scenario_id	mode	replicate_index	status	elapsed_seconds	error
introgressed_pulse_weak	selected	17	completed	420.44043055400107	
introgressed_pulse_weak	selected	18	completed	303.3797185470012	
introgressed_pulse_weak	selected	19	completed	88.33353694000107	
introgressed_pulse_weak	selected	20	completed	418.501741529999	
introgressed_pulse_weak	selected	21	completed	91.87402970800031	
introgressed_pulse_weak	selected	22	completed	155.97735331100012	
introgressed_pulse_weak	selected	23	completed	128.47258768900065	
introgressed_pulse_weak	selected	24	completed	183.91838264099897	
introgressed_pulse_weak	selected	25	completed	126.28953503000048	
introgressed_pulse_weak	selected	26	completed	103.79056071999912	
introgressed_pulse_weak	selected	27	completed	77.8649398639991	
introgressed_pulse_weak	selected	28	completed	168.89067747099944	
introgressed_pulse_weak	selected	29	completed	251.58637616000124	
introgressed_pulse_weak	selected	30	completed	108.74019991800014	
introgressed_pulse_weak	selected	31	completed	212.53741933200035	
introgressed_pulse_weak	selected	32	completed	175.36170368000057	
introgressed_pulse_weak	selected	33	completed	132.6257860750011	
introgressed_pulse_weak	selected	34	completed	148.3475641519999	
introgressed_pulse_weak	selected	35	completed	119.55868519000069	
introgressed_pulse_weak	selected	36	completed	98.63441123400116	
introgressed_pulse_weak	selected	37	completed	221.22028706000128	
introgressed_pulse_weak	selected	38	completed	79.89722941699983	
introgressed_pulse_weak	selected	39	completed	145.13213826399988	
introgressed_pulse_weak	selected	40	completed	122.8947598399991	
introgressed_pulse_weak	selected	41	completed	100.6309272489998	
introgressed_pulse_weak	selected	42	completed	125.71951885800081	
introgressed_pulse_weak	selected	43	completed	217.39372323099997	
introgressed_pulse_weak	selected	44	completed	119.09050695199949	
introgressed_pulse_weak	selected	45	completed	116.14384476300074	
introgressed_pulse_weak	selected	46	completed	118.85646118600016	
introgressed_pulse_weak	selected	47	completed	247.87895164800102	
introgressed_pulse_weak	selected	48	completed	78.02228455699878	
introgressed_pulse_weak	selected	49	completed	416.62159388500004	
introgressed_pulse_weak	selected	50	completed	227.86378937900008	
introgressed_pulse_weak	selected	51	completed	130.39727819399923	
introgressed_pulse_weak	selected	52	completed	134.73481731100037	
introgressed_pulse_weak	selected	53	completed	155.80308575900017	
introgressed_pulse_weak	selected	54	completed	79.38490199300031	
introgressed_pulse_weak	selected	55	completed	98.57930886000031	
introgressed_pulse_weak	selected	56	completed	78.80764319199989	
introgressed_pulse_weak	selected	57	completed	149.6012298200003	
introgressed_pulse_weak	selected	58	completed	610.39675738	
introgressed_pulse_weak	selected	59	completed	154.9507539690003	
introgressed_pulse_weak	selected	60	completed	194.9327840469996	
introgressed_pulse_weak	selected	61	completed	363.4218966769986	
introgressed_pulse_weak	selected	62	completed	103.0299407220009	
introgressed_pulse_weak	selected	63	completed	237.17643223199957	
introgressed_pulse_weak	selected	64	completed	273.1771203340013	
introgressed_pulse_weak	selected	65	completed	92.07544943599896	
introgressed_pulse_weak	selected	66	completed	198.2840568549982	
introgressed_pulse_weak	selected	67	completed	256.30322998799966	
introgressed_pulse_weak	selected	68	completed	79.5775266360015	
introgressed_pulse_weak	selected	69	completed	81.12995823299934	
introgressed_pulse_weak	selected	70	completed	77.49851099099942	
introgressed_pulse_weak	selected	71	completed	104.08601913999883	
introgressed_pulse_weak	selected	72	completed	121.51465300400014	
introgressed_pulse_weak	selected	73	completed	122.74674606299959	
introgressed_pulse_weak	selected	74	completed	121.56161725299899	
introgressed_pulse_weak	selected	75	completed	115.10055552099948	
introgressed_pulse_weak	selected	76	completed	79.20530304100066	
introgressed_pulse_weak	selected	77	completed	102.18292270599886	
introgressed_pulse_weak	selected	78	completed	101.93078675200013	
introgressed_pulse_weak	selected	79	completed	255.5475285299999	
introgressed_pulse_weak	selected	80	completed	192.2194411770015	
introgressed_pulse_weak	selected	81	completed	419.69839296899954	
introgressed_pulse_weak	selected	82	completed	132.61710569599927	
introgressed_pulse_weak	selected	83	completed	176.05736242700004	
introgressed_pulse_weak	selected	84	completed	433.3427622090003	
introgressed_pulse_weak	selected	85	completed	239.43474197399883	
introgressed_pulse_weak	selected	86	completed	242.2945647380002	
introgressed_pulse_weak	selected	87	completed	92.78641112200057	
introgressed_pulse_weak	selected	88	completed	227.2815028490004	
introgressed_pulse_weak	selected	89	completed	105.4602546570004	
introgressed_pulse_weak	selected	90	completed	194.94133201499972	
introgressed_pulse_weak	selected	91	completed	115.96117529299954	
introgressed_pulse_weak	selected	92	completed	82.31955312299942	
introgressed_pulse_weak	selected	93	completed	120.20856328000082	
introgressed_pulse_weak	selected	94	completed	186.35321406500043	
introgressed_pulse_weak	selected	95	completed	121.38948624299883	
introgressed_pulse_weak	selected	96	completed	118.86291509699913	
introgressed_pulse_weak	selected	97	completed	214.01975175200096	
introgressed_pulse_weak	selected	98	completed	149.97217561199977	
introgressed_pulse_weak	selected	99	completed	139.34213768299924	
