source	position_0based	position_1based	genotype_class	n_pairs	generation_time_years	threshold_years	threshold_generations	p_tmrca_lt_threshold	mean_p_tmrca_lt_threshold	frac_recent	mean_tmrca_generations	median_tmrca_generations	mean_tmrca_years	median_tmrca_years	scenario	study_type	specification_id	selection_coefficient	demography_curve	target_allele_frequency	origin_age_generations
gamma_smc	5000000.0	5000001.0	hom_alt	28	25.0	30000.0	1200.0	0.715110038	0.715110038	0.8214285714	1010.214268		25255.3567		no_introgression_de_novo	no_introgression	no_intro_s0p010_median_age1289g	0.01	median	0.5	1289.0
gamma_smc	5000000.0	5000001.0	hom_alt	28	25.0	40000.0	1600.0	0.8074285729	0.8074285729	0.9642857143	1010.214268		25255.3567		no_introgression_de_novo	no_introgression	no_intro_s0p010_median_age1289g	0.01	median	0.5	1289.0
gamma_smc	5000000.0	5000001.0	hom_alt	28	25.0	50000.0	2000.0	0.867417608	0.867417608	1.0	1010.214268		25255.3567		no_introgression_de_novo	no_introgression	no_intro_s0p010_median_age1289g	0.01	median	0.5	1289.0
tree_truth	5000000.0	5000001.0	overall	100	25.0	1000.0	40.0	0.0	0.0	0.0	14130.0	3660.0	353250.0	91500.0	no_introgression_de_novo	no_introgression	no_intro_s0p010_q975_age1308g	0.01	q975	0.5	1308.0
tree_truth	5000000.0	5000001.0	overall	100	25.0	4500.0	180.0	0.0	0.0	0.0	14130.0	3660.0	353250.0	91500.0	no_introgression_de_novo	no_introgression	no_intro_s0p010_q975_age1308g	0.01	q975	0.5	1308.0
tree_truth	5000000.0	5000001.0	overall	100	25.0	10000.0	400.0	0.0	0.0	0.0	14130.0	3660.0	353250.0	91500.0	no_introgression_de_novo	no_introgression	no_intro_s0p010_q975_age1308g	0.01	q975	0.5	1308.0
tree_truth	5000000.0	5000001.0	overall	100	25.0	20000.0	800.0	0.08	0.08	0.08	14130.0	3660.0	353250.0	91500.0	no_introgression_de_novo	no_introgression	no_intro_s0p010_q975_age1308g	0.01	q975	0.5	1308.0
tree_truth	5000000.0	5000001.0	overall	100	25.0	30000.0	1200.0	0.24	0.24	0.24	14130.0	3660.0	353250.0	91500.0	no_introgression_de_novo	no_introgression	no_intro_s0p010_q975_age1308g	0.01	q975	0.5	1308.0
tree_truth	5000000.0	5000001.0	overall	100	25.0	40000.0	1600.0	0.25	0.25	0.25	14130.0	3660.0	353250.0	91500.0	no_introgression_de_novo	no_introgression	no_intro_s0p010_q975_age1308g	0.01	q975	0.5	1308.0
tree_truth	5000000.0	5000001.0	overall	100	25.0	50000.0	2000.0	0.35	0.35	0.35	14130.0	3660.0	353250.0	91500.0	no_introgression_de_novo	no_introgression	no_intro_s0p010_q975_age1308g	0.01	q975	0.5	1308.0
tree_truth	5000000.0	5000001.0	hom_ref	24	25.0	1000.0	40.0	0.0	0.0	0.0	15337.083333333334	14400.0	383427.0833333334	360000.0	no_introgression_de_novo	no_introgression	no_intro_s0p010_q975_age1308g	0.01	q975	0.5	1308.0
tree_truth	5000000.0	5000001.0	hom_ref	24	25.0	4500.0	180.0	0.0	0.0	0.0	15337.083333333334	14400.0	383427.0833333334	360000.0	no_introgression_de_novo	no_introgression	no_intro_s0p010_q975_age1308g	0.01	q975	0.5	1308.0
tree_truth	5000000.0	5000001.0	hom_ref	24	25.0	10000.0	400.0	0.0	0.0	0.0	15337.083333333334	14400.0	383427.0833333334	360000.0	no_introgression_de_novo	no_introgression	no_intro_s0p010_q975_age1308g	0.01	q975	0.5	1308.0
tree_truth	5000000.0	5000001.0	hom_ref	24	25.0	20000.0	800.0	0.0	0.0	0.0	15337.083333333334	14400.0	383427.0833333334	360000.0	no_introgression_de_novo	no_introgression	no_intro_s0p010_q975_age1308g	0.01	q975	0.5	1308.0
tree_truth	5000000.0	5000001.0	hom_ref	24	25.0	30000.0	1200.0	0.125	0.125	0.125	15337.083333333334	14400.0	383427.0833333334	360000.0	no_introgression_de_novo	no_introgression	no_intro_s0p010_q975_age1308g	0.01	q975	0.5	1308.0
tree_truth	5000000.0	5000001.0	hom_ref	24	25.0	40000.0	1600.0	0.125	0.125	0.125	15337.083333333334	14400.0	383427.0833333334	360000.0	no_introgression_de_novo	no_introgression	no_intro_s0p010_q975_age1308g	0.01	q975	0.5	1308.0
tree_truth	5000000.0	5000001.0	hom_ref	24	25.0	50000.0	2000.0	0.2083333333333333	0.2083333333333333	0.2083333333333333	15337.083333333334	14400.0	383427.0833333334	360000.0	no_introgression_de_novo	no_introgression	no_intro_s0p010_q975_age1308g	0.01	q975	0.5	1308.0
tree_truth	5000000.0	5000001.0	heterozygous	54	25.0	1000.0	40.0	0.0	0.0	0.0	19034.444444444445	28530.0	475861.1111111111	713250.0	no_introgression_de_novo	no_introgression	no_intro_s0p010_q975_age1308g	0.01	q975	0.5	1308.0
tree_truth	5000000.0	5000001.0	heterozygous	54	25.0	4500.0	180.0	0.0	0.0	0.0	19034.444444444445	28530.0	475861.1111111111	713250.0	no_introgression_de_novo	no_introgression	no_intro_s0p010_q975_age1308g	0.01	q975	0.5	1308.0
tree_truth	5000000.0	5000001.0	heterozygous	54	25.0	10000.0	400.0	0.0	0.0	0.0	19034.444444444445	28530.0	475861.1111111111	713250.0	no_introgression_de_novo	no_introgression	no_intro_s0p010_q975_age1308g	0.01	q975	0.5	1308.0
tree_truth	5000000.0	5000001.0	heterozygous	54	25.0	20000.0	800.0	0.0	0.0	0.0	19034.444444444445	28530.0	475861.1111111111	713250.0	no_introgression_de_novo	no_introgression	no_intro_s0p010_q975_age1308g	0.01	q975	0.5	1308.0
tree_truth	5000000.0	5000001.0	heterozygous	54	25.0	30000.0	1200.0	0.0	0.0	0.0	19034.444444444445	28530.0	475861.1111111111	713250.0	no_introgression_de_novo	no_introgression	no_intro_s0p010_q975_age1308g	0.01	q975	0.5	1308.0
tree_truth	5000000.0	5000001.0	heterozygous	54	25.0	40000.0	1600.0	0.0	0.0	0.0	19034.444444444445	28530.0	475861.1111111111	713250.0	no_introgression_de_novo	no_introgression	no_intro_s0p010_q975_age1308g	0.01	q975	0.5	1308.0
tree_truth	5000000.0	5000001.0	heterozygous	54	25.0	50000.0	2000.0	0.1481481481481481	0.1481481481481481	0.1481481481481481	19034.444444444445	28530.0	475861.1111111111	713250.0	no_introgression_de_novo	no_introgression	no_intro_s0p010_q975_age1308g	0.01	q975	0.5	1308.0
tree_truth	5000000.0	5000001.0	hom_alt	22	25.0	1000.0	40.0	0.0	0.0	0.0	775.0	850.0	19375.0	21250.0	no_introgression_de_novo	no_introgression	no_intro_s0p010_q975_age1308g	0.01	q975	0.5	1308.0
tree_truth	5000000.0	5000001.0	hom_alt	22	25.0	4500.0	180.0	0.0	0.0	0.0	775.0	850.0	19375.0	21250.0	no_introgression_de_novo	no_introgression	no_intro_s0p010_q975_age1308g	0.01	q975	0.5	1308.0
tree_truth	5000000.0	5000001.0	hom_alt	22	25.0	10000.0	400.0	0.0	0.0	0.0	775.0	850.0	19375.0	21250.0	no_introgression_de_novo	no_introgression	no_intro_s0p010_q975_age1308g	0.01	q975	0.5	1308.0
tree_truth	5000000.0	5000001.0	hom_alt	22	25.0	20000.0	800.0	0.3636363636363636	0.3636363636363636	0.3636363636363636	775.0	850.0	19375.0	21250.0	no_introgression_de_novo	no_introgression	no_intro_s0p010_q975_age1308g	0.01	q975	0.5	1308.0
tree_truth	5000000.0	5000001.0	hom_alt	22	25.0	30000.0	1200.0	0.9545454545454546	0.9545454545454546	0.9545454545454546	775.0	850.0	19375.0	21250.0	no_introgression_de_novo	no_introgression	no_intro_s0p010_q975_age1308g	0.01	q975	0.5	1308.0
tree_truth	5000000.0	5000001.0	hom_alt	22	25.0	40000.0	1600.0	1.0	1.0	1.0	775.0	850.0	19375.0	21250.0	no_introgression_de_novo	no_introgression	no_intro_s0p010_q975_age1308g	0.01	q975	0.5	1308.0
tree_truth	5000000.0	5000001.0	hom_alt	22	25.0	50000.0	2000.0	1.0	1.0	1.0	775.0	850.0	19375.0	21250.0	no_introgression_de_novo	no_introgression	no_intro_s0p010_q975_age1308g	0.01	q975	0.5	1308.0
gamma_smc	5000000.0	5000001.0	overall	100	25.0	1000.0	40.0	0.0104962358	0.0104962358	0.0	12085.2308		302130.77		no_introgression_de_novo	no_introgression	no_intro_s0p010_q975_age1308g	0.01	q975	0.5	1308.0
gamma_smc	5000000.0	5000001.0	overall	100	25.0	4500.0	180.0	0.05532053784	0.05532053784	0.01	12085.2308		302130.77		no_introgression_de_novo	no_introgression	no_intro_s0p010_q975_age1308g	0.01	q975	0.5	1308.0
gamma_smc	5000000.0	5000001.0	overall	100	25.0	10000.0	400.0	0.119364205	0.119364205	0.07	12085.2308		302130.77		no_introgression_de_novo	no_introgression	no_intro_s0p010_q975_age1308g	0.01	q975	0.5	1308.0
gamma_smc	5000000.0	5000001.0	overall	100	25.0	20000.0	800.0	0.2078128147	0.2078128147	0.19	12085.2308		302130.77		no_introgression_de_novo	no_introgression	no_intro_s0p010_q975_age1308g	0.01	q975	0.5	1308.0
gamma_smc	5000000.0	5000001.0	overall	100	25.0	30000.0	1200.0	0.2731055307	0.2731055307	0.24	12085.2308		302130.77		no_introgression_de_novo	no_introgression	no_intro_s0p010_q975_age1308g	0.01	q975	0.5	1308.0
gamma_smc	5000000.0	5000001.0	overall	100	25.0	40000.0	1600.0	0.3243551958	0.3243551958	0.32	12085.2308		302130.77		no_introgression_de_novo	no_introgression	no_intro_s0p010_q975_age1308g	0.01	q975	0.5	1308.0
gamma_smc	5000000.0	5000001.0	overall	100	25.0	50000.0	2000.0	0.366036725	0.366036725	0.35	12085.2308		302130.77		no_introgression_de_novo	no_introgression	no_intro_s0p010_q975_age1308g	0.01	q975	0.5	1308.0
gamma_smc	5000000.0	5000001.0	hom_ref	24	25.0	1000.0	40.0	0.00706869519	0.00706869519	0.0	7190.032064		179750.8016		no_introgression_de_novo	no_introgression	no_intro_s0p010_q975_age1308g	0.01	q975	0.5	1308.0
gamma_smc	5000000.0	5000001.0	hom_ref	24	25.0	4500.0	180.0	0.03712264573	0.03712264573	0.0	7190.032064		179750.8016		no_introgression_de_novo	no_introgression	no_intro_s0p010_q975_age1308g	0.01	q975	0.5	1308.0
gamma_smc	5000000.0	5000001.0	hom_ref	24	25.0	10000.0	400.0	0.08769728243	0.08769728243	0.0	7190.032064		179750.8016		no_introgression_de_novo	no_introgression	no_intro_s0p010_q975_age1308g	0.01	q975	0.5	1308.0
gamma_smc	5000000.0	5000001.0	hom_ref	24	25.0	20000.0	800.0	0.1756319801	0.1756319801	0.0	7190.032064		179750.8016		no_introgression_de_novo	no_introgression	no_intro_s0p010_q975_age1308g	0.01	q975	0.5	1308.0
gamma_smc	5000000.0	5000001.0	hom_ref	24	25.0	30000.0	1200.0	0.2527051469	0.2527051469	0.125	7190.032064		179750.8016		no_introgression_de_novo	no_introgression	no_intro_s0p010_q975_age1308g	0.01	q975	0.5	1308.0
gamma_smc	5000000.0	5000001.0	hom_ref	24	25.0	40000.0	1600.0	0.3186109563	0.3186109563	0.2916666667	7190.032064		179750.8016		no_introgression_de_novo	no_introgression	no_intro_s0p010_q975_age1308g	0.01	q975	0.5	1308.0
gamma_smc	5000000.0	5000001.0	hom_ref	24	25.0	50000.0	2000.0	0.3748331368	0.3748331368	0.375	7190.032064		179750.8016		no_introgression_de_novo	no_introgression	no_intro_s0p010_q975_age1308g	0.01	q975	0.5	1308.0
gamma_smc	5000000.0	5000001.0	heterozygous	54	25.0	1000.0	40.0	3.257457434e-05	3.257457434e-05	0.0	18891.48452		472287.11300000007		no_introgression_de_novo	no_introgression	no_intro_s0p010_q975_age1308g	0.01	q975	0.5	1308.0
gamma_smc	5000000.0	5000001.0	heterozygous	54	25.0	4500.0	180.0	0.001155343726	0.001155343726	0.0	18891.48452		472287.11300000007		no_introgression_de_novo	no_introgression	no_intro_s0p010_q975_age1308g	0.01	q975	0.5	1308.0
gamma_smc	5000000.0	5000001.0	heterozygous	54	25.0	10000.0	400.0	0.007050000321	0.007050000321	0.0	18891.48452		472287.11300000007		no_introgression_de_novo	no_introgression	no_intro_s0p010_q975_age1308g	0.01	q975	0.5	1308.0
gamma_smc	5000000.0	5000001.0	heterozygous	54	25.0	20000.0	800.0	0.02929844307	0.02929844307	0.0	18891.48452		472287.11300000007		no_introgression_de_novo	no_introgression	no_intro_s0p010_q975_age1308g	0.01	q975	0.5	1308.0
gamma_smc	5000000.0	5000001.0	heterozygous	54	25.0	30000.0	1200.0	0.06057108884	0.06057108884	0.0	18891.48452		472287.11300000007		no_introgression_de_novo	no_introgression	no_intro_s0p010_q975_age1308g	0.01	q975	0.5	1308.0
gamma_smc	5000000.0	5000001.0	heterozygous	54	25.0	40000.0	1600.0	0.09510043181	0.09510043181	0.05555555556	18891.48452		472287.11300000007		no_introgression_de_novo	no_introgression	no_intro_s0p010_q975_age1308g	0.01	q975	0.5	1308.0
gamma_smc	5000000.0	5000001.0	heterozygous	54	25.0	50000.0	2000.0	0.1294447664	0.1294447664	0.07407407407	18891.48452		472287.11300000007		no_introgression_de_novo	no_introgression	no_intro_s0p010_q975_age1308g	0.01	q975	0.5	1308.0
gamma_smc	5000000.0	5000001.0	hom_alt	22	25.0	1000.0	40.0	0.0399189036	0.0399189036	0.0	719.1888539		17979.7213475		no_introgression_de_novo	no_introgression	no_intro_s0p010_q975_age1308g	0.01	q975	0.5	1308.0
gamma_smc	5000000.0	5000001.0	hom_alt	22	25.0	4500.0	180.0	0.2081237164	0.2081237164	0.04545454545	719.1888539		17979.7213475		no_introgression_de_novo	no_introgression	no_intro_s0p010_q975_age1308g	0.01	q975	0.5	1308.0
gamma_smc	5000000.0	5000001.0	hom_alt	22	25.0	10000.0	400.0	0.4295902577	0.4295902577	0.3181818182	719.1888539		17979.7213475		no_introgression_de_novo	no_introgression	no_intro_s0p010_q975_age1308g	0.01	q975	0.5	1308.0
gamma_smc	5000000.0	5000001.0	hom_alt	22	25.0	20000.0	800.0	0.6810908643	0.6810908643	0.8636363636	719.1888539		17979.7213475		no_introgression_de_novo	no_introgression	no_intro_s0p010_q975_age1308g	0.01	q975	0.5	1308.0
gamma_smc	5000000.0	5000001.0	hom_alt	22	25.0	30000.0	1200.0	0.8170358918	0.8170358918	0.9545454545	719.1888539		17979.7213475		no_introgression_de_novo	no_introgression	no_intro_s0p010_q975_age1308g	0.01	q975	0.5	1308.0
gamma_smc	5000000.0	5000001.0	hom_alt	22	25.0	40000.0	1600.0	0.8933379433	0.8933379433	1.0	719.1888539		17979.7213475		no_introgression_de_novo	no_introgression	no_intro_s0p010_q975_age1308g	0.01	q975	0.5	1308.0
gamma_smc	5000000.0	5000001.0	hom_alt	22	25.0	50000.0	2000.0	0.9371663657	0.9371663657	1.0	719.1888539		17979.7213475		no_introgression_de_novo	no_introgression	no_intro_s0p010_q975_age1308g	0.01	q975	0.5	1308.0
tree_truth	5000000.0	5000001.0	overall	100	25.0	1000.0	40.0	0.0	0.0	0.0	41031.3800929999	20720.0	1025784.5023249974	518000.0	no_introgression_de_novo	no_introgression	no_intro_s0p005_q025_age2635g	0.005	q025	0.5	2635.0
tree_truth	5000000.0	5000001.0	overall	100	25.0	4500.0	180.0	0.0	0.0	0.0	41031.3800929999	20720.0	1025784.5023249974	518000.0	no_introgression_de_novo	no_introgression	no_intro_s0p005_q025_age2635g	0.005	q025	0.5	2635.0
tree_truth	5000000.0	5000001.0	overall	100	25.0	10000.0	400.0	0.02	0.02	0.02	41031.3800929999	20720.0	1025784.5023249974	518000.0	no_introgression_de_novo	no_introgression	no_intro_s0p005_q025_age2635g	0.005	q025	0.5	2635.0
tree_truth	5000000.0	5000001.0	overall	100	25.0	20000.0	800.0	0.1	0.1	0.1	41031.3800929999	20720.0	1025784.5023249974	518000.0	no_introgression_de_novo	no_introgression	no_intro_s0p005_q025_age2635g	0.005	q025	0.5	2635.0
tree_truth	5000000.0	5000001.0	overall	100	25.0	30000.0	1200.0	0.16	0.16	0.16	41031.3800929999	20720.0	1025784.5023249974	518000.0	no_introgression_de_novo	no_introgression	no_intro_s0p005_q025_age2635g	0.005	q025	0.5	2635.0
tree_truth	5000000.0	5000001.0	overall	100	25.0	40000.0	1600.0	0.32	0.32	0.32	41031.3800929999	20720.0	1025784.5023249974	518000.0	no_introgression_de_novo	no_introgression	no_intro_s0p005_q025_age2635g	0.005	q025	0.5	2635.0
tree_truth	5000000.0	5000001.0	overall	100	25.0	50000.0	2000.0	0.35	0.35	0.35	41031.3800929999	20720.0	1025784.5023249974	518000.0	no_introgression_de_novo	no_introgression	no_intro_s0p005_q025_age2635g	0.005	q025	0.5	2635.0
tree_truth	5000000.0	5000001.0	hom_ref	28	25.0	1000.0	40.0	0.0	0.0	0.0	28419.867410204017	6350.0	710496.6852551004	158750.0	no_introgression_de_novo	no_introgression	no_intro_s0p005_q025_age2635g	0.005	q025	0.5	2635.0
tree_truth	5000000.0	5000001.0	hom_ref	28	25.0	4500.0	180.0	0.0	0.0	0.0	28419.867410204017	6350.0	710496.6852551004	158750.0	no_introgression_de_novo	no_introgression	no_intro_s0p005_q025_age2635g	0.005	q025	0.5	2635.0
tree_truth	5000000.0	5000001.0	hom_ref	28	25.0	10000.0	400.0	0.0	0.0	0.0	28419.867410204017	6350.0	710496.6852551004	158750.0	no_introgression_de_novo	no_introgression	no_intro_s0p005_q025_age2635g	0.005	q025	0.5	2635.0
tree_truth	5000000.0	5000001.0	hom_ref	28	25.0	20000.0	800.0	0.0714285714285714	0.0714285714285714	0.0714285714285714	28419.867410204017	6350.0	710496.6852551004	158750.0	no_introgression_de_novo	no_introgression	no_intro_s0p005_q025_age2635g	0.005	q025	0.5	2635.0
tree_truth	5000000.0	5000001.0	hom_ref	28	25.0	30000.0	1200.0	0.1071428571428571	0.1071428571428571	0.1071428571428571	28419.867410204017	6350.0	710496.6852551004	158750.0	no_introgression_de_novo	no_introgression	no_intro_s0p005_q025_age2635g	0.005	q025	0.5	2635.0
tree_truth	5000000.0	5000001.0	hom_ref	28	25.0	40000.0	1600.0	0.1071428571428571	0.1071428571428571	0.1071428571428571	28419.867410204017	6350.0	710496.6852551004	158750.0	no_introgression_de_novo	no_introgression	no_intro_s0p005_q025_age2635g	0.005	q025	0.5	2635.0
tree_truth	5000000.0	5000001.0	hom_ref	28	25.0	50000.0	2000.0	0.2142857142857142	0.2142857142857142	0.2142857142857142	28419.867410204017	6350.0	710496.6852551004	158750.0	no_introgression_de_novo	no_introgression	no_intro_s0p005_q025_age2635g	0.005	q025	0.5	2635.0
tree_truth	5000000.0	5000001.0	heterozygous	43	25.0	1000.0	40.0	0.0	0.0	0.0	76213.76097242507	90903.28593571406	1905344.0243106263	2272582.1483928515	no_introgression_de_novo	no_introgression	no_intro_s0p005_q025_age2635g	0.005	q025	0.5	2635.0
tree_truth	5000000.0	5000001.0	heterozygous	43	25.0	4500.0	180.0	0.0	0.0	0.0	76213.76097242507	90903.28593571406	1905344.0243106263	2272582.1483928515	no_introgression_de_novo	no_introgression	no_intro_s0p005_q025_age2635g	0.005	q025	0.5	2635.0
tree_truth	5000000.0	5000001.0	heterozygous	43	25.0	10000.0	400.0	0.0	0.0	0.0	76213.76097242507	90903.28593571406	1905344.0243106263	2272582.1483928515	no_introgression_de_novo	no_introgression	no_intro_s0p005_q025_age2635g	0.005	q025	0.5	2635.0
tree_truth	5000000.0	5000001.0	heterozygous	43	25.0	20000.0	800.0	0.0	0.0	0.0	76213.76097242507	90903.28593571406	1905344.0243106263	2272582.1483928515	no_introgression_de_novo	no_introgression	no_intro_s0p005_q025_age2635g	0.005	q025	0.5	2635.0
tree_truth	5000000.0	5000001.0	heterozygous	43	25.0	30000.0	1200.0	0.0	0.0	0.0	76213.76097242507	90903.28593571406	1905344.0243106263	2272582.1483928515	no_introgression_de_novo	no_introgression	no_intro_s0p005_q025_age2635g	0.005	q025	0.5	2635.0
tree_truth	5000000.0	5000001.0	heterozygous	43	25.0	40000.0	1600.0	0.0	0.0	0.0	76213.76097242507	90903.28593571406	1905344.0243106263	2272582.1483928515	no_introgression_de_novo	no_introgression	no_intro_s0p005_q025_age2635g	0.005	q025	0.5	2635.0
tree_truth	5000000.0	5000001.0	heterozygous	43	25.0	50000.0	2000.0	0.0	0.0	0.0	76213.76097242507	90903.28593571406	1905344.0243106263	2272582.1483928515	no_introgression_de_novo	no_introgression	no_intro_s0p005_q025_age2635g	0.005	q025	0.5	2635.0
tree_truth	5000000.0	5000001.0	hom_alt	29	25.0	1000.0	40.0	0.0	0.0	0.0	1041.0344827586207	1290.0	26025.86206896552	32250.0	no_introgression_de_novo	no_introgression	no_intro_s0p005_q025_age2635g	0.005	q025	0.5	2635.0
tree_truth	5000000.0	5000001.0	hom_alt	29	25.0	4500.0	180.0	0.0	0.0	0.0	1041.0344827586207	1290.0	26025.86206896552	32250.0	no_introgression_de_novo	no_introgression	no_intro_s0p005_q025_age2635g	0.005	q025	0.5	2635.0
tree_truth	5000000.0	5000001.0	hom_alt	29	25.0	10000.0	400.0	0.0689655172413793	0.0689655172413793	0.0689655172413793	1041.0344827586207	1290.0	26025.86206896552	32250.0	no_introgression_de_novo	no_introgression	no_intro_s0p005_q025_age2635g	0.005	q025	0.5	2635.0
tree_truth	5000000.0	5000001.0	hom_alt	29	25.0	20000.0	800.0	0.2758620689655172	0.2758620689655172	0.2758620689655172	1041.0344827586207	1290.0	26025.86206896552	32250.0	no_introgression_de_novo	no_introgression	no_intro_s0p005_q025_age2635g	0.005	q025	0.5	2635.0
tree_truth	5000000.0	5000001.0	hom_alt	29	25.0	30000.0	1200.0	0.4482758620689655	0.4482758620689655	0.4482758620689655	1041.0344827586207	1290.0	26025.86206896552	32250.0	no_introgression_de_novo	no_introgression	no_intro_s0p005_q025_age2635g	0.005	q025	0.5	2635.0
tree_truth	5000000.0	5000001.0	hom_alt	29	25.0	40000.0	1600.0	1.0	1.0	1.0	1041.0344827586207	1290.0	26025.86206896552	32250.0	no_introgression_de_novo	no_introgression	no_intro_s0p005_q025_age2635g	0.005	q025	0.5	2635.0
tree_truth	5000000.0	5000001.0	hom_alt	29	25.0	50000.0	2000.0	1.0	1.0	1.0	1041.0344827586207	1290.0	26025.86206896552	32250.0	no_introgression_de_novo	no_introgression	no_intro_s0p005_q025_age2635g	0.005	q025	0.5	2635.0
gamma_smc	5000000.0	5000001.0	overall	100	25.0	1000.0	40.0	0.01393730193	0.01393730193	0.0	26573.73328		664343.332		no_introgression_de_novo	no_introgression	no_intro_s0p005_q025_age2635g	0.005	q025	0.5	2635.0
gamma_smc	5000000.0	5000001.0	overall	100	25.0	4500.0	180.0	0.06755581096	0.06755581096	0.01	26573.73328		664343.332		no_introgression_de_novo	no_introgression	no_intro_s0p005_q025_age2635g	0.005	q025	0.5	2635.0
gamma_smc	5000000.0	5000001.0	overall	100	25.0	10000.0	400.0	0.1413534114	0.1413534114	0.09	26573.73328		664343.332		no_introgression_de_novo	no_introgression	no_intro_s0p005_q025_age2635g	0.005	q025	0.5	2635.0
gamma_smc	5000000.0	5000001.0	overall	100	25.0	20000.0	800.0	0.2341234124	0.2341234124	0.22	26573.73328		664343.332		no_introgression_de_novo	no_introgression	no_intro_s0p005_q025_age2635g	0.005	q025	0.5	2635.0
gamma_smc	5000000.0	5000001.0	overall	100	25.0	30000.0	1200.0	0.2932786989	0.2932786989	0.33	26573.73328		664343.332		no_introgression_de_novo	no_introgression	no_intro_s0p005_q025_age2635g	0.005	q025	0.5	2635.0
gamma_smc	5000000.0	5000001.0	overall	100	25.0	40000.0	1600.0	0.3336716861	0.3336716861	0.39	26573.73328		664343.332		no_introgression_de_novo	no_introgression	no_intro_s0p005_q025_age2635g	0.005	q025	0.5	2635.0
gamma_smc	5000000.0	5000001.0	overall	100	25.0	50000.0	2000.0	0.362723465	0.362723465	0.39	26573.73328		664343.332		no_introgression_de_novo	no_introgression	no_intro_s0p005_q025_age2635g	0.005	q025	0.5	2635.0
gamma_smc	5000000.0	5000001.0	hom_ref	28	25.0	1000.0	40.0	0.009009357675	0.009009357675	0.0	19388.29855		484707.46375		no_introgression_de_novo	no_introgression	no_intro_s0p005_q025_age2635g	0.005	q025	0.5	2635.0
gamma_smc	5000000.0	5000001.0	hom_ref	28	25.0	4500.0	180.0	0.0487203151	0.0487203151	0.0	19388.29855		484707.46375		no_introgression_de_novo	no_introgression	no_intro_s0p005_q025_age2635g	0.005	q025	0.5	2635.0
gamma_smc	5000000.0	5000001.0	hom_ref	28	25.0	10000.0	400.0	0.1149514105	0.1149514105	0.0	19388.29855		484707.46375		no_introgression_de_novo	no_introgression	no_intro_s0p005_q025_age2635g	0.005	q025	0.5	2635.0
gamma_smc	5000000.0	5000001.0	hom_ref	28	25.0	20000.0	800.0	0.2227415102	0.2227415102	0.1071428571	19388.29855		484707.46375		no_introgression_de_novo	no_introgression	no_intro_s0p005_q025_age2635g	0.005	q025	0.5	2635.0
gamma_smc	5000000.0	5000001.0	hom_ref	28	25.0	30000.0	1200.0	0.3076371721	0.3076371721	0.3571428571	19388.29855		484707.46375		no_introgression_de_novo	no_introgression	no_intro_s0p005_q025_age2635g	0.005	q025	0.5	2635.0
gamma_smc	5000000.0	5000001.0	hom_ref	28	25.0	40000.0	1600.0	0.3727783178	0.3727783178	0.4642857143	19388.29855		484707.46375		no_introgression_de_novo	no_introgression	no_intro_s0p005_q025_age2635g	0.005	q025	0.5	2635.0
gamma_smc	5000000.0	5000001.0	hom_ref	28	25.0	50000.0	2000.0	0.4229611499	0.4229611499	0.4642857143	19388.29855		484707.46375		no_introgression_de_novo	no_introgression	no_intro_s0p005_q025_age2635g	0.005	q025	0.5	2635.0
gamma_smc	5000000.0	5000001.0	heterozygous	43	25.0	1000.0	40.0	9.945399046e-10	9.945399046e-10	0.0	48294.40952		1207360.238		no_introgression_de_novo	no_introgression	no_intro_s0p005_q025_age2635g	0.005	q025	0.5	2635.0
gamma_smc	5000000.0	5000001.0	heterozygous	43	25.0	4500.0	180.0	1.691721917e-07	1.691721917e-07	0.0	48294.40952		1207360.238		no_introgression_de_novo	no_introgression	no_intro_s0p005_q025_age2635g	0.005	q025	0.5	2635.0
gamma_smc	5000000.0	5000001.0	heterozygous	43	25.0	10000.0	400.0	4.175667451e-06	4.175667451e-06	0.0	48294.40952		1207360.238		no_introgression_de_novo	no_introgression	no_intro_s0p005_q025_age2635g	0.005	q025	0.5	2635.0
gamma_smc	5000000.0	5000001.0	heterozygous	43	25.0	20000.0	800.0	7.775823356e-05	7.775823356e-05	0.0	48294.40952		1207360.238		no_introgression_de_novo	no_introgression	no_intro_s0p005_q025_age2635g	0.005	q025	0.5	2635.0
gamma_smc	5000000.0	5000001.0	heterozygous	43	25.0	30000.0	1200.0	0.0004178215431	0.0004178215431	0.0	48294.40952		1207360.238		no_introgression_de_novo	no_introgression	no_intro_s0p005_q025_age2635g	0.005	q025	0.5	2635.0
gamma_smc	5000000.0	5000001.0	heterozygous	43	25.0	40000.0	1600.0	0.001316634263	0.001316634263	0.0	48294.40952		1207360.238		no_introgression_de_novo	no_introgression	no_intro_s0p005_q025_age2635g	0.005	q025	0.5	2635.0
gamma_smc	5000000.0	5000001.0	heterozygous	43	25.0	50000.0	2000.0	0.003083466568	0.003083466568	0.0	48294.40952		1207360.238		no_introgression_de_novo	no_introgression	no_intro_s0p005_q025_age2635g	0.005	q025	0.5	2635.0
gamma_smc	5000000.0	5000001.0	hom_alt	29	25.0	1000.0	40.0	0.03936097077	0.03936097077	0.0	1304.873737		32621.843425		no_introgression_de_novo	no_introgression	no_intro_s0p005_q025_age2635g	0.005	q025	0.5	2635.0
