position_0based	focal_carrier_copies	pair_class	n_pairs	mean_tmrca_generations	standard_error_generations	ci95_lower_generations	ci95_upper_generations
5485000.0	2	hom_alt	274	18996.340960341367	1028.442708108806	17075.81959829917	21132.863802185315
5490000.0	0	hom_ref	743	24328.98394192804	573.9138160555899	23227.986367057492	25482.168376249734
5490000.0	2	hom_alt	274	16282.155576228415	939.8895587976235	14533.070506977489	18241.74664818591
5495000.0	0	hom_ref	743	31926.27621094791	1054.860141893823	29921.14380612282	34065.780349251225
5495000.0	2	hom_alt	274	21969.161665637588	1632.8592784465602	18978.686816106594	25430.846136378404
5500000.0	0	hom_ref	743	24447.263749060698	629.0628023890969	23242.982139540814	25713.9424376783
5500000.0	2	hom_alt	274	15665.061412975172	1043.7539415033586	13739.296242294464	17860.750998065883
5550000.0	0	hom_ref	743	19035.83524790126	420.4792614316473	18228.006497733542	19879.46535076647
5550000.0	2	hom_alt	274	18175.091167593986	735.4319663215505	16783.41900444119	19682.160045157707
5600000.0	0	hom_ref	743	7375.550468933133	134.6195757973053	7115.948660604552	7644.622989053182
5600000.0	2	hom_alt	274	7421.849233820975	236.17683472525698	6971.154686664828	7901.681790957713
5650000.0	0	hom_ref	743	26816.19743926022	803.0287068260347	25285.162968770153	28439.93712793393
5650000.0	2	hom_alt	274	25167.510048260498	1332.0693279065595	22677.079626394687	27931.443222170965
5700000.0	0	hom_ref	743	11771.546331074385	228.2121723628534	11331.946422341489	12228.19962786222
5700000.0	2	hom_alt	274	9599.063995482165	346.15900239961434	8941.21188120063	10305.317759340376
5750000.0	0	hom_ref	743	27186.56920645353	724.2106039543384	25801.359461636064	28646.147359648476
5750000.0	2	hom_alt	274	22285.897319230367	1240.417263234399	19972.934653903012	24866.712274864636
5800000.0	0	hom_ref	743	34431.97462712005	795.4823983822062	32905.19572082752	36029.59504575235
5800000.0	2	hom_alt	274	34293.7922651503	1434.8342168834208	31582.252503139876	37238.13517760836
5850000.0	0	hom_ref	743	43707.76193365526	1309.6788402176132	41210.80656988318	46356.00737417208
5850000.0	2	hom_alt	274	44988.35674678744	2177.5895035954586	40899.27538027261	49486.26165030909
5900000.0	0	hom_ref	743	18128.554133218975	492.154342229235	17187.668790424214	19120.945310753767
5900000.0	2	hom_alt	274	16221.557022599198	670.0195801427881	14954.700524380149	17595.73264663179
5950000.0	0	hom_ref	743	10561.983945538686	230.72638452328755	10118.604876807582	11024.79108770306
5950000.0	2	hom_alt	274	10516.730356121938	379.0369593018023	9796.381571900294	11290.047919389308
6000000.0	0	hom_ref	743	10857.03336185584	372.08641095404323	10150.597063659181	11612.634476691363
6000000.0	2	hom_alt	274	12618.30268186915	667.6332150347936	11370.076821410537	14003.5608441486
6050000.0	0	hom_ref	743	7270.248365264798	240.6401700052092	6812.853271775602	7758.351630969403
6050000.0	2	hom_alt	274	7225.05873851493	399.9637100244719	6479.043105925818	8056.972753776989
6100000.0	0	hom_ref	743	6244.140098271994	108.07009969916156	6035.544362840163	6459.945155386265
6100000.0	2	hom_alt	274	5849.211985178699	167.346777272361	5528.864195017567	6188.121039107823
6150000.0	0	hom_ref	743	9435.288791319706	205.5899227575672	9040.19223224339	9847.652825133695
6150000.0	2	hom_alt	274	8252.332389681584	296.4678698399519	7688.840200947307	8857.121241952374
6200000.0	0	hom_ref	743	16638.987077153564	342.67170084481813	15979.683335759182	17325.49294854535
6200000.0	2	hom_alt	274	17058.48816753203	564.5850260924848	15982.431775945503	18206.99269305127
6250000.0	0	hom_ref	743	19310.873652719813	552.3655641477193	18256.372599195794	20426.28343637855
6250000.0	2	hom_alt	274	18845.464666508193	931.4662615085954	17098.088149028736	20771.418149273217
6300000.0	0	hom_ref	743	21856.064514402085	460.3657554746965	20970.721158849046	22778.785356942077
6300000.0	2	hom_alt	274	21410.02401820251	785.6475397410588	19917.872984824175	23013.959814346854
6350000.0	0	hom_ref	743	28742.336934526676	755.3809644049858	27297.004522971398	30264.197368712943
6350000.0	2	hom_alt	274	26122.866076796654	1264.7078425828088	23748.019462214972	28735.20181975654
6400000.0	0	hom_ref	743	35190.12016947955	1027.507484635298	33229.67718497441	37266.22292022621
6400000.0	2	hom_alt	274	35895.11198655934	1706.4662880524786	32688.026072067532	39416.85134755341
6450000.0	0	hom_ref	743	22428.755226728346	683.7844434680513	21125.754544645046	23812.12277920776
6450000.0	2	hom_alt	274	24385.32060966421	1167.9720822553597	22191.02332592574	26796.594843888633
6500000.0	0	hom_ref	743	44580.9548100215	1319.904522821025	42063.629087041314	47248.9315570126
6500000.0	2	hom_alt	274	43791.98262568771	2159.6291625211	39740.20876084055	48256.86130210385
6550000.0	0	hom_ref	743	24759.094746297535	513.2359174949305	23771.753419992856	25787.444528201
6550000.0	2	hom_alt	274	25716.423718747094	817.7753645983987	24155.835305010864	27377.833990487237
6600000.0	0	hom_ref	743	33278.87936652498	959.4278312963198	31447.673093901496	35216.717261872436
6600000.0	2	hom_alt	274	35461.275038569554	1560.3179985198144	32518.77484850028	38670.03087353613
6650000.0	0	hom_ref	743	27778.939867087633	814.6654136747234	26224.78437876984	29425.19904049134
6650000.0	2	hom_alt	274	30895.890003508677	1320.669275136702	28402.293068986466	33608.413827375894
6700000.0	0	hom_ref	743	22546.478552010754	706.6771047175292	21200.974043372153	23977.374532713955
6700000.0	2	hom_alt	274	25049.487067591548	1265.1038036522461	22678.70084054955	27668.110565994444
6750000.0	0	hom_ref	743	12615.380935436644	297.1928946240303	12045.227784328743	13212.521921190662
6750000.0	2	hom_alt	274	11436.198335777803	497.672397569997	10497.230775581633	12459.155673654352
6800000.0	0	hom_ref	743	15296.554032072278	301.5007359599855	14715.9633053873	15900.050876754247
6800000.0	2	hom_alt	274	14096.884091519918	519.1672440513552	13110.976845997073	15156.928688377588
6850000.0	0	hom_ref	743	23182.402057245734	565.9433137309488	22097.56486202937	24320.49723574998
6850000.0	2	hom_alt	274	19583.523843708124	918.3327102206116	17856.551690650587	21477.517763851734
6900000.0	0	hom_ref	743	14358.991592255948	353.1189468362287	13682.228410329855	15069.229467826604
6900000.0	2	hom_alt	274	13835.576680366965	571.6339010628394	12754.757951536438	15007.982339269349
6950000.0	0	hom_ref	743	20449.84018699135	585.4017534123154	19332.295246876805	21631.987217919574
6950000.0	2	hom_alt	274	21111.979119775042	978.5752768105191	19270.75160759402	23129.127053776894
7000000.0	0	hom_ref	743	6296.53370706229	97.7854684709377	6107.461444865489	6491.45919005384
7000000.0	2	hom_alt	274	6349.645007220676	152.54928152725208	6056.314108885135	6657.183064295245
7050000.0	0	hom_ref	743	21842.0313619717	548.5537920804377	20791.245954524802	22945.923253508994
7050000.0	2	hom_alt	274	21829.635879312562	908.8203764021983	20111.808128055105	23694.18997979736
7100000.0	0	hom_ref	743	20353.057169441803	590.2127450945812	19226.73595943208	21545.35938999822
7100000.0	2	hom_alt	274	21104.861347476173	995.2118871478444	19233.78989932213	23157.95144002752
7150000.0	0	hom_ref	743	13193.582276999348	208.94530109167326	12789.698904131987	13610.219803041184
7150000.0	2	hom_alt	274	12949.076963757017	359.14447687371705	12260.988665224331	13675.780868217184
7200000.0	0	hom_ref	743	14011.612060649515	344.6623590946084	13351.060144201265	14704.84518964649
7200000.0	2	hom_alt	274	14291.295212516568	567.6262419083439	13216.387026374276	15453.62726165031
7250000.0	0	hom_ref	743	34061.860853161495	1090.725576006391	31986.501662218	36271.87421219493
7250000.0	2	hom_alt	274	37781.630610917346	1790.2375341520997	34416.59689595252	41475.6757019076
7300000.0	0	hom_ref	743	14401.075273962613	254.6718774028551	13909.69110421865	14909.818449055141
7300000.0	2	hom_alt	274	15002.7519276806	410.842810930019	14215.345028048756	15833.774344513358
7350000.0	0	hom_ref	743	43521.9586244601	1266.7880033291892	41104.762117387916	46081.30019338949
7350000.0	2	hom_alt	274	40741.5316240708	2097.3557547354367	36814.826002964925	45087.06353634487
7400000.0	0	hom_ref	743	33642.89960907908	993.5120566086885	31747.93090278656	35650.97510046647
7400000.0	2	hom_alt	274	31582.919849773272	1611.5838850763405	28564.36314108573	34920.46440210914
7450000.0	0	hom_ref	743	17616.047892097595	432.9575997428323	16786.259607580196	18486.8547604579
7450000.0	2	hom_alt	274	16750.05535404863	695.8907748553671	15434.590494100252	18177.635128767208
7500000.0	0	hom_ref	743	32697.28885518233	1043.0214217689713	30712.461613328676	34810.38778133155
7500000.0	2	hom_alt	274	32551.690345094696	1718.1439246811897	29339.002681617134	36116.174630122994
7550000.0	0	hom_ref	743	18302.237766970953	380.4806661996056	17570.32782307895	19064.636166819044
7550000.0	2	hom_alt	274	17693.468756128237	636.6113668265486	16483.535100603553	18992.214638025267
7600000.0	0	hom_ref	743	20048.91573124699	548.3618717149708	19000.781777635937	21154.867557699752
7600000.0	2	hom_alt	274	20234.615971214484	892.5800307844439	18551.539630561463	22070.388315804525
7650000.0	0	hom_ref	743	27369.83853286835	719.4508509428889	25993.26104304851	28819.318210002835
7650000.0	2	hom_alt	274	26877.013595476896	1178.3660157999348	24654.471243227094	29299.912891455555
7700000.0	0	hom_ref	743	19109.181789809016	502.51563167822644	18147.692303808668	20121.61229994692
7700000.0	2	hom_alt	274	19944.73140127205	833.7694506098775	18369.025397304627	21655.602410308456
7750000.0	0	hom_ref	743	18733.084128141767	490.3625536762868	17794.73746712665	19720.911398683424
7750000.0	2	hom_alt	274	19862.88481452155	811.7396215224942	18327.415932457752	21526.99510989069
7800000.0	0	hom_ref	743	13137.808877916916	220.36500969582931	12712.240917033132	13577.623586523054
7800000.0	2	hom_alt	274	12018.233544028119	370.2189741067253	11311.046981876309	12769.63465453159
7850000.0	0	hom_ref	743	12826.03589513009	338.40189222138883	12178.608579305139	13507.881110713191
7850000.0	2	hom_alt	274	12746.012042894718	539.4758443443845	11726.99480266844	13853.576788543449
7900000.0	0	hom_ref	743	29531.205577671506	896.8159911174718	27822.06100904891	31345.345069405732
7900000.0	2	hom_alt	274	31739.110860518267	1466.6743883066824	28979.12771205228	34761.95585408556
7950000.0	0	hom_ref	743	46776.34273066555	1478.5749515650155	43961.88252420858	49770.98599114364
7950000.0	2	hom_alt	274	40393.45003832877	2392.6672096359316	35947.303958531185	45389.5181647339
8000000.0	0	hom_ref	743	18490.181525998643	427.1370716910674	17670.370414479075	19348.027508480518
8000000.0	2	hom_alt	274	18905.992489680375	722.8274628100828	17535.203781753953	20383.940584242144
8050000.0	0	hom_ref	743	11698.649013887596	349.2251698538711	11032.764253248706	12404.723386510677
8050000.0	2	hom_alt	274	11771.88786717905	540.6732187485717	10754.173403440394	12885.913101708466
8100000.0	0	hom_ref	743	19097.588674593284	396.18873658975133	18335.429822993327	19891.428600522013
8100000.0	2	hom_alt	274	18774.16699122664	632.1346719233355	17570.038505446777	20060.818085583433
8150000.0	0	hom_ref	743	39442.580348744385	1156.7110968988181	37235.896052531774	41780.03779934225
8150000.0	2	hom_alt	274	39413.15997835892	1855.6732832466157	35924.111090497085	43241.07493060919
8200000.0	0	hom_ref	743	17540.979112955003	433.03645808602147	16711.128316639082	18412.03911615975
8200000.0	2	hom_alt	274	17668.51387536461	716.2321537449268	16313.270608396355	19136.34549795773
8250000.0	0	hom_ref	743	12713.609635600507	247.12058222827818	12237.610436469664	13208.12349809226
8250000.0	2	hom_alt	274	13039.099653120456	396.5317277177867	12281.36015459882	13843.590418634685
8300000.0	0	hom_ref	743	19328.902565206667	513.3227093191949	18346.98396850893	20363.37280375441
8300000.0	2	hom_alt	274	18081.614890084562	812.0685858717349	16551.54079427878	19753.133626468163
8350000.0	0	hom_ref	743	12664.961983728457	351.08412668931686	11994.144223353536	13373.297757831966
8350000.0	2	hom_alt	274	12174.582473126178	488.6676909863296	11249.574830331498	13175.649802809787
8400000.0	0	hom_ref	743	10838.21741209706	242.89587417838226	10371.710053789251	11325.707724442982
8400000.0	2	hom_alt	274	11372.343701338681	403.1633135808617	10605.703496946577	12194.400993636322
8450000.0	0	hom_ref	743	19750.496474884825	642.3223058448498	18528.922104443547	21052.606773649808
8450000.0	2	hom_alt	274	20242.51238442733	1058.345814239091	18262.599519399475	22437.07459052729
8500000.0	0	hom_ref	743	28953.458458727735	1012.8186901840417	27031.86332648429	31011.652678043505
8500000.0	2	hom_alt	274	29842.492547705144	1729.8672785740694	26624.050965271603	33449.99461657813
8550000.0	0	hom_ref	743	40524.80747438704	1425.9832771805736	37819.86900605915	43423.207536044814
8550000.0	2	hom_alt	274	45933.273433143615	2354.2847350743746	41524.580649970936	50810.04010778405
8600000.0	0	hom_ref	743	17116.46738868175	516.7213560423713	16131.53190516856	18161.539622528773
8600000.0	2	hom_alt	274	18066.518429122498	870.713572284081	16431.16063761479	19864.63983576538
8650000.0	0	hom_ref	743	7712.940194564086	166.2718852682753	7393.331620751479	8046.365224298649
8650000.0	2	hom_alt	274	8014.027698784353	274.2994777879987	7491.808600428464	8572.648259221378
8700000.0	0	hom_ref	743	21888.121889232214	610.9881846831541	20720.923875562494	23121.067511999674
8700000.0	2	hom_alt	274	22932.669628423966	1029.529398571599	20992.82937555609	25051.76062159596
8750000.0	0	hom_ref	743	13498.16977516295	568.1563615924125	12427.62430287879	14660.934611365496
8750000.0	2	hom_alt	274	12448.347061657721	810.4583371728343	10950.82508760872	14150.654706632758
8800000.0	0	hom_ref	743	14281.656563102953	382.2257158077837	13550.655851869738	15052.091678520357
8800000.0	2	hom_alt	274	14677.676312085976	617.3407823509922	13511.279539311252	15944.765356645985
8850000.0	0	hom_ref	743	16661.27091797602	497.65046105712423	15712.392003407556	17667.453086836853
8850000.0	2	hom_alt	274	16900.265367507363	811.7884569063676	15375.342062751532	18576.43025608597
8900000.0	0	hom_ref	743	15401.21299560468	449.09783435913295	14544.32001361797	16308.590674152698
8900000.0	2	hom_alt	274	14849.740855076483	733.0812988386306	13474.443155561727	16365.411239417912
8950000.0	0	hom_ref	743	12971.249103090411	323.4445860586408	12351.564907342685	13622.023165210554
8950000.0	2	hom_alt	274	12977.61810408646	542.377459540114	11952.59098861633	14090.549221998373
9000000.0	0	hom_ref	743	11167.907821680074	255.97305591016098	10676.528262672964	11681.902772607624
9000000.0	2	hom_alt	274	10800.994194010156	424.18239614677356	9997.376205920118	11669.209318136694
9050000.0	0	hom_ref	743	13110.150496629964	317.11233676257916	12502.15601416861	13747.712462514537
9050000.0	2	hom_alt	274	12955.880984941592	524.1572109007366	11964.001737678036	14029.992286556475
9100000.0	0	hom_ref	743	55028.695430049025	1789.1144478352319	51626.11019865846	58655.53901079666
9100000.0	2	hom_alt	274	49873.965480877305	2960.793604896995	44372.80325638056	56057.13973975861
9150000.0	0	hom_ref	743	18606.843655012617	608.1389422976678	17450.461210483485	19839.8556133343
9150000.0	2	hom_alt	274	20433.108310439795	1064.2276643865466	18441.806956131208	22639.42553022749
9200000.0	0	hom_ref	743	9814.838200730845	155.8173441429996	9513.660573297624	10125.550324645987
9200000.0	2	hom_alt	274	9832.25750299826	261.69409850847273	9330.327534772377	10361.189062761452
9250000.0	0	hom_ref	743	29742.336027887155	726.4295165666643	28349.883917243173	31203.18076003523
9250000.0	2	hom_alt	274	29065.593477311766	1230.82760278403	26740.728686806717	31592.584259125222
9300000.0	0	hom_ref	743	25399.93836800452	621.4066418160247	24208.84604944304	26649.633269623395
9300000.0	2	hom_alt	274	23415.094894463793	1045.1749222952012	21445.284835776976	25565.837577595426
9350000.0	0	hom_ref	743	18928.968294056023	398.04419025093074	18163.451152664664	19726.748934759187
9350000.0	2	hom_alt	274	18981.80915000508	655.9211463767164	17733.44629680013	20318.051696033366
9400000.0	0	hom_ref	743	20407.218492134707	561.7574353658748	19333.664393744795	21540.384590541682
9400000.0	2	hom_alt	274	20081.36603542921	921.5768432330683	18346.610664703658	21980.150405911692
9450000.0	0	hom_ref	743	15673.223782174824	378.09553844467683	14948.2615315502	16433.34532297653
9450000.0	2	hom_alt	274	14952.087592449994	615.2563755510638	13788.600067355788	16213.750654903839
9500000.0	0	hom_ref	743	9046.16758727343	152.28864216322629	8752.086001425254	9350.130700693537
9500000.0	2	hom_alt	274	8911.965387353612	248.77323493313764	8435.421777461981	9415.430450388854
9550000.0	0	hom_ref	743	12202.334080890723	197.4316594620547	11820.833912524224	12596.146610596592
9550000.0	2	hom_alt	274	12338.534960037474	330.4479374966244	11704.837540450282	13006.540623391711
9600000.0	0	hom_ref	743	30677.006506185317	715.4997889073163	29304.03430373582	32114.30611997894
9600000.0	2	hom_alt	274	31222.244274969995	1184.6927203908494	28974.931440027445	33643.860023745176
9650000.0	0	hom_ref	743	21536.556145069502	560.1808002941225	20464.434109490307	22664.846147621283
9650000.0	2	hom_alt	274	20519.30322756334	924.187386062881	18778.195601169504	22421.845734659877
9700000.0	0	hom_ref	743	17482.51560460231	346.3881660570779	16815.553551855537	18175.931641063176
9700000.0	2	hom_alt	274	16759.179801323135	581.0127500559641	15653.505856348233	17942.95221726137
9750000.0	0	hom_ref	743	23473.93876184583	921.6320030336394	21732.59337630224	25354.81115639611
9750000.0	2	hom_alt	274	25656.51014581142	1539.035209802997	22798.690948605163	28872.55739138816
9800000.0	0	hom_ref	743	19451.26725604364	478.9209209603166	18533.427043057356	20414.562130740225
9800000.0	2	hom_alt	274	21475.1811904131	753.9721991578481	20040.97855822588	23012.02038718705
9850000.0	0	hom_ref	743	13059.900019969378	370.69895522703547	12352.061132449087	13808.301845554292
9850000.0	2	hom_alt	274	12828.413861054229	590.1235135674982	11717.69626801144	14044.416105898641
9900000.0	0	hom_ref	743	18489.327547701243	392.4412982032444	17734.730775574313	19276.031730744646
9900000.0	2	hom_alt	274	16489.296986904927	633.4026355683578	15288.306251496477	17784.632950804316
9950000.0	0	hom_ref	743	14681.541970386028	319.33070319678677	14067.838470536393	15322.018025700849
9950000.0	2	hom_alt	274	13960.143234400031	501.63891775469835	13006.693110585755	14983.485615290903
9999999.0	0	hom_ref	743	13907.94573100558	259.26986174417345	13408.157066767215	14426.364003150338
9999999.0	2	hom_alt	274	14724.865387758655	409.1882992324648	13940.938788702444	15552.873732099184
