arm_id	estimator	genotype_class	threshold_years	n_null	mean	sd	q500	q900	q950	q975	q990
eas_phlash	tree_truth	hom_carrier	10000.0	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0
eas_phlash	tree_truth	hom_carrier	20000.0	5	0.6	0.5477225575051662	1.0	1.0	1.0	1.0	1.0
eas_phlash	tree_truth	hom_carrier	30000.0	5	0.8	0.44721359549995804	1.0	1.0	1.0	1.0	1.0
eas_phlash	tree_truth	hom_carrier	40000.0	5	1.0	0.0	1.0	1.0	1.0	1.0	1.0
eas_phlash	tree_truth	hom_carrier	50000.0	5	1.0	0.0	1.0	1.0	1.0	1.0	1.0
eas_phlash	tree_truth	hom_carrier	75000.0	5	1.0	0.0	1.0	1.0	1.0	1.0	1.0
eas_phlash	tree_truth	hom_carrier	100000.0	5	1.0	0.0	1.0	1.0	1.0	1.0	1.0
eas_phlash	tree_truth	hom_carrier	150000.0	5	1.0	0.0	1.0	1.0	1.0	1.0	1.0
eas_phlash	tree_truth	hom_carrier	200000.0	5	1.0	0.0	1.0	1.0	1.0	1.0	1.0
eas_phlash	tree_truth	hom_noncarrier	1000.0	100	0.0005063829787234043	0.0022191339868474495	0.0	0.0	0.0004999999999999716	0.01	0.010006382978723407
eas_phlash	tree_truth	hom_noncarrier	4500.0	100	0.002698192412397261	0.004862351358059054	0.0	0.01	0.01	0.011123281002799058	0.016442274154168147
eas_phlash	tree_truth	hom_noncarrier	10000.0	100	0.007444977326123028	0.008010086370351752	0.01	0.02	0.020255748979153235	0.02719578313253007	0.03
eas_phlash	tree_truth	hom_noncarrier	20000.0	100	0.04603344103363246	0.020782644923534578	0.05	0.07	0.08049999999999997	0.09196874999999996	0.09794782608695658
eas_phlash	tree_truth	hom_noncarrier	30000.0	100	0.1018709290669109	0.040494326425629903	0.09	0.16	0.16049999999999998	0.18524999999999991	0.21240000000000014
eas_phlash	tree_truth	hom_noncarrier	40000.0	100	0.15205153845117259	0.05339733219878859	0.15	0.22	0.26	0.26	0.289508240297714
eas_phlash	tree_truth	hom_noncarrier	50000.0	100	0.20534422155032658	0.07196885889568086	0.2	0.29	0.33049999999999996	0.36979347826086956	0.41460000000000025
eas_phlash	tree_truth	hom_noncarrier	75000.0	100	0.28903959130089407	0.10429767215718201	0.28	0.4125882352941177	0.45531818181818173	0.5472499999999992	0.6014000000000007
eas_phlash	tree_truth	hom_noncarrier	100000.0	100	0.3503282279522948	0.14162329874550894	0.32	0.5320000000000003	0.6419999999999999	0.6990104166666666	0.7505000000000003
eas_phlash	tree_truth	hom_noncarrier	150000.0	100	0.4392362351621593	0.18676974307158886	0.4	0.6817916666666669	0.8149999999999997	0.9196161616161617	1.0
eas_phlash	tree_truth	hom_noncarrier	200000.0	100	0.5036149428500538	0.20751122332531766	0.45347079037800686	0.820000000000001	0.9309999999999999	1.0	1.0
