arm_id	estimator	genotype_class	conditioned_on_presence	threshold_years	n_selected	n_significant	power	median_p_value	median_observed	n_null
eas_phlash	tree_truth	hom_noncarrier	False	10000.0	59	4	0.06779661016949153	1.0	0.0	100
eas_phlash	tree_truth	hom_noncarrier	False	20000.0	59	9	0.15254237288135594	0.8316831683168316	0.03	100
eas_phlash	tree_truth	hom_noncarrier	False	30000.0	59	8	0.13559322033898305	0.4752475247524752	0.1	100
eas_phlash	tree_truth	hom_noncarrier	False	40000.0	59	6	0.1016949152542373	0.5742574257425742	0.13333333333333333	100
eas_phlash	tree_truth	hom_noncarrier	False	50000.0	59	6	0.1016949152542373	0.6138613861386139	0.18	100
eas_phlash	tree_truth	hom_noncarrier	False	75000.0	59	7	0.11864406779661017	0.6336633663366337	0.26	100
eas_phlash	tree_truth	hom_noncarrier	False	100000.0	59	4	0.06779661016949153	0.6237623762376238	0.3	100
eas_phlash	tree_truth	hom_noncarrier	False	150000.0	59	5	0.0847457627118644	0.46534653465346537	0.42	100
eas_phlash	tree_truth	hom_noncarrier	False	200000.0	59	5	0.0847457627118644	0.5346534653465347	0.44	100
eas_phlash	tree_truth	hom_noncarrier	True	1000.0	24	0	0.0	1.0	0.0	17
eas_phlash	tree_truth	hom_noncarrier	True	4500.0	24	0	0.0	1.0	0.0	17
eas_phlash	tree_truth	hom_noncarrier	True	10000.0	24	0	0.0	1.0	0.0	17
eas_phlash	tree_truth	hom_noncarrier	True	20000.0	24	0	0.0	1.0	0.0	17
eas_phlash	tree_truth	hom_noncarrier	True	30000.0	24	0	0.0	1.0	0.0	17
eas_phlash	tree_truth	hom_noncarrier	True	40000.0	24	0	0.0	1.0	0.0	17
eas_phlash	tree_truth	hom_noncarrier	True	50000.0	24	0	0.0	1.0	0.0	17
eas_phlash	tree_truth	hom_noncarrier	True	75000.0	24	0	0.0	1.0	0.0	17
eas_phlash	tree_truth	hom_noncarrier	True	100000.0	24	0	0.0	1.0	0.0	17
eas_phlash	tree_truth	hom_noncarrier	True	150000.0	24	0	0.0	0.8055555555555556	0.26666666666666666	17
eas_phlash	tree_truth	hom_noncarrier	True	200000.0	24	0	0.0	0.6388888888888888	0.41428571428571426	17
eas_phlash	tree_truth	overall	False	1000.0	100	0	0.0	1.0	0.0	100
eas_phlash	tree_truth	overall	False	4500.0	100	0	0.0	1.0	0.0	100
eas_phlash	tree_truth	overall	False	10000.0	100	3	0.03	0.5544554455445545	0.01	100
eas_phlash	tree_truth	overall	False	20000.0	100	32	0.32	0.26732673267326734	0.06	100
eas_phlash	tree_truth	overall	False	30000.0	100	61	0.61	0.009900990099009901	0.255	100
eas_phlash	tree_truth	overall	False	40000.0	100	67	0.67	0.009900990099009901	0.555	100
eas_phlash	tree_truth	overall	False	50000.0	100	65	0.65	0.009900990099009901	0.5700000000000001	100
eas_phlash	tree_truth	overall	False	75000.0	100	55	0.55	0.039603960396039604	0.58	100
eas_phlash	tree_truth	overall	False	100000.0	100	46	0.46	0.0891089108910891	0.61	100
eas_phlash	tree_truth	overall	False	150000.0	100	21	0.21	0.1188118811881188	0.665	100
eas_phlash	tree_truth	overall	False	200000.0	100	18	0.18	0.20792079207920794	0.665	100
eas_phlash	tree_truth	overall	True	1000.0	65	0	0.0	1.0	0.0	17
eas_phlash	tree_truth	overall	True	4500.0	65	0	0.0	1.0	0.0	17
eas_phlash	tree_truth	overall	True	10000.0	65	0	0.0	0.6111111111111112	0.01	17
eas_phlash	tree_truth	overall	True	20000.0	65	0	0.0	0.16666666666666666	0.09	17
eas_phlash	tree_truth	overall	True	30000.0	65	0	0.0	0.05555555555555555	0.37	17
eas_phlash	tree_truth	overall	True	40000.0	65	0	0.0	0.05555555555555555	0.82	17
eas_phlash	tree_truth	overall	True	50000.0	65	0	0.0	0.05555555555555555	0.82	17
eas_phlash	tree_truth	overall	True	75000.0	65	0	0.0	0.05555555555555555	0.87	17
eas_phlash	tree_truth	overall	True	100000.0	65	0	0.0	0.05555555555555555	0.88	17
eas_phlash	tree_truth	overall	True	150000.0	65	0	0.0	0.16666666666666666	0.89	17
eas_phlash	tree_truth	overall	True	200000.0	65	0	0.0	0.16666666666666666	0.9	17
