arm_id	mode	estimator	threshold_years	n	truth_mean	decoded_mean	bias	rmse	pearson_r
eas_phlash	selected	gamma_smc_frac	50000.0	100	0.5642	0.5903999999999999	0.02619999999999989	0.09305912099305473	0.9628400206039024
eas_phlash	selected	gamma_smc_frac	75000.0	100	0.6066999999999999	0.6426000000000001	0.035900000000000154	0.0945568612000208	0.9496240101239498
eas_phlash	selected	gamma_smc_frac	100000.0	100	0.6335999999999999	0.6724	0.03880000000000006	0.11140017953306897	0.9160539379184018
eas_phlash	selected	gamma_smc_frac	150000.0	100	0.6734	0.7135000000000001	0.040100000000000136	0.12473572062564915	0.8745895495368156
eas_phlash	selected	gamma_smc_frac	200000.0	100	0.6924000000000001	0.7443	0.051899999999999835	0.13412307780542465	0.8580173790305082
eas_phlash	neutral	gamma_smc_meanp	1000.0	100	0.0005	0.01220708872461	0.01170708872461	0.01256777924262821	0.2766344478189558
eas_phlash	neutral	gamma_smc_meanp	4500.0	100	0.0026	0.05300640948239999	0.050406409482399994	0.0537590589081928	0.1950507866768014
eas_phlash	neutral	gamma_smc_meanp	10000.0	100	0.0072	0.1088805158938	0.1016805158938	0.10843485427993672	0.19457625889126065
eas_phlash	neutral	gamma_smc_meanp	20000.0	100	0.04539999999999999	0.1897543806141	0.1443543806141	0.15886852708447322	0.11842816486687137
eas_phlash	neutral	gamma_smc_meanp	30000.0	100	0.10039999999999999	0.25210688100399997	0.15170688100399998	0.1711910672486291	0.38205706487637636
eas_phlash	neutral	gamma_smc_meanp	40000.0	100	0.14959999999999998	0.30208549999199996	0.15248549999199998	0.1812861007605548	0.30541814405505296
eas_phlash	neutral	gamma_smc_meanp	50000.0	100	0.20389999999999994	0.34338825474400003	0.1394882547440001	0.17308854234625726	0.45366400556592124
eas_phlash	neutral	gamma_smc_meanp	75000.0	100	0.2889	0.422223868229	0.133323868229	0.1829057326594048	0.4667194935134199
eas_phlash	neutral	gamma_smc_meanp	100000.0	100	0.34949999999999987	0.47974285293800006	0.1302428529380002	0.18786540357708378	0.5543381963247361
eas_phlash	neutral	gamma_smc_meanp	150000.0	100	0.4370999999999999	0.5612104848959999	0.12411048489600002	0.19907119587143401	0.5980929373366326
eas_phlash	neutral	gamma_smc_meanp	200000.0	100	0.5014	0.618381021347	0.11698102134700006	0.20119889809919558	0.6288638763887094
eas_phlash	selected	gamma_smc_meanp	1000.0	100	0.0006999999999999999	0.023328059651629998	0.02262805965163	0.025586280409909307	-0.03482784914667162
eas_phlash	selected	gamma_smc_meanp	4500.0	100	0.0022	0.1053705742922	0.1031705742922	0.11580146780575484	0.006387446713247002
eas_phlash	selected	gamma_smc_meanp	10000.0	100	0.0076	0.21515058423550004	0.20755058423550005	0.23243623385562662	-0.0054743191646637965
eas_phlash	selected	gamma_smc_meanp	20000.0	100	0.077	0.35725899537320005	0.28025899537320004	0.31786496183415425	0.42592188642381423
eas_phlash	selected	gamma_smc_meanp	30000.0	100	0.3032	0.4495330509590001	0.14633305095900007	0.2248039481950476	0.6764743390365594
eas_phlash	selected	gamma_smc_meanp	40000.0	100	0.5375	0.5122447964389999	-0.025255203561000084	0.1421255021450191	0.9501276458613038
eas_phlash	selected	gamma_smc_meanp	50000.0	100	0.5642	0.5569755697450001	-0.0072244302549999695	0.11126301515320795	0.9602964643519832
eas_phlash	selected	gamma_smc_meanp	75000.0	100	0.6066999999999999	0.627041314006	0.020341314006000144	0.09778563515213172	0.9468123362033344
eas_phlash	selected	gamma_smc_meanp	100000.0	100	0.6335999999999999	0.668314790399	0.03471479039900005	0.10423645875648278	0.9282511742992144
eas_phlash	selected	gamma_smc_meanp	150000.0	100	0.6734	0.71816071408	0.04476071408000004	0.11016589204634104	0.9078564481212866
eas_phlash	selected	gamma_smc_meanp	200000.0	100	0.6924000000000001	0.750570274263	0.05817027426299992	0.12391517696996851	0.8904032979022999
