source,cutoff_years,alpha,stride_bp,max_gap_strides,min_significant_strides,mode,bin_0,bin_1,bin_2,bin_3,bin_4,bin_5,bin_6
decoded,40000,0.01,50000,1,10,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,40000,0.01,50000,1,20,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,40000,0.01,50000,1,20,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,40000,0.05,10000,0,1,neutral,0.102,0.116,0.38,0.691,1.207,2.483,7.264
decoded,40000,0.05,10000,0,1,selected,0.73,0.23,0.51,0.48,1.25,2.13,7.27
decoded,40000,0.05,10000,0,3,neutral,0.063,0.062,0.235,0.397,0.728,1.449,4.323
decoded,40000,0.05,10000,0,3,selected,0.63,0.16,0.32,0.3,0.62,1.22,4.28
decoded,40000,0.05,10000,0,5,neutral,0.04,0.036,0.115,0.18,0.376,0.763,2.23
decoded,40000,0.05,10000,0,5,selected,0.5,0.1,0.23,0.15,0.32,0.69,2.26
decoded,40000,0.05,10000,0,10,neutral,0.009,0.007,0.025,0.028,0.089,0.181,0.561
decoded,40000,0.05,10000,0,10,selected,0.31,0.05,0.09,0.05,0.07,0.16,0.51
decoded,40000,0.05,10000,0,20,neutral,0.002,0.002,0.001,0.002,0.009,0.017,0.063
decoded,40000,0.05,10000,0,20,selected,0.1,0.0,0.02,0.01,0.02,0.02,0.05
decoded,40000,0.05,10000,1,1,neutral,0.093,0.106,0.343,0.626,1.113,2.265,6.633
decoded,40000,0.05,10000,1,1,selected,0.67,0.18,0.43,0.44,1.15,1.98,6.68
decoded,40000,0.05,10000,1,3,neutral,0.063,0.062,0.228,0.385,0.713,1.41,4.238
decoded,40000,0.05,10000,1,3,selected,0.6,0.12,0.28,0.29,0.61,1.25,4.18
decoded,40000,0.05,10000,1,5,neutral,0.04,0.036,0.127,0.185,0.386,0.783,2.294
decoded,40000,0.05,10000,1,5,selected,0.49,0.08,0.19,0.15,0.32,0.74,2.34
decoded,40000,0.05,10000,1,10,neutral,0.01,0.008,0.028,0.036,0.1,0.205,0.638
decoded,40000,0.05,10000,1,10,selected,0.32,0.04,0.09,0.07,0.07,0.16,0.61
decoded,40000,0.05,10000,1,20,neutral,0.003,0.002,0.001,0.003,0.016,0.022,0.08
decoded,40000,0.05,10000,1,20,selected,0.13,0.0,0.02,0.01,0.02,0.02,0.06
decoded,40000,0.05,20000,0,1,neutral,0.097,0.077,0.349,0.555,1.038,2.063,6.181
decoded,40000,0.05,20000,0,1,selected,0.67,0.16,0.4,0.36,1.06,1.76,6.29
decoded,40000,0.05,20000,0,3,neutral,0.043,0.023,0.115,0.151,0.327,0.678,2.019
decoded,40000,0.05,20000,0,3,selected,0.51,0.07,0.21,0.12,0.29,0.6,1.98
decoded,40000,0.05,20000,0,5,neutral,0.013,0.009,0.035,0.039,0.109,0.233,0.707
decoded,40000,0.05,20000,0,5,selected,0.34,0.03,0.11,0.05,0.08,0.17,0.65
decoded,40000,0.05,20000,0,10,neutral,0.003,0.002,0.002,0.002,0.015,0.024,0.084
decoded,40000,0.05,20000,0,10,selected,0.14,0.0,0.02,0.01,0.02,0.02,0.05
decoded,40000,0.05,20000,0,20,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.003
decoded,40000,0.05,20000,0,20,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,40000,0.05,20000,1,1,neutral,0.086,0.069,0.31,0.514,0.963,1.88,5.643
decoded,40000,0.05,20000,1,1,selected,0.63,0.15,0.32,0.35,0.96,1.69,5.72
decoded,40000,0.05,20000,1,3,neutral,0.044,0.024,0.125,0.158,0.345,0.696,2.095
decoded,40000,0.05,20000,1,3,selected,0.5,0.07,0.2,0.11,0.28,0.61,2.05
decoded,40000,0.05,20000,1,5,neutral,0.017,0.01,0.041,0.047,0.123,0.269,0.801
decoded,40000,0.05,20000,1,5,selected,0.33,0.03,0.12,0.05,0.09,0.18,0.75
decoded,40000,0.05,20000,1,10,neutral,0.004,0.002,0.003,0.003,0.021,0.035,0.117
decoded,40000,0.05,20000,1,10,selected,0.14,0.0,0.02,0.01,0.02,0.02,0.08
decoded,40000,0.05,20000,1,20,neutral,0.0,0.0,0.0,0.001,0.0,0.003,0.005
decoded,40000,0.05,20000,1,20,selected,0.0,0.0,0.0,0.01,0.01,0.0,0.0
decoded,40000,0.05,50000,0,1,neutral,0.035,0.067,0.207,0.371,0.707,1.388,4.18
decoded,40000,0.05,50000,0,1,selected,0.44,0.16,0.3,0.3,0.67,1.21,4.24
decoded,40000,0.05,50000,0,3,neutral,0.003,0.006,0.019,0.019,0.072,0.132,0.425
decoded,40000,0.05,50000,0,3,selected,0.2,0.08,0.09,0.06,0.06,0.11,0.35
decoded,40000,0.05,50000,0,5,neutral,0.001,0.001,0.003,0.001,0.01,0.021,0.054
decoded,40000,0.05,50000,0,5,selected,0.04,0.04,0.04,0.0,0.01,0.01,0.05
decoded,40000,0.05,50000,0,10,neutral,0.0,0.0,0.0,0.0,0.0,0.001,0.001
decoded,40000,0.05,50000,0,10,selected,0.0,0.0,0.0,0.0,0.01,0.0,0.0
decoded,40000,0.05,50000,0,20,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,40000,0.05,50000,0,20,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,40000,0.05,50000,1,1,neutral,0.033,0.062,0.191,0.34,0.644,1.283,3.873
decoded,40000,0.05,50000,1,1,selected,0.42,0.15,0.19,0.28,0.61,1.14,4.0
decoded,40000,0.05,50000,1,3,neutral,0.007,0.006,0.019,0.025,0.089,0.171,0.518
decoded,40000,0.05,50000,1,3,selected,0.22,0.08,0.08,0.06,0.07,0.13,0.44
decoded,40000,0.05,50000,1,5,neutral,0.001,0.002,0.006,0.006,0.013,0.031,0.087
decoded,40000,0.05,50000,1,5,selected,0.06,0.06,0.04,0.01,0.02,0.01,0.07
decoded,40000,0.05,50000,1,10,neutral,0.0,0.0,0.0,0.0,0.0,0.001,0.002
decoded,40000,0.05,50000,1,10,selected,0.0,0.0,0.0,0.01,0.01,0.0,0.0
decoded,40000,0.05,50000,1,20,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,40000,0.05,50000,1,20,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,50000,0.001,10000,0,1,neutral,0.006,0.005,0.013,0.026,0.047,0.095,0.29
decoded,50000,0.001,10000,0,1,selected,0.17,0.03,0.04,0.03,0.03,0.11,0.19
decoded,50000,0.001,10000,0,3,neutral,0.001,0.002,0.004,0.004,0.011,0.025,0.077
decoded,50000,0.001,10000,0,3,selected,0.08,0.0,0.02,0.02,0.02,0.04,0.07
decoded,50000,0.001,10000,0,5,neutral,0.0,0.0,0.0,0.0,0.005,0.008,0.018
decoded,50000,0.001,10000,0,5,selected,0.03,0.0,0.01,0.01,0.01,0.0,0.01
decoded,50000,0.001,10000,0,10,neutral,0.0,0.0,0.0,0.0,0.0,0.001,0.002
decoded,50000,0.001,10000,0,10,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,50000,0.001,10000,0,20,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,50000,0.001,10000,0,20,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,50000,0.001,10000,1,1,neutral,0.005,0.005,0.013,0.026,0.043,0.091,0.282
decoded,50000,0.001,10000,1,1,selected,0.16,0.01,0.04,0.03,0.03,0.1,0.19
decoded,50000,0.001,10000,1,3,neutral,0.001,0.002,0.004,0.005,0.01,0.026,0.08
decoded,50000,0.001,10000,1,3,selected,0.09,0.0,0.02,0.02,0.02,0.04,0.07
decoded,50000,0.001,10000,1,5,neutral,0.0,0.0,0.0,0.0,0.005,0.008,0.021
decoded,50000,0.001,10000,1,5,selected,0.04,0.0,0.01,0.01,0.01,0.0,0.01
decoded,50000,0.001,10000,1,10,neutral,0.0,0.0,0.0,0.0,0.001,0.001,0.002
decoded,50000,0.001,10000,1,10,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,50000,0.001,10000,1,20,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,50000,0.001,10000,1,20,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,50000,0.001,20000,0,1,neutral,0.003,0.003,0.011,0.021,0.035,0.065,0.214
decoded,50000,0.001,20000,0,1,selected,0.13,0.01,0.04,0.03,0.03,0.08,0.16
decoded,50000,0.001,20000,0,3,neutral,0.001,0.0,0.0,0.0,0.005,0.006,0.016
decoded,50000,0.001,20000,0,3,selected,0.03,0.0,0.01,0.01,0.0,0.0,0.0
decoded,50000,0.001,20000,0,5,neutral,0.0,0.0,0.0,0.0,0.0,0.001,0.002
decoded,50000,0.001,20000,0,5,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,50000,0.001,20000,0,10,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,50000,0.001,20000,0,10,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,50000,0.001,20000,0,20,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,50000,0.001,20000,0,20,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,50000,0.001,20000,1,1,neutral,0.003,0.003,0.011,0.021,0.034,0.063,0.204
decoded,50000,0.001,20000,1,1,selected,0.12,0.01,0.03,0.02,0.03,0.07,0.16
decoded,50000,0.001,20000,1,3,neutral,0.001,0.0,0.0,0.0,0.005,0.006,0.02
decoded,50000,0.001,20000,1,3,selected,0.04,0.0,0.01,0.01,0.0,0.01,0.0
decoded,50000,0.001,20000,1,5,neutral,0.0,0.0,0.0,0.0,0.0,0.002,0.003
decoded,50000,0.001,20000,1,5,selected,0.0,0.0,0.0,0.01,0.0,0.0,0.0
decoded,50000,0.001,20000,1,10,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,50000,0.001,20000,1,10,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,50000,0.001,20000,1,20,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,50000,0.001,20000,1,20,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,50000,0.001,50000,0,1,neutral,0.001,0.002,0.006,0.01,0.017,0.035,0.107
decoded,50000,0.001,50000,0,1,selected,0.08,0.04,0.01,0.01,0.01,0.05,0.07
decoded,50000,0.001,50000,0,3,neutral,0.0,0.0,0.0,0.0,0.001,0.001,0.001
decoded,50000,0.001,50000,0,3,selected,0.0,0.0,0.0,0.01,0.0,0.0,0.0
decoded,50000,0.001,50000,0,5,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,50000,0.001,50000,0,5,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,50000,0.001,50000,0,10,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,50000,0.001,50000,0,10,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,50000,0.001,50000,0,20,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,50000,0.001,50000,0,20,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,50000,0.001,50000,1,1,neutral,0.001,0.002,0.006,0.01,0.017,0.034,0.106
decoded,50000,0.001,50000,1,1,selected,0.08,0.04,0.01,0.01,0.01,0.04,0.07
decoded,50000,0.001,50000,1,3,neutral,0.0,0.0,0.0,0.0,0.001,0.001,0.001
decoded,50000,0.001,50000,1,3,selected,0.0,0.0,0.0,0.01,0.0,0.01,0.0
decoded,50000,0.001,50000,1,5,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,50000,0.001,50000,1,5,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,50000,0.001,50000,1,10,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,50000,0.001,50000,1,10,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,50000,0.001,50000,1,20,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,50000,0.001,50000,1,20,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,50000,0.01,10000,0,1,neutral,0.024,0.036,0.101,0.182,0.34,0.688,2.009
decoded,50000,0.01,10000,0,1,selected,0.43,0.1,0.18,0.16,0.33,0.76,1.73
decoded,50000,0.01,10000,0,3,neutral,0.01,0.017,0.045,0.076,0.153,0.303,0.894
decoded,50000,0.01,10000,0,3,selected,0.37,0.06,0.1,0.08,0.14,0.3,0.72
decoded,50000,0.01,10000,0,5,neutral,0.004,0.007,0.016,0.034,0.053,0.116,0.374
decoded,50000,0.01,10000,0,5,selected,0.28,0.02,0.04,0.04,0.05,0.15,0.31
decoded,50000,0.01,10000,0,10,neutral,0.002,0.001,0.0,0.003,0.007,0.013,0.051
decoded,50000,0.01,10000,0,10,selected,0.13,0.0,0.03,0.01,0.01,0.01,0.02
decoded,50000,0.01,10000,0,20,neutral,0.0,0.0,0.0,0.0,0.0,0.001,0.0
decoded,50000,0.01,10000,0,20,selected,0.04,0.0,0.0,0.0,0.0,0.0,0.0
decoded,50000,0.01,10000,1,1,neutral,0.021,0.035,0.095,0.175,0.319,0.647,1.853
decoded,50000,0.01,10000,1,1,selected,0.42,0.08,0.15,0.14,0.32,0.67,1.65
decoded,50000,0.01,10000,1,3,neutral,0.009,0.017,0.043,0.078,0.157,0.303,0.903
decoded,50000,0.01,10000,1,3,selected,0.37,0.06,0.09,0.07,0.14,0.33,0.74
decoded,50000,0.01,10000,1,5,neutral,0.003,0.007,0.017,0.038,0.057,0.125,0.4
decoded,50000,0.01,10000,1,5,selected,0.29,0.02,0.04,0.04,0.05,0.16,0.32
decoded,50000,0.01,10000,1,10,neutral,0.002,0.001,0.002,0.004,0.008,0.018,0.061
decoded,50000,0.01,10000,1,10,selected,0.13,0.01,0.03,0.01,0.01,0.01,0.02
decoded,50000,0.01,10000,1,20,neutral,0.0,0.0,0.0,0.0,0.0,0.001,0.001
decoded,50000,0.01,10000,1,20,selected,0.04,0.0,0.0,0.0,0.0,0.0,0.0
decoded,50000,0.01,20000,0,1,neutral,0.027,0.021,0.088,0.136,0.284,0.566,1.626
decoded,50000,0.01,20000,0,1,selected,0.42,0.06,0.14,0.12,0.3,0.57,1.44
decoded,50000,0.01,20000,0,3,neutral,0.004,0.003,0.014,0.028,0.044,0.096,0.326
decoded,50000,0.01,20000,0,3,selected,0.25,0.01,0.04,0.05,0.05,0.13,0.28
decoded,50000,0.01,20000,0,5,neutral,0.002,0.001,0.005,0.004,0.012,0.021,0.078
decoded,50000,0.01,20000,0,5,selected,0.15,0.01,0.04,0.01,0.01,0.01,0.02
decoded,50000,0.01,20000,0,10,neutral,0.0,0.001,0.0,0.0,0.0,0.001,0.0
decoded,50000,0.01,20000,0,10,selected,0.04,0.0,0.0,0.0,0.0,0.0,0.0
decoded,50000,0.01,20000,0,20,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,50000,0.01,20000,0,20,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,50000,0.01,20000,1,1,neutral,0.025,0.021,0.083,0.128,0.272,0.534,1.531
decoded,50000,0.01,20000,1,1,selected,0.4,0.03,0.13,0.12,0.3,0.53,1.39
decoded,50000,0.01,20000,1,3,neutral,0.004,0.003,0.016,0.03,0.047,0.11,0.346
decoded,50000,0.01,20000,1,3,selected,0.27,0.01,0.04,0.05,0.05,0.14,0.3
decoded,50000,0.01,20000,1,5,neutral,0.002,0.001,0.005,0.004,0.014,0.023,0.093
decoded,50000,0.01,20000,1,5,selected,0.17,0.01,0.04,0.01,0.01,0.01,0.02
decoded,50000,0.01,20000,1,10,neutral,0.0,0.001,0.0,0.0,0.0,0.001,0.004
decoded,50000,0.01,20000,1,10,selected,0.04,0.0,0.0,0.0,0.0,0.0,0.0
decoded,50000,0.01,20000,1,20,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,50000,0.01,20000,1,20,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,50000,0.01,50000,0,1,neutral,0.008,0.016,0.053,0.083,0.169,0.325,0.989
decoded,50000,0.01,50000,0,1,selected,0.26,0.1,0.08,0.11,0.14,0.35,0.91
decoded,50000,0.01,50000,0,3,neutral,0.0,0.001,0.003,0.002,0.004,0.014,0.036
decoded,50000,0.01,50000,0,3,selected,0.03,0.05,0.0,0.02,0.0,0.01,0.0
decoded,50000,0.01,50000,0,5,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,50000,0.01,50000,0,5,selected,0.01,0.02,0.0,0.0,0.0,0.0,0.0
decoded,50000,0.01,50000,0,10,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,50000,0.01,50000,0,10,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,50000,0.01,50000,0,20,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,50000,0.01,50000,0,20,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,50000,0.01,50000,1,1,neutral,0.008,0.015,0.049,0.081,0.164,0.316,0.963
decoded,50000,0.01,50000,1,1,selected,0.26,0.09,0.07,0.11,0.14,0.34,0.87
decoded,50000,0.01,50000,1,3,neutral,0.001,0.001,0.004,0.004,0.006,0.016,0.046
decoded,50000,0.01,50000,1,3,selected,0.03,0.05,0.0,0.02,0.0,0.01,0.02
decoded,50000,0.01,50000,1,5,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.001
decoded,50000,0.01,50000,1,5,selected,0.01,0.02,0.0,0.0,0.0,0.0,0.0
decoded,50000,0.01,50000,1,10,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,50000,0.01,50000,1,10,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,50000,0.01,50000,1,20,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,50000,0.01,50000,1,20,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,50000,0.05,10000,0,1,neutral,0.112,0.124,0.402,0.726,1.356,2.689,8.039
decoded,50000,0.05,10000,0,1,selected,0.68,0.24,0.51,0.52,1.36,2.42,7.97
decoded,50000,0.05,10000,0,3,neutral,0.06,0.065,0.22,0.389,0.735,1.484,4.295
decoded,50000,0.05,10000,0,3,selected,0.57,0.14,0.28,0.25,0.7,1.16,4.18
decoded,50000,0.05,10000,0,5,neutral,0.032,0.034,0.117,0.175,0.348,0.716,2.139
decoded,50000,0.05,10000,0,5,selected,0.48,0.09,0.18,0.14,0.35,0.64,1.97
decoded,50000,0.05,10000,0,10,neutral,0.01,0.006,0.022,0.03,0.072,0.149,0.487
decoded,50000,0.05,10000,0,10,selected,0.29,0.05,0.08,0.04,0.06,0.12,0.41
decoded,50000,0.05,10000,0,20,neutral,0.002,0.002,0.003,0.002,0.008,0.012,0.045
decoded,50000,0.05,10000,0,20,selected,0.12,0.01,0.01,0.01,0.02,0.02,0.04
decoded,50000,0.05,10000,1,1,neutral,0.103,0.114,0.37,0.663,1.244,2.496,7.351
decoded,50000,0.05,10000,1,1,selected,0.65,0.21,0.41,0.48,1.26,2.24,7.33
decoded,50000,0.05,10000,1,3,neutral,0.061,0.065,0.219,0.377,0.726,1.455,4.244
decoded,50000,0.05,10000,1,3,selected,0.55,0.13,0.28,0.26,0.67,1.18,4.06
decoded,50000,0.05,10000,1,5,neutral,0.034,0.034,0.124,0.177,0.362,0.75,2.231
decoded,50000,0.05,10000,1,5,selected,0.47,0.08,0.19,0.16,0.37,0.7,2.07
decoded,50000,0.05,10000,1,10,neutral,0.011,0.007,0.028,0.039,0.081,0.18,0.552
decoded,50000,0.05,10000,1,10,selected,0.28,0.05,0.08,0.04,0.08,0.13,0.51
decoded,50000,0.05,10000,1,20,neutral,0.003,0.002,0.003,0.002,0.013,0.015,0.059
decoded,50000,0.05,10000,1,20,selected,0.14,0.01,0.01,0.01,0.02,0.02,0.06
decoded,50000,0.05,20000,0,1,neutral,0.105,0.087,0.352,0.58,1.152,2.289,6.756
decoded,50000,0.05,20000,0,1,selected,0.65,0.16,0.4,0.45,1.11,1.91,6.72
decoded,50000,0.05,20000,0,3,neutral,0.038,0.02,0.112,0.141,0.306,0.632,1.918
decoded,50000,0.05,20000,0,3,selected,0.45,0.05,0.18,0.14,0.34,0.6,1.71
decoded,50000,0.05,20000,0,5,neutral,0.017,0.007,0.035,0.038,0.087,0.194,0.604
decoded,50000,0.05,20000,0,5,selected,0.3,0.03,0.08,0.04,0.06,0.16,0.56
decoded,50000,0.05,20000,0,10,neutral,0.002,0.002,0.004,0.002,0.011,0.016,0.06
decoded,50000,0.05,20000,0,10,selected,0.14,0.01,0.01,0.01,0.02,0.02,0.05
decoded,50000,0.05,20000,0,20,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.003
decoded,50000,0.05,20000,0,20,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,50000,0.05,20000,1,1,neutral,0.098,0.082,0.323,0.533,1.054,2.088,6.206
decoded,50000,0.05,20000,1,1,selected,0.62,0.11,0.34,0.41,0.98,1.81,6.14
decoded,50000,0.05,20000,1,3,neutral,0.038,0.021,0.117,0.155,0.328,0.647,2.019
decoded,50000,0.05,20000,1,3,selected,0.44,0.04,0.16,0.13,0.34,0.62,1.77
decoded,50000,0.05,20000,1,5,neutral,0.018,0.007,0.04,0.048,0.111,0.233,0.711
decoded,50000,0.05,20000,1,5,selected,0.31,0.03,0.08,0.04,0.08,0.17,0.64
decoded,50000,0.05,20000,1,10,neutral,0.003,0.002,0.004,0.003,0.015,0.029,0.081
decoded,50000,0.05,20000,1,10,selected,0.15,0.01,0.01,0.01,0.04,0.02,0.09
decoded,50000,0.05,20000,1,20,neutral,0.0,0.0,0.0,0.0,0.001,0.0,0.004
decoded,50000,0.05,20000,1,20,selected,0.0,0.0,0.0,0.01,0.01,0.0,0.0
decoded,50000,0.05,50000,0,1,neutral,0.038,0.071,0.219,0.386,0.725,1.459,4.347
decoded,50000,0.05,50000,0,1,selected,0.48,0.16,0.28,0.28,0.65,1.33,4.14
decoded,50000,0.05,50000,0,3,neutral,0.003,0.003,0.017,0.019,0.062,0.115,0.379
decoded,50000,0.05,50000,0,3,selected,0.18,0.08,0.04,0.05,0.07,0.09,0.3
decoded,50000,0.05,50000,0,5,neutral,0.001,0.0,0.003,0.003,0.004,0.016,0.038
decoded,50000,0.05,50000,0,5,selected,0.06,0.04,0.02,0.0,0.01,0.02,0.04
decoded,50000,0.05,50000,0,10,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.001
decoded,50000,0.05,50000,0,10,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,50000,0.05,50000,0,20,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,50000,0.05,50000,0,20,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,50000,0.05,50000,1,1,neutral,0.034,0.066,0.205,0.358,0.665,1.344,4.025
decoded,50000,0.05,50000,1,1,selected,0.47,0.15,0.18,0.27,0.58,1.24,3.91
decoded,50000,0.05,50000,1,3,neutral,0.005,0.005,0.018,0.023,0.074,0.15,0.474
decoded,50000,0.05,50000,1,3,selected,0.2,0.08,0.04,0.05,0.08,0.12,0.4
decoded,50000,0.05,50000,1,5,neutral,0.001,0.001,0.007,0.004,0.007,0.025,0.064
decoded,50000,0.05,50000,1,5,selected,0.07,0.06,0.02,0.0,0.01,0.02,0.05
decoded,50000,0.05,50000,1,10,neutral,0.0,0.0,0.0,0.0,0.0,0.001,0.003
decoded,50000,0.05,50000,1,10,selected,0.0,0.0,0.0,0.0,0.0,0.01,0.0
decoded,50000,0.05,50000,1,20,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decoded,50000,0.05,50000,1,20,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,5000,0.001,10000,0,1,neutral,0.003,0.005,0.011,0.014,0.02,0.032,0.165
truth,5000,0.001,10000,0,1,selected,0.0,0.0,0.0,0.03,0.02,0.0,0.24
truth,5000,0.001,10000,0,3,neutral,0.0,0.001,0.003,0.006,0.012,0.015,0.051
truth,5000,0.001,10000,0,3,selected,0.0,0.0,0.0,0.02,0.01,0.0,0.05
truth,5000,0.001,10000,0,5,neutral,0.0,0.0,0.001,0.004,0.009,0.01,0.028
truth,5000,0.001,10000,0,5,selected,0.0,0.0,0.0,0.01,0.01,0.0,0.03
truth,5000,0.001,10000,0,10,neutral,0.0,0.0,0.0,0.0,0.001,0.003,0.005
truth,5000,0.001,10000,0,10,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,5000,0.001,10000,0,20,neutral,0.0,0.0,0.0,0.0,0.0,0.003,0.003
truth,5000,0.001,10000,0,20,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,5000,0.001,10000,1,1,neutral,0.002,0.005,0.01,0.012,0.017,0.029,0.136
truth,5000,0.001,10000,1,1,selected,0.0,0.0,0.0,0.03,0.02,0.0,0.18
truth,5000,0.001,10000,1,3,neutral,0.0,0.001,0.003,0.007,0.009,0.013,0.052
truth,5000,0.001,10000,1,3,selected,0.0,0.0,0.0,0.02,0.01,0.0,0.06
truth,5000,0.001,10000,1,5,neutral,0.0,0.0,0.001,0.004,0.007,0.01,0.033
truth,5000,0.001,10000,1,5,selected,0.0,0.0,0.0,0.01,0.01,0.0,0.03
truth,5000,0.001,10000,1,10,neutral,0.0,0.0,0.0,0.0,0.003,0.003,0.005
truth,5000,0.001,10000,1,10,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,5000,0.001,10000,1,20,neutral,0.0,0.0,0.0,0.0,0.0,0.003,0.003
truth,5000,0.001,10000,1,20,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,5000,0.001,20000,0,1,neutral,0.001,0.004,0.009,0.012,0.014,0.027,0.109
truth,5000,0.001,20000,0,1,selected,0.0,0.0,0.0,0.02,0.01,0.0,0.12
truth,5000,0.001,20000,0,3,neutral,0.0,0.0,0.001,0.004,0.005,0.01,0.027
truth,5000,0.001,20000,0,3,selected,0.0,0.0,0.0,0.01,0.0,0.0,0.04
truth,5000,0.001,20000,0,5,neutral,0.0,0.0,0.0,0.0,0.003,0.003,0.007
truth,5000,0.001,20000,0,5,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.02
truth,5000,0.001,20000,0,10,neutral,0.0,0.0,0.0,0.0,0.0,0.003,0.003
truth,5000,0.001,20000,0,10,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,5000,0.001,20000,0,20,neutral,0.0,0.0,0.0,0.0,0.0,0.001,0.001
truth,5000,0.001,20000,0,20,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,5000,0.001,20000,1,1,neutral,0.001,0.004,0.008,0.009,0.01,0.022,0.094
truth,5000,0.001,20000,1,1,selected,0.0,0.0,0.0,0.02,0.01,0.0,0.11
truth,5000,0.001,20000,1,3,neutral,0.0,0.001,0.001,0.003,0.004,0.009,0.026
truth,5000,0.001,20000,1,3,selected,0.0,0.0,0.0,0.01,0.0,0.0,0.04
truth,5000,0.001,20000,1,5,neutral,0.0,0.0,0.0,0.001,0.002,0.004,0.01
truth,5000,0.001,20000,1,5,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.02
truth,5000,0.001,20000,1,10,neutral,0.0,0.0,0.0,0.0,0.0,0.003,0.003
truth,5000,0.001,20000,1,10,selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,5000,0.001,20000,1,20,neutral,0.0,0.0,0.0,0.0,0.0,0.002,0.001
