source,distance_bp,mode,cutoff_years,n,mean,sem
truth,2480000.0,neutral,40000,1000,0.15441384,0.0009740886120258661
truth,2480000.0,neutral,50000,1000,0.20294524,0.0013389133163917712
truth,2480000.0,selected,5000,99,0.002686565656565657,4.36679345735382e-05
truth,2480000.0,selected,10000,99,0.0075745454545454545,8.108243598345312e-05
truth,2480000.0,selected,20000,99,0.0448550505050505,0.0006143413407099723
truth,2480000.0,selected,30000,99,0.09900040404040404,0.0016735774959977562
truth,2480000.0,selected,40000,99,0.15050818181818182,0.003121240748948575
truth,2480000.0,selected,50000,99,0.19950343434343437,0.004832280684556688
truth,2530000.0,neutral,5000,1000,0.00267663,1.3334224561055086e-05
truth,2530000.0,neutral,10000,1000,0.00746138,2.7654367822455457e-05
truth,2530000.0,neutral,20000,1000,0.045553079999999996,0.00018851389763941334
truth,2530000.0,neutral,30000,1000,0.10019893999999999,0.000559211157072706
truth,2530000.0,neutral,40000,1000,0.15571518,0.0010156258434194266
truth,2530000.0,neutral,50000,1000,0.20267815,0.0013276234130220454
truth,2530000.0,selected,5000,99,0.002667272727272728,4.4381690484409565e-05
truth,2530000.0,selected,10000,99,0.007561717171717174,7.999382067508398e-05
truth,2530000.0,selected,20000,99,0.04515535353535353,0.0006022914279612959
truth,2530000.0,selected,30000,99,0.09998333333333334,0.0016851079937890655
truth,2530000.0,selected,40000,99,0.15317555555555554,0.002917019652541473
truth,2530000.0,selected,50000,99,0.20328646464646466,0.00462574210354581
truth,2580000.0,neutral,5000,1000,0.0026755,1.3331139083711836e-05
truth,2580000.0,neutral,10000,1000,0.007468979999999999,2.728344820850448e-05
truth,2580000.0,neutral,20000,1000,0.045524709999999996,0.00018991678362009133
truth,2580000.0,neutral,30000,1000,0.10013762,0.000552212107751675
truth,2580000.0,neutral,40000,1000,0.15471348000000001,0.0009961714348530664
truth,2580000.0,neutral,50000,1000,0.20200891999999998,0.0013185673029337433
truth,2580000.0,selected,5000,99,0.0026452525252525253,4.163786102224762e-05
truth,2580000.0,selected,10000,99,0.007514343434343434,7.704701994321862e-05
truth,2580000.0,selected,20000,99,0.04553393939393939,0.0005979193777731855
truth,2580000.0,selected,30000,99,0.10090656565656562,0.001977865066120998
truth,2580000.0,selected,40000,99,0.15559121212121213,0.0032163418828947427
truth,2580000.0,selected,50000,99,0.20671323232323235,0.004788063425573176
truth,2630000.0,neutral,5000,1000,0.00266884,1.3333230269871943e-05
truth,2630000.0,neutral,10000,1000,0.00745498,2.7653852084929058e-05
truth,2630000.0,neutral,20000,1000,0.0454093,0.0001887822906505355
truth,2630000.0,neutral,30000,1000,0.10047350000000001,0.0005275969333440768
truth,2630000.0,neutral,40000,1000,0.1549441,0.0009392953525645431
truth,2630000.0,neutral,50000,1000,0.20219455,0.001270304818352284
truth,2630000.0,selected,5000,99,0.0026417171717171718,4.1910920544104794e-05
truth,2630000.0,selected,10000,99,0.007482929292929293,7.820289440135174e-05
truth,2630000.0,selected,20000,99,0.04574393939393939,0.0005959418146322391
truth,2630000.0,selected,30000,99,0.10208353535353534,0.0020548649521101537
truth,2630000.0,selected,40000,99,0.1569841414141414,0.0032492637639045603
truth,2630000.0,selected,50000,99,0.20941696969696968,0.0049930208939048745
truth,2680000.0,neutral,5000,1000,0.00266025,1.3236731037100837e-05
truth,2680000.0,neutral,10000,1000,0.007436299999999999,2.7290061514358255e-05
truth,2680000.0,neutral,20000,1000,0.04551583,0.00018638280409083015
truth,2680000.0,neutral,30000,1000,0.10065512,0.0005256524089554244
truth,2680000.0,neutral,40000,1000,0.15582159999999998,0.0009704515896879802
truth,2680000.0,neutral,50000,1000,0.20379504,0.0013776797277417674
truth,2680000.0,selected,5000,99,0.002636969696969697,4.068103362139337e-05
truth,2680000.0,selected,10000,99,0.0074820202020202025,7.946727645496125e-05
truth,2680000.0,selected,20000,99,0.04582666666666666,0.0005928068790737324
truth,2680000.0,selected,30000,99,0.10077888888888889,0.0018951149641792092
truth,2680000.0,selected,40000,99,0.15395030303030302,0.0030177189384221993
truth,2680000.0,selected,50000,99,0.20946292929292926,0.00497692443323294
truth,2730000.0,neutral,5000,1000,0.00266556,1.3332720946897817e-05
truth,2730000.0,neutral,10000,1000,0.00742845,2.708375947920686e-05
truth,2730000.0,neutral,20000,1000,0.04579203,0.0001969599233105316
truth,2730000.0,neutral,30000,1000,0.10109756000000002,0.0005214317667094456
truth,2730000.0,neutral,40000,1000,0.15577215,0.0009650711947252329
truth,2730000.0,neutral,50000,1000,0.20277822000000004,0.0013475266870841573
truth,2730000.0,selected,5000,99,0.002624242424242424,4.164472914370192e-05
truth,2730000.0,selected,10000,99,0.007457575757575758,8.283774601405791e-05
truth,2730000.0,selected,20000,99,0.04544969696969698,0.0005606946661496241
truth,2730000.0,selected,30000,99,0.10052141414141415,0.0020132613885118097
truth,2730000.0,selected,40000,99,0.15282959595959594,0.0027884568839844524
truth,2730000.0,selected,50000,99,0.20843404040404037,0.00464932695607543
truth,2780000.0,neutral,5000,1000,0.0026620299999999997,1.3145485266162027e-05
truth,2780000.0,neutral,10000,1000,0.00742275,2.73965601674555e-05
truth,2780000.0,neutral,20000,1000,0.0457986,0.00019483039167830446
truth,2780000.0,neutral,30000,1000,0.10106004,0.0005363167002820268
truth,2780000.0,neutral,40000,1000,0.15549023,0.000947700353807947
truth,2780000.0,neutral,50000,1000,0.20332349,0.0013311112053321695
truth,2780000.0,selected,5000,99,0.0026369696969696967,4.2136180786847384e-05
truth,2780000.0,selected,10000,99,0.00750090909090909,9.574691900338794e-05
truth,2780000.0,selected,20000,99,0.045005959595959606,0.0005383843593492641
truth,2780000.0,selected,30000,99,0.10049070707070706,0.0018939306398203513
truth,2780000.0,selected,40000,99,0.15414787878787878,0.002767894617901041
truth,2780000.0,selected,50000,99,0.20511535353535348,0.0043420760844333755
truth,2830000.0,neutral,5000,1000,0.0026615799999999998,1.3054360188072026e-05
truth,2830000.0,neutral,10000,1000,0.0074255300000000005,2.7192648993050662e-05
truth,2830000.0,neutral,20000,1000,0.045695599999999996,0.0001989635809552757
truth,2830000.0,neutral,30000,1000,0.10080852,0.0005474679599545317
truth,2830000.0,neutral,40000,1000,0.15446659,0.0009269019598183052
truth,2830000.0,neutral,50000,1000,0.20217137,0.0013378658197198531
truth,2830000.0,selected,5000,99,0.0026275757575757574,4.277218392567074e-05
truth,2830000.0,selected,10000,99,0.007542020202020203,0.0001007496105190888
truth,2830000.0,selected,20000,99,0.045003535353535344,0.0005192744512719563
truth,2830000.0,selected,30000,99,0.10142343434343436,0.0019514527471602857
truth,2830000.0,selected,40000,99,0.15577707070707073,0.0029567001057614413
truth,2830000.0,selected,50000,99,0.20478030303030306,0.004468620485863846
truth,2880000.0,neutral,5000,1000,0.0026653799999999997,1.2978169689462705e-05
truth,2880000.0,neutral,10000,1000,0.00742397,2.6436009564639322e-05
truth,2880000.0,neutral,20000,1000,0.04564451,0.0001990690243014627
truth,2880000.0,neutral,30000,1000,0.10055823000000001,0.0005246067979540101
truth,2880000.0,neutral,40000,1000,0.1553633,0.0009396514441783968
truth,2880000.0,neutral,50000,1000,0.20222821,0.001301777145610082
truth,2880000.0,selected,5000,99,0.002624444444444444,4.204919575179719e-05
truth,2880000.0,selected,10000,99,0.007551515151515151,9.359572662241704e-05
truth,2880000.0,selected,20000,99,0.04503666666666666,0.0005220538266283859
truth,2880000.0,selected,30000,99,0.10018292929292928,0.0018054046774394507
truth,2880000.0,selected,40000,99,0.15535222222222222,0.0029322394287512243
truth,2880000.0,selected,50000,99,0.20769020202020202,0.004492231467501738
truth,2930000.0,neutral,5000,1000,0.00265688,1.3098084799902063e-05
truth,2930000.0,neutral,10000,1000,0.00742362,2.640646506060584e-05
truth,2930000.0,neutral,20000,1000,0.04575837,0.00019628653251292088
truth,2930000.0,neutral,30000,1000,0.10088113,0.0005296411543445953
truth,2930000.0,neutral,40000,1000,0.15672216999999997,0.0009726383144220579
truth,2930000.0,neutral,50000,1000,0.20450791,0.0013690725775701428
truth,2930000.0,selected,5000,99,0.0026180808080808076,4.247124890394281e-05
truth,2930000.0,selected,10000,99,0.007523232323232323,9.436022114987368e-05
truth,2930000.0,selected,20000,99,0.04503656565656566,0.0005225372025494054
truth,2930000.0,selected,30000,99,0.09915363636363635,0.0018371341074084082
truth,2930000.0,selected,40000,99,0.15280838383838385,0.0028285568261865665
truth,2930000.0,selected,50000,99,0.20755141414141415,0.004043428005959227
truth,2980000.0,neutral,5000,1000,0.00265645,1.3151207235526013e-05
truth,2980000.0,neutral,10000,1000,0.00739505,2.6507988814147542e-05
truth,2980000.0,neutral,20000,1000,0.04565709,0.00019878455606920685
truth,2980000.0,neutral,30000,1000,0.10060823,0.0005220710725292791
truth,2980000.0,neutral,40000,1000,0.15553187000000002,0.0009529038059880792
truth,2980000.0,neutral,50000,1000,0.20315961999999999,0.0013086157781833866
truth,2980000.0,selected,5000,99,0.002617777777777778,4.265550341835065e-05
truth,2980000.0,selected,10000,99,0.007465050505050504,8.505232286034824e-05
truth,2980000.0,selected,20000,99,0.044570101010101004,0.0005240827995324891
truth,2980000.0,selected,30000,99,0.0995169696969697,0.001675031946975301
truth,2980000.0,selected,40000,99,0.15330979797979796,0.0027782299540513354
truth,2980000.0,selected,50000,99,0.20632232323232322,0.004354607991212076
truth,3030000.0,neutral,5000,1000,0.00265851,1.3321476706493226e-05
truth,3030000.0,neutral,10000,1000,0.00738249,2.6803614189762428e-05
truth,3030000.0,neutral,20000,1000,0.045598160000000006,0.00019593401785742502
truth,3030000.0,neutral,30000,1000,0.10011759,0.0005200228443545058
truth,3030000.0,neutral,40000,1000,0.15572077,0.0009798338574959508
truth,3030000.0,neutral,50000,1000,0.20280016,0.0013419670627000395
truth,3030000.0,selected,5000,99,0.0026110101010101004,4.320815728180785e-05
truth,3030000.0,selected,10000,99,0.007477878787878789,9.151683067834146e-05
truth,3030000.0,selected,20000,99,0.044940101010101,0.0005334135200802865
truth,3030000.0,selected,30000,99,0.09859222222222225,0.0016955875263411576
truth,3030000.0,selected,40000,99,0.14841242424242426,0.0026505252552764245
truth,3030000.0,selected,50000,99,0.19658060606060607,0.00384647553519326
truth,3080000.0,neutral,5000,1000,0.0026596099999999998,1.3233437640000115e-05
truth,3080000.0,neutral,10000,1000,0.00738952,2.7500972220506552e-05
truth,3080000.0,neutral,20000,1000,0.04548778,0.0001944228611056851
truth,3080000.0,neutral,30000,1000,0.10085763,0.0005439774285076779
truth,3080000.0,neutral,40000,1000,0.15656441999999998,0.0010581806098519603
truth,3080000.0,neutral,50000,1000,0.20327155,0.0014245413744869348
truth,3080000.0,selected,5000,99,0.002604848484848485,4.306045177943748e-05
truth,3080000.0,selected,10000,99,0.0074995959595959595,0.00010099289793725383
truth,3080000.0,selected,20000,99,0.044748888888888894,0.0005398992074194094
truth,3080000.0,selected,30000,99,0.09927767676767675,0.0016477617411139662
truth,3080000.0,selected,40000,99,0.15058989898989902,0.0027192846557999788
truth,3080000.0,selected,50000,99,0.19528939393939393,0.003704825202884016
truth,3130000.0,neutral,5000,1000,0.00265841,1.2874086919623233e-05
truth,3130000.0,neutral,10000,1000,0.0073865300000000005,2.7135367830329614e-05
truth,3130000.0,neutral,20000,1000,0.04533904,0.00018636543605012748
truth,3130000.0,neutral,30000,1000,0.10076816000000001,0.0005353868389133989
truth,3130000.0,neutral,40000,1000,0.15659978000000002,0.0010427496377168196
truth,3130000.0,neutral,50000,1000,0.20238837999999998,0.0013960198681422294
truth,3130000.0,selected,5000,99,0.0026089898989898994,4.33041847993917e-05
truth,3130000.0,selected,10000,99,0.007465151515151515,9.90311095585999e-05
truth,3130000.0,selected,20000,99,0.044504444444444444,0.00048205875964172094
truth,3130000.0,selected,30000,99,0.10057676767676767,0.0017064109706963501
truth,3130000.0,selected,40000,99,0.1538012121212121,0.00262815593394412
truth,3130000.0,selected,50000,99,0.19601757575757578,0.0034745279487914294
truth,3180000.0,neutral,5000,1000,0.0026652399999999997,1.2602442777650847e-05
truth,3180000.0,neutral,10000,1000,0.00741207,2.698862725484757e-05
truth,3180000.0,neutral,20000,1000,0.0453444,0.0001938059193481313
truth,3180000.0,neutral,30000,1000,0.10104697,0.0005328643389483132
truth,3180000.0,neutral,40000,1000,0.15626623999999997,0.0009785398076816382
truth,3180000.0,neutral,50000,1000,0.20321172,0.001386824734667754
truth,3180000.0,selected,5000,99,0.0025952525252525257,4.2262186678980064e-05
truth,3180000.0,selected,10000,99,0.0074810101010101,9.234797632422182e-05
truth,3180000.0,selected,20000,99,0.04463222222222223,0.0004955496762835385
truth,3180000.0,selected,30000,99,0.10030919191919192,0.0017021134453751832
truth,3180000.0,selected,40000,99,0.15429494949494948,0.0031942216735938085
truth,3180000.0,selected,50000,99,0.20115787878787875,0.004185237522091298
truth,3230000.0,neutral,5000,1000,0.00266969,1.2698506052128966e-05
truth,3230000.0,neutral,10000,1000,0.00741902,2.6441667901276603e-05
truth,3230000.0,neutral,20000,1000,0.04539765,0.0001874529812985051
truth,3230000.0,neutral,30000,1000,0.10107412,0.0005705881552122058
truth,3230000.0,neutral,40000,1000,0.15637709,0.0010055379115296566
truth,3230000.0,neutral,50000,1000,0.20387941,0.0013346229045124128
truth,3230000.0,selected,5000,99,0.0026054545454545453,4.325125968313476e-05
truth,3230000.0,selected,10000,99,0.007523333333333334,9.284315578972115e-05
truth,3230000.0,selected,20000,99,0.044857272727272725,0.0004831261752585882
truth,3230000.0,selected,30000,99,0.09933696969696972,0.0016110731448628383
truth,3230000.0,selected,40000,99,0.15437535353535353,0.0035345714488474334
truth,3230000.0,selected,50000,99,0.20540444444444445,0.004574472465194445
truth,3280000.0,neutral,5000,1000,0.00267414,1.2894476644204212e-05
truth,3280000.0,neutral,10000,1000,0.00743781,2.646498250895321e-05
truth,3280000.0,neutral,20000,1000,0.04542106,0.0001900137360726753
truth,3280000.0,neutral,30000,1000,0.10118172000000002,0.0005416787996253532
truth,3280000.0,neutral,40000,1000,0.15711048,0.0010517850678720432
truth,3280000.0,neutral,50000,1000,0.20385778999999998,0.0013313041262959387
truth,3280000.0,selected,5000,99,0.002613030303030303,4.419775618900749e-05
truth,3280000.0,selected,10000,99,0.0075368686868686864,9.833028269689568e-05
truth,3280000.0,selected,20000,99,0.04477353535353536,0.00047034725157826714
truth,3280000.0,selected,30000,99,0.0987381818181818,0.0015888272705757989
truth,3280000.0,selected,40000,99,0.15369969696969696,0.0030756453099227677
truth,3280000.0,selected,50000,99,0.20014101010101013,0.003974752358056238
truth,3330000.0,neutral,5000,1000,0.00267966,1.2918350055954056e-05
truth,3330000.0,neutral,10000,1000,0.007434420000000001,2.6591626091275016e-05
truth,3330000.0,neutral,20000,1000,0.04547081,0.00018966812130703496
truth,3330000.0,neutral,30000,1000,0.10035235,0.0005326944059285846
truth,3330000.0,neutral,40000,1000,0.1555315,0.0009582438119566197
truth,3330000.0,neutral,50000,1000,0.20286069,0.0012482317565027106
truth,3330000.0,selected,5000,99,0.0026309090909090917,4.4110833522813e-05
truth,3330000.0,selected,10000,99,0.007584444444444444,0.00010219344777093241
truth,3330000.0,selected,20000,99,0.04545292929292929,0.00047962695625030353
truth,3330000.0,selected,30000,99,0.10066313131313133,0.0018289343279778406
truth,3330000.0,selected,40000,99,0.1539331313131313,0.003569321680551515
truth,3330000.0,selected,50000,99,0.20033808080808083,0.004217542749698243
truth,3380000.0,neutral,5000,1000,0.00268085,1.300488771979999e-05
truth,3380000.0,neutral,10000,1000,0.00742742,2.6584086541712454e-05
truth,3380000.0,neutral,20000,1000,0.045623870000000004,0.00019138043628985304
truth,3380000.0,neutral,30000,1000,0.10017794000000001,0.0005309483716235785
truth,3380000.0,neutral,40000,1000,0.15540501999999998,0.0009461156632504548
truth,3380000.0,neutral,50000,1000,0.20219552000000002,0.001295702168879886
truth,3380000.0,selected,5000,99,0.0026462626262626267,4.364725875040937e-05
truth,3380000.0,selected,10000,99,0.0075289898989899,9.607999044008224e-05
truth,3380000.0,selected,20000,99,0.04589363636363636,0.0004892231178198643
truth,3380000.0,selected,30000,99,0.10168343434343435,0.0018228395981008242
truth,3380000.0,selected,40000,99,0.15467353535353537,0.0031535963617177255
truth,3380000.0,selected,50000,99,0.20148858585858584,0.003916188215385476
truth,3430000.0,neutral,5000,1000,0.00268395,1.3027409984755639e-05
truth,3430000.0,neutral,10000,1000,0.00744153,2.6617743393521613e-05
truth,3430000.0,neutral,20000,1000,0.045622329999999996,0.00019423606802347813
truth,3430000.0,neutral,30000,1000,0.10006764000000001,0.0005240690209973962
truth,3430000.0,neutral,40000,1000,0.15431906,0.0009146937722611942
truth,3430000.0,neutral,50000,1000,0.20125917999999998,0.001277742847960071
truth,3430000.0,selected,5000,99,0.0026681818181818182,4.2921635850524215e-05
truth,3430000.0,selected,10000,99,0.007526161616161617,9.307386265719318e-05
truth,3430000.0,selected,20000,99,0.045689797979797976,0.0005610510607056949
truth,3430000.0,selected,30000,99,0.10172535353535353,0.0017126467954100488
truth,3430000.0,selected,40000,99,0.15932343434343435,0.003358383333380416
truth,3430000.0,selected,50000,99,0.20604666666666668,0.003985794829206823
truth,3480000.0,neutral,5000,1000,0.0026833,1.3000050434952602e-05
truth,3480000.0,neutral,10000,1000,0.00743586,2.635138812389313e-05
truth,3480000.0,neutral,20000,1000,0.045588010000000005,0.00019896487267972822
truth,3480000.0,neutral,30000,1000,0.1001597,0.0005370932888343616
truth,3480000.0,neutral,40000,1000,0.15496062,0.0009590967692722297
truth,3480000.0,neutral,50000,1000,0.20093251999999998,0.0012922760860327534
truth,3480000.0,selected,5000,99,0.0026883838383838384,4.2823870458776e-05
truth,3480000.0,selected,10000,99,0.0075482828282828285,9.189085873843761e-05
truth,3480000.0,selected,20000,99,0.04541171717171717,0.0005415763549735348
truth,3480000.0,selected,30000,99,0.10016969696969699,0.0015490294702230724
truth,3480000.0,selected,40000,99,0.15909262626262624,0.0034425708076875118
truth,3480000.0,selected,50000,99,0.20632919191919194,0.0043245622990149635
truth,3530000.0,neutral,5000,1000,0.00268182,1.2935556277803295e-05
truth,3530000.0,neutral,10000,1000,0.0074326800000000005,2.629752797465149e-05
truth,3530000.0,neutral,20000,1000,0.04560863999999999,0.0001987483535993656
truth,3530000.0,neutral,30000,1000,0.10010749999999999,0.0005481648487922693
truth,3530000.0,neutral,40000,1000,0.15535112,0.0009485962862355407
truth,3530000.0,neutral,50000,1000,0.20204572999999998,0.0013958506672823035
truth,3530000.0,selected,5000,99,0.00269949494949495,4.4528815084826407e-05
truth,3530000.0,selected,10000,99,0.00755878787878788,9.197766132038856e-05
truth,3530000.0,selected,20000,99,0.04586030303030303,0.0005605255554022744
truth,3530000.0,selected,30000,99,0.10120404040404041,0.0019645970836474082
truth,3530000.0,selected,40000,99,0.157449898989899,0.003154886941881991
truth,3530000.0,selected,50000,99,0.20654010101010098,0.004604295032436723
truth,3580000.0,neutral,5000,1000,0.00267961,1.2988273293365179e-05
truth,3580000.0,neutral,10000,1000,0.007438329999999999,2.610442782847868e-05
truth,3580000.0,neutral,20000,1000,0.04576774999999999,0.00019180826324052713
truth,3580000.0,neutral,30000,1000,0.09970857999999999,0.0005328036010209211
truth,3580000.0,neutral,40000,1000,0.15495064,0.0009389902842651485
truth,3580000.0,neutral,50000,1000,0.20109165999999998,0.0013046667238435666
truth,3580000.0,selected,5000,99,0.0026999999999999997,4.3180120180570285e-05
truth,3580000.0,selected,10000,99,0.007572929292929293,8.96957973667077e-05
truth,3580000.0,selected,20000,99,0.045681010101010104,0.0006420846969754643
truth,3580000.0,selected,30000,99,0.1009969696969697,0.0017768420949645356
truth,3580000.0,selected,40000,99,0.1568668686868687,0.0034338641466522338
truth,3580000.0,selected,50000,99,0.20549151515151515,0.00488863904795182
truth,3630000.0,neutral,5000,1000,0.0026773300000000003,1.2887841850657834e-05
truth,3630000.0,neutral,10000,1000,0.00743338,2.662510980394395e-05
truth,3630000.0,neutral,20000,1000,0.04560741,0.00019122643892213975
truth,3630000.0,neutral,30000,1000,0.09928901,0.0005182413820315297
truth,3630000.0,neutral,40000,1000,0.15493914999999997,0.0009524091526079911
truth,3630000.0,neutral,50000,1000,0.20154488,0.001327872359524359
truth,3630000.0,selected,5000,99,0.002715252525252525,4.21324842162016e-05
truth,3630000.0,selected,10000,99,0.0076324242424242435,8.487310800945564e-05
truth,3630000.0,selected,20000,99,0.04556575757575757,0.0006924921323364987
truth,3630000.0,selected,30000,99,0.10029171717171714,0.0018055427215906163
truth,3630000.0,selected,40000,99,0.15310393939393938,0.0032075148851035485
truth,3630000.0,selected,50000,99,0.20157818181818188,0.004375738904209852
truth,3680000.0,neutral,5000,1000,0.00267525,1.2926230112640146e-05
truth,3680000.0,neutral,10000,1000,0.00742341,2.6796408703768856e-05
truth,3680000.0,neutral,20000,1000,0.045523049999999995,0.00019426276951881727
truth,3680000.0,neutral,30000,1000,0.0998111,0.0005288740780000286
truth,3680000.0,neutral,40000,1000,0.15519675000000002,0.0009245301766762861
truth,3680000.0,neutral,50000,1000,0.20269017000000003,0.001293335218053447
truth,3680000.0,selected,5000,99,0.002716262626262626,4.469106161899692e-05
truth,3680000.0,selected,10000,99,0.007659292929292929,9.623624693526754e-05
truth,3680000.0,selected,20000,99,0.04538414141414141,0.0006154549094950354
truth,3680000.0,selected,30000,99,0.09900151515151517,0.0015546251497013778
truth,3680000.0,selected,40000,99,0.15424434343434346,0.003069605473101564
truth,3680000.0,selected,50000,99,0.20355262626262627,0.004714237005270815
truth,3730000.0,neutral,5000,1000,0.00266766,1.2941050776316244e-05
truth,3730000.0,neutral,10000,1000,0.007419740000000001,2.75466540717843e-05
truth,3730000.0,neutral,20000,1000,0.045573680000000005,0.00019004958327158126
truth,3730000.0,neutral,30000,1000,0.10014129,0.000528328299476687
truth,3730000.0,neutral,40000,1000,0.15519181,0.0009495077124067081
truth,3730000.0,neutral,50000,1000,0.20278363000000002,0.0012909813819151504
truth,3730000.0,selected,5000,99,0.0027111111111111103,4.4358244587584376e-05
truth,3730000.0,selected,10000,99,0.007644141414141415,8.721226035977171e-05
truth,3730000.0,selected,20000,99,0.04535848484848485,0.0006213240588772415
truth,3730000.0,selected,30000,99,0.09955363636363634,0.0018203962241771041
truth,3730000.0,selected,40000,99,0.15647030303030304,0.002913744999970225
truth,3730000.0,selected,50000,99,0.20636383838383837,0.004288180247040515
truth,3780000.0,neutral,5000,1000,0.00266513,1.3012428920321003e-05
truth,3780000.0,neutral,10000,1000,0.00746039,2.748492257345596e-05
truth,3780000.0,neutral,20000,1000,0.045515320000000005,0.0001925846404606072
truth,3780000.0,neutral,30000,1000,0.09994576000000001,0.0005192283379104894
truth,3780000.0,neutral,40000,1000,0.15391683999999997,0.0009373524656495332
truth,3780000.0,neutral,50000,1000,0.2011574,0.0012933897066906685
truth,3780000.0,selected,5000,99,0.002695050505050505,4.5929860963939865e-05
truth,3780000.0,selected,10000,99,0.007586767676767676,8.101332418041138e-05
truth,3780000.0,selected,20000,99,0.04504575757575757,0.0005936993286372719
truth,3780000.0,selected,30000,99,0.10163666666666667,0.001972732655238808
truth,3780000.0,selected,40000,99,0.16067656565656566,0.0031805392846885982
truth,3780000.0,selected,50000,99,0.2130332323232323,0.0050454555128617695
truth,3830000.0,neutral,5000,1000,0.00266579,1.2818443290368312e-05
truth,3830000.0,neutral,10000,1000,0.00748343,2.6856559904610087e-05
truth,3830000.0,neutral,20000,1000,0.04561658,0.00019049139895721453
truth,3830000.0,neutral,30000,1000,0.10035332,0.0005278696924334545
truth,3830000.0,neutral,40000,1000,0.15574768,0.0009913744733267868
truth,3830000.0,neutral,50000,1000,0.20263164999999997,0.0013415607600292842
truth,3830000.0,selected,5000,99,0.002696363636363636,4.529489588448167e-05
truth,3830000.0,selected,10000,99,0.007590808080808081,8.005662765551928e-05
truth,3830000.0,selected,20000,99,0.04528222222222222,0.0005593789543643621
truth,3830000.0,selected,30000,99,0.10110464646464648,0.0019223178355615342
truth,3830000.0,selected,40000,99,0.15675040404040402,0.003230258791460222
truth,3830000.0,selected,50000,99,0.2109387878787879,0.004771121915716095
truth,3880000.0,neutral,5000,1000,0.00267099,1.256453689904596e-05
truth,3880000.0,neutral,10000,1000,0.007473919999999999,2.6153715805798046e-05
truth,3880000.0,neutral,20000,1000,0.045602710000000005,0.00019545639503034496
truth,3880000.0,neutral,30000,1000,0.10076156,0.0005412539339232441
truth,3880000.0,neutral,40000,1000,0.15625752,0.0009961582483246853
truth,3880000.0,neutral,50000,1000,0.20376245999999998,0.0013653243096124889
truth,3880000.0,selected,5000,99,0.002695151515151516,4.347874456975808e-05
truth,3880000.0,selected,10000,99,0.007607878787878788,7.970380034264001e-05
truth,3880000.0,selected,20000,99,0.04571787878787879,0.0006454187423472805
truth,3880000.0,selected,30000,99,0.10014484848484849,0.0017632983511922137
truth,3880000.0,selected,40000,99,0.15480444444444444,0.0031309655859423024
truth,3880000.0,selected,50000,99,0.20696787878787876,0.004390606010027098
truth,3930000.0,neutral,5000,1000,0.00267418,1.2621744571810826e-05
truth,3930000.0,neutral,10000,1000,0.00748048,2.636152688483161e-05
truth,3930000.0,neutral,20000,1000,0.04551102,0.00019821037387561709
truth,3930000.0,neutral,30000,1000,0.10048899,0.0005480782745876495
truth,3930000.0,neutral,40000,1000,0.15601859999999998,0.001032232253354285
truth,3930000.0,neutral,50000,1000,0.20450878999999997,0.0013727291557955163
truth,3930000.0,selected,5000,99,0.0026740404040404035,4.2772624499248155e-05
truth,3930000.0,selected,10000,99,0.007494747474747475,7.961569508599967e-05
truth,3930000.0,selected,20000,99,0.04550010101010102,0.0005913651403574998
truth,3930000.0,selected,30000,99,0.10056323232323232,0.001547064994584995
truth,3930000.0,selected,40000,99,0.15742949494949493,0.0027080066445801104
truth,3930000.0,selected,50000,99,0.20739131313131315,0.004071481209366992
truth,3980000.0,neutral,5000,1000,0.00268102,1.2691951987194297e-05
truth,3980000.0,neutral,10000,1000,0.007474260000000001,2.6025860174023026e-05
truth,3980000.0,neutral,20000,1000,0.04548941000000001,0.00019877670771856405
truth,3980000.0,neutral,30000,1000,0.10020271,0.000541806814445961
truth,3980000.0,neutral,40000,1000,0.15516709,0.0010215426836341134
truth,3980000.0,neutral,50000,1000,0.20387776999999999,0.0014042122985882892
truth,3980000.0,selected,5000,99,0.0026734343434343436,4.176559970626776e-05
truth,3980000.0,selected,10000,99,0.007526060606060606,8.175774812905854e-05
truth,3980000.0,selected,20000,99,0.04498767676767677,0.0005650360479500857
truth,3980000.0,selected,30000,99,0.10005010101010102,0.0015797227556255881
truth,3980000.0,selected,40000,99,0.155240404040404,0.002610857812717308
truth,3980000.0,selected,50000,99,0.20396383838383836,0.004069217975878251
truth,4030000.0,neutral,5000,1000,0.00268405,1.2664014954775392e-05
truth,4030000.0,neutral,10000,1000,0.00745507,2.5911499395073624e-05
truth,4030000.0,neutral,20000,1000,0.04555086,0.00019671542547298882
truth,4030000.0,neutral,30000,1000,0.10089893000000001,0.0005582992803519825
truth,4030000.0,neutral,40000,1000,0.15647710999999997,0.0010329734631264365
truth,4030000.0,neutral,50000,1000,0.20633974,0.0014435592737082564
truth,4030000.0,selected,5000,99,0.0026722222222222217,4.1742986517848776e-05
truth,4030000.0,selected,10000,99,0.007571111111111112,8.501177830637339e-05
truth,4030000.0,selected,20000,99,0.04504060606060605,0.0005707056902765872
truth,4030000.0,selected,30000,99,0.10163242424242425,0.0016693906131867967
truth,4030000.0,selected,40000,99,0.15657272727272728,0.00292384340060391
truth,4030000.0,selected,50000,99,0.2046846464646464,0.0043880023650849555
truth,4080000.0,neutral,5000,1000,0.00268471,1.2777643917564932e-05
truth,4080000.0,neutral,10000,1000,0.00744362,2.5699742651870517e-05
truth,4080000.0,neutral,20000,1000,0.04547454000000001,0.00019448951426634693
