attempt	seed	accepted	focal_allele_outcome	population_allele_frequency	ancestry_seconds	slim_seconds
815	918391	False	lost	0.0	7.35999783501029e-05	0.5705768999760039
816	918401	False	lost	0.0	3.3699965570122004e-05	0.5059198000235483
817	918411	False	lost	0.0	3.99000127799809e-05	0.5120011000544764
818	918421	False	lost	0.0	2.619996666908264e-05	0.5325925000361167
819	918431	False	lost	0.0	3.349996404722333e-05	0.45515190000878647
820	918441	False	lost	0.0	2.4500011932104826e-05	0.5874902000068687
821	918451	False	lost	0.0	4.840001929551363e-05	0.8045170999830589
822	918461	False	lost	0.0	8.000002708286047e-05	0.7990107999648899
823	918471	False	lost	0.0	4.190002800896764e-05	0.5567748000030406
824	918481	False	lost	0.0	5.339999916031957e-05	0.6115529000526294
825	918491	False	lost	0.0	5.7299970649182796e-05	0.5277832000283524
826	918501	False	lost	0.0	2.7200032491236925e-05	0.5566999000147916
827	918511	False	lost	0.0	4.469999112188816e-05	0.5111872999696061
828	918521	False	lost	0.0	0.00022279995027929544	0.5375616999808699
829	918531	False	lost	0.0	6.67999847792089e-05	0.5175609999569133
830	918541	False	lost	0.0	5.0499977078288794e-05	0.6046243999735452
831	918551	False	lost	0.0	4.9400026910007e-05	0.5348058000090532
832	918561	False	lost	0.0	4.840001929551363e-05	0.5658196000149474
833	918571	False	segregating	0.021125	4.309997893869877e-05	2.4823349000071175
834	918581	False	lost	0.0	6.769999163225293e-05	0.583760000008624
835	918591	False	lost	0.0	4.179996903985739e-05	0.5188542000250891
836	918601	False	lost	0.0	3.4299970138818026e-05	0.49406569998245686
837	918611	False	lost	0.0	4.630000330507755e-05	0.5636888000299223
838	918621	False	lost	0.0	3.600004129111767e-05	0.4972106000059284
839	918631	False	lost	0.0	4.680000711232424e-05	0.581711400009226
840	918641	False	lost	0.0	3.7299992982298136e-05	0.5725456000072882
841	918651	False	lost	0.0	5.500001134350896e-05	0.5755556999938563
842	918661	False	lost	0.0	0.0002804999821819365	0.5367925000027753
843	918671	False	lost	0.0	3.840000135824084e-05	0.5485742000164464
844	918681	False	lost	0.0	8.519995026290417e-05	0.5278214999707416
845	918691	False	lost	0.0	6.140000186860561e-05	0.598051100037992
846	918701	False	lost	0.0	9.669997962191701e-05	0.5497875000000931
847	918711	False	lost	0.0	3.630004357546568e-05	0.5796020000125282
848	918721	False	lost	0.0	3.6400044336915016e-05	0.5569889000034891
849	918731	False	lost	0.0	6.240000948309898e-05	0.5599432000308298
850	918741	False	lost	0.0	5.3800002206116915e-05	0.5527398999547586
851	918751	False	lost	0.0	0.00010150001617148519	0.5528070000000298
852	918761	False	lost	0.0	3.879994619637728e-05	0.5156514000263996
853	918771	False	lost	0.0	4.499999340623617e-05	0.5526538999984041
854	918781	False	lost	0.0	0.0002510999911464751	0.5598292999784462
855	918791	False	lost	0.0	3.589998232200742e-05	0.511523200024385
856	918801	False	lost	0.0	5.4999953135848045e-05	0.528024600003846
857	918811	False	lost	0.0	0.0001666999887675047	0.5332928999559954
858	918821	False	lost	0.0	7.529999129474163e-05	0.5393656000378542
859	918831	False	lost	0.0	3.379996633157134e-05	0.46932799997739494
860	918841	False	lost	0.0	3.940000897273421e-05	0.551345499989111
861	918851	False	lost	0.0	4.4599990360438824e-05	0.5296004000119865
862	918861	False	segregating	0.03335	4.010001430287957e-05	2.656987600028515
863	918871	False	lost	0.0	3.779999678954482e-05	0.8282084999955259
864	918881	False	segregating	0.0318	0.00011719996109604836	2.588751700008288
865	918891	False	lost	0.0	0.0004493000451475382	0.5395973999984562
866	918901	False	lost	0.0	3.7699996028095484e-05	0.5747893999796361
867	918911	False	lost	0.0	3.509997623041272e-05	0.5203725000028498
868	918921	False	lost	0.0	0.00014590000500902534	0.5541895999922417
869	918931	False	lost	0.0	0.0001297999988310039	0.5481584999943152
870	918941	False	lost	0.0	0.0002712999703362584	0.5329397000023164
871	918951	False	lost	0.0	5.1099981646984816e-05	0.5639359999913722
872	918961	False	lost	0.0	0.00012529996456578374	0.5725689000100829
873	918971	False	lost	0.0	0.00017930002650246024	0.5584152999799699
874	918981	False	lost	0.0	0.00015689997235313058	0.5633495000074618
875	918991	False	lost	0.0	3.8700003642588854e-05	0.5223164000199176
876	919001	False	lost	0.0	4.1499966755509377e-05	0.5165858999826014
877	919011	False	lost	0.0	0.00030230003176257014	0.5582151999697089
878	919021	False	lost	0.0	4.2499974370002747e-05	0.5265847000409849
879	919031	False	lost	0.0	4.39999857917428e-05	0.5363926999852993
880	919041	False	lost	0.0	4.7900015488266945e-05	0.556007299979683
881	919051	False	lost	0.0	5.23999915458262e-05	0.5627117999829352
882	919061	False	lost	0.0	4.689994966611266e-05	0.550397899991367
883	919071	False	lost	0.0	5.43000060133636e-05	0.5687999000074342
884	919081	False	lost	0.0	4.2899977415800095e-05	0.5290780999930575
885	919091	False	lost	0.0	4.9900030717253685e-05	0.5832359999767505
886	919101	False	lost	0.0	6.10999995842576e-05	0.594488300033845
887	919111	False	lost	0.0	4.9499969463795424e-05	0.5196924000047147
888	919121	False	lost	0.0	4.4599990360438824e-05	0.5558534000301734
889	919131	False	lost	0.0	0.00022420001914724708	0.5321076000109315
890	919141	False	segregating	0.054725	3.679998917505145e-05	2.5587648999644443
891	919151	False	lost	0.0	4.3899985030293465e-05	0.7663980000070296
892	919161	False	lost	0.0	5.420000525191426e-05	0.5341834999853745
893	919171	False	lost	0.0	5.089998012408614e-05	0.5165329000446945
894	919181	False	lost	0.0	3.8300000596791506e-05	0.5655911999638192
895	919191	False	lost	0.0	3.620004281401634e-05	0.715041600051336
896	919201	False	lost	0.0	3.4800032153725624e-05	0.5226068999618292
897	919211	False	segregating	0.0131	4.870002157986164e-05	2.5224063000059687
898	919221	False	lost	0.0	4.2300031054764986e-05	0.5229019999969751
899	919231	False	lost	0.0	3.3999967854470015e-05	0.49285019998205826
900	919241	False	lost	0.0	5.390000296756625e-05	0.5697472000028938
901	919251	False	lost	0.0	5.069997860118747e-05	0.539101300004404
902	919261	False	lost	0.0	0.00021349999587982893	0.6410007000085898
903	919271	False	lost	0.0	4.7900015488266945e-05	0.5519073000177741
904	919281	False	lost	0.0	0.00021030002972111106	0.5197679999982938
905	919291	False	lost	0.0	4.740001168102026e-05	0.5764737999998033
906	919301	False	segregating	0.018725	0.0002505999873392284	2.556512599985581
907	919311	False	lost	0.0	3.739999374374747e-05	0.5450795000069775
908	919321	False	lost	0.0	0.0003000000142492354	0.5533507000072859
909	919331	False	lost	0.0	4.220003029331565e-05	0.5332185000297613
910	919341	False	lost	0.0	9.919999865815043e-05	0.540175799978897
911	919351	False	lost	0.0	4.469999112188816e-05	0.5550210999790579
912	919361	False	lost	0.0	4.3599982745945454e-05	0.5309682000079192
913	919371	False	lost	0.0	0.0002096000243909657	0.5413155000424013
914	919381	False	lost	0.0	6.120000034570694e-05	0.5450489000068046
915	919391	False	lost	0.0	5.289999535307288e-05	0.5120559000060894
916	919401	False	lost	0.0	3.840000135824084e-05	0.4599165999679826
917	919411	False	lost	0.0	3.509997623041272e-05	0.488387799996417
918	919421	False	lost	0.0	3.789999755099416e-05	0.5301442999625579
919	919431	False	lost	0.0	4.499999340623617e-05	0.48117759998422116
920	919441	False	lost	0.0	4.9900030717253685e-05	0.5692973000113852
921	919451	False	lost	0.0	5.099998088553548e-05	0.5591185000375845
922	919461	False	lost	0.0	0.00015279999934136868	0.5868562000105157
923	919471	False	lost	0.0	4.8600020818412304e-05	0.5899812999996357
924	919481	False	segregating	0.058025	5.6299963034689426e-05	3.0161061999970116
925	919491	False	lost	0.0	4.2199972085654736e-05	0.6103425999754108
926	919501	False	lost	0.0	4.350004019215703e-05	0.531627300020773
927	919511	False	lost	0.0	4.630000330507755e-05	0.581959499977529
928	919521	False	lost	0.0	5.9399986639618874e-05	0.5774477999657393
929	919531	False	segregating	0.108825	3.270001616328955e-05	2.9736977000138722
930	919541	False	lost	0.0	5.8999983593821526e-05	0.548179000033997
931	919551	False	lost	0.0	0.0006839999696239829	0.5460470999823883
932	919561	False	segregating	0.0663	4.569999873638153e-05	3.0299956999951974
933	919571	False	lost	0.0	5.5100012104958296e-05	0.5376027000020258
934	919581	False	lost	0.0	6.500002928078175e-05	0.5709314999985509
935	919591	False	lost	0.0	4.6600005589425564e-05	0.5740350999985822
936	919601	False	lost	0.0	0.00022090005222707987	0.5345442999969237
937	919611	False	lost	0.0	4.090002039447427e-05	0.9256361000007018
938	919621	False	lost	0.0	0.0003002999583259225	0.5818622999940999
939	919631	False	lost	0.0	3.490003291517496e-05	0.5307618000078946
940	919641	False	lost	0.0	6.089999806135893e-05	0.525961599953007
941	919651	False	lost	0.0	3.960001049563289e-05	0.5423254999914207
942	919661	False	segregating	0.075275	4.989997250959277e-05	2.5367335999617353
943	919671	False	lost	0.0	3.99000127799809e-05	0.6131762000150047
944	919681	False	lost	0.0	4.4199987314641476e-05	1.018037399975583
945	919691	False	lost	0.0	3.759999526664615e-05	0.6075278000207618
946	919701	False	lost	0.0	5.390000296756625e-05	0.5601820999872871
947	919711	False	lost	0.0	4.5199994929134846e-05	0.6649112000013702
948	919721	False	lost	0.0	3.589998232200742e-05	0.5951565999421291
949	919731	False	lost	0.0	4.930002614855766e-05	0.5592567999847233
950	919741	False	lost	0.0	4.649994662031531e-05	0.5625793999643065
951	919751	False	lost	0.0	0.00023509998572990298	0.5187760000117123
952	919761	False	lost	0.0	7.100001676008105e-05	0.5402073999866843
953	919771	False	lost	0.0	5.7999975979328156e-05	0.6290361999999732
954	919781	False	lost	0.0	4.630000330507755e-05	0.6130827000015415
955	919791	False	lost	0.0	3.659998765215278e-05	0.54588310001418
956	919801	False	lost	0.0	3.929995000362396e-05	0.5415303999907337
957	919811	False	lost	0.0	3.549997927621007e-05	0.517091000045184
958	919821	False	lost	0.0	3.249995643272996e-05	0.6690413000178523
959	919831	False	lost	0.0	3.6999990697950125e-05	0.5665151000139304
960	919841	False	lost	0.0	4.6900007873773575e-05	0.5244199999724515
961	919851	False	lost	0.0	7.449998520314693e-05	0.618764300015755
962	919861	False	segregating	0.02035	4.3199979700148106e-05	2.491349099960644
963	919871	False	lost	0.0	4.329998046159744e-05	0.5572678000316955
964	919881	False	lost	0.0	5.440000677481294e-05	0.5206956999609247
965	919891	False	lost	0.0	3.960001049563289e-05	0.5624970000353642
966	919901	False	lost	0.0	5.3099996875971556e-05	0.52331520000007
967	919911	False	lost	0.0	4.110002191737294e-05	0.5472145000239834
968	919921	False	lost	0.0	4.2000028770416975e-05	0.5337417999980971
969	919931	False	lost	0.0	4.549999721348286e-05	0.569499499979429
970	919941	False	lost	0.0	0.00016330002108588815	0.5182172000058927
971	919951	False	lost	0.0	4.600000102072954e-05	0.5909728999831714
972	919961	False	lost	0.0	3.5699980799108744e-05	0.4445889000198804
973	919971	False	segregating	0.090475	4.079996142536402e-05	2.5070960000157356
974	919981	False	lost	0.0	4.3899985030293465e-05	0.5295214999932796
975	919991	False	lost	0.0	3.3999967854470015e-05	0.5034832999808714
976	920001	False	lost	0.0	3.270001616328955e-05	0.4549516999977641
977	920011	False	lost	0.0	3.880000440403819e-05	0.503001100034453
978	920021	False	lost	0.0	5.259999306872487e-05	0.4652189000044018
979	920031	False	lost	0.0	4.20999713242054e-05	0.512951000011526
980	920041	False	lost	0.0	5.019997479394078e-05	0.5275051000062376
981	920051	False	lost	0.0	4.2199972085654736e-05	0.5710805000271648
982	920061	False	lost	0.0	4.020001506432891e-05	1.000919999962207
983	920071	False	lost	0.0	5.590001819655299e-05	1.9264204000355676
984	920081	False	lost	0.0	4.349998198449612e-05	0.5578587999916635
985	920091	False	lost	0.0	6.360001862049103e-05	1.393409000011161
986	920101	False	lost	0.0	4.950002767145634e-05	0.5418578000389971
987	920111	False	lost	0.0	4.539999645203352e-05	0.5615438999957405
988	920121	False	lost	0.0	4.8499961849302053e-05	0.5578697000164539
989	920131	False	lost	0.0	4.630000330507755e-05	0.5249383000191301
990	920141	False	lost	0.0	5.099998088553548e-05	0.5244686999940313
991	920151	False	lost	0.0	4.899996565654874e-05	0.533032400009688
992	920161	False	lost	0.0	4.549999721348286e-05	0.7903791000135243
993	920171	False	lost	0.0	5.520001286640763e-05	1.215691399993375
994	920181	False	lost	0.0	6.980000762268901e-05	0.5197203000425361
995	920191	False	lost	0.0	3.419996937736869e-05	0.5073901999858208
996	920201	False	segregating	0.0702	4.549999721348286e-05	2.61121419997653
997	920211	False	lost	0.0	3.7299992982298136e-05	0.49247459997422993
998	920221	False	segregating	0.005975	0.00020890001906082034	2.7459310999838635
999	920231	False	lost	0.0	0.00043019995791837573	0.4927715000230819
1000	920241	False	segregating	0.004975	4.499999340623617e-05	2.3741191999870352
1001	920251	False	lost	0.0	5.2099989261478186e-05	0.5406336999731138
1002	920261	False	lost	0.0	3.479997394606471e-05	0.5591458999551833
1003	920271	False	lost	0.0	3.579998156055808e-05	0.5479960999800824
1004	920281	False	lost	0.0	4.740001168102026e-05	0.572179899958428
1005	920291	False	lost	0.0	0.00012689997674897313	0.5550453999894671
1006	920301	False	lost	0.0	4.870002157986164e-05	0.5551245000096969
1007	920311	False	lost	0.0	0.00013780000153928995	0.5472318000392988
1008	920321	False	lost	0.0	7.229996845126152e-05	0.5376711999997497
1009	920331	False	lost	0.0	5.460000829771161e-05	0.5517177000292577
1010	920341	False	lost	0.0	7.43999844416976e-05	0.7365845000022091
1011	920351	False	lost	0.0	4.420004552230239e-05	0.5109589999774471
1012	920361	False	lost	0.0	4.39999857917428e-05	0.5199217000044882
1013	920371	False	lost	0.0	0.00015979999443516135	0.51734880002914
1014	920381	False	lost	0.0	3.3100019209086895e-05	0.5043937999871559
1015	920391	False	lost	0.0	3.350002225488424e-05	0.5379660000326112
1016	920401	False	lost	0.0	5.360000068321824e-05	0.5119683999801055
1017	920411	False	lost	0.0	4.680000711232424e-05	0.49421140004415065
1018	920421	False	lost	0.0	4.2000028770416975e-05	0.5023760999902152
1019	920431	False	lost	0.0	4.8900023102760315e-05	0.5058836999814957
1020	920441	False	lost	0.0	4.669994814321399e-05	0.5527582000358962
1021	920451	False	lost	0.0	3.739999374374747e-05	0.5324999000295065
1022	920461	False	lost	0.0	0.000860599975567311	0.6172267000074498
1023	920471	False	lost	0.0	4.6600005589425564e-05	0.5838854000321589
1024	920481	False	lost	0.0	3.609998384490609e-05	0.5589473999571055
1025	920491	False	lost	0.0	4.20999713242054e-05	0.558070300030522
1026	920501	False	lost	0.0	5.6200020480901e-05	0.657479899993632
1027	920511	False	lost	0.0	3.15000070258975e-05	0.631365499983076
1028	920521	False	lost	0.0	4.880002234131098e-05	0.602518500003498
1029	920531	False	lost	0.0	4.780001472681761e-05	0.5698503999738023
1030	920541	False	lost	0.0	3.950000973418355e-05	0.6674417000031099
1031	920551	False	lost	0.0	3.50000336766243e-05	0.6064939000061713
1032	920561	False	lost	0.0	4.12999652326107e-05	0.6616197999683209
1033	920571	False	lost	0.0	3.3100019209086895e-05	0.5357925000134856
1034	920581	False	lost	0.0	0.00010950001887977123	0.7782753999927081
1035	920591	False	lost	0.0	4.079996142536402e-05	0.5504896999918856
1036	920601	False	lost	0.0	5.519995465874672e-05	0.5935223000124097
1037	920611	False	lost	0.0	4.169996827840805e-05	0.5257926000049338
1038	920621	False	lost	0.0	0.0006290999590419233	0.5710536999977194
1039	920631	False	lost	0.0	3.9300008211284876e-05	0.5844474000041373
1040	920641	False	lost	0.0	4.1300023440271616e-05	0.7274903999641538
1041	920651	False	lost	0.0	4.9600028432905674e-05	0.5412663000170141
1042	920661	False	lost	0.0	5.609996151179075e-05	0.5146763999946415
1043	920671	False	lost	0.0	0.00011909997556358576	0.5388831000309438
1044	920681	False	lost	0.0	4.8900023102760315e-05	0.4956473999773152
1045	920691	False	lost	0.0	5.069997860118747e-05	0.5424758000299335
1046	920701	False	lost	0.0	4.8499961849302053e-05	0.49771080003120005
1047	920711	False	lost	0.0	0.00036349997390061617	0.5093186000012793
1048	920721	False	lost	0.0	5.5800017435103655e-05	0.5157352999667637
1049	920731	False	lost	0.0	4.75000124424696e-05	0.5337554999860004
1050	920741	False	lost	0.0	0.0004434000002220273	0.47428690001834184
1051	920751	False	segregating	0.089975	4.7200010158121586e-05	2.589919699996244
1052	920761	False	lost	0.0	5.339999916031957e-05	0.726161599974148
1053	920771	False	lost	0.0	4.3899985030293465e-05	0.5897444000001997
1054	920781	False	lost	0.0	3.190001007169485e-05	0.4842192999785766
1055	920791	False	lost	0.0	3.759999526664615e-05	0.518831700028386
1056	920801	False	segregating	0.0239	4.1000021155923605e-05	2.5525772999972105
1057	920811	False	lost	0.0	3.819999983534217e-05	0.4981296000187285
1058	920821	False	lost	0.0	3.6999990697950125e-05	0.47589139995398
1059	920831	False	lost	0.0	0.0001637000241316855	0.5069824000238441
1060	920841	False	lost	0.0	4.6799948904663324e-05	0.5780892000184394
1061	920851	False	lost	0.0	6.059999577701092e-05	0.5464520999812521
1062	920861	False	lost	0.0	3.940000897273421e-05	0.5287774000316858
1063	920871	False	lost	0.0	0.00021999998716637492	0.5884206999908201
1064	920881	False	lost	0.0	4.549999721348286e-05	0.5342306999955326
1065	920891	False	lost	0.0	8.710002293810248e-05	0.7790691000409424
1066	920901	False	lost	0.0	0.0002093999646604061	1.2984597000177018
1067	920911	False	lost	0.0	0.0004089000285603106	0.5662842000019737
1068	920921	False	lost	0.0	5.2799994591623545e-05	0.5306641000206582
1069	920931	False	lost	0.0	0.0004251999780535698	0.5870719000231475
1070	920941	False	lost	0.0	4.569999873638153e-05	0.5085879000253044
1071	920951	False	lost	0.0	3.779999678954482e-05	0.5400485999998637
1072	920961	False	lost	0.0	3.579998156055808e-05	0.5326726000057533
1073	920971	False	lost	0.0	4.579999949783087e-05	0.5218855999992229
1074	920981	False	lost	0.0	3.320001997053623e-05	0.5382707999669947
1075	920991	False	lost	0.0	5.600001895800233e-05	0.5123948999680579
1076	921001	False	lost	0.0	5.800003418698907e-05	0.5391689000534825
1077	921011	False	lost	0.0	3.490003291517496e-05	0.5318107000202872
1078	921021	False	lost	0.0	5.590001819655299e-05	0.5371794000384398
1079	921031	False	lost	0.0	4.610000178217888e-05	0.5135805999743752
1080	921041	False	lost	0.0	5.7500030379742384e-05	0.8581500999862328
1081	921051	False	lost	0.0	4.870002157986164e-05	0.581693299987819
1082	921061	False	lost	0.0	5.6800025049597025e-05	0.5908138999948278
1083	921071	False	lost	0.0	4.299997817724943e-05	0.549974299967289
1084	921081	False	lost	0.0	0.00016460003098472953	0.5773525999975391
1085	921091	False	lost	0.0	4.340003943070769e-05	0.5474517999682575
1086	921101	False	lost	0.0	0.00031450000824406743	0.647063700016588
1087	921111	False	lost	0.0	0.0005313999718055129	0.6027666000300087
1088	921121	False	lost	0.0	5.2799994591623545e-05	0.571036700042896
1089	921131	False	lost	0.0	0.00010080001084133983	0.6159365000203252
1090	921141	False	lost	0.0	0.00010930001735687256	0.5906711000134237
1091	921151	False	lost	0.0	4.6600005589425564e-05	0.5801581999985501
1092	921161	False	lost	0.0	0.0007672000210732222	0.6204329000320286
1093	921171	False	lost	0.0	3.91000066883862e-05	0.6006844000075944
1094	921181	False	lost	0.0	5.990004865452647e-05	1.0488550000009127
1095	921191	False	lost	0.0	3.2800016924738884e-05	0.5188030000426807
1096	921201	False	lost	0.0	0.0001170000177808106	0.5334639999782667
1097	921211	False	lost	0.0	5.959998816251755e-05	0.6198365000309423
1098	921221	False	lost	0.0	0.0001194999786093831	0.5792541000409983
1099	921231	False	lost	0.0	6.19000056758523e-05	0.6243049000040628
1100	921241	False	lost	0.0	6.049999501556158e-05	0.4964274999802001
1101	921251	False	lost	0.0	4.650000482797623e-05	0.5651421999791637
1102	921261	False	lost	0.0	5.140004213899374e-05	0.5132745000300929
1103	921271	False	lost	0.0	4.2300031054764986e-05	0.5688409000285901
1104	921281	False	lost	0.0	4.160002572461963e-05	0.5742076000315137
1105	921291	False	lost	0.0	4.919996717944741e-05	0.5404272000305355
1106	921301	False	lost	0.0	4.680000711232424e-05	0.5640999999595806
1107	921311	False	lost	0.0	6.439996650442481e-05	0.8174769000033848
1108	921321	False	lost	0.0	3.390002530068159e-05	0.7383997999713756
1109	921331	False	lost	0.0	4.729995271191001e-05	0.5546183999977075
1110	921341	False	lost	0.0	4.5599997974932194e-05	0.5168407000019215
1111	921351	False	lost	0.0	7.459998596459627e-05	0.5554322000243701
1112	921361	False	segregating	0.1082	3.9000005926936865e-05	2.392203299968969
1113	921371	False	lost	0.0	5.169998621568084e-05	0.8066577999852598
1114	921381	False	lost	0.0	4.109996370971203e-05	0.5564190999721177
1115	921391	False	lost	0.0	3.8700003642588854e-05	0.5044318999862298
1116	921401	False	lost	0.0	4.880002234131098e-05	0.516597300011199
1117	921411	False	lost	0.0	4.980002995580435e-05	0.5470314000267535
1118	921421	False	lost	0.0	3.300001844763756e-05	0.5025407000211999
1119	921431	False	lost	0.0	4.12999652326107e-05	0.5996322000282817
1120	921441	False	lost	0.0	4.029995761811733e-05	0.5525118000223301
1121	921451	False	lost	0.0	4.010001430287957e-05	0.5602815999882296
1122	921461	False	lost	0.0	4.999997327104211e-05	0.5447705000406131
1123	921471	False	lost	0.0	5.630002124235034e-05	0.5535329999984242
1124	921481	False	lost	0.0	4.5900000259280205e-05	0.5731351999565959
1125	921491	False	lost	0.0	0.00029200001154094934	0.5206826000357978
1126	921501	False	lost	0.0	4.169996827840805e-05	0.5251800999976695
1127	921511	False	lost	0.0	4.700000863522291e-05	0.5916770999901928
1128	921521	False	lost	0.0	4.3899985030293465e-05	0.5776474999729544
1129	921531	False	lost	0.0	0.00011039996752515435	0.6179546999628656
1130	921541	False	lost	0.0	3.389996709302068e-05	0.9255778000224382
1131	921551	False	lost	0.0	5.600001895800233e-05	0.5086336000240408
1132	921561	False	lost	0.0	5.6200020480901e-05	0.5754428000072949
1133	921571	False	lost	0.0	4.040001658722758e-05	0.5986545999767259
1134	921581	False	lost	0.0	5.4100004490464926e-05	0.6118083000183105
1135	921591	False	lost	0.0	5.7800032664090395e-05	0.5349885000032373
1136	921601	False	lost	0.0	3.779999678954482e-05	0.5526859000092372
1137	921611	False	lost	0.0	4.919996717944741e-05	0.5364838000386953
1138	921621	False	lost	0.0	3.23000131174922e-05	0.5466020000167191
1139	921631	False	lost	0.0	2.4300010409206152e-05	0.5623457999899983
1140	921641	False	lost	0.0	0.0003035999834537506	0.5578799999784678
1141	921651	False	lost	0.0	5.019997479394078e-05	0.5831872000126168
1142	921661	False	lost	0.0	6.739998934790492e-05	0.5442368999938481
1143	921671	False	lost	0.0	3.9199949242174625e-05	0.5499282999662682
1144	921681	False	lost	0.0	4.900002386420965e-05	0.5527926000067964
1145	921691	False	lost	0.0	4.549999721348286e-05	0.5323661000002176
1146	921701	False	lost	0.0	6.319995736703277e-05	0.5347845000214875
1147	921711	False	lost	0.0	5.730002885684371e-05	0.551865599991288
1148	921721	False	lost	0.0	5.23999915458262e-05	0.5426983999786898
1149	921731	False	lost	0.0	3.759999526664615e-05	0.5354761999915354
1150	921741	False	lost	0.0	5.519995465874672e-05	0.5392004000023007
1151	921751	False	lost	0.0	4.080001963302493e-05	0.5104339999961667
1152	921761	False	lost	0.0	0.00010659999679774046	0.5503063999931328
1153	921771	False	lost	0.0	4.8200017772614956e-05	0.5245299999951385
1154	921781	False	lost	0.0	4.630000330507755e-05	0.5568293000105768
1155	921791	False	lost	0.0	5.0200033001601696e-05	1.1942944000475109
1156	921801	False	lost	0.0	0.00022360001457855105	0.4512377000064589
1157	921811	False	lost	0.0	3.270001616328955e-05	0.5250896000070497
1158	921821	False	lost	0.0	4.800001624971628e-05	0.5367941000149585
1159	921831	False	lost	0.0	3.260001540184021e-05	0.4995193000067957
1160	921841	False	lost	0.0	5.139998393133283e-05	0.5242513999692164
1161	921851	False	lost	0.0	4.880002234131098e-05	0.56544199999189
1162	921861	False	lost	0.0	5.139998393133283e-05	0.5767427000100724
1163	921871	False	lost	0.0	4.429998807609081e-05	0.5622751000337303
1164	921881	False	lost	0.0	5.029997555539012e-05	0.5434803999960423
1165	921891	False	lost	0.0	0.00014830002328380942	0.5612486000172794
1166	921901	False	lost	0.0	4.109996370971203e-05	0.5331750999903306
1167	921911	False	lost	0.0	5.139998393133283e-05	0.5438852999941446
1168	921921	False	lost	0.0	4.379998426884413e-05	0.5337944999919273
1169	921931	False	lost	0.0	4.47999918833375e-05	0.519155599991791
1170	921941	False	lost	0.0	3.659998765215278e-05	0.6767340000369586
1171	921951	False	lost	0.0	5.13000413775444e-05	0.5017175000393763
1172	921961	False	lost	0.0	4.5199994929134846e-05	0.49406450003152713
1173	921971	False	lost	0.0	3.950000973418355e-05	0.49019640003098175
1174	921981	False	lost	0.0	5.3499999921768904e-05	0.49925710004754364
1175	921991	False	lost	0.0	5.470000905916095e-05	0.5391055999789387
1176	922001	False	lost	0.0	3.560003824532032e-05	0.49021950003225356
1177	922011	False	lost	0.0	4.1300023440271616e-05	0.4869755000108853
1178	922021	False	lost	0.0	4.830001853406429e-05	0.5196499999728985
1179	922031	False	lost	0.0	4.469999112188816e-05	0.5616167999687605
1180	922041	False	lost	0.0	4.929996794089675e-05	0.5541537999524735
1181	922051	False	segregating	0.07705	0.00010030000703409314	3.0132940999465063
1182	922061	False	lost	0.0	4.329998046159744e-05	0.5370294000022113
1183	922071	False	segregating	0.002875	4.309997893869877e-05	2.899824600026477
1184	922081	False	segregating	0.280725	5.139998393133283e-05	3.0036749999853782
1185	922091	False	lost	0.0	4.5300053898245096e-05	0.535383999987971
1186	922101	False	lost	0.0	4.39999857917428e-05	0.588517599971965
1187	922111	False	lost	0.0	0.0002747999969869852	0.5561557000037283
1188	922121	False	lost	0.0	4.020001506432891e-05	0.5981707000173628
1189	922131	False	segregating	0.170775	5.100003909319639e-05	2.930118699965533
1190	922141	False	lost	0.0	3.9300008211284876e-05	0.5683282000245526
1191	922151	False	lost	0.0	4.579999949783087e-05	0.5483821000088938
1192	922161	False	lost	0.0	0.00012039998546242714	0.5793418000102974
1193	922171	False	lost	0.0	5.460000829771161e-05	0.549801999994088
1194	922181	False	lost	0.0	7.369997911155224e-05	0.5795353000285104
1195	922191	False	lost	0.0	0.00010580004891380668	0.7671699000056833
1196	922201	False	lost	0.0	5.23999915458262e-05	0.5267590999719687
1197	922211	False	lost	0.0	5.1499984692782164e-05	0.5406207999913022
1198	922221	False	lost	0.0	3.479997394606471e-05	0.5130051000160165
1199	922231	False	lost	0.0	4.3199979700148106e-05	0.5087530000018887
1200	922241	False	lost	0.0	7.789995288476348e-05	0.548984199995175
1201	922251	False	lost	0.0	3.4999975468963385e-05	0.5493804999860004
1202	922261	False	lost	0.0	5.030003376305103e-05	0.5330627999501303
1203	922271	False	lost	0.0	4.449998959898949e-05	0.5319342999719083
1204	922281	False	lost	0.0	3.63999861292541e-05	0.5381034000311047
1205	922291	False	lost	0.0	5.949998740106821e-05	0.5473437999607995
1206	922301	False	lost	0.0	5.5999960750341415e-05	0.5558199000079185
1207	922311	False	lost	0.0	6.059999577701092e-05	0.7578936999780126
1208	922321	False	lost	0.0	4.930002614855766e-05	0.5213150999625213
1209	922331	False	lost	0.0	4.549999721348286e-05	0.5933044000412337
1210	922341	False	segregating	0.004425	4.109996370971203e-05	2.412268700019922
1211	922351	False	lost	0.0	5.6299963034689426e-05	0.5325942999916151
1212	922361	False	lost	0.0	6.150000263005495e-05	0.5528067999985069
1213	922371	False	lost	0.0	0.0002096000243909657	0.5452235999982804
1214	922381	False	lost	0.0	5.7699973694980145e-05	0.5523937999969348
1215	922391	False	lost	0.0	3.750005271285772e-05	0.5195985999889672
1216	922401	False	lost	0.0	4.7900015488266945e-05	0.960568200040143
1217	922411	False	lost	0.0	3.779999678954482e-05	0.5435829000198282
