attempt	seed	accepted	focal_allele_outcome	population_allele_frequency	ancestry_seconds	slim_seconds	used_for_rejection_decision
631	916551	False	lost	0.0	3.6999990697950125e-05	0.5633502000127919	True
632	916561	False	lost	0.0	5.329999839887023e-05	0.5297627999680117	True
633	916571	False	lost	0.0	5.119998240843415e-05	0.5325743000139482	True
634	916581	False	lost	0.0	5.070003680884838e-05	0.5320411999709904	True
635	916591	False	lost	0.0	4.600000102072954e-05	0.555127400031779	True
636	916601	False	segregating	0.1698	3.3400021493434906e-05	2.719335699977819	True
637	916611	False	lost	0.0	4.349998198449612e-05	0.4819054999970831	True
638	916621	False	lost	0.0	4.279997665435076e-05	0.5399860999896191	True
639	916631	False	lost	0.0	3.5299977753311396e-05	0.42525000002933666	True
640	916641	False	lost	0.0	5.909998435527086e-05	0.5627567999763414	True
641	916651	False	lost	0.0	4.4199987314641476e-05	0.6006939000217244	True
642	916661	False	lost	0.0	5.43000060133636e-05	0.5519754000124522	True
643	916671	False	lost	0.0	4.309997893869877e-05	0.5508370000170544	True
644	916681	False	lost	0.0	4.280003486201167e-05	0.5404430000344291	True
645	916691	False	segregating	0.19415	0.00016830000095069408	2.4637666000053287	True
646	916701	False	lost	0.0	3.9000005926936865e-05	0.5489691999973729	True
647	916711	False	lost	0.0	7.870001718401909e-05	0.5859804999781772	True
648	916721	False	lost	0.0	4.9400026910007e-05	0.5164000999648124	True
649	916731	False	lost	0.0	4.970002919435501e-05	0.5259483000263572	True
650	916741	False	lost	0.0	4.039995837956667e-05	0.5489875000203028	True
651	916751	False	lost	0.0	4.8799964133650064e-05	0.5260330999735743	True
652	916761	False	lost	0.0	4.4599990360438824e-05	0.5161989000043832	True
653	916771	False	lost	0.0	4.39999857917428e-05	0.5298922999645583	True
654	916781	False	lost	0.0	3.7299992982298136e-05	0.5148823999916203	True
655	916791	False	lost	0.0	4.75000124424696e-05	0.5025581000372767	True
656	916801	False	lost	0.0	4.640000406652689e-05	0.5521710999892093	True
657	916811	False	lost	0.0	3.7299992982298136e-05	0.523046999995131	True
658	916821	False	lost	0.0	3.5100034438073635e-05	0.49138889997266233	True
659	916831	False	lost	0.0	0.0003796000382862985	0.49928669998189434	True
660	916841	False	lost	0.0	4.870002157986164e-05	0.514491599984467	True
661	916851	False	lost	0.0	4.290003562346101e-05	0.5573644999531098	True
662	916861	False	lost	0.0	4.9499969463795424e-05	0.5292445999803022	True
663	916871	False	lost	0.0	3.749999450519681e-05	0.5387140000239015	True
664	916881	False	lost	0.0	4.009995609521866e-05	0.5335115999914706	True
665	916891	False	lost	0.0	5.119998240843415e-05	0.5516464000102133	True
666	916901	False	lost	0.0	0.00013880000915378332	0.5398966000066139	True
667	916911	False	lost	0.0	3.5699980799108744e-05	0.5799913000082597	True
668	916921	False	segregating	0.094825	0.00010160001693293452	2.3482619000133127	True
669	916931	False	lost	0.0	4.299997817724943e-05	0.564732400001958	True
670	916941	False	lost	0.0	0.00011909997556358576	0.5297613000147976	True
671	916951	False	lost	0.0	0.000534999999217689	0.5071275999653153	True
672	916961	False	lost	0.0	6.810005288571119e-05	0.5179865000536665	True
673	916971	False	lost	0.0	3.360002301633358e-05	0.48103480000281706	True
674	916981	False	lost	0.0	4.3300038669258356e-05	0.5296609000070021	True
675	916991	False	lost	0.0	3.77000542357564e-05	0.5082213000277989	True
676	917001	False	lost	0.0	5.3499999921768904e-05	0.4749817000119947	True
677	917011	False	lost	0.0	3.660004585981369e-05	0.6713277999660932	True
678	917021	False	lost	0.0	3.489997470751405e-05	0.4507195000187494	True
679	917031	False	lost	0.0	5.280005279928446e-05	0.5117892999551259	True
680	917041	False	lost	0.0	4.2300031054764986e-05	0.5327273000148125	True
681	917051	False	lost	0.0	0.00014139997074380517	0.5397882999968715	True
682	917061	False	segregating	0.097275	7.539999205619097e-05	2.6331843999796547	True
683	917071	False	lost	0.0	4.659994738176465e-05	0.5446904000127688	True
684	917081	False	lost	0.0	4.1300023440271616e-05	0.571737700025551	True
685	917091	False	lost	0.0	9.169999975711107e-05	0.5538357000332326	True
686	917101	False	lost	0.0	8.540000999346375e-05	0.5434587000054307	True
687	917111	False	lost	0.0	0.0005744000081904233	0.5731064000283368	True
688	917121	False	lost	0.0	4.729995271191001e-05	0.5366543999989517	True
689	917131	False	lost	0.0	3.920000744983554e-05	0.5540307000046596	True
690	917141	False	lost	0.0	4.579999949783087e-05	0.5304784999461845	True
691	917151	False	lost	0.0	3.940000897273421e-05	0.5333903999999166	True
692	917161	False	segregating	0.0015	5.1900045946240425e-05	2.495064500020817	True
693	917171	False	lost	0.0	3.9300008211284876e-05	0.5369795999722555	True
694	917181	False	lost	0.0	4.080001963302493e-05	0.5193850999930874	True
695	917191	False	lost	0.0	5.3800002206116915e-05	0.4913300999905914	True
696	917201	False	lost	0.0	4.769995575770736e-05	0.5392243000096641	True
697	917211	False	lost	0.0	3.350002225488424e-05	0.46144109999295324	True
698	917221	False	lost	0.0	3.330002073198557e-05	0.5014591999934055	True
699	917231	False	lost	0.0	3.439997090026736e-05	0.5031975999590941	True
700	917241	False	lost	0.0	4.800001624971628e-05	0.5475558000034653	True
701	917251	False	lost	0.0	5.420000525191426e-05	0.5558593000168912	True
702	917261	False	lost	0.0	5.3499999921768904e-05	0.5574246000032872	True
703	917271	False	lost	0.0	4.579999949783087e-05	0.5530223000096157	True
704	917281	False	lost	0.0	4.449998959898949e-05	0.5552868999657221	True
705	917291	False	lost	0.0	5.070003680884838e-05	0.5265237000421621	True
706	917301	False	lost	0.0	9.429996134713292e-05	0.536282500019297	True
707	917311	False	lost	0.0	7.119996007531881e-05	0.5904078000457957	True
708	917321	False	lost	0.0	3.7299992982298136e-05	0.5793637999449857	True
709	917331	False	lost	0.0	4.759995499625802e-05	0.5986191999982111	True
710	917341	False	lost	0.0	4.2700034100562334e-05	0.5217530999798328	True
711	917351	False	lost	0.0	4.930002614855766e-05	0.8181327999918722	True
712	917361	False	lost	0.0	5.6399963796138763e-05	0.5445485999807715	True
713	917371	False	lost	0.0	4.88999648950994e-05	0.5996582999941893	True
714	917381	False	lost	0.0	0.00014050002209842205	0.5066813000012189	True
715	917391	False	lost	0.0	5.43000060133636e-05	0.9589915000251494	True
716	917401	False	lost	0.0	4.2600033339113e-05	0.5289952000021003	True
717	917411	False	lost	0.0	3.319996176287532e-05	0.5257521999883465	True
718	917421	False	lost	0.0	3.319996176287532e-05	0.4745423999847844	True
719	917431	False	lost	0.0	3.5400036722421646e-05	0.4391968999989331	True
720	917441	False	lost	0.0	5.230004899203777e-05	0.5556509000016376	True
721	917451	False	lost	0.0	4.9600028432905674e-05	0.5381465000100434	True
722	917461	False	lost	0.0	4.18000272475183e-05	0.5306649999693036	True
723	917471	False	lost	0.0	3.7699996028095484e-05	0.5358225000090897	True
724	917481	False	lost	0.0	7.940002251416445e-05	0.6047930999775417	True
725	917491	False	lost	0.0	5.3099996875971556e-05	0.5775861000292934	True
726	917501	False	lost	0.0	3.3400021493434906e-05	0.5692338999942876	True
727	917511	False	lost	0.0	5.440000677481294e-05	0.5415855000028387	True
728	917521	False	lost	0.0	4.800001624971628e-05	0.6129795999731869	True
729	917531	False	lost	0.0	3.519997699186206e-05	0.5386430000071414	True
730	917541	False	lost	0.0	4.4199987314641476e-05	0.5386226999689825	True
731	917551	False	lost	0.0	5.460000829771161e-05	0.5682031000033021	True
732	917561	False	lost	0.0	3.679998917505145e-05	0.5230972999706864	True
733	917571	False	lost	0.0	3.3400021493434906e-05	0.5379325000103563	True
734	917581	False	lost	0.0	5.819997750222683e-05	0.553853000048548	True
735	917591	False	lost	0.0	4.7399953473359346e-05	0.5215689000324346	True
736	917601	False	lost	0.0	3.3400021493434906e-05	0.5237101999809965	True
737	917611	False	lost	0.0	4.88999648950994e-05	0.5924496999941766	True
738	917621	False	lost	0.0	5.91999851167202e-05	1.3231974999653175	True
739	917631	False	lost	0.0	4.0700018871575594e-05	0.5488956999615766	True
740	917641	False	lost	0.0	5.800003418698907e-05	0.5507825000095181	True
741	917651	False	lost	0.0	4.3899985030293465e-05	0.5320584999863058	True
742	917661	False	lost	0.0	5.609996151179075e-05	0.5485781999886967	True
743	917671	False	lost	0.0	4.8600020818412304e-05	0.5386798999970779	True
744	917681	False	lost	0.0	4.499999340623617e-05	0.565651600016281	True
745	917691	False	lost	0.0	6.589997792616487e-05	0.5899564999854192	True
746	917701	False	lost	0.0	4.640000406652689e-05	0.5459420999977738	True
747	917711	False	lost	0.0	5.560001591220498e-05	0.5404077999992296	True
748	917721	False	lost	0.0	3.689998993650079e-05	0.5688942999695428	True
749	917731	False	lost	0.0	3.920000744983554e-05	0.5295101000228897	True
750	917741	False	lost	0.0	6.19000056758523e-05	0.5568853999720886	True
751	917751	False	lost	0.0	4.0499959141016006e-05	0.551791800011415	True
752	917761	False	segregating	0.00255	0.00010579999070614576	2.594689700054005	True
753	917771	False	lost	0.0	4.989997250959277e-05	0.5596432000165805	True
754	917781	False	lost	0.0	5.3499999921768904e-05	0.5452267000218853	True
755	917791	False	lost	0.0	3.920000744983554e-05	0.5499269000138156	True
756	917801	False	lost	0.0	6.809999467805028e-05	0.5979110999614932	True
757	917811	False	lost	0.0	4.199997056275606e-05	0.538267600000836	True
758	917821	False	lost	0.0	4.1700026486068964e-05	0.5083653000183403	True
759	917831	False	segregating	0.05775	4.110002191737294e-05	2.538936000026297	True
760	917841	False	lost	0.0	4.640000406652689e-05	0.6371648999629542	True
761	917851	False	lost	0.0	0.00027949997456744313	0.5588541000033729	True
762	917861	False	lost	0.0	5.600001895800233e-05	0.5890753000276163	True
763	917871	False	lost	0.0	4.7600013203918934e-05	0.8078136999974959	True
764	917881	False	lost	0.0	4.0000013541430235e-05	0.6378367000143044	True
765	917891	False	lost	0.0	4.099996294826269e-05	0.5314344000071287	True
766	917901	False	lost	0.0	4.6600005589425564e-05	0.5922800000407733	True
767	917911	False	lost	0.0	4.0599959902465343e-05	0.5417850000085309	True
768	917921	False	lost	0.0	0.00032410002313554287	0.5251898000133224	True
769	917931	False	lost	0.0	4.39999857917428e-05	0.5555713000358082	True
770	917941	False	lost	0.0	3.479997394606471e-05	0.5763422999880277	True
771	917951	False	lost	0.0	4.579999949783087e-05	0.5284450000035577	True
772	917961	False	lost	0.0	4.250003257766366e-05	0.5183761000516824	True
773	917971	False	lost	0.0	3.789999755099416e-05	0.5357901999959722	True
774	917981	False	segregating	0.0073	3.6299985367804766e-05	2.460754800005816	True
775	917991	False	lost	0.0	3.920000744983554e-05	0.5329123999690637	True
776	918001	False	lost	0.0	4.870002157986164e-05	0.5341882999637164	True
777	918011	False	lost	0.0	3.4100026823580265e-05	0.46443419996649027	True
778	918021	False	lost	0.0	5.7500030379742384e-05	0.49491629999829456	True
779	918031	False	lost	0.0	9.90999978967011e-05	0.5006795999943279	True
780	918041	False	lost	0.0	4.349998198449612e-05	0.5680700999801047	True
781	918051	False	lost	0.0	4.010001430287957e-05	0.5819761999882758	True
782	918061	False	lost	0.0	4.600000102072954e-05	0.5551637000171468	True
783	918071	False	lost	0.0	5.1099981646984816e-05	0.7960317000397481	True
784	918081	False	lost	0.0	3.99000127799809e-05	0.6016668999800459	True
785	918091	False	lost	0.0	6.750004831701517e-05	0.5541691000107676	True
786	918101	False	lost	0.0	5.6999968364834785e-05	0.5774461000110023	True
787	918111	False	lost	0.0	3.8700003642588854e-05	0.5358203999930993	True
788	918121	False	lost	0.0	3.070000093430281e-05	0.5608495000051335	True
789	918131	False	lost	0.0	5.9399986639618874e-05	0.5586723999585956	True
790	918141	False	lost	0.0	9.999994654208422e-05	0.5361191999982111	True
791	918151	False	lost	0.0	4.139996599406004e-05	0.5333129999926314	True
792	918161	False	lost	0.0	6.399996345862746e-05	0.6124905000324361	True
793	918171	False	lost	0.0	4.449998959898949e-05	0.9465331999817863	True
794	918181	False	lost	0.0	0.00019019999308511615	0.575075900007505	True
795	918191	False	lost	0.0	5.059997783973813e-05	0.5308389000128955	True
796	918201	False	segregating	0.0707	4.6999950427562e-05	2.373198500019498	True
797	918211	False	lost	0.0	4.0700018871575594e-05	0.5187183000380173	True
798	918221	False	lost	0.0	0.00014489999739453197	0.482699699990917	True
799	918231	False	lost	0.0	3.609998384490609e-05	0.5074224999989383	True
800	918241	False	lost	0.0	4.630000330507755e-05	0.5199896999984048	True
801	918251	False	lost	0.0	4.1499966755509377e-05	0.5136462999507785	True
802	918261	False	lost	0.0	4.830001853406429e-05	0.5224465999635868	True
803	918271	False	lost	0.0	7.090001599863172e-05	0.627839699969627	True
804	918281	False	lost	0.0	4.269997589290142e-05	0.5371434999979101	True
805	918291	False	segregating	0.0005	6.120000034570694e-05	2.589821200002916	True
806	918301	False	lost	0.0	5.229999078437686e-05	0.5166927000391297	True
807	918311	False	lost	0.0	4.069996066391468e-05	0.515096299990546	True
808	918321	False	lost	0.0	3.549997927621007e-05	0.5146082999999635	True
809	918331	False	lost	0.0	3.5999983083456755e-05	0.5648259000154212	True
810	918341	False	lost	0.0	5.709996912628412e-05	0.5788324999739416	True
811	918351	False	lost	0.0	3.9000005926936865e-05	0.5114296000101604	True
812	918361	False	lost	0.0	6.430002395063639e-05	0.5589030000264756	True
813	918371	False	lost	0.0	0.00011189997894689441	0.5907123999786563	True
814	918381	False	segregating	0.1137	4.020001506432891e-05	2.518575399997644	True
815	918391	False	lost	0.0	7.35999783501029e-05	0.5705768999760039	True
816	918401	False	lost	0.0	3.3699965570122004e-05	0.5059198000235483	True
817	918411	False	lost	0.0	3.99000127799809e-05	0.5120011000544764	True
818	918421	False	lost	0.0	2.619996666908264e-05	0.5325925000361167	True
819	918431	False	lost	0.0	3.349996404722333e-05	0.45515190000878647	True
820	918441	False	lost	0.0	2.4500011932104826e-05	0.5874902000068687	True
821	918451	False	lost	0.0	4.840001929551363e-05	0.8045170999830589	True
822	918461	False	lost	0.0	8.000002708286047e-05	0.7990107999648899	True
823	918471	False	lost	0.0	4.190002800896764e-05	0.5567748000030406	True
824	918481	False	lost	0.0	5.339999916031957e-05	0.6115529000526294	True
825	918491	False	lost	0.0	5.7299970649182796e-05	0.5277832000283524	True
826	918501	False	lost	0.0	2.7200032491236925e-05	0.5566999000147916	True
827	918511	False	lost	0.0	4.469999112188816e-05	0.5111872999696061	True
828	918521	False	lost	0.0	0.00022279995027929544	0.5375616999808699	True
829	918531	False	lost	0.0	6.67999847792089e-05	0.5175609999569133	True
830	918541	False	lost	0.0	5.0499977078288794e-05	0.6046243999735452	True
831	918551	False	lost	0.0	4.9400026910007e-05	0.5348058000090532	True
832	918561	False	lost	0.0	4.840001929551363e-05	0.5658196000149474	True
833	918571	False	segregating	0.021125	4.309997893869877e-05	2.4823349000071175	True
834	918581	False	lost	0.0	6.769999163225293e-05	0.583760000008624	True
835	918591	False	lost	0.0	4.179996903985739e-05	0.5188542000250891	True
836	918601	False	lost	0.0	3.4299970138818026e-05	0.49406569998245686	True
837	918611	False	lost	0.0	4.630000330507755e-05	0.5636888000299223	True
838	918621	False	lost	0.0	3.600004129111767e-05	0.4972106000059284	True
839	918631	False	lost	0.0	4.680000711232424e-05	0.581711400009226	True
840	918641	False	lost	0.0	3.7299992982298136e-05	0.5725456000072882	True
841	918651	False	lost	0.0	5.500001134350896e-05	0.5755556999938563	True
842	918661	False	lost	0.0	0.0002804999821819365	0.5367925000027753	True
843	918671	False	lost	0.0	3.840000135824084e-05	0.5485742000164464	True
844	918681	False	lost	0.0	8.519995026290417e-05	0.5278214999707416	True
845	918691	False	lost	0.0	6.140000186860561e-05	0.598051100037992	True
846	918701	False	lost	0.0	9.669997962191701e-05	0.5497875000000931	True
847	918711	False	lost	0.0	3.630004357546568e-05	0.5796020000125282	True
848	918721	False	lost	0.0	3.6400044336915016e-05	0.5569889000034891	True
849	918731	False	lost	0.0	6.240000948309898e-05	0.5599432000308298	True
850	918741	False	lost	0.0	5.3800002206116915e-05	0.5527398999547586	True
851	918751	False	lost	0.0	0.00010150001617148519	0.5528070000000298	True
852	918761	False	lost	0.0	3.879994619637728e-05	0.5156514000263996	True
853	918771	False	lost	0.0	4.499999340623617e-05	0.5526538999984041	True
854	918781	False	lost	0.0	0.0002510999911464751	0.5598292999784462	True
855	918791	False	lost	0.0	3.589998232200742e-05	0.511523200024385	True
856	918801	False	lost	0.0	5.4999953135848045e-05	0.528024600003846	True
857	918811	False	lost	0.0	0.0001666999887675047	0.5332928999559954	True
858	918821	False	lost	0.0	7.529999129474163e-05	0.5393656000378542	True
859	918831	False	lost	0.0	3.379996633157134e-05	0.46932799997739494	True
860	918841	False	lost	0.0	3.940000897273421e-05	0.551345499989111	True
861	918851	False	lost	0.0	4.4599990360438824e-05	0.5296004000119865	True
862	918861	False	segregating	0.03335	4.010001430287957e-05	2.656987600028515	True
863	918871	False	lost	0.0	3.779999678954482e-05	0.8282084999955259	True
864	918881	False	segregating	0.0318	0.00011719996109604836	2.588751700008288	True
865	918891	False	lost	0.0	0.0004493000451475382	0.5395973999984562	True
866	918901	False	lost	0.0	3.7699996028095484e-05	0.5747893999796361	True
867	918911	False	lost	0.0	3.509997623041272e-05	0.5203725000028498	True
868	918921	False	lost	0.0	0.00014590000500902534	0.5541895999922417	True
869	918931	False	lost	0.0	0.0001297999988310039	0.5481584999943152	True
870	918941	False	lost	0.0	0.0002712999703362584	0.5329397000023164	True
871	918951	False	lost	0.0	5.1099981646984816e-05	0.5639359999913722	True
872	918961	False	lost	0.0	0.00012529996456578374	0.5725689000100829	True
873	918971	False	lost	0.0	0.00017930002650246024	0.5584152999799699	True
874	918981	False	lost	0.0	0.00015689997235313058	0.5633495000074618	True
875	918991	False	lost	0.0	3.8700003642588854e-05	0.5223164000199176	True
876	919001	False	lost	0.0	4.1499966755509377e-05	0.5165858999826014	True
877	919011	False	lost	0.0	0.00030230003176257014	0.5582151999697089	True
878	919021	False	lost	0.0	4.2499974370002747e-05	0.5265847000409849	True
879	919031	False	lost	0.0	4.39999857917428e-05	0.5363926999852993	True
880	919041	False	lost	0.0	4.7900015488266945e-05	0.556007299979683	True
881	919051	False	lost	0.0	5.23999915458262e-05	0.5627117999829352	True
882	919061	False	lost	0.0	4.689994966611266e-05	0.550397899991367	True
883	919071	False	lost	0.0	5.43000060133636e-05	0.5687999000074342	True
884	919081	False	lost	0.0	4.2899977415800095e-05	0.5290780999930575	True
885	919091	False	lost	0.0	4.9900030717253685e-05	0.5832359999767505	True
886	919101	False	lost	0.0	6.10999995842576e-05	0.594488300033845	True
887	919111	False	lost	0.0	4.9499969463795424e-05	0.5196924000047147	True
888	919121	False	lost	0.0	4.4599990360438824e-05	0.5558534000301734	True
889	919131	False	lost	0.0	0.00022420001914724708	0.5321076000109315	True
890	919141	False	segregating	0.054725	3.679998917505145e-05	2.5587648999644443	True
891	919151	False	lost	0.0	4.3899985030293465e-05	0.7663980000070296	True
892	919161	False	lost	0.0	5.420000525191426e-05	0.5341834999853745	True
893	919171	False	lost	0.0	5.089998012408614e-05	0.5165329000446945	True
894	919181	False	lost	0.0	3.8300000596791506e-05	0.5655911999638192	True
895	919191	False	lost	0.0	3.620004281401634e-05	0.715041600051336	True
896	919201	False	lost	0.0	3.4800032153725624e-05	0.5226068999618292	True
897	919211	False	segregating	0.0131	4.870002157986164e-05	2.5224063000059687	True
898	919221	False	lost	0.0	4.2300031054764986e-05	0.5229019999969751	True
899	919231	False	lost	0.0	3.3999967854470015e-05	0.49285019998205826	True
900	919241	False	lost	0.0	5.390000296756625e-05	0.5697472000028938	True
901	919251	False	lost	0.0	5.069997860118747e-05	0.539101300004404	True
902	919261	False	lost	0.0	0.00021349999587982893	0.6410007000085898	True
903	919271	False	lost	0.0	4.7900015488266945e-05	0.5519073000177741	True
904	919281	False	lost	0.0	0.00021030002972111106	0.5197679999982938	True
905	919291	False	lost	0.0	4.740001168102026e-05	0.5764737999998033	True
906	919301	False	segregating	0.018725	0.0002505999873392284	2.556512599985581	True
907	919311	False	lost	0.0	3.739999374374747e-05	0.5450795000069775	True
908	919321	False	lost	0.0	0.0003000000142492354	0.5533507000072859	True
909	919331	False	lost	0.0	4.220003029331565e-05	0.5332185000297613	True
910	919341	False	lost	0.0	9.919999865815043e-05	0.540175799978897	True
911	919351	False	lost	0.0	4.469999112188816e-05	0.5550210999790579	True
912	919361	False	lost	0.0	4.3599982745945454e-05	0.5309682000079192	True
913	919371	False	lost	0.0	0.0002096000243909657	0.5413155000424013	True
914	919381	False	lost	0.0	6.120000034570694e-05	0.5450489000068046	True
915	919391	False	lost	0.0	5.289999535307288e-05	0.5120559000060894	True
916	919401	False	lost	0.0	3.840000135824084e-05	0.4599165999679826	True
917	919411	False	lost	0.0	3.509997623041272e-05	0.488387799996417	True
918	919421	False	lost	0.0	3.789999755099416e-05	0.5301442999625579	True
919	919431	False	lost	0.0	4.499999340623617e-05	0.48117759998422116	True
920	919441	False	lost	0.0	4.9900030717253685e-05	0.5692973000113852	True
921	919451	False	lost	0.0	5.099998088553548e-05	0.5591185000375845	True
922	919461	False	lost	0.0	0.00015279999934136868	0.5868562000105157	True
923	919471	False	lost	0.0	4.8600020818412304e-05	0.5899812999996357	True
924	919481	False	segregating	0.058025	5.6299963034689426e-05	3.0161061999970116	True
925	919491	False	lost	0.0	4.2199972085654736e-05	0.6103425999754108	True
926	919501	False	lost	0.0	4.350004019215703e-05	0.531627300020773	True
927	919511	False	lost	0.0	4.630000330507755e-05	0.581959499977529	True
928	919521	False	lost	0.0	5.9399986639618874e-05	0.5774477999657393	True
929	919531	False	segregating	0.108825	3.270001616328955e-05	2.9736977000138722	True
930	919541	False	lost	0.0	5.8999983593821526e-05	0.548179000033997	True
931	919551	False	lost	0.0	0.0006839999696239829	0.5460470999823883	True
932	919561	False	segregating	0.0663	4.569999873638153e-05	3.0299956999951974	True
933	919571	False	lost	0.0	5.5100012104958296e-05	0.5376027000020258	True
934	919581	False	lost	0.0	6.500002928078175e-05	0.5709314999985509	True
935	919591	False	lost	0.0	4.6600005589425564e-05	0.5740350999985822	True
936	919601	False	lost	0.0	0.00022090005222707987	0.5345442999969237	True
937	919611	False	lost	0.0	4.090002039447427e-05	0.9256361000007018	True
938	919621	False	lost	0.0	0.0003002999583259225	0.5818622999940999	True
939	919631	False	lost	0.0	3.490003291517496e-05	0.5307618000078946	True
940	919641	False	lost	0.0	6.089999806135893e-05	0.525961599953007	True
941	919651	False	lost	0.0	3.960001049563289e-05	0.5423254999914207	True
942	919661	False	segregating	0.075275	4.989997250959277e-05	2.5367335999617353	True
943	919671	False	lost	0.0	3.99000127799809e-05	0.6131762000150047	True
944	919681	False	lost	0.0	4.4199987314641476e-05	1.018037399975583	True
945	919691	False	lost	0.0	3.759999526664615e-05	0.6075278000207618	True
946	919701	False	lost	0.0	5.390000296756625e-05	0.5601820999872871	True
947	919711	False	lost	0.0	4.5199994929134846e-05	0.6649112000013702	True
948	919721	False	lost	0.0	3.589998232200742e-05	0.5951565999421291	True
949	919731	False	lost	0.0	4.930002614855766e-05	0.5592567999847233	True
950	919741	False	lost	0.0	4.649994662031531e-05	0.5625793999643065	True
951	919751	False	lost	0.0	0.00023509998572990298	0.5187760000117123	True
952	919761	False	lost	0.0	7.100001676008105e-05	0.5402073999866843	True
953	919771	False	lost	0.0	5.7999975979328156e-05	0.6290361999999732	True
954	919781	False	lost	0.0	4.630000330507755e-05	0.6130827000015415	True
955	919791	False	lost	0.0	3.659998765215278e-05	0.54588310001418	True
956	919801	False	lost	0.0	3.929995000362396e-05	0.5415303999907337	True
957	919811	False	lost	0.0	3.549997927621007e-05	0.517091000045184	True
958	919821	False	lost	0.0	3.249995643272996e-05	0.6690413000178523	True
959	919831	False	lost	0.0	3.6999990697950125e-05	0.5665151000139304	True
960	919841	False	lost	0.0	4.6900007873773575e-05	0.5244199999724515	True
961	919851	False	lost	0.0	7.449998520314693e-05	0.618764300015755	True
962	919861	False	segregating	0.02035	4.3199979700148106e-05	2.491349099960644	True
963	919871	False	lost	0.0	4.329998046159744e-05	0.5572678000316955	True
964	919881	False	lost	0.0	5.440000677481294e-05	0.5206956999609247	True
965	919891	False	lost	0.0	3.960001049563289e-05	0.5624970000353642	True
966	919901	False	lost	0.0	5.3099996875971556e-05	0.52331520000007	True
967	919911	False	lost	0.0	4.110002191737294e-05	0.5472145000239834	True
968	919921	False	lost	0.0	4.2000028770416975e-05	0.5337417999980971	True
969	919931	False	lost	0.0	4.549999721348286e-05	0.569499499979429	True
970	919941	False	lost	0.0	0.00016330002108588815	0.5182172000058927	True
971	919951	False	lost	0.0	4.600000102072954e-05	0.5909728999831714	True
972	919961	False	lost	0.0	3.5699980799108744e-05	0.4445889000198804	True
973	919971	False	segregating	0.090475	4.079996142536402e-05	2.5070960000157356	True
974	919981	False	lost	0.0	4.3899985030293465e-05	0.5295214999932796	True
975	919991	False	lost	0.0	3.3999967854470015e-05	0.5034832999808714	True
976	920001	False	lost	0.0	3.270001616328955e-05	0.4549516999977641	True
977	920011	False	lost	0.0	3.880000440403819e-05	0.503001100034453	True
978	920021	False	lost	0.0	5.259999306872487e-05	0.4652189000044018	True
979	920031	False	lost	0.0	4.20999713242054e-05	0.512951000011526	True
980	920041	False	lost	0.0	5.019997479394078e-05	0.5275051000062376	True
981	920051	False	lost	0.0	4.2199972085654736e-05	0.5710805000271648	True
982	920061	False	lost	0.0	4.020001506432891e-05	1.000919999962207	True
983	920071	False	lost	0.0	5.590001819655299e-05	1.9264204000355676	True
984	920081	False	lost	0.0	4.349998198449612e-05	0.5578587999916635	True
985	920091	False	lost	0.0	6.360001862049103e-05	1.393409000011161	True
986	920101	False	lost	0.0	4.950002767145634e-05	0.5418578000389971	True
987	920111	False	lost	0.0	4.539999645203352e-05	0.5615438999957405	True
988	920121	False	lost	0.0	4.8499961849302053e-05	0.5578697000164539	True
989	920131	False	lost	0.0	4.630000330507755e-05	0.5249383000191301	True
990	920141	False	lost	0.0	5.099998088553548e-05	0.5244686999940313	True
991	920151	False	lost	0.0	4.899996565654874e-05	0.533032400009688	True
992	920161	False	lost	0.0	4.549999721348286e-05	0.7903791000135243	True
993	920171	False	lost	0.0	5.520001286640763e-05	1.215691399993375	True
994	920181	False	lost	0.0	6.980000762268901e-05	0.5197203000425361	True
995	920191	False	lost	0.0	3.419996937736869e-05	0.5073901999858208	True
996	920201	False	segregating	0.0702	4.549999721348286e-05	2.61121419997653	True
997	920211	False	lost	0.0	3.7299992982298136e-05	0.49247459997422993	True
998	920221	False	segregating	0.005975	0.00020890001906082034	2.7459310999838635	True
999	920231	False	lost	0.0	0.00043019995791837573	0.4927715000230819	True
1000	920241	False	segregating	0.004975	4.499999340623617e-05	2.3741191999870352	True
1001	920251	False	lost	0.0	5.2099989261478186e-05	0.5406336999731138	True
1002	920261	False	lost	0.0	3.479997394606471e-05	0.5591458999551833	True
1003	920271	False	lost	0.0	3.579998156055808e-05	0.5479960999800824	True
1004	920281	False	lost	0.0	4.740001168102026e-05	0.572179899958428	True
1005	920291	False	lost	0.0	0.00012689997674897313	0.5550453999894671	True
1006	920301	False	lost	0.0	4.870002157986164e-05	0.5551245000096969	True
1007	920311	False	lost	0.0	0.00013780000153928995	0.5472318000392988	True
1008	920321	False	lost	0.0	7.229996845126152e-05	0.5376711999997497	True
1009	920331	False	lost	0.0	5.460000829771161e-05	0.5517177000292577	True
1010	920341	False	lost	0.0	7.43999844416976e-05	0.7365845000022091	True
1011	920351	False	lost	0.0	4.420004552230239e-05	0.5109589999774471	True
1012	920361	False	lost	0.0	4.39999857917428e-05	0.5199217000044882	True
1013	920371	False	lost	0.0	0.00015979999443516135	0.51734880002914	True
1014	920381	False	lost	0.0	3.3100019209086895e-05	0.5043937999871559	True
1015	920391	False	lost	0.0	3.350002225488424e-05	0.5379660000326112	True
