source,method,alpha,position_bp,distance_bp,selected_positions,selected_called,power,neutral_positions,neutral_called,positional_fpr
decoded,all_10000,0.05,890000,-4110000,100,6,0.06,1000,48,0.048
decoded,all_10000,0.05,900000,-4100000,100,6,0.06,1000,47,0.047
decoded,all_10000,0.05,910000,-4090000,100,5,0.05,1000,48,0.048
decoded,all_10000,0.05,920000,-4080000,100,4,0.04,1000,49,0.049
decoded,all_10000,0.05,930000,-4070000,100,6,0.06,1000,51,0.051
decoded,all_10000,0.05,940000,-4060000,100,5,0.05,1000,47,0.047
decoded,all_10000,0.05,950000,-4050000,100,3,0.03,1000,46,0.046
decoded,all_10000,0.05,960000,-4040000,100,3,0.03,1000,47,0.047
decoded,all_10000,0.05,970000,-4030000,100,4,0.04,1000,49,0.049
decoded,all_10000,0.05,980000,-4020000,100,4,0.04,1000,46,0.046
decoded,all_10000,0.05,990000,-4010000,100,4,0.04,1000,46,0.046
decoded,all_10000,0.05,1000000,-4000000,100,4,0.04,1000,50,0.05
decoded,all_10000,0.05,1010000,-3990000,100,4,0.04,1000,52,0.052
decoded,all_10000,0.05,1020000,-3980000,100,5,0.05,1000,51,0.051
decoded,all_10000,0.05,1030000,-3970000,100,6,0.06,1000,49,0.049
decoded,all_10000,0.05,1040000,-3960000,100,5,0.05,1000,51,0.051
decoded,all_10000,0.05,1050000,-3950000,100,4,0.04,1000,49,0.049
decoded,all_10000,0.05,1060000,-3940000,100,4,0.04,1000,47,0.047
decoded,all_10000,0.05,1070000,-3930000,100,4,0.04,1000,49,0.049
decoded,all_10000,0.05,1080000,-3920000,100,5,0.05,1000,48,0.048
decoded,all_10000,0.05,1090000,-3910000,100,6,0.06,1000,53,0.053
decoded,all_10000,0.05,1100000,-3900000,100,5,0.05,1000,50,0.05
decoded,all_10000,0.05,1110000,-3890000,100,4,0.04,1000,47,0.047
decoded,all_10000,0.05,1120000,-3880000,100,4,0.04,1000,48,0.048
decoded,all_10000,0.05,1130000,-3870000,100,4,0.04,1000,51,0.051
decoded,all_10000,0.05,1140000,-3860000,100,4,0.04,1000,52,0.052
decoded,all_10000,0.05,1150000,-3850000,100,5,0.05,1000,48,0.048
decoded,all_10000,0.05,1160000,-3840000,100,5,0.05,1000,50,0.05
decoded,all_10000,0.05,1170000,-3830000,100,5,0.05,1000,51,0.051
decoded,all_10000,0.05,1180000,-3820000,100,4,0.04,1000,51,0.051
decoded,all_10000,0.05,1190000,-3810000,100,5,0.05,1000,47,0.047
decoded,all_10000,0.05,1200000,-3800000,100,7,0.07,1000,47,0.047
decoded,all_10000,0.05,1210000,-3790000,100,8,0.08,1000,53,0.053
decoded,all_10000,0.05,1220000,-3780000,100,5,0.05,1000,50,0.05
decoded,all_10000,0.05,1230000,-3770000,100,6,0.06,1000,50,0.05
decoded,all_10000,0.05,1240000,-3760000,100,5,0.05,1000,52,0.052
decoded,all_10000,0.05,1250000,-3750000,100,4,0.04,1000,49,0.049
decoded,all_10000,0.05,1260000,-3740000,100,4,0.04,1000,49,0.049
decoded,all_10000,0.05,1270000,-3730000,100,4,0.04,1000,53,0.053
decoded,all_10000,0.05,1280000,-3720000,100,4,0.04,1000,51,0.051
decoded,all_10000,0.05,1290000,-3710000,100,5,0.05,1000,47,0.047
decoded,all_10000,0.05,1300000,-3700000,100,5,0.05,1000,44,0.044
decoded,all_10000,0.05,1310000,-3690000,100,7,0.07,1000,47,0.047
decoded,all_10000,0.05,1320000,-3680000,100,6,0.06,1000,46,0.046
decoded,all_10000,0.05,1330000,-3670000,100,5,0.05,1000,48,0.048
decoded,all_10000,0.05,1340000,-3660000,100,6,0.06,1000,49,0.049
decoded,all_10000,0.05,1350000,-3650000,100,6,0.06,1000,47,0.047
decoded,all_10000,0.05,1360000,-3640000,100,6,0.06,1000,53,0.053
decoded,all_10000,0.05,1370000,-3630000,100,6,0.06,1000,53,0.053
decoded,all_10000,0.05,1380000,-3620000,100,5,0.05,1000,50,0.05
decoded,all_10000,0.05,1390000,-3610000,100,2,0.02,1000,49,0.049
decoded,all_10000,0.05,1400000,-3600000,100,2,0.02,1000,51,0.051
decoded,all_10000,0.05,1410000,-3590000,100,3,0.03,1000,55,0.055
decoded,all_10000,0.05,1420000,-3580000,100,2,0.02,1000,48,0.048
decoded,all_10000,0.05,1430000,-3570000,100,3,0.03,1000,51,0.051
decoded,all_10000,0.05,1440000,-3560000,100,3,0.03,1000,48,0.048
decoded,all_10000,0.05,1450000,-3550000,100,3,0.03,1000,52,0.052
decoded,all_10000,0.05,1460000,-3540000,100,2,0.02,1000,46,0.046
decoded,all_10000,0.05,1470000,-3530000,100,2,0.02,1000,51,0.051
decoded,all_10000,0.05,1480000,-3520000,100,2,0.02,1000,48,0.048
decoded,all_10000,0.05,1490000,-3510000,100,2,0.02,1000,47,0.047
decoded,all_10000,0.05,1500000,-3500000,100,1,0.01,1000,49,0.049
decoded,all_10000,0.05,1510000,-3490000,100,3,0.03,1000,49,0.049
decoded,all_10000,0.05,1520000,-3480000,100,2,0.02,1000,47,0.047
decoded,all_10000,0.05,1530000,-3470000,100,2,0.02,1000,49,0.049
decoded,all_10000,0.05,1540000,-3460000,100,3,0.03,1000,51,0.051
decoded,all_10000,0.05,1550000,-3450000,100,5,0.05,1000,47,0.047
decoded,all_10000,0.05,1560000,-3440000,100,4,0.04,1000,48,0.048
decoded,all_10000,0.05,1570000,-3430000,100,4,0.04,1000,46,0.046
decoded,all_10000,0.05,1580000,-3420000,100,3,0.03,1000,45,0.045
decoded,all_10000,0.05,1590000,-3410000,100,3,0.03,1000,51,0.051
decoded,all_10000,0.05,1600000,-3400000,100,3,0.03,1000,44,0.044
decoded,all_10000,0.05,1610000,-3390000,100,3,0.03,1000,50,0.05
decoded,all_10000,0.05,1620000,-3380000,100,3,0.03,1000,48,0.048
decoded,all_10000,0.05,1630000,-3370000,100,3,0.03,1000,47,0.047
decoded,all_10000,0.05,1640000,-3360000,100,3,0.03,1000,45,0.045
decoded,all_10000,0.05,1650000,-3350000,100,4,0.04,1000,47,0.047
decoded,all_10000,0.05,1660000,-3340000,100,3,0.03,1000,44,0.044
decoded,all_10000,0.05,1670000,-3330000,100,3,0.03,1000,46,0.046
decoded,all_10000,0.05,1680000,-3320000,100,3,0.03,1000,50,0.05
decoded,all_10000,0.05,1690000,-3310000,100,4,0.04,1000,47,0.047
decoded,all_10000,0.05,1700000,-3300000,100,4,0.04,1000,50,0.05
decoded,all_10000,0.05,1710000,-3290000,100,3,0.03,1000,48,0.048
decoded,all_10000,0.05,1720000,-3280000,100,3,0.03,1000,51,0.051
decoded,all_10000,0.05,1730000,-3270000,100,3,0.03,1000,49,0.049
decoded,all_10000,0.05,1740000,-3260000,100,5,0.05,1000,48,0.048
decoded,all_10000,0.05,1750000,-3250000,100,5,0.05,1000,47,0.047
decoded,all_10000,0.05,1760000,-3240000,100,3,0.03,1000,49,0.049
decoded,all_10000,0.05,1770000,-3230000,100,4,0.04,1000,49,0.049
decoded,all_10000,0.05,1780000,-3220000,100,4,0.04,1000,48,0.048
decoded,all_10000,0.05,1790000,-3210000,100,4,0.04,1000,49,0.049
decoded,all_10000,0.05,1800000,-3200000,100,4,0.04,1000,50,0.05
decoded,all_10000,0.05,1810000,-3190000,100,5,0.05,1000,53,0.053
decoded,all_10000,0.05,1820000,-3180000,100,4,0.04,1000,55,0.055
decoded,all_10000,0.05,1830000,-3170000,100,5,0.05,1000,52,0.052
decoded,all_10000,0.05,1840000,-3160000,100,5,0.05,1000,49,0.049
decoded,all_10000,0.05,1850000,-3150000,100,5,0.05,1000,54,0.054
decoded,all_10000,0.05,1860000,-3140000,100,4,0.04,1000,49,0.049
decoded,all_10000,0.05,1870000,-3130000,100,4,0.04,1000,51,0.051
decoded,all_10000,0.05,1880000,-3120000,100,3,0.03,1000,49,0.049
decoded,all_10000,0.05,1890000,-3110000,100,2,0.02,1000,45,0.045
decoded,all_10000,0.05,1900000,-3100000,100,3,0.03,1000,49,0.049
decoded,all_10000,0.05,1910000,-3090000,100,5,0.05,1000,48,0.048
decoded,all_10000,0.05,1920000,-3080000,100,4,0.04,1000,49,0.049
decoded,all_10000,0.05,1930000,-3070000,100,4,0.04,1000,47,0.047
decoded,all_10000,0.05,1940000,-3060000,100,5,0.05,1000,47,0.047
decoded,all_10000,0.05,1950000,-3050000,100,5,0.05,1000,48,0.048
decoded,all_10000,0.05,1960000,-3040000,100,2,0.02,1000,51,0.051
decoded,all_10000,0.05,1970000,-3030000,100,2,0.02,1000,48,0.048
decoded,all_10000,0.05,1980000,-3020000,100,3,0.03,1000,49,0.049
decoded,all_10000,0.05,1990000,-3010000,100,3,0.03,1000,48,0.048
decoded,all_10000,0.05,2000000,-3000000,100,3,0.03,1000,50,0.05
decoded,all_10000,0.05,2010000,-2990000,100,3,0.03,1000,49,0.049
decoded,all_10000,0.05,2020000,-2980000,100,4,0.04,1000,45,0.045
decoded,all_10000,0.05,2030000,-2970000,100,4,0.04,1000,50,0.05
decoded,all_10000,0.05,2040000,-2960000,100,3,0.03,1000,49,0.049
decoded,all_10000,0.05,2050000,-2950000,100,3,0.03,1000,48,0.048
decoded,all_10000,0.05,2060000,-2940000,100,3,0.03,1000,43,0.043
decoded,all_10000,0.05,2070000,-2930000,100,3,0.03,1000,50,0.05
decoded,all_10000,0.05,2080000,-2920000,100,3,0.03,1000,54,0.054
decoded,all_10000,0.05,2090000,-2910000,100,3,0.03,1000,52,0.052
decoded,all_10000,0.05,2100000,-2900000,100,4,0.04,1000,50,0.05
decoded,all_10000,0.05,2110000,-2890000,100,4,0.04,1000,47,0.047
decoded,all_10000,0.05,2120000,-2880000,100,3,0.03,1000,47,0.047
decoded,all_10000,0.05,2130000,-2870000,100,3,0.03,1000,47,0.047
decoded,all_10000,0.05,2140000,-2860000,100,4,0.04,1000,47,0.047
decoded,all_10000,0.05,2150000,-2850000,100,4,0.04,1000,46,0.046
decoded,all_10000,0.05,2160000,-2840000,100,4,0.04,1000,49,0.049
decoded,all_10000,0.05,2170000,-2830000,100,4,0.04,1000,49,0.049
decoded,all_10000,0.05,2180000,-2820000,100,4,0.04,1000,48,0.048
decoded,all_10000,0.05,2190000,-2810000,100,4,0.04,1000,49,0.049
decoded,all_10000,0.05,2200000,-2800000,100,4,0.04,1000,54,0.054
decoded,all_10000,0.05,2210000,-2790000,100,4,0.04,1000,51,0.051
decoded,all_10000,0.05,2220000,-2780000,100,5,0.05,1000,47,0.047
decoded,all_10000,0.05,2230000,-2770000,100,6,0.06,1000,49,0.049
decoded,all_10000,0.05,2240000,-2760000,100,7,0.07,1000,51,0.051
decoded,all_10000,0.05,2250000,-2750000,100,6,0.06,1000,53,0.053
decoded,all_10000,0.05,2260000,-2740000,100,7,0.07,1000,51,0.051
decoded,all_10000,0.05,2270000,-2730000,100,7,0.07,1000,49,0.049
decoded,all_10000,0.05,2280000,-2720000,100,6,0.06,1000,50,0.05
decoded,all_10000,0.05,2290000,-2710000,100,5,0.05,1000,51,0.051
decoded,all_10000,0.05,2300000,-2700000,100,5,0.05,1000,49,0.049
decoded,all_10000,0.05,2310000,-2690000,100,5,0.05,1000,49,0.049
decoded,all_10000,0.05,2320000,-2680000,100,6,0.06,1000,52,0.052
decoded,all_10000,0.05,2330000,-2670000,100,7,0.07,1000,47,0.047
decoded,all_10000,0.05,2340000,-2660000,100,5,0.05,1000,49,0.049
decoded,all_10000,0.05,2350000,-2650000,100,2,0.02,1000,48,0.048
decoded,all_10000,0.05,2360000,-2640000,100,2,0.02,1000,50,0.05
decoded,all_10000,0.05,2370000,-2630000,100,4,0.04,1000,49,0.049
decoded,all_10000,0.05,2380000,-2620000,100,3,0.03,1000,50,0.05
decoded,all_10000,0.05,2390000,-2610000,100,3,0.03,1000,54,0.054
decoded,all_10000,0.05,2400000,-2600000,100,3,0.03,1000,45,0.045
decoded,all_10000,0.05,2410000,-2590000,100,2,0.02,1000,47,0.047
decoded,all_10000,0.05,2420000,-2580000,100,3,0.03,1000,52,0.052
decoded,all_10000,0.05,2430000,-2570000,100,3,0.03,1000,52,0.052
decoded,all_10000,0.05,2440000,-2560000,100,2,0.02,1000,48,0.048
decoded,all_10000,0.05,2450000,-2550000,100,2,0.02,1000,47,0.047
decoded,all_10000,0.05,2460000,-2540000,100,1,0.01,1000,47,0.047
decoded,all_10000,0.05,2470000,-2530000,100,0,0.0,1000,50,0.05
decoded,all_10000,0.05,2480000,-2520000,100,0,0.0,1000,54,0.054
decoded,all_10000,0.05,2490000,-2510000,100,0,0.0,1000,48,0.048
decoded,all_10000,0.05,2500000,-2500000,100,0,0.0,1000,47,0.047
decoded,all_10000,0.05,2510000,-2490000,100,0,0.0,1000,45,0.045
decoded,all_10000,0.05,2520000,-2480000,100,0,0.0,1000,48,0.048
decoded,all_10000,0.05,2530000,-2470000,100,0,0.0,1000,46,0.046
decoded,all_10000,0.05,2540000,-2460000,100,0,0.0,1000,45,0.045
decoded,all_10000,0.05,2550000,-2450000,100,0,0.0,1000,46,0.046
decoded,all_10000,0.05,2560000,-2440000,100,0,0.0,1000,49,0.049
decoded,all_10000,0.05,2570000,-2430000,100,1,0.01,1000,49,0.049
decoded,all_10000,0.05,2580000,-2420000,100,0,0.0,1000,47,0.047
decoded,all_10000,0.05,2590000,-2410000,100,2,0.02,1000,47,0.047
decoded,all_10000,0.05,2600000,-2400000,100,2,0.02,1000,48,0.048
decoded,all_10000,0.05,2610000,-2390000,100,1,0.01,1000,50,0.05
decoded,all_10000,0.05,2620000,-2380000,100,2,0.02,1000,51,0.051
decoded,all_10000,0.05,2630000,-2370000,100,1,0.01,1000,51,0.051
decoded,all_10000,0.05,2640000,-2360000,100,3,0.03,1000,48,0.048
decoded,all_10000,0.05,2650000,-2350000,100,3,0.03,1000,50,0.05
decoded,all_10000,0.05,2660000,-2340000,100,3,0.03,1000,49,0.049
decoded,all_10000,0.05,2670000,-2330000,100,4,0.04,1000,46,0.046
decoded,all_10000,0.05,2680000,-2320000,100,5,0.05,1000,53,0.053
decoded,all_10000,0.05,2690000,-2310000,100,6,0.06,1000,50,0.05
decoded,all_10000,0.05,2700000,-2300000,100,9,0.09,1000,50,0.05
decoded,all_10000,0.05,2710000,-2290000,100,9,0.09,1000,49,0.049
decoded,all_10000,0.05,2720000,-2280000,100,6,0.06,1000,47,0.047
decoded,all_10000,0.05,2730000,-2270000,100,6,0.06,1000,48,0.048
decoded,all_10000,0.05,2740000,-2260000,100,6,0.06,1000,53,0.053
decoded,all_10000,0.05,2750000,-2250000,100,6,0.06,1000,52,0.052
decoded,all_10000,0.05,2760000,-2240000,100,5,0.05,1000,48,0.048
decoded,all_10000,0.05,2770000,-2230000,100,4,0.04,1000,49,0.049
decoded,all_10000,0.05,2780000,-2220000,100,5,0.05,1000,44,0.044
decoded,all_10000,0.05,2790000,-2210000,100,6,0.06,1000,48,0.048
decoded,all_10000,0.05,2800000,-2200000,100,6,0.06,1000,50,0.05
decoded,all_10000,0.05,2810000,-2190000,100,7,0.07,1000,47,0.047
decoded,all_10000,0.05,2820000,-2180000,100,7,0.07,1000,48,0.048
decoded,all_10000,0.05,2830000,-2170000,100,7,0.07,1000,46,0.046
decoded,all_10000,0.05,2840000,-2160000,100,8,0.08,1000,51,0.051
decoded,all_10000,0.05,2850000,-2150000,100,6,0.06,1000,49,0.049
decoded,all_10000,0.05,2860000,-2140000,100,8,0.08,1000,50,0.05
decoded,all_10000,0.05,2870000,-2130000,100,8,0.08,1000,47,0.047
decoded,all_10000,0.05,2880000,-2120000,100,8,0.08,1000,53,0.053
decoded,all_10000,0.05,2890000,-2110000,100,9,0.09,1000,51,0.051
decoded,all_10000,0.05,2900000,-2100000,100,7,0.07,1000,50,0.05
decoded,all_10000,0.05,2910000,-2090000,100,11,0.11,1000,50,0.05
decoded,all_10000,0.05,2920000,-2080000,100,10,0.1,1000,48,0.048
decoded,all_10000,0.05,2930000,-2070000,100,13,0.13,1000,51,0.051
decoded,all_10000,0.05,2940000,-2060000,100,10,0.1,1000,48,0.048
decoded,all_10000,0.05,2950000,-2050000,100,7,0.07,1000,50,0.05
decoded,all_10000,0.05,2960000,-2040000,100,8,0.08,1000,47,0.047
decoded,all_10000,0.05,2970000,-2030000,100,8,0.08,1000,48,0.048
decoded,all_10000,0.05,2980000,-2020000,100,9,0.09,1000,48,0.048
decoded,all_10000,0.05,2990000,-2010000,100,10,0.1,1000,53,0.053
decoded,all_10000,0.05,3000000,-2000000,100,8,0.08,1000,48,0.048
decoded,all_10000,0.05,3010000,-1990000,100,8,0.08,1000,50,0.05
decoded,all_10000,0.05,3020000,-1980000,100,5,0.05,1000,50,0.05
decoded,all_10000,0.05,3030000,-1970000,100,5,0.05,1000,48,0.048
decoded,all_10000,0.05,3040000,-1960000,100,5,0.05,1000,49,0.049
decoded,all_10000,0.05,3050000,-1950000,100,6,0.06,1000,47,0.047
decoded,all_10000,0.05,3060000,-1940000,100,7,0.07,1000,40,0.04
decoded,all_10000,0.05,3070000,-1930000,100,6,0.06,1000,49,0.049
decoded,all_10000,0.05,3080000,-1920000,100,5,0.05,1000,51,0.051
decoded,all_10000,0.05,3090000,-1910000,100,5,0.05,1000,49,0.049
decoded,all_10000,0.05,3100000,-1900000,100,7,0.07,1000,44,0.044
decoded,all_10000,0.05,3110000,-1890000,100,5,0.05,1000,53,0.053
decoded,all_10000,0.05,3120000,-1880000,100,5,0.05,1000,53,0.053
decoded,all_10000,0.05,3130000,-1870000,100,5,0.05,1000,54,0.054
decoded,all_10000,0.05,3140000,-1860000,100,5,0.05,1000,48,0.048
decoded,all_10000,0.05,3150000,-1850000,100,5,0.05,1000,44,0.044
decoded,all_10000,0.05,3160000,-1840000,100,5,0.05,1000,48,0.048
decoded,all_10000,0.05,3170000,-1830000,100,6,0.06,1000,48,0.048
decoded,all_10000,0.05,3180000,-1820000,100,5,0.05,1000,46,0.046
decoded,all_10000,0.05,3190000,-1810000,100,6,0.06,1000,50,0.05
decoded,all_10000,0.05,3200000,-1800000,100,5,0.05,1000,46,0.046
decoded,all_10000,0.05,3210000,-1790000,100,4,0.04,1000,48,0.048
decoded,all_10000,0.05,3220000,-1780000,100,4,0.04,1000,50,0.05
decoded,all_10000,0.05,3230000,-1770000,100,3,0.03,1000,47,0.047
decoded,all_10000,0.05,3240000,-1760000,100,1,0.01,1000,48,0.048
decoded,all_10000,0.05,3250000,-1750000,100,2,0.02,1000,50,0.05
decoded,all_10000,0.05,3260000,-1740000,100,2,0.02,1000,50,0.05
decoded,all_10000,0.05,3270000,-1730000,100,3,0.03,1000,46,0.046
decoded,all_10000,0.05,3280000,-1720000,100,3,0.03,1000,49,0.049
decoded,all_10000,0.05,3290000,-1710000,100,5,0.05,1000,49,0.049
decoded,all_10000,0.05,3300000,-1700000,100,5,0.05,1000,45,0.045
decoded,all_10000,0.05,3310000,-1690000,100,6,0.06,1000,49,0.049
decoded,all_10000,0.05,3320000,-1680000,100,6,0.06,1000,49,0.049
decoded,all_10000,0.05,3330000,-1670000,100,5,0.05,1000,48,0.048
decoded,all_10000,0.05,3340000,-1660000,100,6,0.06,1000,48,0.048
decoded,all_10000,0.05,3350000,-1650000,100,6,0.06,1000,49,0.049
decoded,all_10000,0.05,3360000,-1640000,100,5,0.05,1000,46,0.046
decoded,all_10000,0.05,3370000,-1630000,100,5,0.05,1000,46,0.046
decoded,all_10000,0.05,3380000,-1620000,100,6,0.06,1000,47,0.047
decoded,all_10000,0.05,3390000,-1610000,100,5,0.05,1000,48,0.048
decoded,all_10000,0.05,3400000,-1600000,100,6,0.06,1000,47,0.047
decoded,all_10000,0.05,3410000,-1590000,100,7,0.07,1000,47,0.047
decoded,all_10000,0.05,3420000,-1580000,100,7,0.07,1000,51,0.051
decoded,all_10000,0.05,3430000,-1570000,100,7,0.07,1000,51,0.051
decoded,all_10000,0.05,3440000,-1560000,100,7,0.07,1000,52,0.052
decoded,all_10000,0.05,3450000,-1550000,100,7,0.07,1000,53,0.053
decoded,all_10000,0.05,3460000,-1540000,100,8,0.08,1000,50,0.05
decoded,all_10000,0.05,3470000,-1530000,100,7,0.07,1000,49,0.049
decoded,all_10000,0.05,3480000,-1520000,100,8,0.08,1000,47,0.047
decoded,all_10000,0.05,3490000,-1510000,100,8,0.08,1000,51,0.051
decoded,all_10000,0.05,3500000,-1500000,100,7,0.07,1000,47,0.047
decoded,all_10000,0.05,3510000,-1490000,100,6,0.06,1000,51,0.051
decoded,all_10000,0.05,3520000,-1480000,100,7,0.07,1000,49,0.049
decoded,all_10000,0.05,3530000,-1470000,100,7,0.07,1000,49,0.049
decoded,all_10000,0.05,3540000,-1460000,100,7,0.07,1000,48,0.048
decoded,all_10000,0.05,3550000,-1450000,100,5,0.05,1000,50,0.05
decoded,all_10000,0.05,3560000,-1440000,100,4,0.04,1000,47,0.047
decoded,all_10000,0.05,3570000,-1430000,100,4,0.04,1000,45,0.045
decoded,all_10000,0.05,3580000,-1420000,100,4,0.04,1000,47,0.047
decoded,all_10000,0.05,3590000,-1410000,100,4,0.04,1000,48,0.048
decoded,all_10000,0.05,3600000,-1400000,100,3,0.03,1000,49,0.049
decoded,all_10000,0.05,3610000,-1390000,100,2,0.02,1000,46,0.046
decoded,all_10000,0.05,3620000,-1380000,100,3,0.03,1000,48,0.048
decoded,all_10000,0.05,3630000,-1370000,100,3,0.03,1000,50,0.05
decoded,all_10000,0.05,3640000,-1360000,100,2,0.02,1000,49,0.049
decoded,all_10000,0.05,3650000,-1350000,100,3,0.03,1000,52,0.052
decoded,all_10000,0.05,3660000,-1340000,100,2,0.02,1000,49,0.049
decoded,all_10000,0.05,3670000,-1330000,100,2,0.02,1000,46,0.046
decoded,all_10000,0.05,3680000,-1320000,100,4,0.04,1000,55,0.055
decoded,all_10000,0.05,3690000,-1310000,100,4,0.04,1000,48,0.048
decoded,all_10000,0.05,3700000,-1300000,100,4,0.04,1000,44,0.044
decoded,all_10000,0.05,3710000,-1290000,100,4,0.04,1000,45,0.045
decoded,all_10000,0.05,3720000,-1280000,100,7,0.07,1000,51,0.051
decoded,all_10000,0.05,3730000,-1270000,100,7,0.07,1000,49,0.049
decoded,all_10000,0.05,3740000,-1260000,100,7,0.07,1000,48,0.048
decoded,all_10000,0.05,3750000,-1250000,100,7,0.07,1000,50,0.05
decoded,all_10000,0.05,3760000,-1240000,100,7,0.07,1000,47,0.047
decoded,all_10000,0.05,3770000,-1230000,100,8,0.08,1000,50,0.05
decoded,all_10000,0.05,3780000,-1220000,100,7,0.07,1000,48,0.048
decoded,all_10000,0.05,3790000,-1210000,100,5,0.05,1000,48,0.048
decoded,all_10000,0.05,3800000,-1200000,100,6,0.06,1000,46,0.046
decoded,all_10000,0.05,3810000,-1190000,100,6,0.06,1000,46,0.046
decoded,all_10000,0.05,3820000,-1180000,100,7,0.07,1000,49,0.049
decoded,all_10000,0.05,3830000,-1170000,100,6,0.06,1000,51,0.051
decoded,all_10000,0.05,3840000,-1160000,100,6,0.06,1000,50,0.05
decoded,all_10000,0.05,3850000,-1150000,100,6,0.06,1000,51,0.051
decoded,all_10000,0.05,3860000,-1140000,100,7,0.07,1000,49,0.049
decoded,all_10000,0.05,3870000,-1130000,100,8,0.08,1000,48,0.048
decoded,all_10000,0.05,3880000,-1120000,100,7,0.07,1000,54,0.054
decoded,all_10000,0.05,3890000,-1110000,100,6,0.06,1000,48,0.048
decoded,all_10000,0.05,3900000,-1100000,100,6,0.06,1000,50,0.05
decoded,all_10000,0.05,3910000,-1090000,100,7,0.07,1000,48,0.048
decoded,all_10000,0.05,3920000,-1080000,100,7,0.07,1000,48,0.048
decoded,all_10000,0.05,3930000,-1070000,100,8,0.08,1000,47,0.047
decoded,all_10000,0.05,3940000,-1060000,100,8,0.08,1000,49,0.049
decoded,all_10000,0.05,3950000,-1050000,100,8,0.08,1000,48,0.048
decoded,all_10000,0.05,3960000,-1040000,100,7,0.07,1000,47,0.047
decoded,all_10000,0.05,3970000,-1030000,100,7,0.07,1000,46,0.046
decoded,all_10000,0.05,3980000,-1020000,100,6,0.06,1000,49,0.049
decoded,all_10000,0.05,3990000,-1010000,100,6,0.06,1000,50,0.05
decoded,all_10000,0.05,4000000,-1000000,100,7,0.07,1000,55,0.055
decoded,all_10000,0.05,4010000,-990000,100,8,0.08,1000,48,0.048
decoded,all_10000,0.05,4020000,-980000,100,7,0.07,1000,57,0.057
decoded,all_10000,0.05,4030000,-970000,100,9,0.09,1000,47,0.047
decoded,all_10000,0.05,4040000,-960000,100,8,0.08,1000,51,0.051
decoded,all_10000,0.05,4050000,-950000,100,7,0.07,1000,45,0.045
decoded,all_10000,0.05,4060000,-940000,100,8,0.08,1000,47,0.047
decoded,all_10000,0.05,4070000,-930000,100,7,0.07,1000,51,0.051
decoded,all_10000,0.05,4080000,-920000,100,6,0.06,1000,52,0.052
decoded,all_10000,0.05,4090000,-910000,100,5,0.05,1000,44,0.044
decoded,all_10000,0.05,4100000,-900000,100,4,0.04,1000,51,0.051
decoded,all_10000,0.05,4110000,-890000,100,5,0.05,1000,50,0.05
decoded,all_10000,0.05,4120000,-880000,100,4,0.04,1000,48,0.048
decoded,all_10000,0.05,4130000,-870000,100,5,0.05,1000,48,0.048
decoded,all_10000,0.05,4140000,-860000,100,3,0.03,1000,48,0.048
decoded,all_10000,0.05,4150000,-850000,100,5,0.05,1000,51,0.051
decoded,all_10000,0.05,4160000,-840000,100,5,0.05,1000,51,0.051
decoded,all_10000,0.05,4170000,-830000,100,3,0.03,1000,48,0.048
decoded,all_10000,0.05,4180000,-820000,100,4,0.04,1000,49,0.049
decoded,all_10000,0.05,4190000,-810000,100,5,0.05,1000,48,0.048
decoded,all_10000,0.05,4200000,-800000,100,6,0.06,1000,52,0.052
decoded,all_10000,0.05,4210000,-790000,100,7,0.07,1000,52,0.052
decoded,all_10000,0.05,4220000,-780000,100,6,0.06,1000,51,0.051
decoded,all_10000,0.05,4230000,-770000,100,6,0.06,1000,49,0.049
decoded,all_10000,0.05,4240000,-760000,100,7,0.07,1000,45,0.045
decoded,all_10000,0.05,4250000,-750000,100,6,0.06,1000,49,0.049
decoded,all_10000,0.05,4260000,-740000,100,5,0.05,1000,44,0.044
decoded,all_10000,0.05,4270000,-730000,100,5,0.05,1000,52,0.052
decoded,all_10000,0.05,4280000,-720000,100,5,0.05,1000,50,0.05
decoded,all_10000,0.05,4290000,-710000,100,2,0.02,1000,49,0.049
decoded,all_10000,0.05,4300000,-700000,100,2,0.02,1000,48,0.048
decoded,all_10000,0.05,4310000,-690000,100,5,0.05,1000,52,0.052
decoded,all_10000,0.05,4320000,-680000,100,5,0.05,1000,50,0.05
decoded,all_10000,0.05,4330000,-670000,100,6,0.06,1000,48,0.048
decoded,all_10000,0.05,4340000,-660000,100,6,0.06,1000,50,0.05
decoded,all_10000,0.05,4350000,-650000,100,6,0.06,1000,50,0.05
decoded,all_10000,0.05,4360000,-640000,100,6,0.06,1000,47,0.047
decoded,all_10000,0.05,4370000,-630000,100,6,0.06,1000,51,0.051
decoded,all_10000,0.05,4380000,-620000,100,6,0.06,1000,49,0.049
decoded,all_10000,0.05,4390000,-610000,100,6,0.06,1000,42,0.042
decoded,all_10000,0.05,4400000,-600000,100,6,0.06,1000,49,0.049
decoded,all_10000,0.05,4410000,-590000,100,6,0.06,1000,46,0.046
decoded,all_10000,0.05,4420000,-580000,100,5,0.05,1000,45,0.045
decoded,all_10000,0.05,4430000,-570000,100,6,0.06,1000,50,0.05
decoded,all_10000,0.05,4440000,-560000,100,5,0.05,1000,51,0.051
decoded,all_10000,0.05,4450000,-550000,100,6,0.06,1000,47,0.047
decoded,all_10000,0.05,4460000,-540000,100,6,0.06,1000,49,0.049
decoded,all_10000,0.05,4470000,-530000,100,6,0.06,1000,48,0.048
