arm_id	estimator	threshold_years	replicate_index	observed	percentile	p_value	census_af	n_null
chb_nea_selection	gamma_smc_frac	10000.0	32	0.15	0.99	0.019801980198019802	0.5781274161125716	100
chb_nea_selection	gamma_smc_frac	10000.0	33	0.03	0.275	0.7920792079207921	0.5117519715478583	100
chb_nea_selection	gamma_smc_frac	10000.0	34	0.2	1.0	0.009900990099009901	0.751430338642338	100
chb_nea_selection	gamma_smc_frac	10000.0	35	0.23	1.0	0.009900990099009901	0.8346992423070976	100
chb_nea_selection	gamma_smc_frac	10000.0	36	0.18	0.99	0.019801980198019802	0.5864001855574454	100
chb_nea_selection	gamma_smc_frac	10000.0	37	0.09	0.85	0.1782178217821782	0.5036724911087057	100
chb_nea_selection	gamma_smc_frac	10000.0	38	0.05	0.57	0.49504950495049505	0.3478042368950054	100
chb_nea_selection	gamma_smc_frac	10000.0	39	0.13	0.985	0.0297029702970297	0.7315602288541828	100
chb_nea_selection	gamma_smc_frac	10000.0	40	0.22	1.0	0.009900990099009901	0.9698082573063244	100
chb_nea_selection	gamma_smc_frac	10000.0	41	0.16	0.99	0.019801980198019802	0.8773774547703727	100
chb_nea_selection	gamma_smc_frac	10000.0	42	0.14	0.99	0.019801980198019802	0.9688418122777176	100
chb_nea_selection	gamma_smc_frac	10000.0	43	0.26	1.0	0.009900990099009901	0.9569738673264264	100
chb_nea_selection	gamma_smc_frac	10000.0	44	0.23	1.0	0.009900990099009901	0.804932735426009	100
chb_nea_selection	gamma_smc_frac	10000.0	45	0.11	0.93	0.10891089108910891	0.5428328436678522	100
chb_nea_selection	gamma_smc_frac	10000.0	46	0.03	0.275	0.7920792079207921	0.44035101283439	100
chb_nea_selection	gamma_smc_frac	10000.0	47	0.12	0.97	0.04950495049504951	0.5680377300139168	100
chb_nea_selection	gamma_smc_frac	10000.0	48	0.1	0.885	0.13861386138613863	0.4885959486624401	100
chb_nea_selection	gamma_smc_frac	10000.0	49	0.16	0.99	0.019801980198019802	0.7110715942477192	100
chb_nea_selection	gamma_smc_frac	10000.0	50	0.25	1.0	0.009900990099009901	0.8178057832070512	100
chb_nea_selection	gamma_smc_frac	10000.0	51	0.07	0.75	0.2871287128712871	0.8663213236431112	100
chb_nea_selection	gamma_smc_frac	10000.0	52	0.02	0.14	0.9306930693069307	0.6150456162053503	100
chb_nea_selection	gamma_smc_frac	10000.0	53	0.29	1.0	0.009900990099009901	0.9701175197154784	100
chb_nea_selection	gamma_smc_frac	10000.0	54	0.09	0.85	0.1782178217821782	0.9340497912478738	100
chb_nea_selection	gamma_smc_frac	10000.0	55	0.25	1.0	0.009900990099009901	0.9662130817999072	100
chb_nea_selection	gamma_smc_frac	10000.0	56	0.06	0.675	0.37623762376237624	0.2572676666151229	100
chb_nea_selection	gamma_smc_frac	10000.0	57	0.06	0.675	0.37623762376237624	0.4104298747487243	100
chb_nea_selection	gamma_smc_frac	10000.0	58	0.17	0.99	0.019801980198019802	0.8376758929952064	100
chb_nea_selection	gamma_smc_frac	10000.0	59	0.34	1.0	0.009900990099009901	0.8131668470697386	100
chb_nea_selection	gamma_smc_frac	10000.0	60	0.1	0.885	0.13861386138613863	0.5151925158496985	100
chb_nea_selection	gamma_smc_frac	10000.0	61	0.21	1.0	0.009900990099009901	0.9654399257770218	100
chb_nea_selection	gamma_smc_frac	10000.0	62	0.24	1.0	0.009900990099009901	0.8648909850007731	100
chb_nea_selection	gamma_smc_frac	10000.0	63	0.09	0.85	0.1782178217821782	0.5848538735116746	100
chb_nea_selection	gamma_smc_frac	10000.0	64	0.12	0.97	0.04950495049504951	0.8720813360136076	100
chb_nea_selection	gamma_smc_frac	10000.0	65	0.04	0.425	0.6633663366336634	0.9015772382866862	100
chb_nea_selection	gamma_smc_frac	10000.0	66	0.04	0.425	0.6633663366336634	0.9777331065409	100
