arm_id	estimator	genotype_class	conditioned_on_presence	threshold_years	n_selected	n_significant	power	median_p_value	median_observed	n_null
chb_nea_selection	tree_truth	any_carrier	True	4500.0	0	0				0
chb_nea_selection	tree_truth	any_carrier	True	10000.0	0	0				0
chb_nea_selection	tree_truth	any_carrier	True	20000.0	0	0				0
chb_nea_selection	tree_truth	any_carrier	True	30000.0	0	0				0
chb_nea_selection	tree_truth	any_carrier	True	40000.0	0	0				0
chb_nea_selection	tree_truth	any_carrier	True	50000.0	0	0				0
chb_nea_selection	tree_truth	het	False	1000.0	0	0				0
chb_nea_selection	tree_truth	het	False	4500.0	0	0				0
chb_nea_selection	tree_truth	het	False	10000.0	0	0				0
chb_nea_selection	tree_truth	het	False	20000.0	0	0				0
chb_nea_selection	tree_truth	het	False	30000.0	0	0				0
chb_nea_selection	tree_truth	het	False	40000.0	0	0				0
chb_nea_selection	tree_truth	het	False	50000.0	0	0				0
chb_nea_selection	tree_truth	het	True	1000.0	0	0				0
chb_nea_selection	tree_truth	het	True	4500.0	0	0				0
chb_nea_selection	tree_truth	het	True	10000.0	0	0				0
chb_nea_selection	tree_truth	het	True	20000.0	0	0				0
chb_nea_selection	tree_truth	het	True	30000.0	0	0				0
chb_nea_selection	tree_truth	het	True	40000.0	0	0				0
chb_nea_selection	tree_truth	het	True	50000.0	0	0				0
chb_nea_selection	tree_truth	hom_carrier	False	1000.0	0	0				0
chb_nea_selection	tree_truth	hom_carrier	False	4500.0	0	0				0
chb_nea_selection	tree_truth	hom_carrier	False	10000.0	0	0				0
chb_nea_selection	tree_truth	hom_carrier	False	20000.0	0	0				0
chb_nea_selection	tree_truth	hom_carrier	False	30000.0	0	0				0
chb_nea_selection	tree_truth	hom_carrier	False	40000.0	0	0				0
chb_nea_selection	tree_truth	hom_carrier	False	50000.0	0	0				0
chb_nea_selection	tree_truth	hom_carrier	True	1000.0	0	0				0
chb_nea_selection	tree_truth	hom_carrier	True	4500.0	0	0				0
chb_nea_selection	tree_truth	hom_carrier	True	10000.0	0	0				0
chb_nea_selection	tree_truth	hom_carrier	True	20000.0	0	0				0
chb_nea_selection	tree_truth	hom_carrier	True	30000.0	0	0				0
chb_nea_selection	tree_truth	hom_carrier	True	40000.0	0	0				0
chb_nea_selection	tree_truth	hom_carrier	True	50000.0	0	0				0
chb_nea_selection	tree_truth	hom_noncarrier	False	1000.0	82	0	0.0	1.0	0.0	100
chb_nea_selection	tree_truth	hom_noncarrier	False	4500.0	82	2	0.024390243902439025	1.0	0.0	100
chb_nea_selection	tree_truth	hom_noncarrier	False	10000.0	82	8	0.0975609756097561	1.0	0.0	100
chb_nea_selection	tree_truth	hom_noncarrier	False	20000.0	82	5	0.06097560975609756	1.0	0.0	100
chb_nea_selection	tree_truth	hom_noncarrier	False	30000.0	82	7	0.08536585365853659	0.9702970297029703	0.02904040404040404	100
chb_nea_selection	tree_truth	hom_noncarrier	False	40000.0	82	6	0.07317073170731707	0.5643564356435643	0.1846590909090909	100
chb_nea_selection	tree_truth	hom_noncarrier	False	50000.0	82	12	0.14634146341463414	0.46534653465346537	0.2838827838827839	100
chb_nea_selection	tree_truth	hom_noncarrier	True	1000.0	0	0				0
chb_nea_selection	tree_truth	hom_noncarrier	True	4500.0	0	0				0
chb_nea_selection	tree_truth	hom_noncarrier	True	10000.0	0	0				0
chb_nea_selection	tree_truth	hom_noncarrier	True	20000.0	0	0				0
chb_nea_selection	tree_truth	hom_noncarrier	True	30000.0	0	0				0
chb_nea_selection	tree_truth	hom_noncarrier	True	40000.0	0	0				0
chb_nea_selection	tree_truth	hom_noncarrier	True	50000.0	0	0				0
chb_nea_selection	tree_truth	overall	False	1000.0	100	4	0.04	1.0	0.0	100
chb_nea_selection	tree_truth	overall	False	4500.0	100	1	0.01	1.0	0.0	100
chb_nea_selection	tree_truth	overall	False	10000.0	100	2	0.02	0.32673267326732675	0.01	100
chb_nea_selection	tree_truth	overall	False	20000.0	100	58	0.58	0.0297029702970297	0.06	100
chb_nea_selection	tree_truth	overall	False	30000.0	100	82	0.82	0.009900990099009901	0.28500000000000003	100
