position_0based	focal_carrier_copies	pair_class	n_pairs	mean_tmrca_generations	standard_error_generations	ci95_lower_generations	ci95_upper_generations	selected_attempt	population_focal_allele_frequency	sample_focal_allele_frequency
5170000.0	0	hom_ref	1610	14570.734120975509	189.44821699278972	14203.841156211041	14947.104131147147	8	0.102125	0.10275
5170000.0	2	hom_alt	21	4203.591785459936	1820.9677951469405	1702.8681194642927	10376.718958333153	8	0.102125	0.10275
5175000.0	0	hom_ref	1610	13702.264983190966	188.9151690573069	13336.684727479047	14077.866389293507	8	0.102125	0.10275
5175000.0	2	hom_alt	21	8919.260620328949	2224.7819537352857	5301.020319012018	15007.15055326887	8	0.102125	0.10275
5180000.0	0	hom_ref	1610	21507.83090193078	317.94916243420374	20893.147572846723	22140.59841836557	8	0.102125	0.10275
5180000.0	2	hom_alt	21	14930.836087585702	3759.4200150892866	8830.450196061458	25245.583330936206	8	0.102125	0.10275
5185000.0	0	hom_ref	1610	23295.78418102236	420.67855263163824	22485.09078560193	24135.706890553418	8	0.102125	0.10275
5185000.0	2	hom_alt	21	19808.81932613383	5018.525383002201	11677.367022774984	33602.55118556397	8	0.102125	0.10275
5190000.0	0	hom_ref	1610	24122.343327171977	426.15400350578517	23300.784379379445	24972.86950171999	8	0.102125	0.10275
5190000.0	2	hom_alt	21	19941.776773735764	4997.210013051731	11823.573210868015	33634.03379005358	8	0.102125	0.10275
5195000.0	0	hom_ref	1610	19866.63895903222	392.17937851485203	19112.104896898974	20650.961558534353	8	0.102125	0.10275
5195000.0	2	hom_alt	21	17643.456370686363	4404.5380031802615	10481.60728978353	29698.83760172264	8	0.102125	0.10275
5200000.0	0	hom_ref	1610	21927.222851328956	454.5401716865182	21053.551762897183	22837.149160701963	8	0.102125	0.10275
5200000.0	2	hom_alt	21	20125.840392978764	4973.4203453233895	12019.487719845458	33699.39393131337	8	0.102125	0.10275
5205000.0	0	hom_ref	1610	24018.619009153914	511.48898973071437	23036.02852406089	25043.1214088978	8	0.102125	0.10275
5205000.0	2	hom_alt	21	2984.4353814630495	2303.942654307845	596.351974023216	14935.566467634017	8	0.102125	0.10275
5210000.0	0	hom_ref	1610	25386.051683395213	574.593361730731	24283.673056373405	26538.47375460659	8	0.102125	0.10275
5210000.0	2	hom_alt	21	3564.85297755629	2637.9810460258086	761.4854644151949	16688.66622602122	8	0.102125	0.10275
5215000.0	0	hom_ref	1610	11039.230878040882	144.63708842264862	10759.148318236324	11326.604557735822	8	0.102125	0.10275
5215000.0	2	hom_alt	21	1754.30943193296	1009.8765663787343	527.9680629493522	5829.143463293494	8	0.102125	0.10275
5220000.0	0	hom_ref	1610	22396.45829417693	402.48976587263854	21620.750874541525	23199.996477154873	8	0.102125	0.10275
5220000.0	2	hom_alt	21	3035.0982262110565	1968.3066451667908	784.636488160089	11740.240712422767	8	0.102125	0.10275
5225000.0	0	hom_ref	1610	18534.424112078323	384.0075328706974	17796.315897289373	19303.145614464727	8	0.102125	0.10275
5225000.0	2	hom_alt	21	2924.6186356914636	1938.2985946455083	733.9505672508351	11653.91042106871	8	0.102125	0.10275
5230000.0	0	hom_ref	1610	23313.72227910753	377.6454451217596	22584.637260213527	24066.343871055644	8	0.102125	0.10275
5230000.0	2	hom_alt	21	3330.8679814119732	2075.627095665787	907.8890144832587	12220.305932339328	8	0.102125	0.10275
5235000.0	0	hom_ref	1610	22984.484354279863	399.03926639088036	22214.969510820556	23780.654786621064	8	0.102125	0.10275
5235000.0	2	hom_alt	21	1744.2125083488124	913.1787791992489	585.2017653737768	5198.680958074879	8	0.102125	0.10275
5240000.0	0	hom_ref	1610	33978.242992277264	749.8052718641258	32538.91953986584	35481.23334051549	8	0.102125	0.10275
5240000.0	2	hom_alt	21	1713.6998204137872	1016.2312423541458	497.41505691015146	5904.057454008107	8	0.102125	0.10275
5245000.0	0	hom_ref	1610	18740.778910234825	254.68755528525642	18247.823983392576	19247.050743252803	8	0.102125	0.10275
5245000.0	2	hom_alt	21	2753.297710792657	1585.31803629433	828.3868129882129	9151.097247565614	8	0.102125	0.10275
5250000.0	0	hom_ref	1610	24516.372070142053	387.4086374021964	23768.14887558755	25288.149389664377	8	0.102125	0.10275
5250000.0	2	hom_alt	21	3016.8579495839926	1962.955391370981	776.4355326071766	11722.070288832127	8	0.102125	0.10275
5255000.0	0	hom_ref	1610	22419.51210752061	372.0368285178787	21701.532460443737	23161.245596615612	8	0.102125	0.10275
5255000.0	2	hom_alt	21	3205.8710061097795	1957.821926152214	896.8095274573095	11460.191482303997	8	0.102125	0.10275
5260000.0	0	hom_ref	1610	21138.053443914443	415.77938649947606	20338.058855469404	21969.515703197165	8	0.102125	0.10275
5260000.0	2	hom_alt	21	4289.650406836689	2629.901889867757	1194.038550521529	15410.809479172169	8	0.102125	0.10275
5265000.0	0	hom_ref	1610	25763.558736019808	383.85185532146437	25021.55140710299	26527.570091274098	8	0.102125	0.10275
5265000.0	2	hom_alt	21	2716.7402284339732	1921.1630653000632	621.4673800195602	11876.21057208051	8	0.102125	0.10275
5270000.0	0	hom_ref	1610	24079.60289144194	336.3637374616983	23428.802145208723	24748.481455255107	8	0.102125	0.10275
5270000.0	2	hom_alt	21	7480.549578805915	2692.304963927774	3530.8994257853988	15848.262794550186	8	0.102125	0.10275
5275000.0	0	hom_ref	1610	27939.423366709256	415.4803956402144	27136.254126432515	28766.36452574535	8	0.102125	0.10275
5275000.0	2	hom_alt	21	10972.458641050005	3976.13733579088	5152.534703606243	23366.140269814958	8	0.102125	0.10275
5280000.0	0	hom_ref	1610	20353.842559693967	388.81220835229055	19605.321570327433	21130.94169145477	8	0.102125	0.10275
5280000.0	2	hom_alt	21	13140.64459828355	3870.1297311876524	7108.992368801611	24289.87562515943	8	0.102125	0.10275
5285000.0	0	hom_ref	1610	20552.971118875856	389.30941881463764	19803.375396761472	21330.940476057727	8	0.102125	0.10275
5285000.0	2	hom_alt	21	14718.609883056219	3665.9978140715007	8754.40486369601	24746.11127342108	8	0.102125	0.10275
5290000.0	0	hom_ref	1610	22054.89143139241	367.5905408614894	21345.542837076024	22787.812882679416	8	0.102125	0.10275
5290000.0	2	hom_alt	21	12178.385833314322	3303.9597551987567	6915.374114472571	21446.863040233748	8	0.102125	0.10275
5295000.0	0	hom_ref	1610	13695.384828746222	266.3970377827554	13182.705515796393	14228.002391671504	8	0.102125	0.10275
5295000.0	2	hom_alt	21	6345.790002601737	1371.96052738326	4042.2685814588936	9961.99286257883	8	0.102125	0.10275
5300000.0	0	hom_ref	1610	17239.916767463554	246.07849329565522	16763.94274427168	17729.40499040005	8	0.102125	0.10275
5300000.0	2	hom_alt	21	11132.809862303273	2592.8248879790485	6848.823791906935	18096.458486295534	8	0.102125	0.10275
5305000.0	0	hom_ref	1610	16126.064941431527	263.3366477557233	15617.730502432278	16650.944927930934	8	0.102125	0.10275
5305000.0	2	hom_alt	21	7490.588597977074	1623.1357796332811	4766.631741420037	11771.187829884382	8	0.102125	0.10275
5310000.0	0	hom_ref	1610	14102.828183896021	202.46325025508668	13711.24787669455	14505.591655340962	8	0.102125	0.10275
5310000.0	2	hom_alt	21	10342.771547520617	2131.8967415768816	6728.283637324274	15898.991340196138	8	0.102125	0.10275
5315000.0	0	hom_ref	1610	14399.094583508326	202.24195226157943	14007.823611715432	14801.29466017942	8	0.102125	0.10275
5315000.0	2	hom_alt	21	13030.27407157364	2064.366121286338	9363.315703330793	18133.32453587205	8	0.102125	0.10275
5320000.0	0	hom_ref	1610	14614.758881601969	191.6059543840709	14243.726461829949	14995.45626207727	8	0.102125	0.10275
5320000.0	2	hom_alt	21	12875.076514606904	2060.816709369558	9220.312231935623	17978.522970494098	8	0.102125	0.10275
5325000.0	0	hom_ref	1610	14896.926504652622	185.56790327119043	14537.356911539593	15265.38975657022	8	0.102125	0.10275
5325000.0	2	hom_alt	21	11845.17941403807	1937.3097633271725	8421.233057581814	16661.250720810865	8	0.102125	0.10275
5330000.0	0	hom_ref	1610	16364.53230641657	305.64093991668256	15775.884170378004	16975.14476624957	8	0.102125	0.10275
5330000.0	2	hom_alt	21	12859.230775327593	2044.0638471096088	9230.22620604102	17915.033980955657	8	0.102125	0.10275
5335000.0	0	hom_ref	1610	13724.307753105702	202.50575051643932	13332.797765686317	14127.314207578958	8	0.102125	0.10275
5335000.0	2	hom_alt	21	11218.576516375271	1624.5040726011523	8293.843048296236	15174.685404689544	8	0.102125	0.10275
5340000.0	0	hom_ref	1610	10178.209456190416	138.39023865099335	9910.35300842126	10453.305512533612	8	0.102125	0.10275
5340000.0	2	hom_alt	21	9862.357369995778	1439.032314931299	7274.382764962338	13371.044119646847	8	0.102125	0.10275
5345000.0	0	hom_ref	1610	10133.140251635707	139.19052152931553	9863.771521376857	10409.865145070478	8	0.102125	0.10275
5345000.0	2	hom_alt	21	10251.751135718087	1486.2919325729474	7576.3152483366075	13871.967823906432	8	0.102125	0.10275
5350000.0	0	hom_ref	1610	10331.612541932052	137.10213018734666	10066.164621588145	10604.06040724644	8	0.102125	0.10275
5350000.0	2	hom_alt	21	9743.198138271717	1420.397508561233	7188.412583373607	13205.962910530341	8	0.102125	0.10275
5355000.0	0	hom_ref	1610	14352.850887160901	324.17584053810737	13730.878447877314	15002.99703118573	8	0.102125	0.10275
5355000.0	2	hom_alt	21	16621.308110971913	3343.9776387382663	10924.614524443743	25288.570384036288	8	0.102125	0.10275
5360000.0	0	hom_ref	1610	7695.19133150296	102.18174521523387	7497.355551445085	7898.247485011519	8	0.102125	0.10275
5360000.0	2	hom_alt	21	7512.004458984096	1264.068711174185	5288.267456685735	10670.831506537095	8	0.102125	0.10275
5365000.0	0	hom_ref	1610	8473.552658098793	105.22536278117502	8269.652789848918	8682.479963089827	8	0.102125	0.10275
5365000.0	2	hom_alt	21	7841.544983190985	1288.4231121001649	5566.1123599555285	11047.176870841857	8	0.102125	0.10275
5370000.0	0	hom_ref	1610	9971.67595932734	137.51025774855717	9705.572970610021	10245.074838850769	8	0.102125	0.10275
5370000.0	2	hom_alt	21	8581.766053829973	1429.1710131326317	6063.287824992576	12146.332275222092	8	0.102125	0.10275
5375000.0	0	hom_ref	1610	9189.244168720044	114.39220156796667	8967.587889787095	9416.37923488031	8	0.102125	0.10275
5375000.0	2	hom_alt	21	7407.442685666279	1249.5388614293001	5210.159482572017	10531.387249271678	8	0.102125	0.10275
5380000.0	0	hom_ref	1610	8980.278842604386	113.68902977362735	8760.030563386388	9206.064694339682	8	0.102125	0.10275
5380000.0	2	hom_alt	21	4009.972682390274	773.6171248820583	2681.4387479457096	5996.736239392112	8	0.102125	0.10275
5385000.0	0	hom_ref	1610	23226.970140032987	569.0785164138713	22137.153353638023	24370.438839523318	8	0.102125	0.10275
5385000.0	2	hom_alt	21	6417.694448180031	2581.385729707539	2773.2585367069228	14851.410889050263	8	0.102125	0.10275
5390000.0	0	hom_ref	1610	17296.606721375538	347.2177680656657	16628.793796439164	17991.2390361108	8	0.102125	0.10275
5390000.0	2	hom_alt	21	7605.384586489752	2097.6634820198115	4278.150472879609	13520.299268361805	8	0.102125	0.10275
5395000.0	0	hom_ref	1610	19519.435352740038	428.6808658899966	18696.45662258076	20378.63987712155	8	0.102125	0.10275
5395000.0	2	hom_alt	21	8452.038566946361	2680.7036661967127	4361.473215067038	16379.088536039693	8	0.102125	0.10275
5400000.0	0	hom_ref	1610	19219.765833096473	483.5547741624051	18294.32471028096	20192.021543788895	8	0.102125	0.10275
5400000.0	2	hom_alt	21	33123.95254733974	5227.235144784651	23833.074131688365	46036.706230002725	8	0.102125	0.10275
5405000.0	0	hom_ref	1610	24161.246505561943	525.1346914281156	23152.873334543292	25213.53718251335	8	0.102125	0.10275
5405000.0	2	hom_alt	21	23801.58662103068	4298.462687498414	16330.529746859516	34690.57859481699	8	0.102125	0.10275
5410000.0	0	hom_ref	1610	15845.752630284012	274.9146970595627	15315.595835375836	16394.261060362536	8	0.102125	0.10275
5410000.0	2	hom_alt	21	20668.779699584986	2884.7809617645994	15448.044752083508	27653.885079039494	8	0.102125	0.10275
5415000.0	0	hom_ref	1610	12764.35613022429	255.9128762441519	12272.140132987097	13276.31412725213	8	0.102125	0.10275
5415000.0	2	hom_alt	21	14049.796563881127	2164.625317084884	10188.172745544927	19375.09192438491	8	0.102125	0.10275
5420000.0	0	hom_ref	1610	22214.637432154836	419.1999942153686	21407.432801661416	23052.279122595	8	0.102125	0.10275
5420000.0	2	hom_alt	21	24464.501748981413	3697.878329349118	17848.579223051387	33532.74444684865	8	0.102125	0.10275
5425000.0	0	hom_ref	1610	18098.385757780252	379.2283025869514	17369.630692447936	18857.71625414222	8	0.102125	0.10275
5425000.0	2	hom_alt	21	18074.50322584574	3676.6587867399567	11824.600366931527	27627.797703397835	8	0.102125	0.10275
5430000.0	0	hom_ref	1610	20911.560180508975	446.86192253322815	20053.182375415992	21806.680904630088	8	0.102125	0.10275
5430000.0	2	hom_alt	21	25007.889363735936	4020.291071431651	17882.989717986122	34971.4751443298	8	0.102125	0.10275
5435000.0	0	hom_ref	1610	17700.460050443704	336.9825030662982	17051.678074437517	18373.926872747892	8	0.102125	0.10275
5435000.0	2	hom_alt	21	20131.3660363467	3238.251278356187	14392.961962869129	28157.643960630987	8	0.102125	0.10275
5440000.0	0	hom_ref	1610	24084.60382637389	506.9859037824304	23110.43122693824	25099.84066403911	8	0.102125	0.10275
5440000.0	2	hom_alt	21	28068.04434211561	4731.756659421902	19746.506697669724	39896.429543355014	8	0.102125	0.10275
5445000.0	0	hom_ref	1610	21489.826293504015	357.89012460878166	20799.187980036222	22203.397294559778	8	0.102125	0.10275
5445000.0	2	hom_alt	21	22376.356032662694	3437.3399305685334	16241.504388467754	30828.505618974683	8	0.102125	0.10275
5450000.0	0	hom_ref	1610	13610.325386856362	304.93347301443964	13025.168431381067	14221.770575328028	8	0.102125	0.10275
5450000.0	2	hom_alt	21	12840.55374314301	2106.0220331075584	9120.116732517547	18078.696278378662	8	0.102125	0.10275
5455000.0	0	hom_ref	1610	20743.241612040812	394.24823428865005	19984.184054396894	21531.130388124675	8	0.102125	0.10275
5455000.0	2	hom_alt	21	25807.704399293852	3447.173238097085	19531.876932031064	34100.03087153754	8	0.102125	0.10275
5460000.0	0	hom_ref	1610	10509.65816080581	156.35545189018347	10207.40783161746	10820.858388244671	8	0.102125	0.10275
5460000.0	2	hom_alt	21	11944.7002877554	1534.2147468310911	9137.254940432571	15614.74052047731	8	0.102125	0.10275
5465000.0	0	hom_ref	1610	11108.05797186846	159.31548429996835	10799.924759889893	11424.982548456981	8	0.102125	0.10275
5465000.0	2	hom_alt	21	10617.205169869698	1429.4921631277414	8017.473398952891	14059.921375458522	8	0.102125	0.10275
5470000.0	0	hom_ref	1610	21285.24768645695	494.19104351226514	20337.66206315974	22276.9838375135	8	0.102125	0.10275
5470000.0	2	hom_alt	21	22895.363574758765	4518.08928850131	15169.667098134549	34555.647782465334	8	0.102125	0.10275
5475000.0	0	hom_ref	1610	13560.76769164532	226.90031294686892	13122.940298709264	14013.202544620195	8	0.102125	0.10275
5475000.0	2	hom_alt	21	12901.8316070838	1966.5955948299338	9387.79860136262	17731.234540266512	8	0.102125	0.10275
5480000.0	0	hom_ref	1610	14767.98550881749	205.35228576792804	14370.64268365132	15176.3147125463	8	0.102125	0.10275
5480000.0	2	hom_alt	21	11122.124624033864	1810.3028422366056	7920.169246908145	15618.562217067614	8	0.102125	0.10275
5485000.0	0	hom_ref	1610	21864.60654717844	422.21029142065	21051.953720039797	22708.629603714257	8	0.102125	0.10275
5485000.0	2	hom_alt	21	13106.78090871123	3232.8360424885977	7835.142903799636	21925.28048284213	8	0.102125	0.10275
5490000.0	0	hom_ref	1610	15221.71461584271	270.90266328680593	14699.522798966038	15762.456986866087	8	0.102125	0.10275
5490000.0	2	hom_alt	21	9411.966676077667	2129.716415456461	5870.7084026240045	15089.340269736784	8	0.102125	0.10275
5495000.0	0	hom_ref	1610	27388.24823963583	515.8831865677168	26394.83862816341	28419.046322016075	8	0.102125	0.10275
5495000.0	2	hom_alt	21	16311.419621960322	4543.604131069675	9123.129501756657	29163.502505630546	8	0.102125	0.10275
5500000.0	0	hom_ref	1610	25546.506687630954	470.698963801482	24639.743023046634	26486.64003235525	8	0.102125	0.10275
5500000.0	2	hom_alt	21	15152.108864796179	4135.549195537572	8574.615363962683	26775.125566044473	8	0.102125	0.10275
5550000.0	0	hom_ref	1610	33153.87771378698	580.875183523159	32033.881090139887	34313.032640901925	8	0.102125	0.10275
5550000.0	2	hom_alt	21	28152.11467321813	4665.9219568828485	19923.413495406327	39779.40631291707	8	0.102125	0.10275
5600000.0	0	hom_ref	1610	36899.91382150234	946.6087401187967	35089.13711480947	38804.13575230468	8	0.102125	0.10275
5600000.0	2	hom_alt	21	45739.36622014446	9096.956493110123	30207.45424433146	69257.39604862865	8	0.102125	0.10275
5650000.0	0	hom_ref	1610	17970.284909447582	435.900903430693	17135.31241459593	18845.944089799345	8	0.102125	0.10275
5650000.0	2	hom_alt	21	29744.36098442434	3891.1685692599463	22640.78756299597	39076.68882586663	8	0.102125	0.10275
5700000.0	0	hom_ref	1610	14630.294349337097	297.08864018557375	14059.025250935207	15224.776179558155	8	0.102125	0.10275
5700000.0	2	hom_alt	21	18884.517051349336	2735.0324078256954	13960.524159504943	25545.243157643028	8	0.102125	0.10275
5750000.0	0	hom_ref	1610	23697.789468924497	402.8817852253103	22920.591507677396	24501.34088055111	8	0.102125	0.10275
5750000.0	2	hom_alt	21	19875.96006166478	3862.941702083261	13251.342130170597	29812.36047580695	8	0.102125	0.10275
5800000.0	0	hom_ref	1610	21231.390547520616	505.31973819793484	20263.01586373323	22246.04410383648	8	0.102125	0.10275
5800000.0	2	hom_alt	21	14238.528827228783	3770.363083810093	8195.52580513137	24737.363774376565	8	0.102125	0.10275
5850000.0	0	hom_ref	1610	21487.108028381674	524.0735984094705	20483.37012576159	22540.0316739225	8	0.102125	0.10275
5850000.0	2	hom_alt	21	33086.243195860014	4840.882060273434	24383.779544860496	44894.57784022366	8	0.102125	0.10275
5900000.0	0	hom_ref	1610	16318.616398720938	205.5704114749674	15920.343178998835	16726.853069341327	8	0.102125	0.10275
5900000.0	2	hom_alt	21	17589.163264966726	1832.278402219332	14153.845673414708	21858.27594141171	8	0.102125	0.10275
5950000.0	0	hom_ref	1610	15228.991829327982	202.8296543805942	14836.305294124493	15632.07197074765	8	0.102125	0.10275
5950000.0	2	hom_alt	21	20810.277807698116	1673.4709770057061	17596.552246240124	24610.938345953924	8	0.102125	0.10275
6000000.0	0	hom_ref	1610	13892.207338915227	172.9346088309563	13557.114144003455	14235.583081873981	8	0.102125	0.10275
6000000.0	2	hom_alt	21	12907.632433863568	1519.8142786224691	10096.675467449915	16501.171656436938	8	0.102125	0.10275
6050000.0	0	hom_ref	1610	28721.735122280475	696.9441787452458	27386.742861448918	30121.80282291502	8	0.102125	0.10275
6050000.0	2	hom_alt	21	21723.335165241147	5718.315128962491	12544.609368696736	37618.013987663035	8	0.102125	0.10275
6100000.0	0	hom_ref	1610	31972.51756500328	689.408809662147	30648.480449937484	33353.754066672765	8	0.102125	0.10275
6100000.0	2	hom_alt	21	32946.815718903366	6225.041841472506	22215.01075425906	48863.02680755027	8	0.102125	0.10275
6150000.0	0	hom_ref	1610	17053.689412766198	320.32009402266334	16436.833747961984	17693.69496866475	8	0.102125	0.10275
6150000.0	2	hom_alt	21	19910.07706773416	2875.483992108005	14731.141827585767	26909.738123679454	8	0.102125	0.10275
6200000.0	0	hom_ref	1610	9923.553199491704	105.40153416370028	9718.953102869473	10132.46046779125	8	0.102125	0.10275
6200000.0	2	hom_alt	21	8597.177224478857	1087.2857161510092	6603.646190544672	11192.52214555755	8	0.102125	0.10275
6250000.0	0	hom_ref	1610	18324.493782314596	362.8585992914219	17626.413127035095	19050.221389799477	8	0.102125	0.10275
6250000.0	2	hom_alt	21	14083.539168899948	2615.3565691034196	9560.469611187164	20746.47832046292	8	0.102125	0.10275
6300000.0	0	hom_ref	1610	29816.884418199475	574.6519414305089	28710.77779929392	30965.604715527104	8	0.102125	0.10275
6300000.0	2	hom_alt	21	35565.41540552963	5064.122442735954	26426.189012263654	47865.34949783642	8	0.102125	0.10275
6350000.0	0	hom_ref	1610	21580.93720308358	470.51251181486964	20677.510040089997	22523.836267541716	8	0.102125	0.10275
6350000.0	2	hom_alt	21	19540.511949103202	3804.2509007653925	13018.655622595918	29329.57275329693	8	0.102125	0.10275
6400000.0	0	hom_ref	1610	10640.868820563774	235.2622824372866	10189.278713796215	11112.47345733474	8	0.102125	0.10275
6400000.0	2	hom_alt	21	8772.100691806098	1896.8973231203074	5587.339468302911	13772.163116940093	8	0.102125	0.10275
6450000.0	0	hom_ref	1610	16183.76996750765	259.45912011978646	15682.775017186965	16700.76947951922	8	0.102125	0.10275
6450000.0	2	hom_alt	21	20270.138586096236	1818.0525212762368	16811.384194078917	24440.493034729512	8	0.102125	0.10275
6500000.0	0	hom_ref	1610	23281.994741353272	388.94753538764087	22531.461473325468	24057.528615182142	8	0.102125	0.10275
6500000.0	2	hom_alt	21	14565.064666004835	3149.052984952475	9277.834939773118	22865.36784734934	8	0.102125	0.10275
6550000.0	0	hom_ref	1610	16523.58244539267	220.43214738795902	16096.825847483744	16961.653149298912	8	0.102125	0.10275
6550000.0	2	hom_alt	21	15329.779264080857	1649.540218638946	12247.722617620171	19187.41464207867	8	0.102125	0.10275
6600000.0	0	hom_ref	1610	16415.86406164808	298.1115282775972	15841.427700762535	17011.130434761093	8	0.102125	0.10275
6600000.0	2	hom_alt	21	12201.752750050046	2095.7123177794874	8527.573979673232	17458.983120901506	8	0.102125	0.10275
6650000.0	0	hom_ref	1610	17240.154787456675	287.5814737356202	16685.209165154844	17813.557753664936	8	0.102125	0.10275
6650000.0	2	hom_alt	21	16721.25624615069	2492.2705916768737	12253.014160538112	22818.908620044745	8	0.102125	0.10275
6700000.0	0	hom_ref	1610	13241.082877188996	195.67884653138893	12862.77998746635	13630.511905779907	8	0.102125	0.10275
6700000.0	2	hom_alt	21	13514.999998685766	1774.7335496644343	10276.709709539926	17773.706772598278	8	0.102125	0.10275
6750000.0	0	hom_ref	1610	8208.898269382253	91.28860026138261	8031.779931781275	8389.922454227675	8	0.102125	0.10275
6750000.0	2	hom_alt	21	6274.060159232343	832.1572204250896	4757.645249959777	8273.80538345085	8	0.102125	0.10275
6800000.0	0	hom_ref	1610	8641.108892085771	90.07918652442265	8466.218112101296	8819.612475865113	8	0.102125	0.10275
6800000.0	2	hom_alt	21	8078.493029574152	883.3955509086677	6430.820017705002	10148.324700302925	8	0.102125	0.10275
6850000.0	0	hom_ref	1610	27216.792278391647	531.3008315875651	26194.37661214117	28279.114746398573	8	0.102125	0.10275
6850000.0	2	hom_alt	21	20462.555314760444	4940.493757721293	12366.116140464106	33859.957746920874	8	0.102125	0.10275
6900000.0	0	hom_ref	1610	17950.519586082886	279.4530405427832	17410.673579827504	18507.104388177137	8	0.102125	0.10275
6900000.0	2	hom_alt	21	18607.67736100361	2481.141082560835	14089.539358727136	24574.661240201578	8	0.102125	0.10275
6950000.0	0	hom_ref	1610	15443.987613472587	185.4864353227957	15084.419082346394	15812.127209077327	8	0.102125	0.10275
6950000.0	2	hom_alt	21	13490.729206667767	1663.3832207626272	10431.260282009524	17447.53458424656	8	0.102125	0.10275
7000000.0	0	hom_ref	1610	9488.25412958292	120.66421681600434	9254.506007444596	9727.906206460617	8	0.102125	0.10275
7000000.0	2	hom_alt	21	10642.540894574766	1115.9574447489063	8551.690095209422	13244.595563179439	8	0.102125	0.10275
7050000.0	0	hom_ref	1610	14424.524559376781	193.6204015241419	14049.705707387913	14809.342850124884	8	0.102125	0.10275
7050000.0	2	hom_alt	21	15926.690342096765	1264.9562073175523	13495.029953372772	18796.50998400652	8	0.102125	0.10275
7100000.0	0	hom_ref	1610	53689.899227727736	1634.3193746352308	50578.101852047905	56993.14868548873	8	0.102125	0.10275
7100000.0	2	hom_alt	21	38822.09120648371	13060.6786796875	19244.427192798557	78316.42638906556	8	0.102125	0.10275
7150000.0	0	hom_ref	1610	13059.012414704865	181.10749525741042	12708.569019830833	13419.119413153712	8	0.102125	0.10275
7150000.0	2	hom_alt	21	9766.402097067645	1119.2812167989275	7689.730361984907	12403.89525140472	8	0.102125	0.10275
7200000.0	0	hom_ref	1610	12021.080275598359	156.72827569299824	11717.564669389258	12332.457730733553	8	0.102125	0.10275
7200000.0	2	hom_alt	21	12853.17873797361	1256.610210106741	10481.940483877506	15760.841604128642	8	0.102125	0.10275
7250000.0	0	hom_ref	1610	31290.507148160123	557.1800589396527	30216.497201856284	32402.691518092677	8	0.102125	0.10275
7250000.0	2	hom_alt	21	26510.34632566822	4774.604216733208	18207.72435798413	38598.91815633136	8	0.102125	0.10275
7300000.0	0	hom_ref	1610	14344.639484773494	200.1681969285936	13957.346042494906	14742.679684349301	8	0.102125	0.10275
7300000.0	2	hom_alt	21	14430.426697258505	2020.6529510356058	10775.20024077402	19325.600453991432	8	0.102125	0.10275
7350000.0	0	hom_ref	1610	8438.358949203128	83.16386601729432	8276.80458610892	8603.066680479858	8	0.102125	0.10275
7350000.0	2	hom_alt	21	7830.568550656256	885.5704916577366	6185.021308470179	9913.919575758639	8	0.102125	0.10275
7400000.0	0	hom_ref	1610	14067.059077736665	273.90837299354473	13539.934536439558	14614.705157102506	8	0.102125	0.10275
7400000.0	2	hom_alt	21	11276.509812994722	2543.934983254779	7043.723042363285	18052.906509495875	8	0.102125	0.10275
7450000.0	0	hom_ref	1610	19345.007906633004	294.79617184230494	18775.33921341281	19931.961103549584	8	0.102125	0.10275
7450000.0	2	hom_alt	21	18214.21033836304	2950.6450686632948	12991.334098364576	25536.827529660295	8	0.102125	0.10275
7500000.0	0	hom_ref	1610	20376.821677327618	307.7052610970038	19782.12710505388	20989.394086115786	8	0.102125	0.10275
7500000.0	2	hom_alt	21	15813.414339443374	2558.292547815868	11284.065935334494	22160.812822607873	8	0.102125	0.10275
7550000.0	0	hom_ref	1610	11137.129493079485	143.63798294453176	10858.92599510439	11422.460508667324	8	0.102125	0.10275
7550000.0	2	hom_alt	21	10956.677827917105	1373.0114939911668	8436.362981935301	14229.922216698065	8	0.102125	0.10275
7600000.0	0	hom_ref	1610	13876.628805809694	197.53548705253115	13494.534028251679	14269.54251336792	8	0.102125	0.10275
7600000.0	2	hom_alt	21	12505.944101237084	1833.1812271826955	9211.323470929563	16978.954040301833	8	0.102125	0.10275
7650000.0	0	hom_ref	1610	31821.536560706714	656.7893405651943	30559.01227133056	33136.2211609958	8	0.102125	0.10275
7650000.0	2	hom_alt	21	28212.316170211026	5295.43747396149	19072.05819777691	41733.03035436033	8	0.102125	0.10275
7700000.0	0	hom_ref	1610	20342.187941264296	495.43480277119323	19393.268411655383	21337.538441381097	8	0.102125	0.10275
7700000.0	2	hom_alt	21	13973.22677136352	1616.461860751164	10977.338960929208	17786.739308942913	8	0.102125	0.10275
7750000.0	0	hom_ref	1610	14478.098236530903	178.01572584010964	14133.10794083194	14831.50977295234	8	0.102125	0.10275
7750000.0	2	hom_alt	21	14580.456416982983	1652.2972807730125	11510.90602209768	18468.5470387325	8	0.102125	0.10275
7800000.0	0	hom_ref	1610	20482.355482336778	289.33389606905376	19922.63455129787	21057.801618786467	8	0.102125	0.10275
7800000.0	2	hom_alt	21	19920.404519446056	2750.0939957145147	14935.91481273255	26568.343566078995	8	0.102125	0.10275
7850000.0	0	hom_ref	1610	10417.038817610926	115.79185229259797	10192.378105462572	10646.6515080965	8	0.102125	0.10275
7850000.0	2	hom_alt	21	9784.745382886313	1187.8265751840943	7595.815222948213	12604.472251861118	8	0.102125	0.10275
