calibration_id	phase	processing_mode	selection_coefficient	target_allele_frequency	population_af_lower	population_af_upper	candidate_pool_diploids	sample_diploids	exact_sample_alt_count	draw_index	seed	panel_seed	slim_scaling_factor	slim_burn_in	sequence_length_bp	focal_position_bp	origin_age_generations	origin_contract_sha256	event_contract_sha256	cell_contract_sha256	slim_sha256	status	evaluable	terminal_class	candidate_pool_alt_count	candidate_pool_af	candidate_pool_frequency_gate_passed	exact_panel_feasible	pool_band_and_panel_hit	sample_alt_count	sample_af	n_hom_ref	n_heterozygous	n_hom_alt	stdpopsim_recapitation_applied	post_slim_neutral_mutation_overlay_applied	elapsed_seconds	trajectory_sha256	panel_tree_sha256	panel_manifest_sha256	error
eas_selected__confirm100__s0.005000__af0.200000__q5__draw075	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.2	0.175	0.225	500	100	40	75	808346717	1747348172	5.0	0.1	2	1	2409.0	6bfc1e42438244d3e75a20747cd4028e31c628d61d05e247084f7662de0314c2	1a99e6eede61e5c3ddfeb9ddc0e21b1cee234393fc5d12b3c668b93d9424abac	d78b9e0c6f7d1a77484af3b4d4a0a046503fa48624b0957ef590ab8ea5ca6eae	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	195	0.195	True	True	True						False	False	165.64558023600057	0a9918f54f5b866d74cadeb81e1d9b20b7bde447d5d490e77a9d22f5d89a8d72			
eas_selected__confirm100__s0.005000__af0.200000__q5__draw076	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.2	0.175	0.225	500	100	40	76	2003339603	1581427733	5.0	0.1	2	1	2409.0	6bfc1e42438244d3e75a20747cd4028e31c628d61d05e247084f7662de0314c2	1a99e6eede61e5c3ddfeb9ddc0e21b1cee234393fc5d12b3c668b93d9424abac	d78b9e0c6f7d1a77484af3b4d4a0a046503fa48624b0957ef590ab8ea5ca6eae	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	215	0.215	True	True	True						False	False	98.27730325399989	e932ca001c33dab116218dbf3600e346cbb7646edff5f08e0a8a3e6abda9d192			
eas_selected__confirm100__s0.005000__af0.200000__q5__draw077	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.2	0.175	0.225	500	100	40	77	761859994	335291637	5.0	0.1	2	1	2409.0	6bfc1e42438244d3e75a20747cd4028e31c628d61d05e247084f7662de0314c2	1a99e6eede61e5c3ddfeb9ddc0e21b1cee234393fc5d12b3c668b93d9424abac	d78b9e0c6f7d1a77484af3b4d4a0a046503fa48624b0957ef590ab8ea5ca6eae	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	204	0.204	True	True	True						False	False	347.8313469169998	a4b4acf90485d2e3e425c3d059268ff28c0cf0c38bab9b5080cbb2337a323476			
eas_selected__confirm100__s0.005000__af0.200000__q5__draw078	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.2	0.175	0.225	500	100	40	78	1560704473	1343069612	5.0	0.1	2	1	2409.0	6bfc1e42438244d3e75a20747cd4028e31c628d61d05e247084f7662de0314c2	1a99e6eede61e5c3ddfeb9ddc0e21b1cee234393fc5d12b3c668b93d9424abac	d78b9e0c6f7d1a77484af3b4d4a0a046503fa48624b0957ef590ab8ea5ca6eae	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	215	0.215	True	True	True						False	False	704.2598091110003	65a3cceebe8d0d91f3793f6e0d72956a6b8eff3ad2552cba5807e3f45c5a09d6			
eas_selected__confirm100__s0.005000__af0.200000__q5__draw079	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.2	0.175	0.225	500	100	40	79	131759610	1410662378	5.0	0.1	2	1	2409.0	6bfc1e42438244d3e75a20747cd4028e31c628d61d05e247084f7662de0314c2	1a99e6eede61e5c3ddfeb9ddc0e21b1cee234393fc5d12b3c668b93d9424abac	d78b9e0c6f7d1a77484af3b4d4a0a046503fa48624b0957ef590ab8ea5ca6eae	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	194	0.194	True	True	True						False	False	571.4110797900003	3a3994ab557dfb9ca79a09ba40ebeab4a461059df3f639baa07d2512700616d7			
eas_selected__confirm100__s0.005000__af0.200000__q5__draw080	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.2	0.175	0.225	500	100	40	80	1710818203	1244458206	5.0	0.1	2	1	2409.0	6bfc1e42438244d3e75a20747cd4028e31c628d61d05e247084f7662de0314c2	1a99e6eede61e5c3ddfeb9ddc0e21b1cee234393fc5d12b3c668b93d9424abac	d78b9e0c6f7d1a77484af3b4d4a0a046503fa48624b0957ef590ab8ea5ca6eae	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	222	0.222	True	True	True						False	False	389.2466535269996	979e78d6047c312b831de354a5a094ce5f8cfcd27d90ece936b2c0e81bac88a1			
eas_selected__confirm100__s0.005000__af0.200000__q5__draw081	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.2	0.175	0.225	500	100	40	81	383749030	1917213362	5.0	0.1	2	1	2409.0	6bfc1e42438244d3e75a20747cd4028e31c628d61d05e247084f7662de0314c2	1a99e6eede61e5c3ddfeb9ddc0e21b1cee234393fc5d12b3c668b93d9424abac	d78b9e0c6f7d1a77484af3b4d4a0a046503fa48624b0957ef590ab8ea5ca6eae	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	220	0.22	True	True	True						False	False	27.62497155500023	d3fe07bf4bc88d59d7fa371abd11a6824690173cbc05109f3c10955dc90898f8			
eas_selected__confirm100__s0.005000__af0.200000__q5__draw082	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.2	0.175	0.225	500	100	40	82	320767987	1095254158	5.0	0.1	2	1	2409.0	6bfc1e42438244d3e75a20747cd4028e31c628d61d05e247084f7662de0314c2	1a99e6eede61e5c3ddfeb9ddc0e21b1cee234393fc5d12b3c668b93d9424abac	d78b9e0c6f7d1a77484af3b4d4a0a046503fa48624b0957ef590ab8ea5ca6eae	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	190	0.19	True	True	True						False	False	236.5413860159997	b61cd8ca1128ca72dbe2377cc8267c741332583376e30fd2af70a0d7eddf2ef1			
eas_selected__confirm100__s0.005000__af0.200000__q5__draw083	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.2	0.175	0.225	500	100	40	83	212496720	1104829250	5.0	0.1	2	1	2409.0	6bfc1e42438244d3e75a20747cd4028e31c628d61d05e247084f7662de0314c2	1a99e6eede61e5c3ddfeb9ddc0e21b1cee234393fc5d12b3c668b93d9424abac	d78b9e0c6f7d1a77484af3b4d4a0a046503fa48624b0957ef590ab8ea5ca6eae	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	190	0.19	True	True	True						False	False	285.2670251520003	c6439078f78111e5c9b0e6a69703de0ae40acba14bcb8901f3e8fc03bdcc1c80			
eas_selected__confirm100__s0.005000__af0.200000__q5__draw084	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.2	0.175	0.225	500	100	40	84	760220681	1051041644	5.0	0.1	2	1	2409.0	6bfc1e42438244d3e75a20747cd4028e31c628d61d05e247084f7662de0314c2	1a99e6eede61e5c3ddfeb9ddc0e21b1cee234393fc5d12b3c668b93d9424abac	d78b9e0c6f7d1a77484af3b4d4a0a046503fa48624b0957ef590ab8ea5ca6eae	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	218	0.218	True	True	True						False	False	39.17806833400027	5a376419672e027671872727506341a9fdbad769be2cd8f7847e7c554711234d			
eas_selected__confirm100__s0.005000__af0.200000__q5__draw085	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.2	0.175	0.225	500	100	40	85	1307659914	736942402	5.0	0.1	2	1	2409.0	6bfc1e42438244d3e75a20747cd4028e31c628d61d05e247084f7662de0314c2	1a99e6eede61e5c3ddfeb9ddc0e21b1cee234393fc5d12b3c668b93d9424abac	d78b9e0c6f7d1a77484af3b4d4a0a046503fa48624b0957ef590ab8ea5ca6eae	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	184	0.184	True	True	True						False	False	710.7549535450007	a9cbb05080cce7da51ce998ce69ef9f58ebe261f99ae4017e5d528f7f8fad772			
eas_selected__confirm100__s0.005000__af0.200000__q5__draw086	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.2	0.175	0.225	500	100	40	86	269026001	1894061438	5.0	0.1	2	1	2409.0	6bfc1e42438244d3e75a20747cd4028e31c628d61d05e247084f7662de0314c2	1a99e6eede61e5c3ddfeb9ddc0e21b1cee234393fc5d12b3c668b93d9424abac	d78b9e0c6f7d1a77484af3b4d4a0a046503fa48624b0957ef590ab8ea5ca6eae	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	183	0.183	True	True	True						False	False	61.55283531199984	2bec50555507a3bc6e3a7ba261782f37e4f4fb8b626bd516456ec42507ff3168			
eas_selected__confirm100__s0.005000__af0.200000__q5__draw087	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.2	0.175	0.225	500	100	40	87	1266822544	1390959454	5.0	0.1	2	1	2409.0	6bfc1e42438244d3e75a20747cd4028e31c628d61d05e247084f7662de0314c2	1a99e6eede61e5c3ddfeb9ddc0e21b1cee234393fc5d12b3c668b93d9424abac	d78b9e0c6f7d1a77484af3b4d4a0a046503fa48624b0957ef590ab8ea5ca6eae	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	203	0.203	True	True	True						False	False	161.7076081689993	9c4bfbed287bd2a9708172dfb37f24e6e744c88960a9fc83777c2e8bbb5c8676			
eas_selected__confirm100__s0.005000__af0.200000__q5__draw088	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.2	0.175	0.225	500	100	40	88	853868701	916362926	5.0	0.1	2	1	2409.0	6bfc1e42438244d3e75a20747cd4028e31c628d61d05e247084f7662de0314c2	1a99e6eede61e5c3ddfeb9ddc0e21b1cee234393fc5d12b3c668b93d9424abac	d78b9e0c6f7d1a77484af3b4d4a0a046503fa48624b0957ef590ab8ea5ca6eae	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	221	0.221	True	True	True						False	False	46.90755397799967	e9e70b58790ae25830549556136e0288e8f6d0674d177883dbdccd1844715f9a			
eas_selected__confirm100__s0.005000__af0.200000__q5__draw089	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.2	0.175	0.225	500	100	40	89	1263873936	1914186807	5.0	0.1	2	1	2409.0	6bfc1e42438244d3e75a20747cd4028e31c628d61d05e247084f7662de0314c2	1a99e6eede61e5c3ddfeb9ddc0e21b1cee234393fc5d12b3c668b93d9424abac	d78b9e0c6f7d1a77484af3b4d4a0a046503fa48624b0957ef590ab8ea5ca6eae	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	184	0.184	True	True	True						False	False	178.1572073110001	206915dbf123cccfb21e79a4e61285c614798fb72993782e363c45cab5aab1a0			
eas_selected__confirm100__s0.005000__af0.200000__q5__draw090	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.2	0.175	0.225	500	100	40	90	781469275	840531541	5.0	0.1	2	1	2409.0	6bfc1e42438244d3e75a20747cd4028e31c628d61d05e247084f7662de0314c2	1a99e6eede61e5c3ddfeb9ddc0e21b1cee234393fc5d12b3c668b93d9424abac	d78b9e0c6f7d1a77484af3b4d4a0a046503fa48624b0957ef590ab8ea5ca6eae	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	210	0.21	True	True	True						False	False	55.54286319700077	3512650f859c6f4b79d1ff43f6e81b9467156bbfa28c7cfa466c58d81afbe05c			
eas_selected__confirm100__s0.005000__af0.200000__q5__draw091	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.2	0.175	0.225	500	100	40	91	186456770	1695511427	5.0	0.1	2	1	2409.0	6bfc1e42438244d3e75a20747cd4028e31c628d61d05e247084f7662de0314c2	1a99e6eede61e5c3ddfeb9ddc0e21b1cee234393fc5d12b3c668b93d9424abac	d78b9e0c6f7d1a77484af3b4d4a0a046503fa48624b0957ef590ab8ea5ca6eae	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	217	0.217	True	True	True						False	False	479.5770424729999	0fcb9dcdd3f44531ec9b2c3349cabbda5b47da54b2aab193dbbe6d944fc9532b			
eas_selected__confirm100__s0.005000__af0.200000__q5__draw092	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.2	0.175	0.225	500	100	40	92	69295428	239172476	5.0	0.1	2	1	2409.0	6bfc1e42438244d3e75a20747cd4028e31c628d61d05e247084f7662de0314c2	1a99e6eede61e5c3ddfeb9ddc0e21b1cee234393fc5d12b3c668b93d9424abac	d78b9e0c6f7d1a77484af3b4d4a0a046503fa48624b0957ef590ab8ea5ca6eae	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	197	0.197	True	True	True						False	False	79.11401446499985	e2d135f9f0f6f190fcc5d6350a88ccb7751c5bae19ccb1f38c623d8a2d3786ec			
eas_selected__confirm100__s0.005000__af0.200000__q5__draw093	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.2	0.175	0.225	500	100	40	93	911509690	54543796	5.0	0.1	2	1	2409.0	6bfc1e42438244d3e75a20747cd4028e31c628d61d05e247084f7662de0314c2	1a99e6eede61e5c3ddfeb9ddc0e21b1cee234393fc5d12b3c668b93d9424abac	d78b9e0c6f7d1a77484af3b4d4a0a046503fa48624b0957ef590ab8ea5ca6eae	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	177	0.177	True	True	True						False	False	183.02559229600047	f0214b8d32f91491a95f2d2c939e15ced61274110862f98d9cc38c0c9bd7beb1			
eas_selected__confirm100__s0.005000__af0.200000__q5__draw094	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.2	0.175	0.225	500	100	40	94	2022592883	234378372	5.0	0.1	2	1	2409.0	6bfc1e42438244d3e75a20747cd4028e31c628d61d05e247084f7662de0314c2	1a99e6eede61e5c3ddfeb9ddc0e21b1cee234393fc5d12b3c668b93d9424abac	d78b9e0c6f7d1a77484af3b4d4a0a046503fa48624b0957ef590ab8ea5ca6eae	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	181	0.181	True	True	True						False	False	155.0758823999995	ab09af016603a509d7f735aa9a353e474e354db7a9df971358a7ccf05f110b15			
eas_selected__confirm100__s0.005000__af0.200000__q5__draw095	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.2	0.175	0.225	500	100	40	95	1039054270	2140262909	5.0	0.1	2	1	2409.0	6bfc1e42438244d3e75a20747cd4028e31c628d61d05e247084f7662de0314c2	1a99e6eede61e5c3ddfeb9ddc0e21b1cee234393fc5d12b3c668b93d9424abac	d78b9e0c6f7d1a77484af3b4d4a0a046503fa48624b0957ef590ab8ea5ca6eae	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	194	0.194	True	True	True						False	False	28.419897647000653	b82524892790b774584a6efbbc3ed4bd5630434e32647759db78a44289fa3427			
eas_selected__confirm100__s0.005000__af0.200000__q5__draw096	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.2	0.175	0.225	500	100	40	96	1937367706	936319685	5.0	0.1	2	1	2409.0	6bfc1e42438244d3e75a20747cd4028e31c628d61d05e247084f7662de0314c2	1a99e6eede61e5c3ddfeb9ddc0e21b1cee234393fc5d12b3c668b93d9424abac	d78b9e0c6f7d1a77484af3b4d4a0a046503fa48624b0957ef590ab8ea5ca6eae	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	187	0.187	True	True	True						False	False	44.49342381599945	a56799d8a50f7f22df6679f8d71c51f54724f0c9a0c58fc29953561fa86d7740			
eas_selected__confirm100__s0.005000__af0.200000__q5__draw097	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.2	0.175	0.225	500	100	40	97	1853008904	1742218243	5.0	0.1	2	1	2409.0	6bfc1e42438244d3e75a20747cd4028e31c628d61d05e247084f7662de0314c2	1a99e6eede61e5c3ddfeb9ddc0e21b1cee234393fc5d12b3c668b93d9424abac	d78b9e0c6f7d1a77484af3b4d4a0a046503fa48624b0957ef590ab8ea5ca6eae	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	194	0.194	True	True	True						False	False	344.5819847549992	cef3f3ba136aa5e5b9e9cdf6a16cba90ce3644c0c4f259e850749005d794e4ce			
eas_selected__confirm100__s0.005000__af0.200000__q5__draw098	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.2	0.175	0.225	500	100	40	98	1157205953	349239499	5.0	0.1	2	1	2409.0	6bfc1e42438244d3e75a20747cd4028e31c628d61d05e247084f7662de0314c2	1a99e6eede61e5c3ddfeb9ddc0e21b1cee234393fc5d12b3c668b93d9424abac	d78b9e0c6f7d1a77484af3b4d4a0a046503fa48624b0957ef590ab8ea5ca6eae	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	220	0.22	True	True	True						False	False	307.22648886500065	9e983cae50ac1de9ad844148d84a5c3181befb1432f46a35812ec6c5e28a30d5			
eas_selected__confirm100__s0.005000__af0.200000__q5__draw099	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.2	0.175	0.225	500	100	40	99	399621064	993990253	5.0	0.1	2	1	2409.0	6bfc1e42438244d3e75a20747cd4028e31c628d61d05e247084f7662de0314c2	1a99e6eede61e5c3ddfeb9ddc0e21b1cee234393fc5d12b3c668b93d9424abac	d78b9e0c6f7d1a77484af3b4d4a0a046503fa48624b0957ef590ab8ea5ca6eae	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	235	0.235	False	False	False						False	False	627.798765601	59d25af15159eccd90c449aff3624f7c1619c7df2c84050d3feed8b3797e7983			
eas_selected__confirm100__s0.005000__af0.300000__q5__draw000	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.2749999999999999	0.325	500	100	60	0	1139204305	1436824792	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	309	0.309	True	True	True						False	False	88.19814585099994	b83ee950c6d561818b2d5e06a68d0071e0b0e85eaeaf534d2070126865b5e19d			
eas_selected__confirm100__s0.005000__af0.300000__q5__draw001	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.2749999999999999	0.325	500	100	60	1	861001005	714898138	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	297	0.297	True	True	True						False	False	27.335949410000467	20fd3f6f771ecd58fdf0b48a454400b1265abf2968330f98eab40f710128aade			
eas_selected__confirm100__s0.005000__af0.300000__q5__draw002	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.2749999999999999	0.325	500	100	60	2	450655849	287678258	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	320	0.32	True	True	True						False	False	78.60533970600045	166fa7da5aeb0d6bf1fed05fbe950f5093b89bd57bbf8de962dd5f727e0171ae			
eas_selected__confirm100__s0.005000__af0.300000__q5__draw003	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.2749999999999999	0.325	500	100	60	3	1711262303	1445505115	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	309	0.309	True	True	True						False	False	423.65955270799986	09b9cda426540b6c09dde267ec2103384680d8bdb3b4849b0ea4e4e4328a9dc5			
eas_selected__confirm100__s0.005000__af0.300000__q5__draw004	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.2749999999999999	0.325	500	100	60	4	1188110521	26321854	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	334	0.334	False	False	False						False	False	223.9501912100004	525ed66f441a7df17113ab7e73c69b1d4e130b48030a5be8f9d7b9dd9e7b7ae0			
eas_selected__confirm100__s0.005000__af0.300000__q5__draw005	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.2749999999999999	0.325	500	100	60	5	17004302	469296571	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	276	0.276	True	True	True						False	False	46.08373289799965	4682bd7bf644d755cfe3947e9d49f79088aebfa300210838a266a31a6cedd8a6			
eas_selected__confirm100__s0.005000__af0.300000__q5__draw006	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.2749999999999999	0.325	500	100	60	6	2071309946	565423973	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	293	0.293	True	True	True						False	False	31.38571505999971	9bf328d86fa243a77ff1515195df1f1dbb55070f74002af02b0affd180415669			
eas_selected__confirm100__s0.005000__af0.300000__q5__draw007	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.2749999999999999	0.325	500	100	60	7	247681257	126205655	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	301	0.301	True	True	True						False	False	30.10462823599937	0d800310a42b4d653babbedc251bc21fd96bdf32e9e1c78eef0856a76b0e8979			
eas_selected__confirm100__s0.005000__af0.300000__q5__draw008	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.2749999999999999	0.325	500	100	60	8	199432443	1534162326	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	316	0.316	True	True	True						False	False	611.991627931	1938fa7f3f79ab74af9ed73d28049172311b8785c981e4fde9412eff032c12e3			
eas_selected__confirm100__s0.005000__af0.300000__q5__draw009	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.2749999999999999	0.325	500	100	60	9	464564832	1605345316	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	287	0.287	True	True	True						False	False	372.6469523829992	34ec1ac1a6dd6c5f263589ab770147edee16c7e0c73f8e1548a28bd39d0f8aa8			
eas_selected__confirm100__s0.005000__af0.300000__q5__draw010	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.2749999999999999	0.325	500	100	60	10	616424958	874237948	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	307	0.307	True	True	True						False	False	389.82477073300015	1f99ababa48733206db20618252132841fb9dfe9e0ff60c2b867c2a5ce404322			
eas_selected__confirm100__s0.005000__af0.300000__q5__draw011	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.2749999999999999	0.325	500	100	60	11	2064522638	186459932	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	306	0.306	True	True	True						False	False	385.74236899400057	39432451b6af59f89ad0d8ed9ab77b5c793a21ee9aafa339c6c2aba1537ff87a			
