calibration_id	phase	processing_mode	selection_coefficient	target_allele_frequency	population_af_lower	population_af_upper	candidate_pool_diploids	sample_diploids	exact_sample_alt_count	draw_index	seed	panel_seed	slim_scaling_factor	slim_burn_in	sequence_length_bp	focal_position_bp	origin_age_generations	origin_contract_sha256	event_contract_sha256	cell_contract_sha256	slim_sha256	status	evaluable	terminal_class	candidate_pool_alt_count	candidate_pool_af	candidate_pool_frequency_gate_passed	exact_panel_feasible	pool_band_and_panel_hit	sample_alt_count	sample_af	n_hom_ref	n_heterozygous	n_hom_alt	stdpopsim_recapitation_applied	post_slim_neutral_mutation_overlay_applied	elapsed_seconds	trajectory_sha256	panel_tree_sha256	panel_manifest_sha256	error
eas_selected__sensitivity10mb20__s0.005000__af0.300000__q5__draw009	sensitivity10mb20	full_10mb_normal_stdpopsim_processing_exact_panel	0.005	0.3	0.2749999999999999	0.325	500	100	60	9	1809490422	1218469980	5.0	0.1	10000000	5000000	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	259	0.259	False	False	False						True	True	709.115721229	d3f18584f0703c7133e00647453f08c87ffb6534d6903366e4cd219e44d7bee8			
eas_selected__sensitivity10mb20__s0.005000__af0.300000__q5__draw010	sensitivity10mb20	full_10mb_normal_stdpopsim_processing_exact_panel	0.005	0.3	0.2749999999999999	0.325	500	100	60	10	328895732	2100747696	5.0	0.1	10000000	5000000	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	304	0.304	True	True	True	60.0	0.3	48.0	44.0	8.0	True	True	921.1756721099996	c2454e9a91c81186e567f92266d31d9272669d1840ff4b3709121fc32dc2f6d7	01971cf732e66ed65fe2d71269a7a367b53a07c2792ce26de752d8afd0d46bca	8969bb7331a1f053df794eb0cae0c3b489ba9f76ce030af976083ba130ec42b4	
eas_selected__sensitivity10mb20__s0.005000__af0.300000__q5__draw011	sensitivity10mb20	full_10mb_normal_stdpopsim_processing_exact_panel	0.005	0.3	0.2749999999999999	0.325	500	100	60	11	931305351	1454901122	5.0	0.1	10000000	5000000	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	272	0.272	False	False	False						True	True	249.11530414499975	c06237cb64a028fdb58b8db61142763b797f050142e62d458b11f9cbe6438857			
eas_selected__sensitivity10mb20__s0.005000__af0.300000__q5__draw012	sensitivity10mb20	full_10mb_normal_stdpopsim_processing_exact_panel	0.005	0.3	0.2749999999999999	0.325	500	100	60	12	2088948182	1124048285	5.0	0.1	10000000	5000000	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	335	0.335	False	False	False						True	True	511.9316372479998	67a99942b81e79615afb26e6b08c252555c42f9d0b2886dbb50dc7c02b161126			
eas_selected__sensitivity10mb20__s0.005000__af0.300000__q5__draw013	sensitivity10mb20	full_10mb_normal_stdpopsim_processing_exact_panel	0.005	0.3	0.2749999999999999	0.325	500	100	60	13	1196322574	2043070079	5.0	0.1	10000000	5000000	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	307	0.307	True	True	True	60.0	0.3	50.0	40.0	10.0	True	True	446.7642433799997	86332bd642335e6be7176024d098cc7f4a0c88e1a3cdfd5049e03c27eae83de1	88d5a1df06137ce9350e35abcb0fff5288baf7fbcacfe53f93d37ebc7066bf9a	c0f46d02c18b5286d9e80264cb09032544f40bceabe07b289d63a3ee8a9067d2	
eas_selected__sensitivity10mb20__s0.005000__af0.300000__q5__draw014	sensitivity10mb20	full_10mb_normal_stdpopsim_processing_exact_panel	0.005	0.3	0.2749999999999999	0.325	500	100	60	14	1932547327	27976524	5.0	0.1	10000000	5000000	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	302	0.302	True	True	True	60.0	0.3	47.0	46.0	7.0	True	True	1508.0694706499994	29f679d9777a8f843289d79b366c7e5594df909b25f8bbf16082404acc26fc18	0922aa151dae3ae6536e3b2887d88b8a19d69f37ccbee8f7e72966858d0b2297	2151670cccc36f6bc4075b536ce2e43d758fbc9fe164d948ff4100c84e67e04f	
eas_selected__sensitivity10mb20__s0.005000__af0.300000__q5__draw015	sensitivity10mb20	full_10mb_normal_stdpopsim_processing_exact_panel	0.005	0.3	0.2749999999999999	0.325	500	100	60	15	1765468767	2044380267	5.0	0.1	10000000	5000000	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	288	0.288	True	True	True	60.0	0.3	47.0	46.0	7.0	True	True	53.58783945599998	1a850fbcd6844f2bc7828e758904853fcb0aecbd8a38d10035078ccdb936f0a7	18876edf44c5a78dcb5e111703870b66a0fff719adfcaf924f503f914f07498f	e4236a4d6d75eccdc668b7818e8a9a9496195f7dfb244c1d3987d5ec5c04a077	
eas_selected__sensitivity10mb20__s0.005000__af0.300000__q5__draw016	sensitivity10mb20	full_10mb_normal_stdpopsim_processing_exact_panel	0.005	0.3	0.2749999999999999	0.325	500	100	60	16	1293145770	622524155	5.0	0.1	10000000	5000000	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	265	0.265	False	False	False						True	True	519.541564652	b1679f2a7b6d039a8c650de79dacde2734cc5013fd0a286af02d9ae4c507009b			
eas_selected__sensitivity10mb20__s0.005000__af0.300000__q5__draw017	sensitivity10mb20	full_10mb_normal_stdpopsim_processing_exact_panel	0.005	0.3	0.2749999999999999	0.325	500	100	60	17	334073818	308051560	5.0	0.1	10000000	5000000	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	308	0.308	True	True	True	60.0	0.3	46.0	48.0	6.0	True	True	401.1756633349996	a52cddc5430f7e884fbaf5df53aa1deaced43f3a7612f50c4c43afaabb53b536	69c99d4943d89b77d1b5ed851e7b834a935debf4b304c135458cc966e53d1744	f529850d9d769e6910a8992aa08ad954e9238e940bd881268a783ad80b115e8a	
eas_selected__sensitivity10mb20__s0.005000__af0.300000__q5__draw018	sensitivity10mb20	full_10mb_normal_stdpopsim_processing_exact_panel	0.005	0.3	0.2749999999999999	0.325	500	100	60	18	1731539702	1337498224	5.0	0.1	10000000	5000000	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	298	0.298	True	True	True	60.0	0.3	47.0	46.0	7.0	True	True	429.4503225440003	66d7353e9842175994c36eef178b2bec0b449b124fbe8618876ac2d9fd857f6e	6bc92d98bef3107392e58164405e52120b8c6ef5e7095e17487d37db949e8d1f	52fe5d740f4bc9353d5891c30ed5de509bea38692a08c1fc4e695ed480286c9e	
eas_selected__sensitivity10mb20__s0.005000__af0.300000__q5__draw019	sensitivity10mb20	full_10mb_normal_stdpopsim_processing_exact_panel	0.005	0.3	0.2749999999999999	0.325	500	100	60	19	883815398	1883833277	5.0	0.1	10000000	5000000	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	280	0.28	True	True	True	60.0	0.3	45.0	50.0	5.0	True	True	412.8460332710001	8139b64faf530848f24b578c3566c0ed2169a1dbe346853b78c44a6a179b704f	7e05def7555f9d76f601307cc0746718d15d22ef08cee46aa9ca53cc923ce76b	3219b69c1cce146dc174e352aecc1d2ee671e4be3e62154af289c7d8835467ad	
eas_selected__sensitivity10mb20__s0.010000__af0.100000__q5__draw000	sensitivity10mb20	full_10mb_normal_stdpopsim_processing_exact_panel	0.01	0.1	0.075	0.125	500	100	20	0	663040401	1053271594	5.0	0.1	10000000	5000000	999.0	b1db82958255b8c5c4f2e0a17f5d200b5d1b756e06400731ae9ef5ef8f4bdfb8	b8d07f8c4b5806e65ff47687e2f9be3db988beab960581d2809cf76e33b9f49d	a1736619482bc1798b40e9cbba175da8e3610d6fa7bb554776babd30f16ef30b	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	130	0.13	False	False	False						True	True	87.22765602999993	d55676bbe518574c3b5cc38471cd34a18589f498b7263e78b8f4a95ee700b8ec			
eas_selected__sensitivity10mb20__s0.010000__af0.100000__q5__draw001	sensitivity10mb20	full_10mb_normal_stdpopsim_processing_exact_panel	0.01	0.1	0.075	0.125	500	100	20	1	982568382	247827460	5.0	0.1	10000000	5000000	999.0	b1db82958255b8c5c4f2e0a17f5d200b5d1b756e06400731ae9ef5ef8f4bdfb8	b8d07f8c4b5806e65ff47687e2f9be3db988beab960581d2809cf76e33b9f49d	a1736619482bc1798b40e9cbba175da8e3610d6fa7bb554776babd30f16ef30b	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	95	0.095	True	True	True	20.0	0.1	82.0	16.0	2.0	True	True	43.200513895000086	c4ed92a5a7e6ca2921d7789f995b14cd578d8bf3f81b5aa4bb168f200e04ba6c	73d93cfd5dc39e034c3cd134a1b2a26b07ff1e0f15a04223aa61f59470c24d59	00431a2214202f07d800e933b49b5f327f82232c7cdeffe9d976d488e1c9fab0	
eas_selected__sensitivity10mb20__s0.010000__af0.100000__q5__draw002	sensitivity10mb20	full_10mb_normal_stdpopsim_processing_exact_panel	0.01	0.1	0.075	0.125	500	100	20	2	888874	936510909	5.0	0.1	10000000	5000000	999.0	b1db82958255b8c5c4f2e0a17f5d200b5d1b756e06400731ae9ef5ef8f4bdfb8	b8d07f8c4b5806e65ff47687e2f9be3db988beab960581d2809cf76e33b9f49d	a1736619482bc1798b40e9cbba175da8e3610d6fa7bb554776babd30f16ef30b	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	118	0.118	True	True	True	20.0	0.1	82.0	16.0	2.0	True	True	62.83757656700004	c9a003049a31b5a1bb87e2c1ed63808dbfa8a5f53d4e2090abca52d4c4c42661	efc35bcd641ee0a9b34c52368570cda52c16e1aff5cbcfd02fb1f389578f7e02	35ffa2ead911b069e85c629820d30ce0c07e199660dc38909ce89a957286685c	
eas_selected__sensitivity10mb20__s0.010000__af0.100000__q5__draw003	sensitivity10mb20	full_10mb_normal_stdpopsim_processing_exact_panel	0.01	0.1	0.075	0.125	500	100	20	3	1796218986	334485443	5.0	0.1	10000000	5000000	999.0	b1db82958255b8c5c4f2e0a17f5d200b5d1b756e06400731ae9ef5ef8f4bdfb8	b8d07f8c4b5806e65ff47687e2f9be3db988beab960581d2809cf76e33b9f49d	a1736619482bc1798b40e9cbba175da8e3610d6fa7bb554776babd30f16ef30b	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	77	0.077	True	False	False						True	True	111.58965477599997	3b9105d35bcbd02b5928edea54497beab384be47fc25c6a6e1b9a9a2f2e20e6b			
eas_selected__sensitivity10mb20__s0.010000__af0.100000__q5__draw004	sensitivity10mb20	full_10mb_normal_stdpopsim_processing_exact_panel	0.01	0.1	0.075	0.125	500	100	20	4	1726705776	67226700	5.0	0.1	10000000	5000000	999.0	b1db82958255b8c5c4f2e0a17f5d200b5d1b756e06400731ae9ef5ef8f4bdfb8	b8d07f8c4b5806e65ff47687e2f9be3db988beab960581d2809cf76e33b9f49d	a1736619482bc1798b40e9cbba175da8e3610d6fa7bb554776babd30f16ef30b	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	119	0.119	True	True	True	20.0	0.1	82.0	16.0	2.0	True	True	74.31848863200003	b920def8db304aa2034d18f69c4b0c6fc555d6133539da6b1f24d8f9a39e7c11	9dc13aec171d8cb2d66faf57984c151ed8b823d01a67a0d584d48e44b0c1771f	3feb16999f8bf0acaf98817d09a570718d242a9d4bacbfe85ea9c28d6b644228	
eas_selected__sensitivity10mb20__s0.010000__af0.100000__q5__draw005	sensitivity10mb20	full_10mb_normal_stdpopsim_processing_exact_panel	0.01	0.1	0.075	0.125	500	100	20	5	1770977150	643796375	5.0	0.1	10000000	5000000	999.0	b1db82958255b8c5c4f2e0a17f5d200b5d1b756e06400731ae9ef5ef8f4bdfb8	b8d07f8c4b5806e65ff47687e2f9be3db988beab960581d2809cf76e33b9f49d	a1736619482bc1798b40e9cbba175da8e3610d6fa7bb554776babd30f16ef30b	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	123	0.123	True	True	True	20.0	0.1	82.0	16.0	2.0	True	True	106.65038365800001	e1bef919cca3746636f9106b68d74d444cab5329a66074fd09ee4a9ccef3ad58	1487850523e1643b2a351fb1deb98477bb65193afac35e3b4cbca513c41ee185	9a3c437a8abd3829afa96f8882825cdd3bf18d340cfc8a415fa7a379b95ed1ba	
eas_selected__sensitivity10mb20__s0.010000__af0.100000__q5__draw006	sensitivity10mb20	full_10mb_normal_stdpopsim_processing_exact_panel	0.01	0.1	0.075	0.125	500	100	20	6	2067886026	193754741	5.0	0.1	10000000	5000000	999.0	b1db82958255b8c5c4f2e0a17f5d200b5d1b756e06400731ae9ef5ef8f4bdfb8	b8d07f8c4b5806e65ff47687e2f9be3db988beab960581d2809cf76e33b9f49d	a1736619482bc1798b40e9cbba175da8e3610d6fa7bb554776babd30f16ef30b	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	103	0.103	True	True	True	20.0	0.1	82.0	16.0	2.0	True	True	97.04468823599996	22beed39cfc4500a0004df889b9c2923b5753a2a368644da8cd87a6a0a151183	52af26aea4d03125e0f37675f39d15beea4913e67c2329a32a6d975ec4049db0	abf6c9461c2ed7aebc6b4ac7add18e19e02471cda3bddb203bb26bfc984c69c8	
eas_selected__sensitivity10mb20__s0.010000__af0.100000__q5__draw007	sensitivity10mb20	full_10mb_normal_stdpopsim_processing_exact_panel	0.01	0.1	0.075	0.125	500	100	20	7	168374476	1390157497	5.0	0.1	10000000	5000000	999.0	b1db82958255b8c5c4f2e0a17f5d200b5d1b756e06400731ae9ef5ef8f4bdfb8	b8d07f8c4b5806e65ff47687e2f9be3db988beab960581d2809cf76e33b9f49d	a1736619482bc1798b40e9cbba175da8e3610d6fa7bb554776babd30f16ef30b	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	85	0.085	True	True	True	20.0	0.1	82.0	16.0	2.0	True	True	73.124657329	add21470f8571f2e90f016961fdb51a4943ab343449eae338fa855673091c951	7371d2d5c75dc5bbdf77ebb33a1b0fb77a77a35218c3f422882b7e228574e07f	7aaeef36e678d9904c902055bb35c2b319aa6a38764147c92aaca1dffe6324f2	
eas_selected__sensitivity10mb20__s0.010000__af0.100000__q5__draw008	sensitivity10mb20	full_10mb_normal_stdpopsim_processing_exact_panel	0.01	0.1	0.075	0.125	500	100	20	8	1173997366	2052989141	5.0	0.1	10000000	5000000	999.0	b1db82958255b8c5c4f2e0a17f5d200b5d1b756e06400731ae9ef5ef8f4bdfb8	b8d07f8c4b5806e65ff47687e2f9be3db988beab960581d2809cf76e33b9f49d	a1736619482bc1798b40e9cbba175da8e3610d6fa7bb554776babd30f16ef30b	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	90	0.09	True	True	True	20.0	0.1	82.0	16.0	2.0	True	True	93.38913107600001	f4a856a11e19bd7fbc3f57f73f3b4ac9492b501747e9fe4a46017fbd3b2b52ef	9812d25f81783fce45e38d50da99957af3761412b1e3b9844eadae3c2ca7b093	6cb9fe5e9ae818252c77eb4f1dc6f0ea818a09c3f219df682e93e9ee4ad35d26	
eas_selected__sensitivity10mb20__s0.010000__af0.100000__q5__draw009	sensitivity10mb20	full_10mb_normal_stdpopsim_processing_exact_panel	0.01	0.1	0.075	0.125	500	100	20	9	1378539739	409851711	5.0	0.1	10000000	5000000	999.0	b1db82958255b8c5c4f2e0a17f5d200b5d1b756e06400731ae9ef5ef8f4bdfb8	b8d07f8c4b5806e65ff47687e2f9be3db988beab960581d2809cf76e33b9f49d	a1736619482bc1798b40e9cbba175da8e3610d6fa7bb554776babd30f16ef30b	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	92	0.092	True	True	True	20.0	0.1	82.0	16.0	2.0	True	True	72.09667106299992	a8fca08efe7e67efdb9e55cb9c6b32f4eeef4986aded340ea65293de79151084	36e188b2d8ee02f18cb5fec6d9b166f418408d0f150a32d6c02188676a3adcc9	6815c7ec822c7acb6276482825b310cb8398405f43842f04042941756cf8788a	
eas_selected__sensitivity10mb20__s0.010000__af0.100000__q5__draw010	sensitivity10mb20	full_10mb_normal_stdpopsim_processing_exact_panel	0.01	0.1	0.075	0.125	500	100	20	10	684590961	1173863984	5.0	0.1	10000000	5000000	999.0	b1db82958255b8c5c4f2e0a17f5d200b5d1b756e06400731ae9ef5ef8f4bdfb8	b8d07f8c4b5806e65ff47687e2f9be3db988beab960581d2809cf76e33b9f49d	a1736619482bc1798b40e9cbba175da8e3610d6fa7bb554776babd30f16ef30b	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	75	0.075	True	True	True	20.0	0.1	82.0	16.0	2.0	True	True	55.976023371	2996a5d6463666163ab03d29ecc7f556137f1d6d3999145dd98dba63ae43bf46	14d0e87bce1b5b4d66460f5bc2a39bc96e890bc5a856416b7cff93d69021c1f5	bc21ecec971c7c0110ef5dc945f054c2f02dd2940ae2919de1ecf7375dbbf2f4	
eas_selected__sensitivity10mb20__s0.010000__af0.100000__q5__draw011	sensitivity10mb20	full_10mb_normal_stdpopsim_processing_exact_panel	0.01	0.1	0.075	0.125	500	100	20	11	532047509	410580513	5.0	0.1	10000000	5000000	999.0	b1db82958255b8c5c4f2e0a17f5d200b5d1b756e06400731ae9ef5ef8f4bdfb8	b8d07f8c4b5806e65ff47687e2f9be3db988beab960581d2809cf76e33b9f49d	a1736619482bc1798b40e9cbba175da8e3610d6fa7bb554776babd30f16ef30b	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	129	0.129	False	False	False						True	True	67.95850025100003	b9cd68d7f0cd213c7e25ac6ea7fcfce361d963ea2784feac0318bc6135f56c0f			
eas_selected__sensitivity10mb20__s0.010000__af0.100000__q5__draw012	sensitivity10mb20	full_10mb_normal_stdpopsim_processing_exact_panel	0.01	0.1	0.075	0.125	500	100	20	12	1916316502	657789708	5.0	0.1	10000000	5000000	999.0	b1db82958255b8c5c4f2e0a17f5d200b5d1b756e06400731ae9ef5ef8f4bdfb8	b8d07f8c4b5806e65ff47687e2f9be3db988beab960581d2809cf76e33b9f49d	a1736619482bc1798b40e9cbba175da8e3610d6fa7bb554776babd30f16ef30b	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	111	0.111	True	True	True	20.0	0.1	82.0	16.0	2.0	True	True	104.38895798399994	d5aa1a3214b8d02ab929b481de6809fc09f9070b7cc00ef34ef000a4433587b3	15e1b1a892aef87c504a9a05394970dbcf506f303f38d2604e4457c527e28fbf	82a9cb5a3df1db653b27d016f5a36b82c6350ec24529478435dba6aebddbf8d0	
eas_selected__sensitivity10mb20__s0.010000__af0.100000__q5__draw013	sensitivity10mb20	full_10mb_normal_stdpopsim_processing_exact_panel	0.01	0.1	0.075	0.125	500	100	20	13	1709844134	1453738741	5.0	0.1	10000000	5000000	999.0	b1db82958255b8c5c4f2e0a17f5d200b5d1b756e06400731ae9ef5ef8f4bdfb8	b8d07f8c4b5806e65ff47687e2f9be3db988beab960581d2809cf76e33b9f49d	a1736619482bc1798b40e9cbba175da8e3610d6fa7bb554776babd30f16ef30b	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	95	0.095	True	True	True	20.0	0.1	82.0	16.0	2.0	True	True	50.83987886700004	f8c5189e734f2def3fd590c5d0c0239af51473488eff68ee29083d71f8fa9410	b1348d7220985aeda734f1d03258bb7f7e243286743d86f767d09d44bcb61b86	82d493681e8fcb9b05d06403b44e8e55604dfc8948a68492ab88f635c9df0f13	
eas_selected__sensitivity10mb20__s0.010000__af0.100000__q5__draw014	sensitivity10mb20	full_10mb_normal_stdpopsim_processing_exact_panel	0.01	0.1	0.075	0.125	500	100	20	14	1070447447	89374441	5.0	0.1	10000000	5000000	999.0	b1db82958255b8c5c4f2e0a17f5d200b5d1b756e06400731ae9ef5ef8f4bdfb8	b8d07f8c4b5806e65ff47687e2f9be3db988beab960581d2809cf76e33b9f49d	a1736619482bc1798b40e9cbba175da8e3610d6fa7bb554776babd30f16ef30b	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	113	0.113	True	True	True	20.0	0.1	82.0	16.0	2.0	True	True	46.19717584399996	6684ee66b0abb8ded5fd933437f255c25787cb5738d884ad9978b58300896924	28e0877275b6212b94d57bad9b7ac1ffae6c0b89c35594a506d21f3942a6a43c	314cf15686a2a2317a92da791d8342bb45f809f9acbb11ba42fef38aa8e33e44	
eas_selected__sensitivity10mb20__s0.010000__af0.100000__q5__draw015	sensitivity10mb20	full_10mb_normal_stdpopsim_processing_exact_panel	0.01	0.1	0.075	0.125	500	100	20	15	517232009	1298029038	5.0	0.1	10000000	5000000	999.0	b1db82958255b8c5c4f2e0a17f5d200b5d1b756e06400731ae9ef5ef8f4bdfb8	b8d07f8c4b5806e65ff47687e2f9be3db988beab960581d2809cf76e33b9f49d	a1736619482bc1798b40e9cbba175da8e3610d6fa7bb554776babd30f16ef30b	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	121	0.121	True	True	True	20.0	0.1	82.0	16.0	2.0	True	True	75.12453966999999	59fda1c880938e5b8a6f6d533c4e319364df98e83037c77a92dce4e14be929f2	e45e6141015b0fd863daa6b0024cfba354f3d73c1a8a2e2cf2a08aca8287076c	a68273ca6c9c4d33d6c226969be09c2185c849d2cf03bbba038ea4aac28135f0	
eas_selected__sensitivity10mb20__s0.010000__af0.100000__q5__draw016	sensitivity10mb20	full_10mb_normal_stdpopsim_processing_exact_panel	0.01	0.1	0.075	0.125	500	100	20	16	324399734	84817730	5.0	0.1	10000000	5000000	999.0	b1db82958255b8c5c4f2e0a17f5d200b5d1b756e06400731ae9ef5ef8f4bdfb8	b8d07f8c4b5806e65ff47687e2f9be3db988beab960581d2809cf76e33b9f49d	a1736619482bc1798b40e9cbba175da8e3610d6fa7bb554776babd30f16ef30b	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	101	0.101	True	True	True	20.0	0.1	82.0	16.0	2.0	True	True	43.60620313000004	7d9ee5ad49a6fe01f89aa66fa97fd98ebc6c7711cb1e9adc0d802ba50012c7ef	bdf0fad0c2fa7c82f231e420a0d2aad055bb83c437ca04d05db6d2a1331ec451	ce3dc56365cad42373bef67e0951f18927ccd695d1a5dfbe2bfbb38397d6d16c	
eas_selected__sensitivity10mb20__s0.010000__af0.100000__q5__draw017	sensitivity10mb20	full_10mb_normal_stdpopsim_processing_exact_panel	0.01	0.1	0.075	0.125	500	100	20	17	1367999500	1253951066	5.0	0.1	10000000	5000000	999.0	b1db82958255b8c5c4f2e0a17f5d200b5d1b756e06400731ae9ef5ef8f4bdfb8	b8d07f8c4b5806e65ff47687e2f9be3db988beab960581d2809cf76e33b9f49d	a1736619482bc1798b40e9cbba175da8e3610d6fa7bb554776babd30f16ef30b	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	103	0.103	True	True	True	20.0	0.1	82.0	16.0	2.0	True	True	142.1027658679999	4c5ac3167cdfdfcb41f6426cc8859cfd7b1e2e577f03783f6e61ebfbd234bf3d	742a34833a1b4ea63841ee26d3f82f07ec1cbeb538c85c97f6833a556fe2d3a8	30d885efbe0b13f12ac6ab097da418fb978db11d3f90733ad6d54d6d60dc60a7	
eas_selected__sensitivity10mb20__s0.010000__af0.100000__q5__draw018	sensitivity10mb20	full_10mb_normal_stdpopsim_processing_exact_panel	0.01	0.1	0.075	0.125	500	100	20	18	233328557	849095729	5.0	0.1	10000000	5000000	999.0	b1db82958255b8c5c4f2e0a17f5d200b5d1b756e06400731ae9ef5ef8f4bdfb8	b8d07f8c4b5806e65ff47687e2f9be3db988beab960581d2809cf76e33b9f49d	a1736619482bc1798b40e9cbba175da8e3610d6fa7bb554776babd30f16ef30b	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	68	0.068	False	False	False						True	True	67.89282494700001	dd410f37d6061f1a1de78940b05b1165899d572614167ca25b914d3fcdebb3f1			
