attempt	seed	accepted	focal_allele_outcome	population_allele_frequency	ancestry_seconds	slim_seconds
513	935907	False	lost	0.0	2.0491999976002262e-05	0.5285910869999952
514	935917	False	lost	0.0	4.2347999993808116e-05	0.5236250099999893
515	935927	False	lost	0.0	1.7614999990200886e-05	0.5146931550000033
516	935937	False	lost	0.0	2.0121000005701717e-05	0.5241210650000028
517	935947	False	lost	0.0	2.1865999997316976e-05	0.5273027590000083
518	935957	False	segregating	0.005525	1.0727000017141108e-05	2.632886333000016
519	935967	False	lost	0.0	1.938899998776833e-05	0.5108306999999854
520	935977	False	lost	0.0	1.6661000017847982e-05	0.5223572190000141
521	935987	False	lost	0.0	9.965000003830937e-06	0.5230269570000132
522	935997	False	lost	0.0	1.1338000007299343e-05	0.528728645000001
523	936007	False	lost	0.0	1.197900002125607e-05	0.564593809999991
524	936017	False	lost	0.0	1.0244999998576532e-05	0.50185176399998
525	936027	False	lost	0.0	9.132999991834367e-06	0.5287687139999946
526	936037	False	lost	0.0	1.1999999998124622e-05	0.5236113050000029
527	936047	False	lost	0.0	1.032599999462036e-05	0.5375760020000087
528	936057	False	lost	0.0	1.2049999980945358e-05	0.4735576139999864
529	936067	False	lost	0.0	7.578000008834351e-06	0.5439596669999958
530	936077	False	lost	0.0	1.281199999425553e-05	0.5278886110000087
531	936087	False	lost	0.0	1.0275000022375025e-05	0.5194709680000074
532	936097	False	lost	0.0	2.214500000263797e-05	0.5248450610000077
533	936107	False	lost	0.0	2.0680999995192906e-05	0.5092989000000046
534	936117	False	lost	0.0	1.4326000012943041e-05	0.5191481679999868
535	936127	False	lost	0.0	2.0691999992550336e-05	0.4905724150000026
536	936137	False	lost	0.0	1.439500002220484e-05	0.5059808670000052
537	936147	False	lost	0.0	9.303000013005658e-06	0.5118647020000253
538	936157	False	lost	0.0	1.539800001637559e-05	0.5382371919999969
539	936167	False	lost	0.0	1.2100000020609514e-05	0.7267516459999968
540	936177	False	lost	0.0	9.142999999767198e-06	0.5377046859999837
541	936187	False	lost	0.0	1.2851999997565144e-05	0.5257371510000155
542	936197	False	lost	0.0	8.100000002286833e-06	0.5682980150000105
543	936207	False	lost	0.0	8.820999994441081e-06	0.5753085789999943
544	936217	False	lost	0.0	1.1788999984219117e-05	0.5567648729999917
545	936227	False	lost	0.0	7.930000009537252e-06	0.5582610010000053
546	936237	False	lost	0.0	1.2319999996179831e-05	0.5223508999999922
547	936247	False	lost	0.0	1.1467999996739309e-05	0.5794097910000175
548	936257	False	lost	0.0	7.589000006191782e-06	0.5687975890000132
549	936267	False	lost	0.0	1.28009999968981e-05	0.529781612999983
550	936277	False	lost	0.0	8.210000004282847e-06	0.5396302030000015
551	936287	False	lost	0.0	2.2895999990169003e-05	0.5414960930000063
552	936297	False	lost	0.0	1.6600000009248106e-05	0.5272631130000036
553	936307	False	lost	0.0	1.398499998117586e-05	0.5190329910000173
554	936317	False	lost	0.0	9.523999978000575e-06	0.5575092980000136
555	936327	False	lost	0.0	2.0489999997153063e-05	0.5743854699999815
556	936337	False	lost	0.0	2.263499999344276e-05	0.5064399309999885
557	936347	False	lost	0.0	2.538199998980417e-05	1.0231256600000052
558	936357	False	lost	0.0	2.562200000966186e-05	0.5429160559999957
559	936367	False	lost	0.0	2.3528000014039208e-05	0.507957972999975
560	936377	False	lost	0.0	8.280000002969246e-06	0.5767394140000022
561	936387	False	lost	0.0	8.831000002373912e-06	0.481751418000016
562	936397	False	lost	0.0	9.271999999782565e-06	0.5399388820000013
563	936407	False	lost	0.0	9.23199999647295e-06	0.497814438000006
564	936417	False	lost	0.0	9.321999982603302e-06	0.48706860100000426
565	936427	False	lost	0.0	1.1236999995389851e-05	0.5043003040000258
566	936437	False	lost	0.0	1.388300000826348e-05	0.5106501410000135
567	936447	False	lost	0.0	8.451000013565135e-06	0.5527685330000054
568	936457	False	segregating	0.005575	1.1276999998699466e-05	2.548518556999994
569	936467	False	lost	0.0	1.1457999988806478e-05	0.5148793559999945
570	936477	False	lost	0.0	2.221400001189977e-05	0.48832090599998423
571	936487	False	lost	0.0	1.2531000010085336e-05	0.5111881210000035
572	936497	False	lost	0.0	2.104099999655773e-05	0.49869559600000457
573	936507	False	lost	0.0	1.272099999027887e-05	0.4998973780000142
574	936517	False	lost	0.0	2.2995999984232185e-05	0.512784412000002
575	936527	False	lost	0.0	1.1768000007350565e-05	0.5642585089999841
576	936537	False	lost	0.0	2.2816000011971482e-05	0.5284198110000204
577	936547	False	lost	0.0	2.1733000011181502e-05	0.5055072650000056
578	936557	False	lost	0.0	2.054899999848203e-05	0.7660810909999896
579	936567	False	lost	0.0	1.0244999998576532e-05	0.5725530800000058
580	936577	False	lost	0.0	1.0973000001968103e-05	0.572593640000008
581	936587	False	lost	0.0	1.1422999989463278e-05	0.5233988780000232
582	936597	False	lost	0.0	7.759999988365962e-06	0.5556103509999843
583	936607	False	lost	0.0	1.2464999997519044e-05	0.4861446119999755
584	936617	False	segregating	0.05625	1.1573999984193506e-05	2.928221943000011
585	936627	False	lost	0.0	8.379999997032428e-06	0.7632179589999737
586	936637	False	lost	0.0	7.468999996262937e-06	0.5113855989999934
587	936647	False	lost	0.0	1.861199999098062e-05	0.5212514720000172
588	936657	False	lost	0.0	1.15340000093056e-05	1.2424173809999957
589	936667	False	lost	0.0	1.0653000003912894e-05	0.5162311720000048
590	936677	False	lost	0.0	1.3456000004907764e-05	0.5065474259999974
591	936687	False	lost	0.0	1.8632000006846283e-05	0.49987108900000976
592	936697	False	segregating	0.039975	1.538800000844276e-05	3.0156967340000165
593	936707	False	lost	0.0	2.1044999982677837e-05	0.523971572000022
594	936717	False	lost	0.0	2.0956000014393794e-05	0.49290187199997604
595	936727	False	lost	0.0	1.3767000012876451e-05	0.5033110569999906
596	936737	False	lost	0.0	1.1833999991495148e-05	0.5133391309999809
597	936747	False	lost	0.0	2.066400000444446e-05	0.5062471040000105
598	936757	False	lost	0.0	1.1252999996713697e-05	0.5094559140000001
599	936767	False	lost	0.0	1.0763000005908907e-05	0.5272284929999955
600	936777	False	lost	0.0	1.618699999994533e-05	0.5270805110000083
601	936787	False	lost	0.0	1.545599999985825e-05	0.5157980349999889
602	936797	False	lost	0.0	8.599000011599855e-06	0.5308295279999982
603	936807	False	lost	0.0	1.15359999881548e-05	0.5243630040000085
604	936817	False	lost	0.0	7.276999980376786e-06	0.5115672270000005
605	936827	False	lost	0.0	8.339999993722813e-06	0.5216530809999824
606	936837	False	segregating	0.05215	1.96949999917706e-05	3.381816896999993
607	936847	False	lost	0.0	1.2668999971765516e-05	0.8188865099999987
608	936857	False	lost	0.0	8.97000001032211e-06	1.133589948000008
609	936867	False	lost	0.0	1.0314000007838331e-05	0.5204163230000063
610	936877	False	segregating	0.013925	2.21909999993386e-05	3.31592608699998
611	936887	False	segregating	0.173275	1.619700000787816e-05	3.394590835999992
612	936897	False	lost	0.0	2.310299998953269e-05	0.5453784360000213
613	936907	False	lost	0.0	1.0414000001901513e-05	0.5202184810000006
614	936917	False	lost	0.0	1.1736000004702873e-05	0.5230983910000191
615	936927	False	lost	0.0	1.23780000080842e-05	0.5211922530000095
616	936937	False	lost	0.0	2.0787000011068812e-05	0.5227503770000226
617	936947	False	lost	0.0	2.193000000261236e-05	0.49707519200001116
618	936957	False	lost	0.0	1.0724999981448491e-05	1.0782234360000018
619	936967	False	lost	0.0	1.8723000010822943e-05	0.5452332370000192
620	936977	False	lost	0.0	8.648999994420592e-06	0.5114948599999991
621	936987	False	lost	0.0	8.429000018850275e-06	0.49293163899997694
622	936997	False	lost	0.0	1.244799997834889e-05	0.4966333989999896
623	937007	False	lost	0.0	8.467999975891871e-06	0.5157934629999943
624	937017	False	lost	0.0	1.1526000008643678e-05	0.5678203340000039
625	937027	False	lost	0.0	8.929000017587896e-06	0.7712127659999908
626	937037	False	lost	0.0	1.2798999989627191e-05	0.5203921039999955
627	937047	False	lost	0.0	1.103400001056798e-05	0.5092150970000091
628	937057	False	lost	0.0	8.067999999639142e-06	0.502617994000019
629	937067	False	lost	0.0	1.162600000270686e-05	0.5090349269999876
630	937077	False	lost	0.0	3.8144000001238965e-05	0.5793072319999908
631	937087	False	lost	0.0	1.0642999995980063e-05	0.5149387639999929
632	937097	False	lost	0.0	4.015899997966699e-05	0.5605026510000073
633	937107	False	lost	0.0	1.9111999989718242e-05	0.5127373800000044
634	937117	False	lost	0.0	3.5488000008854215e-05	0.5847068760000127
635	937127	False	lost	0.0	1.1424999996734186e-05	0.5093754909999859
636	937137	False	lost	0.0	1.0814000006575952e-05	0.5171373979999885
637	937147	False	lost	0.0	1.9704000010278833e-05	0.5097642259999873
638	937157	False	lost	0.0	3.223100000582235e-05	0.5214760780000063
639	937167	False	lost	0.0	2.3140999985571398e-05	0.49187290300000086
640	937177	False	lost	0.0	1.4219000007642535e-05	0.5355936640000039
641	937187	False	lost	0.0	2.7646999996022714e-05	0.5373688679999873
642	937197	False	lost	0.0	1.359799998112976e-05	0.5307971010000188
643	937207	False	lost	0.0	8.792000016910606e-06	0.5387940960000037
644	937217	False	lost	0.0	7.710999994969825e-06	0.5483272440000064
645	937227	False	lost	0.0	1.1765000010655058e-05	0.5647009829999945
646	937237	False	segregating	0.139425	1.4768999989200893e-05	2.855151873000011
647	937247	False	lost	0.0	1.3709000000972082e-05	0.5533903589999909
648	937257	False	lost	0.0	1.4059000022825785e-05	0.5453959790000056
649	937267	False	lost	0.0	1.5640000015082478e-05	0.5403172899999902
650	937277	False	lost	0.0	1.5700000005836046e-05	0.5292574959999854
651	937287	False	lost	0.0	3.884100001982915e-05	0.5554032290000066
652	937297	False	lost	0.0	2.2889999996777988e-05	0.5380627399999867
653	937307	False	lost	0.0	1.5009999998483181e-05	0.5827025310000238
654	937317	False	lost	0.0	1.1825000001408625e-05	0.5184164620000047
655	937327	False	lost	0.0	2.0497000008390387e-05	0.5105488469999955
656	937337	False	lost	0.0	2.050699998790151e-05	0.5369725520000088
657	937347	False	lost	0.0	1.0334000023703993e-05	0.5353348959999948
658	937357	False	lost	0.0	2.1728000007215087e-05	0.7773840639999889
659	937367	False	lost	0.0	2.233899999737332e-05	0.5518711599999904
660	937377	False	lost	0.0	9.531999978662498e-06	0.5411116289999995
661	937387	False	lost	0.0	8.189999988417185e-06	0.5715358289999983
662	937397	False	lost	0.0	9.371999993845748e-06	0.8396576170000003
663	937407	False	lost	0.0	1.2536000014051751e-05	0.5429151870000055
664	937417	False	lost	0.0	7.870000018783685e-06	0.513124758999993
665	937427	False	lost	0.0	8.57100002349398e-06	0.5664789379999888
666	937437	False	lost	0.0	8.801000006997128e-06	0.5311567339999783
667	937447	False	lost	0.0	1.317699999958677e-05	0.562559498000013
668	937457	False	lost	0.0	1.8103000002156477e-05	0.535230079999991
669	937467	False	lost	0.0	1.4978999985260089e-05	0.510733335999987
670	937477	False	lost	0.0	1.1624999984860551e-05	0.5490178320000041
671	937487	False	lost	0.0	1.4398000018900348e-05	0.5517206039999962
672	937497	False	lost	0.0	2.390000000218606e-05	0.5244209530000035
673	937507	False	lost	0.0	1.1595000017905477e-05	0.5077174850000006
674	937517	False	lost	0.0	2.2778999976935665e-05	0.5396468379999817
675	937527	False	lost	0.0	3.413300001398056e-05	0.5433448980000151
676	937537	False	segregating	0.16015	2.3179000010031814e-05	2.9479825499999777
677	937547	False	lost	0.0	2.1126999996567974e-05	0.5432061439999814
678	937557	False	lost	0.0	4.621899998369372e-05	0.5382639009999934
679	937567	False	lost	0.0	1.9043999998302752e-05	0.5394024249999916
680	937577	False	lost	0.0	1.5020000006416012e-05	0.5416570000000149
681	937587	False	lost	0.0	1.0050000014416582e-05	0.5724771939999869
682	937597	False	lost	0.0	1.0080000009793366e-05	0.5295969390000153
683	937607	False	lost	0.0	1.011000000517015e-05	0.553372784000004
684	937617	False	lost	0.0	1.078200000392826e-05	0.5140130279999937
685	937627	False	lost	0.0	1.2655000006134287e-05	0.4979923699999915
686	937637	False	lost	0.0	1.052099997878031e-05	0.5199365800000066
687	937647	False	lost	0.0	7.965999998305051e-06	0.8342243550000035
688	937657	False	lost	0.0	1.3465999984418886e-05	0.5762263259999827
689	937667	False	lost	0.0	1.1652999972966427e-05	0.582494142999991
690	937677	False	segregating	0.113575	9.388999984594193e-06	2.9669742309999947
691	937687	False	lost	0.0	2.0911999996542363e-05	0.8628741660000117
692	937697	False	lost	0.0	1.168299999676492e-05	0.4991061719999834
693	937707	False	lost	0.0	1.2975999993614096e-05	0.5241621769999938
694	937717	False	lost	0.0	2.1252999999887834e-05	0.5095640470000262
695	937727	False	lost	0.0	2.2153999992724493e-05	0.7954860069999938
696	937737	False	lost	0.0	2.0751999983303904e-05	0.5092841519999922
697	937747	False	lost	0.0	2.1341999996593586e-05	0.5540847510000049
698	937757	False	lost	0.0	1.1643000021877015e-05	1.0885406879999948
699	937767	False	lost	0.0	2.0810999984632872e-05	0.5723706770000092
700	937777	False	lost	0.0	8.815000001050066e-06	1.275544004000011
701	937787	False	lost	0.0	1.5238000003137131e-05	0.5210260530000141
702	937797	False	lost	0.0	1.4397999990478638e-05	0.531782450999998
703	937807	False	lost	0.0	8.93500001097891e-06	0.5568334310000012
704	937817	False	lost	0.0	9.00500000966531e-06	0.6085822730000245
705	937827	False	lost	0.0	8.485000023483735e-06	0.526008217999987
706	937837	False	lost	0.0	7.78500000819804e-06	0.5112754189999862
707	937847	False	lost	0.0	1.0596000009854833e-05	0.591461100999993
708	937857	False	lost	0.0	1.0795999997981198e-05	0.5203823479999983
709	937867	False	lost	0.0	1.1906999986877054e-05	0.7954051659999948
710	937877	False	lost	0.0	1.1446000002024448e-05	0.541797951999996
711	937887	False	lost	0.0	1.2147000006734743e-05	0.5305265750000103
712	937897	False	lost	0.0	2.1902000014506484e-05	0.5484308990000102
713	937907	False	lost	0.0	1.8619999991642544e-05	0.5510877679999737
714	937917	False	lost	0.0	1.555899999061694e-05	0.47375167000001284
715	937927	False	lost	0.0	1.1986000004071684e-05	0.5210177779999867
716	937937	False	lost	0.0	2.2231999992072815e-05	0.5183488840000052
717	937947	False	lost	0.0	1.0666000008541232e-05	0.5296728739999992
718	937957	False	lost	0.0	1.9631000014896927e-05	0.5220075389999863
719	937967	False	lost	0.0	1.530800000182353e-05	0.5771485490000146
720	937977	False	lost	0.0	1.2416000004122907e-05	0.5368117710000035
721	937987	False	lost	0.0	1.0974999980817302e-05	0.5211328030000004
722	937997	False	lost	0.0	7.70400001215421e-06	0.49562345300000743
723	938007	False	lost	0.0	9.696000006442773e-06	0.5679463439999779
724	938017	False	lost	0.0	8.864999983870803e-06	0.532423840000007
725	938027	False	lost	0.0	7.723999999598163e-06	0.5198995150000201
726	938037	False	lost	0.0	1.1727000014616351e-05	0.5093583329999944
727	938047	False	lost	0.0	1.2187000010044358e-05	0.49123973300001467
728	938057	False	lost	0.0	9.314999999787688e-06	1.0872735279999972
729	938067	False	lost	0.0	1.1346000007961266e-05	0.5978670249999993
730	938077	False	lost	0.0	1.3657000010880438e-05	0.8454462530000058
731	938087	False	lost	0.0	1.3287000001582783e-05	0.5905372400000033
732	938097	False	lost	0.0	1.9951000012952136e-05	0.5301475260000075
733	938107	False	lost	0.0	2.5203000006968068e-05	0.506516247999997
734	938117	False	lost	0.0	9.765000015704572e-06	0.5183115540000074
735	938127	False	lost	0.0	2.481299998180475e-05	0.5310808719999898
736	938137	False	lost	0.0	1.0276000011799624e-05	0.8635044300000061
737	938147	False	lost	0.0	2.096200000778481e-05	0.5281977899999788
738	938157	False	lost	0.0	1.8879999998944186e-05	1.2656752450000113
739	938167	False	lost	0.0	1.4398000018900348e-05	0.5698940009999944
740	938177	False	lost	0.0	8.93600000040351e-06	0.5388053750000097
741	938187	False	segregating	0.09885	9.336000005077949e-06	3.467360981000013
742	938197	False	lost	0.0	9.325999997145118e-06	0.5412819479999769
743	938207	False	lost	0.0	7.492000008824107e-06	0.5486482680000222
744	938217	False	lost	0.0	1.0967999998001687e-05	0.5593134240000097
745	938227	False	lost	0.0	1.1720000003379027e-05	0.5193667180000148
746	938237	False	lost	0.0	1.140899999541034e-05	0.5644398710000189
747	938247	False	lost	0.0	1.0607999996636863e-05	0.5373364900000013
748	938257	False	lost	0.0	2.5252999989788805e-05	0.5056810270000085
749	938267	False	lost	0.0	1.0518000010506512e-05	0.5347000620000131
750	938277	False	lost	0.0	2.8868999976339182e-05	0.48735801000000833
751	938287	False	lost	0.0	1.926300001287018e-05	1.1186723289999918
752	938297	False	lost	0.0	1.0216999982048947e-05	0.5301992209999753
753	938307	False	lost	0.0	2.1046000000524145e-05	0.52350921499999
754	938317	False	segregating	0.13045	1.115899999604153e-05	3.5364565440000035
755	938327	False	segregating	0.013325	1.4644999993151941e-05	3.47935952200001
756	938337	False	lost	0.0	2.3600999980999404e-05	0.5423084939999967
757	938347	False	lost	0.0	2.3961000010785938e-05	0.5394689649999975
758	938357	False	segregating	0.083075	1.7629999973678423e-05	3.4160006839999824
759	938367	False	lost	0.0	2.2277999988773445e-05	0.5084628829999929
760	938377	False	lost	0.0	1.1929000010013624e-05	0.5242892139999924
761	938387	False	lost	0.0	1.584499997875355e-05	0.5192742119999991
762	938397	False	lost	0.0	8.704000009629453e-06	0.5270249529999944
763	938407	False	lost	0.0	9.114999983239613e-06	0.5053052339999908
764	938417	False	lost	0.0	1.2649999973746162e-05	0.5048292969999864
765	938427	False	lost	0.0	8.062999995672726e-06	0.5278560939999863
766	938437	False	lost	0.0	8.603999987144562e-06	0.4948181509999756
767	938447	False	lost	0.0	7.67199998108481e-06	0.5034465960000034
768	938457	False	lost	0.0	1.2088999994830374e-05	0.5259972620000042
769	938467	False	lost	0.0	1.8850000003567402e-05	0.5210200069999757
770	938477	False	lost	0.0	8.082999983116679e-06	0.5329588620000152
771	938487	False	lost	0.0	2.445900000225265e-05	0.5212006940000151
772	938497	False	lost	0.0	1.2038999983587928e-05	0.5250185840000086
773	938507	False	lost	0.0	2.181599998607453e-05	0.5284726689999957
774	938517	False	lost	0.0	2.066400000444446e-05	0.5183423219999952
775	938527	False	lost	0.0	1.2040000001434237e-05	0.5217921840000201
776	938537	False	lost	0.0	1.3432000002921995e-05	0.5141836049999995
777	938547	False	lost	0.0	2.2025999982133726e-05	0.5327052369999876
778	938557	False	lost	0.0	2.3849000001519016e-05	0.5686719420000088
779	938567	False	lost	0.0	1.0787999997319275e-05	0.5283624680000116
780	938577	False	lost	0.0	1.1188000001993714e-05	0.4957380129999933
781	938587	False	lost	0.0	1.081700000327146e-05	0.5271634629999937
782	938597	False	lost	0.0	9.806000008438787e-06	0.5545558299999982
783	938607	False	lost	0.0	1.3451000000941349e-05	0.8013354410000204
784	938617	False	lost	0.0	1.478400000110014e-05	0.5182737339999903
785	938627	False	lost	0.0	1.3651999978492313e-05	0.5372914289999926
786	938637	False	lost	0.0	7.8420000022561e-06	0.5213795599999855
787	938647	False	lost	0.0	1.2580000003481473e-05	0.5029297270000086
788	938657	False	lost	0.0	1.27309999982117e-05	0.5009467019999931
789	938667	False	lost	0.0	1.3641999998981191e-05	0.5108802719999801
790	938677	False	lost	0.0	1.3501000012183795e-05	0.5226602689999993
791	938687	False	lost	0.0	1.3202000019418847e-05	0.515113542999984
792	938697	False	lost	0.0	1.9361999989087053e-05	0.5358165620000079
793	938707	False	lost	0.0	1.2349000002132016e-05	0.5096618809999995
794	938717	False	lost	0.0	1.2309999988247e-05	0.523605745999987
795	938727	False	lost	0.0	2.123400000186848e-05	0.7773923560000071
796	938737	False	lost	0.0	2.313699999945129e-05	0.5339978279999968
797	938747	False	lost	0.0	1.692699999011893e-05	0.5027172570000005
798	938757	False	lost	0.0	1.1889000006704009e-05	0.5222931320000157
799	938767	False	lost	0.0	1.1077000010573101e-05	0.5338610170000209
800	938777	False	lost	0.0	1.1308000011922559e-05	0.4988620740000158
801	938787	False	lost	0.0	8.823999991136589e-06	0.5263165219999735
802	938797	False	lost	0.0	1.0226000000557178e-05	0.5082453019999775
803	938807	False	lost	0.0	9.384999998474086e-06	0.5245507180000004
804	938817	False	lost	0.0	8.83399999906942e-06	0.5479060220000065
805	938827	False	lost	0.0	1.3160999998262923e-05	0.5176467870000181
806	938837	False	lost	0.0	1.3029999990976648e-05	0.5451533680000011
807	938847	False	lost	0.0	9.144999978616397e-06	0.5360080029999779
808	938857	False	segregating	0.1085	1.412299999969946e-05	3.024274491
809	938867	False	lost	0.0	1.2139999995497419e-05	0.5223850490000075
810	938877	False	lost	0.0	1.5714999989313583e-05	0.5209498689999918
811	938887	False	lost	0.0	1.329099998770289e-05	0.4978698830000212
812	938897	False	lost	0.0	2.3838000004161586e-05	0.5635591600000112
813	938907	False	lost	0.0	2.577099999712118e-05	0.5082844900000225
814	938917	False	lost	0.0	2.4319000004879854e-05	0.508594267999996
815	938927	False	segregating	0.027375	2.361800000016956e-05	3.170609614
816	938937	False	lost	0.0	1.1859000011327225e-05	0.5155966110000065
817	938947	False	lost	0.0	2.1102999994582206e-05	0.5137866439999925
818	938957	False	lost	0.0	1.2088999994830374e-05	0.5133635980000122
819	938967	False	lost	0.0	1.6896999994742146e-05	0.5444439509999768
820	938977	False	lost	0.0	1.1018000009244133e-05	0.5268979809999905
821	938987	False	lost	0.0	9.355000003097302e-06	0.534634503999996
822	938997	False	lost	0.0	8.734000005006237e-06	0.5649417029999881
823	939007	False	lost	0.0	9.023999979262953e-06	0.5151521800000012
824	939017	False	lost	0.0	9.964999975409228e-06	0.5959780230000149
825	939027	False	lost	0.0	8.883999981890156e-06	0.5221329160000039
826	939037	False	lost	0.0	8.884000010311865e-06	0.5268629480000016
827	939047	False	lost	0.0	1.5875000002552042e-05	0.5115147539999896
828	939057	False	lost	0.0	1.2450000014041507e-05	0.5430843560000085
829	939067	False	lost	0.0	1.4341999985845177e-05	0.5240617199999917
830	939077	False	lost	0.0	7.581999994954458e-06	0.5588844880000181
831	939087	False	lost	0.0	1.2690000005477486e-05	0.5062555730000042
832	939097	False	lost	0.0	1.1508000000048924e-05	0.854922538000011
833	939107	False	lost	0.0	1.5324000003147376e-05	0.5282561770000029
834	939117	False	lost	0.0	1.2440000006108676e-05	1.0543294729999957
835	939127	False	segregating	0.0519	1.535399999852416e-05	2.838245102000002
836	939137	False	lost	0.0	1.289000002202556e-05	0.8003197360000058
837	939147	False	lost	0.0	1.9930999997086474e-05	1.6054572259999986
838	939157	False	lost	0.0	1.1446999991449047e-05	0.5387802989999955
839	939167	False	lost	0.0	1.9842000000380722e-05	0.5834959880000099
840	939177	False	lost	0.0	8.909000001722234e-06	0.5031734140000026
841	939187	False	lost	0.0	9.250000005067704e-06	0.5147531759999993
842	939197	False	lost	0.0	1.20250000179567e-05	0.5017693210000118
843	939207	False	lost	0.0	9.890999990602722e-06	1.008485788999991
844	939217	False	lost	0.0	1.0061000011774013e-05	0.5171754829999884
845	939227	False	segregating	0.051725	7.476000007500261e-06	2.8306262289999893
846	939237	False	lost	0.0	1.210599998557882e-05	0.5003219479999927
847	939247	False	lost	0.0	1.2968000021373882e-05	0.5036782299999913
848	939257	False	lost	0.0	1.2876999988975513e-05	0.5070853280000165
849	939267	False	lost	0.0	1.2075999990202035e-05	0.4932207379999909
850	939277	False	lost	0.0	1.0833000004595306e-05	0.5137817670000118
851	939287	False	lost	0.0	1.3147999993634585e-05	0.5065509679999991
852	939297	False	lost	0.0	1.3618999986420022e-05	0.576923134999987
853	939307	False	lost	0.0	1.9971999989820688e-05	0.5050764780000065
854	939317	False	lost	0.0	1.0561999999936234e-05	0.5061238990000163
855	939327	False	lost	0.0	2.091400000381327e-05	0.5124786700000072
856	939337	False	lost	0.0	1.219600000013088e-05	0.5301930130000017
857	939347	False	lost	0.0	2.248799998483264e-05	0.49854874700000096
858	939357	False	lost	0.0	2.2878999999420557e-05	0.4914170600000034
859	939367	False	lost	0.0	2.0814999999174688e-05	0.5390877620000083
860	939377	False	lost	0.0	9.140000003071691e-06	0.5647625460000256
861	939387	False	lost	0.0	1.6153999979451328e-05	0.5035253710000234
