position_0based	n_pairs	observed_fraction_recent	neutral_mean_fraction_recent	neutral_median_fraction_recent	neutral_ci95_lower	neutral_ci95_upper	neutral_exceedances	n_neutral_replicates	p_upper	q_bh
477000.0	2000	5.172152119e-05	6.855432770180002e-05	6.240305825499999e-05	1.736833302025e-05	0.00015088987156499997	58	100	0.5841584158415841	0.988260385927172
478000.0	2000	6.700546373e-05	6.84228157536e-05	5.985485311e-05	1.726299937825e-05	0.0001588002807124999	41	100	0.4158415841584158	0.988260385927172
479000.0	2000	8.225359575e-05	6.930941940590001e-05	6.308640006e-05	1.777663860975e-05	0.00015946200876	33	100	0.33663366336633666	0.9838598983504749
480000.0	2000	9.124069658e-05	6.802954226420001e-05	5.9490841585e-05	1.9204041309249998e-05	0.00014939615630749984	22	100	0.22772277227722773	0.9838598983504749
481000.0	2000	9.488518347e-05	6.61959355209e-05	5.6498193835e-05	1.9002592551e-05	0.0001458713160875	21	100	0.21782178217821782	0.9829502805876256
482000.0	2000	9.445858975e-05	6.68051945471e-05	5.579423957e-05	1.7946224151249998e-05	0.00014890778229999994	21	100	0.21782178217821782	0.9829502805876256
483000.0	2000	9.009412983e-05	6.73592630458e-05	5.7951326789999996e-05	1.649826149525e-05	0.00015828562564249997	26	100	0.26732673267326734	0.9838598983504749
484000.0	2000	8.091999678e-05	6.73102044673e-05	6.040559752e-05	1.63661653345e-05	0.00015384195200499984	31	100	0.31683168316831684	0.9838598983504749
485000.0	2000	7.705001145e-05	6.80744207994e-05	6.042528537e-05	1.716380295275e-05	0.00015313988166749997	30	100	0.3069306930693069	0.9838598983504749
486000.0	2000	9.178037867e-05	7.03146075316e-05	6.4928939045e-05	1.75206022255e-05	0.00016062380015749995	24	100	0.24752475247524752	0.9838598983504749
487000.0	2000	9.896955633e-05	7.11736065666e-05	6.251927319499999e-05	1.78480269365e-05	0.0001838732440249997	21	100	0.21782178217821782	0.9829502805876256
488000.0	2000	9.714986001e-05	7.08416004275e-05	6.024406918e-05	1.58924344955e-05	0.00017383388552999991	21	100	0.21782178217821782	0.9829502805876256
489000.0	2000	8.627979104e-05	7.10767726417e-05	5.988660191e-05	1.7111034561e-05	0.0001845561741624998	27	100	0.27722772277227725	0.9838598983504749
490000.0	2000	7.141437786e-05	7.23961804001e-05	6.142476012e-05	1.67346137615e-05	0.00021155436844999968	38	100	0.38613861386138615	0.9838598983504749
491000.0	2000	7.641858727e-05	7.06824066706e-05	5.8057806155000004e-05	1.8786060159999997e-05	0.00022154261688749955	32	100	0.32673267326732675	0.9838598983504749
492000.0	2000	6.764026142e-05	7.070390570669999e-05	6.0652416185e-05	1.674961298575e-05	0.0002165196553074994	43	100	0.43564356435643564	0.988260385927172
493000.0	2000	7.771601565e-05	6.993521748321e-05	6.0367411215e-05	1.6359504308e-05	0.00020801148701249942	34	100	0.3465346534653465	0.9838598983504749
494000.0	2000	7.98216325e-05	6.891794565129999e-05	5.8932583605000004e-05	1.7020788736499998e-05	0.0002113920960524999	26	100	0.26732673267326734	0.9838598983504749
495000.0	2000	9.008485136e-05	6.744402846425e-05	5.4603751835e-05	1.724792186875e-05	0.00019596026681499955	22	100	0.22772277227722773	0.9838598983504749
496000.0	2000	9.830418549e-05	6.655026335150001e-05	5.575093627e-05	1.532632410775e-05	0.00019313069142749972	18	100	0.18811881188118812	0.9829502805876256
497000.0	2000	8.369627078e-05	6.754617424827e-05	5.9160230270000004e-05	1.6892378272e-05	0.00017500935403749995	24	100	0.24752475247524752	0.9838598983504749
498000.0	2000	7.351515472e-05	6.902351751254999e-05	6.247317393e-05	1.7019254053e-05	0.00017863910662249978	37	100	0.37623762376237624	0.9838598983504749
499000.0	2000	6.617271338e-05	6.864013222339e-05	5.8100130955e-05	1.276737253e-05	0.00019068750564249986	44	100	0.44554455445544555	0.988260385927172
500000.0	2000	0.0001026610449	6.72957073612e-05	5.9537692765e-05	1.3910318848e-05	0.00019593896253249996	12	100	0.12871287128712872	0.9829502805876256
501000.0	2000	0.0001137764576	6.63092468412e-05	5.9757175405000004e-05	1.552388649725e-05	0.00019571398876999996	7	100	0.07920792079207921	0.9829502805876256
502000.0	2000	0.0001032158917	6.58839407907e-05	5.722666851e-05	1.770437191075e-05	0.00017529072076999955	13	100	0.13861386138613863	0.9829502805876256
503000.0	2000	9.850398474e-05	6.591807623660002e-05	5.7557212435e-05	1.969976265275e-05	0.00016958022005999945	18	100	0.18811881188118812	0.9829502805876256
504000.0	2000	0.0001016569562	6.37428367719e-05	5.3143537315000005e-05	1.6721899309500002e-05	0.00016394095452499955	13	100	0.13861386138613863	0.9829502805876256
