position_0based	origin	selection_coefficient	genotype_class	threshold_years	n_replicates	mean_statistic	auc_vs_neutral
2230000.0	de_novo	0.005	hom_carrier	20000.0	18	0.05041534453127508	0.5556260416666666
2240000.0	de_novo	0.005	hom_carrier	20000.0	18	0.051426765725107536	0.5493225694444445
2250000.0	de_novo	0.005	hom_carrier	20000.0	18	0.04990457647533817	0.537803125
2260000.0	de_novo	0.005	hom_carrier	20000.0	18	0.04837201169608018	0.5319444444444446
2270000.0	de_novo	0.005	hom_carrier	20000.0	18	0.051752568599078876	0.5594798611111111
2280000.0	de_novo	0.005	hom_carrier	20000.0	18	0.055797126766312356	0.5827979166666667
2290000.0	de_novo	0.005	hom_carrier	20000.0	18	0.04924215338783408	0.5389572916666666
2300000.0	de_novo	0.005	hom_carrier	20000.0	18	0.050409873791340085	0.5527520833333333
2310000.0	de_novo	0.005	hom_carrier	20000.0	18	0.04997840955653047	0.5576076388888889
2320000.0	de_novo	0.005	hom_carrier	20000.0	18	0.046061633393210906	0.5134628472222221
2330000.0	de_novo	0.005	hom_carrier	20000.0	18	0.0444249816412731	0.5053597222222223
2340000.0	de_novo	0.005	hom_carrier	20000.0	18	0.04405165467659998	0.5063677083333333
2350000.0	de_novo	0.005	hom_carrier	20000.0	18	0.04279483896761349	0.4928048611111111
2360000.0	de_novo	0.005	hom_carrier	20000.0	18	0.04984106670136127	0.5602506944444445
2370000.0	de_novo	0.005	hom_carrier	20000.0	18	0.05645194194538104	0.6207489583333334
2380000.0	de_novo	0.005	hom_carrier	20000.0	18	0.05765534155618198	0.6070173611111112
2390000.0	de_novo	0.005	hom_carrier	20000.0	18	0.058932934899391255	0.6231197916666668
2400000.0	de_novo	0.005	hom_carrier	20000.0	18	0.05352485411853906	0.594176388888889
2410000.0	de_novo	0.005	hom_carrier	20000.0	18	0.057078335202851695	0.6331333333333332
2420000.0	de_novo	0.005	hom_carrier	20000.0	18	0.05750176411193859	0.6403006944444445
2430000.0	de_novo	0.005	hom_carrier	20000.0	18	0.06036808477412217	0.677186111111111
2440000.0	de_novo	0.005	hom_carrier	20000.0	18	0.06071486358139254	0.676995486111111
2450000.0	de_novo	0.005	hom_carrier	20000.0	18	0.05942943006806159	0.6632513888888888
2460000.0	de_novo	0.005	hom_carrier	20000.0	18	0.05774421204862369	0.6660805555555557
2470000.0	de_novo	0.005	hom_carrier	20000.0	18	0.062799727374346	0.6970875
2480000.0	de_novo	0.005	hom_carrier	20000.0	18	0.054099151898091315	0.6131312499999999
2490000.0	de_novo	0.005	hom_carrier	20000.0	18	0.05477967792974095	0.5998722222222221
2500000.0	de_novo	0.005	hom_carrier	20000.0	18	0.0587725221649296	0.6311743055555555
2510000.0	de_novo	0.005	hom_carrier	20000.0	18	0.053873348224901835	0.6061270833333334
2520000.0	de_novo	0.005	hom_carrier	20000.0	18	0.05113008917973874	0.5775204861111111
2530000.0	de_novo	0.005	hom_carrier	20000.0	18	0.04793381341618158	0.560104861111111
2540000.0	de_novo	0.005	hom_carrier	20000.0	18	0.05077693542128668	0.5750340277777778
2550000.0	de_novo	0.005	hom_carrier	20000.0	18	0.04993215653745325	0.5636770833333333
2560000.0	de_novo	0.005	hom_carrier	20000.0	18	0.04470099729686632	0.5109663194444445
2570000.0	de_novo	0.005	hom_carrier	20000.0	18	0.04900873813383326	0.5610621527777777
2580000.0	de_novo	0.005	hom_carrier	20000.0	18	0.048948340058254304	0.5411600694444444
2590000.0	de_novo	0.005	hom_carrier	20000.0	18	0.05299819456134007	0.5720767361111111
2600000.0	de_novo	0.005	hom_carrier	20000.0	18	0.05002691822520952	0.5390010416666666
2610000.0	de_novo	0.005	hom_carrier	20000.0	18	0.05327559125204261	0.5482076388888888
2620000.0	de_novo	0.005	hom_carrier	20000.0	18	0.04702225452776975	0.4979822916666667
2630000.0	de_novo	0.005	hom_carrier	20000.0	18	0.05234167245252379	0.5528239583333332
2640000.0	de_novo	0.005	hom_carrier	20000.0	18	0.052201005966518936	0.5614118055555555
2650000.0	de_novo	0.005	hom_carrier	20000.0	18	0.05119232673711052	0.5527895833333334
2660000.0	de_novo	0.005	hom_carrier	20000.0	18	0.05213529717265276	0.5728472222222221
2670000.0	de_novo	0.005	hom_carrier	20000.0	18	0.05238899248028264	0.5607989583333333
2680000.0	de_novo	0.005	hom_carrier	20000.0	18	0.05346043336263695	0.5668600694444443
2690000.0	de_novo	0.005	hom_carrier	20000.0	18	0.059538411329989493	0.6086489583333334
2700000.0	de_novo	0.005	hom_carrier	20000.0	18	0.06090456076269768	0.6213857638888888
2710000.0	de_novo	0.005	hom_carrier	20000.0	18	0.04874091128528593	0.5356315972222221
2720000.0	de_novo	0.005	hom_carrier	20000.0	18	0.05503995537233078	0.5851003472222222
2730000.0	de_novo	0.005	hom_carrier	20000.0	18	0.053336428597524015	0.5462079861111111
2740000.0	de_novo	0.005	hom_carrier	20000.0	18	0.05239458355455539	0.5337777777777778
2750000.0	de_novo	0.005	hom_carrier	20000.0	18	0.048594188154115564	0.4938295138888889
2760000.0	de_novo	0.005	hom_carrier	20000.0	18	0.051059252398841445	0.5225875000000001
2770000.0	de_novo	0.005	hom_carrier	20000.0	18	0.04927997411078768	0.5235340277777777
2780000.0	de_novo	0.005	hom_carrier	20000.0	18	0.044087251768590366	0.476051388888889
2790000.0	de_novo	0.005	hom_carrier	20000.0	18	0.04498203166401994	0.5166232638888889
2800000.0	de_novo	0.005	hom_carrier	20000.0	18	0.04673846394761569	0.51551875
2810000.0	de_novo	0.005	hom_carrier	20000.0	18	0.041852840030524925	0.47987708333333334
2820000.0	de_novo	0.005	hom_carrier	20000.0	18	0.03904637517551062	0.4359378472222221
2830000.0	de_novo	0.005	hom_carrier	20000.0	18	0.03763507411800758	0.416764236111111
2840000.0	de_novo	0.005	hom_carrier	20000.0	18	0.03841869096951755	0.4050649305555555
2850000.0	de_novo	0.005	hom_carrier	20000.0	18	0.0373682404697643	0.41227465277777775
2860000.0	de_novo	0.005	hom_carrier	20000.0	18	0.04251239720449611	0.47230208333333334
2870000.0	de_novo	0.005	hom_carrier	20000.0	18	0.045710722015495794	0.5035996527777776
2880000.0	de_novo	0.005	hom_carrier	20000.0	18	0.03877799841166836	0.4453145833333333
2890000.0	de_novo	0.005	hom_carrier	20000.0	18	0.03783648066882196	0.41126805555555557
2900000.0	de_novo	0.005	hom_carrier	20000.0	18	0.03856025260928806	0.42640173611111115
2910000.0	de_novo	0.005	hom_carrier	20000.0	18	0.03997216627547145	0.4421270833333333
2920000.0	de_novo	0.005	hom_carrier	20000.0	18	0.044928438997879266	0.4993822916666667
2930000.0	de_novo	0.005	hom_carrier	20000.0	18	0.048217026217357295	0.5198527777777778
2940000.0	de_novo	0.005	hom_carrier	20000.0	18	0.047770882142784195	0.5095190972222222
2950000.0	de_novo	0.005	hom_carrier	20000.0	18	0.05104869479909629	0.5508420138888889
2960000.0	de_novo	0.005	hom_carrier	20000.0	18	0.05400654294133795	0.5765729166666668
2970000.0	de_novo	0.005	hom_carrier	20000.0	18	0.05786991742396889	0.5992552083333333
2980000.0	de_novo	0.005	hom_carrier	20000.0	18	0.05314031128923791	0.567907638888889
2990000.0	de_novo	0.005	hom_carrier	20000.0	18	0.05495979989950666	0.5974197916666666
3000000.0	de_novo	0.005	hom_carrier	20000.0	18	0.0582521803747791	0.6440944444444445
3010000.0	de_novo	0.005	hom_carrier	20000.0	18	0.05476037843136336	0.5973690972222223
3020000.0	de_novo	0.005	hom_carrier	20000.0	18	0.05611857075127629	0.5957385416666666
3030000.0	de_novo	0.005	hom_carrier	20000.0	18	0.062056205181738586	0.6213274305555555
3040000.0	de_novo	0.005	hom_carrier	20000.0	18	0.05756122093730519	0.5938545138888889
3050000.0	de_novo	0.005	hom_carrier	20000.0	18	0.05760961564853479	0.5971260416666667
3060000.0	de_novo	0.005	hom_carrier	20000.0	18	0.05553655605297344	0.5914788194444446
3070000.0	de_novo	0.005	hom_carrier	20000.0	18	0.05722384844427987	0.5888277777777778
3080000.0	de_novo	0.005	hom_carrier	20000.0	18	0.057939871546613335	0.594975
3090000.0	de_novo	0.005	hom_carrier	20000.0	18	0.050306980019892165	0.5357222222222222
3100000.0	de_novo	0.005	hom_carrier	20000.0	18	0.051589799890552755	0.5452982638888888
3110000.0	de_novo	0.005	hom_carrier	20000.0	18	0.0492386607639306	0.5212854166666667
3120000.0	de_novo	0.005	hom_carrier	20000.0	18	0.05124647596159942	0.5618263888888889
3130000.0	de_novo	0.005	hom_carrier	20000.0	18	0.045796105749902574	0.5202378472222222
3140000.0	de_novo	0.005	hom_carrier	20000.0	18	0.04345331461568844	0.48911875
3150000.0	de_novo	0.005	hom_carrier	20000.0	18	0.04312483447847065	0.4824815972222222
3160000.0	de_novo	0.005	hom_carrier	20000.0	18	0.04218634992285503	0.47481006944444437
3170000.0	de_novo	0.005	hom_carrier	20000.0	18	0.042468228755098786	0.46812083333333326
3180000.0	de_novo	0.005	hom_carrier	20000.0	18	0.04447970466159348	0.4911541666666666
3190000.0	de_novo	0.005	hom_carrier	20000.0	18	0.04211895072911826	0.4608229166666667
3200000.0	de_novo	0.005	hom_carrier	20000.0	18	0.04231043930196205	0.4791645833333333
3210000.0	de_novo	0.005	hom_carrier	20000.0	18	0.04107453054839066	0.4761659722222223
3220000.0	de_novo	0.005	hom_carrier	20000.0	18	0.045035226310290395	0.5272888888888888
3230000.0	de_novo	0.005	hom_carrier	20000.0	18	0.0473604714684976	0.5466072916666667
3240000.0	de_novo	0.005	hom_carrier	20000.0	18	0.04579225264006595	0.5160927083333333
3250000.0	de_novo	0.005	hom_carrier	20000.0	18	0.04542392713707845	0.5057277777777778
3260000.0	de_novo	0.005	hom_carrier	20000.0	18	0.04111162050791701	0.4485871527777777
3270000.0	de_novo	0.005	hom_carrier	20000.0	18	0.04031424535313946	0.43808784722222227
3280000.0	de_novo	0.005	hom_carrier	20000.0	18	0.04608232068589055	0.4862454861111111
3290000.0	de_novo	0.005	hom_carrier	20000.0	18	0.053134606527203566	0.572235763888889
3300000.0	de_novo	0.005	hom_carrier	20000.0	18	0.05509865545917061	0.5695694444444445
3310000.0	de_novo	0.005	hom_carrier	20000.0	18	0.056240259214463996	0.5832649305555555
3320000.0	de_novo	0.005	hom_carrier	20000.0	18	0.05681771806575258	0.6132461805555556
3330000.0	de_novo	0.005	hom_carrier	20000.0	18	0.051173633236548804	0.5429045138888888
3340000.0	de_novo	0.005	hom_carrier	20000.0	18	0.05012793653586062	0.5187809027777778
3350000.0	de_novo	0.005	hom_carrier	20000.0	18	0.051165968095875744	0.5366951388888889
3360000.0	de_novo	0.005	hom_carrier	20000.0	18	0.057876374649293294	0.6050763888888889
3370000.0	de_novo	0.005	hom_carrier	20000.0	18	0.06793717950176481	0.6371277777777778
3380000.0	de_novo	0.005	hom_carrier	20000.0	18	0.06730610686452962	0.6108194444444445
3390000.0	de_novo	0.005	hom_carrier	20000.0	18	0.06622931535779458	0.5953739583333333
3400000.0	de_novo	0.005	hom_carrier	20000.0	18	0.05880148576684441	0.5633121527777778
3410000.0	de_novo	0.005	hom_carrier	20000.0	18	0.05892555763014927	0.5666097222222223
3420000.0	de_novo	0.005	hom_carrier	20000.0	18	0.059281986183962826	0.5349600694444444
3430000.0	de_novo	0.005	hom_carrier	20000.0	18	0.05392850389010744	0.49891354166666674
3440000.0	de_novo	0.005	hom_carrier	20000.0	18	0.05276055529127777	0.51514375
3450000.0	de_novo	0.005	hom_carrier	20000.0	18	0.05471424991839408	0.5520520833333333
3460000.0	de_novo	0.005	hom_carrier	20000.0	18	0.050464816636956136	0.5397364583333333
3470000.0	de_novo	0.005	hom_carrier	20000.0	18	0.046406705843059746	0.5039291666666667
3480000.0	de_novo	0.005	hom_carrier	20000.0	18	0.048221203195916974	0.5136934027777778
3490000.0	de_novo	0.005	hom_carrier	20000.0	18	0.049064133152905934	0.5160895833333333
3500000.0	de_novo	0.005	hom_carrier	20000.0	18	0.050396715735488526	0.5363618055555555
3510000.0	de_novo	0.005	hom_carrier	20000.0	18	0.04332557732184757	0.464003125
3520000.0	de_novo	0.005	hom_carrier	20000.0	18	0.04188007696648596	0.44805173611111104
3530000.0	de_novo	0.005	hom_carrier	20000.0	18	0.04389306749246421	0.46037430555555553
3540000.0	de_novo	0.005	hom_carrier	20000.0	18	0.04500863033218493	0.47460868055555555
3550000.0	de_novo	0.005	hom_carrier	20000.0	18	0.04893229811531547	0.5210510416666667
3560000.0	de_novo	0.005	hom_carrier	20000.0	18	0.052459120840325744	0.5609125
3570000.0	de_novo	0.005	hom_carrier	20000.0	18	0.050605145542884124	0.5374295138888888
3580000.0	de_novo	0.005	hom_carrier	20000.0	18	0.0499426046537659	0.5303628472222222
3590000.0	de_novo	0.005	hom_carrier	20000.0	18	0.05181734123244983	0.5410791666666666
3600000.0	de_novo	0.005	hom_carrier	20000.0	18	0.04959854349319791	0.5049152777777777
3610000.0	de_novo	0.005	hom_carrier	20000.0	18	0.05131593202653299	0.5117038194444444
3620000.0	de_novo	0.005	hom_carrier	20000.0	18	0.04694736164216474	0.48670243055555557
3630000.0	de_novo	0.005	hom_carrier	20000.0	18	0.04617153216101465	0.4985857638888889
3640000.0	de_novo	0.005	hom_carrier	20000.0	18	0.046683518313101725	0.48234548611111105
3650000.0	de_novo	0.005	hom_carrier	20000.0	18	0.0469682854208781	0.4837697916666667
3660000.0	de_novo	0.005	hom_carrier	20000.0	18	0.04803149781190768	0.49747708333333335
3670000.0	de_novo	0.005	hom_carrier	20000.0	18	0.04829261800506208	0.5035371527777778
3680000.0	de_novo	0.005	hom_carrier	20000.0	18	0.0489345459220732	0.5088704861111111
3690000.0	de_novo	0.005	hom_carrier	20000.0	18	0.049818464417907486	0.5349354166666667
3700000.0	de_novo	0.005	hom_carrier	20000.0	18	0.051788383469908154	0.5499121527777777
3710000.0	de_novo	0.005	hom_carrier	20000.0	18	0.058436851436645294	0.6177204861111112
3720000.0	de_novo	0.005	hom_carrier	20000.0	18	0.05894053843201757	0.6177677083333334
3730000.0	de_novo	0.005	hom_carrier	20000.0	18	0.061425224567186715	0.6360190972222223
3740000.0	de_novo	0.005	hom_carrier	20000.0	18	0.06139134445193276	0.6402597222222223
3750000.0	de_novo	0.005	hom_carrier	20000.0	18	0.05716455204516921	0.6008395833333333
3760000.0	de_novo	0.005	hom_carrier	20000.0	18	0.052034396593216056	0.5751357638888889
3770000.0	de_novo	0.005	hom_carrier	20000.0	18	0.051490572501303414	0.5650597222222222
3780000.0	de_novo	0.005	hom_carrier	20000.0	18	0.04785902666953684	0.5524350694444444
3790000.0	de_novo	0.005	hom_carrier	20000.0	18	0.049040980002092165	0.5661788194444445
3800000.0	de_novo	0.005	hom_carrier	20000.0	18	0.04801814643649005	0.5394277777777777
3810000.0	de_novo	0.005	hom_carrier	20000.0	18	0.045604520609537916	0.5275114583333332
3820000.0	de_novo	0.005	hom_carrier	20000.0	18	0.046057192889719406	0.5336246527777777
3830000.0	de_novo	0.005	hom_carrier	20000.0	18	0.042286496089360984	0.49908263888888893
3840000.0	de_novo	0.005	hom_carrier	20000.0	18	0.04078253104372926	0.4816343749999999
3850000.0	de_novo	0.005	hom_carrier	20000.0	18	0.040201434565530235	0.47466111111111114
3860000.0	de_novo	0.005	hom_carrier	20000.0	18	0.04558598926356791	0.5401100694444444
3870000.0	de_novo	0.005	hom_carrier	20000.0	18	0.04601422457811359	0.5267979166666668
3880000.0	de_novo	0.005	hom_carrier	20000.0	18	0.044026163316362395	0.500521875
3890000.0	de_novo	0.005	hom_carrier	20000.0	18	0.051408882845988546	0.5742881944444443
3900000.0	de_novo	0.005	hom_carrier	20000.0	18	0.0518774300281232	0.5792631944444445
3910000.0	de_novo	0.005	hom_carrier	20000.0	18	0.04822949216917323	0.5498225694444445
3920000.0	de_novo	0.005	hom_carrier	20000.0	18	0.05117886437949744	0.5654850694444444
3930000.0	de_novo	0.005	hom_carrier	20000.0	18	0.04828615154727695	0.5432364583333333
3940000.0	de_novo	0.005	hom_carrier	20000.0	18	0.05090655206969341	0.5756715277777779
3950000.0	de_novo	0.005	hom_carrier	20000.0	18	0.052661492182711434	0.5962670138888888
3960000.0	de_novo	0.005	hom_carrier	20000.0	18	0.0536347504723481	0.5900399305555556
3970000.0	de_novo	0.005	hom_carrier	20000.0	18	0.05796618791112291	0.6159041666666667
3980000.0	de_novo	0.005	hom_carrier	20000.0	18	0.0525587773780695	0.5719927083333334
3990000.0	de_novo	0.005	hom_carrier	20000.0	18	0.050732634575803105	0.5726038194444445
4000000.0	de_novo	0.005	hom_carrier	20000.0	18	0.050149443595000516	0.5471618055555555
4010000.0	de_novo	0.005	hom_carrier	20000.0	18	0.051991187427050306	0.5516583333333334
4020000.0	de_novo	0.005	hom_carrier	20000.0	18	0.046623917673777354	0.5237586805555555
4030000.0	de_novo	0.005	hom_carrier	20000.0	18	0.044901681774383466	0.49905520833333333
4040000.0	de_novo	0.005	hom_carrier	20000.0	18	0.04197277611604744	0.4752850694444444
4050000.0	de_novo	0.005	hom_carrier	20000.0	18	0.038803389209720186	0.4354802083333334
4060000.0	de_novo	0.005	hom_carrier	20000.0	18	0.04002742838252629	0.4563125
4070000.0	de_novo	0.005	hom_carrier	20000.0	18	0.04119508136421303	0.4540225694444444
4080000.0	de_novo	0.005	hom_carrier	20000.0	18	0.044557480227498426	0.4880774305555557
4090000.0	de_novo	0.005	hom_carrier	20000.0	18	0.044132163229079265	0.4784006944444444
4100000.0	de_novo	0.005	hom_carrier	20000.0	18	0.04538740686020942	0.4977701388888889
4110000.0	de_novo	0.005	hom_carrier	20000.0	18	0.04359988976704812	0.48536423611111107
4120000.0	de_novo	0.005	hom_carrier	20000.0	18	0.040775731550967795	0.4545427083333332
4130000.0	de_novo	0.005	hom_carrier	20000.0	18	0.0407931045429862	0.44727500000000003
4140000.0	de_novo	0.005	hom_carrier	20000.0	18	0.044162748711225705	0.47698090277777777
4150000.0	de_novo	0.005	hom_carrier	20000.0	18	0.0513377388128038	0.5317451388888889
4160000.0	de_novo	0.005	hom_carrier	20000.0	18	0.05199955913652129	0.5342565972222223
4170000.0	de_novo	0.005	hom_carrier	20000.0	18	0.04885015338884772	0.49023298611111105
4180000.0	de_novo	0.005	hom_carrier	20000.0	18	0.04656200227002638	0.4593315972222222
4190000.0	de_novo	0.005	hom_carrier	20000.0	18	0.043834427401871434	0.4440142361111111
4200000.0	de_novo	0.005	hom_carrier	20000.0	18	0.045578101289624855	0.4852961805555556
4210000.0	de_novo	0.005	hom_carrier	20000.0	18	0.048918627826494365	0.5185166666666666
4220000.0	de_novo	0.005	hom_carrier	20000.0	18	0.045265841385726355	0.48777187499999997
4230000.0	de_novo	0.005	hom_carrier	20000.0	18	0.04753766419086017	0.5078145833333333
4240000.0	de_novo	0.005	hom_carrier	20000.0	18	0.045889872642585615	0.48680625
4250000.0	de_novo	0.005	hom_carrier	20000.0	18	0.048169828626245303	0.5028229166666667
4260000.0	de_novo	0.005	hom_carrier	20000.0	18	0.04566683059953812	0.4723135416666666
4270000.0	de_novo	0.005	hom_carrier	20000.0	18	0.049641543867786686	0.5116809027777778
4280000.0	de_novo	0.005	hom_carrier	20000.0	18	0.05244817466913609	0.5209836805555556
4290000.0	de_novo	0.005	hom_carrier	20000.0	18	0.05140957961963342	0.5313024305555555
4300000.0	de_novo	0.005	hom_carrier	20000.0	18	0.05292509373983725	0.5382586805555555
4310000.0	de_novo	0.005	hom_carrier	20000.0	18	0.0504456756319197	0.5153427083333333
4320000.0	de_novo	0.005	hom_carrier	20000.0	18	0.05252146567189358	0.5315965277777778
4330000.0	de_novo	0.005	hom_carrier	20000.0	18	0.04907775156298232	0.5176503472222221
4340000.0	de_novo	0.005	hom_carrier	20000.0	18	0.05046781811508591	0.5408805555555555
4350000.0	de_novo	0.005	hom_carrier	20000.0	18	0.05011811055436269	0.5386697916666666
4360000.0	de_novo	0.005	hom_carrier	20000.0	18	0.04966629115358992	0.5477631944444443
4370000.0	de_novo	0.005	hom_carrier	20000.0	18	0.050368883711745985	0.5513420138888887
4380000.0	de_novo	0.005	hom_carrier	20000.0	18	0.05155378828397567	0.5601968749999999
4390000.0	de_novo	0.005	hom_carrier	20000.0	18	0.05562686000771951	0.6070041666666666
4400000.0	de_novo	0.005	hom_carrier	20000.0	18	0.05916182053710996	0.6269927083333333
4410000.0	de_novo	0.005	hom_carrier	20000.0	18	0.05511763558367005	0.6156874999999999
4420000.0	de_novo	0.005	hom_carrier	20000.0	18	0.05998082996292911	0.6413451388888889
4430000.0	de_novo	0.005	hom_carrier	20000.0	18	0.059239258474860605	0.6254170138888889
4440000.0	de_novo	0.005	hom_carrier	20000.0	18	0.060267736568794056	0.6405506944444445
4450000.0	de_novo	0.005	hom_carrier	20000.0	18	0.05654399781861108	0.60445
4460000.0	de_novo	0.005	hom_carrier	20000.0	18	0.05452589224584234	0.5918805555555555
4470000.0	de_novo	0.005	hom_carrier	20000.0	18	0.053242861759293804	0.5797413194444444
4480000.0	de_novo	0.005	hom_carrier	20000.0	18	0.052188086442074205	0.5669413194444445
4490000.0	de_novo	0.005	hom_carrier	20000.0	18	0.05175946133681621	0.5647875000000001
4500000.0	de_novo	0.005	hom_carrier	20000.0	18	0.050873804684383434	0.5615152777777779
4510000.0	de_novo	0.005	hom_carrier	20000.0	18	0.04886537356143417	0.5521315972222223
4520000.0	de_novo	0.005	hom_carrier	20000.0	18	0.04801977761993592	0.5504423611111111
4530000.0	de_novo	0.005	hom_carrier	20000.0	18	0.04825733850827742	0.5440427083333333
4540000.0	de_novo	0.005	hom_carrier	20000.0	18	0.047140577400214566	0.5266104166666667
4550000.0	de_novo	0.005	hom_carrier	20000.0	18	0.048446776290633306	0.5321913194444445
4560000.0	de_novo	0.005	hom_carrier	20000.0	18	0.05253830730921226	0.5881315972222222
4570000.0	de_novo	0.005	hom_carrier	20000.0	18	0.051091322431705416	0.5816954861111111
4580000.0	de_novo	0.005	hom_carrier	20000.0	18	0.05350453541492385	0.6121993055555556
4590000.0	de_novo	0.005	hom_carrier	20000.0	18	0.05440642921762763	0.5801458333333334
4600000.0	de_novo	0.005	hom_carrier	20000.0	18	0.048306229603169236	0.5423156250000001
4610000.0	de_novo	0.005	hom_carrier	20000.0	18	0.04448692468945503	0.4940881944444446
4620000.0	de_novo	0.005	hom_carrier	20000.0	18	0.04609780006298531	0.5289420138888888
4630000.0	de_novo	0.005	hom_carrier	20000.0	18	0.05138999274036133	0.5652173611111111
4640000.0	de_novo	0.005	hom_carrier	20000.0	18	0.048456362635800845	0.5354513888888888
4650000.0	de_novo	0.005	hom_carrier	20000.0	18	0.04988747923384698	0.5344666666666666
4660000.0	de_novo	0.005	hom_carrier	20000.0	18	0.05392050452076144	0.5846548611111111
4670000.0	de_novo	0.005	hom_carrier	20000.0	18	0.05902739604060255	0.6243440972222222
4680000.0	de_novo	0.005	hom_carrier	20000.0	18	0.059331927419525345	0.6520881944444444
4690000.0	de_novo	0.005	hom_carrier	20000.0	18	0.06210366213774451	0.6763427083333334
4700000.0	de_novo	0.005	hom_carrier	20000.0	18	0.06343192064285301	0.6709111111111111
4710000.0	de_novo	0.005	hom_carrier	20000.0	18	0.061164904244523616	0.650504861111111
4720000.0	de_novo	0.005	hom_carrier	20000.0	18	0.058805584875216727	0.6194701388888889
4730000.0	de_novo	0.005	hom_carrier	20000.0	18	0.05824442001101682	0.6019010416666667
4740000.0	de_novo	0.005	hom_carrier	20000.0	18	0.06500045053131512	0.629965625
4750000.0	de_novo	0.005	hom_carrier	20000.0	18	0.06725949540221855	0.6443930555555555
4760000.0	de_novo	0.005	hom_carrier	20000.0	18	0.07082464581322007	0.6849763888888888
4770000.0	de_novo	0.005	hom_carrier	20000.0	18	0.06989850911325818	0.6852041666666666
4780000.0	de_novo	0.005	hom_carrier	20000.0	18	0.06782018206408001	0.670038888888889
4790000.0	de_novo	0.005	hom_carrier	20000.0	18	0.06356802881694347	0.6636631944444444
4800000.0	de_novo	0.005	hom_carrier	20000.0	18	0.06900344199141302	0.6513364583333333
4810000.0	de_novo	0.005	hom_carrier	20000.0	18	0.06583894880435397	0.6535131944444443
4820000.0	de_novo	0.005	hom_carrier	20000.0	18	0.06824380542498101	0.6637475694444445
4830000.0	de_novo	0.005	hom_carrier	20000.0	18	0.0713505693550634	0.6929850694444445
4840000.0	de_novo	0.005	hom_carrier	20000.0	18	0.0713380177959281	0.7090951388888889
4850000.0	de_novo	0.005	hom_carrier	20000.0	18	0.07329354672020855	0.7262506944444446
4860000.0	de_novo	0.005	hom_carrier	20000.0	18	0.07618781354892613	0.7051416666666668
4870000.0	de_novo	0.005	hom_carrier	20000.0	18	0.07497824771830913	0.6862489583333335
4880000.0	de_novo	0.005	hom_carrier	20000.0	18	0.07248978703731612	0.6799208333333334
4890000.0	de_novo	0.005	hom_carrier	20000.0	18	0.07452109533724399	0.6918354166666666
4900000.0	de_novo	0.005	hom_carrier	20000.0	18	0.07874566550091908	0.6926468750000001
4910000.0	de_novo	0.005	hom_carrier	20000.0	18	0.07512478194449941	0.6929281249999999
4920000.0	de_novo	0.005	hom_carrier	20000.0	18	0.08160573693863132	0.7436149305555555
4930000.0	de_novo	0.005	hom_carrier	20000.0	18	0.08081815944067441	0.7106305555555555
4940000.0	de_novo	0.005	hom_carrier	20000.0	18	0.08092127727277845	0.7156538194444445
4950000.0	de_novo	0.005	hom_carrier	20000.0	18	0.08189524169167557	0.7186184027777778
4960000.0	de_novo	0.005	hom_carrier	20000.0	18	0.08394390836186282	0.7429572916666668
4970000.0	de_novo	0.005	hom_carrier	20000.0	18	0.08988706621543065	0.792607986111111
4980000.0	de_novo	0.005	hom_carrier	20000.0	18	0.08810407458450689	0.7324958333333333
4990000.0	de_novo	0.005	hom_carrier	20000.0	18	0.09580930475142091	0.792086111111111
5000000.0	de_novo	0.005	hom_carrier	20000.0	18	0.1053067219017568	0.8219722222222221
5010000.0	de_novo	0.005	hom_carrier	20000.0	18	0.09680191362826622	0.8069427083333333
5020000.0	de_novo	0.005	hom_carrier	20000.0	18	0.09353735708881761	0.7839562499999999
5030000.0	de_novo	0.005	hom_carrier	20000.0	18	0.09478466460613777	0.7781079861111111
5040000.0	de_novo	0.005	hom_carrier	20000.0	18	0.08602226888693368	0.7895024305555556
5050000.0	de_novo	0.005	hom_carrier	20000.0	18	0.08513261272627998	0.7839666666666667
5060000.0	de_novo	0.005	hom_carrier	20000.0	18	0.0847882492307603	0.8015659722222223
5070000.0	de_novo	0.005	hom_carrier	20000.0	18	0.08017803530687485	0.8009704861111112
5080000.0	de_novo	0.005	hom_carrier	20000.0	18	0.0777747767693049	0.7462163194444444
5090000.0	de_novo	0.005	hom_carrier	20000.0	18	0.07406714988462992	0.7242284722222223
5100000.0	de_novo	0.005	hom_carrier	20000.0	18	0.07424237308876108	0.7290034722222223
5110000.0	de_novo	0.005	hom_carrier	20000.0	18	0.06854464330500863	0.7048420138888889
5120000.0	de_novo	0.005	hom_carrier	20000.0	18	0.0660674884835147	0.6780211805555556
5130000.0	de_novo	0.005	hom_carrier	20000.0	18	0.0654617628015077	0.6749243055555556
5140000.0	de_novo	0.005	hom_carrier	20000.0	18	0.06394289747579757	0.6618625000000001
5150000.0	de_novo	0.005	hom_carrier	20000.0	18	0.06214624952734168	0.6508128472222222
5160000.0	de_novo	0.005	hom_carrier	20000.0	18	0.06177689294908258	0.630921875
5170000.0	de_novo	0.005	hom_carrier	20000.0	18	0.057486840003968004	0.5956652777777777
5180000.0	de_novo	0.005	hom_carrier	20000.0	18	0.05899259473191137	0.62841875
5190000.0	de_novo	0.005	hom_carrier	20000.0	18	0.05826322828332732	0.6309631944444445
5200000.0	de_novo	0.005	hom_carrier	20000.0	18	0.06121142073705513	0.6497590277777777
