arm	arm_id	replicate_index	sample_af	threshold_years	statistic	null_mean	percentile	p_value
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	15	0.935	20000.0	0.07954545454545454	0.045903124999999996	0.90998125	0.12128598392520093
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	15	0.935	30000.0	0.2159090909090909	0.10036633522727272	0.9913062499999999	0.010812364845439432
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	15	0.935	50000.0	0.5340909090909091	0.2031044034090909	0.99729375	0.0028999637504531195
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	17	0.535	500.0	0.0	3.4166666666666666e-05	0.4994875	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	17	0.535	1000.0	0.0	0.0003233333333333333	0.49515	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	17	0.535	2000.0	0.0	0.0010025	0.48515625	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	17	0.535	3000.0	0.0	0.0014737499999999998	0.47845625	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	17	0.535	5000.0	0.0	0.00274375	0.46080625	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	17	0.535	7500.0	0.0	0.0040016666666666655	0.44380625	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	17	0.535	10000.0	0.0	0.007259583333333331	0.4024875	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	17	0.535	15000.0	0.06666666666666667	0.02347708333333333	0.9049750000000001	0.15647304408694893
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	17	0.535	20000.0	0.16666666666666666	0.04594499999999999	0.99238125	0.012237347033162085
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	17	0.535	30000.0	0.6666666666666666	0.10012499999999998	1.0	1.24998437519531e-05
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	17	0.535	50000.0	0.8	0.20292083333333336	0.99995	7.49990625117186e-05
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	19	0.785	500.0	0.0	4.30327868852459e-05	0.4986875	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	19	0.785	1000.0	0.0	0.00034938524590163935	0.48934375	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	19	0.785	2000.0	0.0	0.0009782786885245904	0.4709125	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	19	0.785	3000.0	0.0	0.0014750000000000002	0.4571875	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	19	0.785	5000.0	0.01639344262295082	0.002669057377049181	0.9193	0.1470481618979763
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	19	0.785	7500.0	0.01639344262295082	0.004038114754098361	0.8783375	0.21488481393982575
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	19	0.785	10000.0	0.01639344262295082	0.0073047131147540995	0.7837062499999999	0.35784552693091337
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	19	0.785	15000.0	0.04918032786885246	0.023395286885245902	0.886225	0.17208534893313834
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	19	0.785	20000.0	0.08196721311475409	0.04588340163934426	0.8878437499999999	0.15552305596180047
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	19	0.785	30000.0	0.2786885245901639	0.1003625	0.9987312500000001	0.0016999787502656218
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	19	0.785	50000.0	0.7213114754098361	0.20318831967213113	0.99981875	0.000249996875039062
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	22	0.505	500.0	0.0	4.5454545454545465e-05	0.4995	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	22	0.505	1000.0	0.0	0.00033352272727272733	0.49633125	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	22	0.505	2000.0	0.0	0.0009664772727272728	0.48945625	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	22	0.505	3000.0	0.0	0.0014875000000000003	0.4839	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	22	0.505	5000.0	0.0	0.002751136363636364	0.47095	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	22	0.505	7500.0	0.0	0.003990909090909091	0.4581375	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	22	0.505	10000.0	0.0	0.007422159090909092	0.42474375	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	22	0.505	15000.0	0.09090909090909091	0.023535227272727274	0.94575625	0.09407382407719904
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	22	0.505	20000.0	0.13636363636363635	0.046147159090909086	0.9505625	0.08109898626267172
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	22	0.505	30000.0	0.6818181818181818	0.10037443181818181	1.0	1.24998437519531e-05
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	22	0.505	50000.0	0.8181818181818182	0.20305397727272725	0.9999	0.0001374982812714841
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	23	0.685	500.0	0.0	4.270833333333334e-05	0.498975	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	23	0.685	1000.0	0.0	0.00035078125	0.49158125	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	23	0.685	2000.0	0.0	0.0009783854166666667	0.47695	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	23	0.685	3000.0	0.0	0.0014903645833333333	0.4655125	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	23	0.685	5000.0	0.0	0.0026815104166666667	0.44054375	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	23	0.685	7500.0	0.0	0.004061979166666667	0.412575	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	23	0.685	10000.0	0.0	0.007351041666666667	0.35235	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	23	0.685	15000.0	0.08333333333333333	0.023459114583333333	0.98383125	0.026949663129210884
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	23	0.685	20000.0	0.14583333333333334	0.045884375	0.9953	0.007574905313683579
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	23	0.685	30000.0	0.2708333333333333	0.10050989583333332	0.99659375	0.004612442344470694
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	23	0.685	50000.0	0.9166666666666666	0.203196875	1.0	1.24998437519531e-05
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	24	0.54	500.0	0.0	4.017857142857142e-05	0.4994375	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	24	0.54	1000.0	0.0	0.0003558035714285713	0.49501875	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	24	0.54	2000.0	0.03571428571428571	0.0010258928571428567	0.9856374999999999	0.028437144535693303
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	24	0.54	3000.0	0.03571428571428571	0.0014959821428571424	0.97905625	0.041011987350158124
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	24	0.54	5000.0	0.07142857142857142	0.002708482142857142	0.99820625	0.0034249571880351497
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	24	0.54	7500.0	0.07142857142857142	0.003977232142857142	0.9964625	0.006837414532318346
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	24	0.54	10000.0	0.07142857142857142	0.007440624999999998	0.9900187500000001	0.01883726453419332
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	24	0.54	15000.0	0.07142857142857142	0.023322321428571418	0.9177625	0.137260784240197
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	24	0.54	20000.0	0.25	0.0457830357142857	0.99985625	0.0002874964062949213
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	24	0.54	30000.0	0.32142857142857145	0.10060580357142854	0.9975687499999999	0.0037999525005937428
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	24	0.54	50000.0	1.0	0.20283526785714281	1.0	1.24998437519531e-05
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	26	0.625	500.0	0.0	4.154411764705882e-05	0.49929375	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	26	0.625	1000.0	0.0	0.0003595588235294117	0.4938875	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	26	0.625	2000.0	0.0	0.001013235294117647	0.4830125	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	26	0.625	3000.0	0.029411764705882353	0.001470220588235294	0.9750062500000001	0.048811889851376855
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	26	0.625	5000.0	0.029411764705882353	0.0026922794117647058	0.9543625	0.08614892313846077
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	26	0.625	7500.0	0.058823529411764705	0.004072058823529412	0.99461875	0.010187372657841778
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	26	0.625	10000.0	0.058823529411764705	0.00725625	0.98548125	0.02701216234797065
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	26	0.625	15000.0	0.058823529411764705	0.023413970588235293	0.88276875	0.18876014049824377
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	26	0.625	20000.0	0.08823529411764706	0.04584926470588235	0.8614375000000001	0.20467244159448006
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	26	0.625	30000.0	0.35294117647058826	0.10048161764705883	0.99954375	0.0007124910938613267
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	26	0.625	50000.0	1.0	0.20288014705882354	1.0	1.24998437519531e-05
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	28	0.58	500.0	0.0	4.154411764705882e-05	0.49929375	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	28	0.58	1000.0	0.0	0.0003595588235294117	0.4938875	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	28	0.58	2000.0	0.0	0.001013235294117647	0.4830125	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	28	0.58	3000.0	0.0	0.001470220588235294	0.4756	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	28	0.58	5000.0	0.0	0.0026922794117647058	0.45693125	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	28	0.58	7500.0	0.0	0.004072058823529412	0.4361625	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	28	0.58	10000.0	0.0	0.00725625	0.39123125	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	28	0.58	15000.0	0.029411764705882353	0.023413970588235293	0.6299375	0.5513806077424033
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	28	0.58	20000.0	0.08823529411764706	0.04584926470588235	0.8614375000000001	0.20467244159448006
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	28	0.58	30000.0	0.14705882352941177	0.10048161764705883	0.80186875	0.25953425582180223
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	28	0.58	50000.0	1.0	0.20288014705882354	1.0	1.24998437519531e-05
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	29	0.86	500.0	0.0	4.10958904109589e-05	0.4985	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	29	0.86	1000.0	0.0	0.0003506849315068493	0.4872	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	29	0.86	2000.0	0.0	0.000996917808219178	0.46479375	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	29	0.86	3000.0	0.0	0.0014700342465753422	0.44938125	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	29	0.86	5000.0	0.0	0.002690410958904109	0.4128375	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	29	0.86	7500.0	0.0136986301369863	0.00402208904109589	0.85565	0.24888438894513817
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	29	0.86	10000.0	0.0136986301369863	0.007342465753424656	0.7433375	0.4111073611579855
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	29	0.86	15000.0	0.0273972602739726	0.023448287671232873	0.623775	0.5076811539855752
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	29	0.86	20000.0	0.0684931506849315	0.04591095890410959	0.8111625	0.2501343733203335
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	29	0.86	30000.0	0.2191780821917808	0.10048202054794521	0.9901187499999999	0.01257484281446482
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	29	0.86	50000.0	0.8082191780821918	0.20314914383561644	0.9999812499999999	3.74995312558593e-05
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	30	0.375	500.0	0.0	4.017857142857142e-05	0.49971875	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	30	0.375	1000.0	0.07142857142857142	0.0003660714285714285	0.9974375	0.005137435782052725
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	30	0.375	2000.0	0.07142857142857142	0.0009910714285714284	0.9930625000000001	0.013837327033412082
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	30	0.375	3000.0	0.07142857142857142	0.0014839285714285707	0.9896125	0.020624742190722616
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	30	0.375	5000.0	0.07142857142857142	0.002687499999999999	0.98119375	0.036924538443269456
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	30	0.375	7500.0	0.07142857142857142	0.003989285714285713	0.972075	0.054236822039724505
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	30	0.375	10000.0	0.07142857142857142	0.00744910714285714	0.9479375	0.09907376157798027
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	30	0.375	15000.0	0.14285714285714285	0.023495535714285705	0.97723125	0.041799477506531166
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	30	0.375	20000.0	0.5	0.045841964285714264	0.99999375	2.49996875039062e-05
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	30	0.375	30000.0	0.6428571428571429	0.10039017857142853	1.0	1.24998437519531e-05
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	30	0.375	50000.0	1.0	0.20284374999999996	0.99999375	2.49996875039062e-05
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	32	0.4	500.0	0.0	5.673076923076924e-05	0.49963125	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	32	0.4	1000.0	0.0	0.0003211538461538461	0.4979125	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	32	0.4	2000.0	0.0	0.000996153846153846	0.4935625	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	32	0.4	3000.0	0.0	0.0014865384615384615	0.49041875	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	32	0.4	5000.0	0.0	0.002698076923076923	0.48275	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	32	0.4	7500.0	0.0	0.003999038461538461	0.4747125	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	32	0.4	10000.0	0.0	0.007270192307692308	0.454925	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	32	0.4	15000.0	0.0	0.02344230769230769	0.36731875	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	32	0.4	20000.0	0.0	0.04583076923076923	0.27265625	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	32	0.4	30000.0	0.5384615384615384	0.09989903846153847	0.9998750000000001	0.0002249971875351558
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	32	0.4	50000.0	0.6153846153846154	0.203275	0.9948	0.007962400469994125
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	34	0.555	500.0	0.0	3.4166666666666666e-05	0.4994875	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	34	0.555	1000.0	0.0	0.0003233333333333333	0.49515	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	34	0.555	2000.0	0.0	0.0010025	0.48515625	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	34	0.555	3000.0	0.0	0.0014737499999999998	0.47845625	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	34	0.555	5000.0	0.0	0.00274375	0.46080625	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	34	0.555	7500.0	0.0	0.0040016666666666655	0.44380625	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	34	0.555	10000.0	0.03333333333333333	0.007259583333333331	0.892	0.19503506206172422
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	34	0.555	15000.0	0.03333333333333333	0.02347708333333333	0.66796875	0.5076061549230635
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	34	0.555	20000.0	0.13333333333333333	0.04594499999999999	0.968925	0.049936875789052634
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	34	0.555	30000.0	0.26666666666666666	0.10012499999999998	0.98978125	0.01467481656479294
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	34	0.555	50000.0	0.6	0.20292083333333336	0.9981125000000001	0.0022624717191035114
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	35	0.535	500.0	0.0	4.3560606060606055e-05	0.49928125	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	35	0.535	1000.0	0.0	0.0003609848484848484	0.49404375	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	35	0.535	2000.0	0.0	0.0010037878787878787	0.48365625	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	35	0.535	3000.0	0.0	0.0014981060606060605	0.4758625	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	35	0.535	5000.0	0.0	0.0026837121212121206	0.45811875	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	35	0.535	7500.0	0.0	0.0040174242424242425	0.4383	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	35	0.535	10000.0	0.030303030303030304	0.007387499999999998	0.8791749999999999	0.21712228597142536
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	35	0.535	15000.0	0.06060606060606061	0.02346931818181818	0.88803125	0.18113523580955238
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	35	0.535	20000.0	0.15151515151515152	0.045890151515151516	0.9882	0.019049761877976527
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	35	0.535	30000.0	0.5757575757575758	0.10045189393939395	1.0	1.24998437519531e-05
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	35	0.535	50000.0	1.0	0.2031655303030303	1.0	1.24998437519531e-05
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	36	0.82	500.0	0.0	4.328358208955224e-05	0.49855	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	36	0.82	1000.0	0.0	0.00034421641791044773	0.48846875	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	36	0.82	2000.0	0.0	0.0009736940298507461	0.46838125	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	36	0.82	3000.0	0.0	0.001479291044776119	0.4531375	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	36	0.82	5000.0	0.0	0.0026759328358208954	0.4199375	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	36	0.82	7500.0	0.0	0.004036753731343283	0.38376875	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	36	0.82	10000.0	0.0	0.007299999999999998	0.30783125	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	36	0.82	15000.0	0.014925373134328358	0.023378171641791044	0.37195	0.7922900963737953
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	36	0.82	20000.0	0.08955223880597014	0.04584533582089552	0.9327562500000001	0.0949613129835877
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	36	0.82	30000.0	0.19402985074626866	0.10048973880597015	0.9704937499999999	0.03734953313083587
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	36	0.82	50000.0	1.0	0.20300578358208954	1.0	1.24998437519531e-05
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	37	0.855	500.0	0.0136986301369863	4.10958904109589e-05	0.9984999999999999	0.003012462344220697
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	37	0.855	1000.0	0.0136986301369863	0.0003506849315068493	0.9872000000000001	0.025612179847751902
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	37	0.855	2000.0	0.0136986301369863	0.000996917808219178	0.9636125	0.07042411969850376
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	37	0.855	3000.0	0.0136986301369863	0.0014700342465753422	0.9463625	0.10124873439082012
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	37	0.855	5000.0	0.0136986301369863	0.002690410958904109	0.9028312500000001	0.1743353208084899
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	37	0.855	7500.0	0.0136986301369863	0.00402208904109589	0.85565	0.24888438894513817
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	37	0.855	10000.0	0.0136986301369863	0.007342465753424656	0.7433375	0.4111073611579855
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	37	0.855	15000.0	0.0136986301369863	0.023448287671232873	0.3355125	0.8213022337220784
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	37	0.855	20000.0	0.0136986301369863	0.04591095890410959	0.09696875	0.9638629517131035
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	37	0.855	30000.0	0.1095890410958904	0.10048202054794521	0.62236875	0.43870701616229796
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	37	0.855	50000.0	0.9863013698630136	0.20314914383561644	1.0	1.24998437519531e-05
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	38	0.785	500.0	0.0	4.057692307692308e-05	0.49868125	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	38	0.785	1000.0	0.0	0.00034423076923076925	0.4888125	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	38	0.785	2000.0	0.0	0.0009946153846153848	0.46859375	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	38	0.785	3000.0	0.015384615384615385	0.0014813461538461538	0.95186875	0.091948850639367
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	38	0.785	5000.0	0.015384615384615385	0.0026996153846153854	0.91310625	0.1579730253371833
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	38	0.785	7500.0	0.03076923076923077	0.0040455769230769234	0.9818812499999999	0.03277459031762103
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	38	0.785	10000.0	0.03076923076923077	0.007361923076923078	0.95059375	0.08448644391945101
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	38	0.785	15000.0	0.046153846153846156	0.023391538461538464	0.86774375	0.19617254784315197
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	38	0.785	20000.0	0.06153846153846154	0.045919615384615385	0.73285	0.3494331320858489
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	38	0.785	30000.0	0.12307692307692308	0.10041057692307692	0.7234062499999999	0.3302583717703529
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	38	0.785	50000.0	0.5384615384615384	0.20330653846153846	0.9971000000000001	0.003274959063011712
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	39	0.68	500.0	0.0	4.027777777777778e-05	0.49909375	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	39	0.68	1000.0	0.0	0.00034722222222222224	0.4921875	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	39	0.68	2000.0	0.0	0.0009847222222222221	0.47825	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	39	0.68	3000.0	0.0	0.0014894444444444445	0.46768125	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	39	0.68	5000.0	0.0	0.002678055555555556	0.44405625	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	39	0.68	7500.0	0.0	0.004045277777777779	0.4179375	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	39	0.68	10000.0	0.0	0.007351666666666667	0.35965625	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	39	0.68	15000.0	0.022222222222222223	0.023412777777777775	0.53151875	0.653516831039612
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	39	0.68	20000.0	0.08888888888888889	0.04580750000000001	0.89266875	0.15542305721178484
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	39	0.68	30000.0	0.2	0.10061388888888888	0.9596375	0.05403682453969325
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	39	0.68	50000.0	0.8222222222222222	0.20273944444444444	0.9999812499999999	3.74995312558593e-05
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	41	0.705	500.0	0.0	3.9705882352941166e-05	0.4989875	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	41	0.705	1000.0	0.0	0.00036102941176470584	0.49079375	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	41	0.705	2000.0	0.0	0.0009813725490196077	0.47555	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	41	0.705	3000.0	0.0	0.0014811274509803922	0.46364375	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	41	0.705	5000.0	0.0	0.0026941176470588234	0.436925	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	41	0.705	7500.0	0.0	0.0040367647058823525	0.4082625	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	41	0.705	10000.0	0.0	0.007344362745098039	0.344625	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	41	0.705	15000.0	0.0	0.023363725490196077	0.1508875	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	41	0.705	20000.0	0.0196078431372549	0.045837745098039215	0.21125	0.9020762240471994
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	41	0.705	30000.0	0.13725490196078433	0.10047745098039215	0.78989375	0.2607717403532456
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	41	0.705	50000.0	1.0	0.20299632352941174	1.0	1.24998437519531e-05
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	42	0.71	500.0	0.0	3.882978723404256e-05	0.4990875	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	42	0.71	1000.0	0.0	0.00035132978723404255	0.49174375	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	42	0.71	2000.0	0.0	0.0009664893617021276	0.47779375	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	42	0.71	3000.0	0.0	0.001450531914893617	0.4669375	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	42	0.71	5000.0	0.0	0.002676063829787234	0.4419	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	42	0.71	7500.0	0.0	0.0040117021276595746	0.4150625	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	42	0.71	10000.0	0.0	0.00730159574468085	0.3559125	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	42	0.71	15000.0	0.0425531914893617	0.023357446808510634	0.80045625	0.2999087511406107
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	42	0.71	20000.0	0.10638297872340426	0.04577845744680851	0.95419375	0.06839914501068736
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	42	0.71	30000.0	0.19148936170212766	0.10026010638297872	0.952175	0.06328670891613855
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	42	0.71	50000.0	0.723404255319149	0.20305026595744682	0.99980625	0.00026249671879101513
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	43	0.535	500.0	0.0	3.75e-05	0.49953125	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	43	0.535	1000.0	0.0	0.00034700000000000003	0.4956625	1.0
introgressed 55 kya, s=0.003	eas_introgressed_s0p003	43	0.535	2000.0	0.0	0.0010255000000000002	0.48731875	1.0
