origin	arm_id	selection_coefficient	replicate_index	sample_af	hom_carrier_diploids	genotype_class	n_pairs	threshold_years	statistic	null_mean	p_value	percentile
de_novo	denovo_s0p02	0.02	4	1.0	100	hom_carrier	100	40000.0	0.09	0.15611	0.9262384220197247	0.09548124999999999
de_novo	denovo_s0p02	0.02	4	1.0	100	hom_carrier	100	50000.0	0.67	0.203113625	0.0003249959375507806	0.9997062499999999
de_novo	denovo_s0p02	0.02	4	1.0	100	hom_carrier	100	100000.0	1.0	0.34436500000000003	0.0007874901563730453	0.9996125
de_novo	denovo_s0p02	0.02	5	1.0	100	unconditional	100	1000.0	0.0	0.00034862500000000003	1.0	0.48256875
de_novo	denovo_s0p02	0.02	5	1.0	100	unconditional	100	4500.0	0.0	0.00241125	1.0	0.39644375
de_novo	denovo_s0p02	0.02	5	1.0	100	unconditional	100	10000.0	0.01	0.007332625000000001	0.5144685691428857	0.65925
de_novo	denovo_s0p02	0.02	5	1.0	100	unconditional	100	20000.0	0.03	0.045883375000000004	0.8262646716916039	0.256475
de_novo	denovo_s0p02	0.02	5	1.0	100	unconditional	100	30000.0	0.06	0.10039962499999999	0.903263709203635	0.1332125
de_novo	denovo_s0p02	0.02	5	1.0	100	unconditional	100	40000.0	0.08	0.15611	0.9566505418682266	0.05855625
de_novo	denovo_s0p02	0.02	5	1.0	100	unconditional	100	50000.0	0.22	0.203113625	0.3714453569330383	0.6531687500000001
de_novo	denovo_s0p02	0.02	5	1.0	100	unconditional	100	100000.0	1.0	0.34436500000000003	0.0007874901563730453	0.9996125
de_novo	denovo_s0p02	0.02	5	1.0	100	hom_carrier	100	1000.0	0.0	0.00034862500000000003	1.0	0.48256875
de_novo	denovo_s0p02	0.02	5	1.0	100	hom_carrier	100	4500.0	0.0	0.00241125	1.0	0.39644375
de_novo	denovo_s0p02	0.02	5	1.0	100	hom_carrier	100	10000.0	0.01	0.007332625000000001	0.5144685691428857	0.65925
de_novo	denovo_s0p02	0.02	5	1.0	100	hom_carrier	100	20000.0	0.03	0.045883375000000004	0.8262646716916039	0.256475
de_novo	denovo_s0p02	0.02	5	1.0	100	hom_carrier	100	30000.0	0.06	0.10039962499999999	0.903263709203635	0.1332125
de_novo	denovo_s0p02	0.02	5	1.0	100	hom_carrier	100	40000.0	0.08	0.15611	0.9566505418682266	0.05855625
de_novo	denovo_s0p02	0.02	5	1.0	100	hom_carrier	100	50000.0	0.22	0.203113625	0.3714453569330383	0.6531687500000001
de_novo	denovo_s0p02	0.02	5	1.0	100	hom_carrier	100	100000.0	1.0	0.34436500000000003	0.0007874901563730453	0.9996125
de_novo	denovo_s0p02	0.02	6	1.0	100	unconditional	100	1000.0	0.0	0.00034862500000000003	1.0	0.48256875
de_novo	denovo_s0p02	0.02	6	1.0	100	unconditional	100	4500.0	0.0	0.00241125	1.0	0.39644375
de_novo	denovo_s0p02	0.02	6	1.0	100	unconditional	100	10000.0	0.0	0.007332625000000001	1.0	0.24276875
de_novo	denovo_s0p02	0.02	6	1.0	100	unconditional	100	20000.0	0.02	0.045883375000000004	0.9382132723340958	0.11776249999999999
de_novo	denovo_s0p02	0.02	6	1.0	100	unconditional	100	30000.0	0.05	0.10039962499999999	0.9521005987425157	0.07231875
de_novo	denovo_s0p02	0.02	6	1.0	100	unconditional	100	40000.0	0.11	0.15611	0.8277396532543343	0.20508125000000002
de_novo	denovo_s0p02	0.02	6	1.0	100	unconditional	100	50000.0	0.25	0.203113625	0.23932200847489407	0.777975
de_novo	denovo_s0p02	0.02	6	1.0	100	unconditional	100	100000.0	1.0	0.34436500000000003	0.0007874901563730453	0.9996125
de_novo	denovo_s0p02	0.02	6	1.0	100	hom_carrier	100	1000.0	0.0	0.00034862500000000003	1.0	0.48256875
de_novo	denovo_s0p02	0.02	6	1.0	100	hom_carrier	100	4500.0	0.0	0.00241125	1.0	0.39644375
de_novo	denovo_s0p02	0.02	6	1.0	100	hom_carrier	100	10000.0	0.0	0.007332625000000001	1.0	0.24276875
de_novo	denovo_s0p02	0.02	6	1.0	100	hom_carrier	100	20000.0	0.02	0.045883375000000004	0.9382132723340958	0.11776249999999999
de_novo	denovo_s0p02	0.02	6	1.0	100	hom_carrier	100	30000.0	0.05	0.10039962499999999	0.9521005987425157	0.07231875
de_novo	denovo_s0p02	0.02	6	1.0	100	hom_carrier	100	40000.0	0.11	0.15611	0.8277396532543343	0.20508125000000002
de_novo	denovo_s0p02	0.02	6	1.0	100	hom_carrier	100	50000.0	0.25	0.203113625	0.23932200847489407	0.777975
de_novo	denovo_s0p02	0.02	6	1.0	100	hom_carrier	100	100000.0	1.0	0.34436500000000003	0.0007874901563730453	0.9996125
de_novo	denovo_s0p02	0.02	7	1.0	100	unconditional	100	1000.0	0.0	0.00034862500000000003	1.0	0.48256875
de_novo	denovo_s0p02	0.02	7	1.0	100	unconditional	100	4500.0	0.0	0.00241125	1.0	0.39644375
de_novo	denovo_s0p02	0.02	7	1.0	100	unconditional	100	10000.0	0.01	0.007332625000000001	0.5144685691428857	0.65925
de_novo	denovo_s0p02	0.02	7	1.0	100	unconditional	100	20000.0	0.02	0.045883375000000004	0.9382132723340958	0.11776249999999999
de_novo	denovo_s0p02	0.02	7	1.0	100	unconditional	100	30000.0	0.07	0.10039962499999999	0.8303146210672366	0.21540625
de_novo	denovo_s0p02	0.02	7	1.0	100	unconditional	100	40000.0	0.25	0.15611	0.06948663141710729	0.9380125
de_novo	denovo_s0p02	0.02	7	1.0	100	unconditional	100	50000.0	1.0	0.203113625	1.24998437519531e-05	1.0
de_novo	denovo_s0p02	0.02	7	1.0	100	unconditional	100	100000.0	1.0	0.34436500000000003	0.0007874901563730453	0.9996125
de_novo	denovo_s0p02	0.02	7	1.0	100	hom_carrier	100	1000.0	0.0	0.00034862500000000003	1.0	0.48256875
de_novo	denovo_s0p02	0.02	7	1.0	100	hom_carrier	100	4500.0	0.0	0.00241125	1.0	0.39644375
de_novo	denovo_s0p02	0.02	7	1.0	100	hom_carrier	100	10000.0	0.01	0.007332625000000001	0.5144685691428857	0.65925
de_novo	denovo_s0p02	0.02	7	1.0	100	hom_carrier	100	20000.0	0.02	0.045883375000000004	0.9382132723340958	0.11776249999999999
de_novo	denovo_s0p02	0.02	7	1.0	100	hom_carrier	100	30000.0	0.07	0.10039962499999999	0.8303146210672366	0.21540625
de_novo	denovo_s0p02	0.02	7	1.0	100	hom_carrier	100	40000.0	0.25	0.15611	0.06948663141710729	0.9380125
de_novo	denovo_s0p02	0.02	7	1.0	100	hom_carrier	100	50000.0	1.0	0.203113625	1.24998437519531e-05	1.0
de_novo	denovo_s0p02	0.02	7	1.0	100	hom_carrier	100	100000.0	1.0	0.34436500000000003	0.0007874901563730453	0.9996125
de_novo	denovo_s0p02	0.02	8	1.0	100	unconditional	100	1000.0	0.0	0.00034862500000000003	1.0	0.48256875
de_novo	denovo_s0p02	0.02	8	1.0	100	unconditional	100	4500.0	0.0	0.00241125	1.0	0.39644375
de_novo	denovo_s0p02	0.02	8	1.0	100	unconditional	100	10000.0	0.0	0.007332625000000001	1.0	0.24276875
de_novo	denovo_s0p02	0.02	8	1.0	100	unconditional	100	20000.0	0.05	0.045883375000000004	0.48129398382520217	0.60215
de_novo	denovo_s0p02	0.02	8	1.0	100	unconditional	100	30000.0	0.1	0.10039962499999999	0.51865601679979	0.53591875
de_novo	denovo_s0p02	0.02	8	1.0	100	unconditional	100	40000.0	0.19	0.15611	0.2602717466031675	0.7636437500000001
de_novo	denovo_s0p02	0.02	8	1.0	100	unconditional	100	50000.0	0.25	0.203113625	0.23932200847489407	0.777975
de_novo	denovo_s0p02	0.02	8	1.0	100	unconditional	100	100000.0	1.0	0.34436500000000003	0.0007874901563730453	0.9996125
de_novo	denovo_s0p02	0.02	8	1.0	100	hom_carrier	100	1000.0	0.0	0.00034862500000000003	1.0	0.48256875
de_novo	denovo_s0p02	0.02	8	1.0	100	hom_carrier	100	4500.0	0.0	0.00241125	1.0	0.39644375
de_novo	denovo_s0p02	0.02	8	1.0	100	hom_carrier	100	10000.0	0.0	0.007332625000000001	1.0	0.24276875
de_novo	denovo_s0p02	0.02	8	1.0	100	hom_carrier	100	20000.0	0.05	0.045883375000000004	0.48129398382520217	0.60215
de_novo	denovo_s0p02	0.02	8	1.0	100	hom_carrier	100	30000.0	0.1	0.10039962499999999	0.51865601679979	0.53591875
de_novo	denovo_s0p02	0.02	8	1.0	100	hom_carrier	100	40000.0	0.19	0.15611	0.2602717466031675	0.7636437500000001
de_novo	denovo_s0p02	0.02	8	1.0	100	hom_carrier	100	50000.0	0.25	0.203113625	0.23932200847489407	0.777975
de_novo	denovo_s0p02	0.02	8	1.0	100	hom_carrier	100	100000.0	1.0	0.34436500000000003	0.0007874901563730453	0.9996125
de_novo	denovo_s0p02	0.02	9	1.0	100	unconditional	100	1000.0	0.0	0.00034862500000000003	1.0	0.48256875
de_novo	denovo_s0p02	0.02	9	1.0	100	unconditional	100	4500.0	0.0	0.00241125	1.0	0.39644375
de_novo	denovo_s0p02	0.02	9	1.0	100	unconditional	100	10000.0	0.0	0.007332625000000001	1.0	0.24276875
de_novo	denovo_s0p02	0.02	9	1.0	100	unconditional	100	20000.0	0.06	0.045883375000000004	0.3144210697366283	0.748875
de_novo	denovo_s0p02	0.02	9	1.0	100	unconditional	100	30000.0	0.12	0.10039962499999999	0.31240859489256384	0.7288625
de_novo	denovo_s0p02	0.02	9	1.0	100	unconditional	100	40000.0	0.18	0.15611	0.3165585430182123	0.71159375
de_novo	denovo_s0p02	0.02	9	1.0	100	unconditional	100	50000.0	0.23	0.203113625	0.32223347208159897	0.6999
de_novo	denovo_s0p02	0.02	9	1.0	100	unconditional	100	100000.0	1.0	0.34436500000000003	0.0007874901563730453	0.9996125
de_novo	denovo_s0p02	0.02	9	1.0	100	hom_carrier	100	1000.0	0.0	0.00034862500000000003	1.0	0.48256875
de_novo	denovo_s0p02	0.02	9	1.0	100	hom_carrier	100	4500.0	0.0	0.00241125	1.0	0.39644375
de_novo	denovo_s0p02	0.02	9	1.0	100	hom_carrier	100	10000.0	0.0	0.007332625000000001	1.0	0.24276875
de_novo	denovo_s0p02	0.02	9	1.0	100	hom_carrier	100	20000.0	0.06	0.045883375000000004	0.3144210697366283	0.748875
de_novo	denovo_s0p02	0.02	9	1.0	100	hom_carrier	100	30000.0	0.12	0.10039962499999999	0.31240859489256384	0.7288625
de_novo	denovo_s0p02	0.02	9	1.0	100	hom_carrier	100	40000.0	0.18	0.15611	0.3165585430182123	0.71159375
de_novo	denovo_s0p02	0.02	9	1.0	100	hom_carrier	100	50000.0	0.23	0.203113625	0.32223347208159897	0.6999
de_novo	denovo_s0p02	0.02	9	1.0	100	hom_carrier	100	100000.0	1.0	0.34436500000000003	0.0007874901563730453	0.9996125
de_novo	denovo_s0p02	0.02	10	1.0	100	unconditional	100	1000.0	0.0	0.00034862500000000003	1.0	0.48256875
de_novo	denovo_s0p02	0.02	10	1.0	100	unconditional	100	4500.0	0.01	0.00241125	0.20712241096986286	0.8822375
de_novo	denovo_s0p02	0.02	10	1.0	100	unconditional	100	10000.0	0.02	0.007332625000000001	0.16704791190110124	0.8952187500000001
de_novo	denovo_s0p02	0.02	10	1.0	100	unconditional	100	20000.0	0.05	0.045883375000000004	0.48129398382520217	0.60215
de_novo	denovo_s0p02	0.02	10	1.0	100	unconditional	100	30000.0	0.11	0.10039962499999999	0.4095198810014875	0.63904375
de_novo	denovo_s0p02	0.02	10	1.0	100	unconditional	100	40000.0	0.24	0.15611	0.08711141110736116	0.9217125
de_novo	denovo_s0p02	0.02	10	1.0	100	unconditional	100	50000.0	0.66	0.203113625	0.0004124948438144523	0.99964375
de_novo	denovo_s0p02	0.02	10	1.0	100	unconditional	100	100000.0	1.0	0.34436500000000003	0.0007874901563730453	0.9996125
de_novo	denovo_s0p02	0.02	10	1.0	100	hom_carrier	100	1000.0	0.0	0.00034862500000000003	1.0	0.48256875
de_novo	denovo_s0p02	0.02	10	1.0	100	hom_carrier	100	4500.0	0.01	0.00241125	0.20712241096986286	0.8822375
de_novo	denovo_s0p02	0.02	10	1.0	100	hom_carrier	100	10000.0	0.02	0.007332625000000001	0.16704791190110124	0.8952187500000001
de_novo	denovo_s0p02	0.02	10	1.0	100	hom_carrier	100	20000.0	0.05	0.045883375000000004	0.48129398382520217	0.60215
de_novo	denovo_s0p02	0.02	10	1.0	100	hom_carrier	100	30000.0	0.11	0.10039962499999999	0.4095198810014875	0.63904375
de_novo	denovo_s0p02	0.02	10	1.0	100	hom_carrier	100	40000.0	0.24	0.15611	0.08711141110736116	0.9217125
de_novo	denovo_s0p02	0.02	10	1.0	100	hom_carrier	100	50000.0	0.66	0.203113625	0.0004124948438144523	0.99964375
de_novo	denovo_s0p02	0.02	10	1.0	100	hom_carrier	100	100000.0	1.0	0.34436500000000003	0.0007874901563730453	0.9996125
de_novo	denovo_s0p02	0.02	11	1.0	100	unconditional	100	1000.0	0.0	0.00034862500000000003	1.0	0.48256875
de_novo	denovo_s0p02	0.02	11	1.0	100	unconditional	100	4500.0	0.0	0.00241125	1.0	0.39644375
de_novo	denovo_s0p02	0.02	11	1.0	100	unconditional	100	10000.0	0.0	0.007332625000000001	1.0	0.24276875
de_novo	denovo_s0p02	0.02	11	1.0	100	unconditional	100	20000.0	0.02	0.045883375000000004	0.9382132723340958	0.11776249999999999
de_novo	denovo_s0p02	0.02	11	1.0	100	unconditional	100	30000.0	0.07	0.10039962499999999	0.8303146210672366	0.21540625
de_novo	denovo_s0p02	0.02	11	1.0	100	unconditional	100	40000.0	0.08	0.15611	0.9566505418682266	0.05855625
de_novo	denovo_s0p02	0.02	11	1.0	100	unconditional	100	50000.0	0.11	0.203113625	0.946425669679129	0.06848125
de_novo	denovo_s0p02	0.02	11	1.0	100	unconditional	100	100000.0	1.0	0.34436500000000003	0.0007874901563730453	0.9996125
de_novo	denovo_s0p02	0.02	11	1.0	100	hom_carrier	100	1000.0	0.0	0.00034862500000000003	1.0	0.48256875
de_novo	denovo_s0p02	0.02	11	1.0	100	hom_carrier	100	4500.0	0.0	0.00241125	1.0	0.39644375
de_novo	denovo_s0p02	0.02	11	1.0	100	hom_carrier	100	10000.0	0.0	0.007332625000000001	1.0	0.24276875
de_novo	denovo_s0p02	0.02	11	1.0	100	hom_carrier	100	20000.0	0.02	0.045883375000000004	0.9382132723340958	0.11776249999999999
de_novo	denovo_s0p02	0.02	11	1.0	100	hom_carrier	100	30000.0	0.07	0.10039962499999999	0.8303146210672366	0.21540625
de_novo	denovo_s0p02	0.02	11	1.0	100	hom_carrier	100	40000.0	0.08	0.15611	0.9566505418682266	0.05855625
de_novo	denovo_s0p02	0.02	11	1.0	100	hom_carrier	100	50000.0	0.11	0.203113625	0.946425669679129	0.06848125
de_novo	denovo_s0p02	0.02	11	1.0	100	hom_carrier	100	100000.0	1.0	0.34436500000000003	0.0007874901563730453	0.9996125
de_novo	denovo_s0p02	0.02	12	1.0	100	unconditional	100	1000.0	0.0	0.00034862500000000003	1.0	0.48256875
de_novo	denovo_s0p02	0.02	12	1.0	100	unconditional	100	4500.0	0.01	0.00241125	0.20712241096986286	0.8822375
de_novo	denovo_s0p02	0.02	12	1.0	100	unconditional	100	10000.0	0.01	0.007332625000000001	0.5144685691428857	0.65925
de_novo	denovo_s0p02	0.02	12	1.0	100	unconditional	100	20000.0	0.01	0.045883375000000004	0.9886501418732266	0.036568750000000004
de_novo	denovo_s0p02	0.02	12	1.0	100	unconditional	100	30000.0	0.09	0.10039962499999999	0.6320420994737566	0.42465625
de_novo	denovo_s0p02	0.02	12	1.0	100	unconditional	100	40000.0	0.41	0.15611	0.0022624717191035114	0.9979125
de_novo	denovo_s0p02	0.02	12	1.0	100	unconditional	100	50000.0	0.56	0.203113625	0.001987475156560543	0.99811875
de_novo	denovo_s0p02	0.02	12	1.0	100	unconditional	100	100000.0	1.0	0.34436500000000003	0.0007874901563730453	0.9996125
de_novo	denovo_s0p02	0.02	12	1.0	100	hom_carrier	100	1000.0	0.0	0.00034862500000000003	1.0	0.48256875
de_novo	denovo_s0p02	0.02	12	1.0	100	hom_carrier	100	4500.0	0.01	0.00241125	0.20712241096986286	0.8822375
de_novo	denovo_s0p02	0.02	12	1.0	100	hom_carrier	100	10000.0	0.01	0.007332625000000001	0.5144685691428857	0.65925
de_novo	denovo_s0p02	0.02	12	1.0	100	hom_carrier	100	20000.0	0.01	0.045883375000000004	0.9886501418732266	0.036568750000000004
de_novo	denovo_s0p02	0.02	12	1.0	100	hom_carrier	100	30000.0	0.09	0.10039962499999999	0.6320420994737566	0.42465625
de_novo	denovo_s0p02	0.02	12	1.0	100	hom_carrier	100	40000.0	0.41	0.15611	0.0022624717191035114	0.9979125
de_novo	denovo_s0p02	0.02	12	1.0	100	hom_carrier	100	50000.0	0.56	0.203113625	0.001987475156560543	0.99811875
de_novo	denovo_s0p02	0.02	12	1.0	100	hom_carrier	100	100000.0	1.0	0.34436500000000003	0.0007874901563730453	0.9996125
de_novo	denovo_s0p02	0.02	13	1.0	100	unconditional	100	1000.0	0.0	0.00034862500000000003	1.0	0.48256875
de_novo	denovo_s0p02	0.02	13	1.0	100	unconditional	100	4500.0	0.01	0.00241125	0.20712241096986286	0.8822375
de_novo	denovo_s0p02	0.02	13	1.0	100	unconditional	100	10000.0	0.01	0.007332625000000001	0.5144685691428857	0.65925
de_novo	denovo_s0p02	0.02	13	1.0	100	unconditional	100	20000.0	0.09	0.045883375000000004	0.04986187672654092	0.96375
de_novo	denovo_s0p02	0.02	13	1.0	100	unconditional	100	30000.0	0.13	0.10039962499999999	0.22988462644216948	0.802075
de_novo	denovo_s0p02	0.02	13	1.0	100	unconditional	100	40000.0	0.19	0.15611	0.2602717466031675	0.7636437500000001
de_novo	denovo_s0p02	0.02	13	1.0	100	unconditional	100	50000.0	0.46	0.203113625	0.008174897813777327	0.9924375000000001
de_novo	denovo_s0p02	0.02	13	1.0	100	unconditional	100	100000.0	1.0	0.34436500000000003	0.0007874901563730453	0.9996125
de_novo	denovo_s0p02	0.02	13	1.0	100	hom_carrier	100	1000.0	0.0	0.00034862500000000003	1.0	0.48256875
de_novo	denovo_s0p02	0.02	13	1.0	100	hom_carrier	100	4500.0	0.01	0.00241125	0.20712241096986286	0.8822375
de_novo	denovo_s0p02	0.02	13	1.0	100	hom_carrier	100	10000.0	0.01	0.007332625000000001	0.5144685691428857	0.65925
de_novo	denovo_s0p02	0.02	13	1.0	100	hom_carrier	100	20000.0	0.09	0.045883375000000004	0.04986187672654092	0.96375
de_novo	denovo_s0p02	0.02	13	1.0	100	hom_carrier	100	30000.0	0.13	0.10039962499999999	0.22988462644216948	0.802075
de_novo	denovo_s0p02	0.02	13	1.0	100	hom_carrier	100	40000.0	0.19	0.15611	0.2602717466031675	0.7636437500000001
de_novo	denovo_s0p02	0.02	13	1.0	100	hom_carrier	100	50000.0	0.46	0.203113625	0.008174897813777327	0.9924375000000001
de_novo	denovo_s0p02	0.02	13	1.0	100	hom_carrier	100	100000.0	1.0	0.34436500000000003	0.0007874901563730453	0.9996125
de_novo	denovo_s0p02	0.02	14	1.0	100	unconditional	100	1000.0	0.0	0.00034862500000000003	1.0	0.48256875
de_novo	denovo_s0p02	0.02	14	1.0	100	unconditional	100	4500.0	0.0	0.00241125	1.0	0.39644375
de_novo	denovo_s0p02	0.02	14	1.0	100	unconditional	100	10000.0	0.01	0.007332625000000001	0.5144685691428857	0.65925
de_novo	denovo_s0p02	0.02	14	1.0	100	unconditional	100	20000.0	0.04	0.045883375000000004	0.6607917401032487	0.42896249999999997
de_novo	denovo_s0p02	0.02	14	1.0	100	unconditional	100	30000.0	0.1	0.10039962499999999	0.51865601679979	0.53591875
de_novo	denovo_s0p02	0.02	14	1.0	100	unconditional	100	40000.0	0.14	0.15611	0.6084923938450769	0.43184999999999996
de_novo	denovo_s0p02	0.02	14	1.0	100	unconditional	100	50000.0	1.0	0.203113625	1.24998437519531e-05	1.0
de_novo	denovo_s0p02	0.02	14	1.0	100	unconditional	100	100000.0	1.0	0.34436500000000003	0.0007874901563730453	0.9996125
de_novo	denovo_s0p02	0.02	14	1.0	100	hom_carrier	100	1000.0	0.0	0.00034862500000000003	1.0	0.48256875
de_novo	denovo_s0p02	0.02	14	1.0	100	hom_carrier	100	4500.0	0.0	0.00241125	1.0	0.39644375
de_novo	denovo_s0p02	0.02	14	1.0	100	hom_carrier	100	10000.0	0.01	0.007332625000000001	0.5144685691428857	0.65925
de_novo	denovo_s0p02	0.02	14	1.0	100	hom_carrier	100	20000.0	0.04	0.045883375000000004	0.6607917401032487	0.42896249999999997
de_novo	denovo_s0p02	0.02	14	1.0	100	hom_carrier	100	30000.0	0.1	0.10039962499999999	0.51865601679979	0.53591875
de_novo	denovo_s0p02	0.02	14	1.0	100	hom_carrier	100	40000.0	0.14	0.15611	0.6084923938450769	0.43184999999999996
de_novo	denovo_s0p02	0.02	14	1.0	100	hom_carrier	100	50000.0	1.0	0.203113625	1.24998437519531e-05	1.0
de_novo	denovo_s0p02	0.02	14	1.0	100	hom_carrier	100	100000.0	1.0	0.34436500000000003	0.0007874901563730453	0.9996125
de_novo	denovo_s0p02	0.02	15	1.0	100	unconditional	100	1000.0	0.0	0.00034862500000000003	1.0	0.48256875
de_novo	denovo_s0p02	0.02	15	1.0	100	unconditional	100	4500.0	0.0	0.00241125	1.0	0.39644375
de_novo	denovo_s0p02	0.02	15	1.0	100	unconditional	100	10000.0	0.0	0.007332625000000001	1.0	0.24276875
de_novo	denovo_s0p02	0.02	15	1.0	100	unconditional	100	20000.0	0.04	0.045883375000000004	0.6607917401032487	0.42896249999999997
de_novo	denovo_s0p02	0.02	15	1.0	100	unconditional	100	30000.0	0.1	0.10039962499999999	0.51865601679979	0.53591875
de_novo	denovo_s0p02	0.02	15	1.0	100	unconditional	100	40000.0	0.26	0.15611	0.05451181860226747	0.95126875
de_novo	denovo_s0p02	0.02	15	1.0	100	unconditional	100	50000.0	0.45	0.203113625	0.00959988000149998	0.991125
de_novo	denovo_s0p02	0.02	15	1.0	100	unconditional	100	100000.0	1.0	0.34436500000000003	0.0007874901563730453	0.9996125
de_novo	denovo_s0p02	0.02	15	1.0	100	hom_carrier	100	1000.0	0.0	0.00034862500000000003	1.0	0.48256875
de_novo	denovo_s0p02	0.02	15	1.0	100	hom_carrier	100	4500.0	0.0	0.00241125	1.0	0.39644375
de_novo	denovo_s0p02	0.02	15	1.0	100	hom_carrier	100	10000.0	0.0	0.007332625000000001	1.0	0.24276875
de_novo	denovo_s0p02	0.02	15	1.0	100	hom_carrier	100	20000.0	0.04	0.045883375000000004	0.6607917401032487	0.42896249999999997
de_novo	denovo_s0p02	0.02	15	1.0	100	hom_carrier	100	30000.0	0.1	0.10039962499999999	0.51865601679979	0.53591875
de_novo	denovo_s0p02	0.02	15	1.0	100	hom_carrier	100	40000.0	0.26	0.15611	0.05451181860226747	0.95126875
de_novo	denovo_s0p02	0.02	15	1.0	100	hom_carrier	100	50000.0	0.45	0.203113625	0.00959988000149998	0.991125
de_novo	denovo_s0p02	0.02	15	1.0	100	hom_carrier	100	100000.0	1.0	0.34436500000000003	0.0007874901563730453	0.9996125
de_novo	denovo_s0p02	0.02	16	1.0	100	unconditional	100	1000.0	0.0	0.00034862500000000003	1.0	0.48256875
de_novo	denovo_s0p02	0.02	16	1.0	100	unconditional	100	4500.0	0.0	0.00241125	1.0	0.39644375
de_novo	denovo_s0p02	0.02	16	1.0	100	unconditional	100	10000.0	0.01	0.007332625000000001	0.5144685691428857	0.65925
de_novo	denovo_s0p02	0.02	16	1.0	100	unconditional	100	20000.0	0.05	0.045883375000000004	0.48129398382520217	0.60215
de_novo	denovo_s0p02	0.02	16	1.0	100	unconditional	100	30000.0	0.13	0.10039962499999999	0.22988462644216948	0.802075
de_novo	denovo_s0p02	0.02	16	1.0	100	unconditional	100	40000.0	0.32	0.15611	0.014199822502218722	0.98719375
de_novo	denovo_s0p02	0.02	16	1.0	100	unconditional	100	50000.0	0.49	0.203113625	0.005024937188285146	0.9953062500000001
de_novo	denovo_s0p02	0.02	16	1.0	100	unconditional	100	100000.0	1.0	0.34436500000000003	0.0007874901563730453	0.9996125
de_novo	denovo_s0p02	0.02	16	1.0	100	hom_carrier	100	1000.0	0.0	0.00034862500000000003	1.0	0.48256875
de_novo	denovo_s0p02	0.02	16	1.0	100	hom_carrier	100	4500.0	0.0	0.00241125	1.0	0.39644375
de_novo	denovo_s0p02	0.02	16	1.0	100	hom_carrier	100	10000.0	0.01	0.007332625000000001	0.5144685691428857	0.65925
de_novo	denovo_s0p02	0.02	16	1.0	100	hom_carrier	100	20000.0	0.05	0.045883375000000004	0.48129398382520217	0.60215
de_novo	denovo_s0p02	0.02	16	1.0	100	hom_carrier	100	30000.0	0.13	0.10039962499999999	0.22988462644216948	0.802075
de_novo	denovo_s0p02	0.02	16	1.0	100	hom_carrier	100	40000.0	0.32	0.15611	0.014199822502218722	0.98719375
de_novo	denovo_s0p02	0.02	16	1.0	100	hom_carrier	100	50000.0	0.49	0.203113625	0.005024937188285146	0.9953062500000001
de_novo	denovo_s0p02	0.02	16	1.0	100	hom_carrier	100	100000.0	1.0	0.34436500000000003	0.0007874901563730453	0.9996125
de_novo	denovo_s0p02	0.02	17	1.0	100	unconditional	100	1000.0	0.0	0.00034862500000000003	1.0	0.48256875
de_novo	denovo_s0p02	0.02	17	1.0	100	unconditional	100	4500.0	0.0	0.00241125	1.0	0.39644375
de_novo	denovo_s0p02	0.02	17	1.0	100	unconditional	100	10000.0	0.0	0.007332625000000001	1.0	0.24276875
de_novo	denovo_s0p02	0.02	17	1.0	100	unconditional	100	20000.0	0.08	0.045883375000000004	0.10252371845351933	0.92381875
de_novo	denovo_s0p02	0.02	17	1.0	100	unconditional	100	30000.0	0.12	0.10039962499999999	0.31240859489256384	0.7288625
de_novo	denovo_s0p02	0.02	17	1.0	100	unconditional	100	40000.0	0.16	0.15611	0.451494356320546	0.5839624999999999
de_novo	denovo_s0p02	0.02	17	1.0	100	unconditional	100	50000.0	0.67	0.203113625	0.0003249959375507806	0.9997062499999999
de_novo	denovo_s0p02	0.02	17	1.0	100	unconditional	100	100000.0	1.0	0.34436500000000003	0.0007874901563730453	0.9996125
de_novo	denovo_s0p02	0.02	17	1.0	100	hom_carrier	100	1000.0	0.0	0.00034862500000000003	1.0	0.48256875
de_novo	denovo_s0p02	0.02	17	1.0	100	hom_carrier	100	4500.0	0.0	0.00241125	1.0	0.39644375
de_novo	denovo_s0p02	0.02	17	1.0	100	hom_carrier	100	10000.0	0.0	0.007332625000000001	1.0	0.24276875
de_novo	denovo_s0p02	0.02	17	1.0	100	hom_carrier	100	20000.0	0.08	0.045883375000000004	0.10252371845351933	0.92381875
de_novo	denovo_s0p02	0.02	17	1.0	100	hom_carrier	100	30000.0	0.12	0.10039962499999999	0.31240859489256384	0.7288625
de_novo	denovo_s0p02	0.02	17	1.0	100	hom_carrier	100	40000.0	0.16	0.15611	0.451494356320546	0.5839624999999999
de_novo	denovo_s0p02	0.02	17	1.0	100	hom_carrier	100	50000.0	0.67	0.203113625	0.0003249959375507806	0.9997062499999999
de_novo	denovo_s0p02	0.02	17	1.0	100	hom_carrier	100	100000.0	1.0	0.34436500000000003	0.0007874901563730453	0.9996125
de_novo	denovo_s0p02	0.02	18	1.0	100	unconditional	100	1000.0	0.0	0.00034862500000000003	1.0	0.48256875
de_novo	denovo_s0p02	0.02	18	1.0	100	unconditional	100	4500.0	0.01	0.00241125	0.20712241096986286	0.8822375
de_novo	denovo_s0p02	0.02	18	1.0	100	unconditional	100	10000.0	0.02	0.007332625000000001	0.16704791190110124	0.8952187500000001
