position_0based	arm	threshold_years	genotype_class	method	n_replicates	mean_statistic
3040000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0032794252455434687
3050000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0032983720628574353
3060000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0033201640355543342
3070000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0034384925704576508
3080000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0034359996206350706
3090000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003465521539867907
3100000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0034198019293328144
3110000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0035676051390993164
3120000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003523341465359689
3130000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0034425987856891295
3140000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0034505733330219344
3150000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0034651958578410164
3160000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0036178719790614083
3170000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0035521240814759664
3180000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003550037161036185
3190000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0036327051079860897
3200000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003607744367485321
3210000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.00363048382220911
3220000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003630478019582715
3230000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003630772153449638
3240000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0036653362561244185
3250000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.00366634897747306
3260000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0036669519466846733
3270000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003607525539989632
3280000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0035877104357758677
3290000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003567114940098053
3300000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003726061627577207
3310000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003702733333245157
3320000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0036869146887691996
3330000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0036989449844811646
3340000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003729958086400925
3350000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003747143207496741
3360000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0037224017330994637
3370000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0037178606495534977
3380000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003728708685254051
3390000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0037930382966401446
3400000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0037966110823216465
3410000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003803743081070746
3420000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003806473594479781
3430000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003804204881216176
3440000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003963221023331206
3450000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.004310711820304581
3460000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.004243068094724085
3470000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.00424555564781012
3480000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.004283639394226897
3490000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.00427635965261189
3500000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.004252984045702065
3510000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.004262845569220879
3520000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.004246437363392784
3530000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0042325704685634655
3540000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.004185206804209463
3550000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.004251205972567874
3560000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.004275745627469523
3570000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.004250690693441807
3580000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.00426878754972743
3590000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.004274415156218728
3600000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.004224677482960499
3610000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.004206313206665237
3620000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.004203917040882772
3630000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0042190407303046825
3640000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.004268399446719474
3650000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.004305894277325467
3660000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.004341754018685556
3670000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.004353311296428292
3680000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.004374834072349543
3690000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.004287484990105435
3700000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0043039388103829285
3710000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.004299414466797733
3720000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.004610611080304409
3730000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.004271655121138592
3740000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.004098705521034756
3750000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.00403350772624544
3760000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.004032029140307826
3770000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.004086701531361464
3780000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003988465563217734
3790000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003981411027307092
3800000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.004024662345807141
3810000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.004031571220832087
3820000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.004071093049120355
3830000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.004119072912233511
3840000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003945835234077633
3850000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003967063777392057
3860000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0039248815901138075
3870000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.00387456451372976
3880000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003840955818117992
3890000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0038426500450837848
3900000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.00385340656806526
3910000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003840857133401367
3920000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0038350940455175717
3930000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003943905583349559
3940000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003955506182421501
3950000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003890042867845149
3960000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003920854070164708
3970000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003987270180989638
3980000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.004103918809218677
3990000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.004117292684261834
4000000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.004120547604723305
4010000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.00409887521981885
4020000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.004089356247797232
4030000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.00412042330293163
4040000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.004103117791670614
4050000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.004121343139401812
4060000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.004148030860160497
4070000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.004161038902969389
4080000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.004160541131012279
4090000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.004164411795925724
4100000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003965188713285152
4110000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003951199531559261
4120000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0038977985873979134
4130000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0038823831915272104
4140000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0038476766551765276
4150000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0038506539191220874
4160000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0038774742025681668
4170000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003776442300231877
4180000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003857164137033831
4190000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.00393768071316513
4200000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.004003534966575325
4210000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.004046345358533989
4220000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.004066067731364846
4230000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0040761636975501754
4240000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.004111160766613157
4250000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.004094356312903499
4260000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.004307224634870002
4270000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.004246214074376257
4280000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.004241696235735021
4290000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.004232400112421283
4300000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.004273884036114378
4310000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.004279935504180868
4320000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.004389144599033544
4330000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.004410375938946267
4340000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.004354146243450401
4350000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.004383287699187981
4360000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.004462715527508539
4370000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.004400851550934467
4380000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.004822527568496596
4390000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.004772704380630324
4400000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.004801896418985429
4410000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0048624606957671
4420000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.004971764419518027
4430000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.004979024501547881
4440000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.00509577325186323
4450000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0051341246117729885
4460000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.005191147252848422
4470000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.005225223858195922
4480000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.005363077983972101
4490000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.005386386497866067
4500000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.005442980992680029
4510000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0054598644051894905
4520000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0055896046314904985
4530000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.005853303751350126
4540000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.006010103037995626
4550000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.005985377870442365
4560000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0060802060701537035
4570000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.006183778929030536
4580000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.006190011519904697
4590000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.006253572646807717
4600000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.006273771402575706
4610000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.006406418153823863
4620000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.006414363052511538
4630000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.006443486142416971
4640000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.006497594404946256
4650000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.006550146834167175
4660000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.006518719879878429
4670000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.00654017071069492
4680000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.006543255373764735
4690000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.006578881831381845
4700000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.006578281431466858
4710000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0067948464306236515
4720000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0068084114408900305
4730000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.006884805301195464
4740000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.006921259887749161
4750000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.00711417420909857
4760000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.007135280395769409
4770000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.00712990967450689
4780000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.007148687146002216
4790000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0068642744361777416
4800000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.006891192415362008
4810000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.00704030658158886
4820000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.006981028781095997
4830000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0070399437253495616
4840000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.007114293464932417
4850000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.007232419603256706
4860000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.00732852109416821
4870000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.007428847804164292
4880000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.007484441069607972
4890000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0074965972687822575
4900000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.007575139755213025
4910000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.007621198588586943
4920000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.007723452280073593
4930000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.007783055902659687
4940000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.00784476982915591
4950000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.008280177844199045
4960000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.008446101930365171
4970000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.008595405588628197
4980000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.008933731096265744
4990000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.009138353528400051
5000000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.00925047174505039
5010000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.009044657330427681
5020000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.008912549715778881
5030000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.008747471956535989
5040000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.008558660651258447
5050000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.008494645503512047
5060000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.008090840903623872
5070000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.008059237159269254
5080000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.008004341876376699
5090000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.007972996205711565
5100000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.007816983474405327
5110000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.007669254706835666
5120000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.007592078004473163
5130000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.007624474183832683
5140000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.007468318225705731
5150000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.007402231025340522
5160000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.007383197099395752
5170000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.007369386636009171
5180000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.007385868274063765
5190000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.007260864642618878
5200000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.007243876513014593
5210000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.00711348699609008
5220000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.006936473313813033
5230000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.006974609228686787
5240000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.006910678850103675
5250000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0066673103676690255
5260000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.00657720143955707
5270000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.006436324621711197
5280000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.006424372918301773
5290000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.006315030467768402
5300000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.006169698605846517
5310000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.006142328501386943
5320000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.00607979838715022
5330000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.006032788729007002
5340000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.006011351444961693
5350000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.006000996050075111
5360000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.005919934423478331
5370000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.005882505155409906
5380000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.005821179537633434
5390000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.005817244264075708
5400000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.005712461322759058
5410000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.00562505318176034
5420000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.005497869853998045
5430000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.005406168868482288
5440000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.005391110115709275
5450000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.005515629446543785
5460000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.005405823920398881
5470000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.005363208387501258
5480000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0053273724392213905
5490000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.005248633132001706
5500000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.005246351814792106
5510000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.005193465101928293
5520000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.005219163710411447
5530000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.00527669915199154
5540000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.005285566048702904
5550000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.005179577114090658
5560000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.005360827917815428
5570000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.005338143788744242
5580000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.005308656374949704
5590000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0053118926368885475
5600000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.005179677194999506
5610000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.005096276597156648
5620000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.004936315567282796
5630000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0049126250100172165
5640000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.004864439315280282
5650000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.004929070097428725
5660000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.004976031022194192
5670000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.004954074605196676
5680000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0048095734083372635
5690000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.004513528193584014
5700000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0045286907349271766
5710000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.00449071335719272
5720000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.004464764721692042
5730000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0044719352844877994
5740000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.004501789016206305
5750000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.00449278344407563
5760000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.004370254956443673
5770000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0043625279669605044
5780000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0043167232798990915
5790000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.004446631939343933
5800000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.00430691115127516
5810000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0043152650342848905
5820000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.004290444829015691
5830000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.004278238661647622
5840000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.004277866144001321
5850000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.004149831386413093
5860000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0041067426958064455
5870000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003994699029332923
5880000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.004204427671832406
5890000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.004160479304157975
5900000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.004167860054582338
5910000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.004169711153811815
5920000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.00413897266794437
5930000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.004151817435934814
5940000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003949439454685165
5950000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.004018490270136403
5960000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.004037846729579566
5970000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.004014224155937404
5980000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003959435288100467
5990000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003943498532263486
6000000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0039007186987225864
6010000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0038681415546507445
6020000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0038340047966440704
6030000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0037918504870639354
6040000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0038172994507186565
6050000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0038019754620795287
6060000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0036861317913174274
6070000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0036779928763139434
6080000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0035448092506676705
6090000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0035304241435852386
6100000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0034353186077586747
6110000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0033911261169738
6120000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003452209810057441
6130000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003476700989589646
6140000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003435150032096462
6150000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0034698780559881833
6160000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0034740671469660088
6170000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0035609556085786586
6180000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003351360759154894
6190000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003472733303276855
6200000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0034831168368503
6210000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0034924888705879812
6220000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0034992180571868595
6230000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0035804418263985934
6240000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003459578385694868
6250000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.003452382550279227
6260000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0034505145963682833
6270000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0034127610009772043
6280000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.00341760731333049
6290000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0034131684877890694
6300000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0034297012424397647
6310000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0034673461395774803
6320000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0034079342627232004
6330000.0	introgressed_pulse	5000.0	carrier_carrier	truth	89	0.0034118803540447817
