arm	replicate_index	sample_af	threshold_years	genotype_class	n_pairs	method	statistic
introgressed_pulse_weak	22	0.08	1000.0	carrier_carrier	57	truth	0.017543859649122806
introgressed_pulse_weak	22	0.08	1000.0	carrier_noncarrier	1480	truth	0.0
introgressed_pulse_weak	22	0.08	1000.0	noncarrier_noncarrier	8463	truth	0.0004726456339359565
introgressed_pulse_weak	22	0.08	1000.0	overall	10000	decode	0.0008
introgressed_pulse_weak	22	0.08	1000.0	overall	10000	decode_meanp	0.007002746435
introgressed_pulse_weak	22	0.08	5000.0	overall	10000	truth	0.0029
introgressed_pulse_weak	22	0.08	5000.0	carrier_carrier	57	truth	0.03508771929824561
introgressed_pulse_weak	22	0.08	5000.0	carrier_noncarrier	1480	truth	0.0
introgressed_pulse_weak	22	0.08	5000.0	noncarrier_noncarrier	8463	truth	0.0031903580290677065
introgressed_pulse_weak	22	0.08	5000.0	overall	10000	decode	0.0041
introgressed_pulse_weak	22	0.08	5000.0	overall	10000	decode_meanp	0.03197580672
introgressed_pulse_weak	22	0.08	10000.0	overall	10000	truth	0.0067
introgressed_pulse_weak	22	0.08	10000.0	carrier_carrier	57	truth	0.03508771929824561
introgressed_pulse_weak	22	0.08	10000.0	carrier_noncarrier	1480	truth	0.0
introgressed_pulse_weak	22	0.08	10000.0	noncarrier_noncarrier	8463	truth	0.007680491551459293
introgressed_pulse_weak	22	0.08	10000.0	overall	10000	decode	0.0202
introgressed_pulse_weak	22	0.08	10000.0	overall	10000	decode_meanp	0.05778914459
introgressed_pulse_weak	22	0.08	20000.0	overall	10000	truth	0.0461
introgressed_pulse_weak	22	0.08	20000.0	carrier_carrier	57	truth	0.40350877192982454
introgressed_pulse_weak	22	0.08	20000.0	carrier_noncarrier	1480	truth	0.0
introgressed_pulse_weak	22	0.08	20000.0	noncarrier_noncarrier	8463	truth	0.05175469691598724
introgressed_pulse_weak	22	0.08	20000.0	overall	10000	decode	0.0678
introgressed_pulse_weak	22	0.08	20000.0	overall	10000	decode_meanp	0.09592200982
introgressed_pulse_weak	22	0.08	30000.0	overall	10000	truth	0.1324
introgressed_pulse_weak	22	0.08	30000.0	carrier_carrier	57	truth	1.0
introgressed_pulse_weak	22	0.08	30000.0	carrier_noncarrier	1480	truth	0.0
introgressed_pulse_weak	22	0.08	30000.0	noncarrier_noncarrier	8463	truth	0.14971050454921422
introgressed_pulse_weak	22	0.08	30000.0	overall	10000	decode	0.1003
introgressed_pulse_weak	22	0.08	30000.0	overall	10000	decode_meanp	0.12277867
introgressed_pulse_weak	22	0.08	40000.0	overall	10000	truth	0.1407
introgressed_pulse_weak	22	0.08	40000.0	carrier_carrier	57	truth	1.0
introgressed_pulse_weak	22	0.08	40000.0	carrier_noncarrier	1480	truth	0.0
introgressed_pulse_weak	22	0.08	40000.0	noncarrier_noncarrier	8463	truth	0.15951790145338532
introgressed_pulse_weak	22	0.08	40000.0	overall	10000	decode	0.1241
introgressed_pulse_weak	22	0.08	40000.0	overall	10000	decode_meanp	0.1432593471
introgressed_pulse_weak	22	0.08	50000.0	overall	10000	truth	0.1956
introgressed_pulse_weak	22	0.08	50000.0	carrier_carrier	57	truth	1.0
introgressed_pulse_weak	22	0.08	50000.0	carrier_noncarrier	1480	truth	0.0
introgressed_pulse_weak	22	0.08	50000.0	noncarrier_noncarrier	8463	truth	0.22438851471109536
introgressed_pulse_weak	22	0.08	50000.0	overall	10000	decode	0.1394
introgressed_pulse_weak	22	0.08	50000.0	overall	10000	decode_meanp	0.1598909753
introgressed_pulse_weak	23	0.19	1000.0	overall	10000	truth	0.0004
introgressed_pulse_weak	23	0.19	1000.0	carrier_carrier	357	truth	0.0028011204481792717
introgressed_pulse_weak	23	0.19	1000.0	carrier_noncarrier	3048	truth	0.0
introgressed_pulse_weak	23	0.19	1000.0	noncarrier_noncarrier	6595	truth	0.0004548900682335102
introgressed_pulse_weak	23	0.19	1000.0	overall	10000	decode	0.0005
introgressed_pulse_weak	23	0.19	1000.0	overall	10000	decode_meanp	0.007174144997
introgressed_pulse_weak	23	0.19	5000.0	overall	10000	truth	0.002
introgressed_pulse_weak	23	0.19	5000.0	carrier_carrier	357	truth	0.011204481792717087
introgressed_pulse_weak	23	0.19	5000.0	carrier_noncarrier	3048	truth	0.0
introgressed_pulse_weak	23	0.19	5000.0	noncarrier_noncarrier	6595	truth	0.0024260803639120547
introgressed_pulse_weak	23	0.19	5000.0	overall	10000	decode	0.0036
introgressed_pulse_weak	23	0.19	5000.0	overall	10000	decode_meanp	0.03436682651
introgressed_pulse_weak	23	0.19	10000.0	overall	10000	truth	0.0052
introgressed_pulse_weak	23	0.19	10000.0	carrier_carrier	357	truth	0.025210084033613446
introgressed_pulse_weak	23	0.19	10000.0	carrier_noncarrier	3048	truth	0.0
introgressed_pulse_weak	23	0.19	10000.0	noncarrier_noncarrier	6595	truth	0.006520090978013647
introgressed_pulse_weak	23	0.19	10000.0	overall	10000	decode	0.0175
introgressed_pulse_weak	23	0.19	10000.0	overall	10000	decode_meanp	0.06439043793
introgressed_pulse_weak	23	0.19	20000.0	overall	10000	truth	0.0413
introgressed_pulse_weak	23	0.19	20000.0	carrier_carrier	357	truth	0.16806722689075632
introgressed_pulse_weak	23	0.19	20000.0	carrier_noncarrier	3048	truth	0.0
introgressed_pulse_weak	23	0.19	20000.0	noncarrier_noncarrier	6595	truth	0.053525398028809706
introgressed_pulse_weak	23	0.19	20000.0	overall	10000	decode	0.0524
introgressed_pulse_weak	23	0.19	20000.0	overall	10000	decode_meanp	0.1121324088
introgressed_pulse_weak	23	0.19	30000.0	overall	10000	truth	0.0912
introgressed_pulse_weak	23	0.19	30000.0	carrier_carrier	357	truth	0.2689075630252101
introgressed_pulse_weak	23	0.19	30000.0	carrier_noncarrier	3048	truth	0.0
introgressed_pulse_weak	23	0.19	30000.0	noncarrier_noncarrier	6595	truth	0.12373009855951478
introgressed_pulse_weak	23	0.19	30000.0	overall	10000	decode	0.1036
introgressed_pulse_weak	23	0.19	30000.0	overall	10000	decode_meanp	0.1476069717
introgressed_pulse_weak	23	0.19	40000.0	overall	10000	truth	0.1627
introgressed_pulse_weak	23	0.19	40000.0	carrier_carrier	357	truth	1.0
introgressed_pulse_weak	23	0.19	40000.0	carrier_noncarrier	3048	truth	0.0
introgressed_pulse_weak	23	0.19	40000.0	noncarrier_noncarrier	6595	truth	0.19257012888551933
introgressed_pulse_weak	23	0.19	40000.0	overall	10000	decode	0.1526
introgressed_pulse_weak	23	0.19	40000.0	overall	10000	decode_meanp	0.1748123255
introgressed_pulse_weak	23	0.19	50000.0	overall	10000	truth	0.2146
introgressed_pulse_weak	23	0.19	50000.0	carrier_carrier	357	truth	1.0
introgressed_pulse_weak	23	0.19	50000.0	carrier_noncarrier	3048	truth	0.0
introgressed_pulse_weak	23	0.19	50000.0	noncarrier_noncarrier	6595	truth	0.27126611068991663
introgressed_pulse_weak	23	0.19	50000.0	overall	10000	decode	0.1873
introgressed_pulse_weak	23	0.19	50000.0	overall	10000	decode_meanp	0.196343516
introgressed_pulse_weak	24	0.4	1000.0	overall	10000	truth	0.0005
introgressed_pulse_weak	24	0.4	1000.0	carrier_carrier	1637	truth	0.002443494196701283
introgressed_pulse_weak	24	0.4	1000.0	carrier_noncarrier	4785	truth	0.0
introgressed_pulse_weak	24	0.4	1000.0	noncarrier_noncarrier	3578	truth	0.00027948574622694243
introgressed_pulse_weak	24	0.4	1000.0	overall	10000	decode	0.0005
introgressed_pulse_weak	24	0.4	1000.0	overall	10000	decode_meanp	0.009829623084
introgressed_pulse_weak	24	0.4	5000.0	overall	10000	truth	0.0021
introgressed_pulse_weak	24	0.4	5000.0	carrier_carrier	1637	truth	0.005497861942577886
introgressed_pulse_weak	24	0.4	5000.0	carrier_noncarrier	4785	truth	0.0
introgressed_pulse_weak	24	0.4	5000.0	noncarrier_noncarrier	3578	truth	0.003353828954723309
introgressed_pulse_weak	24	0.4	5000.0	overall	10000	decode	0.0058
introgressed_pulse_weak	24	0.4	5000.0	overall	10000	decode_meanp	0.0481972888
introgressed_pulse_weak	24	0.4	10000.0	overall	10000	truth	0.0066
introgressed_pulse_weak	24	0.4	10000.0	carrier_carrier	1637	truth	0.020769700671960906
introgressed_pulse_weak	24	0.4	10000.0	carrier_noncarrier	4785	truth	0.0
introgressed_pulse_weak	24	0.4	10000.0	noncarrier_noncarrier	3578	truth	0.008943543879262158
introgressed_pulse_weak	24	0.4	10000.0	overall	10000	decode	0.0301
introgressed_pulse_weak	24	0.4	10000.0	overall	10000	decode_meanp	0.08926104424
introgressed_pulse_weak	24	0.4	20000.0	overall	10000	truth	0.0548
introgressed_pulse_weak	24	0.4	20000.0	carrier_carrier	1637	truth	0.23091020158827122
introgressed_pulse_weak	24	0.4	20000.0	carrier_noncarrier	4785	truth	0.0
introgressed_pulse_weak	24	0.4	20000.0	noncarrier_noncarrier	3578	truth	0.047512576858580215
introgressed_pulse_weak	24	0.4	20000.0	overall	10000	decode	0.107
introgressed_pulse_weak	24	0.4	20000.0	overall	10000	decode_meanp	0.1513733237
introgressed_pulse_weak	24	0.4	30000.0	overall	10000	truth	0.215
introgressed_pulse_weak	24	0.4	30000.0	carrier_carrier	1637	truth	1.0
introgressed_pulse_weak	24	0.4	30000.0	carrier_noncarrier	4785	truth	0.0
introgressed_pulse_weak	24	0.4	30000.0	noncarrier_noncarrier	3578	truth	0.14337618781442146
introgressed_pulse_weak	24	0.4	30000.0	overall	10000	decode	0.1614
introgressed_pulse_weak	24	0.4	30000.0	overall	10000	decode_meanp	0.1954090748
introgressed_pulse_weak	24	0.4	40000.0	overall	10000	truth	0.2705
introgressed_pulse_weak	24	0.4	40000.0	carrier_carrier	1637	truth	1.0
introgressed_pulse_weak	24	0.4	40000.0	carrier_noncarrier	4785	truth	0.0
introgressed_pulse_weak	24	0.4	40000.0	noncarrier_noncarrier	3578	truth	0.2984907769703745
introgressed_pulse_weak	24	0.4	40000.0	overall	10000	decode	0.1978
introgressed_pulse_weak	24	0.4	40000.0	overall	10000	decode_meanp	0.2280365243
introgressed_pulse_weak	24	0.4	50000.0	overall	10000	truth	0.3773
introgressed_pulse_weak	24	0.4	50000.0	carrier_carrier	1637	truth	1.0
introgressed_pulse_weak	24	0.4	50000.0	carrier_noncarrier	4785	truth	0.0
introgressed_pulse_weak	24	0.4	50000.0	noncarrier_noncarrier	3578	truth	0.596981553940749
introgressed_pulse_weak	24	0.4	50000.0	overall	10000	decode	0.2328
introgressed_pulse_weak	24	0.4	50000.0	overall	10000	decode_meanp	0.2531030213
introgressed_pulse_weak	25	0.345	1000.0	overall	10000	truth	0.0005
introgressed_pulse_weak	25	0.345	1000.0	carrier_carrier	1126	truth	0.0026642984014209592
introgressed_pulse_weak	25	0.345	1000.0	carrier_noncarrier	4562	truth	0.0
introgressed_pulse_weak	25	0.345	1000.0	noncarrier_noncarrier	4312	truth	0.00046382189239332097
introgressed_pulse_weak	25	0.345	1000.0	overall	10000	decode	0.0005
introgressed_pulse_weak	25	0.345	1000.0	overall	10000	decode_meanp	0.008849766145
introgressed_pulse_weak	25	0.345	5000.0	overall	10000	truth	0.0024
introgressed_pulse_weak	25	0.345	5000.0	carrier_carrier	1126	truth	0.013321492007104795
introgressed_pulse_weak	25	0.345	5000.0	carrier_noncarrier	4562	truth	0.0
introgressed_pulse_weak	25	0.345	5000.0	noncarrier_noncarrier	4312	truth	0.0020871985157699443
introgressed_pulse_weak	25	0.345	5000.0	overall	10000	decode	0.0042
introgressed_pulse_weak	25	0.345	5000.0	overall	10000	decode_meanp	0.04277874372
introgressed_pulse_weak	25	0.345	10000.0	overall	10000	truth	0.012
introgressed_pulse_weak	25	0.345	10000.0	carrier_carrier	1126	truth	0.047957371225577264
introgressed_pulse_weak	25	0.345	10000.0	carrier_noncarrier	4562	truth	0.0
introgressed_pulse_weak	25	0.345	10000.0	noncarrier_noncarrier	4312	truth	0.015306122448979591
introgressed_pulse_weak	25	0.345	10000.0	overall	10000	decode	0.0278
introgressed_pulse_weak	25	0.345	10000.0	overall	10000	decode_meanp	0.07825452816
introgressed_pulse_weak	25	0.345	20000.0	overall	10000	truth	0.0763
introgressed_pulse_weak	25	0.345	20000.0	carrier_carrier	1126	truth	0.3765541740674956
introgressed_pulse_weak	25	0.345	20000.0	carrier_noncarrier	4562	truth	0.0
introgressed_pulse_weak	25	0.345	20000.0	noncarrier_noncarrier	4312	truth	0.0786178107606679
introgressed_pulse_weak	25	0.345	20000.0	overall	10000	decode	0.1004
introgressed_pulse_weak	25	0.345	20000.0	overall	10000	decode_meanp	0.1292088103
introgressed_pulse_weak	25	0.345	30000.0	overall	10000	truth	0.1554
introgressed_pulse_weak	25	0.345	30000.0	carrier_carrier	1126	truth	0.6518650088809946
introgressed_pulse_weak	25	0.345	30000.0	carrier_noncarrier	4562	truth	0.0
introgressed_pulse_weak	25	0.345	30000.0	noncarrier_noncarrier	4312	truth	0.1901669758812616
introgressed_pulse_weak	25	0.345	30000.0	overall	10000	decode	0.154
introgressed_pulse_weak	25	0.345	30000.0	overall	10000	decode_meanp	0.1630823616
introgressed_pulse_weak	25	0.345	40000.0	overall	10000	truth	0.2018
introgressed_pulse_weak	25	0.345	40000.0	carrier_carrier	1126	truth	1.0
introgressed_pulse_weak	25	0.345	40000.0	carrier_noncarrier	4562	truth	0.0
introgressed_pulse_weak	25	0.345	40000.0	noncarrier_noncarrier	4312	truth	0.20686456400742115
introgressed_pulse_weak	25	0.345	40000.0	overall	10000	decode	0.179
introgressed_pulse_weak	25	0.345	40000.0	overall	10000	decode_meanp	0.1873442685
introgressed_pulse_weak	25	0.345	50000.0	overall	10000	truth	0.2222
introgressed_pulse_weak	25	0.345	50000.0	carrier_carrier	1126	truth	1.0
introgressed_pulse_weak	25	0.345	50000.0	carrier_noncarrier	4562	truth	0.0
introgressed_pulse_weak	25	0.345	50000.0	noncarrier_noncarrier	4312	truth	0.2541743970315399
introgressed_pulse_weak	25	0.345	50000.0	overall	10000	decode	0.194
introgressed_pulse_weak	25	0.345	50000.0	overall	10000	decode_meanp	0.2060451564
introgressed_pulse_weak	26	0.56	1000.0	overall	10000	truth	0.0013
introgressed_pulse_weak	26	0.56	1000.0	carrier_carrier	3126	truth	0.001599488163787588
introgressed_pulse_weak	26	0.56	1000.0	carrier_noncarrier	4985	truth	0.0
introgressed_pulse_weak	26	0.56	1000.0	noncarrier_noncarrier	1889	truth	0.004235044997353097
introgressed_pulse_weak	26	0.56	1000.0	overall	10000	decode	0.0013
introgressed_pulse_weak	26	0.56	1000.0	overall	10000	decode_meanp	0.008146056186
introgressed_pulse_weak	26	0.56	5000.0	overall	10000	truth	0.0027
introgressed_pulse_weak	26	0.56	5000.0	carrier_carrier	3126	truth	0.003838771593090211
introgressed_pulse_weak	26	0.56	5000.0	carrier_noncarrier	4985	truth	0.0
introgressed_pulse_weak	26	0.56	5000.0	noncarrier_noncarrier	1889	truth	0.007940709370037057
introgressed_pulse_weak	26	0.56	5000.0	overall	10000	decode	0.0072
introgressed_pulse_weak	26	0.56	5000.0	overall	10000	decode_meanp	0.03627229469
introgressed_pulse_weak	26	0.56	10000.0	overall	10000	truth	0.0084
introgressed_pulse_weak	26	0.56	10000.0	carrier_carrier	3126	truth	0.011196417146513116
introgressed_pulse_weak	26	0.56	10000.0	carrier_noncarrier	4985	truth	0.0
introgressed_pulse_weak	26	0.56	10000.0	noncarrier_noncarrier	1889	truth	0.02593965060878772
introgressed_pulse_weak	26	0.56	10000.0	overall	10000	decode	0.0258
introgressed_pulse_weak	26	0.56	10000.0	overall	10000	decode_meanp	0.06607152961
introgressed_pulse_weak	26	0.56	20000.0	overall	10000	truth	0.0724
introgressed_pulse_weak	26	0.56	20000.0	carrier_carrier	3126	truth	0.08573256557901472
introgressed_pulse_weak	26	0.56	20000.0	carrier_noncarrier	4985	truth	0.0
introgressed_pulse_weak	26	0.56	20000.0	noncarrier_noncarrier	1889	truth	0.24139756484912653
introgressed_pulse_weak	26	0.56	20000.0	overall	10000	decode	0.075
introgressed_pulse_weak	26	0.56	20000.0	overall	10000	decode_meanp	0.1104543789
introgressed_pulse_weak	26	0.56	30000.0	overall	10000	truth	0.1364
introgressed_pulse_weak	26	0.56	30000.0	carrier_carrier	3126	truth	0.17722328854766475
introgressed_pulse_weak	26	0.56	30000.0	carrier_noncarrier	4985	truth	0.0
introgressed_pulse_weak	26	0.56	30000.0	noncarrier_noncarrier	1889	truth	0.4287983059820011
introgressed_pulse_weak	26	0.56	30000.0	overall	10000	decode	0.1135
introgressed_pulse_weak	26	0.56	30000.0	overall	10000	decode_meanp	0.1415059987
introgressed_pulse_weak	26	0.56	40000.0	overall	10000	truth	0.2104
introgressed_pulse_weak	26	0.56	40000.0	carrier_carrier	3126	truth	0.41298784388995524
introgressed_pulse_weak	26	0.56	40000.0	carrier_noncarrier	4985	truth	0.0
introgressed_pulse_weak	26	0.56	40000.0	noncarrier_noncarrier	1889	truth	0.4303864478560085
introgressed_pulse_weak	26	0.56	40000.0	overall	10000	decode	0.1488
introgressed_pulse_weak	26	0.56	40000.0	overall	10000	decode_meanp	0.1645359917
introgressed_pulse_weak	26	0.56	50000.0	overall	10000	truth	0.2269
introgressed_pulse_weak	26	0.56	50000.0	carrier_carrier	3126	truth	0.4657709532949456
introgressed_pulse_weak	26	0.56	50000.0	carrier_noncarrier	4985	truth	0.0
introgressed_pulse_weak	26	0.56	50000.0	noncarrier_noncarrier	1889	truth	0.4303864478560085
introgressed_pulse_weak	26	0.56	50000.0	overall	10000	decode	0.1715
introgressed_pulse_weak	26	0.56	50000.0	overall	10000	decode_meanp	0.1825035128
introgressed_pulse_weak	27	0.09	1000.0	overall	10000	truth	0.0005
introgressed_pulse_weak	27	0.09	1000.0	carrier_carrier	80	truth	0.0
introgressed_pulse_weak	27	0.09	1000.0	carrier_noncarrier	1620	truth	0.0
introgressed_pulse_weak	27	0.09	1000.0	noncarrier_noncarrier	8300	truth	0.0006024096385542169
introgressed_pulse_weak	27	0.09	1000.0	overall	10000	decode	0.0006
introgressed_pulse_weak	27	0.09	1000.0	overall	10000	decode_meanp	0.007292303261
introgressed_pulse_weak	27	0.09	5000.0	overall	10000	truth	0.0034
introgressed_pulse_weak	27	0.09	5000.0	carrier_carrier	80	truth	0.0125
introgressed_pulse_weak	27	0.09	5000.0	carrier_noncarrier	1620	truth	0.0
introgressed_pulse_weak	27	0.09	5000.0	noncarrier_noncarrier	8300	truth	0.003975903614457831
introgressed_pulse_weak	27	0.09	5000.0	overall	10000	decode	0.0051
introgressed_pulse_weak	27	0.09	5000.0	overall	10000	decode_meanp	0.03219372675
introgressed_pulse_weak	27	0.09	10000.0	overall	10000	truth	0.0101
introgressed_pulse_weak	27	0.09	10000.0	carrier_carrier	80	truth	0.1125
introgressed_pulse_weak	27	0.09	10000.0	carrier_noncarrier	1620	truth	0.0
introgressed_pulse_weak	27	0.09	10000.0	noncarrier_noncarrier	8300	truth	0.01108433734939759
introgressed_pulse_weak	27	0.09	10000.0	overall	10000	decode	0.0202
introgressed_pulse_weak	27	0.09	10000.0	overall	10000	decode_meanp	0.05686838851
introgressed_pulse_weak	27	0.09	20000.0	overall	10000	truth	0.049
introgressed_pulse_weak	27	0.09	20000.0	carrier_carrier	80	truth	0.4
introgressed_pulse_weak	27	0.09	20000.0	carrier_noncarrier	1620	truth	0.0
introgressed_pulse_weak	27	0.09	20000.0	noncarrier_noncarrier	8300	truth	0.05518072289156627
introgressed_pulse_weak	27	0.09	20000.0	overall	10000	decode	0.061
introgressed_pulse_weak	27	0.09	20000.0	overall	10000	decode_meanp	0.09366697288
introgressed_pulse_weak	27	0.09	30000.0	overall	10000	truth	0.0893
introgressed_pulse_weak	27	0.09	30000.0	carrier_carrier	80	truth	0.9125
introgressed_pulse_weak	27	0.09	30000.0	carrier_noncarrier	1620	truth	0.0
introgressed_pulse_weak	27	0.09	30000.0	noncarrier_noncarrier	8300	truth	0.09879518072289156
introgressed_pulse_weak	27	0.09	30000.0	overall	10000	decode	0.0953
introgressed_pulse_weak	27	0.09	30000.0	overall	10000	decode_meanp	0.1211795079
introgressed_pulse_weak	27	0.09	40000.0	overall	10000	truth	0.1213
introgressed_pulse_weak	27	0.09	40000.0	carrier_carrier	80	truth	1.0
introgressed_pulse_weak	27	0.09	40000.0	carrier_noncarrier	1620	truth	0.0
introgressed_pulse_weak	27	0.09	40000.0	noncarrier_noncarrier	8300	truth	0.13650602409638554
introgressed_pulse_weak	27	0.09	40000.0	overall	10000	decode	0.1229
introgressed_pulse_weak	27	0.09	40000.0	overall	10000	decode_meanp	0.1439131064
introgressed_pulse_weak	27	0.09	50000.0	overall	10000	truth	0.167
introgressed_pulse_weak	27	0.09	50000.0	carrier_carrier	80	truth	1.0
introgressed_pulse_weak	27	0.09	50000.0	carrier_noncarrier	1620	truth	0.0
introgressed_pulse_weak	27	0.09	50000.0	noncarrier_noncarrier	8300	truth	0.19156626506024096
introgressed_pulse_weak	27	0.09	50000.0	overall	10000	decode	0.1444
introgressed_pulse_weak	27	0.09	50000.0	overall	10000	decode_meanp	0.163959691
introgressed_pulse_weak	28	0.04	1000.0	overall	10000	truth	0.0002
introgressed_pulse_weak	28	0.04	1000.0	carrier_noncarrier	774	truth	0.0
introgressed_pulse_weak	28	0.04	1000.0	noncarrier_noncarrier	9208	truth	0.00021720243266724586
introgressed_pulse_weak	28	0.04	1000.0	overall	10000	decode	0.0006
introgressed_pulse_weak	28	0.04	1000.0	overall	10000	decode_meanp	0.008165314151
introgressed_pulse_weak	28	0.04	5000.0	overall	10000	truth	0.0028
introgressed_pulse_weak	28	0.04	5000.0	carrier_noncarrier	774	truth	0.0
introgressed_pulse_weak	28	0.04	5000.0	noncarrier_noncarrier	9208	truth	0.0028236316246741965
introgressed_pulse_weak	28	0.04	5000.0	overall	10000	decode	0.004
introgressed_pulse_weak	28	0.04	5000.0	overall	10000	decode_meanp	0.03978589651
introgressed_pulse_weak	28	0.04	10000.0	overall	10000	truth	0.0109
introgressed_pulse_weak	28	0.04	10000.0	carrier_noncarrier	774	truth	0.0
introgressed_pulse_weak	28	0.04	10000.0	noncarrier_noncarrier	9208	truth	0.011294526498696786
introgressed_pulse_weak	28	0.04	10000.0	overall	10000	decode	0.0252
introgressed_pulse_weak	28	0.04	10000.0	overall	10000	decode_meanp	0.07457805591
introgressed_pulse_weak	28	0.04	20000.0	overall	10000	truth	0.0488
introgressed_pulse_weak	28	0.04	20000.0	carrier_noncarrier	774	truth	0.0
introgressed_pulse_weak	28	0.04	20000.0	noncarrier_noncarrier	9208	truth	0.05104257167680278
introgressed_pulse_weak	28	0.04	20000.0	overall	10000	decode	0.0911
introgressed_pulse_weak	28	0.04	20000.0	overall	10000	decode_meanp	0.1294286505
introgressed_pulse_weak	28	0.04	30000.0	overall	10000	truth	0.1174
introgressed_pulse_weak	28	0.04	30000.0	carrier_noncarrier	774	truth	0.0
introgressed_pulse_weak	28	0.04	30000.0	noncarrier_noncarrier	9208	truth	0.1255430060816681
introgressed_pulse_weak	28	0.04	30000.0	overall	10000	decode	0.1292
introgressed_pulse_weak	28	0.04	30000.0	overall	10000	decode_meanp	0.1706483095
introgressed_pulse_weak	28	0.04	40000.0	overall	10000	truth	0.1613
introgressed_pulse_weak	28	0.04	40000.0	carrier_noncarrier	774	truth	0.0
introgressed_pulse_weak	28	0.04	40000.0	noncarrier_noncarrier	9208	truth	0.1732189400521286
introgressed_pulse_weak	28	0.04	40000.0	overall	10000	decode	0.1523
introgressed_pulse_weak	28	0.04	40000.0	overall	10000	decode_meanp	0.2032661572
introgressed_pulse_weak	28	0.04	50000.0	overall	10000	truth	0.1778
introgressed_pulse_weak	28	0.04	50000.0	carrier_noncarrier	774	truth	0.0
introgressed_pulse_weak	28	0.04	50000.0	noncarrier_noncarrier	9208	truth	0.19113814074717636
introgressed_pulse_weak	28	0.04	50000.0	overall	10000	decode	0.1826
introgressed_pulse_weak	28	0.04	50000.0	overall	10000	decode_meanp	0.2301461317
introgressed_pulse_weak	29	0.015	1000.0	overall	10000	truth	0.0003
introgressed_pulse_weak	29	0.015	1000.0	carrier_noncarrier	298	truth	0.0
introgressed_pulse_weak	29	0.015	1000.0	noncarrier_noncarrier	9700	truth	0.0003092783505154639
introgressed_pulse_weak	29	0.015	1000.0	overall	10000	decode	0.0003
introgressed_pulse_weak	29	0.015	1000.0	overall	10000	decode_meanp	0.01109793861
introgressed_pulse_weak	29	0.015	5000.0	overall	10000	truth	0.0024
introgressed_pulse_weak	29	0.015	5000.0	carrier_noncarrier	298	truth	0.0
introgressed_pulse_weak	29	0.015	5000.0	noncarrier_noncarrier	9700	truth	0.002474226804123711
introgressed_pulse_weak	29	0.015	5000.0	overall	10000	decode	0.0039
introgressed_pulse_weak	29	0.015	5000.0	overall	10000	decode_meanp	0.05651212169
introgressed_pulse_weak	29	0.015	10000.0	overall	10000	truth	0.0067
introgressed_pulse_weak	29	0.015	10000.0	carrier_noncarrier	298	truth	0.0
introgressed_pulse_weak	29	0.015	10000.0	noncarrier_noncarrier	9700	truth	0.006907216494845361
introgressed_pulse_weak	29	0.015	10000.0	overall	10000	decode	0.0215
introgressed_pulse_weak	29	0.015	10000.0	overall	10000	decode_meanp	0.1088070678
introgressed_pulse_weak	29	0.015	20000.0	overall	10000	truth	0.0433
introgressed_pulse_weak	29	0.015	20000.0	carrier_noncarrier	298	truth	0.0
introgressed_pulse_weak	29	0.015	20000.0	noncarrier_noncarrier	9700	truth	0.04443298969072165
introgressed_pulse_weak	29	0.015	20000.0	overall	10000	decode	0.0958
introgressed_pulse_weak	29	0.015	20000.0	overall	10000	decode_meanp	0.1943119412
introgressed_pulse_weak	29	0.015	30000.0	overall	10000	truth	0.0854
introgressed_pulse_weak	29	0.015	30000.0	carrier_noncarrier	298	truth	0.0
introgressed_pulse_weak	29	0.015	30000.0	noncarrier_noncarrier	9700	truth	0.08783505154639175
introgressed_pulse_weak	29	0.015	30000.0	overall	10000	decode	0.1878
introgressed_pulse_weak	29	0.015	30000.0	overall	10000	decode_meanp	0.2593101583
introgressed_pulse_weak	29	0.015	40000.0	overall	10000	truth	0.1542
introgressed_pulse_weak	29	0.015	40000.0	carrier_noncarrier	298	truth	0.0
introgressed_pulse_weak	29	0.015	40000.0	noncarrier_noncarrier	9700	truth	0.15876288659793814
introgressed_pulse_weak	29	0.015	40000.0	overall	10000	decode	0.2561
introgressed_pulse_weak	29	0.015	40000.0	overall	10000	decode_meanp	0.310044279
introgressed_pulse_weak	29	0.015	50000.0	overall	10000	truth	0.2612
introgressed_pulse_weak	29	0.015	50000.0	carrier_noncarrier	298	truth	0.0
introgressed_pulse_weak	29	0.015	50000.0	noncarrier_noncarrier	9700	truth	0.2690721649484536
introgressed_pulse_weak	29	0.015	50000.0	overall	10000	decode	0.3166
introgressed_pulse_weak	29	0.015	50000.0	overall	10000	decode_meanp	0.3508017832
introgressed_pulse_weak	30	0.09	1000.0	overall	10000	truth	0.0004
introgressed_pulse_weak	30	0.09	1000.0	carrier_carrier	81	truth	0.0
introgressed_pulse_weak	30	0.09	1000.0	carrier_noncarrier	1644	truth	0.0
introgressed_pulse_weak	30	0.09	1000.0	noncarrier_noncarrier	8275	truth	0.00048338368580060423
introgressed_pulse_weak	30	0.09	1000.0	overall	10000	decode	0.0011
introgressed_pulse_weak	30	0.09	1000.0	overall	10000	decode_meanp	0.007287826872
introgressed_pulse_weak	30	0.09	5000.0	overall	10000	truth	0.0035
introgressed_pulse_weak	30	0.09	5000.0	carrier_carrier	81	truth	0.06172839506172839
introgressed_pulse_weak	30	0.09	5000.0	carrier_noncarrier	1644	truth	0.0
introgressed_pulse_weak	30	0.09	5000.0	noncarrier_noncarrier	8275	truth	0.0036253776435045317
