onset_years,source,pair_class,position_0based,mean_tmrca_years,mean_tmrca_years_n_regions,mean_tmrca_years_lower95,mean_tmrca_years_upper95,frac_recent_5000,frac_recent_5000_n_regions,frac_recent_5000_lower95,frac_recent_5000_upper95,frac_recent_10000,frac_recent_10000_n_regions,frac_recent_10000_lower95,frac_recent_10000_upper95,frac_recent_20000,frac_recent_20000_n_regions,frac_recent_20000_lower95,frac_recent_20000_upper95,frac_recent_30000,frac_recent_30000_n_regions,frac_recent_30000_lower95,frac_recent_30000_upper95,frac_recent_40000,frac_recent_40000_n_regions,frac_recent_40000_lower95,frac_recent_40000_upper95,frac_recent_50000,frac_recent_50000_n_regions,frac_recent_50000_lower95,frac_recent_50000_upper95
10000,decoded,all pairs,890000,452774.212,100,411045.526,494502.898,0.004756,100,0.00454406253,0.00496793747,0.021812,100,0.0206560124,0.0229679876,0.077077,100,0.0714313234,0.0827226766,0.130831,100,0.119952738,0.141709262,0.175662,100,0.161277877,0.190046123,0.21264,100,0.196048766,0.229231234
10000,decoded,all pairs,900000,415137.35,100,377675.508,452599.191,0.004717,100,0.00450321785,0.00493078215,0.021794,100,0.0206537676,0.0229342324,0.076709,100,0.0715113683,0.0819066317,0.129027,100,0.119661445,0.138392555,0.172847,100,0.16021352,0.18548048,0.20813,100,0.193383315,0.222876685
10000,decoded,all pairs,910000,418534.107,100,378694.208,458374.005,0.004749,100,0.004532713,0.004965287,0.021774,100,0.0206150495,0.0229329505,0.076944,100,0.0718732206,0.0820147794,0.129446,100,0.120781617,0.138110383,0.173835,100,0.161587767,0.186082233,0.212948,100,0.197572662,0.228323338
10000,decoded,all pairs,920000,432451.698,100,394501.584,470401.811,0.004736,100,0.00452617088,0.00494582912,0.021823,100,0.0206331887,0.0230128113,0.077912,100,0.0727911285,0.0830328715,0.131334,100,0.122290769,0.140377231,0.176936,100,0.164003271,0.189868729,0.214626,100,0.198702532,0.230549468
10000,decoded,all pairs,930000,414968.201,100,376809.037,453127.364,0.004734,100,0.00452274101,0.00494525899,0.021727,100,0.0205461131,0.0229078869,0.077795,100,0.0728242573,0.0827657427,0.132027,100,0.123146768,0.140907232,0.177403,100,0.164799808,0.190006192,0.215665,100,0.199557729,0.231772271
10000,decoded,all pairs,940000,428486.535,100,390721.183,466251.888,0.004755,100,0.00453869682,0.00497130318,0.021642,100,0.0204811687,0.0228028313,0.077196,100,0.0724082703,0.0819837297,0.132047,100,0.123294094,0.140799906,0.178678,100,0.16611799,0.19123801,0.21584,100,0.200321445,0.231358555
10000,decoded,all pairs,950000,439104.207,100,401849.703,476358.711,0.004727,100,0.004513855,0.004940145,0.021681,100,0.020522516,0.022839484,0.077094,100,0.0723752276,0.0818127724,0.133135,100,0.124028476,0.142241524,0.179491,100,0.1666898,0.1922922,0.217181,100,0.201113482,0.233248518
10000,decoded,all pairs,960000,428020.029,100,387713.371,468326.687,0.004714,100,0.00449790569,0.00493009431,0.021798,100,0.0206621071,0.0229338929,0.077882,100,0.0731065276,0.0826574724,0.135416,100,0.126068367,0.144763633,0.182545,100,0.169673088,0.195416912,0.219685,100,0.204243587,0.235126413
10000,decoded,all pairs,970000,421099.21,100,379398.785,462799.634,0.004735,100,0.00451893596,0.00495106404,0.021944,100,0.0208067273,0.0230812727,0.078563,100,0.073414353,0.083711647,0.136232,100,0.126468794,0.145995206,0.181956,100,0.16917772,0.19473428,0.219632,100,0.204610315,0.234653685
10000,decoded,all pairs,980000,405686.264,100,364843.355,446529.174,0.004759,100,0.00454318053,0.00497481947,0.021961,100,0.0208112678,0.0231107322,0.078882,100,0.0736758759,0.0840881241,0.136908,100,0.126993589,0.146822411,0.183449,100,0.170402904,0.196495096,0.22159,100,0.20651946,0.23666054
10000,decoded,all pairs,990000,428777.857,100,392392.108,465163.605,0.004773,100,0.0045615221,0.0049844779,0.02191,100,0.0207877363,0.0230322637,0.077592,100,0.072639267,0.082544733,0.132967,100,0.123416184,0.142517816,0.175944,100,0.163543141,0.188344859,0.211536,100,0.196970052,0.226101948
10000,decoded,all pairs,1000000,421140.469,100,384891.823,457389.114,0.004757,100,0.00454326994,0.00497073006,0.021805,100,0.0207162423,0.0228937577,0.077347,100,0.0726803604,0.0820136396,0.130746,100,0.122059948,0.139432052,0.173865,100,0.162489796,0.185240204,0.209067,100,0.195738836,0.222395164
10000,decoded,all pairs,1010000,445857.058,100,405784.39,485929.726,0.004741,100,0.00451968556,0.00496231444,0.021829,100,0.0206854434,0.0229725566,0.077065,100,0.0723786507,0.0817513493,0.128683,100,0.120468203,0.136897797,0.17272,100,0.161061695,0.184378305,0.208441,100,0.194197413,0.222684587
10000,decoded,all pairs,1020000,442416.977,100,404332.553,480501.401,0.004758,100,0.0045390325,0.0049769675,0.021824,100,0.0206262526,0.0230217474,0.077464,100,0.072364904,0.082563096,0.130412,100,0.121094173,0.139729827,0.174705,100,0.161672851,0.187737149,0.211977,100,0.195922192,0.228031808
10000,decoded,all pairs,1030000,413965.094,100,378920.616,449009.572,0.004783,100,0.00455729146,0.00500870854,0.021853,100,0.0206475202,0.0230584798,0.077242,100,0.0720167841,0.0824672159,0.129624,100,0.120390374,0.138857626,0.175303,100,0.162354592,0.188251408,0.213459,100,0.196943069,0.229974931
10000,decoded,all pairs,1040000,407157.68,100,369982.442,444332.918,0.004773,100,0.00454604743,0.00499995257,0.02212,100,0.0208186205,0.0234213795,0.077312,100,0.0719796016,0.0826443984,0.129123,100,0.119888862,0.138357138,0.173517,100,0.161101257,0.185932743,0.211006,100,0.195860343,0.226151657
10000,decoded,all pairs,1050000,437580.906,100,391326.125,483835.686,0.004782,100,0.00454693007,0.00501706993,0.022084,100,0.0207418495,0.0234261505,0.076449,100,0.0710473033,0.0818506967,0.12911,100,0.119859342,0.138360658,0.174464,100,0.162003617,0.186924383,0.213142,100,0.197945548,0.228338452
10000,decoded,all pairs,1060000,449046.711,100,404520.011,493573.411,0.00476,100,0.00452865409,0.00499134591,0.021949,100,0.020621979,0.023276021,0.075801,100,0.070384076,0.081217924,0.128313,100,0.119165684,0.137460316,0.173084,100,0.160982273,0.185185727,0.211405,100,0.196040385,0.226769615
10000,decoded,all pairs,1070000,425333.052,100,381934.206,468731.899,0.004761,100,0.00453897153,0.00498302847,0.022076,100,0.020767419,0.023384581,0.076471,100,0.0711922029,0.0817497971,0.12952,100,0.120414073,0.138625927,0.175017,100,0.162655095,0.187378905,0.211126,100,0.19582256,0.22642944
10000,decoded,all pairs,1080000,430654.574,100,387341.854,473967.294,0.004738,100,0.00451319672,0.00496280328,0.022102,100,0.0207852606,0.0234187394,0.075944,100,0.0707355344,0.0811524656,0.12786,100,0.118817578,0.136902422,0.172235,100,0.159730915,0.184739085,0.20763,100,0.192482045,0.222777955
10000,decoded,all pairs,1090000,425505.935,100,387784.198,463227.672,0.004784,100,0.00455229819,0.00501570181,0.02208,100,0.0206906645,0.0234693355,0.075992,100,0.0705817667,0.0814022333,0.127425,100,0.117639651,0.137210349,0.171481,100,0.15778567,0.18517633,0.208882,100,0.192081978,0.225682022
10000,decoded,all pairs,1100000,416948.198,100,375846.95,458049.446,0.004773,100,0.00454569724,0.00500030276,0.022,100,0.0205893539,0.0234106461,0.076059,100,0.070722804,0.081395196,0.128599,100,0.118846897,0.138351103,0.173945,100,0.160254278,0.187635722,0.210998,100,0.194375912,0.227620088
10000,decoded,all pairs,1110000,444648.476,100,406590.363,482706.589,0.004772,100,0.00454274216,0.00500125784,0.022,100,0.0205584032,0.0234415968,0.076239,100,0.0709615851,0.0815164149,0.128516,100,0.119003448,0.138028552,0.172055,100,0.159341251,0.184768749,0.207112,100,0.191249206,0.222974794
10000,decoded,all pairs,1120000,430536.522,100,390137.897,470935.148,0.004772,100,0.00454310673,0.00500089327,0.02183,100,0.0203890531,0.0232709469,0.075686,100,0.0704636087,0.0809083913,0.127718,100,0.118672294,0.136763706,0.169973,100,0.158235807,0.181710193,0.203497,100,0.18967592,0.21731808
10000,decoded,all pairs,1130000,434366.335,100,394358.647,474374.024,0.004791,100,0.00456423605,0.00501776395,0.021765,100,0.0203086062,0.0232213938,0.075629,100,0.0704419239,0.0808160761,0.127832,100,0.119123196,0.136540804,0.171111,100,0.159731369,0.182490631,0.206276,100,0.192426476,0.220125524
10000,decoded,all pairs,1140000,424131.495,100,384985.541,463277.449,0.00478,100,0.00455673718,0.00500326282,0.021724,100,0.0202110687,0.0232369313,0.075348,100,0.0702230482,0.0804729518,0.126612,100,0.1181301,0.1350939,0.171092,100,0.159432612,0.182751388,0.20938,100,0.194380357,0.224379643
10000,decoded,all pairs,1150000,443566.303,100,403174.09,483958.517,0.004775,100,0.0045546169,0.0049953831,0.021605,100,0.0201138876,0.0230961124,0.074786,100,0.0697254329,0.0798465671,0.125425,100,0.11727458,0.13357542,0.171032,100,0.159465424,0.182598576,0.21026,100,0.195529035,0.224990965
10000,decoded,all pairs,1160000,428379.17,100,389797.32,466961.019,0.004763,100,0.00454288269,0.00498311731,0.021512,100,0.0200572567,0.0229667433,0.074435,100,0.0694372272,0.0794327728,0.125335,100,0.116985378,0.133684622,0.171932,100,0.160137,0.183727,0.209744,100,0.195375775,0.224112225
10000,decoded,all pairs,1170000,426998.093,100,389341.532,464654.654,0.004753,100,0.0045326335,0.0049733665,0.021599,100,0.0201662346,0.0230317654,0.075153,100,0.069710387,0.080595613,0.127932,100,0.118695416,0.137168584,0.175286,100,0.162350384,0.188221616,0.215136,100,0.198607421,0.231664579
10000,decoded,all pairs,1180000,437895.566,100,398094.137,477696.996,0.004772,100,0.00454873576,0.00499526424,0.021499,100,0.0200777471,0.0229202529,0.074792,100,0.0689829291,0.0806010709,0.126977,100,0.116859406,0.137094594,0.172366,100,0.158974362,0.185757638,0.211206,100,0.194271405,0.228140595
10000,decoded,all pairs,1190000,424713.345,100,384573.446,464853.244,0.004764,100,0.00454839393,0.00497960607,0.021578,100,0.0202353463,0.0229206537,0.075522,100,0.0693444284,0.0816995716,0.127828,100,0.116825623,0.138830377,0.173081,100,0.15905312,0.18710888,0.20966,100,0.192796319,0.226523681
10000,decoded,all pairs,1200000,398509.282,100,363046.456,433972.107,0.004737,100,0.00452181609,0.00495218391,0.021505,100,0.0201977469,0.0228122531,0.075132,100,0.068848585,0.081415415,0.127402,100,0.116175231,0.138628769,0.172103,100,0.157637804,0.186568196,0.209096,100,0.192368178,0.225823822
10000,decoded,all pairs,1210000,417921.491,100,382267.607,453575.375,0.00474,100,0.00452165416,0.00495834584,0.021538,100,0.020231403,0.022844597,0.075686,100,0.0694473231,0.0819246769,0.127967,100,0.116959583,0.138974417,0.172703,100,0.158312059,0.187093941,0.208802,100,0.1917805,0.2258235
10000,decoded,all pairs,1220000,433718.511,100,392365.776,475071.246,0.004757,100,0.0045330568,0.0049809432,0.021651,100,0.0203649459,0.0229370541,0.077236,100,0.0703313267,0.0841406733,0.129761,100,0.117836664,0.141685336,0.175861,100,0.160419925,0.191302075,0.213113,100,0.19488535,0.23134065
10000,decoded,all pairs,1230000,444381.1,100,403931.043,484831.156,0.004767,100,0.00454821647,0.00498578353,0.021704,100,0.020451844,0.022956156,0.077805,100,0.0708045813,0.0848054187,0.131014,100,0.118756476,0.143271524,0.17665,100,0.160811752,0.192488248,0.212827,100,0.194128274,0.231525726
10000,decoded,all pairs,1240000,447401.656,100,402961.85,491841.462,0.004727,100,0.00450585166,0.00494814834,0.021521,100,0.0203610319,0.0226809681,0.076815,100,0.070423531,0.083206469,0.130632,100,0.119416054,0.141847946,0.176157,100,0.161035182,0.191278818,0.215145,100,0.196313645,0.233976355
10000,decoded,all pairs,1250000,453364.054,100,408854.485,497873.622,0.004717,100,0.00449418196,0.00493981804,0.021469,100,0.0203827937,0.0225552063,0.07648,100,0.070164563,0.082795437,0.130701,100,0.119232774,0.142169226,0.176073,100,0.16012025,0.19202575,0.214722,100,0.194518455,0.234925545
10000,decoded,all pairs,1260000,439492.288,100,401783.929,477200.648,0.004701,100,0.00448070498,0.00492129502,0.021238,100,0.0201959563,0.0222800437,0.075676,100,0.069511329,0.081840671,0.129781,100,0.118402202,0.141159798,0.176309,100,0.16086426,0.19175374,0.214998,100,0.196047264,0.233948736
10000,decoded,all pairs,1270000,425568.598,100,389561.943,461575.253,0.004681,100,0.00447086453,0.00489113547,0.021083,100,0.0200991067,0.0220668933,0.075354,100,0.0696316033,0.0810763967,0.13142,100,0.11992584,0.14291416,0.178503,100,0.162951885,0.194054115,0.217723,100,0.199245506,0.236200494
10000,decoded,all pairs,1280000,420664.368,100,384674.76,456653.977,0.00466,100,0.00444974524,0.00487025476,0.02101,100,0.0200362827,0.0219837173,0.075373,100,0.0701034303,0.0806425697,0.131679,100,0.121012839,0.142345161,0.179045,100,0.164307108,0.193782892,0.219364,100,0.201376152,0.237351848
10000,decoded,all pairs,1290000,430993.861,100,386895.494,475092.229,0.004698,100,0.0044858251,0.0049101749,0.02109,100,0.0200768632,0.0221031368,0.076342,100,0.0709890973,0.0816949027,0.133207,100,0.122851472,0.143562528,0.181479,100,0.167442078,0.195515922,0.22128,100,0.203885199,0.238674801
10000,decoded,all pairs,1300000,434980.001,100,394579.449,475380.553,0.004703,100,0.00449427428,0.00491172572,0.021096,100,0.020054013,0.022137987,0.075896,100,0.0710043974,0.0807876026,0.13225,100,0.122246842,0.142253158,0.181242,100,0.167067699,0.195416301,0.222183,100,0.203718823,0.240647177
10000,decoded,all pairs,1310000,457375.385,100,415818.301,498932.47,0.004695,100,0.00449394267,0.00489605733,0.021013,100,0.0199765476,0.0220494524,0.074864,100,0.0700018725,0.0797261275,0.129514,100,0.120311416,0.138716584,0.177037,100,0.162891029,0.191182971,0.215897,100,0.197510317,0.234283683
10000,decoded,all pairs,1320000,443567.347,100,397241.922,489892.772,0.004661,100,0.00447397099,0.00484802901,0.020896,100,0.0199055407,0.0218864593,0.074477,100,0.0695829973,0.0793710027,0.129121,100,0.119705606,0.138536394,0.175575,100,0.16134243,0.18980757,0.214106,100,0.195860148,0.232351852
10000,decoded,all pairs,1330000,453407.845,100,412860.896,493954.795,0.004655,100,0.00447267668,0.00483732332,0.020784,100,0.0197914959,0.0217765041,0.073511,100,0.0683989104,0.0786230896,0.126921,100,0.117401193,0.136440807,0.170236,100,0.155758329,0.184713671,0.206631,100,0.188890041,0.224371959
10000,decoded,all pairs,1340000,469102.956,100,429413.293,508792.62,0.004634,100,0.00445334543,0.00481465457,0.02084,100,0.0198636621,0.0218163379,0.073068,100,0.0682475626,0.0778884374,0.126694,100,0.117328653,0.136059347,0.171132,100,0.156695208,0.185568792,0.206939,100,0.18891927,0.22495873
10000,decoded,all pairs,1350000,469685.762,100,429479.465,509892.059,0.004649,100,0.00446858168,0.00482941832,0.020869,100,0.0199176007,0.0218203993,0.07337,100,0.0686379685,0.0781020315,0.126352,100,0.11707328,0.13563072,0.170254,100,0.156335374,0.184172626,0.205727,100,0.188966701,0.222487299
10000,decoded,all pairs,1360000,461652.221,100,416476.131,506828.31,0.004653,100,0.00446653404,0.00483946596,0.021119,100,0.0201127671,0.0221252329,0.074363,100,0.0690892888,0.0796367112,0.127211,100,0.117371266,0.137050734,0.171606,100,0.157363893,0.185848107,0.208097,100,0.190920547,0.225273453
10000,decoded,all pairs,1370000,458985.792,100,415887.431,502084.153,0.004685,100,0.00450256765,0.00486743235,0.021048,100,0.0200268792,0.0220691208,0.074227,100,0.0685676975,0.0798863025,0.125292,100,0.115366492,0.135217508,0.168297,100,0.155213711,0.181380289,0.202861,100,0.187076385,0.218645615
10000,decoded,all pairs,1380000,476408.207,100,432222.583,520593.831,0.004654,100,0.00446762012,0.00484037988,0.021128,100,0.0200788579,0.0221771421,0.074756,100,0.0687164518,0.0807955482,0.127429,100,0.116550462,0.138307538,0.171802,100,0.157696505,0.185907495,0.207226,100,0.191044303,0.223407697
10000,decoded,all pairs,1390000,452073.483,100,410189.505,493957.46,0.00468,100,0.00449521488,0.00486478512,0.021223,100,0.0201557071,0.0222902929,0.075638,100,0.06923358,0.08204242,0.130038,100,0.118392314,0.141683686,0.174947,100,0.160074818,0.189819182,0.210747,100,0.193601247,0.227892753
10000,decoded,all pairs,1400000,461972.701,100,415642.129,508303.273,0.004695,100,0.00450709105,0.00488290895,0.021356,100,0.0202616827,0.0224503173,0.075383,100,0.0692500403,0.0815159597,0.130549,100,0.119199054,0.141898946,0.176036,100,0.160915626,0.191156374,0.211608,100,0.193851181,0.229364819
10000,decoded,all pairs,1410000,441662.015,100,399955.39,483368.639,0.004682,100,0.00449117184,0.00487282816,0.021384,100,0.0202379338,0.0225300662,0.075201,100,0.0689217867,0.0814802133,0.129967,100,0.118654708,0.141279292,0.176017,100,0.160928442,0.191105558,0.213219,100,0.194984619,0.231453381
10000,decoded,all pairs,1420000,458557.977,100,415411.341,501704.614,0.004684,100,0.0044898386,0.0048781614,0.021426,100,0.0202428866,0.0226091134,0.075489,100,0.0690016787,0.0819763213,0.128628,100,0.117556252,0.139699748,0.173789,100,0.158900522,0.188677478,0.211546,100,0.193675392,0.229416608
10000,decoded,all pairs,1430000,443072.841,100,398383.176,487762.507,0.004671,100,0.00446756495,0.00487443505,0.021458,100,0.0202288101,0.0226871899,0.075852,100,0.069384874,0.082319126,0.129264,100,0.118252848,0.140275152,0.174132,100,0.159440189,0.188823811,0.213905,100,0.196000685,0.231809315
10000,decoded,all pairs,1440000,456540.662,100,411945.141,501136.182,0.004686,100,0.00448004461,0.00489195539,0.021453,100,0.0202280289,0.0226779711,0.074504,100,0.0685086871,0.0804993129,0.127092,100,0.116963218,0.137220782,0.171062,100,0.15749745,0.18462655,0.208564,100,0.192785999,0.224342001
10000,decoded,all pairs,1450000,484461.901,100,442791.397,526132.404,0.00466,100,0.00445172165,0.00486827835,0.021363,100,0.0201741624,0.0225518376,0.073454,100,0.0677904198,0.0791175802,0.124472,100,0.114868908,0.134075092,0.167292,100,0.154435891,0.180148109,0.204145,100,0.188903311,0.219386689
10000,decoded,all pairs,1460000,478708.29,100,432329.543,525087.037,0.004641,100,0.00443463806,0.00484736194,0.021471,100,0.0202249302,0.0227170698,0.07351,100,0.067998393,0.079021607,0.124115,100,0.115060238,0.133169762,0.168821,100,0.156041675,0.181600325,0.206848,100,0.191115691,0.222580309
10000,decoded,all pairs,1470000,434934.517,100,392795.768,477073.266,0.004616,100,0.00441259574,0.00481940426,0.021485,100,0.0202121346,0.0227578654,0.073196,100,0.0679216386,0.0784703614,0.125537,100,0.116588834,0.134485166,0.172879,100,0.160304381,0.185453619,0.212346,100,0.196775968,0.227916032
10000,decoded,all pairs,1480000,456153.48,100,412244.044,500062.917,0.004654,100,0.00444607672,0.00486192328,0.021691,100,0.0203694156,0.0230125844,0.073835,100,0.0686990349,0.0789709651,0.126463,100,0.118413092,0.134512908,0.17558,100,0.16425433,0.18690567,0.217371,100,0.202940462,0.231801538
10000,decoded,all pairs,1490000,449848.177,100,403792.057,495904.298,0.00468,100,0.00446545752,0.00489454248,0.021875,100,0.0205115783,0.0232384217,0.074618,100,0.0692202768,0.0800157232,0.127913,100,0.119494796,0.136331204,0.176034,100,0.164306656,0.187761344,0.216009,100,0.20124645,0.23077155
