source,pair_class,position_0based,n_pairs,mean_tmrca_years,count_recent_5000,frac_recent_5000,count_recent_10000,frac_recent_10000,count_recent_20000,frac_recent_20000,count_recent_30000,frac_recent_30000,count_recent_40000,frac_recent_40000,count_recent_50000,frac_recent_50000,replicate,onset_years,sample_af
decoded,ref/ref,5000000,3969,361181.4484552454,16,0.0040312421264802,81,0.0204081632653061,357,0.0899470899470899,620,0.1562106324011085,772,0.1945074326026707,885,0.2229780801209372,55,10000,0.3725
decoded,alt/ref,5000000,4665,1256418.8054532518,0,0.0,0,0.0,1,0.00021436227224,2,0.0004287245444801,4,0.0008574490889603,5,0.0010718113612004,55,10000,0.3725
decoded,alt/alt,5000000,1366,38794.51980057021,22,0.0161054172767203,168,0.1229868228404099,571,0.41800878477306,890,0.6515373352855052,1126,0.8243045387994143,1181,0.8645680819912153,55,10000,0.3725
decoded,all pairs,5000000,10000,734771.6210405867,38,0.0038,249,0.0249,929,0.0929,1512,0.1512,1902,0.1902,2071,0.2071,55,10000,0.3725
truth,ref/ref,5000000,3969,330739.2605190224,12,0.0030234315948601,31,0.0078105316200554,159,0.0400604686318972,467,0.1176618795666414,862,0.2171831695641219,955,0.2406147644242882,55,10000,0.3725
truth,alt/ref,5000000,4665,2247447.582948062,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,55,10000,0.3725
truth,alt/alt,5000000,1366,23179.72181551977,10,0.007320644216691,43,0.0314787701317716,413,0.3023426061493411,1366,1.0,1366,1.0,1366,1.0,55,10000,0.3725
truth,all pairs,5000000,10000,1182871.059945271,22,0.0022,74,0.0074,572,0.0572,1833,0.1833,2228,0.2228,2321,0.2321,55,10000,0.3725
decoded,ref/ref,5000000,8021,221531.75322426745,39,0.0048622366288492,156,0.019448946515397,565,0.0704400947512779,879,0.1095873332502181,1110,0.1383867348210946,1394,0.1737937912978431,56,10000,0.105
decoded,alt/ref,5000000,1863,1273251.639719474,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,56,10000,0.105
decoded,alt/alt,5000000,116,79809.18740066876,8,0.0689655172413793,17,0.146551724137931,34,0.293103448275862,50,0.4310344827586206,54,0.4655172413793103,61,0.5258620689655172,56,10000,0.105
decoded,all pairs,5000000,10000,415823.1863147707,47,0.0047,173,0.0173,599,0.0599,929,0.0929,1164,0.1164,1455,0.1455,56,10000,0.105
truth,ref/ref,5000000,8021,362662.1057224785,20,0.0024934546814611,68,0.0084777459169679,338,0.0421393841166936,765,0.0953746415658895,1062,0.1324024435855878,1064,0.1326517890537339,56,10000,0.105
truth,alt/ref,5000000,1863,1246557.0796440877,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,56,10000,0.105
truth,alt/alt,5000000,116,19046.33620689655,3,0.0258620689655172,16,0.1379310344827586,54,0.4655172413793103,116,1.0,116,1.0,116,1.0,56,10000,0.105
truth,all pairs,5000000,10000,523345.7964376936,23,0.0023,84,0.0084,392,0.0392,881,0.0881,1178,0.1178,1180,0.118,56,10000,0.105
decoded,ref/ref,5000000,8949,395251.4768129168,32,0.0035758185272097,158,0.0176556039780981,512,0.0572130964353559,896,0.1001229187618728,1576,0.1761090624650799,2140,0.2391328640071516,57,10000,0.0525
decoded,alt/ref,5000000,1024,1359819.2429293802,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,57,10000,0.0525
decoded,alt/alt,5000000,27,7265.45381084801,11,0.4074074074074074,20,0.7407407407407407,27,1.0,27,1.0,27,1.0,27,1.0,57,10000,0.0525
decoded,all pairs,5000000,10000,492975.65380113706,43,0.0043,178,0.0178,539,0.0539,923,0.0923,1603,0.1603,2167,0.2167,57,10000,0.0525
truth,ref/ref,5000000,8949,779180.5269053624,18,0.0020113979215554,60,0.0067046597385182,304,0.0339702760084925,778,0.0869370879427869,1230,0.1374455246396245,1511,0.1688456810816851,57,10000,0.0525
truth,alt/ref,5000000,1024,1620708.6130181097,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,57,10000,0.0525
truth,alt/alt,5000000,27,9532.407407407409,1,0.037037037037037,10,0.3703703703703703,27,1.0,27,1.0,27,1.0,27,1.0,57,10000,0.0525
truth,all pairs,5000000,10000,863274.9530006632,19,0.0019,70,0.007,331,0.0331,805,0.0805,1257,0.1257,1538,0.1538,57,10000,0.0525
decoded,ref/ref,5000000,2627,171297.4060483619,21,0.0079939094023601,64,0.0243623905595736,206,0.0784164446136277,327,0.1244765892653216,472,0.1796726303768557,581,0.2211648267986296,58,10000,0.49
decoded,alt/ref,5000000,4993,1438033.7226299525,0,0.0,0,0.0,0,0.0,1,0.0002002803925495,1,0.0002002803925495,1,0.0002002803925495,58,10000,0.49
decoded,alt/alt,5000000,2380,31694.40132984952,22,0.0092436974789915,132,0.0554621848739495,664,0.2789915966386554,1438,0.6042016806722689,1888,0.7932773109243697,2048,0.8605042016806723,58,10000,0.49
decoded,all pairs,5000000,10000,770553.3337945441,43,0.0043,196,0.0196,870,0.087,1766,0.1766,2361,0.2361,2630,0.263,58,10000,0.49
truth,ref/ref,5000000,2627,313264.8934145413,12,0.00456794822992,31,0.0118005329272934,132,0.0502474305291206,233,0.0886943281309478,566,0.2154548915112295,572,0.2177388656261895,58,10000,0.49
truth,alt/ref,5000000,4993,2767726.182195059,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,58,10000,0.49
truth,alt/alt,5000000,2380,26438.550420168067,11,0.0046218487394957,55,0.0231092436974789,384,0.161344537815126,1515,0.6365546218487395,2380,1.0,2380,1.0,58,10000,0.49
truth,all pairs,5000000,10000,1470512.745269993,23,0.0023,86,0.0086,516,0.0516,1748,0.1748,2946,0.2946,2952,0.2952,58,10000,0.49
decoded,ref/ref,5000000,4904,487316.6541689065,25,0.0050978792822185,160,0.032626427406199,556,0.1133768352365416,861,0.1755709624796085,1192,0.2430668841761827,1417,0.2889477977161501,59,10000,0.3
decoded,alt/ref,5000000,4217,1261479.9525831917,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0002371354043158,59,10000,0.3
decoded,alt/alt,5000000,879,35901.49501267495,19,0.0216154721274175,94,0.1069397042093287,348,0.3959044368600682,483,0.5494880546075085,632,0.7189988623435722,700,0.7963594994311718,59,10000,0.3
decoded,all pairs,5000000,10000,774101.9246203778,44,0.0044,254,0.0254,904,0.0904,1344,0.1344,1824,0.1824,2118,0.2118,59,10000,0.3
truth,ref/ref,5000000,4904,827715.1815884055,12,0.0024469820554649,42,0.0085644371941272,272,0.0554649265905383,725,0.1478384991843393,1106,0.2255301794453507,1152,0.2349102773246329,59,10000,0.3
truth,alt/ref,5000000,4217,1378469.6911316903,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,59,10000,0.3
truth,alt/alt,5000000,879,23107.935153583618,11,0.0125142207053469,57,0.0648464163822525,373,0.4243458475540387,451,0.5130830489192264,879,1.0,879,1.0,59,10000,0.3
truth,all pairs,5000000,10000,989243.381301188,23,0.0023,99,0.0099,645,0.0645,1176,0.1176,1985,0.1985,2031,0.2031,59,10000,0.3
decoded,ref/ref,5000000,3207,336150.279901906,22,0.006859993763642,76,0.0236981602743997,219,0.0682881197380729,340,0.1060180854381041,455,0.1418771437480511,510,0.1590271281571562,60,10000,0.43
decoded,alt/ref,5000000,4915,1187781.96456673,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,60,10000,0.43
decoded,alt/alt,5000000,1878,80329.13717441101,69,0.0367412140575079,253,0.1347177848775292,532,0.2832800851970181,722,0.3844515441959531,882,0.4696485623003195,1035,0.5511182108626198,60,10000,0.43
decoded,all pairs,5000000,10000,706684.0423104434,91,0.0091,329,0.0329,751,0.0751,1062,0.1062,1337,0.1337,1545,0.1545,60,10000,0.43
truth,ref/ref,5000000,3207,225742.8671655753,15,0.0046772684752104,34,0.0106018085438104,152,0.0473963205487995,324,0.1010289990645463,550,0.1714998440910508,581,0.1811661989398191,60,10000,0.43
truth,alt/ref,5000000,4915,907814.5981688708,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,60,10000,0.43
truth,alt/alt,5000000,1878,36180.11182108626,9,0.0047923322683706,43,0.0228966986155484,263,0.1400425985090521,486,0.2587859424920127,1159,0.6171458998935038,1455,0.7747603833865815,60,10000,0.43
truth,all pairs,5000000,10000,525381.2375,24,0.0024,77,0.0077,415,0.0415,810,0.081,1709,0.1709,2036,0.2036,60,10000,0.43
decoded,ref/ref,5000000,2058,183672.77610834964,17,0.0082604470359572,63,0.0306122448979591,148,0.0719144800777453,199,0.0966958211856171,239,0.1161321671525753,267,0.129737609329446,61,10000,0.5425
decoded,alt/ref,5000000,5002,844466.8994883489,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,61,10000,0.5425
decoded,alt/alt,5000000,2940,51889.90759918948,21,0.0071428571428571,177,0.060204081632653,658,0.2238095238095238,1240,0.4217687074829932,1609,0.5472789115646258,1916,0.6517006802721088,61,10000,0.5425
decoded,all pairs,5000000,10000,475457.8332813321,38,0.0038,240,0.024,806,0.0806,1439,0.1439,1848,0.1848,2183,0.2183,61,10000,0.5425
truth,ref/ref,5000000,2058,179958.87998056365,8,0.0038872691933916,19,0.0092322643343051,124,0.0602526724975704,180,0.0874635568513119,296,0.1438289601554907,311,0.1511175898931001,61,10000,0.5425
truth,alt/ref,5000000,5002,790625.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,61,10000,0.5425
truth,alt/alt,5000000,2940,36060.9693877551,12,0.0040816326530612,56,0.019047619047619,501,0.1704081632653061,1128,0.3836734693877551,1128,0.3836734693877551,2940,1.0,61,10000,0.5425
truth,all pairs,5000000,10000,443108.0875,20,0.002,75,0.0075,625,0.0625,1308,0.1308,1424,0.1424,3251,0.3251,61,10000,0.5425
decoded,ref/ref,5000000,5723,587363.805278212,30,0.00524200594094,109,0.0190459549187489,341,0.059584134195352,635,0.1109557924165647,946,0.1652979206709767,1158,0.2023414293202865,62,10000,0.245
decoded,alt/ref,5000000,3670,1487365.3001531542,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0002724795640326,1,0.0002724795640326,62,10000,0.245
decoded,alt/alt,5000000,607,44211.63783607829,16,0.0263591433278418,64,0.1054365733113673,172,0.2833607907742998,287,0.4728171334431631,347,0.57166392092257,388,0.6392092257001647,62,10000,0.245
decoded,all pairs,5000000,10000,884695.0173335783,46,0.0046,173,0.0173,513,0.0513,922,0.0922,1294,0.1294,1547,0.1547,62,10000,0.245
truth,ref/ref,5000000,5723,454218.78822296,17,0.0029704700331993,57,0.0099598112877861,273,0.0477022540625546,436,0.0761838196749956,919,0.1605801153241307,1392,0.243229075659619,62,10000,0.245
truth,alt/ref,5000000,3670,1791792.823712906,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,62,10000,0.245
truth,alt/alt,5000000,607,21241.35090609555,11,0.0181219110378912,28,0.0461285008237232,175,0.2883031301482702,607,1.0,607,1.0,607,1.0,62,10000,0.245
truth,all pairs,5000000,10000,918826.7288026364,28,0.0028,85,0.0085,448,0.0448,1043,0.1043,1526,0.1526,1999,0.1999,62,10000,0.245
decoded,ref/ref,5000000,5594,559193.6404738317,24,0.0042903110475509,123,0.0219878441186986,504,0.0900965319985699,876,0.1565963532356095,1223,0.2186271004647837,1480,0.2645691812656418,63,10000,0.2525
decoded,alt/ref,5000000,3761,1284889.1426036996,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,63,10000,0.2525
decoded,alt/alt,5000000,645,71413.81545586023,25,0.0387596899224806,73,0.1131782945736434,157,0.2434108527131783,223,0.3457364341085271,255,0.3953488372093023,275,0.4263565891472868,63,10000,0.2525
decoded,all pairs,5000000,10000,800665.9201112157,49,0.0049,196,0.0196,661,0.0661,1099,0.1099,1478,0.1478,1755,0.1755,63,10000,0.2525
truth,ref/ref,5000000,5594,566208.9833982408,18,0.0032177332856632,50,0.0089381480157311,324,0.0579191991419377,857,0.1531998569896317,898,0.1605291383625312,1936,0.3460850911691097,63,10000,0.2525
truth,alt/ref,5000000,3761,1241853.519222045,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,63,10000,0.2525
truth,alt/alt,5000000,645,25899.03100775194,16,0.0248062015503875,42,0.0651162790697674,183,0.2837209302325581,348,0.5395348837209303,645,1.0,645,1.0,63,10000,0.2525
truth,all pairs,5000000,10000,785468.9013923871,34,0.0034,92,0.0092,507,0.0507,1205,0.1205,1543,0.1543,2581,0.2581,63,10000,0.2525
decoded,ref/ref,5000000,6818,311652.65902661096,34,0.0049867996479906,144,0.021120563215019,562,0.0824288647697271,921,0.1350836022293927,1256,0.1842182458198885,1525,0.2236726312701672,64,10000,0.17
decoded,alt/ref,5000000,2929,854193.3043766131,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,64,10000,0.17
decoded,alt/alt,5000000,253,13410.33426957615,11,0.0434782608695652,87,0.3438735177865613,212,0.8379446640316206,248,0.9802371541501976,249,0.984189723320158,252,0.9960474308300395,64,10000,0.17
decoded,all pairs,5000000,10000,463017.2832332736,45,0.0045,231,0.0231,774,0.0774,1169,0.1169,1505,0.1505,1777,0.1777,64,10000,0.17
truth,ref/ref,5000000,6818,269228.7970559143,20,0.0029334115576415,53,0.00777354062775,393,0.0576415371076562,621,0.0910824288647697,1025,0.1503373423291287,2816,0.4130243473159284,64,10000,0.17
truth,alt/ref,5000000,2929,1203291.6505865322,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,64,10000,0.17
truth,alt/alt,5000000,253,17664.03162055336,0,0.0,12,0.0474308300395256,192,0.758893280632411,253,1.0,253,1.0,253,1.0,64,10000,0.17
truth,all pairs,5000000,10000,536451.2182895177,20,0.002,65,0.0065,585,0.0585,874,0.0874,1278,0.1278,3069,0.3069,64,10000,0.17
decoded,ref/ref,5000000,8822,940869.688723177,36,0.0040807073226025,194,0.0219904783495805,605,0.0685785536159601,915,0.1037179777828156,1115,0.1263885740194967,1283,0.1454318748583087,65,10000,0.06
decoded,alt/ref,5000000,1149,1481770.8845199896,0,0.0,1,0.000870322019147,1,0.000870322019147,1,0.000870322019147,1,0.000870322019147,1,0.000870322019147,65,10000,0.06
decoded,alt/alt,5000000,29,12396.865164552142,2,0.0689655172413793,16,0.5517241379310345,25,0.8620689655172413,27,0.9310344827586208,29,1.0,29,1.0,65,10000,0.06
decoded,all pairs,5000000,10000,1000326.6649319108,38,0.0038,211,0.0211,631,0.0631,943,0.0943,1145,0.1145,1313,0.1313,65,10000,0.06
truth,ref/ref,5000000,8822,1030526.6215753848,18,0.0020403536613012,57,0.006461119927454,413,0.0468147812287463,1039,0.1177737474495579,1302,0.1475855815007934,1552,0.1759238267966447,65,10000,0.06
truth,alt/ref,5000000,1149,1250571.2205367202,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,65,10000,0.06
truth,alt/alt,5000000,29,12116.379310344828,0,0.0,12,0.4137931034482758,29,1.0,29,1.0,29,1.0,29,1.0,65,10000,0.06
truth,all pairs,5000000,10000,1052856.3562934736,18,0.0018,69,0.0069,442,0.0442,1068,0.1068,1331,0.1331,1581,0.1581,65,10000,0.06
decoded,ref/ref,5000000,9763,557115.2171350821,50,0.005121376626037,210,0.0215097818293557,826,0.0846051418621325,1154,0.1182013725289357,1364,0.1397111543582915,1610,0.1649083273583939,66,10000,0.0125
decoded,alt/ref,5000000,236,1296651.6915158655,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,66,10000,0.0125
decoded,alt/alt,5000000,1,30757.677629129103,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,1,1.0,66,10000,0.0125
decoded,all pairs,5000000,10000,574515.6421765181,50,0.005,210,0.021,826,0.0826,1154,0.1154,1365,0.1365,1611,0.1611,66,10000,0.0125
truth,ref/ref,5000000,9763,515530.7315661959,30,0.0030728259756222,91,0.0093209054593874,482,0.0493700706749974,839,0.0859366997849021,1194,0.1222984738297654,1883,0.1928710437365564,66,10000,0.0125
truth,alt/ref,5000000,236,1024057.98619144,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,66,10000,0.0125
truth,alt/alt,5000000,1,12750.0,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,1,1.0,66,10000,0.0125
truth,all pairs,5000000,10000,527481.696702195,30,0.003,91,0.0091,483,0.0483,840,0.084,1195,0.1195,1884,0.1884,66,10000,0.0125
decoded,ref/ref,5000000,9269,553928.3081450042,52,0.005610098176718,216,0.0233034847340597,1011,0.1090732549358075,1796,0.193764160103571,2203,0.2376739669867299,2506,0.2703635775164527,67,10000,0.0375
decoded,alt/ref,5000000,718,728888.1144200423,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,67,10000,0.0375
decoded,alt/alt,5000000,13,16124.664506178851,0,0.0,3,0.2307692307692307,8,0.6153846153846154,12,0.9230769230769232,13,1.0,13,1.0,67,10000,0.0375
decoded,all pairs,5000000,10000,565791.2774988215,52,0.0052,219,0.0219,1019,0.1019,1808,0.1808,2216,0.2216,2519,0.2519,67,10000,0.0375
truth,ref/ref,5000000,9269,501392.6384602472,29,0.0031287085985543,62,0.0066889632107023,374,0.0403495522710109,846,0.0912719818750674,1785,0.1925774085661883,1914,0.2064947675045851,67,10000,0.0375
truth,alt/ref,5000000,718,1109938.152419842,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,67,10000,0.0375
truth,alt/alt,5000000,13,14269.23076923077,0,0.0,0,0.0,13,1.0,13,1.0,13,1.0,13,1.0,67,10000,0.0375
truth,all pairs,5000000,10000,544452.9459325478,29,0.0029,62,0.0062,387,0.0387,859,0.0859,1798,0.1798,1927,0.1927,67,10000,0.0375
decoded,ref/ref,5000000,9487,878680.9782472681,51,0.005375777379572,374,0.039422367450195,1374,0.1448297670496469,2167,0.2284178349320122,2633,0.2775376831453568,2943,0.3102139770211868,68,10000,0.025
decoded,alt/ref,5000000,510,1378863.2792755123,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0019607843137254,1,0.0019607843137254,68,10000,0.025
decoded,alt/alt,5000000,3,9869.899283304205,1,0.3333333333333333,2,0.6666666666666666,2,0.6666666666666666,3,1.0,3,1.0,3,1.0,68,10000,0.025
decoded,all pairs,5000000,10000,903929.6322760192,52,0.0052,376,0.0376,1376,0.1376,2170,0.217,2637,0.2637,2947,0.2947,68,10000,0.025
truth,ref/ref,5000000,9487,757144.4387850848,28,0.0029514071887846,71,0.007483925371561,447,0.0471171076209549,1078,0.1136291767682091,1873,0.1974280594497733,2932,0.3090544956255929,68,10000,0.025
truth,alt/ref,5000000,510,2270510.390464554,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,68,10000,0.025
truth,alt/alt,5000000,3,10708.333333333334,0,0.0,1,0.3333333333333333,3,1.0,3,1.0,3,1.0,3,1.0,68,10000,0.025
truth,all pairs,5000000,10000,834102.1714891022,28,0.0028,72,0.0072,450,0.045,1081,0.1081,1876,0.1876,2935,0.2935,68,10000,0.025
decoded,ref/ref,5000000,5832,367972.6686582872,24,0.0041152263374485,67,0.0114883401920438,226,0.0387517146776406,428,0.0733882030178326,607,0.1040809327846364,895,0.1534636488340192,69,10000,0.235
decoded,alt/ref,5000000,3652,1821480.3322090013,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,69,10000,0.235
decoded,alt/alt,5000000,516,29466.26584664553,22,0.0426356589147286,72,0.1395348837209302,202,0.3914728682170542,292,0.5658914728682171,357,0.6918604651162791,460,0.8914728682170543,69,10000,0.235
decoded,all pairs,5000000,10000,881326.7370019273,46,0.0046,139,0.0139,428,0.0428,720,0.072,964,0.0964,1355,0.1355,69,10000,0.235
truth,ref/ref,5000000,5832,366957.5402949246,16,0.0027434842249657,45,0.007716049382716,205,0.0351508916323731,491,0.0841906721536351,654,0.1121399176954732,723,0.1239711934156378,69,10000,0.235
truth,alt/ref,5000000,3652,2117631.0244455845,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,69,10000,0.235
truth,alt/alt,5000000,516,17141.23062015504,7,0.0135658914728682,30,0.0581395348837209,260,0.5038759689922481,516,1.0,516,1.0,516,1.0,69,10000,0.235
truth,all pairs,5000000,10000,988252.9751275274,23,0.0023,75,0.0075,465,0.0465,1007,0.1007,1170,0.117,1239,0.1239,69,10000,0.235
decoded,ref/ref,5000000,4067,188495.0493022193,31,0.0076223260388492,149,0.0366363412835013,577,0.1418736169166461,973,0.2392426850258175,1306,0.3211212195721662,1784,0.4386525694615195,70,10000,0.3675
decoded,alt/ref,5000000,4587,1180013.5104432758,0,0.0,0,0.0,0,0.0,0,0.0,1,0.000218007412252,1,0.000218007412252,70,10000,0.3675
decoded,alt/alt,5000000,1346,39115.54942793064,48,0.0356612184249628,176,0.1307578008915304,647,0.4806835066864784,951,0.7065378900445766,1127,0.837295690936107,1177,0.87444279346211,70,10000,0.3675
decoded,all pairs,5000000,10000,623198.0867445427,79,0.0079,325,0.0325,1224,0.1224,1924,0.1924,2434,0.2434,2962,0.2962,70,10000,0.3675
truth,ref/ref,5000000,4067,160958.84558642734,18,0.004425866732235,65,0.015982296533071,227,0.0558150971231866,653,0.1605606097860831,758,0.1863781657241209,1185,0.2913695598721416,70,10000,0.3675
truth,alt/ref,5000000,4587,2627138.854682958,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,70,10000,0.3675
truth,alt/alt,5000000,1346,22440.19316493313,10,0.0074294205052005,52,0.038632986627043,414,0.3075780089153046,1125,0.8358098068350669,1346,1.0,1346,1.0,70,10000,0.3675
truth,all pairs,5000000,10000,1273551.005143073,28,0.0028,117,0.0117,641,0.0641,1778,0.1778,2104,0.2104,2531,0.2531,70,10000,0.3675
decoded,ref/ref,5000000,8471,859119.9300689356,39,0.0046039428638885,159,0.0187699209066225,529,0.0624483532050525,872,0.1029394404438673,1044,0.1232440089717861,1187,0.1401251328060441,71,10000,0.0775
decoded,alt/ref,5000000,1468,1489259.3002714757,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0006811989100817,71,10000,0.0775
decoded,alt/alt,5000000,61,29758.472084523462,3,0.0491803278688524,15,0.2459016393442623,28,0.4590163934426229,39,0.639344262295082,47,0.7704918032786885,56,0.918032786885246,71,10000,0.0775
decoded,all pairs,5000000,10000,946565.2847209634,42,0.0042,174,0.0174,557,0.0557,911,0.0911,1091,0.1091,1244,0.1244,71,10000,0.0775
truth,ref/ref,5000000,8471,623580.4066816197,21,0.0024790461574784,55,0.006492739936253,365,0.043088183213316,826,0.0975091488608192,1113,0.1313894463463581,1339,0.1580687049935072,71,10000,0.0775
truth,alt/ref,5000000,1468,814777.2479564033,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,71,10000,0.0775
truth,alt/alt,5000000,61,12987.704918032789,3,0.0491803278688524,6,0.0983606557377049,61,1.0,61,1.0,61,1.0,61,1.0,71,10000,0.0775
truth,all pairs,5000000,10000,647923.4875,24,0.0024,61,0.0061,426,0.0426,887,0.0887,1174,0.1174,1400,0.14,71,10000,0.0775
decoded,ref/ref,5000000,2642,116941.84202454893,16,0.0060560181680545,68,0.0257380772142316,241,0.0912187736563209,448,0.1695685087055261,640,0.2422407267221801,926,0.3504920514761544,72,10000,0.4825
decoded,alt/ref,5000000,5046,1585584.0297618683,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,72,10000,0.4825
decoded,alt/alt,5000000,2312,75397.56927690952,66,0.0285467128027681,247,0.106833910034602,699,0.3023356401384083,1181,0.5108131487889274,1503,0.6500865051903114,1655,0.7158304498269896,72,10000,0.4825
decoded,all pairs,5000000,10000,848413.6540975462,82,0.0082,315,0.0315,940,0.094,1629,0.1629,2143,0.2143,2581,0.2581,72,10000,0.4825
truth,ref/ref,5000000,2642,89174.25246025738,8,0.0030280090840272,19,0.0071915215745647,145,0.0548826646479939,570,0.2157456472369417,1125,0.4258137774413323,1137,0.4303557910673732,72,10000,0.4825
truth,alt/ref,5000000,5046,1949324.037586999,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,72,10000,0.4825
truth,alt/alt,5000000,2312,35413.98140138408,16,0.0069204152249134,50,0.0216262975778546,328,0.1418685121107266,668,0.2889273356401384,825,0.3568339100346021,2312,1.0,72,10000,0.4825
truth,all pairs,5000000,10000,1015376.4593663996,24,0.0024,69,0.0069,473,0.0473,1238,0.1238,1950,0.195,3449,0.3449,72,10000,0.4825
decoded,ref/ref,5000000,4904,498237.9230890508,29,0.0059135399673735,141,0.0287520391517128,444,0.0905383360522022,665,0.1356035889070146,842,0.1716965742251223,901,0.1837275693311582,73,10000,0.3
decoded,alt/ref,5000000,4172,1274050.090693453,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,73,10000,0.3
decoded,alt/alt,5000000,924,48700.63210943505,17,0.0183982683982684,62,0.0670995670995671,136,0.1471861471861472,217,0.2348484848484848,410,0.4437229437229437,544,0.5887445887445888,73,10000,0.3
decoded,all pairs,5000000,10000,780369.5137270908,46,0.0046,203,0.0203,580,0.058,882,0.0882,1252,0.1252,1445,0.1445,73,10000,0.3
truth,ref/ref,5000000,4904,767486.7412518165,17,0.0034665579119086,54,0.0110114192495921,247,0.0503670473083197,503,0.1025693311582381,977,0.1992251223491027,985,0.2008564437194127,73,10000,0.3
truth,alt/ref,5000000,4172,1593703.3825073112,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,73,10000,0.3
truth,alt/alt,5000000,924,39630.95238095238,7,0.0075757575757575,21,0.0227272727272727,138,0.1493506493506493,155,0.1677489177489177,263,0.2846320346320346,604,0.6536796536796536,73,10000,0.3
truth,all pairs,5000000,10000,1044930.4490919412,24,0.0024,75,0.0075,385,0.0385,658,0.0658,1240,0.124,1589,0.1589,73,10000,0.3
decoded,ref/ref,5000000,2222,836382.4282897649,19,0.0085508550855085,56,0.0252025202520252,135,0.0607560756075607,209,0.094059405940594,299,0.1345634563456345,372,0.1674167416741674,74,10000,0.5275
decoded,alt/ref,5000000,4985,1302652.5911428104,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0002006018054162,74,10000,0.5275
decoded,alt/alt,5000000,2793,48745.75404116298,30,0.0107411385606874,144,0.0515574650912996,754,0.2699606158252775,1124,0.4024346580737558,1415,0.5066237021124239,1885,0.6749015395631937,74,10000,0.5275
decoded,all pairs,5000000,10000,848831.1813543736,49,0.0049,200,0.02,889,0.0889,1333,0.1333,1714,0.1714,2258,0.2258,74,10000,0.5275
truth,ref/ref,5000000,2222,406244.3744374437,13,0.0058505850585058,35,0.0157515751575157,122,0.0549054905490549,211,0.0949594959495949,361,0.1624662466246624,437,0.1966696669666966,74,10000,0.5275
truth,alt/ref,5000000,4985,1194056.3957030652,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,74,10000,0.5275
truth,alt/alt,5000000,2793,27810.732187611888,17,0.0060866451843895,83,0.0297171500179018,324,0.1160042964554242,1451,0.5195130683852488,2793,1.0,2793,1.0,74,10000,0.5275
truth,all pairs,5000000,10000,693272.150757978,30,0.003,118,0.0118,446,0.0446,1662,0.1662,3154,0.3154,3230,0.323,74,10000,0.5275
decoded,ref/ref,5000000,8580,314748.93950795406,34,0.0039627039627039,173,0.0201631701631701,661,0.077039627039627,1226,0.1428904428904429,1975,0.2301864801864802,2460,0.2867132867132867,75,10000,0.075
decoded,alt/ref,5000000,1382,1294074.6231371982,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,75,10000,0.075
