attempt	seed	accepted	focal_allele_outcome	population_allele_frequency	ancestry_seconds	slim_seconds	used_for_rejection_decision
9965	1030427	False	lost	0.0	0.0003720000386238	1.212335999996867	True
9966	1030437	False	lost	0.0	0.0004718000418506	0.5483234000275843	True
9967	1030447	False	lost	0.0	0.0002782000228762	0.5378536999924108	True
9968	1030457	False	lost	0.0	0.0003993000136688	0.5522074000327848	True
9969	1030467	False	lost	0.0	0.0003815999953076	0.5547467000433244	True
9970	1030477	False	lost	0.0	0.0002944000298157	0.5872666999930516	True
9971	1030487	False	lost	0.0	0.0004036999889649	0.6200858000083826	True
9972	1030497	False	lost	0.0	4.079996142536402e-05	0.5088019999675453	True
9973	1030507	False	lost	0.0	3.959995228797197e-05	1.6547329000313766	True
9974	1030517	False	lost	0.0	5.380000220611692e-05	0.5126032999833114	True
9975	1030527	False	lost	0.0	7.840001489967108e-05	0.490067699982319	True
9976	1030537	False	lost	0.0	5.509995389729738e-05	0.5456521000014618	True
9977	1030547	False	lost	0.0	4.47999918833375e-05	0.5128417999949306	True
9978	1030557	False	lost	0.0	3.44999716617167e-05	0.529743299994152	True
9979	1030567	False	lost	0.0	4.07000188715756e-05	1.3302629999816418	True
9980	1030577	False	lost	0.0	3.2800016924738884e-05	0.5065310999634676	True
9981	1030587	False	lost	0.0	5.630002124235034e-05	0.4918474000296555	True
9982	1030597	False	lost	0.0	7.409998215734959e-05	0.5091801000526175	True
9983	1030607	False	lost	0.0	3.739999374374747e-05	0.4974935000063851	True
9984	1030617	False	lost	0.0	4.740001168102026e-05	0.5262055000057444	True
9985	1030627	False	lost	0.0	4.419998731464148e-05	0.6208600999671035	True
9986	1030637	False	lost	0.0	3.7999998312443495e-05	0.5718991999747232	True
9987	1030647	False	lost	0.0	3.769999602809549e-05	0.5524589999695309	True
9988	1030657	False	lost	0.0	6.959994789212942e-05	0.508160300028976	True
9989	1030667	False	lost	0.0	7.960002403706312e-05	0.6206251999828964	True
9990	1030677	False	lost	0.0	3.890000516548753e-05	0.546263900003396	True
9991	1030687	False	lost	0.0	4.710000939667225e-05	0.513819300045725	True
9992	1030697	False	lost	0.0	4.5000051613897085e-05	0.5229188000084832	True
9993	1030707	False	lost	0.0	4.870002157986164e-05	0.5323323999764398	True
9994	1030717	False	segregating	0.011725	4.710000939667225e-05	4.615259599988349	True
9995	1030727	False	lost	0.0	3.659998765215278e-05	0.5325656000059098	True
9996	1030737	False	lost	0.0	4.930002614855766e-05	0.6199973000329919	True
9997	1030747	False	lost	0.0	0.0002204999909736	0.8214099000324495	True
9998	1030757	False	lost	0.0	5.000003147870302e-05	0.4804751999909058	True
9999	1030767	False	lost	0.0	0.0002818000502884	0.5152873999904841	True
10000	1030777	False	lost	0.0	4.449998959898949e-05	0.4926931000081822	True
10001	1030787	False	lost	0.0	4.539999645203352e-05	0.4763409000006504	True
10002	1030797	False	lost	0.0	7.54999928176403e-05	0.4617993999854661	True
10003	1030807	False	segregating	0.0008	3.900000592693687e-05	4.628408799995668	True
10004	1030817	False	lost	0.0	3.5999983083456755e-05	0.8017859000246972	True
10005	1030827	False	lost	0.0	3.6999990697950125e-05	0.8812056999886408	True
10006	1030837	False	lost	0.0	3.960001049563289e-05	0.4724693999742158	True
10007	1030847	False	lost	0.0	6.819999543949962e-05	0.4787906999699771	True
10008	1030857	False	lost	0.0	3.840000135824084e-05	0.470244400028605	True
10009	1030867	False	lost	0.0	4.379998426884413e-05	0.516439699975308	True
10010	1030877	False	lost	0.0	5.390000296756625e-05	0.4862067999783903	True
10011	1030887	False	lost	0.0	3.819999983534217e-05	0.4900437000324018	True
10012	1030897	False	lost	0.0	3.720005042850971e-05	0.4648880999884568	True
10013	1030907	False	lost	0.0	3.320001997053623e-05	0.5091488999896683	True
10014	1030917	False	lost	0.0	7.389998063445091e-05	0.5540881999768317	True
10015	1030927	False	lost	0.0	3.6999990697950125e-05	0.4768839000025764	True
10016	1030937	False	lost	0.0	0.0001087999553419	0.5127090000314638	True
10017	1030947	False	lost	0.0	3.890000516548753e-05	0.4952325000194832	True
10018	1030957	False	lost	0.0	3.709999145939946e-05	0.4926465000025928	True
10019	1030967	False	lost	0.0	5.15999854542315e-05	0.5150364000000991	True
10020	1030977	False	lost	0.0	4.1000021155923605e-05	0.8082554999855347	True
10021	1030987	False	lost	0.0	3.93999507650733e-05	0.5039296999457292	True
10022	1030997	False	lost	0.0	4.680000711232424e-05	0.4924449999816715	True
10023	1031007	False	lost	0.0	3.99000127799809e-05	0.4932491000508889	True
10024	1031017	False	lost	0.0	2.9200047720223665e-05	0.4461112000280991	True
10025	1031027	False	lost	0.0	4.700000863522291e-05	0.530684299999848	True
10026	1031037	False	lost	0.0	5.390000296756625e-05	0.8422486999770626	True
10027	1031047	False	lost	0.0	2.9499991796910763e-05	0.5179376999731176	True
10028	1031057	False	lost	0.0	4.1199964471161366e-05	0.4731438999879174	True
10029	1031067	False	lost	0.0	4.489999264478684e-05	0.4734075000160374	True
10030	1031077	False	lost	0.0	3.620004281401634e-05	0.5403461999958381	True
10031	1031087	False	lost	0.0	6.819999543949962e-05	0.4845212000072934	True
10032	1031097	False	lost	0.0	4.000001354143024e-05	0.4796905000112019	True
10033	1031107	False	lost	0.0	3.5699980799108744e-05	0.4745373000041581	True
10034	1031117	False	lost	0.0	7.24999699741602e-05	0.467995900020469	True
10035	1031127	False	lost	0.0	4.239997360855341e-05	0.4917912999517284	True
10036	1031137	False	lost	0.0	3.850000211969018e-05	0.4652497000060975	True
10037	1031147	False	lost	0.0	4.279997665435076e-05	0.5123562000226229	True
10038	1031157	False	lost	0.0	0.0006046999478712	0.5723373999935575	True
10039	1031167	False	lost	0.0	3.930000821128488e-05	0.8258037000196055	True
10040	1031177	False	lost	0.0	5.23999915458262e-05	0.4949843999929726	True
10041	1031187	False	lost	0.0	3.5699980799108744e-05	0.5154631999903359	True
10042	1031197	False	lost	0.0	3.69000481441617e-05	0.8505058999871835	True
10043	1031207	False	lost	0.0	4.6900007873773575e-05	0.5855887000216171	True
10044	1031217	False	lost	0.0	0.0001710999640636	0.4902334000216797	True
10045	1031227	False	lost	0.0	3.739999374374747e-05	0.5527297999942675	True
10046	1031237	False	lost	0.0	4.000001354143024e-05	0.4626141000189818	True
10047	1031247	False	lost	0.0	3.7999998312443495e-05	0.484727400005795	True
10048	1031257	False	lost	0.0	5.059997783973813e-05	0.5431384000112303	True
10049	1031267	False	lost	0.0	5.650002276524901e-05	1.6946606999845244	True
10050	1031277	False	lost	0.0	4.369998350739479e-05	0.4629242999944836	True
10051	1031287	False	lost	0.0	5.339999916031957e-05	0.4936711000045761	True
10052	1031297	False	lost	0.0	3.450002986937761e-05	0.4693538999999873	True
10053	1031307	False	lost	0.0	3.579998156055808e-05	0.5838001999654807	True
10054	1031317	False	lost	0.0	3.649998689070344e-05	0.4856472000246867	True
10055	1031327	False	lost	0.0	4.229997284710407e-05	0.7842832999886014	True
10056	1031337	False	lost	0.0	3.630004357546568e-05	0.4781236000126228	True
10057	1031347	False	segregating	0.013175	2.8799986466765404e-05	3.4842028999701142	True
10058	1031357	False	lost	0.0	4.410004476085305e-05	0.452985499985516	True
10059	1031367	False	lost	0.0	3.840000135824084e-05	0.4947328999987803	True
10060	1031377	False	lost	0.0	3.809999907389283e-05	0.4554078000364825	True
10061	1031387	False	lost	0.0	3.769999602809549e-05	0.4825705999974161	True
10062	1031397	False	lost	0.0	4.310003714635968e-05	0.4694273000350222	True
10063	1031407	False	lost	0.0	3.889994695782661e-05	0.4762838999740779	True
10064	1031417	False	lost	0.0	4.299997817724943e-05	0.4864543000003323	True
10065	1031427	False	lost	0.0	4.579999949783087e-05	0.4726317999884486	True
10066	1031437	False	lost	0.0	3.920000744983554e-05	0.8247672999859788	True
10067	1031447	False	lost	0.0	4.3899985030293465e-05	0.5085584999760613	True
10068	1031457	False	lost	0.0	4.2499974370002747e-05	0.5100165999610908	True
10069	1031467	False	lost	0.0	3.6400044336915016e-05	0.5086656999774277	True
10070	1031477	False	lost	0.0	3.709999145939946e-05	1.0548167999950238	True
10071	1031487	False	lost	0.0	3.850000211969018e-05	0.5238083000294864	True
10072	1031497	False	lost	0.0	4.089996218681336e-05	0.4949492000159807	True
10073	1031507	False	lost	0.0	3.830000059679151e-05	0.4866444999934174	True
10074	1031517	False	lost	0.0	3.5800039768218994e-05	0.4747179999831132	True
10075	1031527	False	lost	0.0	3.630004357546568e-05	0.4710508999996818	True
10076	1031537	False	lost	0.0	3.7999998312443495e-05	0.4667090000002645	True
10077	1031547	False	segregating	0.010025	4.8799964133650064e-05	2.715902800031472	True
10078	1031557	False	lost	0.0	6.46000262349844e-05	0.5075076000066474	True
10079	1031567	False	lost	0.0	6.029999349266291e-05	0.437287800014019	True
10080	1031577	False	lost	0.0	0.0001255999668501	0.6264530000044033	True
10081	1031587	False	lost	0.0	0.0005334000452421	0.5267891999683343	True
10082	1031597	False	lost	0.0	0.000314500008244	0.577631099964492	True
10083	1031607	False	lost	0.0	0.0009107000078074	0.5847307000076398	True
10084	1031617	False	lost	0.0	0.0007040000054985	0.5202964000054635	True
10085	1031627	False	lost	0.0	0.0006563999922946	0.5918280999758281	True
10086	1031637	False	segregating	0.003325	0.0006734000053256	4.668332800036296	True
10087	1031647	False	lost	0.0	0.0005365000106394	0.5422604000195861	True
10088	1031657	False	lost	0.0	0.0007152999751269	0.5397557999822311	True
10089	1031667	False	lost	0.0	0.0006911999662406	0.5621765999821946	True
10090	1031677	False	lost	0.0	0.0005687000229954	0.5672563000116497	True
10091	1031687	False	lost	0.0	0.0005061000119894	0.5305986999883316	True
10092	1031697	False	lost	0.0	4.419998731464148e-05	0.519788299978245	True
10093	1031707	False	lost	0.0	4.539999645203352e-05	0.4979452000115998	True
10094	1031717	False	lost	0.0	0.000103099970147	0.4984885000158101	True
10095	1031727	False	lost	0.0	4.900002386420965e-05	0.5692223000223748	True
10096	1031737	False	lost	0.0	3.4299970138818026e-05	0.5293705000076443	True
10097	1031747	False	lost	0.0	4.800001624971628e-05	0.5239380999701098	True
10098	1031757	False	lost	0.0	9.74999857135117e-05	0.5035505999694578	True
10099	1031767	False	lost	0.0	4.409998655319214e-05	0.5282229000004008	True
10100	1031777	False	lost	0.0	5.749997217208147e-05	1.2464850000105798	True
10101	1031787	False	lost	0.0	9.320001117885111e-05	0.5105310000362806	True
10102	1031797	False	lost	0.0	4.150002496317029e-05	0.4872644999995827	True
10103	1031807	False	lost	0.0	4.099996294826269e-05	0.5577354999841191	True
10104	1031817	False	lost	0.0	3.7299992982298136e-05	0.5206587999709882	True
10105	1031827	False	lost	0.0	6.550003308802843e-05	0.5395713999751024	True
10106	1031837	False	lost	0.0	5.879998207092285e-05	0.533112799981609	True
10107	1031847	False	lost	0.0	7.08999577909708e-05	0.5407731999875978	True
10108	1031857	False	lost	0.0	4.509999416768551e-05	0.5266321999952197	True
10109	1031867	False	lost	0.0	4.800001624971628e-05	0.5196671999874525	True
10110	1031877	False	lost	0.0	3.779999678954482e-05	1.286660199984908	True
10111	1031887	False	lost	0.0	4.509999416768551e-05	0.8380308999912813	True
10112	1031897	False	lost	0.0	4.850002005696297e-05	0.51217479998013	True
10113	1031907	False	lost	0.0	5.5800017435103655e-05	0.4886231999844312	True
10114	1031917	False	lost	0.0	7.619999814778566e-05	0.5218674000352621	True
10115	1031927	False	lost	0.0	4.569999873638153e-05	0.5132948999525979	True
10116	1031937	False	lost	0.0	5.199998850002885e-05	0.506673600000795	True
10117	1031947	False	lost	0.0	5.34999999217689e-05	0.5340034000109881	True
10118	1031957	False	lost	0.0	5.879998207092285e-05	0.8715348999830894	True
10119	1031967	False	lost	0.0	0.000307000009343	0.5305020000087097	True
10120	1031977	False	lost	0.0	0.0003282999969087	0.8931681000394747	True
10121	1031987	False	lost	0.0	2.8500042390078303e-05	0.4806042000418529	True
10122	1031997	False	lost	0.0	6.049999501556158e-05	0.4698279000003822	True
10123	1032007	False	lost	0.0	4.1000021155923605e-05	0.4511044000391848	True
10124	1032017	False	lost	0.0	3.809999907389283e-05	0.4609864000231027	True
10125	1032027	False	lost	0.0	4.329998046159744e-05	0.4917169000254944	True
10126	1032037	False	lost	0.0	3.9700011257082224e-05	0.5146807999699377	True
10127	1032047	False	lost	0.0	3.6699988413602114e-05	0.5078711999813095	True
10128	1032057	False	lost	0.0	4.330003866925836e-05	0.4990533000091091	True
10129	1032067	False	lost	0.0	3.760005347430706e-05	0.5030043000006117	True
10130	1032077	False	lost	0.0	3.579998156055808e-05	0.4808073999593034	True
10131	1032087	False	lost	0.0	3.63999861292541e-05	0.4844876999850385	True
10132	1032097	False	lost	0.0	4.790001548826695e-05	0.5046141999773681	True
10133	1032107	False	lost	0.0	5.460000829771161e-05	0.4972125000203959	True
10134	1032117	False	lost	0.0	6.75999908708036e-05	0.5002763000084087	True
10135	1032127	False	lost	0.0	4.3599982745945454e-05	0.4896088000386953	True
10136	1032137	False	lost	0.0	4.009995609521866e-05	0.5919207000406459	True
10137	1032147	False	lost	0.0	3.940000897273421e-05	0.4755643999669701	True
10138	1032157	False	lost	0.0	2.9499991796910763e-05	0.494260800012853	True
10139	1032167	False	lost	0.0	4.190002800896764e-05	0.4983014999888837	True
10140	1032177	False	lost	0.0	4.020001506432891e-05	0.5073541000019759	True
10141	1032187	False	lost	0.0	3.0499999411404133e-05	0.5745497000170872	True
10142	1032197	False	lost	0.0	3.789999755099416e-05	4.020013099943753	True
10143	1032207	False	lost	0.0	5.139998393133283e-05	0.5243779000011273	True
10144	1032217	False	lost	0.0	3.840000135824084e-05	0.5119554999982938	True
10145	1032227	False	lost	0.0	3.749999450519681e-05	0.5098642999655567	True
10146	1032237	False	lost	0.0	6.150000263005495e-05	0.4944595000124536	True
10147	1032247	False	lost	0.0	4.3599982745945454e-05	0.8069410999887623	True
10148	1032257	False	lost	0.0	5.4100004490464926e-05	0.4988537000026554	True
10149	1032267	False	lost	0.0	4.4300046283751726e-05	0.5585320999962278	True
10150	1032277	False	lost	0.0	4.089996218681336e-05	0.5078818000038154	True
10151	1032287	False	lost	0.0	3.7299992982298136e-05	0.4785079000284895	True
10152	1032297	False	lost	0.0	4.309997893869877e-05	0.5267344000167213	True
10153	1032307	False	lost	0.0	6.000004941597581e-05	0.5100941000273451	True
10154	1032317	False	lost	0.0	4.269997589290142e-05	0.4756273999810219	True
10155	1032327	False	lost	0.0	4.07000188715756e-05	0.4968848000280559	True
10156	1032337	False	lost	0.0	3.950000973418355e-05	0.4763853999902494	True
10157	1032347	False	lost	0.0	4.0199956856668e-05	0.5326533999759704	True
10158	1032357	False	lost	0.0	3.650004509836435e-05	0.4852113000233657	True
10159	1032367	False	lost	0.0	3.4699973184615374e-05	0.5072461999952793	True
10160	1032377	False	lost	0.0	3.9700011257082224e-05	0.7816785000031814	True
10161	1032387	False	lost	0.0	2.870004391297698e-05	0.4779192999703809	True
10162	1032397	False	lost	0.0	4.140002420172095e-05	1.24887440004386	True
10163	1032407	False	segregating	0.007025	8.93000396899879e-05	3.5065060000051744	True
