simulation_class	demography_id	target_allele_frequency	selection_coefficient	statistic_scope	metric	statistic	threshold_years	n_units	mean_tree_truth	mean_gamma_smc	bias_gamma_minus_truth	mae	rmse	pearson_r	spearman_rho	sign_agreement_fraction	truth_positive_fraction	gamma_positive_fraction
selected	eas_phlash_median	0.2	0.005	focal_nearest	p_tmrca_lt_threshold	p_hom_ref	40000	10	0.208184014686	0.286381524031	0.0781975093449	0.0913200859545	0.122311219312	0.433435386053	0.504561601254	1	1	1
selected	eas_phlash_median	0.2	0.005	focal_nearest	p_tmrca_lt_threshold	p_hom_ref	50000	10	0.294668749709	0.322750728475	0.0280819787657	0.0753425226255	0.0890849015987	0.675721548671	0.77811909591	1	1	1
selected	eas_phlash_median	0.2	0.005	focal_nearest	p_tmrca_lt_threshold	p_overall	1000	10	0.001	0.0106280858425	0.00962808584253	0.00962808584253	0.0101038796394	0.561436423042	0.522232967867	0.1	0.1	1
selected	eas_phlash_median	0.2	0.005	focal_nearest	p_tmrca_lt_threshold	p_overall	4500	10	0.002	0.0427903027695	0.0407903027695	0.0407903027695	0.0427170982828	0.0162828139534	-0.0870388279778	0.2	0.2	1
selected	eas_phlash_median	0.2	0.005	focal_nearest	p_tmrca_lt_threshold	p_overall	10000	10	0.005	0.0857826341596	0.0807826341596	0.0807826341596	0.0848745774533	-0.0346583670304	0.0208062594644	0.4	0.4	1
selected	eas_phlash_median	0.2	0.005	focal_nearest	p_tmrca_lt_threshold	p_overall	20000	10	0.054	0.146919273232	0.0929192732317	0.0929192732317	0.10193499001	0.337152702168	0.409803179241	1	1	1
selected	eas_phlash_median	0.2	0.005	focal_nearest	p_tmrca_lt_threshold	p_overall	30000	10	0.11	0.19403338753	0.0840333875303	0.0840333875303	0.0941869962337	0.683559281576	0.757012669523	1	1	1
selected	eas_phlash_median	0.2	0.005	focal_nearest	p_tmrca_lt_threshold	p_overall	40000	10	0.168	0.23241782312	0.0644178231204	0.0675021658054	0.0890632456772	0.579739797922	0.597572084653	1	1	1
selected	eas_phlash_median	0.2	0.005	focal_nearest	p_tmrca_lt_threshold	p_overall	50000	10	0.224	0.264880353436	0.0408803534359	0.0574623654751	0.0672173394991	0.759611467804	0.7598819296	1	1	1
selected	eas_phlash_median	0.2	0.005	region_mean	mean_tmrca_generations	tmrca_hom_ref_minus_hom_alt	0	10	579.14524029	366.10869556	-213.03654473	224.35115027	397.267621247	0.995633069514	0.987878787879	1	0.6	0.6
selected	eas_phlash_median	0.2	0.005	region_mean	normalized_cdf_area	cdf_area_heterozygous	0	10	0.0793868426412	0.193580673534	0.114193830893	0.114193830893	0.114260155291	0.88806184315	0.842424242424	1	1	1
selected	eas_phlash_median	0.2	0.005	region_mean	normalized_cdf_area	cdf_area_hom_alt	0	10	0.111456041667	0.222610119148	0.111154077481	0.111154077481	0.111647046382	0.997541402717	0.951515151515	1	1	1
selected	eas_phlash_median	0.2	0.005	region_mean	normalized_cdf_area	cdf_area_hom_alt_minus_hom_ref	0	10	0.0311008865571	0.0269613326226	-0.00413955393449	0.00668175905942	0.00994909139967	0.997962133696	0.975757575758	0.8	0.5	0.5
selected	eas_phlash_median	0.2	0.005	region_mean	normalized_cdf_area	cdf_area_hom_ref	0	10	0.0803551551096	0.195648786525	0.115293631415	0.115293631415	0.115333159558	0.916890689961	0.878787878788	1	1	1
selected	eas_phlash_median	0.2	0.005	region_mean	normalized_cdf_area	cdf_area_overall	0	10	0.081029765	0.195826119304	0.114796354304	0.114796354304	0.114838483295	0.733314192925	0.709090909091	1	1	1
selected	eas_phlash_median	0.2	0.005	region_mean	p_tmrca_lt_threshold	p_heterozygous	1000	10	0.00141160130719	0.0119059494837	0.0104943481765	0.0104943481765	0.0105781125428	0.89768930489	0.700649049745	0.2	0.2	1
selected	eas_phlash_median	0.2	0.005	region_mean	p_tmrca_lt_threshold	p_heterozygous	4500	10	0.00276230450514	0.0499454066886	0.0471831021834	0.0471831021834	0.047333008067	0.41572869348	0.705574587011	0.7	0.7	1
selected	eas_phlash_median	0.2	0.005	region_mean	p_tmrca_lt_threshold	p_heterozygous	10000	10	0.00844712885154	0.102507701308	0.0940605724562	0.0940605724562	0.0942271354435	0.246286461244	0.527272727273	1	1	1
selected	eas_phlash_median	0.2	0.005	region_mean	p_tmrca_lt_threshold	p_heterozygous	20000	10	0.0459911939776	0.17873447341	0.132743279432	0.132743279432	0.13287853705	0.671565181701	0.50303030303	1	1	1
selected	eas_phlash_median	0.2	0.005	region_mean	p_tmrca_lt_threshold	p_heterozygous	30000	10	0.0984114612511	0.237575942984	0.139164481732	0.139164481732	0.139271286786	0.850015630289	0.830303030303	1	1	1
selected	eas_phlash_median	0.2	0.005	region_mean	p_tmrca_lt_threshold	p_heterozygous	40000	10	0.147893370682	0.284902345834	0.137008975152	0.137008975152	0.137127690931	0.862053048146	0.793939393939	1	1	1
selected	eas_phlash_median	0.2	0.005	region_mean	p_tmrca_lt_threshold	p_heterozygous	50000	10	0.193062030229	0.324185730569	0.13112370034	0.13112370034	0.13130195759	0.834289937042	0.818181818182	1	1	1
selected	eas_phlash_median	0.2	0.005	region_mean	p_tmrca_lt_threshold	p_hom_alt	1000	10	0.0307666666667	0.0416057968922	0.0108391302255	0.0108391302255	0.0112942892513	0.99944331898	0.522232967867	0.1	0.1	1
selected	eas_phlash_median	0.2	0.005	region_mean	p_tmrca_lt_threshold	p_hom_alt	4500	10	0.0334916666667	0.0810024403606	0.0475107736939	0.0475107736939	0.0477958049108	0.998531658748	0.700649049745	0.2	0.2	1
selected	eas_phlash_median	0.2	0.005	region_mean	p_tmrca_lt_threshold	p_hom_alt	10000	10	0.0360416666667	0.133903594413	0.0978619277461	0.0978619277461	0.0984033523944	0.994141375308	0.705574587011	0.7	0.7	1
selected	eas_phlash_median	0.2	0.005	region_mean	p_tmrca_lt_threshold	p_hom_alt	20000	10	0.0792416666666	0.209098635704	0.129856969037	0.129856969037	0.131338079063	0.988741031461	0.745454545455	1	1	1
selected	eas_phlash_median	0.2	0.005	region_mean	p_tmrca_lt_threshold	p_hom_alt	30000	10	0.13195	0.266549388775	0.134599388776	0.134599388776	0.135483357548	0.994851699318	0.878787878788	1	1	1
selected	eas_phlash_median	0.2	0.005	region_mean	p_tmrca_lt_threshold	p_hom_alt	40000	10	0.180475	0.312524281735	0.132049281735	0.132049281735	0.133030265028	0.991790672252	0.90303030303	1	1	1
selected	eas_phlash_median	0.2	0.005	region_mean	p_tmrca_lt_threshold	p_hom_alt	50000	10	0.231375	0.350581202781	0.119206202781	0.119206202781	0.120197767292	0.994416206443	0.963636363636	1	1	1
selected	eas_phlash_median	0.2	0.005	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	1000	10	0.0304885416667	0.0308609172779	0.000372375611174	0.00194816295171	0.0030770932842	0.99946845119	0.622799155329	0.6	0.1	0.5
selected	eas_phlash_median	0.2	0.005	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	4500	10	0.032320874136	0.0320740412213	-0.000246832914708	0.00439858762738	0.00536515836051	0.998688177879	0.638300820864	0.7	0.2	0.5
selected	eas_phlash_median	0.2	0.005	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	10000	10	0.0293965117768	0.0313055986893	0.00190908691247	0.00739236984722	0.00951004342115	0.995159177854	0.624242424242	0.7	0.2	0.5
selected	eas_phlash_median	0.2	0.005	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	20000	10	0.0348847424416	0.028472868177	-0.00641187426465	0.0136246124777	0.0172387838167	0.992204207379	0.757575757576	0.6	0.7	0.5
selected	eas_phlash_median	0.2	0.005	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	30000	10	0.0322215066127	0.0258841567026	-0.00633734991009	0.0139837322428	0.016956718511	0.992465909286	0.818181818182	0.7	0.6	0.5
selected	eas_phlash_median	0.2	0.005	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	40000	10	0.0281264428559	0.0237748033781	-0.0043516394778	0.0118700601602	0.0162233008826	0.993125088698	0.939393939394	0.8	0.5	0.5
selected	eas_phlash_median	0.2	0.005	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	50000	10	0.0321702580239	0.022071941868	-0.0100983161559	0.0100983161559	0.0153929727668	0.998224931391	0.987878787879	0.8	0.7	0.5
selected	eas_phlash_median	0.2	0.005	region_mean	p_tmrca_lt_threshold	p_hom_ref	1000	10	0.000278125	0.0107448796144	0.0104667546144	0.0104667546144	0.010479608751	0.815779364286	0.522232967867	0.1	0.1	1
selected	eas_phlash_median	0.2	0.005	region_mean	p_tmrca_lt_threshold	p_hom_ref	4500	10	0.00117079253072	0.0489283991393	0.0477576066086	0.0477576066086	0.0477879830637	0.533555029392	0.401217658829	0.8	0.8	1
selected	eas_phlash_median	0.2	0.005	region_mean	p_tmrca_lt_threshold	p_hom_ref	10000	10	0.00664515488991	0.102597995724	0.0959528408336	0.0959528408336	0.0960271435693	-0.048672522433	-0.2	1	1	1
selected	eas_phlash_median	0.2	0.005	region_mean	p_tmrca_lt_threshold	p_hom_ref	20000	10	0.044356924225	0.180625767527	0.136268843302	0.136268843302	0.136396247668	0.127341644767	0.236363636364	1	1	1
selected	eas_phlash_median	0.2	0.005	region_mean	p_tmrca_lt_threshold	p_hom_ref	30000	10	0.0997284933873	0.240665232073	0.140936738686	0.140936738686	0.14100108851	0.772030518664	0.709090909091	1	1	1
selected	eas_phlash_median	0.2	0.005	region_mean	p_tmrca_lt_threshold	p_hom_ref	40000	10	0.152348557144	0.288749478357	0.136400921213	0.136400921213	0.136507311374	0.757693208229	0.721212121212	1	1	1
selected	eas_phlash_median	0.2	0.005	region_mean	p_tmrca_lt_threshold	p_hom_ref	50000	10	0.199204741976	0.328509260913	0.129304518937	0.129304518937	0.12940530491	0.795058375184	0.939393939394	1	1	1
selected	eas_phlash_median	0.2	0.005	region_mean	p_tmrca_lt_threshold	p_overall	1000	10	0.001598	0.0120865970119	0.0104885970119	0.0104885970119	0.0105020543089	0.981396766359	0.887625364599	0.4	0.4	1
selected	eas_phlash_median	0.2	0.005	region_mean	p_tmrca_lt_threshold	p_overall	4500	10	0.002724	0.0502741147171	0.0475501147171	0.0475501147171	0.0475877395566	0.795943971625	0.466666666667	1	1	1
selected	eas_phlash_median	0.2	0.005	region_mean	p_tmrca_lt_threshold	p_overall	10000	10	0.008129	0.103559804133	0.0954308041331	0.0954308041331	0.0955035740342	0.100802507468	-0.151515151515	1	1	1
selected	eas_phlash_median	0.2	0.005	region_mean	p_tmrca_lt_threshold	p_overall	20000	10	0.045962	0.180911326291	0.134949326291	0.134949326291	0.135074136524	0.0667503798139	0.0424242424242	1	1	1
selected	eas_phlash_median	0.2	0.005	region_mean	p_tmrca_lt_threshold	p_overall	30000	10	0.100403	0.240477189844	0.140074189844	0.140074189844	0.140135920237	0.695843204618	0.527272727273	1	1	1
selected	eas_phlash_median	0.2	0.005	region_mean	p_tmrca_lt_threshold	p_overall	40000	10	0.15181	0.28824469265	0.13643469265	0.13643469265	0.136522957951	0.724580765802	0.745454545455	1	1	1
selected	eas_phlash_median	0.2	0.005	region_mean	p_tmrca_lt_threshold	p_overall	50000	10	0.198177	0.327791407167	0.129614407167	0.129614407167	0.129728652	0.742702158262	0.818181818182	1	1	1
selected	eas_phlash_median	0.2	0.01	focal_nearest	mean_tmrca_generations	tmrca_hom_ref_minus_hom_alt	0	10	16512.3376095	10407.0675225	-6105.27008705	7603.33688708	8611.15672059	0.334496712014	0.333333333333	1	1	1
selected	eas_phlash_median	0.2	0.01	focal_nearest	normalized_cdf_area	cdf_area_heterozygous	0	10	0.0259163165266	0.0541451654013	0.0282288488747	0.0282288488747	0.033053169896	0.948293327657	0.966569814451	0.8	0.8	1
selected	eas_phlash_median	0.2	0.01	focal_nearest	normalized_cdf_area	cdf_area_hom_alt	0	10	0.66125	0.685506609141	0.0242566091411	0.0648577648095	0.0770959955348	0.418590587439	0.207019667803	1	1	1
selected	eas_phlash_median	0.2	0.01	focal_nearest	normalized_cdf_area	cdf_area_hom_alt_minus_hom_ref	0	10	0.576379198255	0.501244460859	-0.075134737396	0.0943647451928	0.1106985382	0.421942469948	0.127272727273	1	1	1
selected	eas_phlash_median	0.2	0.01	focal_nearest	normalized_cdf_area	cdf_area_hom_ref	0	10	0.0848708017453	0.184262148282	0.0993913465372	0.0993913465372	0.110619922171	0.338984992005	0.442424242424	1	1	1
selected	eas_phlash_median	0.2	0.01	focal_nearest	normalized_cdf_area	cdf_area_overall	0	10	0.08792	0.161341951024	0.0734219510241	0.0734219510241	0.0815114172191	0.469057375215	0.393939393939	1	1	1
selected	eas_phlash_median	0.2	0.01	focal_nearest	p_tmrca_lt_threshold	p_heterozygous	1000	10	0	9.32257445232e-05	9.32257445232e-05	9.32257445232e-05	0.00011448183793			0	0	1
selected	eas_phlash_median	0.2	0.01	focal_nearest	p_tmrca_lt_threshold	p_heterozygous	4500	10	0	0.00200491212175	0.00200491212175	0.00200491212175	0.00243128144017			0	0	1
selected	eas_phlash_median	0.2	0.01	focal_nearest	p_tmrca_lt_threshold	p_heterozygous	10000	10	0	0.00964439422089	0.00964439422089	0.00964439422089	0.0116736649983			0	0	1
selected	eas_phlash_median	0.2	0.01	focal_nearest	p_tmrca_lt_threshold	p_heterozygous	20000	10	0	0.0337236810686	0.0337236810686	0.0337236810686	0.0408282488167			0	0	1
selected	eas_phlash_median	0.2	0.01	focal_nearest	p_tmrca_lt_threshold	p_heterozygous	30000	10	0	0.0646480942467	0.0646480942467	0.0646480942467	0.0781473326771			0	0	1
selected	eas_phlash_median	0.2	0.01	focal_nearest	p_tmrca_lt_threshold	p_heterozygous	40000	10	0.0487739262371	0.0980547050171	0.0492807787799	0.0521504988379	0.0830085064917	0.435957332362	0.268881321777	0.6	0.6	1
selected	eas_phlash_median	0.2	0.01	focal_nearest	p_tmrca_lt_threshold	p_heterozygous	50000	10	0.161615312792	0.131803509811	-0.0298118029808	0.0942439842525	0.141180795276	0.787717283174	0.954411703578	0.8	0.8	1
selected	eas_phlash_median	0.2	0.01	focal_nearest	p_tmrca_lt_threshold	p_hom_alt	1000	10	0	0.0670027467415	0.0670027467415	0.0670027467415	0.072030832951			0	0	1
selected	eas_phlash_median	0.2	0.01	focal_nearest	p_tmrca_lt_threshold	p_hom_alt	4500	10	0	0.270989296077	0.270989296077	0.270989296077	0.282834380182			0	0	1
selected	eas_phlash_median	0.2	0.01	focal_nearest	p_tmrca_lt_threshold	p_hom_alt	10000	10	0.0833333333333	0.490390907567	0.407057574234	0.407057574234	0.443192746797	-0.129799445086	-0.0674199862463	0.3	0.3	1
selected	eas_phlash_median	0.2	0.01	focal_nearest	p_tmrca_lt_threshold	p_hom_alt	20000	10	0.741666666667	0.714629602123	-0.0270370645441	0.244400447702	0.284846329311	0.498050585404	0.278962121658	0.9	0.9	1
selected	eas_phlash_median	0.2	0.01	focal_nearest	p_tmrca_lt_threshold	p_hom_alt	30000	10	1	0.831287361589	-0.168712638411	0.168712638411	0.181686111372			1	1	1
selected	eas_phlash_median	0.2	0.01	focal_nearest	p_tmrca_lt_threshold	p_hom_alt	40000	10	1	0.896821648294	-0.103178351706	0.103178351706	0.114205964879			1	1	1
selected	eas_phlash_median	0.2	0.01	focal_nearest	p_tmrca_lt_threshold	p_hom_alt	50000	10	1	0.935441358168	-0.0645586418317	0.0645586418317	0.0733310952769			1	1	1
selected	eas_phlash_median	0.2	0.01	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	1000	10	-0.00151515151515	0.0567731804945	0.0582883320096	0.0582883320096	0.0636847516088	0.0552785776381	0.0580258853186	0	0	1
selected	eas_phlash_median	0.2	0.01	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	4500	10	-0.00151515151515	0.227513357618	0.229028509133	0.229028509133	0.242771665613	-0.283762426491	-0.290129426593	0	0	1
selected	eas_phlash_median	0.2	0.01	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	10000	10	0.0771058802308	0.398427225044	0.321321344814	0.330269548849	0.369147434686	-0.218414966474	-0.330862051269	0.3	0.3	1
selected	eas_phlash_median	0.2	0.01	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	20000	10	0.691510986773	0.548531832109	-0.142979154664	0.276198747255	0.30609181418	0.466104715618	0.346506159898	0.9	0.9	1
selected	eas_phlash_median	0.2	0.01	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	30000	10	0.904537712512	0.605135450508	-0.299402262004	0.299402262004	0.315121677455	0.240082302038	0.345454545455	1	1	1
selected	eas_phlash_median	0.2	0.01	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	40000	10	0.830645239617	0.620515397423	-0.210129842194	0.210129842194	0.233989430351	-0.0474722889257	-0.0425533880576	1	1	1
selected	eas_phlash_median	0.2	0.01	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	50000	10	0.792935444931	0.61620709661	-0.176728348321	0.176728348321	0.202606113316	0.341834627905	0.0364743326208	1	1	1
selected	eas_phlash_median	0.2	0.01	focal_nearest	p_tmrca_lt_threshold	p_hom_ref	1000	10	0.00151515151515	0.0102295662471	0.00871441473192	0.00871441473192	0.00954440332825	0.596775706126	0.522232967867	0.1	0.1	1
selected	eas_phlash_median	0.2	0.01	focal_nearest	p_tmrca_lt_threshold	p_hom_ref	4500	10	0.00151515151515	0.0434759384582	0.041960786943	0.041960786943	0.0445849670164	-0.171086140145	-0.0580258853186	0.1	0.1	1
selected	eas_phlash_median	0.2	0.01	focal_nearest	p_tmrca_lt_threshold	p_hom_ref	10000	10	0.00622745310245	0.0919636825228	0.0857362294203	0.0857362294203	0.0915559148124	-0.565190629432	-0.637449993893	0.4	0.4	1
selected	eas_phlash_median	0.2	0.01	focal_nearest	p_tmrca_lt_threshold	p_hom_ref	20000	10	0.0501556798936	0.166097770014	0.11594209012	0.11594209012	0.124842953828	0.292739777506	0.498482545818	1	1	1
selected	eas_phlash_median	0.2	0.01	focal_nearest	p_tmrca_lt_threshold	p_hom_ref	30000	10	0.0954622874884	0.226151911082	0.130689623593	0.130689623593	0.148012364139	0.276486439442	0.248484848485	1	1	1
selected	eas_phlash_median	0.2	0.01	focal_nearest	p_tmrca_lt_threshold	p_hom_ref	40000	10	0.169354760383	0.276306250871	0.106951490488	0.106951490488	0.135766605168	0.00467925618395	-0.0486324434944	1	1	1
selected	eas_phlash_median	0.2	0.01	focal_nearest	p_tmrca_lt_threshold	p_hom_ref	50000	10	0.207064555069	0.319234261558	0.11216970649	0.11216970649	0.134900155831	0.584299238931	0.0364743326208	1	1	1
selected	eas_phlash_median	0.2	0.01	focal_nearest	p_tmrca_lt_threshold	p_overall	1000	10	0.001	0.00912505316598	0.00812505316598	0.00812505316598	0.00853940636653	0.662579240329	0.522232967867	0.1	0.1	1
selected	eas_phlash_median	0.2	0.01	focal_nearest	p_tmrca_lt_threshold	p_overall	4500	10	0.001	0.0388379053112	0.0378379053112	0.0378379053112	0.0390563200359	0.19288716852	0.174077655956	0.1	0.1	1
selected	eas_phlash_median	0.2	0.01	focal_nearest	p_tmrca_lt_threshold	p_overall	10000	10	0.007	0.0807069428104	0.0737069428104	0.0737069428104	0.0767177889681	-0.242457936771	-0.282919228833	0.5	0.5	1
selected	eas_phlash_median	0.2	0.01	focal_nearest	p_tmrca_lt_threshold	p_overall	20000	10	0.061	0.144307405307	0.0833074053071	0.0833074053071	0.0924965046437	0.0688459542547	-0.0365860459991	1	1	1
selected	eas_phlash_median	0.2	0.01	focal_nearest	p_tmrca_lt_threshold	p_overall	30000	10	0.099	0.197004194396	0.0980041943959	0.0980041943959	0.112967155942	0.143428065364	0.188450718541	1	1	1
selected	eas_phlash_median	0.2	0.01	focal_nearest	p_tmrca_lt_threshold	p_overall	40000	10	0.162	0.24228224039	0.0802822403899	0.0803966495795	0.103737649847	0.0921621043492	0.30677155957	1	1	1
selected	eas_phlash_median	0.2	0.01	focal_nearest	p_tmrca_lt_threshold	p_overall	50000	10	0.223	0.282075679994	0.059075679994	0.075130543251	0.0941572536861	0.658514316362	0.65649113748	1	1	1
selected	eas_phlash_median	0.2	0.01	region_mean	mean_tmrca_generations	tmrca_hom_ref_minus_hom_alt	0	10	319.80389289	251.51065746	-68.29323543	166.52598757	178.430353804	0.992087133187	1	0.9	0.7	0.6
selected	eas_phlash_median	0.2	0.01	region_mean	normalized_cdf_area	cdf_area_heterozygous	0	10	0.0805496814717	0.201408473057	0.120858791586	0.120858791586	0.121071171368	0.710934209718	0.733333333333	1	1	1
selected	eas_phlash_median	0.2	0.01	region_mean	normalized_cdf_area	cdf_area_hom_alt	0	10	0.0895775833334	0.210457265715	0.120879682382	0.120879682382	0.121319520316	0.889423524509	0.975757575758	1	1	1
selected	eas_phlash_median	0.2	0.01	region_mean	normalized_cdf_area	cdf_area_hom_alt_minus_hom_ref	0	10	0.00832687871558	0.00922674485192	0.000899866136338	0.00576262851917	0.00709560300532	0.92089029163	0.866666666667	0.9	0.9	0.8
selected	eas_phlash_median	0.2	0.01	region_mean	normalized_cdf_area	cdf_area_hom_ref	0	10	0.0812507046178	0.201230520863	0.119979816245	0.119979816245	0.120169676494	0.629179273731	0.575757575758	1	1	1
selected	eas_phlash_median	0.2	0.01	region_mean	normalized_cdf_area	cdf_area_overall	0	10	0.08139769	0.201707856684	0.120310166684	0.120310166684	0.120505887967	0.667013757258	0.733333333333	1	1	1
selected	eas_phlash_median	0.2	0.01	region_mean	p_tmrca_lt_threshold	p_heterozygous	1000	10	0.000784375	0.0114341075639	0.0106497325639	0.0106497325639	0.0107320802781	0.826896619369	0.522232967867	0.1	0.1	1
selected	eas_phlash_median	0.2	0.01	region_mean	p_tmrca_lt_threshold	p_heterozygous	4500	10	0.0015591835901	0.0510650137617	0.0495058301716	0.0495058301716	0.0496113314397	0.677005966664	0.631949412714	0.7	0.7	1
selected	eas_phlash_median	0.2	0.01	region_mean	p_tmrca_lt_threshold	p_heterozygous	10000	10	0.00763415791316	0.106188967637	0.0985548097242	0.0985548097242	0.0986826741595	0.698764684661	0.781818181818	1	1	1
selected	eas_phlash_median	0.2	0.01	region_mean	p_tmrca_lt_threshold	p_heterozygous	20000	10	0.0459271819561	0.186207837926	0.14028065597	0.14028065597	0.140565568653	0.504276824926	0.345454545455	1	1	1
selected	eas_phlash_median	0.2	0.01	region_mean	p_tmrca_lt_threshold	p_heterozygous	30000	10	0.0982600980392	0.247676234842	0.149416136803	0.149416136803	0.149882485272	0.380576718041	0.139393939394	1	1	1
selected	eas_phlash_median	0.2	0.01	region_mean	p_tmrca_lt_threshold	p_heterozygous	40000	10	0.152266399976	0.296740052258	0.144473652281	0.144473652281	0.144760219066	0.761865447573	0.684848484848	1	1	1
selected	eas_phlash_median	0.2	0.01	region_mean	p_tmrca_lt_threshold	p_heterozygous	50000	10	0.199000276027	0.337139719894	0.138139443867	0.138139443867	0.13842578766	0.778715436487	0.757575757576	1	1	1
selected	eas_phlash_median	0.2	0.01	region_mean	p_tmrca_lt_threshold	p_hom_alt	1000	10	0	0.0115123111061	0.0115123111061	0.0115123111061	0.0116997959442			0	0	1
selected	eas_phlash_median	0.2	0.01	region_mean	p_tmrca_lt_threshold	p_hom_alt	4500	10	0	0.0537868948385	0.0537868948385	0.0537868948385	0.0545415124647			0	0	1
selected	eas_phlash_median	0.2	0.01	region_mean	p_tmrca_lt_threshold	p_hom_alt	10000	10	0.00618333333333	0.112842306772	0.106658973439	0.106658973439	0.107826806398	0.224261050487	0.115151515152	0.9	0.9	1
selected	eas_phlash_median	0.2	0.01	region_mean	p_tmrca_lt_threshold	p_hom_alt	20000	10	0.0558416666667	0.196485503767	0.1406438371	0.1406438371	0.141779006585	0.635242152839	0.466666666667	1	1	1
selected	eas_phlash_median	0.2	0.01	region_mean	p_tmrca_lt_threshold	p_hom_alt	30000	10	0.113783333333	0.259082901615	0.145299568282	0.145299568282	0.145946315927	0.851595989029	0.939393939394	1	1	1
selected	eas_phlash_median	0.2	0.01	region_mean	p_tmrca_lt_threshold	p_hom_alt	40000	10	0.166765	0.308266178391	0.141501178391	0.141501178391	0.141930899519	0.915429788378	0.69696969697	1	1	1
selected	eas_phlash_median	0.2	0.01	region_mean	p_tmrca_lt_threshold	p_hom_alt	50000	10	0.213411666667	0.348409168754	0.134997502087	0.134997502087	0.135537163202	0.906109374563	0.612121212121	1	1	1
selected	eas_phlash_median	0.2	0.01	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	1000	10	-0.00156991341991	-0.000760689361104	0.000809224058811	0.00170001625945	0.00214154252179	0.810058797703	0.700649049745	0.5	0	0.5
selected	eas_phlash_median	0.2	0.01	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	4500	10	-0.00292340482098	0.00223054337833	0.00515394819931	0.00809834562591	0.00976521036754	0.0710558968164	0.236363636364	0.4	0	0.6
selected	eas_phlash_median	0.2	0.01	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	10000	10	-0.00141759735336	0.00659133396742	0.00800893132078	0.0127547296351	0.0153323576207	0.235056678941	0.236363636364	0.6	0.4	0.8
selected	eas_phlash_median	0.2	0.01	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	20000	10	0.0100008436892	0.010595380588	0.00059453689875	0.0120622622786	0.014470224755	0.680860497478	0.612121212121	0.7	0.7	0.8
selected	eas_phlash_median	0.2	0.01	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	30000	10	0.0145364190962	0.0118301087496	-0.00270631034664	0.0101708825882	0.0128186594617	0.864884549487	0.890909090909	0.9	0.7	0.8
selected	eas_phlash_median	0.2	0.01	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	40000	10	0.0129951005928	0.01194635507	-0.0010487455228	0.005730793989	0.00844665861691	0.932274775282	0.939393939394	1	0.8	0.8
selected	eas_phlash_median	0.2	0.01	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	50000	10	0.0137388616748	0.0116420132265	-0.0020968484483	0.0065152540281	0.00888192279588	0.935213054083	0.90303030303	0.9	0.9	0.8
selected	eas_phlash_median	0.2	0.01	region_mean	p_tmrca_lt_threshold	p_hom_ref	1000	10	0.00156991341991	0.0122730004672	0.0107030870473	0.0107030870473	0.0107433302047	0.960341008178	0.700649049745	0.2	0.2	1
selected	eas_phlash_median	0.2	0.01	region_mean	p_tmrca_lt_threshold	p_hom_ref	4500	10	0.00292340482098	0.0515563514602	0.0486329466392	0.0486329466392	0.0486974433062	0.841925484316	0.563636363636	0.9	0.9	1
selected	eas_phlash_median	0.2	0.01	region_mean	p_tmrca_lt_threshold	p_hom_ref	10000	10	0.0076009306867	0.106250972805	0.0986500421184	0.0986500421184	0.098774885901	0.598257446031	0.284848484848	1	1	1
selected	eas_phlash_median	0.2	0.01	region_mean	p_tmrca_lt_threshold	p_hom_ref	20000	10	0.0458408229774	0.185890123179	0.140049300201	0.140049300201	0.140353159213	0.322224304744	0.10303030303	1	1	1
selected	eas_phlash_median	0.2	0.01	region_mean	p_tmrca_lt_threshold	p_hom_ref	30000	10	0.0992469142372	0.247252792865	0.148005878628	0.148005878628	0.148508639856	0.184357886619	-0.030303030303	1	1	1
selected	eas_phlash_median	0.2	0.01	region_mean	p_tmrca_lt_threshold	p_hom_ref	40000	10	0.153769899407	0.296319823321	0.142549923914	0.142549923914	0.14272085942	0.832944148042	0.878787878788	1	1	1
