replicate_index	threshold_years	sample_frequency	null	null_size	null_mean	observed	p_value
39	50000.0	0.835	chb_unconditional	100000	0.31263774647887327	0.9577464788732394	0.001019989800101999
39	50000.0	0.835	eas_unconditional	100000	0.20440281690140844	0.9577464788732394	9.99990000099999e-06
39	50000.0	0.835	snp_hom_matched	367	0.273177183877481	0.9577464788732394	0.005434782608695652
39	50000.0	0.835	introgressed_hom_matched	125	0.8307078883601717	0.9577464788732394	0.48412698412698413
40	10000.0	0.435	chb_unconditional	100000	0.005111904761904761	0.0	1.0
40	10000.0	0.435	eas_unconditional	100000	0.007708571428571429	0.0	1.0
40	10000.0	0.435	snp_hom_matched	137	0.01480175964779112	0.0	1.0
40	10000.0	0.435	introgressed_hom_matched	714	0.011329466695701689	0.0	1.0
40	20000.0	0.435	chb_unconditional	100000	0.02248428571428571	0.5714285714285714	9.99990000099999e-06
40	20000.0	0.435	eas_unconditional	100000	0.045623809523809525	0.5714285714285714	9.99990000099999e-06
40	20000.0	0.435	snp_hom_matched	137	0.09308146518797861	0.5714285714285714	0.007246376811594203
40	20000.0	0.435	introgressed_hom_matched	714	0.05616421676584271	0.5714285714285714	0.0013986013986013986
40	30000.0	0.435	chb_unconditional	100000	0.07709428571428571	0.5714285714285714	9.99990000099999e-06
40	30000.0	0.435	eas_unconditional	100000	0.09995238095238096	0.5714285714285714	2.999970000299997e-05
40	30000.0	0.435	snp_hom_matched	137	0.22836013612564718	0.5714285714285714	0.028985507246376812
40	30000.0	0.435	introgressed_hom_matched	714	0.2194981990592516	0.5714285714285714	0.027972027972027972
40	50000.0	0.435	chb_unconditional	100000	0.31227047619047615	0.5714285714285714	0.07188928110718892
40	50000.0	0.435	eas_unconditional	100000	0.20417714285714283	0.5714285714285714	0.006079939200607994
40	50000.0	0.435	snp_hom_matched	137	0.49896869292637314	0.5714285714285714	0.34057971014492755
40	50000.0	0.435	introgressed_hom_matched	714	0.9068623816394586	0.5714285714285714	0.9188811188811189
41	10000.0	0.785	chb_unconditional	100000	0.005106166666666666	0.03333333333333333	0.03640963590364096
41	10000.0	0.785	eas_unconditional	100000	0.007722166666666667	0.03333333333333333	0.07956920430795691
41	10000.0	0.785	snp_hom_matched	367	0.00891652027512995	0.03333333333333333	0.03804347826086957
41	10000.0	0.785	introgressed_hom_matched	125	0.0029897576056444465	0.03333333333333333	0.015873015873015872
41	20000.0	0.785	chb_unconditional	100000	0.022411999999999998	0.16666666666666666	9.99990000099999e-06
41	20000.0	0.785	eas_unconditional	100000	0.04598	0.16666666666666666	0.0009099909000909991
41	20000.0	0.785	snp_hom_matched	367	0.05592404155758987	0.16666666666666666	0.002717391304347826
41	20000.0	0.785	introgressed_hom_matched	125	0.023450564517460505	0.16666666666666666	0.007936507936507936
41	30000.0	0.785	chb_unconditional	100000	0.07672083333333334	1.0	9.99990000099999e-06
41	30000.0	0.785	eas_unconditional	100000	0.09989116666666666	1.0	9.99990000099999e-06
41	30000.0	0.785	snp_hom_matched	367	0.1267733106601841	1.0	0.002717391304347826
41	30000.0	0.785	introgressed_hom_matched	125	0.1000047375700041	1.0	0.007936507936507936
41	50000.0	0.785	chb_unconditional	100000	0.3124203333333333	1.0	0.0002899971000289997
41	50000.0	0.785	eas_unconditional	100000	0.204558	1.0	9.99990000099999e-06
41	50000.0	0.785	snp_hom_matched	367	0.273177183877481	1.0	0.005434782608695652
41	50000.0	0.785	introgressed_hom_matched	125	0.8307078883601717	1.0	0.3888888888888889
42	10000.0	0.96	chb_unconditional	100000	0.005087173913043477	0.010869565217391304	0.37921620783792165
42	10000.0	0.96	eas_unconditional	100000	0.0077107608695652155	0.010869565217391304	0.5095349046509535
42	10000.0	0.96	snp_hom_matched	367	0.00891652027512995	0.010869565217391304	0.483695652173913
42	10000.0	0.96	introgressed_hom_matched	125	0.0029897576056444465	0.010869565217391304	0.15873015873015872
42	20000.0	0.96	chb_unconditional	100000	0.022399021739130432	0.043478260869565216	0.15367846321536785
42	20000.0	0.96	eas_unconditional	100000	0.04586369565217391	0.043478260869565216	0.6008339916600834
42	20000.0	0.96	snp_hom_matched	367	0.05592404155758987	0.043478260869565216	0.625
42	20000.0	0.96	introgressed_hom_matched	125	0.023450564517460505	0.043478260869565216	0.16666666666666666
42	30000.0	0.96	chb_unconditional	100000	0.07670619565217392	0.11956521739130435	0.12215877841221588
42	30000.0	0.96	eas_unconditional	100000	0.10001402173913045	0.11956521739130435	0.3185168148318517
42	30000.0	0.96	snp_hom_matched	367	0.1267733106601841	0.11956521739130435	0.49728260869565216
42	30000.0	0.96	introgressed_hom_matched	125	0.1000047375700041	0.11956521739130435	0.29365079365079366
42	50000.0	0.96	chb_unconditional	100000	0.31249358695652174	0.9782608695652174	0.0004699953000469995
42	50000.0	0.96	eas_unconditional	100000	0.20448239130434784	0.9782608695652174	9.99990000099999e-06
42	50000.0	0.96	snp_hom_matched	367	0.273177183877481	0.9782608695652174	0.005434782608695652
42	50000.0	0.96	introgressed_hom_matched	125	0.8307078883601717	0.9782608695652174	0.42063492063492064
43	10000.0	0.635	chb_unconditional	100000	0.0050723809523809515	0.023809523809523808	0.1931680683193168
43	10000.0	0.635	eas_unconditional	100000	0.007698809523809523	0.023809523809523808	0.27659723402765973
43	10000.0	0.635	snp_hom_matched	246	0.012269707820074196	0.023809523809523808	0.23481781376518218
43	10000.0	0.635	introgressed_hom_matched	307	0.00548752526924663	0.023809523809523808	0.1266233766233766
43	20000.0	0.635	chb_unconditional	100000	0.022451904761904763	0.09523809523809523	0.014079859201407986
43	20000.0	0.635	eas_unconditional	100000	0.045891190476190474	0.09523809523809523	0.13092869071309288
43	20000.0	0.635	snp_hom_matched	246	0.07626147545614484	0.09523809523809523	0.291497975708502
43	20000.0	0.635	introgressed_hom_matched	307	0.03839169205701243	0.09523809523809523	0.08116883116883117
43	30000.0	0.635	chb_unconditional	100000	0.07667880952380952	1.0	9.99990000099999e-06
43	30000.0	0.635	eas_unconditional	100000	0.10005785714285714	1.0	9.99990000099999e-06
43	30000.0	0.635	snp_hom_matched	246	0.17534058756779813	1.0	0.004048582995951417
43	30000.0	0.635	introgressed_hom_matched	307	0.15489463229683284	1.0	0.003246753246753247
43	50000.0	0.635	chb_unconditional	100000	0.31253976190476185	1.0	0.0003699963000369996
43	50000.0	0.635	eas_unconditional	100000	0.20457642857142855	1.0	9.99990000099999e-06
43	50000.0	0.635	snp_hom_matched	246	0.37283008118110605	1.0	0.016194331983805668
43	50000.0	0.635	introgressed_hom_matched	307	0.8603707328048054	1.0	0.5324675324675324
44	10000.0	0.54	chb_unconditional	100000	0.005035185185185185	0.07407407407407407	0.007769922300776992
44	10000.0	0.54	eas_unconditional	100000	0.007781851851851851	0.07407407407407407	0.01913980860191398
44	10000.0	0.54	snp_hom_matched	246	0.012269707820074196	0.07407407407407407	0.008097165991902834
44	10000.0	0.54	introgressed_hom_matched	307	0.00548752526924663	0.07407407407407407	0.006493506493506494
44	20000.0	0.54	chb_unconditional	100000	0.02234111111111111	0.5555555555555556	9.99990000099999e-06
44	20000.0	0.54	eas_unconditional	100000	0.04587851851851852	0.5555555555555556	9.99990000099999e-06
44	20000.0	0.54	snp_hom_matched	246	0.07626147545614484	0.5555555555555556	0.004048582995951417
44	20000.0	0.54	introgressed_hom_matched	307	0.03839169205701243	0.5555555555555556	0.003246753246753247
44	30000.0	0.54	chb_unconditional	100000	0.07665444444444446	0.6296296296296297	9.99990000099999e-06
44	30000.0	0.54	eas_unconditional	100000	0.09988407407407408	0.6296296296296297	9.99990000099999e-06
44	30000.0	0.54	snp_hom_matched	246	0.17534058756779813	0.6296296296296297	0.004048582995951417
44	30000.0	0.54	introgressed_hom_matched	307	0.15489463229683284	0.6296296296296297	0.003246753246753247
44	50000.0	0.54	chb_unconditional	100000	0.3121666666666667	0.6296296296296297	0.038139618603813964
44	50000.0	0.54	eas_unconditional	100000	0.20477037037037035	0.6296296296296297	0.0018599814001859982
44	50000.0	0.54	snp_hom_matched	246	0.37283008118110605	0.6296296296296297	0.0931174089068826
44	50000.0	0.54	introgressed_hom_matched	307	0.8603707328048054	0.6296296296296297	0.8084415584415584
46	10000.0	0.645	chb_unconditional	100000	0.005099767441860464	0.0	1.0
46	10000.0	0.645	eas_unconditional	100000	0.0077190697674418595	0.0	1.0
46	10000.0	0.645	snp_hom_matched	246	0.012269707820074196	0.0	1.0
46	10000.0	0.645	introgressed_hom_matched	307	0.00548752526924663	0.0	1.0
46	20000.0	0.645	chb_unconditional	100000	0.02244116279069767	0.09302325581395349	0.015789842101578983
46	20000.0	0.645	eas_unconditional	100000	0.045907674418604646	0.09302325581395349	0.13787862121378786
46	20000.0	0.645	snp_hom_matched	246	0.07626147545614484	0.09302325581395349	0.3157894736842105
46	20000.0	0.645	introgressed_hom_matched	307	0.03839169205701243	0.09302325581395349	0.08766233766233766
46	30000.0	0.645	chb_unconditional	100000	0.07684255813953488	1.0	9.99990000099999e-06
46	30000.0	0.645	eas_unconditional	100000	0.09999372093023255	1.0	9.99990000099999e-06
46	30000.0	0.645	snp_hom_matched	246	0.17534058756779813	1.0	0.004048582995951417
46	30000.0	0.645	introgressed_hom_matched	307	0.15489463229683284	1.0	0.003246753246753247
46	50000.0	0.645	chb_unconditional	100000	0.312643488372093	1.0	0.0004199958000419996
46	50000.0	0.645	eas_unconditional	100000	0.20422372093023256	1.0	9.99990000099999e-06
46	50000.0	0.645	snp_hom_matched	246	0.37283008118110605	1.0	0.016194331983805668
46	50000.0	0.645	introgressed_hom_matched	307	0.8603707328048054	1.0	0.5324675324675324
48	10000.0	0.965	chb_unconditional	100000	0.005084408602150538	0.010752688172043012	0.3819261807381926
48	10000.0	0.965	eas_unconditional	100000	0.007728602150537635	0.010752688172043012	0.5132548674513255
48	10000.0	0.965	snp_hom_matched	367	0.00891652027512995	0.010752688172043012	0.483695652173913
48	10000.0	0.965	introgressed_hom_matched	125	0.0029897576056444465	0.010752688172043012	0.15873015873015872
48	20000.0	0.965	chb_unconditional	100000	0.022393118279569888	0.021505376344086023	0.6159138408615914
48	20000.0	0.965	eas_unconditional	100000	0.04584967741935483	0.021505376344086023	0.9193208067919321
48	20000.0	0.965	snp_hom_matched	367	0.05592404155758987	0.021505376344086023	0.904891304347826
48	20000.0	0.965	introgressed_hom_matched	125	0.023450564517460505	0.021505376344086023	0.42063492063492064
48	30000.0	0.965	chb_unconditional	100000	0.07670989247311828	0.27956989247311825	0.00011999880001199988
48	30000.0	0.965	eas_unconditional	100000	0.09993365591397849	0.27956989247311825	0.0012099879001209988
48	30000.0	0.965	snp_hom_matched	367	0.1267733106601841	0.27956989247311825	0.021739130434782608
48	30000.0	0.965	introgressed_hom_matched	125	0.1000047375700041	0.27956989247311825	0.015873015873015872
48	50000.0	0.965	chb_unconditional	100000	0.3124679569892473	1.0	0.00021999780002199978
48	50000.0	0.965	eas_unconditional	100000	0.2044815053763441	1.0	9.99990000099999e-06
48	50000.0	0.965	snp_hom_matched	367	0.273177183877481	1.0	0.005434782608695652
48	50000.0	0.965	introgressed_hom_matched	125	0.8307078883601717	1.0	0.3888888888888889
49	10000.0	0.97	chb_unconditional	100000	0.005080744680851063	0.0	1.0
49	10000.0	0.97	eas_unconditional	100000	0.007719255319148934	0.0	1.0
49	10000.0	0.97	snp_hom_matched	367	0.00891652027512995	0.0	1.0
49	10000.0	0.97	introgressed_hom_matched	125	0.0029897576056444465	0.0	1.0
49	20000.0	0.97	chb_unconditional	100000	0.02240042553191489	0.02127659574468085	0.6226237737622624
49	20000.0	0.97	eas_unconditional	100000	0.045869255319148934	0.02127659574468085	0.920890791092089
49	20000.0	0.97	snp_hom_matched	367	0.05592404155758987	0.02127659574468085	0.904891304347826
49	20000.0	0.97	introgressed_hom_matched	125	0.023450564517460505	0.02127659574468085	0.42063492063492064
49	30000.0	0.97	chb_unconditional	100000	0.07674734042553191	0.40425531914893614	9.99990000099999e-06
49	30000.0	0.97	eas_unconditional	100000	0.099955	0.40425531914893614	3.999960000399996e-05
49	30000.0	0.97	snp_hom_matched	367	0.1267733106601841	0.40425531914893614	0.002717391304347826
49	30000.0	0.97	introgressed_hom_matched	125	0.1000047375700041	0.40425531914893614	0.007936507936507936
49	50000.0	0.97	chb_unconditional	100000	0.3125781914893617	0.9468085106382979	0.0012199878001219987
49	50000.0	0.97	eas_unconditional	100000	0.204425	0.9468085106382979	9.99990000099999e-06
49	50000.0	0.97	snp_hom_matched	367	0.273177183877481	0.9468085106382979	0.005434782608695652
49	50000.0	0.97	introgressed_hom_matched	125	0.8307078883601717	0.9468085106382979	0.5238095238095238
50	10000.0	0.625	chb_unconditional	100000	0.005102432432432433	0.02702702702702703	0.17335826641733582
50	10000.0	0.625	eas_unconditional	100000	0.007731081081081081	0.02702702702702703	0.24947750522494774
50	10000.0	0.625	snp_hom_matched	246	0.012269707820074196	0.02702702702702703	0.2145748987854251
50	10000.0	0.625	introgressed_hom_matched	307	0.00548752526924663	0.02702702702702703	0.10714285714285714
50	20000.0	0.625	chb_unconditional	100000	0.02239189189189189	0.13513513513513514	0.0014799852001479985
50	20000.0	0.625	eas_unconditional	100000	0.0458672972972973	0.13513513513513514	0.02956970430295697
50	20000.0	0.625	snp_hom_matched	246	0.07626147545614484	0.13513513513513514	0.12955465587044535
50	20000.0	0.625	introgressed_hom_matched	307	0.03839169205701243	0.13513513513513514	0.01948051948051948
50	30000.0	0.625	chb_unconditional	100000	0.07664243243243245	1.0	9.99990000099999e-06
50	30000.0	0.625	eas_unconditional	100000	0.09985918918918921	1.0	9.99990000099999e-06
50	30000.0	0.625	snp_hom_matched	246	0.17534058756779813	1.0	0.004048582995951417
50	30000.0	0.625	introgressed_hom_matched	307	0.15489463229683284	1.0	0.003246753246753247
50	50000.0	0.625	chb_unconditional	100000	0.31218189189189194	1.0	0.00047999520004799953
50	50000.0	0.625	eas_unconditional	100000	0.2045691891891892	1.0	9.99990000099999e-06
50	50000.0	0.625	snp_hom_matched	246	0.37283008118110605	1.0	0.016194331983805668
50	50000.0	0.625	introgressed_hom_matched	307	0.8603707328048054	1.0	0.5324675324675324
51	10000.0	0.86	chb_unconditional	100000	0.005093561643835617	0.0	1.0
51	10000.0	0.86	eas_unconditional	100000	0.00773095890410959	0.0	1.0
51	10000.0	0.86	snp_hom_matched	367	0.00891652027512995	0.0	1.0
51	10000.0	0.86	introgressed_hom_matched	125	0.0029897576056444465	0.0	1.0
51	20000.0	0.86	chb_unconditional	100000	0.022409726027397263	0.0136986301369863	0.8108218917810822
51	20000.0	0.86	eas_unconditional	100000	0.045920410958904104	0.0136986301369863	0.961780382196178
51	20000.0	0.86	snp_hom_matched	367	0.05592404155758987	0.0136986301369863	0.9375
51	20000.0	0.86	introgressed_hom_matched	125	0.023450564517460505	0.0136986301369863	0.6666666666666666
51	30000.0	0.86	chb_unconditional	100000	0.07669260273972603	0.4520547945205479	9.99990000099999e-06
51	30000.0	0.86	eas_unconditional	100000	0.10000356164383561	0.4520547945205479	1.999980000199998e-05
51	30000.0	0.86	snp_hom_matched	367	0.1267733106601841	0.4520547945205479	0.002717391304347826
51	30000.0	0.86	introgressed_hom_matched	125	0.1000047375700041	0.4520547945205479	0.007936507936507936
51	50000.0	0.86	chb_unconditional	100000	0.3124158904109589	1.0	0.0002599974000259997
51	50000.0	0.86	eas_unconditional	100000	0.20446493150684933	1.0	9.99990000099999e-06
51	50000.0	0.86	snp_hom_matched	367	0.273177183877481	1.0	0.005434782608695652
51	50000.0	0.86	introgressed_hom_matched	125	0.8307078883601717	1.0	0.3888888888888889
52	10000.0	0.645	chb_unconditional	100000	0.0050505	0.0	1.0
52	10000.0	0.645	eas_unconditional	100000	0.007691999999999999	0.0	1.0
52	10000.0	0.645	snp_hom_matched	246	0.012269707820074196	0.0	1.0
52	10000.0	0.645	introgressed_hom_matched	307	0.00548752526924663	0.0	1.0
52	20000.0	0.645	chb_unconditional	100000	0.022387000000000004	0.075	0.06004939950600494
52	20000.0	0.645	eas_unconditional	100000	0.045776	0.075	0.27899721002789973
52	20000.0	0.645	snp_hom_matched	246	0.07626147545614484	0.075	0.4493927125506073
52	20000.0	0.645	introgressed_hom_matched	307	0.03839169205701243	0.075	0.15584415584415584
52	30000.0	0.645	chb_unconditional	100000	0.07691699999999999	1.0	9.99990000099999e-06
52	30000.0	0.645	eas_unconditional	100000	0.09991649999999999	1.0	9.99990000099999e-06
52	30000.0	0.645	snp_hom_matched	246	0.17534058756779813	1.0	0.004048582995951417
52	30000.0	0.645	introgressed_hom_matched	307	0.15489463229683284	1.0	0.003246753246753247
52	50000.0	0.645	chb_unconditional	100000	0.312546	1.0	0.0004099959000409996
52	50000.0	0.645	eas_unconditional	100000	0.20432	1.0	9.99990000099999e-06
52	50000.0	0.645	snp_hom_matched	246	0.37283008118110605	1.0	0.016194331983805668
52	50000.0	0.645	introgressed_hom_matched	307	0.8603707328048054	1.0	0.5324675324675324
53	10000.0	0.59	chb_unconditional	100000	0.005115454545454544	0.030303030303030304	0.15646843531564683
53	10000.0	0.59	eas_unconditional	100000	0.00772181818181818	0.030303030303030304	0.22546774532254676
53	10000.0	0.59	snp_hom_matched	246	0.012269707820074196	0.030303030303030304	0.20647773279352227
53	10000.0	0.59	introgressed_hom_matched	307	0.00548752526924663	0.030303030303030304	0.09090909090909091
53	20000.0	0.59	chb_unconditional	100000	0.022449090909090905	0.21212121212121213	5.999940000599994e-05
53	20000.0	0.59	eas_unconditional	100000	0.04572393939393938	0.21212121212121213	0.000919990800091999
53	20000.0	0.59	snp_hom_matched	246	0.07626147545614484	0.21212121212121213	0.008097165991902834
53	20000.0	0.59	introgressed_hom_matched	307	0.03839169205701243	0.21212121212121213	0.003246753246753247
53	30000.0	0.59	chb_unconditional	100000	0.07676151515151514	0.6060606060606061	9.99990000099999e-06
53	30000.0	0.59	eas_unconditional	100000	0.10009696969696968	0.6060606060606061	9.99990000099999e-06
53	30000.0	0.59	snp_hom_matched	246	0.17534058756779813	0.6060606060606061	0.004048582995951417
53	30000.0	0.59	introgressed_hom_matched	307	0.15489463229683284	0.6060606060606061	0.003246753246753247
53	50000.0	0.59	chb_unconditional	100000	0.312540606060606	1.0	0.0005599944000559995
53	50000.0	0.59	eas_unconditional	100000	0.20447878787878784	1.0	9.99990000099999e-06
53	50000.0	0.59	snp_hom_matched	246	0.37283008118110605	1.0	0.016194331983805668
53	50000.0	0.59	introgressed_hom_matched	307	0.8603707328048054	1.0	0.5324675324675324
54	10000.0	0.78	chb_unconditional	100000	0.005092372881355934	0.0	1.0
54	10000.0	0.78	eas_unconditional	100000	0.007742203389830511	0.0	1.0
54	10000.0	0.78	snp_hom_matched	367	0.00891652027512995	0.0	1.0
54	10000.0	0.78	introgressed_hom_matched	125	0.0029897576056444465	0.0	1.0
54	20000.0	0.78	chb_unconditional	100000	0.022382033898305086	0.15254237288135594	1.999980000199998e-05
54	20000.0	0.78	eas_unconditional	100000	0.04586338983050848	0.15254237288135594	0.0025899741002589974
54	20000.0	0.78	snp_hom_matched	367	0.05592404155758987	0.15254237288135594	0.002717391304347826
54	20000.0	0.78	introgressed_hom_matched	125	0.023450564517460505	0.15254237288135594	0.007936507936507936
54	30000.0	0.78	chb_unconditional	100000	0.0766522033898305	1.0	9.99990000099999e-06
54	30000.0	0.78	eas_unconditional	100000	0.09999101694915252	1.0	9.99990000099999e-06
54	30000.0	0.78	snp_hom_matched	367	0.1267733106601841	1.0	0.002717391304347826
54	30000.0	0.78	introgressed_hom_matched	125	0.1000047375700041	1.0	0.007936507936507936
54	50000.0	0.78	chb_unconditional	100000	0.31260457627118643	1.0	0.00026999730002699973
54	50000.0	0.78	eas_unconditional	100000	0.2046477966101695	1.0	9.99990000099999e-06
54	50000.0	0.78	snp_hom_matched	367	0.273177183877481	1.0	0.005434782608695652
54	50000.0	0.78	introgressed_hom_matched	125	0.8307078883601717	1.0	0.3888888888888889
55	10000.0	0.49	chb_unconditional	100000	0.00510777777777778	0.0	1.0
55	10000.0	0.49	eas_unconditional	100000	0.0076922222222222236	0.0	1.0
55	10000.0	0.49	snp_hom_matched	137	0.01480175964779112	0.0	1.0
55	10000.0	0.49	introgressed_hom_matched	714	0.011329466695701689	0.0	1.0
55	20000.0	0.49	chb_unconditional	100000	0.022422777777777785	0.2222222222222222	0.0006099939000609993
55	20000.0	0.49	eas_unconditional	100000	0.04581500000000001	0.2222222222222222	0.008959910400895992
55	20000.0	0.49	snp_hom_matched	137	0.09308146518797861	0.2222222222222222	0.057971014492753624
55	20000.0	0.49	introgressed_hom_matched	714	0.05616421676584271	0.2222222222222222	0.026573426573426574
55	30000.0	0.49	chb_unconditional	100000	0.07680944444444446	1.0	9.99990000099999e-06
55	30000.0	0.49	eas_unconditional	100000	0.10006611111111113	1.0	9.99990000099999e-06
55	30000.0	0.49	snp_hom_matched	137	0.22836013612564718	1.0	0.007246376811594203
55	30000.0	0.49	introgressed_hom_matched	714	0.2194981990592516	1.0	0.004195804195804196
55	50000.0	0.49	chb_unconditional	100000	0.3121388888888889	1.0	0.0011399886001139988
55	50000.0	0.49	eas_unconditional	100000	0.20398222222222223	1.0	9.99990000099999e-06
55	50000.0	0.49	snp_hom_matched	137	0.49896869292637314	1.0	0.09420289855072464
55	50000.0	0.49	introgressed_hom_matched	714	0.9068623816394586	1.0	0.6853146853146853
56	10000.0	0.765	chb_unconditional	100000	0.005092372881355934	0.01694915254237288	0.2620273797262027
56	10000.0	0.765	eas_unconditional	100000	0.007742203389830511	0.01694915254237288	0.36895631043689564
56	10000.0	0.765	snp_hom_matched	367	0.00891652027512995	0.01694915254237288	0.2391304347826087
56	10000.0	0.765	introgressed_hom_matched	125	0.0029897576056444465	0.01694915254237288	0.1111111111111111
56	20000.0	0.765	chb_unconditional	100000	0.022382033898305086	0.1864406779661017	9.99990000099999e-06
56	20000.0	0.765	eas_unconditional	100000	0.04586338983050848	0.1864406779661017	0.00022999770002299976
56	20000.0	0.765	snp_hom_matched	367	0.05592404155758987	0.1864406779661017	0.002717391304347826
56	20000.0	0.765	introgressed_hom_matched	125	0.023450564517460505	0.1864406779661017	0.007936507936507936
56	30000.0	0.765	chb_unconditional	100000	0.0766522033898305	1.0	9.99990000099999e-06
56	30000.0	0.765	eas_unconditional	100000	0.09999101694915252	1.0	9.99990000099999e-06
56	30000.0	0.765	snp_hom_matched	367	0.1267733106601841	1.0	0.002717391304347826
56	30000.0	0.765	introgressed_hom_matched	125	0.1000047375700041	1.0	0.007936507936507936
56	50000.0	0.765	chb_unconditional	100000	0.31260457627118643	1.0	0.00026999730002699973
56	50000.0	0.765	eas_unconditional	100000	0.2046477966101695	1.0	9.99990000099999e-06
56	50000.0	0.765	snp_hom_matched	367	0.273177183877481	1.0	0.005434782608695652
56	50000.0	0.765	introgressed_hom_matched	125	0.8307078883601717	1.0	0.3888888888888889
58	10000.0	0.965	chb_unconditional	100000	0.005084408602150538	0.0	1.0
58	10000.0	0.965	eas_unconditional	100000	0.007728602150537635	0.0	1.0
58	10000.0	0.965	snp_hom_matched	367	0.00891652027512995	0.0	1.0
58	10000.0	0.965	introgressed_hom_matched	125	0.0029897576056444465	0.0	1.0
58	20000.0	0.965	chb_unconditional	100000	0.022393118279569888	0.021505376344086023	0.6159138408615914
58	20000.0	0.965	eas_unconditional	100000	0.04584967741935483	0.021505376344086023	0.9193208067919321
58	20000.0	0.965	snp_hom_matched	367	0.05592404155758987	0.021505376344086023	0.904891304347826
58	20000.0	0.965	introgressed_hom_matched	125	0.023450564517460505	0.021505376344086023	0.42063492063492064
58	30000.0	0.965	chb_unconditional	100000	0.07670989247311828	0.16129032258064516	0.017689823101768982
58	30000.0	0.965	eas_unconditional	100000	0.09993365591397849	0.16129032258064516	0.08092919070809292
58	30000.0	0.965	snp_hom_matched	367	0.1267733106601841	0.16129032258064516	0.23641304347826086
58	30000.0	0.965	introgressed_hom_matched	125	0.1000047375700041	0.16129032258064516	0.10317460317460317
58	50000.0	0.965	chb_unconditional	100000	0.3124679569892473	0.956989247311828	0.0009299907000929991
58	50000.0	0.965	eas_unconditional	100000	0.2044815053763441	0.956989247311828	9.99990000099999e-06
58	50000.0	0.965	snp_hom_matched	367	0.273177183877481	0.956989247311828	0.005434782608695652
58	50000.0	0.965	introgressed_hom_matched	125	0.8307078883601717	0.956989247311828	0.49206349206349204
59	10000.0	0.93	chb_unconditional	100000	0.005086976744186046	0.011627906976744186	0.35881641183588164
59	10000.0	0.93	eas_unconditional	100000	0.007734883720930232	0.011627906976744186	0.4862251377486225
59	10000.0	0.93	snp_hom_matched	367	0.00891652027512995	0.011627906976744186	0.41304347826086957
59	10000.0	0.93	introgressed_hom_matched	125	0.0029897576056444465	0.011627906976744186	0.15873015873015872
59	20000.0	0.93	chb_unconditional	100000	0.022436046511627904	0.05813953488372093	0.04404955950440496
59	20000.0	0.93	eas_unconditional	100000	0.04585220930232558	0.05813953488372093	0.35960640393596066
59	20000.0	0.93	snp_hom_matched	367	0.05592404155758987	0.05813953488372093	0.41847826086956524
59	20000.0	0.93	introgressed_hom_matched	125	0.023450564517460505	0.05813953488372093	0.0873015873015873
59	30000.0	0.93	chb_unconditional	100000	0.07672860465116278	1.0	9.99990000099999e-06
59	30000.0	0.93	eas_unconditional	100000	0.09990976744186046	1.0	9.99990000099999e-06
59	30000.0	0.93	snp_hom_matched	367	0.1267733106601841	1.0	0.002717391304347826
59	30000.0	0.93	introgressed_hom_matched	125	0.1000047375700041	1.0	0.007936507936507936
59	50000.0	0.93	chb_unconditional	100000	0.31252604651162796	1.0	0.0002099979000209998
59	50000.0	0.93	eas_unconditional	100000	0.20441732558139533	1.0	9.99990000099999e-06
59	50000.0	0.93	snp_hom_matched	367	0.273177183877481	1.0	0.005434782608695652
59	50000.0	0.93	introgressed_hom_matched	125	0.8307078883601717	1.0	0.3888888888888889
60	10000.0	0.56	chb_unconditional	100000	0.005018965517241381	0.0	1.0
60	10000.0	0.56	eas_unconditional	100000	0.007794137931034485	0.0	1.0
60	10000.0	0.56	snp_hom_matched	246	0.012269707820074196	0.0	1.0
60	10000.0	0.56	introgressed_hom_matched	307	0.00548752526924663	0.0	1.0
60	20000.0	0.56	chb_unconditional	100000	0.022318965517241385	0.06896551724137931	0.13612863871361286
60	20000.0	0.56	eas_unconditional	100000	0.04595172413793104	0.06896551724137931	0.3842161578384216
60	20000.0	0.56	snp_hom_matched	246	0.07626147545614484	0.06896551724137931	0.5060728744939271
60	20000.0	0.56	introgressed_hom_matched	307	0.03839169205701243	0.06896551724137931	0.18831168831168832
60	30000.0	0.56	chb_unconditional	100000	0.07677517241379311	0.5172413793103449	9.99990000099999e-06
60	30000.0	0.56	eas_unconditional	100000	0.10001034482758621	0.5172413793103449	2.999970000299997e-05
60	30000.0	0.56	snp_hom_matched	246	0.17534058756779813	0.5172413793103449	0.016194331983805668
60	30000.0	0.56	introgressed_hom_matched	307	0.15489463229683284	0.5172413793103449	0.00974025974025974
60	50000.0	0.56	chb_unconditional	100000	0.3127331034482759	0.5172413793103449	0.09669903300966991
60	50000.0	0.56	eas_unconditional	100000	0.20438379310344829	0.5172413793103449	0.00864991350086499
60	50000.0	0.56	snp_hom_matched	246	0.37283008118110605	0.5172413793103449	0.19433198380566802
60	50000.0	0.56	introgressed_hom_matched	307	0.8603707328048054	0.5172413793103449	0.8863636363636364
61	10000.0	0.895	chb_unconditional	100000	0.00508594936708861	0.012658227848101266	0.33511664883351167
61	10000.0	0.895	eas_unconditional	100000	0.00770101265822785	0.012658227848101266	0.45699543004569954
61	10000.0	0.895	snp_hom_matched	367	0.00891652027512995	0.012658227848101266	0.33695652173913043
61	10000.0	0.895	introgressed_hom_matched	125	0.0029897576056444465	0.012658227848101266	0.15873015873015872
