source	estimand	unit_id	replicate_index	threshold_years	statistic	observed_selection_score	n_null	null_mean	null_median	null_sd	null_q025	null_q05	null_q95	null_q975	null_upper_exceedance_count	mc_p_upper	neutral_bank_scope	inference_scope	bh_q_upper
gamma_smc	survival_only_overall_vs_overall	ancient_eurasia_han_introgression__af20__selected_s0p010__rep009	9	20000	p_overall	0.0313838485339	100	0.0796653532872	0.080014530415	0.0311301161914	0.0280137685882	0.031053238533	0.12851983223	0.136977999742	94	0.940594059406	single_origin_present_census_survival_without_terminal_af_matching	simulation_reference_tail_combines_selection_and_endpoint_af_enrichment	0.950495049505
gamma_smc	survival_only_overall_vs_overall	ancient_eurasia_han_introgression__af20__selected_s0p010__rep009	9	30000	p_overall	0.0412141514189	100	0.100771458003	0.10058792965	0.0395422505767	0.0350240973515	0.043105706048	0.16368386106	0.18826977124	95	0.950495049505	single_origin_present_census_survival_without_terminal_af_matching	simulation_reference_tail_combines_selection_and_endpoint_af_enrichment	0.950495049505
gamma_smc	survival_only_overall_vs_overall	ancient_eurasia_han_introgression__af20__selected_s0p010__rep009	9	40000	p_overall	0.0512849064156	100	0.118485393227	0.1170330671	0.0470191725574	0.0429400034127	0.0486591210895	0.196254895065	0.22294651461	94	0.940594059406	single_origin_present_census_survival_without_terminal_af_matching	simulation_reference_tail_combines_selection_and_endpoint_af_enrichment	0.950495049505
gamma_smc	survival_only_overall_vs_overall	ancient_eurasia_han_introgression__af20__selected_s0p010__rep009	9	50000	p_overall	0.0614160686283	100	0.133767813757	0.1303585247	0.0537555759399	0.0506619769277	0.0555342214775	0.226769650165	0.253922346965	94	0.940594059406	single_origin_present_census_survival_without_terminal_af_matching	simulation_reference_tail_combines_selection_and_endpoint_af_enrichment	0.950495049505
gamma_smc	survival_only_overall_vs_overall	ancient_eurasia_han_introgression__af20__selected_s0p010__rep010	10	1000	p_overall	0.00602998043488	100	0.01132373515	0.01080018751	0.00647215942348	0.00141024912492	0.0021308094011	0.0240265763825	0.025047197169	79	0.792079207921	single_origin_present_census_survival_without_terminal_af_matching	simulation_reference_tail_combines_selection_and_endpoint_af_enrichment	0.891089108911
gamma_smc	survival_only_overall_vs_overall	ancient_eurasia_han_introgression__af20__selected_s0p010__rep010	10	4500	p_overall	0.0217220562352	100	0.0314252150806	0.030764887245	0.0137233261514	0.0076360977821	0.00916046250025	0.0514663309445	0.056291776009	76	0.762376237624	single_origin_present_census_survival_without_terminal_af_matching	simulation_reference_tail_combines_selection_and_endpoint_af_enrichment	0.891089108911
gamma_smc	survival_only_overall_vs_overall	ancient_eurasia_han_introgression__af20__selected_s0p010__rep010	10	10000	p_overall	0.0340459197129	100	0.0523481277814	0.052962790245	0.0211351815143	0.0169165318823	0.019184654604	0.0810691512625	0.0870014500662	84	0.841584158416	single_origin_present_census_survival_without_terminal_af_matching	simulation_reference_tail_combines_selection_and_endpoint_af_enrichment	0.891089108911
gamma_smc	survival_only_overall_vs_overall	ancient_eurasia_han_introgression__af20__selected_s0p010__rep010	10	20000	p_overall	0.0452741375994	100	0.0796653532872	0.080014530415	0.0311301161914	0.0280137685882	0.031053238533	0.12851983223	0.136977999742	87	0.871287128713	single_origin_present_census_survival_without_terminal_af_matching	simulation_reference_tail_combines_selection_and_endpoint_af_enrichment	0.891089108911
gamma_smc	survival_only_overall_vs_overall	ancient_eurasia_han_introgression__af20__selected_s0p010__rep010	10	30000	p_overall	0.0543072210094	100	0.100771458003	0.10058792965	0.0395422505767	0.0350240973515	0.043105706048	0.16368386106	0.18826977124	89	0.891089108911	single_origin_present_census_survival_without_terminal_af_matching	simulation_reference_tail_combines_selection_and_endpoint_af_enrichment	0.891089108911
gamma_smc	survival_only_overall_vs_overall	ancient_eurasia_han_introgression__af20__selected_s0p010__rep010	10	40000	p_overall	0.0631242764346	100	0.118485393227	0.1170330671	0.0470191725574	0.0429400034127	0.0486591210895	0.196254895065	0.22294651461	89	0.891089108911	single_origin_present_census_survival_without_terminal_af_matching	simulation_reference_tail_combines_selection_and_endpoint_af_enrichment	0.891089108911
gamma_smc	survival_only_overall_vs_overall	ancient_eurasia_han_introgression__af20__selected_s0p010__rep010	10	50000	p_overall	0.0716188811291	100	0.133767813757	0.1303585247	0.0537555759399	0.0506619769277	0.0555342214775	0.226769650165	0.253922346965	89	0.891089108911	single_origin_present_census_survival_without_terminal_af_matching	simulation_reference_tail_combines_selection_and_endpoint_af_enrichment	0.891089108911
tree_truth	final_af_matched_alt_alt_minus_ref_ref	ancient_eurasia_han_introgression__af20__selected_s0p010__rep001	1	1000	p_hom_alt_minus_hom_ref	0	100	0.00948188161508	0	0.0620044868896	-0.0235703812317	-0.0161290322581	0.01	0.242578125	79	0.792079207921	same_demography_same_target_af_same_sample_size	selection_isolating_final_af_matched_genotype_contrast_sensitivity	0.792079207921
tree_truth	final_af_matched_alt_alt_minus_ref_ref	ancient_eurasia_han_introgression__af20__selected_s0p010__rep001	1	4500	p_hom_alt_minus_hom_ref	-0.015625	100	0.0425230189386	0	0.135987652137	-0.0634920634921	-0.0490927419355	0.318939393939	0.37	67	0.673267326733	same_demography_same_target_af_same_sample_size	selection_isolating_final_af_matched_genotype_contrast_sensitivity	0.785478547855
tree_truth	final_af_matched_alt_alt_minus_ref_ref	ancient_eurasia_han_introgression__af20__selected_s0p010__rep001	1	10000	p_hom_alt_minus_hom_ref	0.734375	100	0.105179685356	-0.015625	0.209797684908	-0.103571428571	-0.0910511363636	0.476894521249	0.685807291667	1	0.019801980198	same_demography_same_target_af_same_sample_size	selection_isolating_final_af_matched_genotype_contrast_sensitivity	0.0693069306931
tree_truth	final_af_matched_alt_alt_minus_ref_ref	ancient_eurasia_han_introgression__af20__selected_s0p010__rep001	1	20000	p_hom_alt_minus_hom_ref	0.984375	100	0.241614173162	0.186057692308	0.283414489157	-0.136290322581	-0.0959449404762	0.690625	0.838697458456	0	0.00990099009901	same_demography_same_target_af_same_sample_size	selection_isolating_final_af_matched_genotype_contrast_sensitivity	0.0693069306931
tree_truth	final_af_matched_alt_alt_minus_ref_ref	ancient_eurasia_han_introgression__af20__selected_s0p010__rep001	1	30000	p_hom_alt_minus_hom_ref	0.953125	100	0.384803867377	0.391824360341	0.345387436385	-0.152284946237	-0.11341191067	0.953125	0.969002403846	6	0.0693069306931	same_demography_same_target_af_same_sample_size	selection_isolating_final_af_matched_genotype_contrast_sensitivity	0.161716171617
tree_truth	final_af_matched_alt_alt_minus_ref_ref	ancient_eurasia_han_introgression__af20__selected_s0p010__rep001	1	40000	p_hom_alt_minus_hom_ref	0.90625	100	0.55387859904	0.634920634921	0.337141930804	-0.0857572115385	-0.0490842490842	0.938461538462	0.951612903226	13	0.138613861386	same_demography_same_target_af_same_sample_size	selection_isolating_final_af_matched_genotype_contrast_sensitivity	0.207920792079
tree_truth	final_af_matched_alt_alt_minus_ref_ref	ancient_eurasia_han_introgression__af20__selected_s0p010__rep001	1	50000	p_hom_alt_minus_hom_ref	0.90625	100	0.678153584381	0.804761904762	0.275670336405	-0.00992063492063	0.118997668998	0.9391191067	0.953125	14	0.148514851485	same_demography_same_target_af_same_sample_size	selection_isolating_final_af_matched_genotype_contrast_sensitivity	0.207920792079
tree_truth	final_af_matched_alt_alt_minus_ref_ref	ancient_eurasia_han_introgression__af20__selected_s0p010__rep002	2	1000	p_hom_alt_minus_hom_ref	-0.015625	100	0.00948188161508	0	0.0620044868896	-0.0235703812317	-0.0161290322581	0.01	0.242578125	89	0.891089108911	same_demography_same_target_af_same_sample_size	selection_isolating_final_af_matched_genotype_contrast_sensitivity	0.891089108911
tree_truth	final_af_matched_alt_alt_minus_ref_ref	ancient_eurasia_han_introgression__af20__selected_s0p010__rep002	2	4500	p_hom_alt_minus_hom_ref	0.203125	100	0.0425230189386	0	0.135987652137	-0.0634920634921	-0.0490927419355	0.318939393939	0.37	15	0.158415841584	same_demography_same_target_af_same_sample_size	selection_isolating_final_af_matched_genotype_contrast_sensitivity	0.554455445545
tree_truth	final_af_matched_alt_alt_minus_ref_ref	ancient_eurasia_han_introgression__af20__selected_s0p010__rep002	2	10000	p_hom_alt_minus_hom_ref	0.421875	100	0.105179685356	-0.015625	0.209797684908	-0.103571428571	-0.0910511363636	0.476894521249	0.685807291667	10	0.108910891089	same_demography_same_target_af_same_sample_size	selection_isolating_final_af_matched_genotype_contrast_sensitivity	0.554455445545
tree_truth	final_af_matched_alt_alt_minus_ref_ref	ancient_eurasia_han_introgression__af20__selected_s0p010__rep002	2	20000	p_hom_alt_minus_hom_ref	0.421875	100	0.241614173162	0.186057692308	0.283414489157	-0.136290322581	-0.0959449404762	0.690625	0.838697458456	28	0.287128712871	same_demography_same_target_af_same_sample_size	selection_isolating_final_af_matched_genotype_contrast_sensitivity	0.554455445545
tree_truth	final_af_matched_alt_alt_minus_ref_ref	ancient_eurasia_han_introgression__af20__selected_s0p010__rep002	2	30000	p_hom_alt_minus_hom_ref	0.578125	100	0.384803867377	0.391824360341	0.345387436385	-0.152284946237	-0.11341191067	0.953125	0.969002403846	31	0.316831683168	same_demography_same_target_af_same_sample_size	selection_isolating_final_af_matched_genotype_contrast_sensitivity	0.554455445545
tree_truth	final_af_matched_alt_alt_minus_ref_ref	ancient_eurasia_han_introgression__af20__selected_s0p010__rep002	2	40000	p_hom_alt_minus_hom_ref	0.53125	100	0.55387859904	0.634920634921	0.337141930804	-0.0857572115385	-0.0490842490842	0.938461538462	0.951612903226	56	0.564356435644	same_demography_same_target_af_same_sample_size	selection_isolating_final_af_matched_genotype_contrast_sensitivity	0.790099009901
tree_truth	final_af_matched_alt_alt_minus_ref_ref	ancient_eurasia_han_introgression__af20__selected_s0p010__rep002	2	50000	p_hom_alt_minus_hom_ref	0.53125	100	0.678153584381	0.804761904762	0.275670336405	-0.00992063492063	0.118997668998	0.9391191067	0.953125	73	0.732673267327	same_demography_same_target_af_same_sample_size	selection_isolating_final_af_matched_genotype_contrast_sensitivity	0.854785478548
tree_truth	final_af_matched_alt_alt_minus_ref_ref	ancient_eurasia_han_introgression__af20__selected_s0p010__rep003	3	1000	p_hom_alt_minus_hom_ref	0	100	0.00948188161508	0	0.0620044868896	-0.0235703812317	-0.0161290322581	0.01	0.242578125	79	0.792079207921	same_demography_same_target_af_same_sample_size	selection_isolating_final_af_matched_genotype_contrast_sensitivity	0.792079207921
tree_truth	final_af_matched_alt_alt_minus_ref_ref	ancient_eurasia_han_introgression__af20__selected_s0p010__rep003	3	4500	p_hom_alt_minus_hom_ref	0.666666666667	100	0.0425230189386	0	0.135987652137	-0.0634920634921	-0.0490927419355	0.318939393939	0.37	1	0.019801980198	same_demography_same_target_af_same_sample_size	selection_isolating_final_af_matched_genotype_contrast_sensitivity	0.138613861386
tree_truth	final_af_matched_alt_alt_minus_ref_ref	ancient_eurasia_han_introgression__af20__selected_s0p010__rep003	3	10000	p_hom_alt_minus_hom_ref	0.619047619048	100	0.105179685356	-0.015625	0.209797684908	-0.103571428571	-0.0910511363636	0.476894521249	0.685807291667	5	0.0594059405941	same_demography_same_target_af_same_sample_size	selection_isolating_final_af_matched_genotype_contrast_sensitivity	0.207920792079
tree_truth	final_af_matched_alt_alt_minus_ref_ref	ancient_eurasia_han_introgression__af20__selected_s0p010__rep003	3	20000	p_hom_alt_minus_hom_ref	0.587301587302	100	0.241614173162	0.186057692308	0.283414489157	-0.136290322581	-0.0959449404762	0.690625	0.838697458456	15	0.158415841584	same_demography_same_target_af_same_sample_size	selection_isolating_final_af_matched_genotype_contrast_sensitivity	0.369636963696
tree_truth	final_af_matched_alt_alt_minus_ref_ref	ancient_eurasia_han_introgression__af20__selected_s0p010__rep003	3	30000	p_hom_alt_minus_hom_ref	0.507936507937	100	0.384803867377	0.391824360341	0.345387436385	-0.152284946237	-0.11341191067	0.953125	0.969002403846	36	0.366336633663	same_demography_same_target_af_same_sample_size	selection_isolating_final_af_matched_genotype_contrast_sensitivity	0.641089108911
tree_truth	final_af_matched_alt_alt_minus_ref_ref	ancient_eurasia_han_introgression__af20__selected_s0p010__rep003	3	40000	p_hom_alt_minus_hom_ref	0.507936507937	100	0.55387859904	0.634920634921	0.337141930804	-0.0857572115385	-0.0490842490842	0.938461538462	0.951612903226	57	0.574257425743	same_demography_same_target_af_same_sample_size	selection_isolating_final_af_matched_genotype_contrast_sensitivity	0.792079207921
tree_truth	final_af_matched_alt_alt_minus_ref_ref	ancient_eurasia_han_introgression__af20__selected_s0p010__rep003	3	50000	p_hom_alt_minus_hom_ref	0.47619047619	100	0.678153584381	0.804761904762	0.275670336405	-0.00992063492063	0.118997668998	0.9391191067	0.953125	79	0.792079207921	same_demography_same_target_af_same_sample_size	selection_isolating_final_af_matched_genotype_contrast_sensitivity	0.792079207921
tree_truth	final_af_matched_alt_alt_minus_ref_ref	ancient_eurasia_han_introgression__af20__selected_s0p010__rep004	4	1000	p_hom_alt_minus_hom_ref	0	100	0.00948188161508	0	0.0620044868896	-0.0235703812317	-0.0161290322581	0.01	0.242578125	79	0.792079207921	same_demography_same_target_af_same_sample_size	selection_isolating_final_af_matched_genotype_contrast_sensitivity	0.792079207921
tree_truth	final_af_matched_alt_alt_minus_ref_ref	ancient_eurasia_han_introgression__af20__selected_s0p010__rep004	4	4500	p_hom_alt_minus_hom_ref	0	100	0.0425230189386	0	0.135987652137	-0.0634920634921	-0.0490927419355	0.318939393939	0.37	51	0.514851485149	same_demography_same_target_af_same_sample_size	selection_isolating_final_af_matched_genotype_contrast_sensitivity	0.635313531353
tree_truth	final_af_matched_alt_alt_minus_ref_ref	ancient_eurasia_han_introgression__af20__selected_s0p010__rep004	4	10000	p_hom_alt_minus_hom_ref	-0.0153846153846	100	0.105179685356	-0.015625	0.209797684908	-0.103571428571	-0.0910511363636	0.476894521249	0.685807291667	47	0.475247524752	same_demography_same_target_af_same_sample_size	selection_isolating_final_af_matched_genotype_contrast_sensitivity	0.635313531353
tree_truth	final_af_matched_alt_alt_minus_ref_ref	ancient_eurasia_han_introgression__af20__selected_s0p010__rep004	4	20000	p_hom_alt_minus_hom_ref	0.169230769231	100	0.241614173162	0.186057692308	0.283414489157	-0.136290322581	-0.0959449404762	0.690625	0.838697458456	54	0.544554455446	same_demography_same_target_af_same_sample_size	selection_isolating_final_af_matched_genotype_contrast_sensitivity	0.635313531353
tree_truth	final_af_matched_alt_alt_minus_ref_ref	ancient_eurasia_han_introgression__af20__selected_s0p010__rep004	4	30000	p_hom_alt_minus_hom_ref	0.523076923077	100	0.384803867377	0.391824360341	0.345387436385	-0.152284946237	-0.11341191067	0.953125	0.969002403846	36	0.366336633663	same_demography_same_target_af_same_sample_size	selection_isolating_final_af_matched_genotype_contrast_sensitivity	0.635313531353
tree_truth	final_af_matched_alt_alt_minus_ref_ref	ancient_eurasia_han_introgression__af20__selected_s0p010__rep004	4	40000	p_hom_alt_minus_hom_ref	0.876923076923	100	0.55387859904	0.634920634921	0.337141930804	-0.0857572115385	-0.0490842490842	0.938461538462	0.951612903226	25	0.257425742574	same_demography_same_target_af_same_sample_size	selection_isolating_final_af_matched_genotype_contrast_sensitivity	0.635313531353
tree_truth	final_af_matched_alt_alt_minus_ref_ref	ancient_eurasia_han_introgression__af20__selected_s0p010__rep004	4	50000	p_hom_alt_minus_hom_ref	0.846153846154	100	0.678153584381	0.804761904762	0.275670336405	-0.00992063492063	0.118997668998	0.9391191067	0.953125	36	0.366336633663	same_demography_same_target_af_same_sample_size	selection_isolating_final_af_matched_genotype_contrast_sensitivity	0.635313531353
tree_truth	final_af_matched_alt_alt_minus_ref_ref	ancient_eurasia_han_introgression__af20__selected_s0p010__rep005	5	1000	p_hom_alt_minus_hom_ref	-0.0153846153846	100	0.00948188161508	0	0.0620044868896	-0.0235703812317	-0.0161290322581	0.01	0.242578125	87	0.871287128713	same_demography_same_target_af_same_sample_size	selection_isolating_final_af_matched_genotype_contrast_sensitivity	0.960396039604
tree_truth	final_af_matched_alt_alt_minus_ref_ref	ancient_eurasia_han_introgression__af20__selected_s0p010__rep005	5	4500	p_hom_alt_minus_hom_ref	-0.0153846153846	100	0.0425230189386	0	0.135987652137	-0.0634920634921	-0.0490927419355	0.318939393939	0.37	62	0.623762376238	same_demography_same_target_af_same_sample_size	selection_isolating_final_af_matched_genotype_contrast_sensitivity	0.960396039604
tree_truth	final_af_matched_alt_alt_minus_ref_ref	ancient_eurasia_han_introgression__af20__selected_s0p010__rep005	5	10000	p_hom_alt_minus_hom_ref	-0.0615384615385	100	0.105179685356	-0.015625	0.209797684908	-0.103571428571	-0.0910511363636	0.476894521249	0.685807291667	90	0.90099009901	same_demography_same_target_af_same_sample_size	selection_isolating_final_af_matched_genotype_contrast_sensitivity	0.960396039604
tree_truth	final_af_matched_alt_alt_minus_ref_ref	ancient_eurasia_han_introgression__af20__selected_s0p010__rep005	5	20000	p_hom_alt_minus_hom_ref	-0.123076923077	100	0.241614173162	0.186057692308	0.283414489157	-0.136290322581	-0.0959449404762	0.690625	0.838697458456	96	0.960396039604	same_demography_same_target_af_same_sample_size	selection_isolating_final_af_matched_genotype_contrast_sensitivity	0.960396039604
tree_truth	final_af_matched_alt_alt_minus_ref_ref	ancient_eurasia_han_introgression__af20__selected_s0p010__rep005	5	30000	p_hom_alt_minus_hom_ref	0.246153846154	100	0.384803867377	0.391824360341	0.345387436385	-0.152284946237	-0.11341191067	0.953125	0.969002403846	63	0.633663366337	same_demography_same_target_af_same_sample_size	selection_isolating_final_af_matched_genotype_contrast_sensitivity	0.960396039604
tree_truth	final_af_matched_alt_alt_minus_ref_ref	ancient_eurasia_han_introgression__af20__selected_s0p010__rep005	5	40000	p_hom_alt_minus_hom_ref	0.2	100	0.55387859904	0.634920634921	0.337141930804	-0.0857572115385	-0.0490842490842	0.938461538462	0.951612903226	80	0.80198019802	same_demography_same_target_af_same_sample_size	selection_isolating_final_af_matched_genotype_contrast_sensitivity	0.960396039604
tree_truth	final_af_matched_alt_alt_minus_ref_ref	ancient_eurasia_han_introgression__af20__selected_s0p010__rep005	5	50000	p_hom_alt_minus_hom_ref	0.2	100	0.678153584381	0.804761904762	0.275670336405	-0.00992063492063	0.118997668998	0.9391191067	0.953125	91	0.910891089109	same_demography_same_target_af_same_sample_size	selection_isolating_final_af_matched_genotype_contrast_sensitivity	0.960396039604
tree_truth	final_af_matched_alt_alt_minus_ref_ref	ancient_eurasia_han_introgression__af20__selected_s0p010__rep006	6	1000	p_hom_alt_minus_hom_ref	0	100	0.00948188161508	0	0.0620044868896	-0.0235703812317	-0.0161290322581	0.01	0.242578125	79	0.792079207921	same_demography_same_target_af_same_sample_size	selection_isolating_final_af_matched_genotype_contrast_sensitivity	0.841584158416
tree_truth	final_af_matched_alt_alt_minus_ref_ref	ancient_eurasia_han_introgression__af20__selected_s0p010__rep006	6	4500	p_hom_alt_minus_hom_ref	-0.03125	100	0.0425230189386	0	0.135987652137	-0.0634920634921	-0.0490927419355	0.318939393939	0.37	83	0.831683168317	same_demography_same_target_af_same_sample_size	selection_isolating_final_af_matched_genotype_contrast_sensitivity	0.841584158416
tree_truth	final_af_matched_alt_alt_minus_ref_ref	ancient_eurasia_han_introgression__af20__selected_s0p010__rep006	6	10000	p_hom_alt_minus_hom_ref	-0.046875	100	0.105179685356	-0.015625	0.209797684908	-0.103571428571	-0.0910511363636	0.476894521249	0.685807291667	84	0.841584158416	same_demography_same_target_af_same_sample_size	selection_isolating_final_af_matched_genotype_contrast_sensitivity	0.841584158416
tree_truth	final_af_matched_alt_alt_minus_ref_ref	ancient_eurasia_han_introgression__af20__selected_s0p010__rep006	6	20000	p_hom_alt_minus_hom_ref	0.15625	100	0.241614173162	0.186057692308	0.283414489157	-0.136290322581	-0.0959449404762	0.690625	0.838697458456	57	0.574257425743	same_demography_same_target_af_same_sample_size	selection_isolating_final_af_matched_genotype_contrast_sensitivity	0.841584158416
tree_truth	final_af_matched_alt_alt_minus_ref_ref	ancient_eurasia_han_introgression__af20__selected_s0p010__rep006	6	30000	p_hom_alt_minus_hom_ref	0.625	100	0.384803867377	0.391824360341	0.345387436385	-0.152284946237	-0.11341191067	0.953125	0.969002403846	24	0.247524752475	same_demography_same_target_af_same_sample_size	selection_isolating_final_af_matched_genotype_contrast_sensitivity	0.841584158416
tree_truth	final_af_matched_alt_alt_minus_ref_ref	ancient_eurasia_han_introgression__af20__selected_s0p010__rep006	6	40000	p_hom_alt_minus_hom_ref	0.59375	100	0.55387859904	0.634920634921	0.337141930804	-0.0857572115385	-0.0490842490842	0.938461538462	0.951612903226	53	0.534653465347	same_demography_same_target_af_same_sample_size	selection_isolating_final_af_matched_genotype_contrast_sensitivity	0.841584158416
tree_truth	final_af_matched_alt_alt_minus_ref_ref	ancient_eurasia_han_introgression__af20__selected_s0p010__rep006	6	50000	p_hom_alt_minus_hom_ref	0.578125	100	0.678153584381	0.804761904762	0.275670336405	-0.00992063492063	0.118997668998	0.9391191067	0.953125	72	0.722772277228	same_demography_same_target_af_same_sample_size	selection_isolating_final_af_matched_genotype_contrast_sensitivity	0.841584158416
tree_truth	final_af_matched_alt_alt_minus_ref_ref	ancient_eurasia_han_introgression__af20__selected_s0p010__rep007	7	1000	p_hom_alt_minus_hom_ref	-0.0151515151515	100	0.00948188161508	0	0.0620044868896	-0.0235703812317	-0.0161290322581	0.01	0.242578125	83	0.831683168317	same_demography_same_target_af_same_sample_size	selection_isolating_final_af_matched_genotype_contrast_sensitivity	0.950495049505
tree_truth	final_af_matched_alt_alt_minus_ref_ref	ancient_eurasia_han_introgression__af20__selected_s0p010__rep007	7	4500	p_hom_alt_minus_hom_ref	-0.030303030303	100	0.0425230189386	0	0.135987652137	-0.0634920634921	-0.0490927419355	0.318939393939	0.37	72	0.722772277228	same_demography_same_target_af_same_sample_size	selection_isolating_final_af_matched_genotype_contrast_sensitivity	0.950495049505
tree_truth	final_af_matched_alt_alt_minus_ref_ref	ancient_eurasia_han_introgression__af20__selected_s0p010__rep007	7	10000	p_hom_alt_minus_hom_ref	-0.0909090909091	100	0.105179685356	-0.015625	0.209797684908	-0.103571428571	-0.0910511363636	0.476894521249	0.685807291667	95	0.950495049505	same_demography_same_target_af_same_sample_size	selection_isolating_final_af_matched_genotype_contrast_sensitivity	0.950495049505
tree_truth	final_af_matched_alt_alt_minus_ref_ref	ancient_eurasia_han_introgression__af20__selected_s0p010__rep007	7	20000	p_hom_alt_minus_hom_ref	-0.106060606061	100	0.241614173162	0.186057692308	0.283414489157	-0.136290322581	-0.0959449404762	0.690625	0.838697458456	95	0.950495049505	same_demography_same_target_af_same_sample_size	selection_isolating_final_af_matched_genotype_contrast_sensitivity	0.950495049505
tree_truth	final_af_matched_alt_alt_minus_ref_ref	ancient_eurasia_han_introgression__af20__selected_s0p010__rep007	7	30000	p_hom_alt_minus_hom_ref	-0.121212121212	100	0.384803867377	0.391824360341	0.345387436385	-0.152284946237	-0.11341191067	0.953125	0.969002403846	95	0.950495049505	same_demography_same_target_af_same_sample_size	selection_isolating_final_af_matched_genotype_contrast_sensitivity	0.950495049505
tree_truth	final_af_matched_alt_alt_minus_ref_ref	ancient_eurasia_han_introgression__af20__selected_s0p010__rep007	7	40000	p_hom_alt_minus_hom_ref	0.212121212121	100	0.55387859904	0.634920634921	0.337141930804	-0.0857572115385	-0.0490842490842	0.938461538462	0.951612903226	80	0.80198019802	same_demography_same_target_af_same_sample_size	selection_isolating_final_af_matched_genotype_contrast_sensitivity	0.950495049505
tree_truth	final_af_matched_alt_alt_minus_ref_ref	ancient_eurasia_han_introgression__af20__selected_s0p010__rep007	7	50000	p_hom_alt_minus_hom_ref	0.363636363636	100	0.678153584381	0.804761904762	0.275670336405	-0.00992063492063	0.118997668998	0.9391191067	0.953125	84	0.841584158416	same_demography_same_target_af_same_sample_size	selection_isolating_final_af_matched_genotype_contrast_sensitivity	0.950495049505
tree_truth	final_af_matched_alt_alt_minus_ref_ref	ancient_eurasia_han_introgression__af20__selected_s0p010__rep008	8	1000	p_hom_alt_minus_hom_ref	0.333333333333	100	0.00948188161508	0	0.0620044868896	-0.0235703812317	-0.0161290322581	0.01	0.242578125	2	0.029702970297	same_demography_same_target_af_same_sample_size	selection_isolating_final_af_matched_genotype_contrast_sensitivity	0.207920792079
tree_truth	final_af_matched_alt_alt_minus_ref_ref	ancient_eurasia_han_introgression__af20__selected_s0p010__rep008	8	4500	p_hom_alt_minus_hom_ref	0.333333333333	100	0.0425230189386	0	0.135987652137	-0.0634920634921	-0.0490927419355	0.318939393939	0.37	5	0.0594059405941	same_demography_same_target_af_same_sample_size	selection_isolating_final_af_matched_genotype_contrast_sensitivity	0.207920792079
tree_truth	final_af_matched_alt_alt_minus_ref_ref	ancient_eurasia_han_introgression__af20__selected_s0p010__rep008	8	10000	p_hom_alt_minus_hom_ref	0.31746031746	100	0.105179685356	-0.015625	0.209797684908	-0.103571428571	-0.0910511363636	0.476894521249	0.685807291667	16	0.168316831683	same_demography_same_target_af_same_sample_size	selection_isolating_final_af_matched_genotype_contrast_sensitivity	0.235643564356
tree_truth	final_af_matched_alt_alt_minus_ref_ref	ancient_eurasia_han_introgression__af20__selected_s0p010__rep008	8	20000	p_hom_alt_minus_hom_ref	0.587301587302	100	0.241614173162	0.186057692308	0.283414489157	-0.136290322581	-0.0959449404762	0.690625	0.838697458456	15	0.158415841584	same_demography_same_target_af_same_sample_size	selection_isolating_final_af_matched_genotype_contrast_sensitivity	0.235643564356
tree_truth	final_af_matched_alt_alt_minus_ref_ref	ancient_eurasia_han_introgression__af20__selected_s0p010__rep008	8	30000	p_hom_alt_minus_hom_ref	0.888888888889	100	0.384803867377	0.391824360341	0.345387436385	-0.152284946237	-0.11341191067	0.953125	0.969002403846	13	0.138613861386	same_demography_same_target_af_same_sample_size	selection_isolating_final_af_matched_genotype_contrast_sensitivity	0.235643564356
tree_truth	final_af_matched_alt_alt_minus_ref_ref	ancient_eurasia_han_introgression__af20__selected_s0p010__rep008	8	40000	p_hom_alt_minus_hom_ref	0.873015873016	100	0.55387859904	0.634920634921	0.337141930804	-0.0857572115385	-0.0490842490842	0.938461538462	0.951612903226	26	0.267326732673	same_demography_same_target_af_same_sample_size	selection_isolating_final_af_matched_genotype_contrast_sensitivity	0.311881188119
tree_truth	final_af_matched_alt_alt_minus_ref_ref	ancient_eurasia_han_introgression__af20__selected_s0p010__rep008	8	50000	p_hom_alt_minus_hom_ref	0.825396825397	100	0.678153584381	0.804761904762	0.275670336405	-0.00992063492063	0.118997668998	0.9391191067	0.953125	45	0.455445544554	same_demography_same_target_af_same_sample_size	selection_isolating_final_af_matched_genotype_contrast_sensitivity	0.455445544554
tree_truth	final_af_matched_alt_alt_minus_ref_ref	ancient_eurasia_han_introgression__af20__selected_s0p010__rep009	9	1000	p_hom_alt_minus_hom_ref	0	100	0.00948188161508	0	0.0620044868896	-0.0235703812317	-0.0161290322581	0.01	0.242578125	79	0.792079207921	same_demography_same_target_af_same_sample_size	selection_isolating_final_af_matched_genotype_contrast_sensitivity	0.920792079208
tree_truth	final_af_matched_alt_alt_minus_ref_ref	ancient_eurasia_han_introgression__af20__selected_s0p010__rep009	9	4500	p_hom_alt_minus_hom_ref	-0.015873015873	100	0.0425230189386	0	0.135987652137	-0.0634920634921	-0.0490927419355	0.318939393939	0.37	68	0.683168316832	same_demography_same_target_af_same_sample_size	selection_isolating_final_af_matched_genotype_contrast_sensitivity	0.920792079208
tree_truth	final_af_matched_alt_alt_minus_ref_ref	ancient_eurasia_han_introgression__af20__selected_s0p010__rep009	9	10000	p_hom_alt_minus_hom_ref	-0.031746031746	100	0.105179685356	-0.015625	0.209797684908	-0.103571428571	-0.0910511363636	0.476894521249	0.685807291667	73	0.732673267327	same_demography_same_target_af_same_sample_size	selection_isolating_final_af_matched_genotype_contrast_sensitivity	0.920792079208
