unit_id	bank_role	simulation_class	replicate_index	seed	selection_coefficient	present_conditioning	simulation_completion_sha256	final_census_alt_count	final_census_total_count	final_census_af	final_census_segregating	pool_diploids	final_pool_alt_count	final_pool_total_count	final_pool_af	pool_detected	pool_fixed	sample_diploids	sample_alt_count	sample_total_count	sample_af	sample_detected	sample_fixed	panel_seed	hom_ref_diploids	heterozygous_diploids	hom_alt_diploids	mutation_origin_generations	introgression_pulse_generations	selection_end_generations	realized_frequency_trajectory_persisted
ancient_eurasia_single_origin_survival__neutral__rep088	survival_only_primary	neutral	88	1843748505	0	strict_complete_simulated_q5_present_han_census_segregation; pool_and_panel_observational	da6bf462d541b30552461689ff078e7e7f5e033f394385ac077f6f30c0d157af	547	2520	0.217063492063	1	500	222	1000	0.222	True	False	100	47	200	0.235	True	False	439560946				2400	2272		False
ancient_eurasia_single_origin_survival__neutral__rep089	survival_only_primary	neutral	89	1889132124	0	strict_complete_simulated_q5_present_han_census_segregation; pool_and_panel_observational	0b6146532300884bcb32dcc07cbf5071f6e25f636be0dd4916ff64861db2eb92	167	2520	0.0662698412698	1	500	61	1000	0.061	True	False	100	8	200	0.04	True	False	516106850				2400	2272		False
ancient_eurasia_single_origin_survival__neutral__rep090	survival_only_primary	neutral	90	816281045	0	strict_complete_simulated_q5_present_han_census_segregation; pool_and_panel_observational	622d943f16ea7f1e8e6a44c61997290dd16153e6531fc698de20ae960e56dade	168	2520	0.0666666666667	1	500	59	1000	0.059	True	False	100	15	200	0.075	True	False	269890775				2400	2272		False
ancient_eurasia_single_origin_survival__neutral__rep091	survival_only_primary	neutral	91	439010525	0	strict_complete_simulated_q5_present_han_census_segregation; pool_and_panel_observational	1c08b51aef6673d8207a395df5a5d8ecb0e0279eb298e79f69789a48fc00e1a1	274	2520	0.10873015873	1	500	104	1000	0.104	True	False	100	18	200	0.09	True	False	642646662				2400	2272		False
ancient_eurasia_single_origin_survival__neutral__rep092	survival_only_primary	neutral	92	1271384818	0	strict_complete_simulated_q5_present_han_census_segregation; pool_and_panel_observational	abc8162051f816c6e8dfaae3b7cc91c733a7983364a08770ed619242add2c782	147	2520	0.0583333333333	1	500	52	1000	0.052	True	False	100	8	200	0.04	True	False	725557606				2400	2272		False
ancient_eurasia_single_origin_survival__neutral__rep093	survival_only_primary	neutral	93	1340486459	0	strict_complete_simulated_q5_present_han_census_segregation; pool_and_panel_observational	12f68104769ab0294d496d181d8449226620bfaa18e81e376fe00ddf61f82115	161	2520	0.0638888888889	1	500	60	1000	0.06	True	False	100	13	200	0.065	True	False	2072722062				2400	2272		False
ancient_eurasia_single_origin_survival__neutral__rep094	survival_only_primary	neutral	94	923574852	0	strict_complete_simulated_q5_present_han_census_segregation; pool_and_panel_observational	2bba8f9e0141abf8266ca2ff734c507e2ceb4f4a002aab11a7231acf3c14c788	537	2520	0.213095238095	1	500	209	1000	0.209	True	False	100	34	200	0.17	True	False	974744649				2400	2272		False
ancient_eurasia_single_origin_survival__neutral__rep095	survival_only_primary	neutral	95	2060780808	0	strict_complete_simulated_q5_present_han_census_segregation; pool_and_panel_observational	51721359ebb1656e7704342952b7a6d717b237f239c4370ea18f1a6bf4216ad8	143	2520	0.056746031746	1	500	64	1000	0.064	True	False	100	17	200	0.085	True	False	1283032276				2400	2272		False
ancient_eurasia_single_origin_survival__neutral__rep096	survival_only_primary	neutral	96	1969617958	0	strict_complete_simulated_q5_present_han_census_segregation; pool_and_panel_observational	d6c7f0150ed51678d5a1212354af70b20091a5309ea71222b7565d125062794a	496	2520	0.196825396825	1	500	209	1000	0.209	True	False	100	42	200	0.21	True	False	677900113				2400	2272		False
ancient_eurasia_single_origin_survival__neutral__rep097	survival_only_primary	neutral	97	414383884	0	strict_complete_simulated_q5_present_han_census_segregation; pool_and_panel_observational	971a7e713dea500db1f3579290cd1abab0f46201297b41d79afd7a88e319773c	85	2520	0.0337301587302	1	500	32	1000	0.032	True	False	100	4	200	0.02	True	False	74940726				2400	2272		False
ancient_eurasia_single_origin_survival__neutral__rep098	survival_only_primary	neutral	98	1977180557	0	strict_complete_simulated_q5_present_han_census_segregation; pool_and_panel_observational	b06f773a604fe7e5c6055f410a205b87eb1aad332f72a46c12c0d85612fc7e41	188	2520	0.0746031746032	1	500	81	1000	0.081	True	False	100	18	200	0.09	True	False	1077106738				2400	2272		False
ancient_eurasia_single_origin_survival__neutral__rep099	survival_only_primary	neutral	99	871668962	0	strict_complete_simulated_q5_present_han_census_segregation; pool_and_panel_observational	7b00dfced35db3f1797f49345bac24d5cf62d79904623672823b750761ea808a	678	2520	0.269047619048	1	500	269	1000	0.269	True	False	100	45	200	0.225	True	False	1266727392				2400	2272		False
