source	unit_id	simulation_class	selection_coefficient	target_allele_frequency	replicate_index	panel_n_diploid_samples	threshold_years	p_overall	p_hom_ref	p_hom_alt	p_hom_alt_minus_hom_ref	bank_role	score_scope
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep004	neutral	0	0.2	4	100	40000	0.13	0.15625	0.75	0.59375	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep004	neutral	0	0.2	4	100	50000	0.14	0.15625	1	0.84375	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep005	neutral	0	0.2	5	100	1000	0	0	0	0	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep005	neutral	0	0.2	5	100	4500	0	0	0	0	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep005	neutral	0	0.2	5	100	10000	0.03	0.047619047619	0	-0.047619047619	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep005	neutral	0	0.2	5	100	20000	0.03	0.047619047619	0	-0.047619047619	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep005	neutral	0	0.2	5	100	30000	0.04	0.0634920634921	0	-0.0634920634921	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep005	neutral	0	0.2	5	100	40000	0.11	0.15873015873	0.333333333333	0.174603174603	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep005	neutral	0	0.2	5	100	50000	0.11	0.15873015873	0.333333333333	0.174603174603	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep006	neutral	0	0.2	6	100	1000	0	0	0	0	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep006	neutral	0	0.2	6	100	4500	0.02	0.031746031746	0	-0.031746031746	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep006	neutral	0	0.2	6	100	10000	0.02	0.031746031746	0	-0.031746031746	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep006	neutral	0	0.2	6	100	20000	0.1	0.15873015873	0	-0.15873015873	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep006	neutral	0	0.2	6	100	30000	0.12	0.174603174603	0.333333333333	0.15873015873	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep006	neutral	0	0.2	6	100	40000	0.25	0.349206349206	1	0.650793650794	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep006	neutral	0	0.2	6	100	50000	0.26	0.365079365079	1	0.634920634921	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep007	neutral	0	0.2	7	100	1000	0	0	0	0	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep007	neutral	0	0.2	7	100	4500	0	0	0	0	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep007	neutral	0	0.2	7	100	10000	0.02	0.015873015873	0.333333333333	0.31746031746	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep007	neutral	0	0.2	7	100	20000	0.04	0.015873015873	1	0.984126984127	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep007	neutral	0	0.2	7	100	30000	0.08	0.0793650793651	1	0.920634920635	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep007	neutral	0	0.2	7	100	40000	0.08	0.0793650793651	1	0.920634920635	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep007	neutral	0	0.2	7	100	50000	0.16	0.206349206349	1	0.793650793651	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep008	neutral	0	0.2	8	100	1000	0	0	0	0	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep008	neutral	0	0.2	8	100	4500	0	0	0	0	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep008	neutral	0	0.2	8	100	10000	0.01	0.015873015873	0	-0.015873015873	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep008	neutral	0	0.2	8	100	20000	0.01	0.015873015873	0	-0.015873015873	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep008	neutral	0	0.2	8	100	30000	0.03	0.047619047619	0	-0.047619047619	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep008	neutral	0	0.2	8	100	40000	0.03	0.047619047619	0	-0.047619047619	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep008	neutral	0	0.2	8	100	50000	0.07	0.0634920634921	1	0.936507936508	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep009	neutral	0	0.2	9	100	1000	0	0	0	0	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep009	neutral	0	0.2	9	100	4500	0.02	0.0307692307692	0	-0.0307692307692	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep009	neutral	0	0.2	9	100	10000	0.05	0.0769230769231	0	-0.0769230769231	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep009	neutral	0	0.2	9	100	20000	0.13	0.169230769231	0.4	0.230769230769	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep009	neutral	0	0.2	9	100	30000	0.14	0.184615384615	0.4	0.215384615385	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep009	neutral	0	0.2	9	100	40000	0.17	0.184615384615	1	0.815384615385	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep009	neutral	0	0.2	9	100	50000	0.18	0.2	1	0.8	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep010	neutral	0	0.2	10	100	1000	0	0	0	0	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep010	neutral	0	0.2	10	100	4500	0	0	0	0	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep010	neutral	0	0.2	10	100	10000	0.02	0.0153846153846	0.2	0.184615384615	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep010	neutral	0	0.2	10	100	20000	0.07	0.0923076923077	0.2	0.107692307692	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep010	neutral	0	0.2	10	100	30000	0.12	0.169230769231	0.2	0.0307692307692	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep010	neutral	0	0.2	10	100	40000	0.17	0.246153846154	0.2	-0.0461538461538	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep010	neutral	0	0.2	10	100	50000	0.23	0.292307692308	0.8	0.507692307692	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep011	neutral	0	0.2	11	100	1000	0	0	0	0	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep011	neutral	0	0.2	11	100	4500	0	0	0	0	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep011	neutral	0	0.2	11	100	10000	0.02	0.015873015873	0.333333333333	0.31746031746	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep011	neutral	0	0.2	11	100	20000	0.04	0.047619047619	0.333333333333	0.285714285714	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep011	neutral	0	0.2	11	100	30000	0.06	0.0793650793651	0.333333333333	0.253968253968	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep011	neutral	0	0.2	11	100	40000	0.09	0.0952380952381	1	0.904761904762	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep011	neutral	0	0.2	11	100	50000	0.1	0.111111111111	1	0.888888888889	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep012	neutral	0	0.2	12	100	1000	0	0	0	0	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep012	neutral	0	0.2	12	100	4500	0.01	0.015625	0	-0.015625	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep012	neutral	0	0.2	12	100	10000	0.03	0.03125	0.25	0.21875	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep012	neutral	0	0.2	12	100	20000	0.07	0.0625	0.75	0.6875	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep012	neutral	0	0.2	12	100	30000	0.09	0.09375	0.75	0.65625	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep012	neutral	0	0.2	12	100	40000	0.11	0.109375	1	0.890625	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep012	neutral	0	0.2	12	100	50000	0.11	0.109375	1	0.890625	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep013	neutral	0	0.2	13	100	1000	0	0	0	0	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep013	neutral	0	0.2	13	100	4500	0.02	0.0322580645161	0	-0.0322580645161	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep013	neutral	0	0.2	13	100	10000	0.05	0.0645161290323	0.5	0.435483870968	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep013	neutral	0	0.2	13	100	20000	0.06	0.0806451612903	0.5	0.41935483871	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep013	neutral	0	0.2	13	100	30000	0.08	0.0967741935484	1	0.903225806452	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep013	neutral	0	0.2	13	100	40000	0.08	0.0967741935484	1	0.903225806452	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep013	neutral	0	0.2	13	100	50000	0.11	0.145161290323	1	0.854838709677	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep014	neutral	0	0.2	14	100	1000	0	0	0	0	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep014	neutral	0	0.2	14	100	4500	0.02	0.015873015873	0.333333333333	0.31746031746	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep014	neutral	0	0.2	14	100	10000	0.03	0.015873015873	0.666666666667	0.650793650794	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep014	neutral	0	0.2	14	100	20000	0.11	0.142857142857	0.666666666667	0.52380952381	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep014	neutral	0	0.2	14	100	30000	0.16	0.222222222222	0.666666666667	0.444444444444	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep014	neutral	0	0.2	14	100	40000	0.18	0.238095238095	1	0.761904761905	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep014	neutral	0	0.2	14	100	50000	0.18	0.238095238095	1	0.761904761905	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep015	neutral	0	0.2	15	100	1000	0	0	0	0	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep015	neutral	0	0.2	15	100	4500	0.02	0.0307692307692	0	-0.0307692307692	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep015	neutral	0	0.2	15	100	10000	0.02	0.0307692307692	0	-0.0307692307692	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep015	neutral	0	0.2	15	100	20000	0.03	0.0461538461538	0	-0.0461538461538	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep015	neutral	0	0.2	15	100	30000	0.08	0.123076923077	0	-0.123076923077	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep015	neutral	0	0.2	15	100	40000	0.16	0.215384615385	0.4	0.184615384615	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep015	neutral	0	0.2	15	100	50000	0.17	0.230769230769	0.4	0.169230769231	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep016	neutral	0	0.2	16	100	1000	0	0	0	0	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep016	neutral	0	0.2	16	100	4500	0	0	0	0	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep016	neutral	0	0.2	16	100	10000	0.03	0.046875	0	-0.046875	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep016	neutral	0	0.2	16	100	20000	0.04	0.0625	0	-0.0625	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep016	neutral	0	0.2	16	100	30000	0.07	0.078125	0.5	0.421875	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep016	neutral	0	0.2	16	100	40000	0.08	0.09375	0.5	0.40625	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep016	neutral	0	0.2	16	100	50000	0.11	0.109375	1	0.890625	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep017	neutral	0	0.2	17	100	1000	0.01	0.015873015873	0	-0.015873015873	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep017	neutral	0	0.2	17	100	4500	0.01	0.015873015873	0	-0.015873015873	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep017	neutral	0	0.2	17	100	10000	0.02	0.031746031746	0	-0.031746031746	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep017	neutral	0	0.2	17	100	20000	0.03	0.047619047619	0	-0.047619047619	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep017	neutral	0	0.2	17	100	30000	0.05	0.0634920634921	0.333333333333	0.269841269841	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep017	neutral	0	0.2	17	100	40000	0.07	0.0634920634921	1	0.936507936508	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep017	neutral	0	0.2	17	100	50000	0.1	0.111111111111	1	0.888888888889	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep018	neutral	0	0.2	18	100	1000	0	0	0	0	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep018	neutral	0	0.2	18	100	4500	0.04	0.0634920634921	0	-0.0634920634921	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep018	neutral	0	0.2	18	100	10000	0.06	0.0952380952381	0	-0.0952380952381	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep018	neutral	0	0.2	18	100	20000	0.09	0.142857142857	0	-0.142857142857	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep018	neutral	0	0.2	18	100	30000	0.11	0.174603174603	0	-0.174603174603	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep018	neutral	0	0.2	18	100	40000	0.12	0.174603174603	0.333333333333	0.15873015873	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep018	neutral	0	0.2	18	100	50000	0.14	0.174603174603	1	0.825396825397	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep019	neutral	0	0.2	19	100	1000	0	0	0	0	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep019	neutral	0	0.2	19	100	4500	0.02	0.03125	0	-0.03125	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep019	neutral	0	0.2	19	100	10000	0.02	0.03125	0	-0.03125	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep019	neutral	0	0.2	19	100	20000	0.03	0.046875	0	-0.046875	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep019	neutral	0	0.2	19	100	30000	0.06	0.0625	0.5	0.4375	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep019	neutral	0	0.2	19	100	40000	0.08	0.09375	0.5	0.40625	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep019	neutral	0	0.2	19	100	50000	0.09	0.109375	0.5	0.390625	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep020	neutral	0	0.2	20	100	1000	0	0	0	0	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep020	neutral	0	0.2	20	100	4500	0	0	0	0	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep020	neutral	0	0.2	20	100	10000	0.01	0.015625	0	-0.015625	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep020	neutral	0	0.2	20	100	20000	0.02	0.03125	0	-0.03125	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep020	neutral	0	0.2	20	100	30000	0.02	0.03125	0	-0.03125	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep020	neutral	0	0.2	20	100	40000	0.06	0.09375	0	-0.09375	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep020	neutral	0	0.2	20	100	50000	0.08	0.125	0	-0.125	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep021	neutral	0	0.2	21	100	1000	0	0	0	0	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep021	neutral	0	0.2	21	100	4500	0.02	0.0307692307692	0	-0.0307692307692	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep021	neutral	0	0.2	21	100	10000	0.02	0.0307692307692	0	-0.0307692307692	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep021	neutral	0	0.2	21	100	20000	0.04	0.0615384615385	0	-0.0615384615385	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep021	neutral	0	0.2	21	100	30000	0.08	0.0769230769231	0.6	0.523076923077	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep021	neutral	0	0.2	21	100	40000	0.1	0.0923076923077	0.8	0.707692307692	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep021	neutral	0	0.2	21	100	50000	0.11	0.0923076923077	1	0.907692307692	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep022	neutral	0	0.2	22	100	1000	0	0	0	0	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep022	neutral	0	0.2	22	100	4500	0.02	0.03125	0	-0.03125	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep022	neutral	0	0.2	22	100	10000	0.02	0.03125	0	-0.03125	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep022	neutral	0	0.2	22	100	20000	0.04	0.0625	0	-0.0625	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep022	neutral	0	0.2	22	100	30000	0.08	0.109375	0.25	0.140625	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep022	neutral	0	0.2	22	100	40000	0.11	0.109375	1	0.890625	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep022	neutral	0	0.2	22	100	50000	0.11	0.109375	1	0.890625	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep023	neutral	0	0.2	23	100	1000	0	0	0	0	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep023	neutral	0	0.2	23	100	4500	0.02	0.015873015873	0.333333333333	0.31746031746	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep023	neutral	0	0.2	23	100	10000	0.02	0.015873015873	0.333333333333	0.31746031746	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep023	neutral	0	0.2	23	100	20000	0.06	0.0634920634921	0.666666666667	0.603174603175	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep023	neutral	0	0.2	23	100	30000	0.08	0.0793650793651	1	0.920634920635	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep023	neutral	0	0.2	23	100	40000	0.11	0.126984126984	1	0.873015873016	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep023	neutral	0	0.2	23	100	50000	0.15	0.190476190476	1	0.809523809524	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep024	neutral	0	0.2	24	100	1000	0.01	0.015625	0	-0.015625	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep024	neutral	0	0.2	24	100	4500	0.02	0.015625	0.25	0.234375	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep024	neutral	0	0.2	24	100	10000	0.04	0.046875	0.25	0.203125	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep024	neutral	0	0.2	24	100	20000	0.07	0.09375	0.25	0.15625	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep024	neutral	0	0.2	24	100	30000	0.1	0.09375	1	0.90625	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep024	neutral	0	0.2	24	100	40000	0.14	0.15625	1	0.84375	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep024	neutral	0	0.2	24	100	50000	0.14	0.15625	1	0.84375	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep025	neutral	0	0.2	25	100	1000	0	0	0	0	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep025	neutral	0	0.2	25	100	4500	0.01	0.0149253731343	0	-0.0149253731343	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep025	neutral	0	0.2	25	100	10000	0.03	0.0149253731343	0.285714285714	0.27078891258	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep025	neutral	0	0.2	25	100	20000	0.04	0.0298507462687	0.285714285714	0.255863539446	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep025	neutral	0	0.2	25	100	30000	0.08	0.089552238806	0.285714285714	0.196162046908	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep025	neutral	0	0.2	25	100	40000	0.11	0.119402985075	0.428571428571	0.309168443497	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep025	neutral	0	0.2	25	100	50000	0.19	0.179104477612	1	0.820895522388	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep026	neutral	0	0.2	26	100	1000	0.01	0.015873015873	0	-0.015873015873	matched_af_sensitivity	focal_nearest_within_diploid
tree_truth	ancient_eurasia_han_introgression__af20__neutral__rep026	neutral	0	0.2	26	100	4500	0.04	0.0634920634921	0	-0.0634920634921	matched_af_sensitivity	focal_nearest_within_diploid
