arm_id	mode	unit_id	replicate_index	genotype_class	n_pairs	threshold_years	threshold_generations	p_tmrca_lt_threshold	mean_tmrca_generations	median_tmrca_generations	seed
eas_phlash	neutral	eas_phlash__neutral__rep009	9	hom_noncarrier	100	4500.0	180.0	0.01	21829.00943204495	6740.0	41260828
eas_phlash	neutral	eas_phlash__neutral__rep009	9	hom_noncarrier	100	10000.0	400.0	0.04	21829.00943204495	6740.0	41260828
eas_phlash	neutral	eas_phlash__neutral__rep009	9	hom_noncarrier	100	20000.0	800.0	0.08	21829.00943204495	6740.0	41260828
eas_phlash	neutral	eas_phlash__neutral__rep009	9	hom_noncarrier	100	30000.0	1200.0	0.12	21829.00943204495	6740.0	41260828
eas_phlash	neutral	eas_phlash__neutral__rep009	9	hom_noncarrier	100	40000.0	1600.0	0.17	21829.00943204495	6740.0	41260828
eas_phlash	neutral	eas_phlash__neutral__rep009	9	hom_noncarrier	100	50000.0	2000.0	0.21	21829.00943204495	6740.0	41260828
eas_phlash	neutral	eas_phlash__neutral__rep009	9	overall	100	1000.0	40.0	0.0	21829.00943204495	6740.0	41260828
eas_phlash	neutral	eas_phlash__neutral__rep009	9	overall	100	4500.0	180.0	0.01	21829.00943204495	6740.0	41260828
eas_phlash	neutral	eas_phlash__neutral__rep009	9	overall	100	10000.0	400.0	0.04	21829.00943204495	6740.0	41260828
eas_phlash	neutral	eas_phlash__neutral__rep009	9	overall	100	20000.0	800.0	0.08	21829.00943204495	6740.0	41260828
eas_phlash	neutral	eas_phlash__neutral__rep009	9	overall	100	30000.0	1200.0	0.12	21829.00943204495	6740.0	41260828
eas_phlash	neutral	eas_phlash__neutral__rep009	9	overall	100	40000.0	1600.0	0.17	21829.00943204495	6740.0	41260828
eas_phlash	neutral	eas_phlash__neutral__rep009	9	overall	100	50000.0	2000.0	0.21	21829.00943204495	6740.0	41260828
eas_phlash	neutral	eas_phlash__neutral__rep010	10	het	0	1000.0	40.0				41260829
eas_phlash	neutral	eas_phlash__neutral__rep010	10	het	0	4500.0	180.0				41260829
eas_phlash	neutral	eas_phlash__neutral__rep010	10	het	0	10000.0	400.0				41260829
eas_phlash	neutral	eas_phlash__neutral__rep010	10	het	0	20000.0	800.0				41260829
eas_phlash	neutral	eas_phlash__neutral__rep010	10	het	0	30000.0	1200.0				41260829
eas_phlash	neutral	eas_phlash__neutral__rep010	10	het	0	40000.0	1600.0				41260829
eas_phlash	neutral	eas_phlash__neutral__rep010	10	het	0	50000.0	2000.0				41260829
eas_phlash	neutral	eas_phlash__neutral__rep010	10	hom_carrier	0	1000.0	40.0				41260829
eas_phlash	neutral	eas_phlash__neutral__rep010	10	hom_carrier	0	4500.0	180.0				41260829
eas_phlash	neutral	eas_phlash__neutral__rep010	10	hom_carrier	0	10000.0	400.0				41260829
eas_phlash	neutral	eas_phlash__neutral__rep010	10	hom_carrier	0	20000.0	800.0				41260829
eas_phlash	neutral	eas_phlash__neutral__rep010	10	hom_carrier	0	30000.0	1200.0				41260829
eas_phlash	neutral	eas_phlash__neutral__rep010	10	hom_carrier	0	40000.0	1600.0				41260829
eas_phlash	neutral	eas_phlash__neutral__rep010	10	hom_carrier	0	50000.0	2000.0				41260829
eas_phlash	neutral	eas_phlash__neutral__rep010	10	hom_noncarrier	100	1000.0	40.0	0.0	15669.4	22650.0	41260829
eas_phlash	neutral	eas_phlash__neutral__rep010	10	hom_noncarrier	100	4500.0	180.0	0.0	15669.4	22650.0	41260829
eas_phlash	neutral	eas_phlash__neutral__rep010	10	hom_noncarrier	100	10000.0	400.0	0.0	15669.4	22650.0	41260829
eas_phlash	neutral	eas_phlash__neutral__rep010	10	hom_noncarrier	100	20000.0	800.0	0.03	15669.4	22650.0	41260829
eas_phlash	neutral	eas_phlash__neutral__rep010	10	hom_noncarrier	100	30000.0	1200.0	0.07	15669.4	22650.0	41260829
eas_phlash	neutral	eas_phlash__neutral__rep010	10	hom_noncarrier	100	40000.0	1600.0	0.07	15669.4	22650.0	41260829
eas_phlash	neutral	eas_phlash__neutral__rep010	10	hom_noncarrier	100	50000.0	2000.0	0.07	15669.4	22650.0	41260829
eas_phlash	neutral	eas_phlash__neutral__rep010	10	overall	100	1000.0	40.0	0.0	15669.4	22650.0	41260829
eas_phlash	neutral	eas_phlash__neutral__rep010	10	overall	100	4500.0	180.0	0.0	15669.4	22650.0	41260829
eas_phlash	neutral	eas_phlash__neutral__rep010	10	overall	100	10000.0	400.0	0.0	15669.4	22650.0	41260829
eas_phlash	neutral	eas_phlash__neutral__rep010	10	overall	100	20000.0	800.0	0.03	15669.4	22650.0	41260829
eas_phlash	neutral	eas_phlash__neutral__rep010	10	overall	100	30000.0	1200.0	0.07	15669.4	22650.0	41260829
eas_phlash	neutral	eas_phlash__neutral__rep010	10	overall	100	40000.0	1600.0	0.07	15669.4	22650.0	41260829
eas_phlash	neutral	eas_phlash__neutral__rep010	10	overall	100	50000.0	2000.0	0.07	15669.4	22650.0	41260829
eas_phlash	neutral	eas_phlash__neutral__rep011	11	het	0	1000.0	40.0				41260830
eas_phlash	neutral	eas_phlash__neutral__rep011	11	het	0	4500.0	180.0				41260830
eas_phlash	neutral	eas_phlash__neutral__rep011	11	het	0	10000.0	400.0				41260830
eas_phlash	neutral	eas_phlash__neutral__rep011	11	het	0	20000.0	800.0				41260830
eas_phlash	neutral	eas_phlash__neutral__rep011	11	het	0	30000.0	1200.0				41260830
eas_phlash	neutral	eas_phlash__neutral__rep011	11	het	0	40000.0	1600.0				41260830
eas_phlash	neutral	eas_phlash__neutral__rep011	11	het	0	50000.0	2000.0				41260830
eas_phlash	neutral	eas_phlash__neutral__rep011	11	hom_carrier	0	1000.0	40.0				41260830
eas_phlash	neutral	eas_phlash__neutral__rep011	11	hom_carrier	0	4500.0	180.0				41260830
eas_phlash	neutral	eas_phlash__neutral__rep011	11	hom_carrier	0	10000.0	400.0				41260830
eas_phlash	neutral	eas_phlash__neutral__rep011	11	hom_carrier	0	20000.0	800.0				41260830
eas_phlash	neutral	eas_phlash__neutral__rep011	11	hom_carrier	0	30000.0	1200.0				41260830
eas_phlash	neutral	eas_phlash__neutral__rep011	11	hom_carrier	0	40000.0	1600.0				41260830
eas_phlash	neutral	eas_phlash__neutral__rep011	11	hom_carrier	0	50000.0	2000.0				41260830
eas_phlash	neutral	eas_phlash__neutral__rep011	11	hom_noncarrier	100	1000.0	40.0	0.01	10339.15	9895.0	41260830
eas_phlash	neutral	eas_phlash__neutral__rep011	11	hom_noncarrier	100	4500.0	180.0	0.01	10339.15	9895.0	41260830
eas_phlash	neutral	eas_phlash__neutral__rep011	11	hom_noncarrier	100	10000.0	400.0	0.01	10339.15	9895.0	41260830
eas_phlash	neutral	eas_phlash__neutral__rep011	11	hom_noncarrier	100	20000.0	800.0	0.03	10339.15	9895.0	41260830
eas_phlash	neutral	eas_phlash__neutral__rep011	11	hom_noncarrier	100	30000.0	1200.0	0.06	10339.15	9895.0	41260830
eas_phlash	neutral	eas_phlash__neutral__rep011	11	hom_noncarrier	100	40000.0	1600.0	0.09	10339.15	9895.0	41260830
eas_phlash	neutral	eas_phlash__neutral__rep011	11	hom_noncarrier	100	50000.0	2000.0	0.15	10339.15	9895.0	41260830
eas_phlash	neutral	eas_phlash__neutral__rep011	11	overall	100	1000.0	40.0	0.01	10339.15	9895.0	41260830
eas_phlash	neutral	eas_phlash__neutral__rep011	11	overall	100	4500.0	180.0	0.01	10339.15	9895.0	41260830
eas_phlash	neutral	eas_phlash__neutral__rep011	11	overall	100	10000.0	400.0	0.01	10339.15	9895.0	41260830
eas_phlash	neutral	eas_phlash__neutral__rep011	11	overall	100	20000.0	800.0	0.03	10339.15	9895.0	41260830
eas_phlash	neutral	eas_phlash__neutral__rep011	11	overall	100	30000.0	1200.0	0.06	10339.15	9895.0	41260830
eas_phlash	neutral	eas_phlash__neutral__rep011	11	overall	100	40000.0	1600.0	0.09	10339.15	9895.0	41260830
eas_phlash	neutral	eas_phlash__neutral__rep011	11	overall	100	50000.0	2000.0	0.15	10339.15	9895.0	41260830
eas_phlash	neutral	eas_phlash__neutral__rep012	12	het	0	1000.0	40.0				41260831
eas_phlash	neutral	eas_phlash__neutral__rep012	12	het	0	4500.0	180.0				41260831
eas_phlash	neutral	eas_phlash__neutral__rep012	12	het	0	10000.0	400.0				41260831
eas_phlash	neutral	eas_phlash__neutral__rep012	12	het	0	20000.0	800.0				41260831
eas_phlash	neutral	eas_phlash__neutral__rep012	12	het	0	30000.0	1200.0				41260831
eas_phlash	neutral	eas_phlash__neutral__rep012	12	het	0	40000.0	1600.0				41260831
eas_phlash	neutral	eas_phlash__neutral__rep012	12	het	0	50000.0	2000.0				41260831
eas_phlash	neutral	eas_phlash__neutral__rep012	12	hom_carrier	0	1000.0	40.0				41260831
eas_phlash	neutral	eas_phlash__neutral__rep012	12	hom_carrier	0	4500.0	180.0				41260831
eas_phlash	neutral	eas_phlash__neutral__rep012	12	hom_carrier	0	10000.0	400.0				41260831
eas_phlash	neutral	eas_phlash__neutral__rep012	12	hom_carrier	0	20000.0	800.0				41260831
eas_phlash	neutral	eas_phlash__neutral__rep012	12	hom_carrier	0	30000.0	1200.0				41260831
eas_phlash	neutral	eas_phlash__neutral__rep012	12	hom_carrier	0	40000.0	1600.0				41260831
eas_phlash	neutral	eas_phlash__neutral__rep012	12	hom_carrier	0	50000.0	2000.0				41260831
eas_phlash	neutral	eas_phlash__neutral__rep012	12	hom_noncarrier	100	1000.0	40.0	0.0	29776.585025396816	10475.0	41260831
eas_phlash	neutral	eas_phlash__neutral__rep012	12	hom_noncarrier	100	4500.0	180.0	0.0	29776.585025396816	10475.0	41260831
eas_phlash	neutral	eas_phlash__neutral__rep012	12	hom_noncarrier	100	10000.0	400.0	0.0	29776.585025396816	10475.0	41260831
eas_phlash	neutral	eas_phlash__neutral__rep012	12	hom_noncarrier	100	20000.0	800.0	0.02	29776.585025396816	10475.0	41260831
eas_phlash	neutral	eas_phlash__neutral__rep012	12	hom_noncarrier	100	30000.0	1200.0	0.05	29776.585025396816	10475.0	41260831
