arm_id	unit_id	replicate_index	threshold_years	observed	n_null	p_value	p_value_floor	significant
eas_phlash	eas_phlash__selected__rep037	37	40000.0	0.14	100	0.5841584158415841	0.009900990099009901	False
eas_phlash	eas_phlash__selected__rep038	38	40000.0	0.14	100	0.5841584158415841	0.009900990099009901	False
eas_phlash	eas_phlash__selected__rep039	39	40000.0	0.2	100	0.19801980198019803	0.009900990099009901	False
eas_phlash	eas_phlash__selected__rep040	40	40000.0	0.25	100	0.06930693069306931	0.009900990099009901	False
eas_phlash	eas_phlash__selected__rep041	41	40000.0	0.34	100	0.009900990099009901	0.009900990099009901	True
eas_phlash	eas_phlash__selected__rep042	42	40000.0	0.14	100	0.5841584158415841	0.009900990099009901	False
eas_phlash	eas_phlash__selected__rep043	43	40000.0	0.18	100	0.297029702970297	0.009900990099009901	False
eas_phlash	eas_phlash__selected__rep044	44	40000.0	0.12	100	0.7425742574257426	0.009900990099009901	False
eas_phlash	eas_phlash__selected__rep045	45	40000.0	0.14	100	0.5841584158415841	0.009900990099009901	False
eas_phlash	eas_phlash__selected__rep046	46	40000.0	0.16	100	0.44554455445544555	0.009900990099009901	False
eas_phlash	eas_phlash__selected__rep047	47	40000.0	0.17	100	0.3465346534653465	0.009900990099009901	False
eas_phlash	eas_phlash__selected__rep048	48	40000.0	0.32	100	0.009900990099009901	0.009900990099009901	True
eas_phlash	eas_phlash__selected__rep049	49	40000.0	0.16	100	0.44554455445544555	0.009900990099009901	False
eas_phlash	eas_phlash__selected__rep050	50	40000.0	0.97	100	0.009900990099009901	0.009900990099009901	True
eas_phlash	eas_phlash__selected__rep051	51	40000.0	0.15	100	0.5247524752475248	0.009900990099009901	False
eas_phlash	eas_phlash__selected__rep052	52	40000.0	0.15	100	0.5247524752475248	0.009900990099009901	False
eas_phlash	eas_phlash__selected__rep053	53	40000.0	0.2	100	0.19801980198019803	0.009900990099009901	False
eas_phlash	eas_phlash__selected__rep054	54	40000.0	0.18	100	0.297029702970297	0.009900990099009901	False
eas_phlash	eas_phlash__selected__rep055	55	40000.0	0.11	100	0.8118811881188119	0.009900990099009901	False
eas_phlash	eas_phlash__selected__rep056	56	40000.0	0.16	100	0.44554455445544555	0.009900990099009901	False
eas_phlash	eas_phlash__selected__rep057	57	40000.0	0.13	100	0.693069306930693	0.009900990099009901	False
eas_phlash	eas_phlash__selected__rep058	58	40000.0	0.22	100	0.1188118811881188	0.009900990099009901	False
eas_phlash	eas_phlash__selected__rep059	59	40000.0	0.31	100	0.009900990099009901	0.009900990099009901	True
eas_phlash	eas_phlash__selected__rep060	60	40000.0	0.17	100	0.3465346534653465	0.009900990099009901	False
eas_phlash	eas_phlash__selected__rep061	61	40000.0	0.23	100	0.10891089108910891	0.009900990099009901	False
eas_phlash	eas_phlash__selected__rep062	62	40000.0	0.21	100	0.15841584158415842	0.009900990099009901	False
eas_phlash	eas_phlash__selected__rep063	63	40000.0	0.22	100	0.1188118811881188	0.009900990099009901	False
eas_phlash	eas_phlash__selected__rep064	64	40000.0	0.1	100	0.8811881188118812	0.009900990099009901	False
eas_phlash	eas_phlash__selected__rep065	65	40000.0	0.1	100	0.8811881188118812	0.009900990099009901	False
eas_phlash	eas_phlash__selected__rep066	66	40000.0	0.22	100	0.1188118811881188	0.009900990099009901	False
eas_phlash	eas_phlash__selected__rep067	67	40000.0	0.21	100	0.15841584158415842	0.009900990099009901	False
eas_phlash	eas_phlash__selected__rep068	68	40000.0	0.1	100	0.8811881188118812	0.009900990099009901	False
eas_phlash	eas_phlash__selected__rep069	69	40000.0	0.51	100	0.009900990099009901	0.009900990099009901	True
eas_phlash	eas_phlash__selected__rep070	70	40000.0	0.17	100	0.3465346534653465	0.009900990099009901	False
eas_phlash	eas_phlash__selected__rep071	71	40000.0	0.14	100	0.5841584158415841	0.009900990099009901	False
eas_phlash	eas_phlash__selected__rep072	72	40000.0	0.28	100	0.0297029702970297	0.009900990099009901	True
eas_phlash	eas_phlash__selected__rep073	73	40000.0	0.17	100	0.3465346534653465	0.009900990099009901	False
eas_phlash	eas_phlash__selected__rep074	74	40000.0	0.13	100	0.693069306930693	0.009900990099009901	False
eas_phlash	eas_phlash__selected__rep075	75	40000.0	0.1	100	0.8811881188118812	0.009900990099009901	False
eas_phlash	eas_phlash__selected__rep076	76	40000.0	0.31	100	0.009900990099009901	0.009900990099009901	True
eas_phlash	eas_phlash__selected__rep077	77	40000.0	0.23	100	0.10891089108910891	0.009900990099009901	False
eas_phlash	eas_phlash__selected__rep078	78	40000.0	0.15	100	0.5247524752475248	0.009900990099009901	False
eas_phlash	eas_phlash__selected__rep079	79	40000.0	0.16	100	0.44554455445544555	0.009900990099009901	False
eas_phlash	eas_phlash__selected__rep080	80	40000.0	0.41	100	0.009900990099009901	0.009900990099009901	True
eas_phlash	eas_phlash__selected__rep081	81	40000.0	0.16	100	0.44554455445544555	0.009900990099009901	False
eas_phlash	eas_phlash__selected__rep082	82	40000.0	0.29	100	0.0297029702970297	0.009900990099009901	True
eas_phlash	eas_phlash__selected__rep083	83	40000.0	0.15	100	0.5247524752475248	0.009900990099009901	False
eas_phlash	eas_phlash__selected__rep084	84	40000.0	0.13	100	0.693069306930693	0.009900990099009901	False
eas_phlash	eas_phlash__selected__rep085	85	40000.0	0.07	100	0.9801980198019802	0.009900990099009901	False
eas_phlash	eas_phlash__selected__rep086	86	40000.0	0.21	100	0.15841584158415842	0.009900990099009901	False
eas_phlash	eas_phlash__selected__rep087	87	40000.0	0.14	100	0.5841584158415841	0.009900990099009901	False
eas_phlash	eas_phlash__selected__rep088	88	40000.0	0.16	100	0.44554455445544555	0.009900990099009901	False
eas_phlash	eas_phlash__selected__rep089	89	40000.0	0.3	100	0.019801980198019802	0.009900990099009901	True
eas_phlash	eas_phlash__selected__rep090	90	40000.0	0.22	100	0.1188118811881188	0.009900990099009901	False
eas_phlash	eas_phlash__selected__rep091	91	40000.0	0.27	100	0.0297029702970297	0.009900990099009901	True
eas_phlash	eas_phlash__selected__rep092	92	40000.0	0.29	100	0.0297029702970297	0.009900990099009901	True
eas_phlash	eas_phlash__selected__rep093	93	40000.0	0.15	100	0.5247524752475248	0.009900990099009901	False
eas_phlash	eas_phlash__selected__rep094	94	40000.0	0.12	100	0.7425742574257426	0.009900990099009901	False
eas_phlash	eas_phlash__selected__rep095	95	40000.0	0.08	100	0.9702970297029703	0.009900990099009901	False
eas_phlash	eas_phlash__selected__rep096	96	40000.0	0.19	100	0.22772277227722773	0.009900990099009901	False
eas_phlash	eas_phlash__selected__rep097	97	40000.0	0.18	100	0.297029702970297	0.009900990099009901	False
eas_phlash	eas_phlash__selected__rep098	98	40000.0	0.12	100	0.7425742574257426	0.009900990099009901	False
eas_phlash	eas_phlash__selected__rep099	99	40000.0	0.18	100	0.297029702970297	0.009900990099009901	False
eas_phlash	eas_phlash__selected__rep000	0	50000.0	0.7	100	0.009900990099009901	0.009900990099009901	True
eas_phlash	eas_phlash__selected__rep001	1	50000.0	0.21	100	0.44554455445544555	0.009900990099009901	False
eas_phlash	eas_phlash__selected__rep002	2	50000.0	0.37	100	0.019801980198019802	0.009900990099009901	True
eas_phlash	eas_phlash__selected__rep003	3	50000.0	0.23	100	0.33663366336633666	0.009900990099009901	False
eas_phlash	eas_phlash__selected__rep004	4	50000.0	0.16	100	0.7029702970297029	0.009900990099009901	False
eas_phlash	eas_phlash__selected__rep005	5	50000.0	0.75	100	0.009900990099009901	0.009900990099009901	True
eas_phlash	eas_phlash__selected__rep006	6	50000.0	0.48	100	0.009900990099009901	0.009900990099009901	True
eas_phlash	eas_phlash__selected__rep007	7	50000.0	0.62	100	0.009900990099009901	0.009900990099009901	True
eas_phlash	eas_phlash__selected__rep008	8	50000.0	0.64	100	0.009900990099009901	0.009900990099009901	True
eas_phlash	eas_phlash__selected__rep009	9	50000.0	0.41	100	0.009900990099009901	0.009900990099009901	True
eas_phlash	eas_phlash__selected__rep010	10	50000.0	0.54	100	0.009900990099009901	0.009900990099009901	True
eas_phlash	eas_phlash__selected__rep011	11	50000.0	0.51	100	0.009900990099009901	0.009900990099009901	True
eas_phlash	eas_phlash__selected__rep012	12	50000.0	0.26	100	0.24752475247524752	0.009900990099009901	False
eas_phlash	eas_phlash__selected__rep013	13	50000.0	0.37	100	0.019801980198019802	0.009900990099009901	True
eas_phlash	eas_phlash__selected__rep014	14	50000.0	0.56	100	0.009900990099009901	0.009900990099009901	True
eas_phlash	eas_phlash__selected__rep015	15	50000.0	0.28	100	0.13861386138613863	0.009900990099009901	False
eas_phlash	eas_phlash__selected__rep016	16	50000.0	0.56	100	0.009900990099009901	0.009900990099009901	True
eas_phlash	eas_phlash__selected__rep017	17	50000.0	0.95	100	0.009900990099009901	0.009900990099009901	True
eas_phlash	eas_phlash__selected__rep018	18	50000.0	0.4	100	0.009900990099009901	0.009900990099009901	True
eas_phlash	eas_phlash__selected__rep019	19	50000.0	0.44	100	0.009900990099009901	0.009900990099009901	True
eas_phlash	eas_phlash__selected__rep020	20	50000.0	0.33	100	0.04950495049504951	0.009900990099009901	True
eas_phlash	eas_phlash__selected__rep021	21	50000.0	0.14	100	0.8217821782178217	0.009900990099009901	False
eas_phlash	eas_phlash__selected__rep022	22	50000.0	0.28	100	0.13861386138613863	0.009900990099009901	False
eas_phlash	eas_phlash__selected__rep023	23	50000.0	0.42	100	0.009900990099009901	0.009900990099009901	True
eas_phlash	eas_phlash__selected__rep024	24	50000.0	0.17	100	0.6732673267326733	0.009900990099009901	False
eas_phlash	eas_phlash__selected__rep025	25	50000.0	0.41	100	0.009900990099009901	0.009900990099009901	True
eas_phlash	eas_phlash__selected__rep026	26	50000.0	1.0	100	0.009900990099009901	0.009900990099009901	True
eas_phlash	eas_phlash__selected__rep027	27	50000.0	0.26	100	0.24752475247524752	0.009900990099009901	False
eas_phlash	eas_phlash__selected__rep028	28	50000.0	0.11	100	0.9504950495049505	0.009900990099009901	False
eas_phlash	eas_phlash__selected__rep029	29	50000.0	0.66	100	0.009900990099009901	0.009900990099009901	True
eas_phlash	eas_phlash__selected__rep030	30	50000.0	0.23	100	0.33663366336633666	0.009900990099009901	False
eas_phlash	eas_phlash__selected__rep031	31	50000.0	0.97	100	0.009900990099009901	0.009900990099009901	True
eas_phlash	eas_phlash__selected__rep032	32	50000.0	0.26	100	0.24752475247524752	0.009900990099009901	False
eas_phlash	eas_phlash__selected__rep033	33	50000.0	0.23	100	0.33663366336633666	0.009900990099009901	False
eas_phlash	eas_phlash__selected__rep034	34	50000.0	0.26	100	0.24752475247524752	0.009900990099009901	False
eas_phlash	eas_phlash__selected__rep035	35	50000.0	0.35	100	0.019801980198019802	0.009900990099009901	True
eas_phlash	eas_phlash__selected__rep036	36	50000.0	0.18	100	0.6039603960396039	0.009900990099009901	False
eas_phlash	eas_phlash__selected__rep037	37	50000.0	0.37	100	0.019801980198019802	0.009900990099009901	True
eas_phlash	eas_phlash__selected__rep038	38	50000.0	0.4	100	0.009900990099009901	0.009900990099009901	True
eas_phlash	eas_phlash__selected__rep039	39	50000.0	0.23	100	0.33663366336633666	0.009900990099009901	False
eas_phlash	eas_phlash__selected__rep040	40	50000.0	0.26	100	0.24752475247524752	0.009900990099009901	False
eas_phlash	eas_phlash__selected__rep041	41	50000.0	1.0	100	0.009900990099009901	0.009900990099009901	True
eas_phlash	eas_phlash__selected__rep042	42	50000.0	0.43	100	0.009900990099009901	0.009900990099009901	True
eas_phlash	eas_phlash__selected__rep043	43	50000.0	0.3	100	0.07920792079207921	0.009900990099009901	False
eas_phlash	eas_phlash__selected__rep044	44	50000.0	0.63	100	0.009900990099009901	0.009900990099009901	True
eas_phlash	eas_phlash__selected__rep045	45	50000.0	0.15	100	0.7623762376237624	0.009900990099009901	False
eas_phlash	eas_phlash__selected__rep046	46	50000.0	0.19	100	0.5445544554455446	0.009900990099009901	False
eas_phlash	eas_phlash__selected__rep047	47	50000.0	0.17	100	0.6732673267326733	0.009900990099009901	False
eas_phlash	eas_phlash__selected__rep048	48	50000.0	1.0	100	0.009900990099009901	0.009900990099009901	True
eas_phlash	eas_phlash__selected__rep049	49	50000.0	0.18	100	0.6039603960396039	0.009900990099009901	False
eas_phlash	eas_phlash__selected__rep050	50	50000.0	1.0	100	0.009900990099009901	0.009900990099009901	True
eas_phlash	eas_phlash__selected__rep051	51	50000.0	0.2	100	0.5148514851485149	0.009900990099009901	False
eas_phlash	eas_phlash__selected__rep052	52	50000.0	0.26	100	0.24752475247524752	0.009900990099009901	False
eas_phlash	eas_phlash__selected__rep053	53	50000.0	0.45	100	0.009900990099009901	0.009900990099009901	True
eas_phlash	eas_phlash__selected__rep054	54	50000.0	0.4	100	0.009900990099009901	0.009900990099009901	True
eas_phlash	eas_phlash__selected__rep055	55	50000.0	0.26	100	0.24752475247524752	0.009900990099009901	False
eas_phlash	eas_phlash__selected__rep056	56	50000.0	0.16	100	0.7029702970297029	0.009900990099009901	False
eas_phlash	eas_phlash__selected__rep057	57	50000.0	0.17	100	0.6732673267326733	0.009900990099009901	False
eas_phlash	eas_phlash__selected__rep058	58	50000.0	0.45	100	0.009900990099009901	0.009900990099009901	True
eas_phlash	eas_phlash__selected__rep059	59	50000.0	0.65	100	0.009900990099009901	0.009900990099009901	True
eas_phlash	eas_phlash__selected__rep060	60	50000.0	0.47	100	0.009900990099009901	0.009900990099009901	True
eas_phlash	eas_phlash__selected__rep061	61	50000.0	0.36	100	0.019801980198019802	0.009900990099009901	True
eas_phlash	eas_phlash__selected__rep062	62	50000.0	0.39	100	0.019801980198019802	0.009900990099009901	True
eas_phlash	eas_phlash__selected__rep063	63	50000.0	0.42	100	0.009900990099009901	0.009900990099009901	True
eas_phlash	eas_phlash__selected__rep064	64	50000.0	0.36	100	0.019801980198019802	0.009900990099009901	True
eas_phlash	eas_phlash__selected__rep065	65	50000.0	0.16	100	0.7029702970297029	0.009900990099009901	False
eas_phlash	eas_phlash__selected__rep066	66	50000.0	1.0	100	0.009900990099009901	0.009900990099009901	True
eas_phlash	eas_phlash__selected__rep067	67	50000.0	0.36	100	0.019801980198019802	0.009900990099009901	True
eas_phlash	eas_phlash__selected__rep068	68	50000.0	0.16	100	0.7029702970297029	0.009900990099009901	False
eas_phlash	eas_phlash__selected__rep069	69	50000.0	1.0	100	0.009900990099009901	0.009900990099009901	True
eas_phlash	eas_phlash__selected__rep070	70	50000.0	0.38	100	0.019801980198019802	0.009900990099009901	True
eas_phlash	eas_phlash__selected__rep071	71	50000.0	0.68	100	0.009900990099009901	0.009900990099009901	True
eas_phlash	eas_phlash__selected__rep072	72	50000.0	0.41	100	0.009900990099009901	0.009900990099009901	True
eas_phlash	eas_phlash__selected__rep073	73	50000.0	0.26	100	0.24752475247524752	0.009900990099009901	False
eas_phlash	eas_phlash__selected__rep074	74	50000.0	0.22	100	0.40594059405940597	0.009900990099009901	False
eas_phlash	eas_phlash__selected__rep075	75	50000.0	0.21	100	0.44554455445544555	0.009900990099009901	False
eas_phlash	eas_phlash__selected__rep076	76	50000.0	1.0	100	0.009900990099009901	0.009900990099009901	True
eas_phlash	eas_phlash__selected__rep077	77	50000.0	0.32	100	0.0594059405940594	0.009900990099009901	False
eas_phlash	eas_phlash__selected__rep078	78	50000.0	0.4	100	0.009900990099009901	0.009900990099009901	True
eas_phlash	eas_phlash__selected__rep079	79	50000.0	0.32	100	0.0594059405940594	0.009900990099009901	False
eas_phlash	eas_phlash__selected__rep080	80	50000.0	1.0	100	0.009900990099009901	0.009900990099009901	True
eas_phlash	eas_phlash__selected__rep081	81	50000.0	0.58	100	0.009900990099009901	0.009900990099009901	True
eas_phlash	eas_phlash__selected__rep082	82	50000.0	0.87	100	0.009900990099009901	0.009900990099009901	True
eas_phlash	eas_phlash__selected__rep083	83	50000.0	0.36	100	0.019801980198019802	0.009900990099009901	True
eas_phlash	eas_phlash__selected__rep084	84	50000.0	0.18	100	0.6039603960396039	0.009900990099009901	False
eas_phlash	eas_phlash__selected__rep085	85	50000.0	0.14	100	0.8217821782178217	0.009900990099009901	False
eas_phlash	eas_phlash__selected__rep086	86	50000.0	0.4	100	0.009900990099009901	0.009900990099009901	True
eas_phlash	eas_phlash__selected__rep087	87	50000.0	0.31	100	0.06930693069306931	0.009900990099009901	False
eas_phlash	eas_phlash__selected__rep088	88	50000.0	0.36	100	0.019801980198019802	0.009900990099009901	True
eas_phlash	eas_phlash__selected__rep089	89	50000.0	0.52	100	0.009900990099009901	0.009900990099009901	True
eas_phlash	eas_phlash__selected__rep090	90	50000.0	0.5	100	0.009900990099009901	0.009900990099009901	True
eas_phlash	eas_phlash__selected__rep091	91	50000.0	0.53	100	0.009900990099009901	0.009900990099009901	True
eas_phlash	eas_phlash__selected__rep092	92	50000.0	0.96	100	0.009900990099009901	0.009900990099009901	True
eas_phlash	eas_phlash__selected__rep093	93	50000.0	0.27	100	0.16831683168316833	0.009900990099009901	False
eas_phlash	eas_phlash__selected__rep094	94	50000.0	0.36	100	0.019801980198019802	0.009900990099009901	True
eas_phlash	eas_phlash__selected__rep095	95	50000.0	0.43	100	0.009900990099009901	0.009900990099009901	True
eas_phlash	eas_phlash__selected__rep096	96	50000.0	0.25	100	0.27722772277227725	0.009900990099009901	False
eas_phlash	eas_phlash__selected__rep097	97	50000.0	0.35	100	0.019801980198019802	0.009900990099009901	True
eas_phlash	eas_phlash__selected__rep098	98	50000.0	0.24	100	0.31683168316831684	0.009900990099009901	False
eas_phlash	eas_phlash__selected__rep099	99	50000.0	0.2	100	0.5148514851485149	0.009900990099009901	False
