calibration_id	phase	processing_mode	selection_coefficient	target_allele_frequency	population_af_lower	population_af_upper	candidate_pool_diploids	sample_diploids	exact_sample_alt_count	draw_index	seed	panel_seed	slim_scaling_factor	slim_burn_in	sequence_length_bp	focal_position_bp	origin_age_generations	origin_contract_sha256	event_contract_sha256	cell_contract_sha256	slim_sha256	status	evaluable	terminal_class	candidate_pool_alt_count	candidate_pool_af	candidate_pool_frequency_gate_passed	exact_panel_feasible	pool_band_and_panel_hit	sample_alt_count	sample_af	n_hom_ref	n_heterozygous	n_hom_alt	stdpopsim_recapitation_applied	post_slim_neutral_mutation_overlay_applied	elapsed_seconds	trajectory_sha256	panel_tree_sha256	panel_manifest_sha256	error
eas_selected__screen20__s0.005000__af0.100000__q5__draw000	screen20	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.1	0.075	0.125	500	100	20	0	724417522	210686771	5.0	0.1	2	1	2038.0	0c428837bc8d1f349067c6dd5a4c3c09125e96875485b44ae851b95343bc2feb	1675660457129bcf37325eb1e8a2adccdea1644cefb0b68e792389375e226225	ba87e582a0f5e3344341e04e9da204fbc0e4db85b2616e759ce7daae055caec5	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	107.0	0.107	True	True	True						False	False	288.74466234100146	1e155cb0cb0c4216b0dc48b2f38a15013a52eddb361f9b1cb1010fa4e2703f6f			
eas_selected__screen20__s0.005000__af0.100000__q5__draw001	screen20	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.1	0.075	0.125	500	100	20	1	1240590172	825240786	5.0	0.1	2	1	2038.0	0c428837bc8d1f349067c6dd5a4c3c09125e96875485b44ae851b95343bc2feb	1675660457129bcf37325eb1e8a2adccdea1644cefb0b68e792389375e226225	ba87e582a0f5e3344341e04e9da204fbc0e4db85b2616e759ce7daae055caec5	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	135.0	0.135	False	False	False						False	False	51.54620894100117	24329fb941ac021719cbec2969f57ade830c705e45e7898d7597668dc2d2ff5b			
eas_selected__screen20__s0.005000__af0.100000__q5__draw002	screen20	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.1	0.075	0.125	500	100	20	2	712923043	480246696	5.0	0.1	2	1	2038.0	0c428837bc8d1f349067c6dd5a4c3c09125e96875485b44ae851b95343bc2feb	1675660457129bcf37325eb1e8a2adccdea1644cefb0b68e792389375e226225	ba87e582a0f5e3344341e04e9da204fbc0e4db85b2616e759ce7daae055caec5	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	99.0	0.099	True	True	True						False	False	315.0059255289998	3dd29f8b5e3617b199cdc8fedeedd42715a92410a5a8a06f0ad0777e0c184753			
eas_selected__screen20__s0.005000__af0.100000__q5__draw003	screen20	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.1	0.075	0.125	500	100	20	3	866533143	1653842498	5.0	0.1	2	1	2038.0	0c428837bc8d1f349067c6dd5a4c3c09125e96875485b44ae851b95343bc2feb	1675660457129bcf37325eb1e8a2adccdea1644cefb0b68e792389375e226225	ba87e582a0f5e3344341e04e9da204fbc0e4db85b2616e759ce7daae055caec5	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	102.0	0.102	True	True	True						False	False	231.85488984100084	1c3d061a97ebb76cce53231b161f6496a5a5b2d14964c1645cb3bd70aafe5940			
eas_selected__screen20__s0.005000__af0.100000__q5__draw004	screen20	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.1	0.075	0.125	500	100	20	4	581709211	711855298	5.0	0.1	2	1	2038.0	0c428837bc8d1f349067c6dd5a4c3c09125e96875485b44ae851b95343bc2feb	1675660457129bcf37325eb1e8a2adccdea1644cefb0b68e792389375e226225	ba87e582a0f5e3344341e04e9da204fbc0e4db85b2616e759ce7daae055caec5	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	100.0	0.1	True	True	True						False	False	47.553936618998705	81ddb469b6afaf8de077753a7f3bb5d7636d7965b4dedfffab9e7a83615fadb5			
eas_selected__screen20__s0.005000__af0.100000__q5__draw005	screen20	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.1	0.075	0.125	500	100	20	5	908731546	1557240507	5.0	0.1	2	1	2038.0	0c428837bc8d1f349067c6dd5a4c3c09125e96875485b44ae851b95343bc2feb	1675660457129bcf37325eb1e8a2adccdea1644cefb0b68e792389375e226225	ba87e582a0f5e3344341e04e9da204fbc0e4db85b2616e759ce7daae055caec5	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	timed_out	False	timed_out			False	False	False						False	False	600.1213545380015				SLiM draw exceeded 600.000 wall-clock seconds
eas_selected__screen20__s0.005000__af0.100000__q5__draw006	screen20	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.1	0.075	0.125	500	100	20	6	1333352414	1375917205	5.0	0.1	2	1	2038.0	0c428837bc8d1f349067c6dd5a4c3c09125e96875485b44ae851b95343bc2feb	1675660457129bcf37325eb1e8a2adccdea1644cefb0b68e792389375e226225	ba87e582a0f5e3344341e04e9da204fbc0e4db85b2616e759ce7daae055caec5	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	72.0	0.072	False	False	False						False	False	64.71785123900008	14bded64cd3d0048f62bd84184a9f5a15df9c42c7103e7031f9273825fac85ba			
eas_selected__screen20__s0.005000__af0.100000__q5__draw007	screen20	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.1	0.075	0.125	500	100	20	7	1251137640	1312919104	5.0	0.1	2	1	2038.0	0c428837bc8d1f349067c6dd5a4c3c09125e96875485b44ae851b95343bc2feb	1675660457129bcf37325eb1e8a2adccdea1644cefb0b68e792389375e226225	ba87e582a0f5e3344341e04e9da204fbc0e4db85b2616e759ce7daae055caec5	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	83.0	0.083	True	True	True						False	False	83.88461121999899	6a4b8a7866d79d847306e4d3ea3dca1a97b9db172c6b6479f51f99eeb359d155			
eas_selected__screen20__s0.005000__af0.100000__q5__draw008	screen20	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.1	0.075	0.125	500	100	20	8	388528659	25865836	5.0	0.1	2	1	2038.0	0c428837bc8d1f349067c6dd5a4c3c09125e96875485b44ae851b95343bc2feb	1675660457129bcf37325eb1e8a2adccdea1644cefb0b68e792389375e226225	ba87e582a0f5e3344341e04e9da204fbc0e4db85b2616e759ce7daae055caec5	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	96.0	0.096	True	True	True						False	False	59.44840892399952	aae0f8067938e736fedc518bc0892136c498a8e04f1753292c83e71c29e334e7			
eas_selected__screen20__s0.005000__af0.100000__q5__draw009	screen20	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.1	0.075	0.125	500	100	20	9	898241689	177343487	5.0	0.1	2	1	2038.0	0c428837bc8d1f349067c6dd5a4c3c09125e96875485b44ae851b95343bc2feb	1675660457129bcf37325eb1e8a2adccdea1644cefb0b68e792389375e226225	ba87e582a0f5e3344341e04e9da204fbc0e4db85b2616e759ce7daae055caec5	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	96.0	0.096	True	False	False						False	False	96.93847505200029	eec5579df60263975757efd5b5cc36a506eb4159a5ad48d5f06e90d2c14d06e5			
eas_selected__screen20__s0.005000__af0.100000__q5__draw010	screen20	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.1	0.075	0.125	500	100	20	10	391000810	1692704676	5.0	0.1	2	1	2038.0	0c428837bc8d1f349067c6dd5a4c3c09125e96875485b44ae851b95343bc2feb	1675660457129bcf37325eb1e8a2adccdea1644cefb0b68e792389375e226225	ba87e582a0f5e3344341e04e9da204fbc0e4db85b2616e759ce7daae055caec5	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	98.0	0.098	True	True	True						False	False	58.059568956001385	2c115b6b9efc3e88c0808afcd987b625f85439d4ac05d1af836ac06a51bedf63			
eas_selected__screen20__s0.005000__af0.100000__q5__draw011	screen20	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.1	0.075	0.125	500	100	20	11	1962097081	435820989	5.0	0.1	2	1	2038.0	0c428837bc8d1f349067c6dd5a4c3c09125e96875485b44ae851b95343bc2feb	1675660457129bcf37325eb1e8a2adccdea1644cefb0b68e792389375e226225	ba87e582a0f5e3344341e04e9da204fbc0e4db85b2616e759ce7daae055caec5	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	timed_out	False	timed_out			False	False	False						False	False	600.1182494339992				SLiM draw exceeded 600.000 wall-clock seconds
eas_selected__screen20__s0.005000__af0.100000__q5__draw012	screen20	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.1	0.075	0.125	500	100	20	12	1755952658	2079242554	5.0	0.1	2	1	2038.0	0c428837bc8d1f349067c6dd5a4c3c09125e96875485b44ae851b95343bc2feb	1675660457129bcf37325eb1e8a2adccdea1644cefb0b68e792389375e226225	ba87e582a0f5e3344341e04e9da204fbc0e4db85b2616e759ce7daae055caec5	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	65.0	0.065	False	False	False						False	False	115.25146468100138	ae614a940717aff6a60263553a96b0c0166a0146015b1b1b1811199568f16707			
eas_selected__screen20__s0.005000__af0.100000__q5__draw013	screen20	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.1	0.075	0.125	500	100	20	13	1513714385	1270755828	5.0	0.1	2	1	2038.0	0c428837bc8d1f349067c6dd5a4c3c09125e96875485b44ae851b95343bc2feb	1675660457129bcf37325eb1e8a2adccdea1644cefb0b68e792389375e226225	ba87e582a0f5e3344341e04e9da204fbc0e4db85b2616e759ce7daae055caec5	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	78.0	0.078	True	True	True						False	False	222.29820583800029	fa64fde58bf860662e78c99a9e99d945e688b1a7c80a9d4a0a3de03ab37f9b85			
eas_selected__screen20__s0.005000__af0.100000__q5__draw014	screen20	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.1	0.075	0.125	500	100	20	14	1884054396	1516565090	5.0	0.1	2	1	2038.0	0c428837bc8d1f349067c6dd5a4c3c09125e96875485b44ae851b95343bc2feb	1675660457129bcf37325eb1e8a2adccdea1644cefb0b68e792389375e226225	ba87e582a0f5e3344341e04e9da204fbc0e4db85b2616e759ce7daae055caec5	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	timed_out	False	timed_out			False	False	False						False	False	600.1283577300001				SLiM draw exceeded 600.000 wall-clock seconds
eas_selected__screen20__s0.005000__af0.100000__q5__draw015	screen20	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.1	0.075	0.125	500	100	20	15	1722368912	190108337	5.0	0.1	2	1	2038.0	0c428837bc8d1f349067c6dd5a4c3c09125e96875485b44ae851b95343bc2feb	1675660457129bcf37325eb1e8a2adccdea1644cefb0b68e792389375e226225	ba87e582a0f5e3344341e04e9da204fbc0e4db85b2616e759ce7daae055caec5	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	81.0	0.081	True	True	True						False	False	226.64264583099975	19eed075e95cf14398640b1c9eb339c05861c5558098eb9b5a0e070dc05f9547			
eas_selected__screen20__s0.005000__af0.100000__q5__draw016	screen20	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.1	0.075	0.125	500	100	20	16	1400762537	1545939561	5.0	0.1	2	1	2038.0	0c428837bc8d1f349067c6dd5a4c3c09125e96875485b44ae851b95343bc2feb	1675660457129bcf37325eb1e8a2adccdea1644cefb0b68e792389375e226225	ba87e582a0f5e3344341e04e9da204fbc0e4db85b2616e759ce7daae055caec5	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	72.0	0.072	False	False	False						False	False	71.47748146400045	31da40896f685b8a509cfc21d83bc770e5e0097d50d5577591a48de5987ac9de			
eas_selected__screen20__s0.005000__af0.100000__q5__draw017	screen20	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.1	0.075	0.125	500	100	20	17	1937025267	996378149	5.0	0.1	2	1	2038.0	0c428837bc8d1f349067c6dd5a4c3c09125e96875485b44ae851b95343bc2feb	1675660457129bcf37325eb1e8a2adccdea1644cefb0b68e792389375e226225	ba87e582a0f5e3344341e04e9da204fbc0e4db85b2616e759ce7daae055caec5	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	144.0	0.144	False	False	False						False	False	91.06034109000029	5d8ac530c335d68c877e2aa3f284cd0db84b74fee77219ae401a098fb9e82b4a			
eas_selected__screen20__s0.005000__af0.100000__q5__draw018	screen20	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.1	0.075	0.125	500	100	20	18	493534429	680690570	5.0	0.1	2	1	2038.0	0c428837bc8d1f349067c6dd5a4c3c09125e96875485b44ae851b95343bc2feb	1675660457129bcf37325eb1e8a2adccdea1644cefb0b68e792389375e226225	ba87e582a0f5e3344341e04e9da204fbc0e4db85b2616e759ce7daae055caec5	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	117.0	0.117	True	True	True						False	False	436.35257829999864	7732217422b7eb3281680dfbf88a1fde0343a0bc33414e5d00b1268616147fda			
eas_selected__screen20__s0.005000__af0.100000__q5__draw019	screen20	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.1	0.075	0.125	500	100	20	19	1526298073	1213128232	5.0	0.1	2	1	2038.0	0c428837bc8d1f349067c6dd5a4c3c09125e96875485b44ae851b95343bc2feb	1675660457129bcf37325eb1e8a2adccdea1644cefb0b68e792389375e226225	ba87e582a0f5e3344341e04e9da204fbc0e4db85b2616e759ce7daae055caec5	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	86.0	0.086	True	True	True						False	False	66.85954399900038	e77704733ef3654e8d2971bceea25b85b60bfd3c36b4962d601375af220035c6			
eas_selected__screen20__s0.005000__af0.200000__q5__draw000	screen20	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.2	0.175	0.225	500	100	40	0	976344157	1435034515	5.0	0.1	2	1	2409.0	6bfc1e42438244d3e75a20747cd4028e31c628d61d05e247084f7662de0314c2	1a99e6eede61e5c3ddfeb9ddc0e21b1cee234393fc5d12b3c668b93d9424abac	d78b9e0c6f7d1a77484af3b4d4a0a046503fa48624b0957ef590ab8ea5ca6eae	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	186.0	0.186	True	True	True						False	False	54.36647624999932	3deb9b9d98fe89d33fd27f89ac00a54c8157a5ecb74195b365cc158f674047ff			
eas_selected__screen20__s0.005000__af0.200000__q5__draw001	screen20	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.2	0.175	0.225	500	100	40	1	2012915915	893422100	5.0	0.1	2	1	2409.0	6bfc1e42438244d3e75a20747cd4028e31c628d61d05e247084f7662de0314c2	1a99e6eede61e5c3ddfeb9ddc0e21b1cee234393fc5d12b3c668b93d9424abac	d78b9e0c6f7d1a77484af3b4d4a0a046503fa48624b0957ef590ab8ea5ca6eae	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	timed_out	False	timed_out			False	False	False						False	False	600.1194254769998				SLiM draw exceeded 600.000 wall-clock seconds
eas_selected__screen20__s0.005000__af0.200000__q5__draw002	screen20	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.2	0.175	0.225	500	100	40	2	1360080003	1001566256	5.0	0.1	2	1	2409.0	6bfc1e42438244d3e75a20747cd4028e31c628d61d05e247084f7662de0314c2	1a99e6eede61e5c3ddfeb9ddc0e21b1cee234393fc5d12b3c668b93d9424abac	d78b9e0c6f7d1a77484af3b4d4a0a046503fa48624b0957ef590ab8ea5ca6eae	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	172.0	0.172	False	False	False						False	False	577.1066591130002	01576d2698a6da1ae8f8177075bdfe3c48469413d099bcab120be35fc9595df0			
eas_selected__screen20__s0.005000__af0.200000__q5__draw003	screen20	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.2	0.175	0.225	500	100	40	3	105411750	1823550794	5.0	0.1	2	1	2409.0	6bfc1e42438244d3e75a20747cd4028e31c628d61d05e247084f7662de0314c2	1a99e6eede61e5c3ddfeb9ddc0e21b1cee234393fc5d12b3c668b93d9424abac	d78b9e0c6f7d1a77484af3b4d4a0a046503fa48624b0957ef590ab8ea5ca6eae	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	167.0	0.167	False	False	False						False	False	538.2005937260001	c83117e2671614066c6d6652508d7b886a55a144581a6037c119eec7fcac8253			
eas_selected__screen20__s0.005000__af0.200000__q5__draw004	screen20	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.2	0.175	0.225	500	100	40	4	1858863136	353170748	5.0	0.1	2	1	2409.0	6bfc1e42438244d3e75a20747cd4028e31c628d61d05e247084f7662de0314c2	1a99e6eede61e5c3ddfeb9ddc0e21b1cee234393fc5d12b3c668b93d9424abac	d78b9e0c6f7d1a77484af3b4d4a0a046503fa48624b0957ef590ab8ea5ca6eae	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	213.0	0.213	True	True	True						False	False	184.10063238099974	831af211924675b5b8877ba8404f87348f28923fc2b10e8f6e7e70d53493b609			
eas_selected__screen20__s0.005000__af0.200000__q5__draw005	screen20	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.2	0.175	0.225	500	100	40	5	430455925	1131874981	5.0	0.1	2	1	2409.0	6bfc1e42438244d3e75a20747cd4028e31c628d61d05e247084f7662de0314c2	1a99e6eede61e5c3ddfeb9ddc0e21b1cee234393fc5d12b3c668b93d9424abac	d78b9e0c6f7d1a77484af3b4d4a0a046503fa48624b0957ef590ab8ea5ca6eae	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	196.0	0.196	True	True	True						False	False	205.0430516360011	9358f7abf6e2ef4930726fe3372816ec544488a74a96135fb8ca32d2597eb343			
eas_selected__screen20__s0.005000__af0.200000__q5__draw006	screen20	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.2	0.175	0.225	500	100	40	6	1231830424	2102230715	5.0	0.1	2	1	2409.0	6bfc1e42438244d3e75a20747cd4028e31c628d61d05e247084f7662de0314c2	1a99e6eede61e5c3ddfeb9ddc0e21b1cee234393fc5d12b3c668b93d9424abac	d78b9e0c6f7d1a77484af3b4d4a0a046503fa48624b0957ef590ab8ea5ca6eae	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	230.0	0.23	False	False	False						False	False	238.56724703100008	8b12f61d96fef695635c46282e00fb2d38729083184659237a71a4ab7f116ae2			
eas_selected__screen20__s0.005000__af0.200000__q5__draw007	screen20	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.2	0.175	0.225	500	100	40	7	1892870673	616145719	5.0	0.1	2	1	2409.0	6bfc1e42438244d3e75a20747cd4028e31c628d61d05e247084f7662de0314c2	1a99e6eede61e5c3ddfeb9ddc0e21b1cee234393fc5d12b3c668b93d9424abac	d78b9e0c6f7d1a77484af3b4d4a0a046503fa48624b0957ef590ab8ea5ca6eae	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	timed_out	False	timed_out			False	False	False						False	False	600.1351107589999				SLiM draw exceeded 600.000 wall-clock seconds
eas_selected__screen20__s0.005000__af0.200000__q5__draw008	screen20	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.2	0.175	0.225	500	100	40	8	1796613363	674658291	5.0	0.1	2	1	2409.0	6bfc1e42438244d3e75a20747cd4028e31c628d61d05e247084f7662de0314c2	1a99e6eede61e5c3ddfeb9ddc0e21b1cee234393fc5d12b3c668b93d9424abac	d78b9e0c6f7d1a77484af3b4d4a0a046503fa48624b0957ef590ab8ea5ca6eae	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	225.0	0.225	True	True	True						False	False	240.69454095900073	fa19b11f275ed614c4102a43eb753990f20291a5ca3104132088b6ee379ea49b			
eas_selected__screen20__s0.005000__af0.200000__q5__draw009	screen20	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.2	0.175	0.225	500	100	40	9	609880839	218699009	5.0	0.1	2	1	2409.0	6bfc1e42438244d3e75a20747cd4028e31c628d61d05e247084f7662de0314c2	1a99e6eede61e5c3ddfeb9ddc0e21b1cee234393fc5d12b3c668b93d9424abac	d78b9e0c6f7d1a77484af3b4d4a0a046503fa48624b0957ef590ab8ea5ca6eae	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	216.0	0.216	True	True	True						False	False	380.1172183559993	374fb6f9b1a1ed6ef31f42f8a691959a1490c910c4f54e62a7276409ba0d98ff			
eas_selected__screen20__s0.005000__af0.200000__q5__draw010	screen20	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.2	0.175	0.225	500	100	40	10	923479845	2137400800	5.0	0.1	2	1	2409.0	6bfc1e42438244d3e75a20747cd4028e31c628d61d05e247084f7662de0314c2	1a99e6eede61e5c3ddfeb9ddc0e21b1cee234393fc5d12b3c668b93d9424abac	d78b9e0c6f7d1a77484af3b4d4a0a046503fa48624b0957ef590ab8ea5ca6eae	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	226.0	0.226	False	False	False						False	False	599.2469091450002	4471dca9d041ccf61f6e2cdd51d8cd13339119f1be97dd99c32043606621dd3f			
eas_selected__screen20__s0.005000__af0.200000__q5__draw011	screen20	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.2	0.175	0.225	500	100	40	11	688349902	495062317	5.0	0.1	2	1	2409.0	6bfc1e42438244d3e75a20747cd4028e31c628d61d05e247084f7662de0314c2	1a99e6eede61e5c3ddfeb9ddc0e21b1cee234393fc5d12b3c668b93d9424abac	d78b9e0c6f7d1a77484af3b4d4a0a046503fa48624b0957ef590ab8ea5ca6eae	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	195.0	0.195	True	True	True						False	False	296.76196652699946	ae3cee693ca6aed48a36d9bbe92f2e6b68ba2de9370c63d2d1b4a017809c6c5e			
eas_selected__screen20__s0.005000__af0.200000__q5__draw012	screen20	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.2	0.175	0.225	500	100	40	12	268455071	1458348480	5.0	0.1	2	1	2409.0	6bfc1e42438244d3e75a20747cd4028e31c628d61d05e247084f7662de0314c2	1a99e6eede61e5c3ddfeb9ddc0e21b1cee234393fc5d12b3c668b93d9424abac	d78b9e0c6f7d1a77484af3b4d4a0a046503fa48624b0957ef590ab8ea5ca6eae	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	200.0	0.2	True	True	True						False	False	44.8576068250004	21b74591c7ace54c8cd69546f87884bcc3f9605654faf957aa7630f8c4cceb47			
eas_selected__screen20__s0.005000__af0.200000__q5__draw013	screen20	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.2	0.175	0.225	500	100	40	13	285043480	713948220	5.0	0.1	2	1	2409.0	6bfc1e42438244d3e75a20747cd4028e31c628d61d05e247084f7662de0314c2	1a99e6eede61e5c3ddfeb9ddc0e21b1cee234393fc5d12b3c668b93d9424abac	d78b9e0c6f7d1a77484af3b4d4a0a046503fa48624b0957ef590ab8ea5ca6eae	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	timed_out	False	timed_out			False	False	False						False	False	600.115786897999				SLiM draw exceeded 600.000 wall-clock seconds
eas_selected__screen20__s0.005000__af0.200000__q5__draw014	screen20	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.2	0.175	0.225	500	100	40	14	75825464	342241553	5.0	0.1	2	1	2409.0	6bfc1e42438244d3e75a20747cd4028e31c628d61d05e247084f7662de0314c2	1a99e6eede61e5c3ddfeb9ddc0e21b1cee234393fc5d12b3c668b93d9424abac	d78b9e0c6f7d1a77484af3b4d4a0a046503fa48624b0957ef590ab8ea5ca6eae	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	complete	True	segregating	190.0	0.19	True	True	True						False	False	81.64148589800061	ee276b1dcc7d24b775afff5c2e0961cc1e286d7a987a49a10f9e151372145c75			
eas_selected__screen20__s0.005000__af0.200000__q5__draw015	screen20	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.2	0.175	0.225	500	100	40	15	240768419	1229953701	5.0	0.1	2	1	2409.0	6bfc1e42438244d3e75a20747cd4028e31c628d61d05e247084f7662de0314c2	1a99e6eede61e5c3ddfeb9ddc0e21b1cee234393fc5d12b3c668b93d9424abac	d78b9e0c6f7d1a77484af3b4d4a0a046503fa48624b0957ef590ab8ea5ca6eae	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d	timed_out	False	timed_out			False	False	False						False	False	600.0999907240002				SLiM draw exceeded 600.000 wall-clock seconds
