selection_coefficient	position_0based	mean_tmrca_generations	q25_tmrca	q75_tmrca	mean_fraction_recent	q25_fraction_recent	q75_fraction_recent
0.0	9200000.0	21058.10453932225	13895.24273552938	23967.73987254264	0.009170000000000001	0.0075	0.0105
0.0	9250000.0	20483.665295106442	14069.082041865882	24930.556581400466	0.009075	0.007	0.0105
0.0	9300000.0	21204.206720955815	14611.74122867816	24636.55982576887	0.009170000000000001	0.0075	0.010625
0.0	9350000.0	19001.440905103682	12641.572543961638	22525.146339864852	0.009134999999999999	0.0075	0.0105
0.0	9400000.0	18494.330355810624	13435.367110295932	21475.16777593217	0.009065	0.0075	0.0105
0.0	9450000.0	19494.239819173526	13721.284467173937	23679.518286185623	0.0089	0.0075	0.01
0.0	9500000.0	20810.561504987403	14000.882133701472	24687.499286367245	0.00873	0.0075	0.01
0.0	9550000.0	19599.05710901114	13215.609670622765	23684.62946415606	0.00872	0.007	0.01
0.0	9600000.0	20750.737694013642	14361.221144276316	25158.05246472027	0.008695000000000001	0.007375	0.0105
0.0	9650000.0	22117.650277483557	13974.148375787252	27264.941990333988	0.0088	0.007	0.0105
0.0	9700000.0	21191.89428700694	14776.953344724086	25373.262736275738	0.00888	0.0075	0.0105
0.0	9750000.0	18879.784846113234	13416.162187299002	22950.714869286923	0.00898	0.0075	0.0105
0.0	9800000.0	19118.229114636808	13181.244819510795	20974.28692077469	0.00883	0.0075	0.0105
0.0	9850000.0	18970.743316772772	12867.116833202119	22047.900957794882	0.009075	0.0075	0.0105
0.0	9900000.0	19979.37411294502	13240.957887738132	23656.925589806677	0.009004999999999999	0.0075	0.0105
0.0	9950000.0	19124.824194002176	12647.166594089369	23286.050562017484	0.00898	0.007	0.0105
0.1	0.0	19912.792455388848	13269.171287133035	24188.929681227484	0.00901	0.007375	0.0105
0.1	50000.0	19874.5948863502	12130.399928330966	24005.12505041615	0.00911	0.0075	0.0105
0.1	100000.0	20008.091112221984	12902.401819536517	23840.71009241039	0.009235	0.0075	0.0105
0.1	150000.0	19792.452793947235	13312.967779742734	24294.743527620063	0.009205	0.007875	0.010625
0.1	200000.0	21258.527348075957	12656.581963989473	26514.26127798509	0.008964999999999999	0.0075	0.0105
0.1	250000.0	20405.547337295095	14182.737198726227	24028.9871523549	0.009015	0.0075	0.0105
0.1	300000.0	20685.71015541719	13987.44005931741	23064.217153613507	0.00906	0.007	0.0105
0.1	350000.0	19325.54490631164	12804.839999677002	23543.76765770326	0.00906	0.0075	0.010625
0.1	400000.0	19605.38275354611	13631.286137665085	23209.879260027206	0.00907	0.0075	0.0105
0.1	450000.0	21780.977488449862	14715.976170808444	25829.88308835621	0.00901	0.007375	0.01
0.1	500000.0	19229.828472850084	12728.670966567075	22671.375147026258	0.009085	0.0075	0.0105
0.1	550000.0	18931.883148817564	12698.44106666939	23027.91606821618	0.009015	0.0075	0.01
0.1	600000.0	19717.72122536342	14007.702164954351	23223.81651792949	0.00905	0.0075	0.0105
0.1	650000.0	18644.881920910346	13209.294010383797	21378.418263902575	0.008975	0.007875	0.0105
0.1	700000.0	18889.907199050667	12995.21691602464	22827.74586466121	0.0089	0.0075	0.01
0.1	750000.0	20968.040915730213	13459.253767013446	25643.999439096384	0.00886	0.0075	0.010125
0.1	800000.0	20622.801983169153	14631.647904809302	24628.298329475274	0.00883	0.007875	0.010125
0.1	850000.0	20987.314247657196	14542.199320797325	24164.264696599283	0.008955	0.007875	0.01
0.1	900000.0	20167.031390509514	13226.258741412861	24926.19564682466	0.008935	0.0075	0.0105
0.1	950000.0	20573.965846931325	13818.019295062433	24723.54887947495	0.008985	0.0075	0.010125
0.1	1000000.0	19555.946549272023	13733.75421428781	23224.451546102773	0.00901	0.007	0.0105
0.1	1050000.0	18147.345012243448	12586.961993810697	21271.019073735737	0.00899	0.0075	0.0105
0.1	1100000.0	20294.966215953456	13346.953494528032	25241.679682765458	0.008955	0.0075	0.010125
0.1	1150000.0	20688.196385082654	13054.258419718835	25206.018933283816	0.00904	0.0075	0.0105
0.1	1200000.0	20057.570944740066	13271.412816457394	23421.149962306463	0.008985	0.0075	0.0105
0.1	1250000.0	18102.152945999584	13269.76869403141	20982.521777635244	0.009094999999999999	0.0075	0.0105
0.1	1300000.0	21252.33896402903	14376.773576019245	25273.896609632888	0.009115	0.0075	0.0105
0.1	1350000.0	18031.192224138682	13032.017962201859	22370.363989901547	0.008865	0.007	0.0105
0.1	1400000.0	19624.43905197536	13281.37454026402	24045.87869333773	0.008855	0.007	0.0105
0.1	1450000.0	19925.12812220092	13837.309435762087	26335.27066411329	0.008895	0.007	0.0105
0.1	1500000.0	18739.73807105839	12334.457349326862	22485.41137631808	0.008875	0.007	0.0105
0.1	1550000.0	19054.34654067249	12812.35005922347	24129.331991744064	0.008805	0.007	0.010125
0.1	1600000.0	19271.658388332624	13699.582834082483	22879.72327735148	0.008955	0.007	0.01
0.1	1650000.0	18952.95531923727	12861.021395793576	23968.277531706186	0.008945	0.007	0.0105
0.1	1700000.0	20098.032981785072	14003.331350320785	23212.476242335513	0.0091	0.007	0.010625
0.1	1750000.0	20516.504147626463	14862.437094763833	24443.77360099832	0.009174999999999999	0.007	0.0115
0.1	1800000.0	19448.703952901695	12672.716288811615	23537.66463955481	0.009134999999999999	0.007375	0.0115
0.1	1850000.0	19704.624232253478	13609.335012524516	22497.517705086215	0.009195	0.007	0.011
0.1	1900000.0	21633.912124435148	14751.42399287221	25376.341303666068	0.00916	0.007	0.011125
0.1	1950000.0	19736.818885880864	13082.303483169133	22994.51118803445	0.009170000000000001	0.007	0.011
0.1	2000000.0	19344.25210203225	12587.545580872578	24615.813903153805	0.009225	0.0075	0.011
0.1	2050000.0	20165.48665909691	12429.161372838786	24001.845613164867	0.00918	0.007	0.0105
0.1	2100000.0	19465.68424481468	12482.948236595665	23607.429145238406	0.00912	0.007	0.0105
0.1	2150000.0	19072.48148048237	14101.582373804145	22023.74656013799	0.009285	0.0075	0.011
0.1	2200000.0	20392.31772347646	14685.865814005814	23417.648625694903	0.009255	0.007375	0.0105
0.1	2250000.0	19979.708520700995	14453.266859584586	23490.52174625957	0.009375	0.0075	0.011
0.1	2300000.0	21088.234334842702	12764.059513372327	26473.541233921544	0.00922	0.0075	0.011
0.1	2350000.0	18349.500660497044	13082.632734871015	21979.06299302043	0.009155	0.0075	0.011
0.1	2400000.0	20428.33458004272	12664.577009275132	25240.000401341924	0.009305	0.0075	0.011
0.1	2450000.0	21116.035614930097	14300.758540817122	23992.667911529214	0.009165	0.0075	0.0105
0.1	2500000.0	20447.589775439534	13303.890115070264	24628.394354258533	0.00915	0.0075	0.0105
0.1	2550000.0	20459.763157530753	13364.624623178915	25885.31067053549	0.009105	0.0075	0.0105
0.1	2600000.0	20580.224600963393	12870.809628963565	26356.478405013535	0.009245	0.0075	0.0105
0.1	2650000.0	20461.969757587296	13176.109337136622	24963.999389675082	0.00922	0.007	0.0105
0.1	2700000.0	20958.333278546565	13147.888688961653	25711.56127450884	0.00928	0.007	0.011
0.1	2750000.0	20660.068425574584	14220.439653550631	25222.699076753583	0.009325	0.007	0.011
0.1	2800000.0	21901.385925939005	16036.38686032535	25599.256329423115	0.00951	0.007375	0.011
0.1	2850000.0	21967.42882214907	13883.509599777679	26811.82365200176	0.00957	0.007	0.0115
0.1	2900000.0	20176.897434192317	13608.388845621386	22467.69794072708	0.009495	0.0075	0.010625
0.1	2950000.0	19123.35589405504	13266.983164358142	23372.100864690696	0.00959	0.0075	0.011
0.1	3000000.0	19756.048864549422	14047.26943868726	23605.47460057391	0.009885	0.008	0.011
0.1	3050000.0	18423.614957186863	13094.55187025424	22696.788192338478	0.010235000000000001	0.008	0.011
0.1	3100000.0	18381.198960475303	12295.021775451416	22134.163961165727	0.01019	0.007875	0.0105
0.1	3150000.0	20954.74255296756	13972.941072381189	24499.892511955997	0.010409999999999999	0.008	0.011
0.1	3200000.0	20036.298636069576	14890.524447312973	24195.834155062625	0.010634999999999999	0.008	0.011
0.1	3250000.0	20414.419252217594	13849.237963707468	24451.407312812706	0.01093	0.007875	0.011
0.1	3300000.0	20881.878790654104	14948.631109131853	23931.21513543021	0.011134999999999999	0.0075	0.011
0.1	3350000.0	19859.248030318147	14420.0522317661	23689.30219067218	0.011145	0.008	0.011
0.1	3400000.0	19402.078849370988	12890.831695107352	23003.350396555383	0.011325	0.0075	0.011
0.1	3450000.0	20780.544058817595	15343.645604495025	23320.461979199397	0.01165	0.0075	0.011
0.1	3500000.0	20338.605547837145	13868.894847820626	24460.913619430274	0.01195	0.0075	0.0115
0.1	3550000.0	21781.140092312737	14055.480928032517	26683.26670646738	0.012195000000000001	0.0075	0.0115
0.1	3600000.0	20115.34203126946	12870.49906967851	24261.9221758288	0.0123	0.0075	0.011
0.1	3650000.0	21769.208584674794	13126.67098480411	27126.29919163981	0.012430000000000002	0.0075	0.0115
0.1	3700000.0	19485.103491191905	13059.439248701128	23242.19780898247	0.012929999999999999	0.008	0.0115
0.1	3750000.0	19618.85140051368	13664.115005863257	22964.676479034155	0.013545	0.008	0.012
0.1	3800000.0	19381.412088433855	13428.737589620028	22928.416241290906	0.013785	0.008	0.0115
0.1	3850000.0	19317.786574490496	13273.564737841987	23580.356399969904	0.014335	0.008	0.0115
0.1	3900000.0	19925.966984384428	13857.338477319008	23044.158834144248	0.01474	0.008	0.011
0.1	3950000.0	20514.402012950544	13920.704221377378	24778.400287238088	0.015220000000000001	0.008	0.011
0.1	4000000.0	20695.973008832978	13931.249780657272	24043.071178469352	0.015515000000000001	0.008	0.011
0.1	4050000.0	22085.254570124405	14375.128821612929	25556.313065843435	0.016585000000000003	0.007875	0.011
0.1	4100000.0	19476.79602710945	14239.176203746858	21956.619672047807	0.018915	0.008	0.011
0.1	4150000.0	20504.357277364554	13316.679753714374	23409.731402690893	0.020940000000000004	0.007875	0.011125
0.1	4200000.0	20088.437204892085	13269.381306983927	24261.704621619818	0.02196	0.0075	0.011125
0.1	4250000.0	20373.589605911227	13210.785961910227	23844.818752284016	0.023	0.008	0.011
0.1	4300000.0	18163.6949331132	11606.87410809692	21595.77346610152	0.02535	0.008	0.0115
0.1	4350000.0	20220.679504670057	12921.394953187488	23590.295993282074	0.027225000000000003	0.008	0.0115
0.1	4400000.0	19361.708610167218	12014.767053976831	23692.06655459643	0.028300000000000002	0.008	0.0115
0.1	4450000.0	20996.498656958356	12798.050847091796	26556.11606653301	0.029335	0.008	0.011125
0.1	4500000.0	20093.62889699146	13724.810614583894	26000.078993499224	0.03193	0.008	0.011625
0.1	4550000.0	20337.74585047723	13644.499877263808	25349.59965889444	0.034929999999999996	0.008	0.0115
0.1	4600000.0	19346.587913560248	12885.756131956223	23512.599477043706	0.039235	0.0075	0.0115
0.1	4650000.0	20032.0288805852	12895.847735355535	24606.530594295604	0.043025	0.007375	0.0115
0.1	4700000.0	19633.469333988214	13456.722840829127	22417.407944515453	0.04673	0.0075	0.011
0.1	4750000.0	19493.444905859564	12191.954165139974	22635.081630733006	0.049104999999999996	0.0075	0.0115
0.1	4800000.0	19241.536543126855	12221.226179888785	24109.977430035706	0.052774999999999996	0.007	0.011125
0.1	4850000.0	19882.34166579692	12896.04969928756	23949.314450338978	0.057115	0.007	0.0115
0.1	4900000.0	18783.671263693148	12928.089545677976	22414.029898133307	0.062005	0.0075	0.011125
0.1	4950000.0	18946.890813032296	11679.876400855597	24456.320022256612	0.06682	0.007875	0.0115
0.1	4951000.0	18966.242284909298	11746.95498230842	24774.871024102773	0.06682	0.007875	0.0115
0.1	4952000.0	17701.05073529997	11186.940371819182	23770.720714352272	0.06718	0.007875	0.0115
0.1	4953000.0	17797.33090778214	11377.185540407643	21919.577898881675	0.067355	0.007875	0.0115
0.1	4954000.0	18068.557996396023	11570.142880799087	22444.894362526175	0.06735000000000001	0.007875	0.0115
0.1	4955000.0	18039.31033638475	11726.858515458955	22621.847878444074	0.06759	0.007875	0.0115
0.1	4956000.0	17535.803711431978	11643.008330219589	22790.918395618733	0.06768	0.007875	0.0115
0.1	4957000.0	18512.42513948746	12504.154770823783	23240.226338847257	0.067785	0.0075	0.0115
0.1	4958000.0	19271.852557877177	11940.583606838682	24699.29711075755	0.06786500000000001	0.0075	0.0115
0.1	4959000.0	19119.343910020758	11812.616070695303	24607.614008619916	0.06791	0.0075	0.0115
0.1	4960000.0	18107.812093085497	12032.909980043052	22121.573254036506	0.0679	0.0075	0.0115
0.1	4961000.0	17994.150759754226	11553.235294281487	23022.619133604327	0.06788999999999999	0.0075	0.011125
0.1	4962000.0	18320.879652687985	12035.051666719373	22959.45347559459	0.067925	0.0075	0.011
0.1	4963000.0	18861.155027746918	12011.17110546427	22841.18372803771	0.067925	0.0075	0.011
0.1	4964000.0	18539.762052924376	12118.32166844871	22698.094745845752	0.067905	0.0075	0.011
0.1	4965000.0	18144.035019984436	11547.730188141528	22721.8327977886	0.06801499999999999	0.0075	0.011
0.1	4966000.0	18419.773954802047	11869.901457852298	23927.018059062197	0.06835	0.0075	0.011
0.1	4967000.0	18730.822005839065	12073.133737842676	23327.90518436362	0.068375	0.007875	0.011
0.1	4968000.0	18457.97282568513	12547.048447116467	21376.83660253963	0.06849	0.007875	0.011125
0.1	4969000.0	18507.970994302785	12731.63440609266	22907.44802852045	0.068545	0.007875	0.011125
0.1	4970000.0	19542.331124572447	12775.394666766362	23747.551632319388	0.068675	0.007875	0.011125
0.1	4971000.0	18957.50731489739	12879.061229116149	22593.772157168587	0.06867	0.0075	0.011125
0.1	4972000.0	19512.700995613977	12820.773039699725	24366.574370281458	0.06866	0.0075	0.011125
0.1	4973000.0	20473.733060335213	12184.759857200348	25120.54111130681	0.068715	0.0075	0.011125
0.1	4974000.0	21445.107089637415	13974.686651706877	25749.09763795932	0.070775	0.0075	0.011125
0.1	4975000.0	21008.952008514687	13969.51494425796	23901.158641012313	0.070925	0.0075	0.011125
0.1	4976000.0	20091.04923878137	14729.154046371506	23276.429891517393	0.07098499999999999	0.0075	0.011125
0.1	4977000.0	19709.526841141676	13794.75379922747	23776.09181793756	0.070995	0.0075	0.011125
0.1	4978000.0	18838.32319624722	13045.507081914835	20742.040781868127	0.07113	0.0075	0.011125
0.1	4979000.0	17694.420622162972	13027.922068019048	19367.84961140861	0.071155	0.0075	0.011
0.1	4980000.0	17984.808769903113	13076.31258669224	20259.790027700088	0.07139000000000001	0.0075	0.011125
0.1	4981000.0	19063.962708817315	13451.29912966012	21569.347511953936	0.07145	0.007875	0.011125
0.1	4982000.0	17772.65301902517	13017.700477904511	19519.495309868274	0.07172	0.0075	0.011125
0.1	4983000.0	18441.800648068296	13424.427690864939	21035.298157463185	0.07178	0.008	0.0115
0.1	4984000.0	17412.435895341547	13306.610914480414	20850.319674001174	0.07181	0.008	0.0115
0.1	4985000.0	17839.0202821181	12944.19667686321	21624.616660094456	0.0719	0.007875	0.0115
0.1	4986000.0	18697.67975409854	13262.530472598592	21477.060858870624	0.071975	0.007875	0.011125
0.1	4987000.0	18302.022119649453	12854.944946935437	21451.228125657188	0.07217	0.007875	0.0115
0.1	4988000.0	19697.501267084084	12916.76724794214	21801.64688010866	0.072275	0.007875	0.0115
0.1	4989000.0	19703.368468426634	12628.298884305834	21355.67611533451	0.072295	0.007875	0.0115
0.1	4990000.0	18515.63133425903	12828.227559956125	20730.032325077656	0.07232999999999999	0.007875	0.0115
0.1	4991000.0	18582.150760100805	13390.861672143808	20866.07057314628	0.07234499999999999	0.007875	0.0115
0.1	4992000.0	18373.85367970761	12441.457241770091	21303.1768312761	0.07242	0.007875	0.0115
0.1	4993000.0	18465.139885040593	12003.26886113274	21746.02490158196	0.07246999999999999	0.007875	0.0115
0.1	4994000.0	18859.911719429172	12095.593836882963	21767.25254236786	0.072495	0.007875	0.0115
0.1	4995000.0	18194.531969208118	12650.776570063716	22029.592055094974	0.07282	0.007875	0.0115
0.1	4996000.0	18304.711997648115	12322.429457340826	22641.838437475435	0.073795	0.007875	0.0115
0.1	4997000.0	18580.216667773904	12371.835128400578	23089.485047016176	0.07400999999999999	0.007875	0.0115
0.1	4998000.0	17926.336106415998	12653.223495931874	22924.674469097663	0.07400999999999999	0.007875	0.0115
0.1	4999000.0	18276.155170315633	12676.268192048883	23122.1005422799	0.07399	0.0075	0.0115
0.1	5000000.0	18544.699242097147	12853.667679914288	22601.641715208163	0.07399499999999999	0.0075	0.0115
0.1	5001000.0	18929.664250276855	12706.55567945206	24625.470777062863	0.07293999999999999	0.0075	0.0115
0.1	5002000.0	18561.6070174368	12334.605547229952	22910.777909724136	0.07292	0.0075	0.0115
0.1	5003000.0	18644.956440187045	12278.050771357744	23327.89961038267	0.07281	0.0075	0.0115
0.1	5004000.0	18701.7084379467	12767.399919772399	24289.378325016234	0.072655	0.0075	0.0115
0.1	5005000.0	18778.083998970946	12859.250091428079	22862.925710638487	0.07260499999999999	0.0075	0.0115
0.1	5006000.0	18923.328061982105	12319.292487879931	22404.1916711756	0.07255	0.0075	0.0115
0.1	5007000.0	18840.21565511766	12179.763340230229	22717.114566402302	0.07199499999999999	0.0075	0.0115
0.1	5008000.0	19409.49061915333	12224.807776087762	22373.099737867335	0.07186	0.0075	0.011125
0.1	5009000.0	18696.804101657926	12126.72959510462	22416.778617826905	0.071775	0.0075	0.011125
0.1	5010000.0	19211.595066365775	12205.622728891489	23023.451308416585	0.071315	0.0075	0.011125
0.1	5011000.0	20127.28660028704	12211.306451110418	23452.00224810769	0.071265	0.0075	0.0115
0.1	5012000.0	20422.46226103556	12388.583070434082	24705.51616115988	0.071245	0.0075	0.011125
0.1	5013000.0	19411.61934066354	12458.364534397011	23501.990416919343	0.07112	0.0075	0.011125
0.1	5014000.0	19657.736773607885	12755.021560361864	22956.027882466784	0.07106	0.0075	0.011125
0.1	5015000.0	18827.743013842704	12963.156637775393	23561.68748711979	0.071045	0.0075	0.011
0.1	5016000.0	18807.921117108934	12768.920532734359	23569.847604972943	0.07072	0.0075	0.011
0.1	5017000.0	19176.377114162486	12310.070214782774	23099.39610132492	0.07063	0.0075	0.011
0.1	5018000.0	18926.76667664935	12135.972943834935	23509.98967215279	0.07062	0.0075	0.011125
0.1	5019000.0	19516.785674133524	12384.381405328782	24843.181160472875	0.070615	0.0075	0.011125
0.1	5020000.0	19682.584843541918	12397.73684656901	24753.215649619924	0.07063	0.0075	0.011125
0.1	5021000.0	19640.131789141902	11760.542889482747	24782.67101985028	0.070575	0.0075	0.011125
0.1	5022000.0	19763.38743784068	12799.81309725469	24881.844123306448	0.07053	0.0075	0.011125
0.1	5023000.0	18769.66809876205	12831.90043820922	23371.811627754225	0.070525	0.0075	0.011125
0.1	5024000.0	18518.120719636503	13527.602818900448	22762.720100930714	0.07014999999999999	0.0075	0.011
0.1	5025000.0	19164.08777155882	12179.103673319223	23453.514585607678	0.070105	0.0075	0.011
0.1	5026000.0	19894.29678101419	12813.415428017375	24098.719395355725	0.07008	0.0075	0.011
0.1	5027000.0	20078.697180654977	13367.248482721116	24331.978484885814	0.070105	0.0075	0.011
0.1	5028000.0	19889.773272329665	12753.03800025291	24477.11425946917	0.070045	0.0075	0.011
0.1	5029000.0	21005.67425710367	12862.412380489763	25343.352162444055	0.06963	0.0075	0.011
0.1	5030000.0	21061.89022646756	13514.870995220535	25450.132264334417	0.06953999999999999	0.0075	0.011
0.1	5031000.0	20432.49946138615	12974.243073441943	24616.79617402653	0.06956	0.0075	0.011
0.1	5032000.0	19927.690172509512	12760.564917372323	24326.903050316232	0.069335	0.0075	0.011
0.1	5033000.0	20146.050491386115	12807.3524965357	23743.36192544481	0.06932	0.007875	0.011
0.1	5034000.0	21013.47398060479	12694.396037155107	24387.651031679234	0.06931	0.007875	0.011
0.1	5035000.0	20984.74072726796	13130.97550715091	25117.42438425737	0.06929	0.0075	0.011125
0.1	5036000.0	20992.367817665086	13163.141535218638	25048.78498421033	0.069295	0.0075	0.011125
0.1	5037000.0	19539.09481338145	13567.181361695935	24880.40429657144	0.069075	0.0075	0.011125
0.1	5038000.0	20005.344090282953	13509.819540012923	23857.068060760397	0.069075	0.0075	0.011125
0.1	5039000.0	19910.902783074347	13342.53729079634	25018.841726125873	0.06843	0.0075	0.011125
0.1	5040000.0	19151.943619138612	11895.583761788934	23110.982509747828	0.068395	0.0075	0.0115
0.1	5041000.0	18727.50856328398	12143.265750667939	23440.328126452776	0.06827	0.0075	0.0115
0.1	5042000.0	19272.011303467705	12848.063706946026	24160.89766177802	0.065745	0.007875	0.0115
0.1	5043000.0	18853.54588415646	12955.792764893411	22573.251060205046	0.06572499999999999	0.007875	0.0115
0.1	5044000.0	21019.44395638721	13894.57676583085	26302.88669387285	0.06559999999999999	0.007875	0.0115
0.1	5045000.0	20854.093132673865	13780.405517569587	26002.62211834444	0.065195	0.007875	0.0115
0.1	5046000.0	19952.948620810817	12785.979259569554	24584.877803909978	0.065175	0.007875	0.0115
0.1	5047000.0	19814.74620387998	12919.906304800825	25433.936571697068	0.065175	0.008	0.0115
0.1	5048000.0	20735.380607148923	12935.09146873873	26771.657336059256	0.065155	0.008	0.0115
0.1	5049000.0	19778.88064369958	13006.163792248695	24505.27572168257	0.065035	0.008	0.011125
0.1	5050000.0	19681.89730768724	12719.789992762178	24205.443097462172	0.064065	0.008	0.011125
0.1	5100000.0	20089.189820199554	13362.441760127378	25136.365923933423	0.059425	0.0075	0.011125
0.1	5150000.0	20446.329711994018	12657.90332925419	24671.04981081039	0.05321	0.0075	0.011125
0.1	5200000.0	18997.935374067467	12927.911959424157	24692.724227866864	0.049960000000000004	0.0075	0.010625
0.1	5250000.0	18405.430216100347	12736.914993201919	20941.079961136296	0.046935000000000004	0.0075	0.0115
0.1	5300000.0	19348.464762779717	11809.269619787696	25600.964106428408	0.04262	0.0075	0.011
0.1	5350000.0	19905.637094351172	12835.631637177636	23324.833723052798	0.040670000000000005	0.0075	0.011125
0.1	5400000.0	21878.64370997001	14288.30402915535	26956.77441391744	0.036875	0.007	0.011625
0.1	5450000.0	19859.75778615509	13434.508266546803	24280.44409097729	0.03473	0.007	0.011125
0.1	5500000.0	20521.855208758567	12413.390611436787	25054.621341147642	0.031055000000000003	0.007	0.0115
0.1	5550000.0	19667.55929292245	14084.84915183913	22932.46330353872	0.02984	0.007	0.011125
0.1	5600000.0	18605.9573565529	13172.349058514565	21552.069452407817	0.027285	0.007	0.011125
0.1	5650000.0	19721.752812207003	12107.149616140377	24223.51785556531	0.024655	0.0075	0.0105
0.1	5700000.0	19901.393513574785	12907.385647030325	23017.99079138443	0.02365	0.007	0.0105
0.1	5750000.0	18723.85830010716	13528.464941691358	21261.527366064132	0.022574999999999998	0.0075	0.011
0.1	5800000.0	20250.826437668675	13738.532354830419	26651.05022793147	0.020975	0.007	0.011
0.1	5850000.0	19847.33310317063	13374.036537304819	22145.699424263123	0.019809999999999998	0.007375	0.0115
0.1	5900000.0	20803.042681654057	13242.032324493772	25234.397807238394	0.019110000000000002	0.0075	0.0115
0.1	5950000.0	20674.14713659972	12908.283658986998	26807.80586277886	0.01869	0.0075	0.012
0.1	6000000.0	19602.64224213054	12740.84312992134	24346.07511609373	0.017775	0.0075	0.0115
0.1	6050000.0	19123.094520983344	12980.559225227567	22460.573869265223	0.01691	0.0075	0.0115
0.1	6100000.0	19531.8393537992	12683.15345969551	22843.37078818935	0.016145	0.0075	0.011
0.1	6150000.0	18855.530023496216	12829.021883821937	24059.205686347457	0.0159	0.0075	0.011
0.1	6200000.0	19341.025970207764	12461.261346875259	23617.95161047527	0.01567	0.0075	0.010750000000000001
0.1	6250000.0	18106.344227061654	13435.343105655065	21003.260477964057	0.015245	0.0075	0.011625
0.1	6300000.0	20109.868745898344	13394.91550757209	23084.89443721384	0.0149	0.0075	0.0115
0.1	6350000.0	20930.028980334417	14880.30497123154	24704.364323258385	0.014205	0.007375	0.01125
0.1	6400000.0	19702.050021447016	13430.475430089311	25038.0947302059	0.013580000000000002	0.007875	0.0115
0.1	6450000.0	20140.151588867524	13626.81860518668	25041.903164402604	0.012809999999999998	0.008	0.0115
0.1	6500000.0	20632.31276418092	13384.424552152826	24947.36935714751	0.012495000000000001	0.008	0.011
0.1	6550000.0	19923.369703665707	14311.032933111102	22939.43039381424	0.012055	0.0075	0.011
0.1	6600000.0	20306.851639682754	13171.791972066841	23030.1439523953	0.011795	0.0075	0.011
0.1	6650000.0	19569.107506812346	13665.54522112602	22390.369885506036	0.011505000000000001	0.0075	0.011
0.1	6700000.0	19232.25176467148	12980.178852638193	23736.295421595136	0.01151	0.0075	0.0115
0.1	6750000.0	21281.933283631704	14300.925319329177	24364.874496115368	0.011325	0.007	0.010625
0.1	6800000.0	19714.10476164152	13191.796667031163	25172.63160087887	0.011215	0.007	0.011
0.1	6850000.0	20941.31690019395	13996.66997161506	25906.643103725717	0.010965	0.007	0.011125
0.1	6900000.0	21014.642680462566	11983.527201465735	28066.992784338923	0.01103	0.007	0.011125
0.1	6950000.0	20813.31195667307	14053.7225095218	26528.730146781872	0.0109	0.0075	0.011
0.1	7000000.0	19874.121343272807	13606.944493708077	23052.946859522446	0.010825	0.0075	0.0115
0.1	7050000.0	20128.714743066983	13333.43621078505	24044.544699217975	0.010655000000000001	0.0075	0.011
0.1	7100000.0	21469.57949787876	14442.409405149174	25854.858050880743	0.01061	0.0075	0.011
0.1	7150000.0	19724.749980933077	13554.683651755866	24411.206659175503	0.0105	0.007875	0.011
0.1	7200000.0	21513.199454789137	13270.784856871262	26484.521370546827	0.01049	0.0075	0.011125
0.1	7250000.0	20011.017394758863	13771.695620658722	22953.15291286444	0.010375	0.0075	0.0115
0.1	7300000.0	19583.567337029483	13570.25458249931	25122.67554029859	0.010055000000000001	0.007375	0.011
0.1	7350000.0	19666.72545833184	13262.142052067136	23608.15834224292	0.01008	0.007	0.011
0.1	7400000.0	22715.751597275856	14188.312296148386	27574.368208221003	0.010035	0.0075	0.011
0.1	7450000.0	19440.893295825834	12704.220871073947	24663.627812071005	0.00977	0.007375	0.010625
0.1	7500000.0	19697.890132510216	14031.409862943561	22664.305305282196	0.009559999999999999	0.0075	0.010625
0.1	7550000.0	18645.87254455219	12961.532431556625	23301.27019199735	0.009375	0.007375	0.0105
0.1	7600000.0	19057.581421109993	12247.130944602335	20283.77178891968	0.009475	0.0075	0.0105
0.1	7650000.0	20977.657040501563	13251.485835892025	26165.6522513869	0.009485	0.0075	0.0105
0.1	7700000.0	20601.43852962958	12719.363171580037	24964.053086144748	0.009425	0.007	0.01
0.1	7750000.0	20674.270106293614	13651.224796647766	26629.417882059355	0.00946	0.007	0.0105
0.1	7800000.0	20226.07359727666	14411.609875837448	24192.07999107649	0.009405	0.007	0.0105
0.1	7850000.0	18591.64235734976	12437.045607795586	23483.17135808083	0.009495	0.007375	0.0105
0.1	7900000.0	19959.54465494119	13369.3952226195	24244.32029076371	0.009495	0.0075	0.0105
0.1	7950000.0	21668.46252899576	14579.112616395023	26341.983585529975	0.00949	0.0075	0.011
0.1	8000000.0	19950.813472737038	14016.888533394065	21580.168612833753	0.009505	0.0075	0.011
0.1	8050000.0	18363.341015639744	12763.541220197856	21888.45820071667	0.00949	0.0075	0.011
0.1	8100000.0	19180.195939438705	13545.517192426154	22399.105895486788	0.009395	0.0075	0.011
0.1	8150000.0	19825.952493799352	13931.474236427634	23747.415212872118	0.009375	0.0075	0.011
0.1	8200000.0	19903.892265793475	13123.332239058185	23428.36856250891	0.009405	0.0075	0.011125
0.1	8250000.0	19515.330044649116	12894.394695504878	24537.858788331767	0.009385	0.0075	0.011
0.1	8300000.0	18910.40313411472	12429.077404388401	21664.419460738885	0.00953	0.0075	0.011
0.1	8350000.0	19539.30010450498	14018.26035658869	22637.10717202476	0.00957	0.0075	0.011
0.1	8400000.0	18030.712934764728	12508.53508532235	22510.867833999557	0.009695	0.007875	0.0115
