position_0based	n_pairs	mean_p_tmrca_lt_threshold	mean_tmrca_generations	selection_coefficient	replicate
5100000.0	2000	0.0055	17404.53403591235	0.0	92
5150000.0	2000	0.005	34340.95184809502	0.0	92
5200000.0	2000	0.007	10412.293489154124	0.0	92
5250000.0	2000	0.0065	39057.79645856316	0.0	92
5300000.0	2000	0.0065	42217.71652010969	0.0	92
5350000.0	2000	0.0065	21679.211048464487	0.0	92
5400000.0	2000	0.0055	9193.430910840789	0.0	92
5450000.0	2000	0.0065	13630.102565044474	0.0	92
5500000.0	2000	0.0065	21700.56818246225	0.0	92
5550000.0	2000	0.006	22222.056761688586	0.0	92
5600000.0	2000	0.007	39354.25592941268	0.0	92
5650000.0	2000	0.0065	7980.346878980191	0.0	92
5700000.0	2000	0.0075	28370.79224830886	0.0	92
5750000.0	2000	0.0075	17168.235701878006	0.0	92
5800000.0	2000	0.01	22266.05192899207	0.0	92
5850000.0	2000	0.0095	22093.2282764724	0.0	92
5900000.0	2000	0.0095	16582.06930075923	0.0	92
5950000.0	2000	0.01	14477.605670744017	0.0	92
6000000.0	2000	0.0115	35820.06428320254	0.0	92
6050000.0	2000	0.011	13298.452903297764	0.0	92
6100000.0	2000	0.01	8036.759433757433	0.0	92
6150000.0	2000	0.01	14803.324619931773	0.0	92
6200000.0	2000	0.0085	14540.08695217778	0.0	92
6250000.0	2000	0.01	16995.617319913028	0.0	92
6300000.0	2000	0.011	19155.48362971265	0.0	92
6350000.0	2000	0.0105	16491.330452758062	0.0	92
6400000.0	2000	0.01	13530.397501984868	0.0	92
6450000.0	2000	0.0085	18880.214382792576	0.0	92
6500000.0	2000	0.0085	16668.586649972385	0.0	92
6550000.0	2000	0.0075	18339.942626992142	0.0	92
6600000.0	2000	0.009	29805.656223674327	0.0	92
6650000.0	2000	0.0085	48332.005717373126	0.0	92
6700000.0	2000	0.009	43557.116831448126	0.0	92
6750000.0	2000	0.008	26179.447563295616	0.0	92
6800000.0	2000	0.008	18262.363739541	0.0	92
6850000.0	2000	0.007	10527.899841745217	0.0	92
6900000.0	2000	0.008	15124.822326251868	0.0	92
6950000.0	2000	0.007	16300.895080057622	0.0	92
7000000.0	2000	0.0065	9948.560119913014	0.0	92
7050000.0	2000	0.008	16630.731091488	0.0	92
7100000.0	2000	0.008	10430.259418925114	0.0	92
7150000.0	2000	0.008	14642.165348822717	0.0	92
7200000.0	2000	0.0085	21412.63925054793	0.0	92
7250000.0	2000	0.0095	15691.920676875236	0.0	92
7300000.0	2000	0.0075	11239.471695182485	0.0	92
7350000.0	2000	0.0075	21606.6225782915	0.0	92
7400000.0	2000	0.0075	12787.838152028004	0.0	92
7450000.0	2000	0.008	16215.617833585253	0.0	92
7500000.0	2000	0.008	17395.6697939713	0.0	92
7550000.0	2000	0.01	19474.983885463746	0.0	92
7600000.0	2000	0.012	25424.04943775092	0.0	92
7650000.0	2000	0.01	22134.48620438801	0.0	92
7700000.0	2000	0.009	21747.41511325521	0.0	92
7750000.0	2000	0.0085	33538.78178320815	0.0	92
7800000.0	2000	0.008	22114.274971515744	0.0	92
7850000.0	2000	0.008	27148.24267358792	0.0	92
7900000.0	2000	0.009	22525.251107010656	0.0	92
7950000.0	2000	0.009	22542.78196724169	0.0	92
8000000.0	2000	0.009	12835.993151705738	0.0	92
8050000.0	2000	0.009	13217.98705439283	0.0	92
8100000.0	2000	0.0105	19103.119296981244	0.0	92
8150000.0	2000	0.009	15098.68131722236	0.0	92
8200000.0	2000	0.0085	25542.453222615	0.0	92
8250000.0	2000	0.01	43835.91805740361	0.0	92
8300000.0	2000	0.009	19060.253096979595	0.0	92
8350000.0	2000	0.0105	24461.96689408056	0.0	92
8400000.0	2000	0.0105	10193.945165319908	0.0	92
8450000.0	2000	0.0105	11564.543123766469	0.0	92
8500000.0	2000	0.0105	11584.532726827005	0.0	92
8550000.0	2000	0.0105	63653.75546440581	0.0	92
8600000.0	2000	0.01	17992.599028067045	0.0	92
8650000.0	2000	0.0115	16749.205808842074	0.0	92
8700000.0	2000	0.0125	20130.850461473663	0.0	92
8750000.0	2000	0.0125	13129.728472738672	0.0	92
8800000.0	2000	0.0145	12498.178486588948	0.0	92
8850000.0	2000	0.0135	13774.994644595405	0.0	92
8900000.0	2000	0.0125	15818.507717379354	0.0	92
8950000.0	2000	0.0115	13245.685841110417	0.0	92
9000000.0	2000	0.0125	7500.858967697937	0.0	92
9050000.0	2000	0.012	16380.887359764	0.0	92
9100000.0	2000	0.01	11426.644805983027	0.0	92
9150000.0	2000	0.01	36804.32476214168	0.0	92
9200000.0	2000	0.0085	16822.98293101061	0.0	92
9250000.0	2000	0.008	10704.212000308804	0.0	92
9300000.0	2000	0.008	60816.71681861921	0.0	92
9350000.0	2000	0.008	17854.946132860492	0.0	92
9400000.0	2000	0.009	10552.058230288778	0.0	92
9450000.0	2000	0.01	18255.197488796995	0.0	92
9500000.0	2000	0.009	19239.37036754022	0.0	92
9550000.0	2000	0.009	20030.780506959825	0.0	92
9600000.0	2000	0.0085	20025.48453864274	0.0	92
9650000.0	2000	0.008	13373.136126137966	0.0	92
9700000.0	2000	0.008	32526.911758581457	0.0	92
9750000.0	2000	0.008	14235.141862638557	0.0	92
9800000.0	2000	0.0075	23153.89272011569	0.0	92
9850000.0	2000	0.008	13100.772168642963	0.0	92
9900000.0	2000	0.009	18880.51020852051	0.0	92
9950000.0	2000	0.008	35587.48988915331	0.0	92
0.0	2000	0.007	9782.057510142864	0.0	93
50000.0	2000	0.0065	37211.05888216048	0.0	93
100000.0	2000	0.007	31662.334211745903	0.0	93
150000.0	2000	0.008	50653.94746010938	0.0	93
200000.0	2000	0.0095	11562.204632017863	0.0	93
250000.0	2000	0.011	22292.03116347863	0.0	93
300000.0	2000	0.011	21932.345743276856	0.0	93
350000.0	2000	0.01	20703.355986014427	0.0	93
400000.0	2000	0.0105	15154.259982743508	0.0	93
450000.0	2000	0.011	15805.106404991193	0.0	93
500000.0	2000	0.009	22073.337119875967	0.0	93
550000.0	2000	0.009	9688.50444363256	0.0	93
600000.0	2000	0.0105	18107.784748224258	0.0	93
650000.0	2000	0.0115	23482.047873663603	0.0	93
700000.0	2000	0.011	25034.15362288758	0.0	93
750000.0	2000	0.0105	19003.630912004814	0.0	93
800000.0	2000	0.0105	27627.71576170447	0.0	93
850000.0	2000	0.01	44844.771754535854	0.0	93
900000.0	2000	0.012	25882.77269201978	0.0	93
950000.0	2000	0.011	57137.54297738243	0.0	93
1000000.0	2000	0.0105	13303.98153299114	0.0	93
1050000.0	2000	0.0095	25797.80124565419	0.0	93
1100000.0	2000	0.009	13068.585300742789	0.0	93
1150000.0	2000	0.009	11210.69099562924	0.0	93
1200000.0	2000	0.0095	18421.98577702734	0.0	93
1250000.0	2000	0.009	18242.79931242083	0.0	93
1300000.0	2000	0.01	18438.34040776692	0.0	93
1350000.0	2000	0.009	31314.82549156742	0.0	93
1400000.0	2000	0.0075	22469.83380833621	0.0	93
1450000.0	2000	0.0075	13834.288553230172	0.0	93
1500000.0	2000	0.007	29456.61641929817	0.0	93
1550000.0	2000	0.008	25371.55359999313	0.0	93
1600000.0	2000	0.0075	36843.705258950446	0.0	93
1650000.0	2000	0.0075	11569.45416215764	0.0	93
1700000.0	2000	0.008	11604.822230044816	0.0	93
1750000.0	2000	0.009	16833.161898051632	0.0	93
1800000.0	2000	0.0095	23091.99966907176	0.0	93
1850000.0	2000	0.01	19615.854803589857	0.0	93
1900000.0	2000	0.01	32065.298978691848	0.0	93
1950000.0	2000	0.0105	29189.76255836908	0.0	93
2000000.0	2000	0.0105	28450.05900517552	0.0	93
2050000.0	2000	0.011	10953.134429990154	0.0	93
2100000.0	2000	0.0095	16924.492829892446	0.0	93
2150000.0	2000	0.01	20815.715386020707	0.0	93
2200000.0	2000	0.011	16170.24926565216	0.0	93
2250000.0	2000	0.0105	10390.883764459086	0.0	93
2300000.0	2000	0.01	28150.49485265608	0.0	93
2350000.0	2000	0.01	81175.35052176093	0.0	93
2400000.0	2000	0.011	8691.678306183252	0.0	93
2450000.0	2000	0.011	19826.78530785809	0.0	93
2500000.0	2000	0.0115	14907.259191095423	0.0	93
2550000.0	2000	0.0105	18357.099974612374	0.0	93
2600000.0	2000	0.01	13327.744953591346	0.0	93
2650000.0	2000	0.0095	13195.6460091402	0.0	93
2700000.0	2000	0.0095	13523.67083629558	0.0	93
2750000.0	2000	0.0115	18719.973183942227	0.0	93
2800000.0	2000	0.011	15490.635015428255	0.0	93
2850000.0	2000	0.01	17496.223343179823	0.0	93
2900000.0	2000	0.009	26069.614951657637	0.0	93
2950000.0	2000	0.009	17113.397027267576	0.0	93
3000000.0	2000	0.01	23556.580552135536	0.0	93
3050000.0	2000	0.0105	12436.01880362796	0.0	93
3100000.0	2000	0.0085	18330.689036674317	0.0	93
3150000.0	2000	0.0095	9980.054249426812	0.0	93
3200000.0	2000	0.009	23373.624043819924	0.0	93
3250000.0	2000	0.0095	36377.2622857409	0.0	93
3300000.0	2000	0.0095	17691.11632810148	0.0	93
3350000.0	2000	0.0095	7517.140028541136	0.0	93
3400000.0	2000	0.008	13229.127680587902	0.0	93
3450000.0	2000	0.008	18571.421189665987	0.0	93
3500000.0	2000	0.008	21975.795560583058	0.0	93
3550000.0	2000	0.008	16354.703544953029	0.0	93
3600000.0	2000	0.0095	26865.74431291421	0.0	93
3650000.0	2000	0.0095	24483.729253014382	0.0	93
3700000.0	2000	0.009	19871.67570897418	0.0	93
3750000.0	2000	0.008	11284.30620764931	0.0	93
3800000.0	2000	0.01	20801.80190321476	0.0	93
3850000.0	2000	0.01	7690.910438738428	0.0	93
3900000.0	2000	0.01	24990.060026126157	0.0	93
3950000.0	2000	0.009	20322.901437671997	0.0	93
4000000.0	2000	0.0095	51984.15492479507	0.0	93
4050000.0	2000	0.0095	36087.63235219679	0.0	93
4100000.0	2000	0.01	14624.452862815477	0.0	93
4150000.0	2000	0.0095	6898.737604786498	0.0	93
4200000.0	2000	0.0115	25478.764186204746	0.0	93
4250000.0	2000	0.0105	23208.02842069109	0.0	93
4300000.0	2000	0.0105	19741.61896138117	0.0	93
4350000.0	2000	0.0105	17500.130793119602	0.0	93
4400000.0	2000	0.0105	60593.97769132665	0.0	93
4450000.0	2000	0.008	23214.941911547103	0.0	93
4500000.0	2000	0.0085	14629.137755335292	0.0	93
4550000.0	2000	0.008	32977.14064320515	0.0	93
4600000.0	2000	0.0095	14547.972195341945	0.0	93
4650000.0	2000	0.0075	22759.256721163325	0.0	93
4700000.0	2000	0.008	11329.417062667044	0.0	93
4750000.0	2000	0.008	21929.268587343508	0.0	93
4800000.0	2000	0.008	17711.02959199473	0.0	93
4850000.0	2000	0.0065	31963.12027315941	0.0	93
4900000.0	2000	0.007	17594.479814730956	0.0	93
4950000.0	2000	0.0065	11670.546574376232	0.0	93
4951000.0	2000	0.0065	11502.01940447807	0.0	93
4952000.0	2000	0.0065	17662.745439684993	0.0	93
4953000.0	2000	0.0065	20295.292285302927	0.0	93
4954000.0	2000	0.0065	22602.299266611302	0.0	93
4955000.0	2000	0.0065	19240.41863376337	0.0	93
4956000.0	2000	0.0065	19045.4630747902	0.0	93
4957000.0	2000	0.0065	16936.124132337205	0.0	93
4958000.0	2000	0.0065	16105.590671960008	0.0	93
4959000.0	2000	0.0075	16017.22262842093	0.0	93
4960000.0	2000	0.0075	15992.901857700534	0.0	93
4961000.0	2000	0.0075	15992.901857700534	0.0	93
4962000.0	2000	0.0075	16661.971902147332	0.0	93
4963000.0	2000	0.0075	16714.145882178054	0.0	93
4964000.0	2000	0.0075	15210.92046555904	0.0	93
4965000.0	2000	0.0075	15132.89135765571	0.0	93
4966000.0	2000	0.0075	15132.89135765571	0.0	93
4967000.0	2000	0.0075	14022.671944089976	0.0	93
4968000.0	2000	0.0075	12032.120919371348	0.0	93
4969000.0	2000	0.0075	12427.016782607516	0.0	93
4970000.0	2000	0.0075	12514.439062877897	0.0	93
4971000.0	2000	0.0075	12514.439062877897	0.0	93
4972000.0	2000	0.0075	13998.502049839211	0.0	93
4973000.0	2000	0.0075	14964.897344231782	0.0	93
4974000.0	2000	0.007	14162.263480632851	0.0	93
4975000.0	2000	0.007	25520.55600736713	0.0	93
4976000.0	2000	0.0075	35829.79193011516	0.0	93
4977000.0	2000	0.007	32988.64664924785	0.0	93
4978000.0	2000	0.007	32815.16500038877	0.0	93
4979000.0	2000	0.007	27545.49926451746	0.0	93
4980000.0	2000	0.007	11524.608250243817	0.0	93
4981000.0	2000	0.007	9354.132157376076	0.0	93
4982000.0	2000	0.007	9348.496355978938	0.0	93
4983000.0	2000	0.007	9177.087025146484	0.0	93
4984000.0	2000	0.007	9410.597612004056	0.0	93
4985000.0	2000	0.0065	10070.320557075309	0.0	93
4986000.0	2000	0.0065	10483.964097808725	0.0	93
4987000.0	2000	0.0065	10629.536658662268	0.0	93
4988000.0	2000	0.0065	10628.960112446595	0.0	93
4989000.0	2000	0.007	14481.943955597088	0.0	93
4990000.0	2000	0.007	14471.78372242656	0.0	93
4991000.0	2000	0.007	14471.78372242656	0.0	93
4992000.0	2000	0.007	14467.37095074219	0.0	93
4993000.0	2000	0.007	13689.718231976609	0.0	93
4994000.0	2000	0.007	10519.013189454949	0.0	93
4995000.0	2000	0.007	10568.916910088654	0.0	93
4996000.0	2000	0.007	10130.027658679022	0.0	93
4997000.0	2000	0.007	10118.578432694443	0.0	93
4998000.0	2000	0.007	10118.578432694443	0.0	93
4999000.0	2000	0.007	13638.741101432852	0.0	93
5000000.0	2000	0.007	13582.072308193225	0.0	93
5001000.0	2000	0.007	10055.769071707324	0.0	93
5002000.0	2000	0.007	10053.037479169572	0.0	93
5003000.0	2000	0.007	10061.709561274816	0.0	93
5004000.0	2000	0.007	10075.569056606391	0.0	93
5005000.0	2000	0.0065	10039.288666337276	0.0	93
5006000.0	2000	0.0065	11601.096780971617	0.0	93
5007000.0	2000	0.0065	12966.676163136835	0.0	93
5008000.0	2000	0.0065	12620.96859461374	0.0	93
5009000.0	2000	0.0065	14012.738351400729	0.0	93
5010000.0	2000	0.0065	19852.51329859429	0.0	93
5011000.0	2000	0.006	19133.84517619468	0.0	93
5012000.0	2000	0.006	19510.74445587825	0.0	93
5013000.0	2000	0.006	16169.616399621556	0.0	93
5014000.0	2000	0.006	13790.152671185304	0.0	93
5015000.0	2000	0.006	10561.583565296962	0.0	93
5016000.0	2000	0.006	10949.897209221024	0.0	93
5017000.0	2000	0.006	10497.11292166136	0.0	93
5018000.0	2000	0.006	10720.914609802025	0.0	93
5019000.0	2000	0.006	13468.996240995124	0.0	93
5020000.0	2000	0.006	10792.47181561327	0.0	93
5021000.0	2000	0.006	12864.935922565828	0.0	93
5022000.0	2000	0.006	25361.882692092036	0.0	93
5023000.0	2000	0.006	29209.851944362035	0.0	93
5024000.0	2000	0.006	19613.338793539664	0.0	93
5025000.0	2000	0.006	19620.788532237097	0.0	93
5026000.0	2000	0.006	19659.649144225717	0.0	93
5027000.0	2000	0.006	29034.707654624886	0.0	93
5028000.0	2000	0.006	28962.484098282905	0.0	93
5029000.0	2000	0.006	28962.484098282905	0.0	93
5030000.0	2000	0.006	29119.049508020216	0.0	93
5031000.0	2000	0.006	29063.12265954462	0.0	93
5032000.0	2000	0.006	21982.33580731309	0.0	93
5033000.0	2000	0.006	21313.70602361075	0.0	93
5034000.0	2000	0.006	21108.418475984825	0.0	93
5035000.0	2000	0.006	21114.48114204742	0.0	93
5036000.0	2000	0.006	21077.32999316403	0.0	93
5037000.0	2000	0.006	20226.2906017738	0.0	93
5038000.0	2000	0.006	25020.519318133047	0.0	93
5039000.0	2000	0.006	19400.664817488145	0.0	93
5040000.0	2000	0.006	19436.87598619029	0.0	93
5041000.0	2000	0.006	19123.844370311865	0.0	93
5042000.0	2000	0.006	19124.880171768244	0.0	93
5043000.0	2000	0.006	19059.88141504017	0.0	93
5044000.0	2000	0.006	29883.009331418834	0.0	93
5045000.0	2000	0.006	29386.523680619	0.0	93
5046000.0	2000	0.006	32112.205773015656	0.0	93
5047000.0	2000	0.006	32538.25591949527	0.0	93
5048000.0	2000	0.006	32533.513245947863	0.0	93
5049000.0	2000	0.006	33417.84585319696	0.0	93
5050000.0	2000	0.006	32586.315069360902	0.0	93
5100000.0	2000	0.0065	10296.56118548215	0.0	93
5150000.0	2000	0.008	9636.877035738604	0.0	93
5200000.0	2000	0.0085	29065.02801017043	0.0	93
5250000.0	2000	0.0085	12875.228378246024	0.0	93
5300000.0	2000	0.0085	8747.578317239462	0.0	93
5350000.0	2000	0.008	15413.248206228103	0.0	93
5400000.0	2000	0.0085	23076.660705645205	0.0	93
5450000.0	2000	0.008	8164.784562460962	0.0	93
5500000.0	2000	0.008	12706.508234989322	0.0	93
5550000.0	2000	0.009	14566.591727458946	0.0	93
5600000.0	2000	0.007	17909.925653627444	0.0	93
5650000.0	2000	0.007	25487.53045257436	0.0	93
5700000.0	2000	0.0065	11648.862643794064	0.0	93
5750000.0	2000	0.0055	22440.93920164489	0.0	93
5800000.0	2000	0.005	17742.515529772536	0.0	93
5850000.0	2000	0.0045	38192.375936477016	0.0	93
5900000.0	2000	0.0045	17833.65083177845	0.0	93
5950000.0	2000	0.005	29685.830384667515	0.0	93
6000000.0	2000	0.0065	9805.599173886329	0.0	93
6050000.0	2000	0.0075	20734.519449231317	0.0	93
6100000.0	2000	0.007	20366.44197416843	0.0	93
6150000.0	2000	0.008	22673.092186064096	0.0	93
6200000.0	2000	0.0075	21839.63820673761	0.0	93
6250000.0	2000	0.007	15482.56732978363	0.0	93
6300000.0	2000	0.006	9801.354704797164	0.0	93
6350000.0	2000	0.007	9600.020740347894	0.0	93
6400000.0	2000	0.006	13305.68014720485	0.0	93
6450000.0	2000	0.0075	14103.202464766982	0.0	93
6500000.0	2000	0.0065	20994.78008126242	0.0	93
6550000.0	2000	0.006	14693.332106566117	0.0	93
6600000.0	2000	0.005	23060.78337460943	0.0	93
6650000.0	2000	0.0055	27823.120627946697	0.0	93
6700000.0	2000	0.007	14082.23150012437	0.0	93
6750000.0	2000	0.006	11377.416890695486	0.0	93
6800000.0	2000	0.006	12581.09000299104	0.0	93
6850000.0	2000	0.0065	19854.27632827605	0.0	93
6900000.0	2000	0.0065	25927.99618453525	0.0	93
6950000.0	2000	0.007	25690.649726943426	0.0	93
7000000.0	2000	0.0065	30647.935716870696	0.0	93
7050000.0	2000	0.008	12941.807832112734	0.0	93
7100000.0	2000	0.008	15466.43276040504	0.0	93
7150000.0	2000	0.007	18468.19620515471	0.0	93
7200000.0	2000	0.0065	22556.4872480136	0.0	93
7250000.0	2000	0.007	36719.66147239943	0.0	93
7300000.0	2000	0.0075	10046.575407360671	0.0	93
7350000.0	2000	0.008	54580.30098207959	0.0	93
7400000.0	2000	0.009	12450.18006027062	0.0	93
7450000.0	2000	0.01	11342.748402209025	0.0	93
7500000.0	2000	0.0095	24499.7826183953	0.0	93
7550000.0	2000	0.008	37097.87059068418	0.0	93
7600000.0	2000	0.009	21034.883459333792	0.0	93
7650000.0	2000	0.009	23244.43651915193	0.0	93
7700000.0	2000	0.0095	26851.675689738247	0.0	93
7750000.0	2000	0.0105	17726.105926230015	0.0	93
7800000.0	2000	0.0115	20666.77263803441	0.0	93
7850000.0	2000	0.0125	24856.112839803285	0.0	93
7900000.0	2000	0.0125	24158.725525917784	0.0	93
7950000.0	2000	0.011	14972.515336355042	0.0	93
8000000.0	2000	0.01	15621.92862055168	0.0	93
8050000.0	2000	0.01	22560.340849216325	0.0	93
8100000.0	2000	0.0085	16934.933485136666	0.0	93
8150000.0	2000	0.009	27399.153099411255	0.0	93
8200000.0	2000	0.009	27405.496304719934	0.0	93
8250000.0	2000	0.0085	19475.81474664228	0.0	93
8300000.0	2000	0.009	13048.633564952335	0.0	93
8350000.0	2000	0.009	15791.71504285293	0.0	93
8400000.0	2000	0.0085	11947.336319257542	0.0	93
8450000.0	2000	0.0085	38232.73100450254	0.0	93
8500000.0	2000	0.0085	20594.66766056652	0.0	93
8550000.0	2000	0.0085	10417.793234262484	0.0	93
8600000.0	2000	0.0085	19594.25934677813	0.0	93
8650000.0	2000	0.0095	39166.22160301328	0.0	93
8700000.0	2000	0.009	12573.336453209358	0.0	93
8750000.0	2000	0.009	25543.933036353097	0.0	93
8800000.0	2000	0.0085	19640.094776701677	0.0	93
8850000.0	2000	0.0085	14500.906698033605	0.0	93
8900000.0	2000	0.0095	18515.62886304146	0.0	93
8950000.0	2000	0.0095	18623.280005974324	0.0	93
9000000.0	2000	0.01	19882.06153827544	0.0	93
9050000.0	2000	0.009	14877.050218968414	0.0	93
9100000.0	2000	0.009	18290.566031134986	0.0	93
9150000.0	2000	0.007	24846.22799443128	0.0	93
9200000.0	2000	0.0075	24118.627180926207	0.0	93
9250000.0	2000	0.0085	11596.32367635822	0.0	93
9300000.0	2000	0.0085	18590.90601893809	0.0	93
9350000.0	2000	0.009	13399.678511494434	0.0	93
9400000.0	2000	0.0085	21137.98574034658	0.0	93
9450000.0	2000	0.0075	25469.74955178292	0.0	93
9500000.0	2000	0.0085	13905.499756536865	0.0	93
9550000.0	2000	0.0085	15039.793029026576	0.0	93
9600000.0	2000	0.009	11859.065960507463	0.0	93
9650000.0	2000	0.0095	40459.38746257615	0.0	93
9700000.0	2000	0.008	25967.8020495893	0.0	93
9750000.0	2000	0.0075	25957.53116111353	0.0	93
9800000.0	2000	0.0075	30247.00686674143	0.0	93
9850000.0	2000	0.008	31480.52235404953	0.0	93
9900000.0	2000	0.0085	9347.442661222112	0.0	93
9950000.0	2000	0.009	9292.030828447903	0.0	93
0.0	2000	0.011	11753.42511391732	0.0	94
50000.0	2000	0.0105	16218.80833322684	0.0	94
100000.0	2000	0.0115	84112.53378044223	0.0	94
150000.0	2000	0.01	8370.03171823617	0.0	94
200000.0	2000	0.0105	10885.298641334715	0.0	94
250000.0	2000	0.009	26352.520123068763	0.0	94
300000.0	2000	0.0085	24859.36160857054	0.0	94
350000.0	2000	0.009	22565.20907348	0.0	94
400000.0	2000	0.0075	15900.227022133577	0.0	94
450000.0	2000	0.0085	37064.86662847027	0.0	94
500000.0	2000	0.0085	23022.99106540345	0.0	94
550000.0	2000	0.0085	12262.612289321774	0.0	94
600000.0	2000	0.008	18816.70489999113	0.0	94
650000.0	2000	0.0085	24559.3526626112	0.0	94
700000.0	2000	0.01	16173.213504388168	0.0	94
750000.0	2000	0.01	38032.176830386205	0.0	94
800000.0	2000	0.011	22561.538520915765	0.0	94
850000.0	2000	0.01	25504.574037076323	0.0	94
900000.0	2000	0.009	10504.82231315684	0.0	94
950000.0	2000	0.0085	21876.67932452912	0.0	94
1000000.0	2000	0.0085	16723.427635660457	0.0	94
1050000.0	2000	0.0085	23742.54822203455	0.0	94
1100000.0	2000	0.009	22980.24128707618	0.0	94
1150000.0	2000	0.0085	14098.36757548933	0.0	94
1200000.0	2000	0.009	26028.61905073756	0.0	94
1250000.0	2000	0.008	24706.190864698947	0.0	94
1300000.0	2000	0.007	22277.39780108367	0.0	94
1350000.0	2000	0.007	14349.901894341649	0.0	94
1400000.0	2000	0.008	47821.97626794876	0.0	94
1450000.0	2000	0.008	32261.76574602214	0.0	94
1500000.0	2000	0.008	12662.670952187236	0.0	94
1550000.0	2000	0.0085	18299.118502333586	0.0	94
1600000.0	2000	0.008	31155.14878324493	0.0	94
1650000.0	2000	0.008	24352.6928409104	0.0	94
1700000.0	2000	0.0085	11954.873265435504	0.0	94
1750000.0	2000	0.007	20173.181334652723	0.0	94
1800000.0	2000	0.0075	18378.43640833709	0.0	94
1850000.0	2000	0.008	14560.495085835528	0.0	94
1900000.0	2000	0.0075	14615.34903604433	0.0	94
1950000.0	2000	0.0075	17291.640526684496	0.0	94
2000000.0	2000	0.009	24279.236099582	0.0	94
2050000.0	2000	0.01	22463.65614420285	0.0	94
2100000.0	2000	0.0115	11485.034626205288	0.0	94
2150000.0	2000	0.013	28065.333099676525	0.0	94
2200000.0	2000	0.0145	59841.67551614636	0.0	94
2250000.0	2000	0.0145	21000.3413173764	0.0	94
2300000.0	2000	0.0125	16493.016081680686	0.0	94
2350000.0	2000	0.0135	33861.95457915679	0.0	94
2400000.0	2000	0.015	27907.16493150537	0.0	94
2450000.0	2000	0.0135	39314.95868116503	0.0	94
2500000.0	2000	0.0135	31710.62821290411	0.0	94
2550000.0	2000	0.013	24262.33802073313	0.0	94
2600000.0	2000	0.0115	21070.584166156605	0.0	94
2650000.0	2000	0.0095	11456.963972887106	0.0	94
2700000.0	2000	0.009	15082.905420590769	0.0	94
2750000.0	2000	0.011	9763.219046542958	0.0	94
2800000.0	2000	0.0105	17480.95954084583	0.0	94
2850000.0	2000	0.011	24668.53655953594	0.0	94
2900000.0	2000	0.0105	15842.357892703969	0.0	94
2950000.0	2000	0.012	10140.19250171896	0.0	94
3000000.0	2000	0.0105	21057.836331937742	0.0	94
3050000.0	2000	0.012	19088.70172251795	0.0	94
3100000.0	2000	0.01	29574.006222430355	0.0	94
3150000.0	2000	0.009	14843.662197795742	0.0	94
3200000.0	2000	0.0095	24893.180531696333	0.0	94
3250000.0	2000	0.009	10646.53170774208	0.0	94
3300000.0	2000	0.008	14270.608972315662	0.0	94
3350000.0	2000	0.008	26767.39923241997	0.0	94
3400000.0	2000	0.0085	15387.386980195386	0.0	94
3450000.0	2000	0.009	10856.90283856525	0.0	94
3500000.0	2000	0.009	12939.767222861696	0.0	94
3550000.0	2000	0.009	22525.576931678912	0.0	94
3600000.0	2000	0.009	30271.11900237999	0.0	94
3650000.0	2000	0.0085	22949.042943622364	0.0	94
3700000.0	2000	0.008	17597.59279295957	0.0	94
3750000.0	2000	0.0085	13500.679607623524	0.0	94
3800000.0	2000	0.0075	21262.622337490666	0.0	94
3850000.0	2000	0.008	9058.16415462079	0.0	94
3900000.0	2000	0.008	14095.461048005898	0.0	94
3950000.0	2000	0.008	19135.004077510937	0.0	94
4000000.0	2000	0.0075	13076.308835526796	0.0	94
4050000.0	2000	0.0075	24125.793290886413	0.0	94
4100000.0	2000	0.0095	19888.890488965422	0.0	94
4150000.0	2000	0.009	10222.475933677144	0.0	94
4200000.0	2000	0.008	14770.770671872042	0.0	94
4250000.0	2000	0.0075	17696.64370430427	0.0	94
4300000.0	2000	0.0085	15641.439841238096	0.0	94
4350000.0	2000	0.007	11603.074270034404	0.0	94
4400000.0	2000	0.007	9126.983691848876	0.0	94
4450000.0	2000	0.0075	12304.175216171829	0.0	94
4500000.0	2000	0.008	17515.824406558684	0.0	94
4550000.0	2000	0.008	22726.03366948956	0.0	94
4600000.0	2000	0.008	13349.896131310566	0.0	94
4650000.0	2000	0.007	35057.17203875195	0.0	94
4700000.0	2000	0.007	32556.4710285033	0.0	94
4750000.0	2000	0.0075	25148.737479544543	0.0	94
4800000.0	2000	0.0065	23626.38280148054	0.0	94
4850000.0	2000	0.007	22425.04512477745	0.0	94
4900000.0	2000	0.0075	11202.58273232346	0.0	94
4950000.0	2000	0.008	9433.598437677148	0.0	94
4951000.0	2000	0.008	9435.12578938422	0.0	94
4952000.0	2000	0.008	9449.609201251302	0.0	94
4953000.0	2000	0.008	9465.528500047232	0.0	94
4954000.0	2000	0.008	9408.40112272233	0.0	94
4955000.0	2000	0.008	9362.500423157797	0.0	94
4956000.0	2000	0.008	9381.054784332351	0.0	94
4957000.0	2000	0.008	9381.054784332351	0.0	94
4958000.0	2000	0.008	9608.672972106073	0.0	94
4959000.0	2000	0.008	9756.668710559888	0.0	94
4960000.0	2000	0.008	9753.126240452371	0.0	94
4961000.0	2000	0.008	24664.34779635148	0.0	94
4962000.0	2000	0.008	36549.44869692358	0.0	94
4963000.0	2000	0.008	13621.52068660565	0.0	94
4964000.0	2000	0.008	13621.52068660565	0.0	94
