unit_id	demography	simulation_class	selection_coefficient	seed	generation_time_years	statistic	window	threshold_years	score	final_population_af	sample_alt_count	sample_af
eas_neutral_exact_population_af_reverse_bridge_r074	EAS	neutral	0	2026083674	25	mean_p_tmrca_lt	local_100kb	50000	0.24977756852899999	0.19533969232404283	44	0.22
eas_neutral_exact_population_af_reverse_bridge_r074	EAS	neutral	0	2026083674	25	paper_frac_posterior_mean_below	focal	1000	0.0006060606061	0.19533969232404283	44	0.22
eas_neutral_exact_population_af_reverse_bridge_r074	EAS	neutral	0	2026083674	25	paper_frac_posterior_mean_below	focal	4500	0.003838383838	0.19533969232404283	44	0.22
eas_neutral_exact_population_af_reverse_bridge_r074	EAS	neutral	0	2026083674	25	paper_frac_posterior_mean_below	focal	10000	0.030505050509999999	0.19533969232404283	44	0.22
eas_neutral_exact_population_af_reverse_bridge_r074	EAS	neutral	0	2026083674	25	paper_frac_posterior_mean_below	focal	20000	0.081818181820000002	0.19533969232404283	44	0.22
eas_neutral_exact_population_af_reverse_bridge_r074	EAS	neutral	0	2026083674	25	paper_frac_posterior_mean_below	focal	30000	0.12464646460000001	0.19533969232404283	44	0.22
eas_neutral_exact_population_af_reverse_bridge_r074	EAS	neutral	0	2026083674	25	paper_frac_posterior_mean_below	focal	40000	0.16464646459999999	0.19533969232404283	44	0.22
eas_neutral_exact_population_af_reverse_bridge_r074	EAS	neutral	0	2026083674	25	paper_frac_posterior_mean_below	focal	50000	0.19111111110000001	0.19533969232404283	44	0.22
eas_neutral_exact_population_af_reverse_bridge_r074	EAS	neutral	0	2026083674	25	paper_frac_posterior_mean_below	local_100kb	1000	0.00069264069267099999	0.19533969232404283	44	0.22
eas_neutral_exact_population_af_reverse_bridge_r074	EAS	neutral	0	2026083674	25	paper_frac_posterior_mean_below	local_100kb	4500	0.00373256373219	0.19533969232404283	44	0.22
eas_neutral_exact_population_af_reverse_bridge_r074	EAS	neutral	0	2026083674	25	paper_frac_posterior_mean_below	local_100kb	10000	0.028600288601000001	0.19533969232404283	44	0.22
eas_neutral_exact_population_af_reverse_bridge_r074	EAS	neutral	0	2026083674	25	paper_frac_posterior_mean_below	local_100kb	20000	0.072525252525200007	0.19533969232404283	44	0.22
eas_neutral_exact_population_af_reverse_bridge_r074	EAS	neutral	0	2026083674	25	paper_frac_posterior_mean_below	local_100kb	30000	0.117287157287	0.19533969232404283	44	0.22
eas_neutral_exact_population_af_reverse_bridge_r074	EAS	neutral	0	2026083674	25	paper_frac_posterior_mean_below	local_100kb	40000	0.157239057229	0.19533969232404283	44	0.22
eas_neutral_exact_population_af_reverse_bridge_r074	EAS	neutral	0	2026083674	25	paper_frac_posterior_mean_below	local_100kb	50000	0.187465127471	0.19533969232404283	44	0.22
eas_neutral_exact_population_af_reverse_bridge_r075	EAS	neutral	0	2026083675	25	mean_p_tmrca_lt	focal	1000	0.0093954338610000004	0.19533969232404283	43	0.215
eas_neutral_exact_population_af_reverse_bridge_r075	EAS	neutral	0	2026083675	25	mean_p_tmrca_lt	focal	4500	0.040018860250000003	0.19533969232404283	43	0.215
eas_neutral_exact_population_af_reverse_bridge_r075	EAS	neutral	0	2026083675	25	mean_p_tmrca_lt	focal	10000	0.079689789080000004	0.19533969232404283	43	0.215
eas_neutral_exact_population_af_reverse_bridge_r075	EAS	neutral	0	2026083675	25	mean_p_tmrca_lt	focal	20000	0.13424755990000001	0.19533969232404283	43	0.215
eas_neutral_exact_population_af_reverse_bridge_r075	EAS	neutral	0	2026083675	25	mean_p_tmrca_lt	focal	30000	0.1767990505	0.19533969232404283	43	0.215
eas_neutral_exact_population_af_reverse_bridge_r075	EAS	neutral	0	2026083675	25	mean_p_tmrca_lt	focal	40000	0.21363507840000001	0.19533969232404283	43	0.215
eas_neutral_exact_population_af_reverse_bridge_r075	EAS	neutral	0	2026083675	25	mean_p_tmrca_lt	focal	50000	0.24746192680000001	0.19533969232404283	43	0.215
eas_neutral_exact_population_af_reverse_bridge_r075	EAS	neutral	0	2026083675	25	mean_p_tmrca_lt	local_100kb	1000	0.011339943565299999	0.19533969232404283	43	0.215
eas_neutral_exact_population_af_reverse_bridge_r075	EAS	neutral	0	2026083675	25	mean_p_tmrca_lt	local_100kb	4500	0.050478289990499997	0.19533969232404283	43	0.215
eas_neutral_exact_population_af_reverse_bridge_r075	EAS	neutral	0	2026083675	25	mean_p_tmrca_lt	local_100kb	10000	0.104493177625	0.19533969232404283	43	0.215
eas_neutral_exact_population_af_reverse_bridge_r075	EAS	neutral	0	2026083675	25	mean_p_tmrca_lt	local_100kb	20000	0.18246191206699999	0.19533969232404283	43	0.215
eas_neutral_exact_population_af_reverse_bridge_r075	EAS	neutral	0	2026083675	25	mean_p_tmrca_lt	local_100kb	30000	0.24300918285699999	0.19533969232404283	43	0.215
eas_neutral_exact_population_af_reverse_bridge_r075	EAS	neutral	0	2026083675	25	mean_p_tmrca_lt	local_100kb	40000	0.29243482488599998	0.19533969232404283	43	0.215
eas_neutral_exact_population_af_reverse_bridge_r075	EAS	neutral	0	2026083675	25	mean_p_tmrca_lt	local_100kb	50000	0.33423142392900002	0.19533969232404283	43	0.215
eas_neutral_exact_population_af_reverse_bridge_r075	EAS	neutral	0	2026083675	25	paper_frac_posterior_mean_below	focal	1000	0.000404040404	0.19533969232404283	43	0.215
eas_neutral_exact_population_af_reverse_bridge_r075	EAS	neutral	0	2026083675	25	paper_frac_posterior_mean_below	focal	4500	0.0034343434339999999	0.19533969232404283	43	0.215
eas_neutral_exact_population_af_reverse_bridge_r075	EAS	neutral	0	2026083675	25	paper_frac_posterior_mean_below	focal	10000	0.026060606060000002	0.19533969232404283	43	0.215
eas_neutral_exact_population_af_reverse_bridge_r075	EAS	neutral	0	2026083675	25	paper_frac_posterior_mean_below	focal	20000	0.086060606060000003	0.19533969232404283	43	0.215
eas_neutral_exact_population_af_reverse_bridge_r075	EAS	neutral	0	2026083675	25	paper_frac_posterior_mean_below	focal	30000	0.1329292929	0.19533969232404283	43	0.215
eas_neutral_exact_population_af_reverse_bridge_r075	EAS	neutral	0	2026083675	25	paper_frac_posterior_mean_below	focal	40000	0.16606060610000001	0.19533969232404283	43	0.215
eas_neutral_exact_population_af_reverse_bridge_r075	EAS	neutral	0	2026083675	25	paper_frac_posterior_mean_below	focal	50000	0.21131313130000001	0.19533969232404283	43	0.215
eas_neutral_exact_population_af_reverse_bridge_r075	EAS	neutral	0	2026083675	25	paper_frac_posterior_mean_below	local_100kb	1000	0.000404040404	0.19533969232404283	43	0.215
eas_neutral_exact_population_af_reverse_bridge_r075	EAS	neutral	0	2026083675	25	paper_frac_posterior_mean_below	local_100kb	4500	0.00331890331857	0.19533969232404283	43	0.215
eas_neutral_exact_population_af_reverse_bridge_r075	EAS	neutral	0	2026083675	25	paper_frac_posterior_mean_below	local_100kb	10000	0.0250120250133	0.19533969232404283	43	0.215
eas_neutral_exact_population_af_reverse_bridge_r075	EAS	neutral	0	2026083675	25	paper_frac_posterior_mean_below	local_100kb	20000	0.085550745545699997	0.19533969232404283	43	0.215
eas_neutral_exact_population_af_reverse_bridge_r075	EAS	neutral	0	2026083675	25	paper_frac_posterior_mean_below	local_100kb	30000	0.14689754689500001	0.19533969232404283	43	0.215
eas_neutral_exact_population_af_reverse_bridge_r075	EAS	neutral	0	2026083675	25	paper_frac_posterior_mean_below	local_100kb	40000	0.19736411737099999	0.19533969232404283	43	0.215
eas_neutral_exact_population_af_reverse_bridge_r075	EAS	neutral	0	2026083675	25	paper_frac_posterior_mean_below	local_100kb	50000	0.243761423762	0.19533969232404283	43	0.215
eas_neutral_exact_population_af_reverse_bridge_r076	EAS	neutral	0	2026083676	25	mean_p_tmrca_lt	focal	1000	0.01579130439	0.19533969232404283	32	0.16
eas_neutral_exact_population_af_reverse_bridge_r076	EAS	neutral	0	2026083676	25	mean_p_tmrca_lt	focal	4500	0.066588355320000001	0.19533969232404283	32	0.16
eas_neutral_exact_population_af_reverse_bridge_r076	EAS	neutral	0	2026083676	25	mean_p_tmrca_lt	focal	10000	0.12928533179999999	0.19533969232404283	32	0.16
eas_neutral_exact_population_af_reverse_bridge_r076	EAS	neutral	0	2026083676	25	mean_p_tmrca_lt	focal	20000	0.20479189810000001	0.19533969232404283	32	0.16
eas_neutral_exact_population_af_reverse_bridge_r076	EAS	neutral	0	2026083676	25	mean_p_tmrca_lt	focal	30000	0.25135079199999999	0.19533969232404283	32	0.16
eas_neutral_exact_population_af_reverse_bridge_r076	EAS	neutral	0	2026083676	25	mean_p_tmrca_lt	focal	40000	0.28212484830000001	0.19533969232404283	32	0.16
eas_neutral_exact_population_af_reverse_bridge_r076	EAS	neutral	0	2026083676	25	mean_p_tmrca_lt	focal	50000	0.30366833030000001	0.19533969232404283	32	0.16
eas_neutral_exact_population_af_reverse_bridge_r076	EAS	neutral	0	2026083676	25	mean_p_tmrca_lt	local_100kb	1000	0.015409376408999999	0.19533969232404283	32	0.16
eas_neutral_exact_population_af_reverse_bridge_r076	EAS	neutral	0	2026083676	25	mean_p_tmrca_lt	local_100kb	4500	0.066184719153800003	0.19533969232404283	32	0.16
eas_neutral_exact_population_af_reverse_bridge_r076	EAS	neutral	0	2026083676	25	mean_p_tmrca_lt	local_100kb	10000	0.130794996271	0.19533969232404283	32	0.16
eas_neutral_exact_population_af_reverse_bridge_r076	EAS	neutral	0	2026083676	25	mean_p_tmrca_lt	local_100kb	20000	0.213592742581	0.19533969232404283	32	0.16
eas_neutral_exact_population_af_reverse_bridge_r076	EAS	neutral	0	2026083676	25	mean_p_tmrca_lt	local_100kb	30000	0.27057579720500002	0.19533969232404283	32	0.16
eas_neutral_exact_population_af_reverse_bridge_r076	EAS	neutral	0	2026083676	25	mean_p_tmrca_lt	local_100kb	40000	0.31309647758100001	0.19533969232404283	32	0.16
eas_neutral_exact_population_af_reverse_bridge_r076	EAS	neutral	0	2026083676	25	mean_p_tmrca_lt	local_100kb	50000	0.34662967523299998	0.19533969232404283	32	0.16
eas_neutral_exact_population_af_reverse_bridge_r076	EAS	neutral	0	2026083676	25	paper_frac_posterior_mean_below	focal	1000	0.00080808080809999998	0.19533969232404283	32	0.16
eas_neutral_exact_population_af_reverse_bridge_r076	EAS	neutral	0	2026083676	25	paper_frac_posterior_mean_below	focal	4500	0.0078787878789999995	0.19533969232404283	32	0.16
eas_neutral_exact_population_af_reverse_bridge_r076	EAS	neutral	0	2026083676	25	paper_frac_posterior_mean_below	focal	10000	0.062424242419999998	0.19533969232404283	32	0.16
eas_neutral_exact_population_af_reverse_bridge_r076	EAS	neutral	0	2026083676	25	paper_frac_posterior_mean_below	focal	20000	0.15939393939999999	0.19533969232404283	32	0.16
eas_neutral_exact_population_af_reverse_bridge_r076	EAS	neutral	0	2026083676	25	paper_frac_posterior_mean_below	focal	30000	0.22383838380000001	0.19533969232404283	32	0.16
eas_neutral_exact_population_af_reverse_bridge_r076	EAS	neutral	0	2026083676	25	paper_frac_posterior_mean_below	focal	40000	0.25050505049999999	0.19533969232404283	32	0.16
eas_neutral_exact_population_af_reverse_bridge_r076	EAS	neutral	0	2026083676	25	paper_frac_posterior_mean_below	focal	50000	0.2828282828	0.19533969232404283	32	0.16
eas_neutral_exact_population_af_reverse_bridge_r076	EAS	neutral	0	2026083676	25	paper_frac_posterior_mean_below	local_100kb	1000	0.00080808080809999998	0.19533969232404283	32	0.16
eas_neutral_exact_population_af_reverse_bridge_r076	EAS	neutral	0	2026083676	25	paper_frac_posterior_mean_below	local_100kb	4500	0.0077248677250999999	0.19533969232404283	32	0.16
eas_neutral_exact_population_af_reverse_bridge_r076	EAS	neutral	0	2026083676	25	paper_frac_posterior_mean_below	local_100kb	10000	0.057441077441900003	0.19533969232404283	32	0.16
eas_neutral_exact_population_af_reverse_bridge_r076	EAS	neutral	0	2026083676	25	paper_frac_posterior_mean_below	local_100kb	20000	0.139624819619	0.19533969232404283	32	0.16
eas_neutral_exact_population_af_reverse_bridge_r076	EAS	neutral	0	2026083676	25	paper_frac_posterior_mean_below	local_100kb	30000	0.20852332851399999	0.19533969232404283	32	0.16
eas_neutral_exact_population_af_reverse_bridge_r076	EAS	neutral	0	2026083676	25	paper_frac_posterior_mean_below	local_100kb	40000	0.25013949014300002	0.19533969232404283	32	0.16
eas_neutral_exact_population_af_reverse_bridge_r076	EAS	neutral	0	2026083676	25	paper_frac_posterior_mean_below	local_100kb	50000	0.28521404521400001	0.19533969232404283	32	0.16
eas_neutral_exact_population_af_reverse_bridge_r077	EAS	neutral	0	2026083677	25	mean_p_tmrca_lt	focal	1000	0.01034271365	0.19533969232404283	35	0.17499999999999999
eas_neutral_exact_population_af_reverse_bridge_r077	EAS	neutral	0	2026083677	25	mean_p_tmrca_lt	focal	4500	0.044233989090000002	0.19533969232404283	35	0.17499999999999999
eas_neutral_exact_population_af_reverse_bridge_r077	EAS	neutral	0	2026083677	25	mean_p_tmrca_lt	focal	10000	0.088095429160000002	0.19533969232404283	35	0.17499999999999999
eas_neutral_exact_population_af_reverse_bridge_r077	EAS	neutral	0	2026083677	25	mean_p_tmrca_lt	focal	20000	0.1445617749	0.19533969232404283	35	0.17499999999999999
eas_neutral_exact_population_af_reverse_bridge_r077	EAS	neutral	0	2026083677	25	mean_p_tmrca_lt	focal	30000	0.182228006	0.19533969232404283	35	0.17499999999999999
eas_neutral_exact_population_af_reverse_bridge_r077	EAS	neutral	0	2026083677	25	mean_p_tmrca_lt	focal	40000	0.20935548170000001	0.19533969232404283	35	0.17499999999999999
eas_neutral_exact_population_af_reverse_bridge_r077	EAS	neutral	0	2026083677	25	mean_p_tmrca_lt	focal	50000	0.2304653921	0.19533969232404283	35	0.17499999999999999
eas_neutral_exact_population_af_reverse_bridge_r077	EAS	neutral	0	2026083677	25	mean_p_tmrca_lt	local_100kb	1000	0.012516496512399999	0.19533969232404283	35	0.17499999999999999
eas_neutral_exact_population_af_reverse_bridge_r077	EAS	neutral	0	2026083677	25	mean_p_tmrca_lt	local_100kb	4500	0.054666510570500003	0.19533969232404283	35	0.17499999999999999
eas_neutral_exact_population_af_reverse_bridge_r077	EAS	neutral	0	2026083677	25	mean_p_tmrca_lt	local_100kb	10000	0.110864640702	0.19533969232404283	35	0.17499999999999999
eas_neutral_exact_population_af_reverse_bridge_r077	EAS	neutral	0	2026083677	25	mean_p_tmrca_lt	local_100kb	20000	0.18588679163300001	0.19533969232404283	35	0.17499999999999999
eas_neutral_exact_population_af_reverse_bridge_r077	EAS	neutral	0	2026083677	25	mean_p_tmrca_lt	local_100kb	30000	0.23799878573300001	0.19533969232404283	35	0.17499999999999999
eas_neutral_exact_population_af_reverse_bridge_r077	EAS	neutral	0	2026083677	25	mean_p_tmrca_lt	local_100kb	40000	0.27654708882899998	0.19533969232404283	35	0.17499999999999999
eas_neutral_exact_population_af_reverse_bridge_r077	EAS	neutral	0	2026083677	25	mean_p_tmrca_lt	local_100kb	50000	0.30671270780499998	0.19533969232404283	35	0.17499999999999999
eas_neutral_exact_population_af_reverse_bridge_r077	EAS	neutral	0	2026083677	25	paper_frac_posterior_mean_below	focal	1000	0.00080808080809999998	0.19533969232404283	35	0.17499999999999999
eas_neutral_exact_population_af_reverse_bridge_r077	EAS	neutral	0	2026083677	25	paper_frac_posterior_mean_below	focal	4500	0.003838383838	0.19533969232404283	35	0.17499999999999999
eas_neutral_exact_population_af_reverse_bridge_r077	EAS	neutral	0	2026083677	25	paper_frac_posterior_mean_below	focal	10000	0.031717171719999999	0.19533969232404283	35	0.17499999999999999
eas_neutral_exact_population_af_reverse_bridge_r077	EAS	neutral	0	2026083677	25	paper_frac_posterior_mean_below	focal	20000	0.11171717170000001	0.19533969232404283	35	0.17499999999999999
eas_neutral_exact_population_af_reverse_bridge_r077	EAS	neutral	0	2026083677	25	paper_frac_posterior_mean_below	focal	30000	0.16545454549999999	0.19533969232404283	35	0.17499999999999999
eas_neutral_exact_population_af_reverse_bridge_r077	EAS	neutral	0	2026083677	25	paper_frac_posterior_mean_below	focal	40000	0.1961616162	0.19533969232404283	35	0.17499999999999999
eas_neutral_exact_population_af_reverse_bridge_r077	EAS	neutral	0	2026083677	25	paper_frac_posterior_mean_below	focal	50000	0.2183838384	0.19533969232404283	35	0.17499999999999999
eas_neutral_exact_population_af_reverse_bridge_r077	EAS	neutral	0	2026083677	25	paper_frac_posterior_mean_below	local_100kb	1000	0.00078884078882400001	0.19533969232404283	35	0.17499999999999999
eas_neutral_exact_population_af_reverse_bridge_r077	EAS	neutral	0	2026083677	25	paper_frac_posterior_mean_below	local_100kb	4500	0.0040211640207600003	0.19533969232404283	35	0.17499999999999999
eas_neutral_exact_population_af_reverse_bridge_r077	EAS	neutral	0	2026083677	25	paper_frac_posterior_mean_below	local_100kb	10000	0.030197210196699999	0.19533969232404283	35	0.17499999999999999
eas_neutral_exact_population_af_reverse_bridge_r077	EAS	neutral	0	2026083677	25	paper_frac_posterior_mean_below	local_100kb	20000	0.12779220779	0.19533969232404283	35	0.17499999999999999
eas_neutral_exact_population_af_reverse_bridge_r077	EAS	neutral	0	2026083677	25	paper_frac_posterior_mean_below	local_100kb	30000	0.19025493025699999	0.19533969232404283	35	0.17499999999999999
eas_neutral_exact_population_af_reverse_bridge_r077	EAS	neutral	0	2026083677	25	paper_frac_posterior_mean_below	local_100kb	40000	0.227243867243	0.19533969232404283	35	0.17499999999999999
eas_neutral_exact_population_af_reverse_bridge_r077	EAS	neutral	0	2026083677	25	paper_frac_posterior_mean_below	local_100kb	50000	0.25598845598999997	0.19533969232404283	35	0.17499999999999999
eas_neutral_exact_population_af_reverse_bridge_r078	EAS	neutral	0	2026083678	25	mean_p_tmrca_lt	focal	1000	0.013817999169999999	0.19533969232404283	35	0.17499999999999999
eas_neutral_exact_population_af_reverse_bridge_r078	EAS	neutral	0	2026083678	25	mean_p_tmrca_lt	focal	4500	0.06174088782	0.19533969232404283	35	0.17499999999999999
eas_neutral_exact_population_af_reverse_bridge_r078	EAS	neutral	0	2026083678	25	mean_p_tmrca_lt	focal	10000	0.1265134873	0.19533969232404283	35	0.17499999999999999
eas_neutral_exact_population_af_reverse_bridge_r078	EAS	neutral	0	2026083678	25	mean_p_tmrca_lt	focal	20000	0.21621130190000001	0.19533969232404283	35	0.17499999999999999
eas_neutral_exact_population_af_reverse_bridge_r078	EAS	neutral	0	2026083678	25	mean_p_tmrca_lt	focal	30000	0.28177918200000002	0.19533969232404283	35	0.17499999999999999
eas_neutral_exact_population_af_reverse_bridge_r078	EAS	neutral	0	2026083678	25	mean_p_tmrca_lt	focal	40000	0.33171812429999997	0.19533969232404283	35	0.17499999999999999
eas_neutral_exact_population_af_reverse_bridge_r078	EAS	neutral	0	2026083678	25	mean_p_tmrca_lt	focal	50000	0.37090429190000002	0.19533969232404283	35	0.17499999999999999
eas_neutral_exact_population_af_reverse_bridge_r078	EAS	neutral	0	2026083678	25	mean_p_tmrca_lt	local_100kb	1000	0.0123524464623	0.19533969232404283	35	0.17499999999999999
eas_neutral_exact_population_af_reverse_bridge_r078	EAS	neutral	0	2026083678	25	mean_p_tmrca_lt	local_100kb	4500	0.056106689693300002	0.19533969232404283	35	0.17499999999999999
eas_neutral_exact_population_af_reverse_bridge_r078	EAS	neutral	0	2026083678	25	mean_p_tmrca_lt	local_100kb	10000	0.11706926273400001	0.19533969232404283	35	0.17499999999999999
eas_neutral_exact_population_af_reverse_bridge_r078	EAS	neutral	0	2026083678	25	mean_p_tmrca_lt	local_100kb	20000	0.20510567655199999	0.19533969232404283	35	0.17499999999999999
eas_neutral_exact_population_af_reverse_bridge_r078	EAS	neutral	0	2026083678	25	mean_p_tmrca_lt	local_100kb	30000	0.27208481427600001	0.19533969232404283	35	0.17499999999999999
eas_neutral_exact_population_af_reverse_bridge_r078	EAS	neutral	0	2026083678	25	mean_p_tmrca_lt	local_100kb	40000	0.32485286644799999	0.19533969232404283	35	0.17499999999999999
eas_neutral_exact_population_af_reverse_bridge_r078	EAS	neutral	0	2026083678	25	mean_p_tmrca_lt	local_100kb	50000	0.36769013113299998	0.19533969232404283	35	0.17499999999999999
eas_neutral_exact_population_af_reverse_bridge_r078	EAS	neutral	0	2026083678	25	paper_frac_posterior_mean_below	focal	1000	0.000202020202	0.19533969232404283	35	0.17499999999999999
eas_neutral_exact_population_af_reverse_bridge_r078	EAS	neutral	0	2026083678	25	paper_frac_posterior_mean_below	focal	4500	0.0046464646460000003	0.19533969232404283	35	0.17499999999999999
eas_neutral_exact_population_af_reverse_bridge_r078	EAS	neutral	0	2026083678	25	paper_frac_posterior_mean_below	focal	10000	0.021010101010000001	0.19533969232404283	35	0.17499999999999999
eas_neutral_exact_population_af_reverse_bridge_r078	EAS	neutral	0	2026083678	25	paper_frac_posterior_mean_below	focal	20000	0.092121212120000004	0.19533969232404283	35	0.17499999999999999
eas_neutral_exact_population_af_reverse_bridge_r078	EAS	neutral	0	2026083678	25	paper_frac_posterior_mean_below	focal	30000	0.1737373737	0.19533969232404283	35	0.17499999999999999
eas_neutral_exact_population_af_reverse_bridge_r078	EAS	neutral	0	2026083678	25	paper_frac_posterior_mean_below	focal	40000	0.24969696969999999	0.19533969232404283	35	0.17499999999999999
eas_neutral_exact_population_af_reverse_bridge_r078	EAS	neutral	0	2026083678	25	paper_frac_posterior_mean_below	focal	50000	0.32242424240000001	0.19533969232404283	35	0.17499999999999999
eas_neutral_exact_population_af_reverse_bridge_r078	EAS	neutral	0	2026083678	25	paper_frac_posterior_mean_below	local_100kb	1000	0.000202020202	0.19533969232404283	35	0.17499999999999999
eas_neutral_exact_population_af_reverse_bridge_r078	EAS	neutral	0	2026083678	25	paper_frac_posterior_mean_below	local_100kb	4500	0.0048388648387099999	0.19533969232404283	35	0.17499999999999999
eas_neutral_exact_population_af_reverse_bridge_r078	EAS	neutral	0	2026083678	25	paper_frac_posterior_mean_below	local_100kb	10000	0.024444444444299999	0.19533969232404283	35	0.17499999999999999
eas_neutral_exact_population_af_reverse_bridge_r078	EAS	neutral	0	2026083678	25	paper_frac_posterior_mean_below	local_100kb	20000	0.096036556039000007	0.19533969232404283	35	0.17499999999999999
eas_neutral_exact_population_af_reverse_bridge_r078	EAS	neutral	0	2026083678	25	paper_frac_posterior_mean_below	local_100kb	30000	0.178249158243	0.19533969232404283	35	0.17499999999999999
eas_neutral_exact_population_af_reverse_bridge_r078	EAS	neutral	0	2026083678	25	paper_frac_posterior_mean_below	local_100kb	40000	0.24931216931899999	0.19533969232404283	35	0.17499999999999999
eas_neutral_exact_population_af_reverse_bridge_r078	EAS	neutral	0	2026083678	25	paper_frac_posterior_mean_below	local_100kb	50000	0.30944684945200002	0.19533969232404283	35	0.17499999999999999
eas_neutral_exact_population_af_reverse_bridge_r079	EAS	neutral	0	2026083679	25	mean_p_tmrca_lt	focal	1000	0.016469179819999999	0.19533969232404283	44	0.22
eas_neutral_exact_population_af_reverse_bridge_r079	EAS	neutral	0	2026083679	25	mean_p_tmrca_lt	focal	4500	0.069120803440000003	0.19533969232404283	44	0.22
eas_neutral_exact_population_af_reverse_bridge_r079	EAS	neutral	0	2026083679	25	mean_p_tmrca_lt	focal	10000	0.1370068482	0.19533969232404283	44	0.22
eas_neutral_exact_population_af_reverse_bridge_r079	EAS	neutral	0	2026083679	25	mean_p_tmrca_lt	focal	20000	0.22591713150000001	0.19533969232404283	44	0.22
eas_neutral_exact_population_af_reverse_bridge_r079	EAS	neutral	0	2026083679	25	mean_p_tmrca_lt	focal	30000	0.28643337419999998	0.19533969232404283	44	0.22
eas_neutral_exact_population_af_reverse_bridge_r079	EAS	neutral	0	2026083679	25	mean_p_tmrca_lt	focal	40000	0.32963141080000002	0.19533969232404283	44	0.22
eas_neutral_exact_population_af_reverse_bridge_r079	EAS	neutral	0	2026083679	25	mean_p_tmrca_lt	focal	50000	0.36162492349999997	0.19533969232404283	44	0.22
eas_neutral_exact_population_af_reverse_bridge_r079	EAS	neutral	0	2026083679	25	mean_p_tmrca_lt	local_100kb	1000	0.012760057496299999	0.19533969232404283	44	0.22
eas_neutral_exact_population_af_reverse_bridge_r079	EAS	neutral	0	2026083679	25	mean_p_tmrca_lt	local_100kb	4500	0.054779808403299997	0.19533969232404283	44	0.22
eas_neutral_exact_population_af_reverse_bridge_r079	EAS	neutral	0	2026083679	25	mean_p_tmrca_lt	local_100kb	10000	0.110634095153	0.19533969232404283	44	0.22
eas_neutral_exact_population_af_reverse_bridge_r079	EAS	neutral	0	2026083679	25	mean_p_tmrca_lt	local_100kb	20000	0.18733273292399999	0.19533969232404283	44	0.22
eas_neutral_exact_population_af_reverse_bridge_r079	EAS	neutral	0	2026083679	25	mean_p_tmrca_lt	local_100kb	30000	0.24344928360500001	0.19533969232404283	44	0.22
eas_neutral_exact_population_af_reverse_bridge_r079	EAS	neutral	0	2026083679	25	mean_p_tmrca_lt	local_100kb	40000	0.28705669705699999	0.19533969232404283	44	0.22
eas_neutral_exact_population_af_reverse_bridge_r079	EAS	neutral	0	2026083679	25	mean_p_tmrca_lt	local_100kb	50000	0.32251684591000002	0.19533969232404283	44	0.22
eas_neutral_exact_population_af_reverse_bridge_r079	EAS	neutral	0	2026083679	25	paper_frac_posterior_mean_below	focal	1000	0.0006060606061	0.19533969232404283	44	0.22
eas_neutral_exact_population_af_reverse_bridge_r079	EAS	neutral	0	2026083679	25	paper_frac_posterior_mean_below	focal	4500	0.0048484848480000002	0.19533969232404283	44	0.22
eas_neutral_exact_population_af_reverse_bridge_r079	EAS	neutral	0	2026083679	25	paper_frac_posterior_mean_below	focal	10000	0.03595959596	0.19533969232404283	44	0.22
eas_neutral_exact_population_af_reverse_bridge_r079	EAS	neutral	0	2026083679	25	paper_frac_posterior_mean_below	focal	20000	0.1256565657	0.19533969232404283	44	0.22
eas_neutral_exact_population_af_reverse_bridge_r079	EAS	neutral	0	2026083679	25	paper_frac_posterior_mean_below	focal	30000	0.23878787879999999	0.19533969232404283	44	0.22
eas_neutral_exact_population_af_reverse_bridge_r079	EAS	neutral	0	2026083679	25	paper_frac_posterior_mean_below	focal	40000	0.30989898989999998	0.19533969232404283	44	0.22
eas_neutral_exact_population_af_reverse_bridge_r079	EAS	neutral	0	2026083679	25	paper_frac_posterior_mean_below	focal	50000	0.35272727269999998	0.19533969232404283	44	0.22
eas_neutral_exact_population_af_reverse_bridge_r079	EAS	neutral	0	2026083679	25	paper_frac_posterior_mean_below	local_100kb	1000	0.00069264069266700005	0.19533969232404283	44	0.22
eas_neutral_exact_population_af_reverse_bridge_r079	EAS	neutral	0	2026083679	25	paper_frac_posterior_mean_below	local_100kb	4500	0.0048581048581000002	0.19533969232404283	44	0.22
eas_neutral_exact_population_af_reverse_bridge_r079	EAS	neutral	0	2026083679	25	paper_frac_posterior_mean_below	local_100kb	10000	0.035622895622899997	0.19533969232404283	44	0.22
eas_neutral_exact_population_af_reverse_bridge_r079	EAS	neutral	0	2026083679	25	paper_frac_posterior_mean_below	local_100kb	20000	0.106127946135	0.19533969232404283	44	0.22
eas_neutral_exact_population_af_reverse_bridge_r079	EAS	neutral	0	2026083679	25	paper_frac_posterior_mean_below	local_100kb	30000	0.18050024050999999	0.19533969232404283	44	0.22
eas_neutral_exact_population_af_reverse_bridge_r079	EAS	neutral	0	2026083679	25	paper_frac_posterior_mean_below	local_100kb	40000	0.229350649352	0.19533969232404283	44	0.22
eas_neutral_exact_population_af_reverse_bridge_r079	EAS	neutral	0	2026083679	25	paper_frac_posterior_mean_below	local_100kb	50000	0.267878787876	0.19533969232404283	44	0.22
eas_neutral_exact_population_af_reverse_bridge_r080	EAS	neutral	0	2026083680	25	mean_p_tmrca_lt	focal	1000	0.0095941586599999993	0.19533969232404283	41	0.20499999999999999
