base_specification_id	selection_coefficient	target_allele_frequency	source	genotype_class	threshold_years	n_observed_replicates	mean_p_tmrca_lt_threshold	median_p_tmrca_lt_threshold	sample_sd_p_tmrca_lt_threshold	q25_p_tmrca_lt_threshold	q75_p_tmrca_lt_threshold	bootstrap_mean_ci95_low	bootstrap_mean_ci95_high	bootstrap_draws	bootstrap_seed	conditioning_missingness
intro_s0p005_af50	0.005	0.5	gamma_smc	heterozygous	40000.0	10	0.0048290213315390455	0.0	0.014270338202458013	0.0	2.92756870820175e-13	8.435300589825013e-17	0.013900695349578076	5000	209216619	nonrandom
intro_s0p005_af50	0.005	0.5	gamma_smc	heterozygous	50000.0	10	0.006384980909102514	0.0	0.018603606437023294	0.0	9.76507431168625e-12	2.2715750235e-15	0.01821813271110327	5000	300268895	nonrandom
intro_s0p005_af50	0.005	0.5	gamma_smc	hom_alt	1000.0	10	0.023218891420099995	0.025132059215000002	0.010617585841128624	0.0206454411375	0.0285808324175	0.016603286778449997	0.029053576525000003	5000	1663633801	nonrandom
intro_s0p005_af50	0.005	0.5	gamma_smc	hom_alt	4500.0	10	0.078868445445	0.08992268574500001	0.033930000632879855	0.050024621830000005	0.10676160174999999	0.05819609911157499	0.0980840080887	5000	1732384100	nonrandom
intro_s0p005_af50	0.005	0.5	gamma_smc	hom_alt	10000.0	10	0.149570700201	0.16199370625	0.059087905574373545	0.0917160185125	0.198431385475	0.1149474815154	0.18473865488624996	5000	1988240275	nonrandom
intro_s0p005_af50	0.005	0.5	gamma_smc	hom_alt	20000.0	10	0.24857596432999998	0.2552990807	0.0850918215011533	0.16768685619999998	0.329614842625	0.19798956353299998	0.29889036420224985	5000	1896300171	nonrandom
intro_s0p005_af50	0.005	0.5	gamma_smc	hom_alt	30000.0	10	0.32330439228999996	0.3244637414	0.09883617081440753	0.24412171667500002	0.406986893475	0.26610340047049996	0.37832654232874985	5000	354723984	nonrandom
intro_s0p005_af50	0.005	0.5	gamma_smc	hom_alt	40000.0	10	0.38341030281	0.37876960044999997	0.10715675726934508	0.30490237465000003	0.46407109550000003	0.3210269725825	0.449125760218	5000	616072872	nonrandom
intro_s0p005_af50	0.005	0.5	gamma_smc	hom_alt	50000.0	10	0.43361932961000005	0.4231350899	0.11260584405912359	0.3585753867	0.51172872725	0.36840634287	0.5016364380459999	5000	760698574	nonrandom
intro_s0p005_af50	0.005	0.5	gamma_smc	hom_ref	1000.0	10	0.0144536304195	0.013897535395	0.008763248122097219	0.007105208239749999	0.0204556239175	0.0094792422504325	0.01961468664685	5000	1403454876	nonrandom
intro_s0p005_af50	0.005	0.5	gamma_smc	hom_ref	4500.0	10	0.057888464102000006	0.05940227993	0.026797171604567807	0.031717423335	0.0806638668925	0.042803008197250005	0.073303622096475	5000	314272354	nonrandom
intro_s0p005_af50	0.005	0.5	gamma_smc	hom_ref	10000.0	10	0.092310612155	0.090359869055	0.03419433842432445	0.074705815675	0.095876502845	0.07341374613392501	0.11377892561259996	5000	1290055453	nonrandom
intro_s0p005_af50	0.005	0.5	gamma_smc	hom_ref	20000.0	10	0.12223520601599999	0.11571661335	0.04192047087077421	0.09987253397000001	0.136855147775	0.09937432825185	0.147945946956925	5000	820834299	nonrandom
intro_s0p005_af50	0.005	0.5	gamma_smc	hom_ref	30000.0	10	0.141334730796	0.13926060494999998	0.05278083742576588	0.10264896241	0.17842236027500002	0.11170084496275	0.17332281394049998	5000	663858118	nonrandom
intro_s0p005_af50	0.005	0.5	gamma_smc	hom_ref	40000.0	10	0.156701898782	0.1593152955	0.0632406998642346	0.1027710565325	0.19517728045000002	0.12062090136962501	0.19400881333694997	5000	411105873	nonrandom
intro_s0p005_af50	0.005	0.5	gamma_smc	hom_ref	50000.0	10	0.16982628637099997	0.1760137379	0.07218999124788207	0.1027981922225	0.2098805288	0.1273574115409	0.21149120683274997	5000	279129676	nonrandom
intro_s0p005_af50	0.005	0.5	gamma_smc	overall	1000.0	10	0.0147044163886	0.013588846005	0.008055557306395995	0.01159283384	0.01780635581	0.010168573103182501	0.0195425784514325	5000	1490715336	nonrandom
intro_s0p005_af50	0.005	0.5	gamma_smc	overall	4500.0	10	0.050024085028	0.048945634035000005	0.024273272580512664	0.029268953985	0.0694337200125	0.035854534517575004	0.06420943070947498	5000	55726523	nonrandom
intro_s0p005_af50	0.005	0.5	gamma_smc	overall	10000.0	10	0.092629326149	0.08862237283999999	0.04506741558939347	0.052678661110000004	0.12147783172500001	0.06710162415962499	0.120194926415475	5000	1390902269	nonrandom
intro_s0p005_af50	0.005	0.5	gamma_smc	overall	20000.0	10	0.150292969543	0.1402457058	0.0721569622849322	0.08938871933	0.184361465975	0.11049031823324999	0.1955834388495	5000	799342587	nonrandom
intro_s0p005_af50	0.005	0.5	gamma_smc	overall	30000.0	10	0.193268724228	0.1770385881	0.09043560743168369	0.11985927337499999	0.22724022855	0.14415502084999998	0.24771154662845	5000	1744819918	nonrandom
intro_s0p005_af50	0.005	0.5	gamma_smc	overall	40000.0	10	0.22764406876	0.2064090368	0.1032340613635282	0.145942832425	0.263561319425	0.17009450051750002	0.28949875789225	5000	1052613993	nonrandom
intro_s0p005_af50	0.005	0.5	gamma_smc	overall	50000.0	10	0.2562316412	0.23348396389999998	0.1124015047294821	0.1672852622	0.293887487775	0.19467846819325	0.327591274911	5000	1912059470	nonrandom
intro_s0p005_af50	0.005	0.5	tree_truth	heterozygous	1000.0	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5000	1801025183	nonrandom
intro_s0p005_af50	0.005	0.5	tree_truth	heterozygous	4500.0	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5000	699377479	nonrandom
intro_s0p005_af50	0.005	0.5	tree_truth	heterozygous	10000.0	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5000	1874317323	nonrandom
intro_s0p005_af50	0.005	0.5	tree_truth	heterozygous	20000.0	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5000	1942787214	nonrandom
intro_s0p005_af50	0.005	0.5	tree_truth	heterozygous	30000.0	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5000	1816606022	nonrandom
intro_s0p005_af50	0.005	0.5	tree_truth	heterozygous	40000.0	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5000	253448864	nonrandom
intro_s0p005_af50	0.005	0.5	tree_truth	heterozygous	50000.0	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5000	246907085	nonrandom
intro_s0p005_af50	0.005	0.5	tree_truth	hom_alt	1000.0	10	0.0030052264808362304	0.0	0.006474605851704443	0.0	0.0	0.0	0.0072299651567944104	5000	1087878248	nonrandom
intro_s0p005_af50	0.005	0.5	tree_truth	hom_alt	4500.0	10	0.021105658310038772	0.0195668693009118	0.02025213609592278	0.00390625	0.023974501108647427	0.009923565497813008	0.03344849402564199	5000	155265607	nonrandom
intro_s0p005_af50	0.005	0.5	tree_truth	hom_alt	10000.0	10	0.040675380269279394	0.03785714285714285	0.029699305857881095	0.023143015521064274	0.06287234042553189	0.023544218402719017	0.05773925865823878	5000	163460071	nonrandom
intro_s0p005_af50	0.005	0.5	tree_truth	hom_alt	20000.0	10	0.09317165835181734	0.0825531914893617	0.05840130184758993	0.056585365853658504	0.1329771662763465	0.060032866343776484	0.12781576267550843	5000	54585289	nonrandom
intro_s0p005_af50	0.005	0.5	tree_truth	hom_alt	30000.0	10	0.20024359007203046	0.1774825783972125	0.0977614276249025	0.14287878787878788	0.23315829918032785	0.1483115600609714	0.2636635612935561	5000	64310121	nonrandom
intro_s0p005_af50	0.005	0.5	tree_truth	hom_alt	40000.0	10	0.4529159703393212	0.40361057382333976	0.18887126781305014	0.30972610955617746	0.5585714285714285	0.352044434298331	0.5642962583942658	5000	1060190158	nonrandom
intro_s0p005_af50	0.005	0.5	tree_truth	hom_alt	50000.0	10	0.6888675089488014	0.6527161862527716	0.24016203092234348	0.5240046838407494	0.9299999999999999	0.5536208997650939	0.8318208062229653	5000	805425848	nonrandom
intro_s0p005_af50	0.005	0.5	tree_truth	hom_ref	1000.0	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5000	1583736481	nonrandom
intro_s0p005_af50	0.005	0.5	tree_truth	hom_ref	4500.0	10	0.00909090909090909	0.0	0.02874797872880344	0.0	0.0	0.0	0.02727272727272727	5000	1789285023	nonrandom
intro_s0p005_af50	0.005	0.5	tree_truth	hom_ref	10000.0	10	0.07094497607655502	0.0909090909090909	0.0535849402737769	0.0131578947368421	0.11875	0.03935406698564593	0.10227272727272727	5000	1280854909	nonrandom
intro_s0p005_af50	0.005	0.5	tree_truth	hom_ref	20000.0	10	0.08731924508240298	0.10263157894736841	0.04782308998862964	0.0909090909090909	0.12152777777777778	0.055728335991493884	0.11236576289207867	5000	720101233	nonrandom
intro_s0p005_af50	0.005	0.5	tree_truth	hom_ref	30000.0	10	0.1422434875066454	0.11805555555555555	0.09266267329673919	0.1013157894736842	0.16761363636363635	0.09331010765550238	0.19929292929292927	5000	1407654573	nonrandom
intro_s0p005_af50	0.005	0.5	tree_truth	hom_ref	40000.0	10	0.1638343965975545	0.15340909090909088	0.09595179920026987	0.10672514619883038	0.23295454545454544	0.10744623870281764	0.22095959595959594	5000	1348986563	nonrandom
intro_s0p005_af50	0.005	0.5	tree_truth	hom_ref	50000.0	10	0.16909755449229133	0.16985645933014348	0.09380145176115283	0.11458333333333333	0.23295454545454544	0.11257814992025518	0.22326691254651776	5000	446396681	nonrandom
intro_s0p005_af50	0.005	0.5	tree_truth	overall	1000.0	10	0.002	0.0	0.004216370213557839	0.0	0.0	0.0	0.005	5000	1186622322	nonrandom
intro_s0p005_af50	0.005	0.5	tree_truth	overall	4500.0	10	0.013000000000000001	0.01	0.0105934990547138	0.01	0.0175	0.007000000000000001	0.019999999999999997	5000	1523532593	nonrandom
intro_s0p005_af50	0.005	0.5	tree_truth	overall	10000.0	10	0.030000000000000006	0.03	0.016329931618554522	0.02	0.0375	0.020999999999999998	0.04	5000	737383244	nonrandom
intro_s0p005_af50	0.005	0.5	tree_truth	overall	20000.0	10	0.061	0.05	0.03142893217686178	0.0425	0.09	0.043000000000000003	0.08	5000	231418981	nonrandom
intro_s0p005_af50	0.005	0.5	tree_truth	overall	30000.0	10	0.12	0.13	0.05142416206847171	0.0825	0.1475	0.09	0.15	5000	1564411173	nonrandom
intro_s0p005_af50	0.005	0.5	tree_truth	overall	40000.0	10	0.251	0.24000000000000002	0.1021382505343724	0.1825	0.2975	0.198	0.317	5000	1854251839	nonrandom
intro_s0p005_af50	0.005	0.5	tree_truth	overall	50000.0	10	0.382	0.355	0.1409333964049055	0.2925	0.51	0.29800000000000004	0.461	5000	1866702934	nonrandom
intro_s0p005_af60	0.005	0.6	gamma_smc	heterozygous	1000.0	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5000	904839094	nonrandom
intro_s0p005_af60	0.005	0.6	gamma_smc	heterozygous	4500.0	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5000	165730406	nonrandom
intro_s0p005_af60	0.005	0.6	gamma_smc	heterozygous	10000.0	10	1.1088528080000002e-16	0.0	3.5065004631533773e-16	0.0	0.0	0.0	3.326558424e-16	5000	79838173	nonrandom
intro_s0p005_af60	0.005	0.6	gamma_smc	heterozygous	20000.0	10	2.3753085873887997e-13	0.0	7.447134342556286e-13	0.0	1.2497652732e-15	5.4574047539999997e-17	7.092286009468295e-13	5000	1902376275	nonrandom
intro_s0p005_af60	0.005	0.6	gamma_smc	heterozygous	30000.0	10	1.8320881741333998e-11	0.0	5.736663812816533e-11	0.0	1.37664034185e-13	8.211822192000001e-15	5.4640486955397996e-11	5000	995442015	nonrandom
intro_s0p005_af60	0.005	0.6	gamma_smc	heterozygous	40000.0	10	3.6396409501925996e-10	0.0	1.1379320600071573e-09	0.0	3.67768039265e-12	4.602815664e-13	1.08454519027712e-09	5000	1381668460	nonrandom
intro_s0p005_af60	0.005	0.6	gamma_smc	heterozygous	50000.0	10	3.4371893830264846e-09	6.14187424e-16	1.072602171780746e-08	0.0	4.52513748925e-11	2.5882006574848e-12	1.0233997333627997e-08	5000	1365989323	nonrandom
intro_s0p005_af60	0.005	0.6	gamma_smc	hom_alt	1000.0	10	0.017487795621700004	0.017514732655	0.010080157243235976	0.009347754934750001	0.0248510297475	0.011438872061134999	0.023378736564270003	5000	1501939479	nonrandom
intro_s0p005_af60	0.005	0.6	gamma_smc	hom_alt	4500.0	10	0.068848506738	0.053603634985	0.039381237495513845	0.045641031250000005	0.0927092015875	0.04689826288530001	0.09267142235879999	5000	162321794	nonrandom
intro_s0p005_af60	0.005	0.6	gamma_smc	hom_alt	10000.0	10	0.136815935565	0.12004842469999999	0.07714220298399034	0.08742714863500001	0.1620752681	0.09435764822732501	0.183158671617	5000	197285167	nonrandom
intro_s0p005_af60	0.005	0.6	gamma_smc	hom_alt	20000.0	10	0.229587196144	0.2276813466	0.12219153924893782	0.14222549005	0.2554291675	0.1606554397864	0.30433771896949996	5000	1581778675	nonrandom
intro_s0p005_af60	0.005	0.6	gamma_smc	hom_alt	30000.0	10	0.29855098787600004	0.29860103979999997	0.152635606318415	0.1887300281	0.333365770225	0.21067796615265	0.3898467384097499	5000	722297224	nonrandom
intro_s0p005_af60	0.005	0.6	gamma_smc	hom_alt	40000.0	10	0.35251070367	0.3491270863	0.17418883747571018	0.230109618575	0.399756136375	0.25296642788624996	0.456129703468	5000	173295952	nonrandom
intro_s0p005_af60	0.005	0.6	gamma_smc	hom_alt	50000.0	10	0.39620532313	0.38605052095000003	0.18973622597671422	0.26853304205	0.457434778175	0.28862689451375	0.5091846671367498	5000	829698960	nonrandom
intro_s0p005_af60	0.005	0.6	gamma_smc	hom_ref	1000.0	10	0.046314294879122996	0.017530684515	0.0747695427765271	0.0028797254734225	0.0365694525375	0.011459800249787298	0.09749000472912299	5000	1292314344	nonrandom
intro_s0p005_af60	0.005	0.6	gamma_smc	hom_ref	4500.0	10	0.1044798003295	0.089727624005	0.10657085501029016	0.01414077669875	0.15513414145	0.048921283034849994	0.17138894149064995	5000	384374015	nonrandom
intro_s0p005_af60	0.005	0.6	gamma_smc	hom_ref	10000.0	10	0.1535365205203	0.15513558189999999	0.1281277080757943	0.032375526602249995	0.224061481625	0.0794070150603	0.22782445193599996	5000	393905362	nonrandom
intro_s0p005_af60	0.005	0.6	gamma_smc	hom_ref	20000.0	10	0.207088775838	0.1877936274	0.16640165656612027	0.056185770035	0.34332475065	0.10824223319445002	0.30707047171999985	5000	2001003478	nonrandom
intro_s0p005_af60	0.005	0.6	gamma_smc	hom_ref	30000.0	10	0.240890307992	0.23064840835	0.19119882885312173	0.07108575914	0.412654250875	0.1259214673305	0.3513167366157499	5000	321097020	nonrandom
intro_s0p005_af60	0.005	0.6	gamma_smc	hom_ref	40000.0	10	0.26605612637	0.26682417594999996	0.20732198936229732	0.08975533645	0.449204847225	0.14457793555899998	0.3849213218915	5000	641923463	nonrandom
intro_s0p005_af60	0.005	0.6	gamma_smc	hom_ref	50000.0	10	0.28642092307100003	0.2983043293	0.21844591823914566	0.1113990714075	0.46898031237500004	0.15551005084225	0.41685129582127495	5000	1734108918	nonrandom
intro_s0p005_af60	0.005	0.6	gamma_smc	overall	1000.0	10	0.012089840562599999	0.011763668655	0.005429932818113729	0.009713340539500001	0.015344456165000001	0.008903182671795	0.015185979990199999	5000	1449794552	nonrandom
intro_s0p005_af60	0.005	0.6	gamma_smc	overall	4500.0	10	0.0442810750662	0.04042262977	0.022352894294159334	0.034696014625	0.0513925084475	0.032242931973195006	0.057893220443424986	5000	1920494256	nonrandom
intro_s0p005_af60	0.005	0.6	gamma_smc	overall	10000.0	10	0.085793615136	0.07915089851	0.04498069340753152	0.0653891159925	0.089754839345	0.062424941107725	0.1159356523088	5000	1205034546	nonrandom
intro_s0p005_af60	0.005	0.6	gamma_smc	overall	20000.0	10	0.14225998624599998	0.13445335935	0.07310794016912167	0.1022954185875	0.14531843885	0.10502094689635	0.1896147367263249	5000	54892997	nonrandom
intro_s0p005_af60	0.005	0.6	gamma_smc	overall	30000.0	10	0.184187571833	0.17734811055	0.09206293186746488	0.13326514085	0.189908247325	0.137719701428075	0.24285529924142502	5000	739020650	nonrandom
intro_s0p005_af60	0.005	0.6	gamma_smc	overall	40000.0	10	0.217090648838	0.20983938465000002	0.10536451988418659	0.1619397687	0.22456085647500001	0.16245780192599998	0.2861023460612	5000	1453964576	nonrandom
intro_s0p005_af60	0.005	0.6	gamma_smc	overall	50000.0	10	0.24385103833999996	0.24191919595	0.11482483102384913	0.184322852425	0.25261011704999997	0.1819552353	0.31811083392324996	5000	247840718	nonrandom
intro_s0p005_af60	0.005	0.6	tree_truth	heterozygous	1000.0	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5000	192432833	nonrandom
intro_s0p005_af60	0.005	0.6	tree_truth	heterozygous	4500.0	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5000	2110773667	nonrandom
intro_s0p005_af60	0.005	0.6	tree_truth	heterozygous	10000.0	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5000	754908612	nonrandom
intro_s0p005_af60	0.005	0.6	tree_truth	heterozygous	20000.0	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5000	72201614	nonrandom
intro_s0p005_af60	0.005	0.6	tree_truth	heterozygous	30000.0	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5000	1031152003	nonrandom
intro_s0p005_af60	0.005	0.6	tree_truth	heterozygous	40000.0	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5000	1182709225	nonrandom
intro_s0p005_af60	0.005	0.6	tree_truth	heterozygous	50000.0	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5000	1116236845	nonrandom
intro_s0p005_af60	0.005	0.6	tree_truth	hom_alt	1000.0	10	0.00169491525423728	0.0	0.005359792644353161	0.0	0.0	0.0	0.005084745762711841	5000	453165882	nonrandom
intro_s0p005_af60	0.005	0.6	tree_truth	hom_alt	4500.0	10	0.013179335332487153	0.01593726283835055	0.013305174004487746	0.0	0.01846128822381255	0.005694915254237281	0.02135282900677749	5000	672452575	nonrandom
intro_s0p005_af60	0.005	0.6	tree_truth	hom_alt	10000.0	10	0.043815787845663826	0.0430614729153986	0.03413187719959109	0.03086263597267895	0.05150496785505545	0.025550448683359504	0.06454311622043957	5000	1398555390	nonrandom
intro_s0p005_af60	0.005	0.6	tree_truth	hom_alt	20000.0	10	0.10999019107979327	0.11104218362282875	0.06712036241951358	0.05053124209461163	0.16402515723270433	0.07090063223942267	0.15065697289928093	5000	131116553	nonrandom
intro_s0p005_af60	0.005	0.6	tree_truth	hom_alt	30000.0	10	0.23698062362401004	0.2153763440860215	0.15713788089487896	0.11808913180575988	0.28997441637352095	0.15371521133372668	0.33912267799530943	5000	1981202372	nonrandom
intro_s0p005_af60	0.005	0.6	tree_truth	hom_alt	40000.0	10	0.39995693295216334	0.41014026884862653	0.15603768895328066	0.25799713535449986	0.48792452830188676	0.3082795945992485	0.49259043383716894	5000	1691277740	nonrandom
intro_s0p005_af60	0.005	0.6	tree_truth	hom_alt	50000.0	10	0.6034795050236226	0.49666666666666665	0.2851762604756654	0.40881681877444587	0.8745256767012395	0.4422442827931122	0.7760757885791857	5000	992987392	nonrandom
intro_s0p005_af60	0.005	0.6	tree_truth	hom_ref	1000.0	10	0.03333333333333333	0.0	0.10540925533894596	0.0	0.0	0.0	0.1	5000	1027139998	nonrandom
intro_s0p005_af60	0.005	0.6	tree_truth	hom_ref	4500.0	10	0.06666666666666665	0.0	0.11653431646335016	0.0	0.12499999999999994	0.0	0.14999999999999997	5000	442900625	nonrandom
intro_s0p005_af60	0.005	0.6	tree_truth	hom_ref	10000.0	10	0.07916666666666665	0.0	0.11528614427470628	0.0	0.15624999999999994	0.01666666666666666	0.15416666666666665	5000	1658325930	nonrandom
intro_s0p005_af60	0.005	0.6	tree_truth	hom_ref	20000.0	10	0.1833333333333333	0.1666666666666666	0.21081851067789192	0.0	0.25	0.07499999999999998	0.31666666666666665	5000	784197724	nonrandom
intro_s0p005_af60	0.005	0.6	tree_truth	hom_ref	30000.0	10	0.26666666666666666	0.20833333333333331	0.30378273587760707	0.04166666666666665	0.3125	0.11666666666666665	0.4666666666666667	5000	1357033909	nonrandom
intro_s0p005_af60	0.005	0.6	tree_truth	hom_ref	40000.0	10	0.27999999999999997	0.20833333333333331	0.29353107812829715	0.14166666666666664	0.3125	0.13333333333333333	0.4717499999999988	5000	524127864	nonrandom
intro_s0p005_af60	0.005	0.6	tree_truth	hom_ref	50000.0	10	0.3133333333333333	0.20833333333333331	0.3181543999730669	0.14166666666666664	0.4375	0.14666666666666664	0.5150416666666661	5000	1953155960	nonrandom
intro_s0p005_af60	0.005	0.6	tree_truth	overall	1000.0	10	0.002	0.0	0.004216370213557839	0.0	0.0	0.0	0.005	5000	122639414	nonrandom
intro_s0p005_af60	0.005	0.6	tree_truth	overall	4500.0	10	0.011	0.01	0.008755950357709132	0.01	0.01	0.006	0.016999999999999998	5000	819799947	nonrandom
intro_s0p005_af60	0.005	0.6	tree_truth	overall	10000.0	10	0.029000000000000005	0.03	0.0166332999331662	0.02	0.04	0.019	0.039	5000	751545525	nonrandom
intro_s0p005_af60	0.005	0.6	tree_truth	overall	20000.0	10	0.071	0.075	0.033149493041204854	0.05	0.0975	0.052000000000000005	0.09	5000	694346543	nonrandom
intro_s0p005_af60	0.005	0.6	tree_truth	overall	30000.0	10	0.14400000000000002	0.14	0.0653537383101465	0.0975	0.185	0.10700000000000001	0.184	5000	32920718	nonrandom
intro_s0p005_af60	0.005	0.6	tree_truth	overall	40000.0	10	0.24900000000000003	0.245	0.10049322807477572	0.1825	0.2775	0.193	0.31	5000	448641784	nonrandom
intro_s0p005_af60	0.005	0.6	tree_truth	overall	50000.0	10	0.36	0.33499999999999996	0.14275075403575904	0.24000000000000002	0.485	0.277	0.44399999999999995	5000	1172650348	nonrandom
intro_s0p005_af70	0.005	0.7	gamma_smc	heterozygous	1000.0	10	1.150000455e-09	0.0	3.636620748029971e-09	0.0	0.0	0.0	3.450001365e-09	5000	491246531	nonrandom
intro_s0p005_af70	0.005	0.7	gamma_smc	heterozygous	4500.0	10	1.0613266350000001e-07	0.0	3.3562095080021795e-07	0.0	0.0	0.0	3.183979905e-07	5000	447248795	nonrandom
intro_s0p005_af70	0.005	0.7	gamma_smc	heterozygous	10000.0	10	1.125721823e-06	0.0	3.5598449724369228e-06	0.0	0.0	0.0	3.377165469e-06	5000	677906273	nonrandom
intro_s0p005_af70	0.005	0.7	gamma_smc	heterozygous	20000.0	10	8.247767734065185e-06	0.0	2.6081731651462875e-05	0.0	0.0	0.0	2.4743303202065184e-05	5000	506234964	nonrandom
intro_s0p005_af70	0.005	0.7	gamma_smc	heterozygous	30000.0	10	2.525223010887108e-05	0.0	7.985456311154455e-05	0.0	2.5757501655e-16	0.0	7.575669030890543e-05	5000	94891463	nonrandom
intro_s0p005_af70	0.005	0.7	gamma_smc	heterozygous	40000.0	10	5.413336570510573e-05	0.0	0.00017118473207235793	0.0	3.964181077041e-14	6.376208328e-18	0.00016240009657039024	5000	1456840262	nonrandom
intro_s0p005_af70	0.005	0.7	gamma_smc	heterozygous	50000.0	10	9.548069342796777e-05	0.0	0.00030193645017885865	0.0	1.7586325896107499e-12	1.2189013329000001e-15	0.00028644207276191035	5000	304131532	nonrandom
intro_s0p005_af70	0.005	0.7	gamma_smc	hom_alt	1000.0	10	0.0227733638874	0.023389368530000003	0.012547429567766773	0.014090290719999999	0.0301403810775	0.01563722983538	0.030098306464004996	5000	765855010	nonrandom
intro_s0p005_af70	0.005	0.7	gamma_smc	hom_alt	4500.0	10	0.08251701619999999	0.09139589428	0.032639250033842195	0.07002035915999999	0.107899358625	0.0626584908738	0.10069694396414999	5000	360666065	nonrandom
intro_s0p005_af70	0.005	0.7	gamma_smc	hom_alt	10000.0	10	0.15919196132	0.17840865825000002	0.054573185315686085	0.1515204288	0.189647776925	0.125936246445	0.18820691754949997	5000	164092315	nonrandom
intro_s0p005_af70	0.005	0.7	gamma_smc	hom_alt	20000.0	10	0.27323411992999996	0.29410766705	0.0819622000018714	0.27762448939999995	0.320385463725	0.22359292802225	0.31659121182999994	5000	1437037014	nonrandom
intro_s0p005_af70	0.005	0.7	gamma_smc	hom_alt	30000.0	10	0.36333081139999995	0.39012741295	0.10003207776080768	0.3741744839	0.415449845675	0.30174404887324996	0.41472987740399997	5000	1524254547	nonrandom
intro_s0p005_af70	0.005	0.7	gamma_smc	hom_alt	40000.0	10	0.43530545981	0.47049416965	0.11226783969156114	0.4488982629	0.489225362125	0.36444301181875005	0.49520626507599985	5000	1005187896	nonrandom
intro_s0p005_af70	0.005	0.7	gamma_smc	hom_alt	50000.0	10	0.49356715724999994	0.5322691164	0.12058350927864321	0.510749972975	0.546061963975	0.41418371147500005	0.555823450762	5000	1167070996	nonrandom
intro_s0p005_af70	0.005	0.7	gamma_smc	hom_ref	1000.0	10	0.06144579042830942	0.0031293919278	0.11404155379104136	4.29279384675e-06	0.08692101691000001	0.005543428192890239	0.1341283081253104	5000	1362790994	nonrandom
intro_s0p005_af70	0.005	0.7	gamma_smc	hom_ref	4500.0	10	0.12245862058794747	0.021640767342000003	0.19147262451149932	0.000201761940825	0.1638897338075	0.024050622198008912	0.24559671275546158	5000	721249183	nonrandom
intro_s0p005_af70	0.005	0.7	gamma_smc	hom_ref	10000.0	10	0.1608469971192705	0.054066355755	0.22896039906701	0.0015013931844999999	0.208938430875	0.03884452441053124	0.30134505316642207	5000	1680989533	nonrandom
intro_s0p005_af70	0.005	0.7	gamma_smc	hom_ref	20000.0	10	0.201789829969997	0.10560553064	0.2655343544064992	0.0080219114905	0.24992381715	0.061417276585220476	0.3693431065936118	5000	938068492	nonrandom
intro_s0p005_af70	0.005	0.7	gamma_smc	hom_ref	30000.0	10	0.23171267031440004	0.138293478055	0.29010129494876224	0.0201500400425	0.2731105967	0.07840103241683752	0.42307890031679996	5000	558683736	nonrandom
intro_s0p005_af70	0.005	0.7	gamma_smc	hom_ref	40000.0	10	0.25675080113233	0.16313349519999998	0.3072655426480363	0.0371466809875	0.28961923717500004	0.09331552557384526	0.4523615484780414	5000	715556516	nonrandom
intro_s0p005_af70	0.005	0.7	gamma_smc	hom_ref	50000.0	10	0.2787362012593	0.18628058	0.31902115811817455	0.0578624382675	0.302417311775	0.11129248298500002	0.4767795280513198	5000	723559072	nonrandom
intro_s0p005_af70	0.005	0.7	gamma_smc	overall	1000.0	10	0.017846296560499998	0.01570174394	0.010063146995388322	0.01019142153675	0.02730174511	0.01191854584358	0.0239417423883	5000	1222964655	nonrandom
intro_s0p005_af70	0.005	0.7	gamma_smc	overall	4500.0	10	0.06026817847300001	0.06537205169	0.025548147015289537	0.043680693515	0.07646831494	0.044828961663775	0.07472485486522498	5000	1879598020	nonrandom
intro_s0p005_af70	0.005	0.7	gamma_smc	overall	10000.0	10	0.113516163161	0.1275646244	0.04168181289512462	0.0953950196525	0.145410620125	0.0876533617852	0.136559774341025	5000	1074599972	nonrandom
intro_s0p005_af70	0.005	0.7	gamma_smc	overall	20000.0	10	0.19263755088999998	0.21431698415	0.06533575331628194	0.165491857	0.244080763475	0.15220271294075	0.22742153440125001	5000	1733691402	nonrandom
intro_s0p005_af70	0.005	0.7	gamma_smc	overall	30000.0	10	0.25518493852999996	0.27928450615	0.08331507706427055	0.22008691892499999	0.321391670975	0.2040258577615	0.30089978043599996	5000	1546375656	nonrandom
intro_s0p005_af70	0.005	0.7	gamma_smc	overall	40000.0	10	0.30525671742	0.3266978878	0.09692356079062812	0.26444297595	0.37975394605	0.2466694408395	0.35908400919549993	5000	558857182	nonrandom
