key,position_bp,decoded_all_T50000
onset50000/rep0006,5380000,0.1325
onset50000/rep0006,5390000,0.1286
onset50000/rep0006,5400000,0.1108
onset50000/rep0006,5410000,0.1164
onset50000/rep0006,5420000,0.1412
onset50000/rep0006,5430000,0.1382
onset50000/rep0006,5440000,0.1144
onset50000/rep0006,5450000,0.1313
onset50000/rep0006,5460000,0.1903
onset50000/rep0006,5470000,0.2269
onset50000/rep0006,5480000,0.2369
onset50000/rep0006,5490000,0.2288
onset50000/rep0006,5500000,0.2406
onset50000/rep0006,5510000,0.26
onset50000/rep0006,5520000,0.2622
onset50000/rep0006,5530000,0.2741
onset50000/rep0006,5540000,0.2814
onset50000/rep0006,5550000,0.3534
onset50000/rep0006,5560000,0.3174
onset50000/rep0006,5570000,0.2264
onset50000/rep0006,5580000,0.2242
onset50000/rep0006,5590000,0.1864
onset50000/rep0006,5600000,0.1602
onset50000/rep0006,5610000,0.1486
onset50000/rep0006,5620000,0.1587
onset50000/rep0006,5630000,0.1722
onset50000/rep0006,5640000,0.1741
onset50000/rep0006,5650000,0.1931
onset50000/rep0006,5660000,0.2184
onset50000/rep0006,5670000,0.2244
onset50000/rep0006,5680000,0.2301
onset50000/rep0006,5690000,0.3055
onset50000/rep0006,5700000,0.3706
onset50000/rep0006,5710000,0.5199
onset50000/rep0006,5720000,0.5152
onset50000/rep0006,5730000,0.4607
onset50000/rep0006,5740000,0.2658
onset50000/rep0006,5750000,0.1828
onset50000/rep0006,5760000,0.162
onset50000/rep0006,5770000,0.1589
onset50000/rep0006,5780000,0.1629
onset50000/rep0006,5790000,0.1642
onset50000/rep0006,5800000,0.2206
onset50000/rep0006,5810000,0.259
onset50000/rep0006,5820000,0.273
onset50000/rep0006,5830000,0.236
onset50000/rep0006,5840000,0.2408
onset50000/rep0006,5850000,0.2358
onset50000/rep0006,5860000,0.2381
onset50000/rep0006,5870000,0.263
onset50000/rep0006,5880000,0.2791
onset50000/rep0006,5890000,0.2897
onset50000/rep0006,5900000,0.3174
onset50000/rep0006,5910000,0.3176
onset50000/rep0006,5920000,0.338
onset50000/rep0006,5930000,0.3158
onset50000/rep0006,5940000,0.3122
onset50000/rep0006,5950000,0.3265
onset50000/rep0006,5960000,0.2967
onset50000/rep0006,5970000,0.2755
onset50000/rep0006,5980000,0.2732
onset50000/rep0006,5990000,0.2122
onset50000/rep0006,6000000,0.2402
onset50000/rep0006,6010000,0.2442
onset50000/rep0006,6020000,0.2471
onset50000/rep0006,6030000,0.1918
onset50000/rep0006,6040000,0.2076
onset50000/rep0006,6050000,0.2215
onset50000/rep0006,6060000,0.1641
onset50000/rep0006,6070000,0.1774
onset50000/rep0006,6080000,0.1797
onset50000/rep0006,6090000,0.1729
onset50000/rep0006,6100000,0.1833
onset50000/rep0006,6110000,0.1708
onset50000/rep0006,6120000,0.1931
onset50000/rep0006,6130000,0.2084
onset50000/rep0006,6140000,0.2172
onset50000/rep0006,6150000,0.267
onset50000/rep0006,6160000,0.2822
onset50000/rep0006,6170000,0.3036
onset50000/rep0006,6180000,0.3407
onset50000/rep0006,6190000,0.352
onset50000/rep0006,6200000,0.3121
onset50000/rep0006,6210000,0.2473
onset50000/rep0006,6220000,0.2025
onset50000/rep0006,6230000,0.1854
onset50000/rep0006,6240000,0.2119
onset50000/rep0006,6250000,0.2079
onset50000/rep0006,6260000,0.2013
onset50000/rep0006,6270000,0.1829
onset50000/rep0006,6280000,0.2216
onset50000/rep0006,6290000,0.2247
onset50000/rep0006,6300000,0.2471
onset50000/rep0006,6310000,0.2225
onset50000/rep0006,6320000,0.2017
onset50000/rep0006,6330000,0.2661
onset50000/rep0006,6340000,0.3717
onset50000/rep0006,6350000,0.3772
onset50000/rep0006,6360000,0.3689
onset50000/rep0006,6370000,0.3297
onset50000/rep0006,6380000,0.25
onset50000/rep0006,6390000,0.2786
onset50000/rep0006,6400000,0.2312
onset50000/rep0006,6410000,0.1691
onset50000/rep0006,6420000,0.1528
onset50000/rep0006,6430000,0.1894
onset50000/rep0006,6440000,0.1944
onset50000/rep0006,6450000,0.1917
onset50000/rep0006,6460000,0.1983
onset50000/rep0006,6470000,0.2123
onset50000/rep0006,6480000,0.2293
onset50000/rep0006,6490000,0.2391
onset50000/rep0006,6500000,0.2251
onset50000/rep0006,6510000,0.253
onset50000/rep0006,6520000,0.2154
onset50000/rep0006,6530000,0.2349
onset50000/rep0006,6540000,0.1973
onset50000/rep0006,6550000,0.1785
onset50000/rep0006,6560000,0.168
onset50000/rep0006,6570000,0.1653
onset50000/rep0006,6580000,0.1521
onset50000/rep0006,6590000,0.1751
onset50000/rep0006,6600000,0.1931
onset50000/rep0006,6610000,0.1638
onset50000/rep0006,6620000,0.1367
onset50000/rep0006,6630000,0.1641
onset50000/rep0006,6640000,0.1955
onset50000/rep0006,6650000,0.1882
onset50000/rep0006,6660000,0.1842
onset50000/rep0006,6670000,0.2009
onset50000/rep0006,6680000,0.221
onset50000/rep0006,6690000,0.2377
onset50000/rep0006,6700000,0.2838
onset50000/rep0006,6710000,0.3133
onset50000/rep0006,6720000,0.2322
onset50000/rep0006,6730000,0.2347
onset50000/rep0006,6740000,0.2275
onset50000/rep0006,6750000,0.2053
onset50000/rep0006,6760000,0.1762
onset50000/rep0006,6770000,0.1855
onset50000/rep0006,6780000,0.1817
onset50000/rep0006,6790000,0.1745
onset50000/rep0006,6800000,0.1749
onset50000/rep0006,6810000,0.1562
onset50000/rep0006,6820000,0.1556
onset50000/rep0006,6830000,0.1634
onset50000/rep0006,6840000,0.2122
onset50000/rep0006,6850000,0.2142
onset50000/rep0006,6860000,0.3065
onset50000/rep0006,6870000,0.3219
onset50000/rep0006,6880000,0.2427
onset50000/rep0006,6890000,0.2505
onset50000/rep0006,6900000,0.2086
onset50000/rep0006,6910000,0.2634
onset50000/rep0006,6920000,0.3495
onset50000/rep0006,6930000,0.4304
onset50000/rep0006,6940000,0.3641
onset50000/rep0006,6950000,0.2858
onset50000/rep0006,6960000,0.2635
onset50000/rep0006,6970000,0.2307
onset50000/rep0006,6980000,0.2042
onset50000/rep0006,6990000,0.2343
onset50000/rep0006,7000000,0.3389
onset50000/rep0006,7010000,0.3542
onset50000/rep0006,7020000,0.4081
onset50000/rep0006,7030000,0.4764
onset50000/rep0006,7040000,0.5028
onset50000/rep0006,7050000,0.5382
onset50000/rep0006,7060000,0.5335
onset50000/rep0006,7070000,0.3996
onset50000/rep0006,7080000,0.3053
onset50000/rep0006,7090000,0.2193
onset50000/rep0006,7100000,0.1988
onset50000/rep0006,7110000,0.1655
onset50000/rep0006,7120000,0.1705
onset50000/rep0006,7130000,0.1656
onset50000/rep0006,7140000,0.1424
onset50000/rep0006,7150000,0.1223
onset50000/rep0006,7160000,0.138
onset50000/rep0006,7170000,0.1436
onset50000/rep0006,7180000,0.1516
onset50000/rep0006,7190000,0.1495
onset50000/rep0006,7200000,0.1417
onset50000/rep0006,7210000,0.144
onset50000/rep0006,7220000,0.121
onset50000/rep0006,7230000,0.129
onset50000/rep0006,7240000,0.1192
onset50000/rep0006,7250000,0.1556
onset50000/rep0006,7260000,0.182
onset50000/rep0006,7270000,0.178
onset50000/rep0006,7280000,0.1533
onset50000/rep0006,7290000,0.1365
onset50000/rep0006,7300000,0.1372
onset50000/rep0006,7310000,0.1818
onset50000/rep0006,7320000,0.1825
onset50000/rep0006,7330000,0.1784
onset50000/rep0006,7340000,0.1406
onset50000/rep0006,7350000,0.1478
onset50000/rep0006,7360000,0.1536
onset50000/rep0006,7370000,0.1429
onset50000/rep0006,7380000,0.1258
onset50000/rep0006,7390000,0.15
onset50000/rep0006,7400000,0.1439
onset50000/rep0006,7410000,0.1633
onset50000/rep0006,7420000,0.1616
onset50000/rep0006,7430000,0.143
onset50000/rep0006,7440000,0.1389
onset50000/rep0006,7450000,0.135
onset50000/rep0006,7460000,0.1405
onset50000/rep0006,7470000,0.1612
onset50000/rep0006,7480000,0.1996
onset50000/rep0006,7490000,0.1894
onset50000/rep0006,7500000,0.1604
onset50000/rep0006,7510000,0.2149
onset50000/rep0006,7520000,0.2823
onset50000/rep0006,7530000,0.4064
onset50000/rep0006,7540000,0.5002
onset50000/rep0006,7550000,0.4946
onset50000/rep0006,7560000,0.3487
onset50000/rep0006,7570000,0.2727
onset50000/rep0006,7580000,0.2637
onset50000/rep0006,7590000,0.2432
onset50000/rep0006,7600000,0.2423
onset50000/rep0006,7610000,0.1721
onset50000/rep0006,7620000,0.1413
onset50000/rep0006,7630000,0.1411
onset50000/rep0006,7640000,0.1416
onset50000/rep0006,7650000,0.156
onset50000/rep0006,7660000,0.1624
onset50000/rep0006,7670000,0.1358
onset50000/rep0006,7680000,0.1302
onset50000/rep0006,7690000,0.1667
onset50000/rep0006,7700000,0.1927
onset50000/rep0006,7710000,0.1881
onset50000/rep0006,7720000,0.1802
onset50000/rep0006,7730000,0.2031
onset50000/rep0006,7740000,0.1856
onset50000/rep0006,7750000,0.2099
onset50000/rep0006,7760000,0.1802
onset50000/rep0006,7770000,0.1563
onset50000/rep0006,7780000,0.1649
onset50000/rep0006,7790000,0.1746
onset50000/rep0006,7800000,0.1636
onset50000/rep0006,7810000,0.1835
onset50000/rep0006,7820000,0.1449
onset50000/rep0006,7830000,0.131
onset50000/rep0006,7840000,0.1605
onset50000/rep0006,7850000,0.174
onset50000/rep0006,7860000,0.1701
onset50000/rep0006,7870000,0.1376
onset50000/rep0006,7880000,0.115
onset50000/rep0006,7890000,0.1332
onset50000/rep0006,7900000,0.14
onset50000/rep0006,7910000,0.1624
onset50000/rep0006,7920000,0.1672
onset50000/rep0006,7930000,0.1597
onset50000/rep0006,7940000,0.1381
onset50000/rep0006,7950000,0.1563
onset50000/rep0006,7960000,0.1613
onset50000/rep0006,7970000,0.1649
onset50000/rep0006,7980000,0.1768
onset50000/rep0006,7990000,0.1666
onset50000/rep0006,8000000,0.1654
onset50000/rep0006,8010000,0.1429
onset50000/rep0006,8020000,0.1341
onset50000/rep0006,8030000,0.161
onset50000/rep0006,8040000,0.1629
onset50000/rep0006,8050000,0.114
onset50000/rep0006,8060000,0.1518
onset50000/rep0006,8070000,0.1956
onset50000/rep0006,8080000,0.1853
onset50000/rep0006,8090000,0.1816
onset50000/rep0006,8100000,0.1886
onset50000/rep0006,8110000,0.2186
onset50000/rep0006,8120000,0.2304
onset50000/rep0006,8130000,0.2066
onset50000/rep0006,8140000,0.2086
onset50000/rep0006,8150000,0.2273
onset50000/rep0006,8160000,0.2572
onset50000/rep0006,8170000,0.2344
onset50000/rep0006,8180000,0.2026
onset50000/rep0006,8190000,0.2356
onset50000/rep0006,8200000,0.2376
onset50000/rep0006,8210000,0.2753
onset50000/rep0006,8220000,0.2581
onset50000/rep0006,8230000,0.1961
onset50000/rep0006,8240000,0.2011
onset50000/rep0006,8250000,0.2186
onset50000/rep0006,8260000,0.2321
onset50000/rep0006,8270000,0.2266
onset50000/rep0006,8280000,0.2298
onset50000/rep0006,8290000,0.2261
onset50000/rep0006,8300000,0.1756
onset50000/rep0006,8310000,0.1797
onset50000/rep0006,8320000,0.1846
onset50000/rep0006,8330000,0.2075
onset50000/rep0006,8340000,0.2108
onset50000/rep0006,8350000,0.2826
onset50000/rep0006,8360000,0.3448
onset50000/rep0006,8370000,0.3573
onset50000/rep0006,8380000,0.3549
onset50000/rep0006,8390000,0.3444
onset50000/rep0006,8400000,0.3298
onset50000/rep0006,8410000,0.3581
onset50000/rep0006,8420000,0.2821
onset50000/rep0006,8430000,0.3455
onset50000/rep0006,8440000,0.3371
onset50000/rep0006,8450000,0.2442
onset50000/rep0006,8460000,0.2489
onset50000/rep0006,8470000,0.2815
onset50000/rep0006,8480000,0.2594
onset50000/rep0006,8490000,0.1975
onset50000/rep0006,8500000,0.1798
onset50000/rep0006,8510000,0.1676
onset50000/rep0006,8520000,0.1824
onset50000/rep0006,8530000,0.1753
onset50000/rep0006,8540000,0.1781
onset50000/rep0006,8550000,0.182
onset50000/rep0006,8560000,0.1767
onset50000/rep0006,8570000,0.1635
onset50000/rep0006,8580000,0.2033
onset50000/rep0006,8590000,0.1784
onset50000/rep0006,8600000,0.1616
onset50000/rep0006,8610000,0.1238
onset50000/rep0006,8620000,0.1297
onset50000/rep0006,8630000,0.1227
onset50000/rep0006,8640000,0.1259
onset50000/rep0006,8650000,0.1124
onset50000/rep0006,8660000,0.1042
onset50000/rep0006,8670000,0.1081
onset50000/rep0006,8680000,0.0965
onset50000/rep0006,8690000,0.1057
onset50000/rep0006,8700000,0.122
onset50000/rep0006,8710000,0.1311
onset50000/rep0006,8720000,0.1429
onset50000/rep0006,8730000,0.1794
onset50000/rep0006,8740000,0.1794
onset50000/rep0006,8750000,0.1924
onset50000/rep0006,8760000,0.1911
onset50000/rep0006,8770000,0.1988
onset50000/rep0006,8780000,0.1745
onset50000/rep0006,8790000,0.158
onset50000/rep0006,8800000,0.1273
onset50000/rep0006,8810000,0.135
onset50000/rep0006,8820000,0.1162
onset50000/rep0006,8830000,0.1156
onset50000/rep0006,8840000,0.1208
onset50000/rep0006,8850000,0.1146
onset50000/rep0006,8860000,0.1236
onset50000/rep0006,8870000,0.1308
onset50000/rep0006,8880000,0.1183
onset50000/rep0006,8890000,0.1175
onset50000/rep0006,8900000,0.1131
onset50000/rep0006,8910000,0.1481
onset50000/rep0006,8920000,0.1555
onset50000/rep0006,8930000,0.161
onset50000/rep0006,8940000,0.1301
onset50000/rep0006,8950000,0.1304
onset50000/rep0006,8960000,0.1342
onset50000/rep0006,8970000,0.133
onset50000/rep0006,8980000,0.1078
onset50000/rep0006,8990000,0.1326
onset50000/rep0006,9000000,0.1459
onset50000/rep0006,9010000,0.1422
onset50000/rep0006,9020000,0.1553
onset50000/rep0006,9030000,0.1651
onset50000/rep0006,9040000,0.1546
onset50000/rep0006,9050000,0.134
onset50000/rep0006,9060000,0.1302
onset50000/rep0006,9070000,0.1327
onset50000/rep0006,9080000,0.1293
onset50000/rep0006,9090000,0.1227
onset50000/rep0006,9100000,0.1183
onset50000/rep0006,9110000,0.1479
onset50000/rep0006,9120000,0.1645
onset50000/rep0006,9130000,0.1776
onset50000/rep0006,9140000,0.1554
onset50000/rep0006,9150000,0.1779
onset50000/rep0006,9160000,0.1506
onset50000/rep0006,9170000,0.1701
onset50000/rep0006,9180000,0.2169
onset50000/rep0006,9190000,0.2359
onset50000/rep0006,9200000,0.2498
onset50000/rep0006,9210000,0.2863
onset50000/rep0006,9220000,0.2837
onset50000/rep0006,9230000,0.2449
onset50000/rep0006,9240000,0.221
onset50000/rep0006,9250000,0.2205
onset50000/rep0006,9260000,0.196
onset50000/rep0006,9270000,0.1696
onset50000/rep0006,9280000,0.1735
onset50000/rep0006,9290000,0.1747
onset50000/rep0006,9300000,0.1665
onset50000/rep0006,9310000,0.174
onset50000/rep0006,9320000,0.2361
onset50000/rep0006,9330000,0.3127
onset50000/rep0006,9340000,0.3211
onset50000/rep0006,9350000,0.4068
onset50000/rep0006,9360000,0.3977
onset50000/rep0006,9370000,0.3742
onset50000/rep0006,9380000,0.3535
onset50000/rep0006,9390000,0.3666
onset50000/rep0006,9400000,0.2959
onset50000/rep0006,9410000,0.2736
onset50000/rep0006,9420000,0.2599
onset50000/rep0006,9430000,0.2545
onset50000/rep0006,9440000,0.2944
onset50000/rep0006,9450000,0.3124
onset50000/rep0006,9460000,0.2837
onset50000/rep0006,9470000,0.2355
onset50000/rep0006,9480000,0.1857
onset50000/rep0006,9490000,0.1716
onset50000/rep0006,9500000,0.149
onset50000/rep0006,9510000,0.1304
onset50000/rep0006,9520000,0.1171
onset50000/rep0006,9530000,0.1142
onset50000/rep0006,9540000,0.1112
onset50000/rep0006,9550000,0.1055
onset50000/rep0006,9560000,0.0935
onset50000/rep0006,9570000,0.0933
onset50000/rep0006,9580000,0.1015
onset50000/rep0006,9590000,0.1007
onset50000/rep0006,9600000,0.112
onset50000/rep0006,9610000,0.139
onset50000/rep0006,9620000,0.1508
onset50000/rep0006,9630000,0.1304
onset50000/rep0006,9640000,0.1459
onset50000/rep0006,9650000,0.183
onset50000/rep0006,9660000,0.1813
onset50000/rep0006,9670000,0.1939
onset50000/rep0006,9680000,0.1935
onset50000/rep0006,9690000,0.1507
onset50000/rep0006,9700000,0.1467
onset50000/rep0006,9710000,0.1558
onset50000/rep0006,9720000,0.1563
onset50000/rep0006,9730000,0.164
onset50000/rep0006,9740000,0.1689
onset50000/rep0006,9750000,0.1663
onset50000/rep0006,9760000,0.1429
onset50000/rep0006,9770000,0.135
onset50000/rep0006,9780000,0.1074
onset50000/rep0006,9790000,0.111
onset50000/rep0006,9800000,0.1294
onset50000/rep0006,9810000,0.1436
onset50000/rep0006,9820000,0.1551
onset50000/rep0006,9830000,0.1377
onset50000/rep0006,9840000,0.1611
onset50000/rep0006,9850000,0.1492
onset50000/rep0006,9860000,0.1767
onset50000/rep0006,9870000,0.1621
onset50000/rep0006,9880000,0.1912
onset50000/rep0006,9890000,0.2321
onset50000/rep0006,9900000,0.3271
onset50000/rep0006,9910000,0.3478
onset50000/rep0006,9920000,0.3285
onset50000/rep0006,9930000,0.2857
onset50000/rep0006,9940000,0.2363
onset50000/rep0006,9950000,0.2161
onset50000/rep0006,9960000,0.2061
onset50000/rep0006,9970000,0.1717
onset50000/rep0006,9980000,0.203
onset50000/rep0006,9990000,0.1792
