source,distance_bp,mode,cutoff_years,n,mean,sem
decoded,1580000.0,neutral,40000,1000,0.17699845,0.0014357179485976433
decoded,1580000.0,neutral,50000,1000,0.21497383000000003,0.0017393095854001857
decoded,1580000.0,selected,5000,100,0.0048091,7.256318667620695e-05
decoded,1580000.0,selected,10000,100,0.021430099999999997,0.0003862795736120395
decoded,1580000.0,selected,20000,100,0.07653739999999999,0.0018947148268674933
decoded,1580000.0,selected,30000,100,0.1311687,0.0033849506618161057
decoded,1580000.0,selected,40000,100,0.17777630000000003,0.0045968949547878
decoded,1580000.0,selected,50000,100,0.21587089999999998,0.005540318440862548
decoded,1630000.0,neutral,5000,1000,0.0047454,2.1701935720437797e-05
decoded,1630000.0,neutral,10000,1000,0.02125769,0.00012156019844400447
decoded,1630000.0,neutral,20000,1000,0.07563772999999999,0.0005575599905751759
decoded,1630000.0,neutral,30000,1000,0.12959251,0.0010052963150638625
decoded,1630000.0,neutral,40000,1000,0.17547001,0.001368856912956226
decoded,1630000.0,neutral,50000,1000,0.21339121,0.0016484187426096827
decoded,1630000.0,selected,5000,100,0.0048095,7.318185111988718e-05
decoded,1630000.0,selected,10000,100,0.021609299999999994,0.0004014098954203971
decoded,1630000.0,selected,20000,100,0.0766257,0.0020609608980602556
decoded,1630000.0,selected,30000,100,0.13216120000000003,0.003755292793545202
decoded,1630000.0,selected,40000,100,0.1786706,0.005150779293436767
decoded,1630000.0,selected,50000,100,0.2164785,0.0062718752006739
decoded,1680000.0,neutral,5000,1000,0.0047458399999999994,2.13853039638352e-05
decoded,1680000.0,neutral,10000,1000,0.02126894,0.00012403419350145975
decoded,1680000.0,neutral,20000,1000,0.07579765000000001,0.0005762431460250446
decoded,1680000.0,neutral,30000,1000,0.13051870000000002,0.0010434508065528033
decoded,1680000.0,neutral,40000,1000,0.17679502,0.0014152540780740061
decoded,1680000.0,neutral,50000,1000,0.21520067999999998,0.001701657765559423
decoded,1680000.0,selected,5000,100,0.004751100000000001,7.391722028421695e-05
decoded,1680000.0,selected,10000,100,0.021553500000000003,0.0004050477306953023
decoded,1680000.0,selected,20000,100,0.0750975,0.001675146556983519
decoded,1680000.0,selected,30000,100,0.1282598,0.0028413335039034118
decoded,1680000.0,selected,40000,100,0.17292450000000004,0.0037698579920605797
decoded,1680000.0,selected,50000,100,0.2098841,0.004508161445432141
decoded,1730000.0,neutral,5000,1000,0.004736549999999999,2.1475101338002517e-05
decoded,1730000.0,neutral,10000,1000,0.02127333,0.0001256063061922261
decoded,1730000.0,neutral,20000,1000,0.07610062,0.000584749133359396
decoded,1730000.0,neutral,30000,1000,0.13085941000000004,0.0010651046764161838
decoded,1730000.0,neutral,40000,1000,0.17719146,0.0014633950220835999
decoded,1730000.0,neutral,50000,1000,0.21540098,0.001755973464391546
decoded,1730000.0,selected,5000,100,0.0046911999999999995,7.19413734378293e-05
decoded,1730000.0,selected,10000,100,0.021572500000000005,0.00038513540515386314
decoded,1730000.0,selected,20000,100,0.0766066,0.0016915798557812303
decoded,1730000.0,selected,30000,100,0.1317214,0.0032023316916007156
decoded,1730000.0,selected,40000,100,0.17717729999999998,0.004364156423640198
decoded,1730000.0,selected,50000,100,0.2146387,0.0053073533278429515
decoded,1780000.0,neutral,5000,1000,0.00473653,2.1890080738424307e-05
decoded,1780000.0,neutral,10000,1000,0.021308610000000002,0.00013176756755651126
decoded,1780000.0,neutral,20000,1000,0.0762432,0.0006001054398177864
decoded,1780000.0,neutral,30000,1000,0.13083526,0.0010840032074150362
decoded,1780000.0,neutral,40000,1000,0.17656621,0.0014534613324684222
decoded,1780000.0,neutral,50000,1000,0.21426936000000002,0.0017326969094363766
decoded,1780000.0,selected,5000,100,0.004688900000000001,7.184310838363149e-05
decoded,1780000.0,selected,10000,100,0.021281500000000002,0.00037912334750877933
decoded,1780000.0,selected,20000,100,0.0748464,0.0014937837491728612
decoded,1780000.0,selected,30000,100,0.1282964,0.002606852700173917
decoded,1780000.0,selected,40000,100,0.1729657,0.0036250487903508612
decoded,1780000.0,selected,50000,100,0.21110980000000001,0.0045644819768258125
decoded,1830000.0,neutral,5000,1000,0.004724460000000001,2.1689743044889983e-05
decoded,1830000.0,neutral,10000,1000,0.02130524,0.0001311455592084616
decoded,1830000.0,neutral,20000,1000,0.07581259,0.000571737591089623
decoded,1830000.0,neutral,30000,1000,0.13038025,0.0010498891447451744
decoded,1830000.0,neutral,40000,1000,0.17698951,0.0014421742269090307
decoded,1830000.0,neutral,50000,1000,0.21567465,0.001758639071344874
decoded,1830000.0,selected,5000,100,0.0047082,6.961327227452878e-05
decoded,1830000.0,selected,10000,100,0.021070099999999998,0.0003757432095127595
decoded,1830000.0,selected,20000,100,0.0744933,0.001477442576470462
decoded,1830000.0,selected,30000,100,0.1285407,0.002831984225170783
decoded,1830000.0,selected,40000,100,0.17506449999999998,0.004124492812100745
decoded,1830000.0,selected,50000,100,0.2137997,0.005145276455854605
decoded,1880000.0,neutral,5000,1000,0.00471885,2.1495758771095875e-05
decoded,1880000.0,neutral,10000,1000,0.02123218,0.00013068728175768754
decoded,1880000.0,neutral,20000,1000,0.07550939,0.0005740290838598833
decoded,1880000.0,neutral,30000,1000,0.12989274999999997,0.001035568527192678
decoded,1880000.0,neutral,40000,1000,0.17596994000000002,0.0014163946687466929
decoded,1880000.0,neutral,50000,1000,0.21405778,0.001713198833561042
decoded,1880000.0,selected,5000,100,0.0046888,6.383948937797359e-05
decoded,1880000.0,selected,10000,100,0.020937799999999996,0.0003692875362701055
decoded,1880000.0,selected,20000,100,0.0734753,0.0014477298108250432
decoded,1880000.0,selected,30000,100,0.12640279999999998,0.002727737879820952
decoded,1880000.0,selected,40000,100,0.17118320000000004,0.0039022108726394396
decoded,1880000.0,selected,50000,100,0.20807920000000002,0.004864436269061152
decoded,1930000.0,neutral,5000,1000,0.004720589999999999,2.1526001036435464e-05
decoded,1930000.0,neutral,10000,1000,0.021131909999999997,0.0001290057135402383
decoded,1930000.0,neutral,20000,1000,0.07510937000000001,0.0005586095188032492
decoded,1930000.0,neutral,30000,1000,0.12919724999999999,0.0010038249147121708
decoded,1930000.0,neutral,40000,1000,0.17476385000000003,0.0013741401084733736
decoded,1930000.0,neutral,50000,1000,0.21266530999999997,0.0016714296789502021
decoded,1930000.0,selected,5000,100,0.004693200000000001,6.075333137143405e-05
decoded,1930000.0,selected,10000,100,0.0207299,0.00035617478103659256
decoded,1930000.0,selected,20000,100,0.0726266,0.0015864692149868559
decoded,1930000.0,selected,30000,100,0.1251538,0.0030011726320344737
decoded,1930000.0,selected,40000,100,0.16914350000000003,0.0042142655958810026
decoded,1930000.0,selected,50000,100,0.20562719999999998,0.005253249984110366
decoded,1980000.0,neutral,5000,1000,0.00471937,2.160439429729408e-05
decoded,1980000.0,neutral,10000,1000,0.021005310000000003,0.00012550568106615685
decoded,1980000.0,neutral,20000,1000,0.07470320000000001,0.0005518764642488315
decoded,1980000.0,neutral,30000,1000,0.12819276999999998,0.001007470407927672
decoded,1980000.0,neutral,40000,1000,0.17344753,0.0013850971781040823
decoded,1980000.0,neutral,50000,1000,0.21098596,0.00168188244292823
decoded,1980000.0,selected,5000,100,0.0047037,6.300964412314398e-05
decoded,1980000.0,selected,10000,100,0.020540100000000002,0.00035419236612640624
decoded,1980000.0,selected,20000,100,0.07285860000000001,0.0016411987613148549
decoded,1980000.0,selected,30000,100,0.1249689,0.003279504550826068
decoded,1980000.0,selected,40000,100,0.1693571,0.004763032270518435
decoded,1980000.0,selected,50000,100,0.20618760000000003,0.005873597280417278
decoded,2030000.0,neutral,5000,1000,0.00472086,2.1222635572912724e-05
decoded,2030000.0,neutral,10000,1000,0.02104159,0.00012028348302318232
decoded,2030000.0,neutral,20000,1000,0.07488811,0.0005406777214999953
decoded,2030000.0,neutral,30000,1000,0.12846461000000003,0.0009626767959504174
decoded,2030000.0,neutral,40000,1000,0.17395539,0.0013261940900986223
decoded,2030000.0,neutral,50000,1000,0.21161326,0.0016042053897506094
decoded,2030000.0,selected,5000,100,0.0046821,6.744025339348731e-05
decoded,2030000.0,selected,10000,100,0.0205792,0.0003979858806693037
decoded,2030000.0,selected,20000,100,0.0719258,0.0015451865317099348
decoded,2030000.0,selected,30000,100,0.1240074,0.0028122316262349295
decoded,2030000.0,selected,40000,100,0.16926370000000002,0.003898625219111335
decoded,2030000.0,selected,50000,100,0.20742010000000005,0.004795071429082157
decoded,2080000.0,neutral,5000,1000,0.00473037,2.0933398440536845e-05
decoded,2080000.0,neutral,10000,1000,0.021066119999999997,0.00012068728419417751
decoded,2080000.0,neutral,20000,1000,0.07490368000000001,0.0005629325523685019
decoded,2080000.0,neutral,30000,1000,0.12870576,0.000993233059625551
decoded,2080000.0,neutral,40000,1000,0.17421944,0.0013448369319958686
decoded,2080000.0,neutral,50000,1000,0.21202706999999998,0.001624263967325093
decoded,2080000.0,selected,5000,100,0.0046692999999999995,7.012215243862858e-05
decoded,2080000.0,selected,10000,100,0.020743700000000004,0.00039286488938709103
decoded,2080000.0,selected,20000,100,0.0733127,0.0015987567509117384
decoded,2080000.0,selected,30000,100,0.12455669999999998,0.0026779280097406536
decoded,2080000.0,selected,40000,100,0.16791689999999998,0.0035126929975231947
decoded,2080000.0,selected,50000,100,0.20439470000000004,0.004071682717330277
decoded,2130000.0,neutral,5000,1000,0.0047287499999999994,2.0699797562273867e-05
decoded,2130000.0,neutral,10000,1000,0.021111380000000003,0.00011754829516967612
decoded,2130000.0,neutral,20000,1000,0.07499385000000001,0.0005425985024051507
decoded,2130000.0,neutral,30000,1000,0.12850641999999998,0.0009650053056971363
decoded,2130000.0,neutral,40000,1000,0.17363177000000002,0.001312070009594449
decoded,2130000.0,neutral,50000,1000,0.21119200999999999,0.0015812899168910048
decoded,2130000.0,selected,5000,100,0.0046614000000000004,7.427413324089934e-05
decoded,2130000.0,selected,10000,100,0.020726500000000002,0.0004113619992712556
decoded,2130000.0,selected,20000,100,0.07385139999999998,0.0018696608779091035
decoded,2130000.0,selected,30000,100,0.127369,0.0034956605031861076
decoded,2130000.0,selected,40000,100,0.1726333,0.004833776895122299
decoded,2130000.0,selected,50000,100,0.21005409999999997,0.005748189225804641
decoded,2180000.0,neutral,5000,1000,0.00474047,2.0768808885502377e-05
decoded,2180000.0,neutral,10000,1000,0.021171529999999997,0.00011868248434874958
decoded,2180000.0,neutral,20000,1000,0.07529957,0.0005603150687705904
decoded,2180000.0,neutral,30000,1000,0.12958144,0.001010773594127283
decoded,2180000.0,neutral,40000,1000,0.17551322,0.0013571603416783974
decoded,2180000.0,neutral,50000,1000,0.21349456,0.0016245533875238805
decoded,2180000.0,selected,5000,100,0.0046557,7.523582520275425e-05
decoded,2180000.0,selected,10000,100,0.0208114,0.0004058613242789396
decoded,2180000.0,selected,20000,100,0.0743518,0.0018496447782362338
decoded,2180000.0,selected,30000,100,0.1287293,0.0033558682275540964
decoded,2180000.0,selected,40000,100,0.1759477,0.0044187850765370195
decoded,2180000.0,selected,50000,100,0.21528319999999998,0.005222608839314395
decoded,2230000.0,neutral,5000,1000,0.0047434700000000005,2.0740362140563547e-05
decoded,2230000.0,neutral,10000,1000,0.02110287,0.00011711222710219817
decoded,2230000.0,neutral,20000,1000,0.07488812000000002,0.0005300338500018163
decoded,2230000.0,neutral,30000,1000,0.12886424,0.0009652271647140388
decoded,2230000.0,neutral,40000,1000,0.17491224,0.001328833829238302
decoded,2230000.0,neutral,50000,1000,0.21324255,0.001612775489451919
decoded,2230000.0,selected,5000,100,0.004661,6.985894879879548e-05
decoded,2230000.0,selected,10000,100,0.021038800000000003,0.0003642163936647297
decoded,2230000.0,selected,20000,100,0.07488310000000001,0.001706334980168154
decoded,2230000.0,selected,30000,100,0.1275826,0.002983020415686765
decoded,2230000.0,selected,40000,100,0.17314159999999998,0.003929864198748611
decoded,2230000.0,selected,50000,100,0.21055239999999995,0.004700088389712593
decoded,2280000.0,neutral,5000,1000,0.0047519400000000005,2.1026410686238067e-05
decoded,2280000.0,neutral,10000,1000,0.021085180000000002,0.00011720617584093107
decoded,2280000.0,neutral,20000,1000,0.07457841000000001,0.0004953972579810218
decoded,2280000.0,neutral,30000,1000,0.12834469,0.0009219093888366281
decoded,2280000.0,neutral,40000,1000,0.1744366,0.0012874997742557894
decoded,2280000.0,neutral,50000,1000,0.21257179,0.001587160739657269
decoded,2280000.0,selected,5000,100,0.004671,7.343580994186816e-05
decoded,2280000.0,selected,10000,100,0.021317799999999994,0.00036896069101619955
decoded,2280000.0,selected,20000,100,0.07405590000000001,0.0015208330790867368
decoded,2280000.0,selected,30000,100,0.1277071,0.0029033302762221666
decoded,2280000.0,selected,40000,100,0.17383889999999996,0.004234952660689706
decoded,2280000.0,selected,50000,100,0.21234150000000004,0.0052651371990431045
decoded,2330000.0,neutral,5000,1000,0.00478681,2.1196726754976232e-05
decoded,2330000.0,neutral,10000,1000,0.02123053,0.00011978762245571783
decoded,2330000.0,neutral,20000,1000,0.07511000999999999,0.0005421154739416566
decoded,2330000.0,neutral,30000,1000,0.12946786,0.0010006119010870283
decoded,2330000.0,neutral,40000,1000,0.17555526000000005,0.0013806823623549764
decoded,2330000.0,neutral,50000,1000,0.21360345,0.0016641856190257362
decoded,2330000.0,selected,5000,100,0.0046883,7.383588886746394e-05
decoded,2330000.0,selected,10000,100,0.021421000000000006,0.0003691528521938145
decoded,2330000.0,selected,20000,100,0.0747759,0.001544676639659936
decoded,2330000.0,selected,30000,100,0.1271401,0.003032895924156923
decoded,2330000.0,selected,40000,100,0.1716322,0.004299990405392162
decoded,2330000.0,selected,50000,100,0.2083561,0.005351903518432116
decoded,2380000.0,neutral,5000,1000,0.00480326,2.1549788067769153e-05
decoded,2380000.0,neutral,10000,1000,0.02132629,0.00012021179064680182
decoded,2380000.0,neutral,20000,1000,0.07576999000000001,0.0005541695236665951
decoded,2380000.0,neutral,30000,1000,0.1301811,0.0010082845893909136
decoded,2380000.0,neutral,40000,1000,0.17585618,0.0013709512605364082
decoded,2380000.0,neutral,50000,1000,0.21393597,0.0016720730485654145
decoded,2380000.0,selected,5000,100,0.004763,7.564637292939918e-05
decoded,2380000.0,selected,10000,100,0.0213337,0.0003677941523255209
decoded,2380000.0,selected,20000,100,0.07480039999999999,0.00182537297099314
decoded,2380000.0,selected,30000,100,0.1280829,0.0034592346946436376
decoded,2380000.0,selected,40000,100,0.17324879999999998,0.004737734495206617
decoded,2380000.0,selected,50000,100,0.2109299,0.005676441525624869
decoded,2430000.0,neutral,5000,1000,0.00480638,2.154649732896619e-05
decoded,2430000.0,neutral,10000,1000,0.021354750000000002,0.00012431854019790024
decoded,2430000.0,neutral,20000,1000,0.07521434,0.0005637067591174285
decoded,2430000.0,neutral,30000,1000,0.12883899,0.0010217740994908269
decoded,2430000.0,neutral,40000,1000,0.17429891,0.0013897469738636825
decoded,2430000.0,neutral,50000,1000,0.21187293,0.0016830643299808698
decoded,2430000.0,selected,5000,100,0.0047887,7.512274870994387e-05
decoded,2430000.0,selected,10000,100,0.020896599999999998,0.0003870299552523374
decoded,2430000.0,selected,20000,100,0.073217,0.0014627978760794762
decoded,2430000.0,selected,30000,100,0.1251787,0.0025009520032026273
decoded,2430000.0,selected,40000,100,0.16982940000000002,0.003508797197636451
decoded,2430000.0,selected,50000,100,0.2075343,0.0044207532432239145
decoded,2480000.0,neutral,5000,1000,0.0047978199999999995,2.1533144775529745e-05
decoded,2480000.0,neutral,10000,1000,0.02143958,0.00012866761044481076
decoded,2480000.0,neutral,20000,1000,0.07530718,0.0005690529818424149
decoded,2480000.0,neutral,30000,1000,0.12869105000000003,0.0010277670275214905
decoded,2480000.0,neutral,40000,1000,0.17364528,0.0013911276596657429
decoded,2480000.0,neutral,50000,1000,0.21066149,0.0016588474839643803
decoded,2480000.0,selected,5000,100,0.004799800000000001,7.204235286316382e-05
decoded,2480000.0,selected,10000,100,0.020894600000000003,0.0003987947098521501
decoded,2480000.0,selected,20000,100,0.07277959999999999,0.0015603089950391234
decoded,2480000.0,selected,30000,100,0.124528,0.0028224083204371276
decoded,2480000.0,selected,40000,100,0.16912590000000002,0.004133838764539822
decoded,2480000.0,selected,50000,100,0.20634619999999998,0.005152526581918208
decoded,2530000.0,neutral,5000,1000,0.0047836300000000005,2.138167203468894e-05
decoded,2530000.0,neutral,10000,1000,0.02143287,0.00013214161596472845
decoded,2530000.0,neutral,20000,1000,0.07585375999999999,0.0005933879858609915
decoded,2530000.0,neutral,30000,1000,0.13006094,0.0010634363932454443
decoded,2530000.0,neutral,40000,1000,0.17589477999999997,0.0014263233839305683
decoded,2530000.0,neutral,50000,1000,0.21381881,0.0017145707423476043
decoded,2530000.0,selected,5000,100,0.004806299999999999,6.911557514245778e-05
decoded,2530000.0,selected,10000,100,0.021014699999999994,0.00036758077391715606
decoded,2530000.0,selected,20000,100,0.0730697,0.0015598198319619538
decoded,2530000.0,selected,30000,100,0.12409520000000002,0.00269668690661768
decoded,2530000.0,selected,40000,100,0.1666768,0.0036771329243080546
decoded,2530000.0,selected,50000,100,0.20258040000000005,0.00440354262783404
decoded,2580000.0,neutral,5000,1000,0.00476224,2.1339098845535618e-05
decoded,2580000.0,neutral,10000,1000,0.02133962,0.00012690857434327217
decoded,2580000.0,neutral,20000,1000,0.07609309,0.0005713456261987803
decoded,2580000.0,neutral,30000,1000,0.13074045,0.0010322040894027108
decoded,2580000.0,neutral,40000,1000,0.17669015999999999,0.00139986196308425
decoded,2580000.0,neutral,50000,1000,0.21450228,0.0016887077242612413
decoded,2580000.0,selected,5000,100,0.0048099,6.898140504820297e-05
decoded,2580000.0,selected,10000,100,0.021139300000000003,0.00033698458601562353
decoded,2580000.0,selected,20000,100,0.0745841,0.0016516022040137357
decoded,2580000.0,selected,30000,100,0.1276215,0.0031412629332255144
decoded,2580000.0,selected,40000,100,0.17289549999999998,0.004282106333808212
decoded,2580000.0,selected,50000,100,0.20974379999999995,0.005086559426924683
decoded,2630000.0,neutral,5000,1000,0.00475898,2.1571882293988758e-05
decoded,2630000.0,neutral,10000,1000,0.02128658,0.00012508465163110012
decoded,2630000.0,neutral,20000,1000,0.07657164,0.0005684489719791426
decoded,2630000.0,neutral,30000,1000,0.13140237999999999,0.0010260768082126952
decoded,2630000.0,neutral,40000,1000,0.17784367,0.0014015500768967014
decoded,2630000.0,neutral,50000,1000,0.2158415,0.0016794887348119845
decoded,2630000.0,selected,5000,100,0.0048222000000000004,6.928984358650568e-05
decoded,2630000.0,selected,10000,100,0.021404199999999998,0.0003314531269328068
decoded,2630000.0,selected,20000,100,0.07613279999999999,0.001562761270794407
decoded,2630000.0,selected,30000,100,0.1319766,0.002978571317822277
decoded,2630000.0,selected,40000,100,0.1792213,0.004022817572964693
decoded,2630000.0,selected,50000,100,0.21913610000000003,0.004978972525734622
decoded,2680000.0,neutral,5000,1000,0.00474993,2.167984572848273e-05
decoded,2680000.0,neutral,10000,1000,0.021184559999999998,0.0001239567742734873
decoded,2680000.0,neutral,20000,1000,0.07619513,0.0005753645370837811
decoded,2680000.0,neutral,30000,1000,0.13100064,0.0010413281981232461
decoded,2680000.0,neutral,40000,1000,0.17719268,0.0014285119854275323
decoded,2680000.0,neutral,50000,1000,0.21571914,0.0017405283863597641
decoded,2680000.0,selected,5000,100,0.0047974,6.79131382240163e-05
decoded,2680000.0,selected,10000,100,0.0214449,0.0003627400631779503
decoded,2680000.0,selected,20000,100,0.0769186,0.0017097057105144315
decoded,2680000.0,selected,30000,100,0.1315525,0.003064253864311751
decoded,2680000.0,selected,40000,100,0.177032,0.004222089061164394
decoded,2680000.0,selected,50000,100,0.21406559999999997,0.005144594160589514
decoded,2730000.0,neutral,5000,1000,0.00474049,2.1338068635025833e-05
decoded,2730000.0,neutral,10000,1000,0.02114477,0.00012046683030736846
decoded,2730000.0,neutral,20000,1000,0.07531877000000001,0.0005494713538992327
decoded,2730000.0,neutral,30000,1000,0.12935714999999998,0.0009882196822153552
decoded,2730000.0,neutral,40000,1000,0.17518728,0.0013498055052130673
decoded,2730000.0,neutral,50000,1000,0.21315968,0.0016371373315455062
decoded,2730000.0,selected,5000,100,0.0047887,6.489753462189454e-05
decoded,2730000.0,selected,10000,100,0.0213742,0.0003719728506439168
decoded,2730000.0,selected,20000,100,0.0759356,0.0017597926491722845
decoded,2730000.0,selected,30000,100,0.13023629999999997,0.003127621937339821
decoded,2730000.0,selected,40000,100,0.1764213,0.004153487340048046
decoded,2730000.0,selected,50000,100,0.2145068,0.004928361429665456
decoded,2780000.0,neutral,5000,1000,0.00474281,2.089514802797796e-05
decoded,2780000.0,neutral,10000,1000,0.021241349999999996,0.00012219002201071483
decoded,2780000.0,neutral,20000,1000,0.07549429,0.0005602145912810413
decoded,2780000.0,neutral,30000,1000,0.12961956000000002,0.0010007771013632422
decoded,2780000.0,neutral,40000,1000,0.17543115,0.0013665067180910924
decoded,2780000.0,neutral,50000,1000,0.21343167,0.0016434771182311145
decoded,2780000.0,selected,5000,100,0.0047448,5.7057560870801794e-05
decoded,2780000.0,selected,10000,100,0.021484200000000005,0.0003920761928631998
decoded,2780000.0,selected,20000,100,0.07526640000000001,0.0017694043711619085
decoded,2780000.0,selected,30000,100,0.1278218,0.003063550967901349
decoded,2780000.0,selected,40000,100,0.17176589999999997,0.00418082968203705
decoded,2780000.0,selected,50000,100,0.20876790000000003,0.0050863255600609465
decoded,2830000.0,neutral,5000,1000,0.00474988,2.0521318430113355e-05
decoded,2830000.0,neutral,10000,1000,0.02127121,0.00012354278147570888
decoded,2830000.0,neutral,20000,1000,0.07569095,0.0005486027201372976
decoded,2830000.0,neutral,30000,1000,0.13050756000000002,0.0010052682118838854
decoded,2830000.0,neutral,40000,1000,0.17694878,0.0013901751530176576
decoded,2830000.0,neutral,50000,1000,0.21536979000000003,0.001696280522102864
decoded,2830000.0,selected,5000,100,0.0047166000000000005,5.588086533967697e-05
decoded,2830000.0,selected,10000,100,0.021858100000000002,0.0004106446692012869
decoded,2830000.0,selected,20000,100,0.0771071,0.00181022784600294
decoded,2830000.0,selected,30000,100,0.1322064,0.00328998136226338
decoded,2830000.0,selected,40000,100,0.17847539999999998,0.004363325521256058
decoded,2830000.0,selected,50000,100,0.2170107,0.005353641506385061
decoded,2880000.0,neutral,5000,1000,0.004765750000000001,2.1021792341597645e-05
decoded,2880000.0,neutral,10000,1000,0.02131244,0.00012647254861017053
decoded,2880000.0,neutral,20000,1000,0.07566512,0.0005550712728141345
decoded,2880000.0,neutral,30000,1000,0.12964586,0.0009729110088242868
decoded,2880000.0,neutral,40000,1000,0.17550775,0.0013211280297944663
decoded,2880000.0,neutral,50000,1000,0.213583,0.0015981839273580703
decoded,2880000.0,selected,5000,100,0.0047096,5.909603893817096e-05
decoded,2880000.0,selected,10000,100,0.021808400000000002,0.0004263424127732226
decoded,2880000.0,selected,20000,100,0.0775033,0.002022566916174602
decoded,2880000.0,selected,30000,100,0.1327698,0.00371699431625483
decoded,2880000.0,selected,40000,100,0.17900190000000002,0.005026288225636461
decoded,2880000.0,selected,50000,100,0.21630310000000003,0.006001874612362812
decoded,2930000.0,neutral,5000,1000,0.00478613,2.130083680865024e-05
decoded,2930000.0,neutral,10000,1000,0.02137306,0.00012746237285133562
decoded,2930000.0,neutral,20000,1000,0.07627508000000001,0.0005649660425395696
decoded,2930000.0,neutral,30000,1000,0.13060316,0.0009959806446205965
decoded,2930000.0,neutral,40000,1000,0.17629841999999998,0.0013470390509218017
decoded,2930000.0,neutral,50000,1000,0.21385031000000002,0.0016335013775796011
decoded,2930000.0,selected,5000,100,0.0047024,5.756140682397847e-05
decoded,2930000.0,selected,10000,100,0.021353899999999995,0.0003874524642071618
decoded,2930000.0,selected,20000,100,0.0746117,0.0015699787687877963
decoded,2930000.0,selected,30000,100,0.12791310000000003,0.0027824349691366996
decoded,2930000.0,selected,40000,100,0.1736454,0.0038136950623623377
decoded,2930000.0,selected,50000,100,0.21294330000000003,0.004656115704711017
decoded,2980000.0,neutral,5000,1000,0.0047885,2.1230055705656198e-05
decoded,2980000.0,neutral,10000,1000,0.021328789999999997,0.00012777848323045895
decoded,2980000.0,neutral,20000,1000,0.07601742,0.0005758594902370682
decoded,2980000.0,neutral,30000,1000,0.13036725000000002,0.0010212800627173743
decoded,2980000.0,neutral,40000,1000,0.17596719000000002,0.0013679116746901658
decoded,2980000.0,neutral,50000,1000,0.21350995999999997,0.0016309983847722013
decoded,2980000.0,selected,5000,100,0.004702399999999999,5.653051736840372e-05
decoded,2980000.0,selected,10000,100,0.0212979,0.0003557261827174197
decoded,2980000.0,selected,20000,100,0.07510960000000001,0.0015527608837229904
decoded,2980000.0,selected,30000,100,0.1302377,0.002784568696468725
decoded,2980000.0,selected,40000,100,0.17792529999999998,0.003886874438167614
decoded,2980000.0,selected,50000,100,0.21811710000000006,0.004897828680521336
decoded,3030000.0,neutral,5000,1000,0.00477566,2.1416344791402297e-05
decoded,3030000.0,neutral,10000,1000,0.02128478,0.0001300532675637333
decoded,3030000.0,neutral,20000,1000,0.07531189,0.000571460381212202
decoded,3030000.0,neutral,30000,1000,0.12911649,0.0010225994265434864
decoded,3030000.0,neutral,40000,1000,0.17466015999999998,0.0013657130994628574
decoded,3030000.0,neutral,50000,1000,0.21238702999999998,0.0016269558333780493
decoded,3030000.0,selected,5000,100,0.0046933,5.977889479261275e-05
decoded,3030000.0,selected,10000,100,0.021192900000000004,0.000380549318403507
decoded,3030000.0,selected,20000,100,0.0748386,0.0017256242613364968
decoded,3030000.0,selected,30000,100,0.12715120000000002,0.0031471595668141616
decoded,3030000.0,selected,40000,100,0.17246490000000006,0.0043435878073665125
decoded,3030000.0,selected,50000,100,0.21016990000000002,0.0052455959642447696
decoded,3080000.0,neutral,5000,1000,0.00476533,2.1589358292721246e-05
decoded,3080000.0,neutral,10000,1000,0.02129439,0.00013020601150996576
decoded,3080000.0,neutral,20000,1000,0.07564328,0.0005827460670139441
decoded,3080000.0,neutral,30000,1000,0.12980540999999998,0.00101960334356558
decoded,3080000.0,neutral,40000,1000,0.17551151999999998,0.0013764382200677455
decoded,3080000.0,neutral,50000,1000,0.21327184,0.001649426211578391
decoded,3080000.0,selected,5000,100,0.004709999999999999,6.117370531709046e-05
decoded,3080000.0,selected,10000,100,0.021228000000000007,0.0003794631508174184
decoded,3080000.0,selected,20000,100,0.07556009999999999,0.001845413525664931
decoded,3080000.0,selected,30000,100,0.1273916,0.0031546732841448042
decoded,3080000.0,selected,40000,100,0.17088509999999998,0.0040646027735769825
decoded,3080000.0,selected,50000,100,0.20800869999999996,0.004922838213250399
decoded,3130000.0,neutral,5000,1000,0.00475582,2.1970886360077685e-05
decoded,3130000.0,neutral,10000,1000,0.021270690000000002,0.000126371322439211
decoded,3130000.0,neutral,20000,1000,0.07546523999999999,0.0005545177664382772
decoded,3130000.0,neutral,30000,1000,0.12956249,0.001006040131031136
decoded,3130000.0,neutral,40000,1000,0.1753912,0.001369002376062827
decoded,3130000.0,neutral,50000,1000,0.21339652999999997,0.0016591314502559247
decoded,3130000.0,selected,5000,100,0.004712900000000001,6.239921894745577e-05
decoded,3130000.0,selected,10000,100,0.021325000000000004,0.00033780828045421615
decoded,3130000.0,selected,20000,100,0.0750691,0.0017212411019994038
decoded,3130000.0,selected,30000,100,0.12744699999999998,0.002981729894141346
decoded,3130000.0,selected,40000,100,0.17224969999999995,0.003894293565311722
decoded,3130000.0,selected,50000,100,0.20982240000000002,0.004737701823466818
decoded,3180000.0,neutral,5000,1000,0.00476597,2.2410160070253277e-05
decoded,3180000.0,neutral,10000,1000,0.02131369,0.0001288396598173165
decoded,3180000.0,neutral,20000,1000,0.07581942000000001,0.000580549407784108
decoded,3180000.0,neutral,30000,1000,0.12961782,0.001038138585049881
