source,cutoff_years,alpha,stride_bp,max_gap_strides,min_significant_strides,mode,subset,n,power,fdr_mean,fdr_pooled,f1_mean,fp_mean,any_call,focal_significant,tp_total,fp_total,power_50000,overlap_power_50000,overlap_fdr_50000,power_100000,overlap_power_100000,overlap_fdr_100000,power_250000,overlap_power_250000,overlap_fdr_250000,power_500000,overlap_power_500000,overlap_fdr_500000
truth,30000,0.05,10000,0,3,selected,nonfixed,100,0.61,0.8801820679320679,0.9019292604501608,0.17529503829503829,5.61,0.99,0.6,61,561,0.55,0.65,0.8756820679320679,0.61,0.68,0.8621820679320681,0.7,0.72,0.8507534965034965,0.76,0.77,0.8305749250749251
truth,30000,0.05,10000,0,5,neutral,all,1000,0.0,0.921,1.0,0.0,3.271,0.921,0.05,0,3271,0.0,0.0,0.921,0.0,0.0,0.921,0.0,0.0,0.921,0.0,0.0,0.921
truth,30000,0.05,10000,0,5,selected,all,100,0.53,0.7849603174603175,0.8661616161616161,0.21475274725274723,3.43,0.93,0.6,53,343,0.46,0.56,0.7806984126984128,0.53,0.59,0.7656984126984127,0.61,0.61,0.7586984126984126,0.64,0.65,0.7436031746031745
truth,30000,0.05,10000,0,5,selected,nonfixed,100,0.53,0.7849603174603175,0.8661616161616161,0.21475274725274723,3.43,0.93,0.6,53,343,0.46,0.56,0.7806984126984128,0.53,0.59,0.7656984126984127,0.61,0.61,0.7586984126984126,0.64,0.65,0.7436031746031745
truth,30000,0.05,10000,0,10,neutral,all,1000,0.0,0.681,1.0,0.0,1.313,0.681,0.05,0,1313,0.0,0.0,0.681,0.0,0.0,0.681,0.0,0.0,0.681,0.0,0.0,0.681
truth,30000,0.05,10000,0,10,selected,all,100,0.38,0.6115714285714285,0.7978723404255319,0.25116666666666665,1.5,0.82,0.6,38,150,0.34,0.44,0.5762380952380952,0.38,0.45,0.5729047619047618,0.46,0.46,0.5629047619047618,0.46,0.48,0.5570714285714284
truth,30000,0.05,10000,0,10,selected,nonfixed,100,0.38,0.6115714285714285,0.7978723404255319,0.25116666666666665,1.5,0.82,0.6,38,150,0.34,0.44,0.5762380952380952,0.38,0.45,0.5729047619047618,0.46,0.46,0.5629047619047618,0.46,0.48,0.5570714285714284
truth,30000,0.05,10000,0,20,neutral,all,1000,0.0,0.263,1.0,0.0,0.331,0.263,0.05,0,331,0.0,0.0,0.263,0.0,0.0,0.263,0.0,0.0,0.263,0.0,0.0,0.263
truth,30000,0.05,10000,0,20,selected,all,100,0.18,0.3416666666666666,0.7272727272727273,0.1433333333333333,0.48,0.47,0.6,18,48,0.16,0.24,0.2883333333333333,0.18,0.24,0.2883333333333333,0.24,0.24,0.2883333333333333,0.25,0.26,0.27333333333333326
truth,30000,0.05,10000,0,20,selected,nonfixed,100,0.18,0.3416666666666666,0.7272727272727273,0.1433333333333333,0.48,0.47,0.6,18,48,0.16,0.24,0.2883333333333333,0.18,0.24,0.2883333333333333,0.24,0.24,0.2883333333333333,0.25,0.26,0.27333333333333326
truth,30000,0.05,10000,1,1,neutral,all,1000,0.0,0.998,1.0,0.0,9.343,0.998,0.05,0,9343,0.0,0.0,0.998,0.0,0.0,0.998,0.0,0.0,0.998,0.0,0.0,0.998
truth,30000,0.05,10000,1,1,selected,all,100,0.69,0.9207066761068309,0.9315476190476191,0.13831950239303178,9.39,1.0,0.6,69,939,0.6,0.72,0.9186278105279654,0.69,0.76,0.9135881279882827,0.79,0.79,0.9104568148569697,0.86,0.87,0.8912784931786478
truth,30000,0.05,10000,1,1,selected,nonfixed,100,0.69,0.9207066761068309,0.9315476190476191,0.13831950239303178,9.39,1.0,0.6,69,939,0.6,0.72,0.9186278105279654,0.69,0.76,0.9135881279882827,0.79,0.79,0.9104568148569697,0.86,0.87,0.8912784931786478
truth,30000,0.05,10000,1,3,neutral,all,1000,0.0,0.976,1.0,0.0,5.099,0.976,0.05,0,5099,0.0,0.0,0.976,0.0,0.0,0.976,0.0,0.0,0.976,0.0,0.0,0.976
truth,30000,0.05,10000,1,3,selected,all,100,0.61,0.876070707070707,0.8957264957264958,0.18228033078033076,5.24,0.99,0.6,61,524,0.54,0.66,0.8718921356421356,0.61,0.69,0.8575588023088022,0.71,0.73,0.8392254689754691,0.77,0.78,0.8183921356421356
truth,30000,0.05,10000,1,3,selected,nonfixed,100,0.61,0.876070707070707,0.8957264957264958,0.18228033078033076,5.24,0.99,0.6,61,524,0.54,0.66,0.8718921356421356,0.61,0.69,0.8575588023088022,0.71,0.73,0.8392254689754691,0.77,0.78,0.8183921356421356
truth,30000,0.05,10000,1,5,neutral,all,1000,0.0,0.936,1.0,0.0,3.346,0.936,0.05,0,3346,0.0,0.0,0.936,0.0,0.0,0.936,0.0,0.0,0.936,0.0,0.0,0.936
truth,30000,0.05,10000,1,5,selected,all,100,0.53,0.797297619047619,0.8675,0.21217532467532466,3.47,0.94,0.6,53,347,0.46,0.58,0.7905357142857141,0.53,0.61,0.7722023809523809,0.63,0.65,0.7535357142857143,0.68,0.69,0.7381190476190475
truth,30000,0.05,10000,1,5,selected,nonfixed,100,0.53,0.797297619047619,0.8675,0.21217532467532466,3.47,0.94,0.6,53,347,0.46,0.58,0.7905357142857141,0.53,0.61,0.7722023809523809,0.63,0.65,0.7535357142857143,0.68,0.69,0.7381190476190475
truth,30000,0.05,10000,1,10,neutral,all,1000,0.0,0.719,1.0,0.0,1.464,0.719,0.05,0,1464,0.0,0.0,0.719,0.0,0.0,0.719,0.0,0.0,0.719,0.0,0.0,0.719
truth,30000,0.05,10000,1,10,selected,all,100,0.42,0.6428333333333334,0.7931034482758621,0.26766666666666666,1.61,0.86,0.6,42,161,0.37,0.49,0.605,0.42,0.49,0.605,0.5,0.51,0.585,0.51,0.52,0.5816666666666667
truth,30000,0.05,10000,1,10,selected,nonfixed,100,0.42,0.6428333333333334,0.7931034482758621,0.26766666666666666,1.61,0.86,0.6,42,161,0.37,0.49,0.605,0.42,0.49,0.605,0.5,0.51,0.585,0.51,0.52,0.5816666666666667
truth,30000,0.05,10000,1,20,neutral,all,1000,0.0,0.317,1.0,0.0,0.409,0.317,0.05,0,409,0.0,0.0,0.317,0.0,0.0,0.317,0.0,0.0,0.317,0.0,0.0,0.317
truth,30000,0.05,10000,1,20,selected,all,100,0.2,0.3941666666666667,0.7435897435897436,0.154,0.58,0.53,0.6,20,58,0.17,0.27,0.3375,0.2,0.27,0.3375,0.27,0.27,0.3375,0.28,0.29,0.31749999999999995
truth,30000,0.05,10000,1,20,selected,nonfixed,100,0.2,0.3941666666666667,0.7435897435897436,0.154,0.58,0.53,0.6,20,58,0.17,0.27,0.3375,0.2,0.27,0.3375,0.27,0.27,0.3375,0.28,0.29,0.31749999999999995
truth,30000,0.05,20000,0,1,neutral,all,1000,0.0,0.996,1.0,0.0,8.297,0.996,0.05,0,8297,0.0,0.0,0.996,0.0,0.0,0.996,0.0,0.0,0.996,0.0,0.0,0.996
truth,30000,0.05,20000,0,1,selected,all,100,0.7,0.9068211429093783,0.9231613611416026,0.15454113774082814,8.41,1.0,0.6,70,841,0.59,0.7,0.9073072540204895,0.7,0.74,0.9004322540204894,0.78,0.78,0.8952259048141403,0.84,0.85,0.8759557027939383
truth,30000,0.05,20000,0,1,selected,nonfixed,100,0.7,0.9068211429093783,0.9231613611416026,0.15454113774082814,8.41,1.0,0.6,70,841,0.59,0.7,0.9073072540204895,0.7,0.74,0.9004322540204894,0.78,0.78,0.8952259048141403,0.84,0.85,0.8759557027939383
truth,30000,0.05,20000,0,3,neutral,all,1000,0.0,0.921,1.0,0.0,3.052,0.921,0.05,0,3052,0.0,0.0,0.921,0.0,0.0,0.921,0.0,0.0,0.921,0.0,0.0,0.921
truth,30000,0.05,20000,0,3,selected,all,100,0.52,0.7915750360750361,0.862796833773087,0.21730158730158727,3.27,0.94,0.6,52,327,0.44,0.55,0.7874083694083694,0.52,0.56,0.7774083694083694,0.59,0.59,0.7679083694083695,0.63,0.64,0.7428131313131314
truth,30000,0.05,20000,0,3,selected,nonfixed,100,0.52,0.7915750360750361,0.862796833773087,0.21730158730158727,3.27,0.94,0.6,52,327,0.44,0.55,0.7874083694083694,0.52,0.56,0.7774083694083694,0.59,0.59,0.7679083694083695,0.63,0.64,0.7428131313131314
truth,30000,0.05,20000,0,5,neutral,all,1000,0.0,0.737,1.0,0.0,1.527,0.737,0.05,0,1527,0.0,0.0,0.737,0.0,0.0,0.737,0.0,0.0,0.737,0.0,0.0,0.737
truth,30000,0.05,20000,0,5,selected,all,100,0.43,0.6395714285714285,0.7981220657276995,0.25702380952380954,1.7,0.84,0.6,43,170,0.36,0.47,0.6170714285714286,0.43,0.47,0.6170714285714286,0.48,0.48,0.6070714285714286,0.51,0.53,0.5837380952380952
truth,30000,0.05,20000,0,5,selected,nonfixed,100,0.43,0.6395714285714285,0.7981220657276995,0.25702380952380954,1.7,0.84,0.6,43,170,0.36,0.47,0.6170714285714286,0.43,0.47,0.6170714285714286,0.48,0.48,0.6070714285714286,0.51,0.53,0.5837380952380952
truth,30000,0.05,20000,0,10,neutral,all,1000,0.0,0.322,1.0,0.0,0.412,0.322,0.05,0,412,0.0,0.0,0.322,0.0,0.0,0.322,0.0,0.0,0.322,0.0,0.0,0.322
truth,30000,0.05,20000,0,10,selected,all,100,0.21,0.3758333333333333,0.7272727272727273,0.16233333333333333,0.56,0.52,0.6,21,56,0.17,0.26,0.3325,0.21,0.26,0.3325,0.26,0.26,0.3325,0.27,0.28,0.31749999999999995
truth,30000,0.05,20000,0,10,selected,nonfixed,100,0.21,0.3758333333333333,0.7272727272727273,0.16233333333333333,0.56,0.52,0.6,21,56,0.17,0.26,0.3325,0.21,0.26,0.3325,0.26,0.26,0.3325,0.27,0.28,0.31749999999999995
truth,30000,0.05,20000,0,20,neutral,all,1000,0.0,0.045,1.0,0.0,0.045,0.045,0.05,0,45,0.0,0.0,0.045,0.0,0.0,0.045,0.0,0.0,0.045,0.0,0.0,0.045
truth,30000,0.05,20000,0,20,selected,all,100,0.06,0.055,0.5,0.056666666666666664,0.06,0.11,0.6,6,6,0.05,0.07,0.045,0.06,0.07,0.045,0.07,0.07,0.045,0.07,0.07,0.045
truth,30000,0.05,20000,0,20,selected,nonfixed,100,0.06,0.055,0.5,0.056666666666666664,0.06,0.11,0.6,6,6,0.05,0.07,0.045,0.06,0.07,0.045,0.07,0.07,0.045,0.07,0.07,0.045
truth,30000,0.05,20000,1,1,neutral,all,1000,0.0,0.996,1.0,0.0,7.108,0.996,0.05,0,7108,0.0,0.0,0.996,0.0,0.0,0.996,0.0,0.0,0.996,0.0,0.0,0.996
truth,30000,0.05,20000,1,1,selected,all,100,0.66,0.8933202214452216,0.9137254901960784,0.17278686019862494,6.99,1.0,0.6,66,699,0.53,0.7,0.8908672299922301,0.66,0.74,0.8820027611277612,0.76,0.78,0.8756575230325231,0.84,0.85,0.8557484321234322
truth,30000,0.05,20000,1,1,selected,nonfixed,100,0.66,0.8933202214452216,0.9137254901960784,0.17278686019862494,6.99,1.0,0.6,66,699,0.53,0.7,0.8908672299922301,0.66,0.74,0.8820027611277612,0.76,0.78,0.8756575230325231,0.84,0.85,0.8557484321234322
truth,30000,0.05,20000,1,3,neutral,all,1000,0.0,0.932,1.0,0.0,3.099,0.932,0.05,0,3099,0.0,0.0,0.932,0.0,0.0,0.932,0.0,0.0,0.932,0.0,0.0,0.932
truth,30000,0.05,20000,1,3,selected,all,100,0.52,0.7901150793650793,0.8590785907859079,0.21977777777777774,3.17,0.94,0.6,52,317,0.41,0.58,0.7711150793650794,0.52,0.61,0.7544484126984128,0.62,0.64,0.7361150793650794,0.67,0.68,0.7205198412698414
truth,30000,0.05,20000,1,3,selected,nonfixed,100,0.52,0.7901150793650793,0.8590785907859079,0.21977777777777774,3.17,0.94,0.6,52,317,0.41,0.58,0.7711150793650794,0.52,0.61,0.7544484126984128,0.62,0.64,0.7361150793650794,0.67,0.68,0.7205198412698414
truth,30000,0.05,20000,1,5,neutral,all,1000,0.0,0.774,1.0,0.0,1.674,0.774,0.05,0,1674,0.0,0.0,0.774,0.0,0.0,0.774,0.0,0.0,0.774,0.0,0.0,0.774
truth,30000,0.05,20000,1,5,selected,all,100,0.44,0.67,0.8026905829596412,0.25819047619047614,1.79,0.87,0.6,44,179,0.35,0.51,0.6383333333333333,0.44,0.52,0.6283333333333334,0.52,0.54,0.6083333333333334,0.56,0.57,0.5983333333333334
truth,30000,0.05,20000,1,5,selected,nonfixed,100,0.44,0.67,0.8026905829596412,0.25819047619047614,1.79,0.87,0.6,44,179,0.35,0.51,0.6383333333333333,0.44,0.52,0.6283333333333334,0.52,0.54,0.6083333333333334,0.56,0.57,0.5983333333333334
truth,30000,0.05,20000,1,10,neutral,all,1000,0.0,0.373,1.0,0.0,0.491,0.373,0.05,0,491,0.0,0.0,0.373,0.0,0.0,0.373,0.0,0.0,0.373,0.0,0.0,0.373
truth,30000,0.05,20000,1,10,selected,all,100,0.26,0.3908333333333333,0.7111111111111111,0.2023333333333333,0.64,0.57,0.6,26,64,0.21,0.33,0.3375,0.26,0.33,0.3375,0.32,0.33,0.3375,0.33,0.34,0.3275
truth,30000,0.05,20000,1,10,selected,nonfixed,100,0.26,0.3908333333333333,0.7111111111111111,0.2023333333333333,0.64,0.57,0.6,26,64,0.21,0.33,0.3375,0.26,0.33,0.3375,0.32,0.33,0.3375,0.33,0.34,0.3275
truth,30000,0.05,20000,1,20,neutral,all,1000,0.0,0.064,1.0,0.0,0.064,0.064,0.05,0,64,0.0,0.0,0.064,0.0,0.0,0.064,0.0,0.0,0.064,0.0,0.0,0.064
truth,30000,0.05,20000,1,20,selected,all,100,0.07,0.10666666666666666,0.631578947368421,0.065,0.12,0.17,0.6,7,12,0.06,0.09,0.08666666666666666,0.07,0.09,0.08666666666666666,0.08,0.09,0.08666666666666666,0.09,0.1,0.07666666666666666
truth,30000,0.05,20000,1,20,selected,nonfixed,100,0.07,0.10666666666666666,0.631578947368421,0.065,0.12,0.17,0.6,7,12,0.06,0.09,0.08666666666666666,0.07,0.09,0.08666666666666666,0.08,0.09,0.08666666666666666,0.09,0.1,0.07666666666666666
truth,30000,0.05,50000,0,1,neutral,all,1000,0.0,0.987,1.0,0.0,5.245,0.987,0.05,0,5245,0.0,0.0,0.987,0.0,0.0,0.987,0.0,0.0,0.987,0.0,0.0,0.987
truth,30000,0.05,50000,0,1,selected,all,100,0.66,0.8495775613275615,0.8848167539267016,0.2064309579309579,5.07,0.98,0.6,66,507,0.6,0.66,0.8583156565656566,0.66,0.7,0.8398156565656566,0.73,0.74,0.8302323232323232,0.78,0.79,0.8110656565656567
truth,30000,0.05,50000,0,1,selected,nonfixed,100,0.66,0.8495775613275615,0.8848167539267016,0.2064309579309579,5.07,0.98,0.6,66,507,0.6,0.66,0.8583156565656566,0.66,0.7,0.8398156565656566,0.73,0.74,0.8302323232323232,0.78,0.79,0.8110656565656567
truth,30000,0.05,50000,0,3,neutral,all,1000,0.0,0.65,1.0,0.0,1.096,0.65,0.05,0,1096,0.0,0.0,0.65,0.0,0.0,0.65,0.0,0.0,0.65,0.0,0.0,0.65
truth,30000,0.05,50000,0,3,selected,all,100,0.36,0.5698333333333333,0.7763975155279503,0.23533333333333334,1.25,0.76,0.6,36,125,0.33,0.39,0.5531666666666666,0.36,0.39,0.5531666666666666,0.38,0.4,0.5481666666666666,0.4,0.41,0.5456666666666666
truth,30000,0.05,50000,0,3,selected,nonfixed,100,0.36,0.5698333333333333,0.7763975155279503,0.23533333333333334,1.25,0.76,0.6,36,125,0.33,0.39,0.5531666666666666,0.36,0.39,0.5531666666666666,0.38,0.4,0.5481666666666666,0.4,0.41,0.5456666666666666
truth,30000,0.05,50000,0,5,neutral,all,1000,0.0,0.286,1.0,0.0,0.344,0.286,0.05,0,344,0.0,0.0,0.286,0.0,0.0,0.286,0.0,0.0,0.286,0.0,0.0,0.286
truth,30000,0.05,50000,0,5,selected,all,100,0.24,0.31666666666666665,0.6619718309859155,0.2,0.47,0.5,0.6,24,47,0.22,0.27,0.29333333333333333,0.24,0.27,0.29333333333333333,0.26,0.27,0.29333333333333333,0.27,0.28,0.2833333333333333
truth,30000,0.05,50000,0,5,selected,nonfixed,100,0.24,0.31666666666666665,0.6619718309859155,0.2,0.47,0.5,0.6,24,47,0.22,0.27,0.29333333333333333,0.24,0.27,0.29333333333333333,0.26,0.27,0.29333333333333333,0.27,0.28,0.2833333333333333
truth,30000,0.05,50000,0,10,neutral,all,1000,0.0,0.027,1.0,0.0,0.027,0.027,0.05,0,27,0.0,0.0,0.027,0.0,0.0,0.027,0.0,0.0,0.027,0.0,0.0,0.027
truth,30000,0.05,50000,0,10,selected,all,100,0.01,0.08,0.8888888888888888,0.01,0.08,0.09,0.6,1,8,0.01,0.02,0.07,0.01,0.02,0.07,0.02,0.02,0.07,0.02,0.03,0.06
truth,30000,0.05,50000,0,10,selected,nonfixed,100,0.01,0.08,0.8888888888888888,0.01,0.08,0.09,0.6,1,8,0.01,0.02,0.07,0.01,0.02,0.07,0.02,0.02,0.07,0.02,0.03,0.06
truth,30000,0.05,50000,0,20,neutral,all,1000,0.0,0.001,1.0,0.0,0.001,0.001,0.05,0,1,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.0,0.001
truth,30000,0.05,50000,0,20,selected,all,100,0.0,0.0,,0.0,0.0,0.0,0.6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,30000,0.05,50000,0,20,selected,nonfixed,100,0.0,0.0,,0.0,0.0,0.0,0.6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truth,30000,0.05,50000,1,1,neutral,all,1000,0.0,0.987,1.0,0.0,4.63,0.987,0.05,0,4630,0.0,0.0,0.987,0.0,0.0,0.987,0.0,0.0,0.987,0.0,0.0,0.987
truth,30000,0.05,50000,1,1,selected,all,100,0.62,0.8385912698412699,0.8744939271255061,0.21948556998556998,4.32,0.98,0.6,62,432,0.54,0.66,0.8386507936507936,0.62,0.7,0.8200396825396825,0.73,0.74,0.8079563492063491,0.78,0.79,0.7887896825396825
truth,30000,0.05,50000,1,1,selected,nonfixed,100,0.62,0.8385912698412699,0.8744939271255061,0.21948556998556998,4.32,0.98,0.6,62,432,0.54,0.66,0.8386507936507936,0.62,0.7,0.8200396825396825,0.73,0.74,0.8079563492063491,0.78,0.79,0.7887896825396825
truth,30000,0.05,50000,1,3,neutral,all,1000,0.0,0.684,1.0,0.0,1.208,0.684,0.05,0,1208,0.0,0.0,0.684,0.0,0.0,0.684,0.0,0.0,0.684,0.0,0.0,0.684
truth,30000,0.05,50000,1,3,selected,all,100,0.37,0.5993333333333334,0.7797619047619048,0.23933333333333334,1.31,0.79,0.6,37,131,0.32,0.43,0.5643333333333334,0.37,0.43,0.5643333333333334,0.43,0.44,0.5543333333333333,0.44,0.46,0.5468333333333333
truth,30000,0.05,50000,1,3,selected,nonfixed,100,0.37,0.5993333333333334,0.7797619047619048,0.23933333333333334,1.31,0.79,0.6,37,131,0.32,0.43,0.5643333333333334,0.37,0.43,0.5643333333333334,0.43,0.44,0.5543333333333333,0.44,0.46,0.5468333333333333
truth,30000,0.05,50000,1,5,neutral,all,1000,0.0,0.359,1.0,0.0,0.447,0.359,0.05,0,447,0.0,0.0,0.359,0.0,0.0,0.359,0.0,0.0,0.359,0.0,0.0,0.359
truth,30000,0.05,50000,1,5,selected,all,100,0.26,0.3883333333333333,0.6867469879518072,0.21999999999999997,0.57,0.59,0.6,26,57,0.24,0.32,0.34,0.26,0.32,0.34,0.31,0.32,0.34,0.32,0.34,0.325
truth,30000,0.05,50000,1,5,selected,nonfixed,100,0.26,0.3883333333333333,0.6867469879518072,0.21999999999999997,0.57,0.59,0.6,26,57,0.24,0.32,0.34,0.26,0.32,0.34,0.31,0.32,0.34,0.32,0.34,0.325
truth,30000,0.05,50000,1,10,neutral,all,1000,0.0,0.043,1.0,0.0,0.044,0.043,0.05,0,44,0.0,0.0,0.043,0.0,0.0,0.043,0.0,0.0,0.043,0.0,0.0,0.043
truth,30000,0.05,50000,1,10,selected,all,100,0.05,0.1,0.6666666666666666,0.05,0.1,0.15,0.6,5,10,0.05,0.06,0.09,0.05,0.06,0.09,0.06,0.06,0.09,0.06,0.07,0.08
truth,30000,0.05,50000,1,10,selected,nonfixed,100,0.05,0.1,0.6666666666666666,0.05,0.1,0.15,0.6,5,10,0.05,0.06,0.09,0.05,0.06,0.09,0.06,0.06,0.09,0.06,0.07,0.08
truth,30000,0.05,50000,1,20,neutral,all,1000,0.0,0.001,1.0,0.0,0.001,0.001,0.05,0,1,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.0,0.001
truth,30000,0.05,50000,1,20,selected,all,100,0.01,0.0,0.0,0.01,0.0,0.01,0.6,1,0,0.01,0.01,0.0,0.01,0.01,0.0,0.01,0.01,0.0,0.01,0.01,0.0
truth,30000,0.05,50000,1,20,selected,nonfixed,100,0.01,0.0,0.0,0.01,0.0,0.01,0.6,1,0,0.01,0.01,0.0,0.01,0.01,0.0,0.01,0.01,0.0,0.01,0.01,0.0
truth,40000,0.001,10000,0,1,neutral,all,1000,0.0,0.265,1.0,0.0,0.443,0.265,0.001,0,443,0.0,0.0,0.265,0.0,0.0,0.265,0.0,0.0,0.265,0.0,0.0,0.265
truth,40000,0.001,10000,0,1,selected,all,100,0.29,0.30999999999999994,0.6777777777777778,0.21799999999999997,0.61,0.5,0.2,29,61,0.27,0.27,0.325,0.29,0.29,0.30999999999999994,0.31,0.31,0.2966666666666667,0.34,0.34,0.2752380952380952
truth,40000,0.001,10000,0,1,selected,nonfixed,100,0.29,0.30999999999999994,0.6777777777777778,0.21799999999999997,0.61,0.5,0.2,29,61,0.27,0.27,0.325,0.29,0.29,0.30999999999999994,0.31,0.31,0.2966666666666667,0.34,0.34,0.2752380952380952
truth,40000,0.001,10000,0,3,neutral,all,1000,0.0,0.102,1.0,0.0,0.118,0.102,0.001,0,118,0.0,0.0,0.102,0.0,0.0,0.102,0.0,0.0,0.102,0.0,0.0,0.102
truth,40000,0.001,10000,0,3,selected,all,100,0.2,0.11833333333333332,0.5,0.1733333333333333,0.2,0.28,0.2,20,20,0.2,0.2,0.11833333333333332,0.2,0.2,0.11833333333333332,0.22,0.22,0.09833333333333333,0.22,0.22,0.09833333333333333
truth,40000,0.001,10000,0,3,selected,nonfixed,100,0.2,0.11833333333333332,0.5,0.1733333333333333,0.2,0.28,0.2,20,20,0.2,0.2,0.11833333333333332,0.2,0.2,0.11833333333333332,0.22,0.22,0.09833333333333333,0.22,0.22,0.09833333333333333
truth,40000,0.001,10000,0,5,neutral,all,1000,0.0,0.045,1.0,0.0,0.046,0.045,0.001,0,46,0.0,0.0,0.045,0.0,0.0,0.045,0.0,0.0,0.045,0.0,0.0,0.045
truth,40000,0.001,10000,0,5,selected,all,100,0.19,0.08,0.36666666666666664,0.18333333333333332,0.11,0.26,0.2,19,11,0.19,0.19,0.08,0.19,0.19,0.08,0.2,0.2,0.07,0.2,0.2,0.07
truth,40000,0.001,10000,0,5,selected,nonfixed,100,0.19,0.08,0.36666666666666664,0.18333333333333332,0.11,0.26,0.2,19,11,0.19,0.19,0.08,0.19,0.19,0.08,0.2,0.2,0.07,0.2,0.2,0.07
truth,40000,0.001,10000,0,10,neutral,all,1000,0.0,0.007,1.0,0.0,0.008,0.007,0.001,0,8,0.0,0.0,0.007,0.0,0.0,0.007,0.0,0.0,0.007,0.0,0.0,0.007
truth,40000,0.001,10000,0,10,selected,all,100,0.11,0.005,0.08333333333333333,0.10666666666666666,0.01,0.11,0.2,11,1,0.11,0.11,0.005,0.11,0.11,0.005,0.11,0.11,0.005,0.11,0.11,0.005
truth,40000,0.001,10000,0,10,selected,nonfixed,100,0.11,0.005,0.08333333333333333,0.10666666666666666,0.01,0.11,0.2,11,1,0.11,0.11,0.005,0.11,0.11,0.005,0.11,0.11,0.005,0.11,0.11,0.005
truth,40000,0.001,10000,0,20,neutral,all,1000,0.0,0.001,1.0,0.0,0.001,0.001,0.001,0,1,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.0,0.001
truth,40000,0.001,10000,0,20,selected,all,100,0.02,0.0,0.0,0.02,0.0,0.02,0.2,2,0,0.02,0.02,0.0,0.02,0.02,0.0,0.02,0.02,0.0,0.02,0.02,0.0
truth,40000,0.001,10000,0,20,selected,nonfixed,100,0.02,0.0,0.0,0.02,0.0,0.02,0.2,2,0,0.02,0.02,0.0,0.02,0.02,0.0,0.02,0.02,0.0,0.02,0.02,0.0
truth,40000,0.001,10000,1,1,neutral,all,1000,0.0,0.265,1.0,0.0,0.398,0.265,0.001,0,398,0.0,0.0,0.265,0.0,0.0,0.265,0.0,0.0,0.265,0.0,0.0,0.265
truth,40000,0.001,10000,1,1,selected,all,100,0.29,0.2758333333333333,0.6081081081081081,0.244,0.45,0.5,0.2,29,45,0.27,0.27,0.29083333333333333,0.29,0.29,0.2758333333333333,0.31,0.31,0.2625,0.34,0.34,0.24050000000000002
truth,40000,0.001,10000,1,1,selected,nonfixed,100,0.29,0.2758333333333333,0.6081081081081081,0.244,0.45,0.5,0.2,29,45,0.27,0.27,0.29083333333333333,0.29,0.29,0.2758333333333333,0.31,0.31,0.2625,0.34,0.34,0.24050000000000002
truth,40000,0.001,10000,1,3,neutral,all,1000,0.0,0.107,1.0,0.0,0.12,0.107,0.001,0,120,0.0,0.0,0.107,0.0,0.0,0.107,0.0,0.0,0.107,0.0,0.0,0.107
truth,40000,0.001,10000,1,3,selected,all,100,0.22,0.10333333333333332,0.42105263157894735,0.2033333333333333,0.16,0.3,0.2,22,16,0.22,0.22,0.10333333333333332,0.22,0.22,0.10333333333333332,0.24,0.24,0.08333333333333334,0.24,0.24,0.08333333333333334
truth,40000,0.001,10000,1,3,selected,nonfixed,100,0.22,0.10333333333333332,0.42105263157894735,0.2033333333333333,0.16,0.3,0.2,22,16,0.22,0.22,0.10333333333333332,0.22,0.22,0.10333333333333332,0.24,0.24,0.08333333333333334,0.24,0.24,0.08333333333333334
truth,40000,0.001,10000,1,5,neutral,all,1000,0.0,0.053,1.0,0.0,0.054,0.053,0.001,0,54,0.0,0.0,0.053,0.0,0.0,0.053,0.0,0.0,0.053,0.0,0.0,0.053
truth,40000,0.001,10000,1,5,selected,all,100,0.2,0.075,0.3333333333333333,0.19,0.1,0.26,0.2,20,10,0.2,0.2,0.075,0.2,0.2,0.075,0.21,0.21,0.065,0.21,0.21,0.065
truth,40000,0.001,10000,1,5,selected,nonfixed,100,0.2,0.075,0.3333333333333333,0.19,0.1,0.26,0.2,20,10,0.2,0.2,0.075,0.2,0.2,0.075,0.21,0.21,0.065,0.21,0.21,0.065
truth,40000,0.001,10000,1,10,neutral,all,1000,0.0,0.007,1.0,0.0,0.007,0.007,0.001,0,7,0.0,0.0,0.007,0.0,0.0,0.007,0.0,0.0,0.007,0.0,0.0,0.007
truth,40000,0.001,10000,1,10,selected,all,100,0.13,0.015,0.13333333333333333,0.12666666666666665,0.02,0.14,0.2,13,2,0.13,0.13,0.015,0.13,0.13,0.015,0.13,0.13,0.015,0.13,0.13,0.015
truth,40000,0.001,10000,1,10,selected,nonfixed,100,0.13,0.015,0.13333333333333333,0.12666666666666665,0.02,0.14,0.2,13,2,0.13,0.13,0.015,0.13,0.13,0.015,0.13,0.13,0.015,0.13,0.13,0.015
truth,40000,0.001,10000,1,20,neutral,all,1000,0.0,0.001,1.0,0.0,0.001,0.001,0.001,0,1,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.0,0.001
