scheme,source,method,alpha,onset_years,selected_called,selected_n,neutral_called,neutral_n,power,neutral_call_fraction,power_low,power_high,neutral_low,neutral_high,fdr_prevalence_0.5,f1_prevalence_0.5,fdr_prevalence_0.1,f1_prevalence_0.1,fdr_prevalence_0.01,f1_prevalence_0.01
grid10kb,decoded,joint_g50_r2_T20000,0.01,50000,42,100,11,1000,0.42,0.011,0.3279838267435473,0.5179351329695703,0.006153174098086638,0.019589395700786275,0.025522041763341066,0.5870020964360587,0.1907514450867052,0.5529953917050693,0.7216699801192843,0.33479473893981665
grid10kb,decoded,joint_g50_r2_T20000,0.05,10000,13,100,54,1000,0.13,0.054,0.07757167427240512,0.20980351440076428,0.04162131372306273,0.06979215484605245,0.29347826086956524,0.2195945945945946,0.7889610389610389,0.16089108910891092,0.9762600438276113,0.04014823965410748
grid10kb,decoded,joint_g50_r2_T20000,0.05,50000,69,100,54,1000,0.69,0.054,0.5937394428051057,0.7722030278762395,0.04162131372306273,0.06979215484605245,0.07258064516129033,0.7912844036697247,0.413265306122449,0.6341911764705881,0.885685884691849,0.19613416714042067
grid10kb,decoded,joint_g50_r2_T20000,0.1,10000,19,100,104,1000,0.19,0.104,0.12514751509768735,0.27778845379064376,0.08657102809826807,0.12445976462229157,0.35374149659863946,0.2936630602782071,0.8312611012433392,0.17873941674506116,0.9818806027083731,0.03308375413546927
grid10kb,decoded,joint_g50_r2_T20000,0.1,50000,77,100,104,1000,0.77,0.104,0.6784561697712622,0.8415673411969654,0.08657102809826807,0.12445976462229157,0.11899313501144164,0.8217716115261472,0.5486518171160609,0.5691056910569107,0.9304174950298211,0.1276313608486657
grid10kb,decoded,joint_g50_r2_T30000,0.01,10000,3,100,13,1000,0.03,0.013,0.010254524024038925,0.0845193642905276,0.0076128203893510256,0.022114442375579666,0.3023255813953489,0.05752636625119847,0.7959183673469388,0.05231037489102005,0.9772209567198178,0.025895554596460937
grid10kb,decoded,joint_g50_r2_T30000,0.01,50000,48,100,13,1000,0.48,0.013,0.384645517580519,0.5768342223477603,0.0076128203893510256,0.022114442375579666,0.02636916835699797,0.6430006697923644,0.19597989949748743,0.6011271133375079,0.7283531409168081,0.3469461510661366
grid10kb,decoded,joint_g50_r2_T30000,0.05,10000,13,100,44,1000,0.13,0.044,0.07757167427240512,0.20980351440076428,0.0329382145884185,0.058551789150407776,0.25287356321839083,0.2214650766609881,0.752851711026616,0.1703800786369594,0.971020954079358,0.04739336492890996
grid10kb,decoded,joint_g50_r2_T30000,0.05,50000,77,100,44,1000,0.77,0.044,0.6784561697712622,0.8415673411969654,0.0329382145884185,0.058551789150407776,0.05405405405405405,0.8489525909592062,0.3396226415094339,0.710987996306556,0.8497854077253219,0.25138752856676466
grid10kb,decoded,joint_g50_r2_T30000,0.1,10000,22,100,105,1000,0.22,0.105,0.150012823846054,0.31070353514985793,0.08748778261441682,0.1255353565891717,0.32307692307692304,0.33207547169811324,0.8111587982832618,0.20323325635103928,0.9792746113989638,0.037882049074472665
grid10kb,decoded,joint_g50_r2_T30000,0.1,50000,85,100,105,1000,0.85,0.105,0.7671644040916763,0.9069401471634337,0.08748778261441682,0.1255353565891717,0.1099476439790576,0.8695652173913043,0.5264623955431755,0.6082289803220036,0.9244108492663407,0.13883217639853002
grid10kb,decoded,joint_g50_r2_T40000,0.01,10000,4,100,9,1000,0.04,0.009,0.01566330399154762,0.0983707143588792,0.004742060667477063,0.01701581616533807,0.18367346938775508,0.07626310772163966,0.6694214876033058,0.07136485280999108,0.9570354457572503,0.041429311237700675
grid10kb,decoded,joint_g50_r2_T40000,0.01,50000,52,100,9,1000,0.52,0.009,0.4231657776522397,0.615354482419481,0.004742060667477063,0.01701581616533807,0.017013232514177693,0.6801831262262917,0.13477537437603992,0.6495940037476577,0.6314670446491849,0.43135628369970974
grid10kb,decoded,joint_g50_r2_T40000,0.05,10000,16,100,47,1000,0.16,0.047,0.10095288488804782,0.24420269389270244,0.0355271051063845,0.06193993808152845,0.22705314009661834,0.26512013256006633,0.725557461406518,0.20214782059380923,0.9667567006025348,0.05504902804059866
grid10kb,decoded,joint_g50_r2_T40000,0.05,50000,76,100,47,1000,0.76,0.047,0.6676766365018553,0.8330867444305122,0.0355271051063845,0.06193993808152845,0.058240396530359353,0.8411732152739347,0.35756551141166526,0.696289509848832,0.8595972658414927,0.23701855605800715
grid10kb,decoded,joint_g50_r2_T40000,0.1,10000,19,100,98,1000,0.19,0.098,0.12514751509768735,0.27778845379064376,0.08108201152335034,0.11799470229903597,0.34027777777777773,0.2950310559006211,0.8227611940298507,0.18339768339768342,0.9807925596441569,0.0348879911861917
grid10kb,decoded,joint_g50_r2_T40000,0.1,50000,88,100,98,1000,0.88,0.098,0.8018790057328857,0.9300059356298052,0.08108201152335034,0.11799470229903597,0.10020449897750512,0.8897876643073812,0.5005675368898977,0.6372194062273715,0.9168399168399168,0.15195993783457087
grid10kb,decoded,joint_g50_r2_T5000,0.01,10000,4,100,9,1000,0.04,0.009,0.01566330399154762,0.0983707143588792,0.004742060667477063,0.01701581616533807,0.18367346938775508,0.07626310772163966,0.6694214876033058,0.07136485280999108,0.9570354457572503,0.041429311237700675
grid10kb,decoded,joint_g50_r2_T5000,0.01,50000,24,100,9,1000,0.24,0.009,0.16691325556948772,0.33232336349814473,0.004742060667477063,0.01701581616533807,0.03614457831325301,0.3843074459567654,0.2523364485981308,0.3633610900832703,0.7877984084880637,0.22524636320976066
grid10kb,decoded,joint_g50_r2_T5000,0.05,10000,16,100,52,1000,0.16,0.052,0.10095288488804782,0.24420269389270244,0.03987303628377742,0.06755573931927998,0.24528301886792453,0.26402640264026406,0.7452229299363058,0.19656019656019658,0.9698568198944989,0.05072923272035511
grid10kb,decoded,joint_g50_r2_T5000,0.05,50000,40,100,52,1000,0.4,0.052,0.3094012864324589,0.4979974132089382,0.03987303628377742,0.06755573931927998,0.1150442477876106,0.5509641873278237,0.5391705069124423,0.4282655246252678,0.9279019466474404,0.12217470983506415
grid10kb,decoded,joint_g50_r2_T5000,0.1,10000,21,100,103,1000,0.21,0.103,0.141656540619153,0.29979968834089865,0.08565481000508716,0.1233836362324436,0.329073482428115,0.31987814166031986,0.8153034300791556,0.1965372016846046,0.979821274142404,0.0368194968002104
grid10kb,decoded,joint_g50_r2_T5000,0.1,50000,52,100,103,1000,0.52,0.103,0.4231657776522397,0.615354482419481,0.08565481000508716,0.1233836362324436,0.1653290529695024,0.640788662969809,0.640635798203179,0.425010216591745,0.9514789586638052,0.08875992148160794
grid10kb,decoded,joint_g50_r2_T50000,0.01,10000,3,100,9,1000,0.03,0.009,0.010254524024038925,0.0845193642905276,0.004742060667477063,0.01701581616533807,0.23076923076923075,0.057747834456207896,0.7297297297297298,0.054005400540054004,0.9674267100977199,0.031233732431025507
grid10kb,decoded,joint_g50_r2_T50000,0.01,50000,55,100,9,1000,0.55,0.009,0.45244602997442135,0.6438546202048803,0.004742060667477063,0.01701581616533807,0.016100178890876563,0.7055805003207185,0.12836767036450078,0.6744328632740649,0.6183206106870229,0.45063498566161414
grid10kb,decoded,joint_g50_r2_T50000,0.05,10000,18,100,49,1000,0.18,0.049,0.1170022549894635,0.2666735838630073,0.037261034647360615,0.06419070150661013,0.21397379912663758,0.2929210740439382,0.7101449275362318,0.22208513263417642,0.964221824686941,0.05969159343392472
grid10kb,decoded,joint_g50_r2_T50000,0.05,50000,79,100,49,1000,0.79,0.049,0.7002003116591013,0.858343459380847,0.037261034647360615,0.06419070150661013,0.05840286054827175,0.859162588363241,0.3582453290008123,0.7082025997310624,0.8599539088814041,0.23791597650956184
grid10kb,decoded,joint_g50_r2_T50000,0.1,10000,24,100,99,1000,0.24,0.099,0.16691325556948772,0.33232336349814473,0.08199544136866538,0.11907361893674984,0.29203539823008856,0.35847647498132934,0.7877984084880637,0.22524636320976066,0.9760979982073499,0.04347432297799112
grid10kb,decoded,joint_g50_r2_T50000,0.1,50000,90,100,99,1000,0.9,0.099,0.8256343384950865,0.9447708629393249,0.08199544136866538,0.11907361893674984,0.0990990990990991,0.9004502251125563,0.49748743718592964,0.6449301325689717,0.9158957106812448,0.15383300572600633
grid10kb,decoded,joint_g50_r2_Tall,0.01,10000,3,100,9,1000,0.03,0.009,0.010254524024038925,0.0845193642905276,0.004742060667477063,0.01701581616533807,0.23076923076923075,0.057747834456207896,0.7297297297297298,0.054005400540054004,0.9674267100977199,0.031233732431025507
grid10kb,decoded,joint_g50_r2_Tall,0.01,50000,55,100,9,1000,0.55,0.009,0.45244602997442135,0.6438546202048803,0.004742060667477063,0.01701581616533807,0.016100178890876563,0.7055805003207185,0.12836767036450078,0.6744328632740649,0.6183206106870229,0.45063498566161414
