key,fold,marker_present,marker_position,af,profile_sha256
neutral/rep0444,4,False,,0.0,5f583f9523cfa21c11eccf5b0d4e6e482be3dbe83bbe7fa8eca06e130cb72846
neutral/rep0445,1,False,,0.0,b2b4e72a95d33af8d406e78dbae40f14a3f33359493bcde9dc2a4188f629bd23
neutral/rep0446,2,False,,0.0,e6a68b01f0521d62884cf2769a025b97221ec9ef860e56788da8df925539647e
neutral/rep0447,2,True,4996873.0,0.0275,0496f5b87980017c2b262a30cbc5a4d209b6fef2e2c71e8f14bd95704508489f
neutral/rep0448,1,True,5000871.0,0.045,6e4d7414990162e07c6a86251d0219ef31aa9e5e2a32f355db8700ac6963002b
neutral/rep0449,0,False,,0.0,afcc684b18eb5ec9f6b98b1edc1deb1f39ad3e5483df12089bf09ede03875dfd
neutral/rep0450,3,False,,0.0,47383ea1e64a451c03f9e8b873a2bef985ee4e71e33bbe4a31b4ef09302cd28e
neutral/rep0451,3,False,,0.0,fff08d31d41e52fa5e7e12e239db92f0416d65e16cc2553015323212d074c155
neutral/rep0452,4,True,4999397.0,0.1325,41bfc7eca504f75ae766a3d94238ea99a445ef97b26715d734466051b6a4a91f
neutral/rep0453,4,True,4999342.0,0.04,9e3bb1050c3789fd5f90d31b9b8480d1ca2182d04b2d373cead4c3f1520aecb2
neutral/rep0454,2,True,5002319.0,0.0975,13b7bc500d2563452af9f899fac3523b00fbb342f9f8ed4eacf0f98fcfefe047
neutral/rep0455,1,False,,0.0,a34afd228e83370700641e7f2c924b4fa5edc01cda23e400718f6a1bab9fb297
neutral/rep0456,3,False,,0.0,2aedf7d68d41f60e7dc8ad73aff2264564edd2a1cf6a896b676a88901536f62d
neutral/rep0457,3,False,,0.0,ddbaa8e40469729b32e6c9269176f6b40e6b8eb75e2dd1a66044d4b6e197388a
neutral/rep0458,1,True,4998876.0,0.0325,343b01b7086f175a968c2902ffbb6feb8844804757407ddd1c7ee4025ff71726
neutral/rep0459,1,False,,0.0,5697292330e0c73e8ad83b9e3d6e300b0a9f1c0457cc9985f6e90388d8ba9be5
neutral/rep0460,3,False,,0.0,2760c8ef19f844ff4f8141182ce1c958e2e7adb671f7f884f772ad7acfec4007
neutral/rep0461,3,False,,0.0,1c0d8b421b8786078a6a24a82e6757d89e445049443df3d497ba7d4e45eaa0c7
neutral/rep0462,1,False,,0.0,aa924a813270c49b5acf4832ca9812ff97e42214d6758396c54fefa0fb9dc37f
neutral/rep0463,1,True,5000925.0,0.0025,9c9822e42be5a36d8bd7a77b1efa5f2b36d4b108bb752b7eb073fc76fb607c42
neutral/rep0464,1,False,,0.0,d886bf3e4fae8c87adaefd67cf8365d5af13614f64d59bd56afb5ede8e43d3bb
neutral/rep0465,0,False,,0.0,30e43568d323e5157acc9ad476ca9eb8559384714d022e490886af2df5570fab
neutral/rep0466,1,True,5001837.0,0.2675,1428187ab5bfc6a25a4c4abdd237c40541c5f95c742331d5d7b75191c54f40d6
neutral/rep0467,0,False,,0.0,60cd8f6ce6de35e2faa89a5eb1866daa3a15914a2b2ae87bbafd8c000f325570
neutral/rep0468,1,False,,0.0,ed3b726486a86d730c3549ae99eeabce13305ff05a0c428d95887aae6bb85ed1
neutral/rep0469,3,True,4999369.0,0.13,0a622624dd4b67f9c4ce7dec1c8fd25d3cd8963b5e5c3bb1a0ef80ab7c5c33c6
neutral/rep0470,1,False,,0.0,d0ea3dfbdeb5d6d6dfe402069aad821701acc316e765306db0abe70fcd0eef33
neutral/rep0471,3,False,,0.0,e0fb27eb88b4f15923a17324f724b6da37bc1f0b628daff00c7d1dd5f9eb7d36
neutral/rep0472,0,True,4999869.0,0.2025,0bd9c3e2d69b76e68b50f29f05ae68613abbb1cf213e89bf5b377605fd552adf
neutral/rep0473,2,False,,0.0,e05e7c6201d77795bf9852e98b2f53484c814792aa2efcea68d0b89c9135c71c
neutral/rep0474,4,False,,0.0,e8bc2ef029895552d6866b7828859d3eb699b51047760979f6dfdf2576955438
neutral/rep0475,0,False,,0.0,b56b38e520fa20a87661dc95d9223280ce437a70314f4aa6b202e19fd473d6c4
neutral/rep0476,2,True,4999553.0,0.0875,9f28d4b0c828294c093f3bc66219b51365f868b7e0fb56b174ea0140abe4dfb2
neutral/rep0477,4,False,,0.0,897813c7f540e1d1ba610141e929210e9ee4f1b59976789ab250187599815235
neutral/rep0478,0,False,,0.0,dcc38201921a814db1e748e18607f7564afc1fc460bf111061e7c0bbcd8c3f1c
neutral/rep0479,4,False,,0.0,93200648a1675f3610b98dd19be224c96d4213ee8be69bb45386e97b1af5ad65
neutral/rep0480,4,False,,0.0,d242482e7f3155e87f74f6143aa76484ee51995241e0369479397ffc5390b257
neutral/rep0481,4,False,,0.0,a429c709af06972b019ad1ceeef2d65313004daabcdd567fc5d2e90286e6dcb5
neutral/rep0482,4,False,,0.0,85e246ea215aedba3826550e30c735a620cefa1dafda86117d310a7b4d655e49
neutral/rep0483,4,False,,0.0,8b0cdda95f96a9e4a43fc0ead0cc857257a3cf8b384710e974fcd9681614daaf
neutral/rep0484,2,False,,0.0,85fc385e11e4c832c96a947893a91c94fce261ba79fff6616740680791400935
neutral/rep0485,4,True,4999070.0,0.0375,641d173e43e42ea3ac3dee9411a3f471f7ed8660624849c65e4ff83426421b0b
neutral/rep0486,1,False,,0.0,def12961fa43e5171482caaf47601d1cd57b3801d44f7748761f0f895bc2a9a2
neutral/rep0487,2,False,,0.0,3e0df5b3db26f02fbf36f2396086ec195200b0603be1069bed69bd5213b9141c
neutral/rep0488,4,False,,0.0,fb753709e3c77d562ad805236bec03ddc3d1becd8c06747edab5f250bd3b3d8b
neutral/rep0489,4,False,,0.0,cc87e363491006cb3e0466de67bdbaea7e6f510d556c7fe62ad10ae1159286a0
neutral/rep0490,4,False,,0.0,f147a31f84e6587911a7d2e28e3f185339c67950d47c1d21a5e8d6b53cf94f8b
neutral/rep0491,2,False,,0.0,6a67853e57eefbacdf58661425008b151da4c32101b5eb30b373eea87317a01d
neutral/rep0492,1,False,,0.0,ccc673233d0b372f97b2ab09ec0ba0d883143e875e99a92fbc4d23a4d217e240
neutral/rep0493,4,False,,0.0,8b7dc4f043dc5f267d09724f437e857210993d9e9d954a16e5543ffb48eba085
neutral/rep0494,4,True,4999128.0,0.39,1172cbb7a6c55fe8f4d10400cdcb13f81514345250b67146de58d78c3c7ccd5d
neutral/rep0495,2,False,,0.0,0490bc423684ee414667d84fea62ac02e7bbd7dcd1598416f3ce8258a8bbd3cb
neutral/rep0496,3,False,,0.0,45e8e9a7a80092bd04b1c96cf4cbde8601767db339f9d127f0ee0c79d72a35af
neutral/rep0497,3,False,,0.0,28a20a73be9d461a826a5a4df34ac7894373ec684694a79277b023401c8ef575
neutral/rep0498,0,False,,0.0,42482d04684d56f8e0b14265d9a407942ec7fd644c1490369d6bc4bc2fad4a29
neutral/rep0499,4,False,,0.0,99f121c0de9df6691a5332e5efb70002558a14e1290cb7555d199182d6850ff9
neutral/rep0500,3,False,,0.0,3dcbc79cda03ba6f2277340759012ffcf51b992f5149352d7023b917a4f9b196
neutral/rep0501,2,True,5000599.0,0.1925,f94aee49c11fbff70b804998c5bb173ea9f8b7479e658951fbe4ef13433b7cdd
neutral/rep0502,3,True,5000904.0,0.0775,fcdb7d708f6a5cfc337099d0bcf45719bd2ba2fce7a4353450aec8565b7637e5
neutral/rep0503,1,False,,0.0,17ba3bf0a8b42f4fee815f0f3afa434eb66fd975d41f3e16e270fb5edca1bb15
neutral/rep0504,0,False,,0.0,4189a74632186ade528464a6c4ebc6f1fa0619104864139744669e565cb6210a
neutral/rep0505,0,False,,0.0,0b615ec118bab21d6dd1e4ef2fb59c3e8d8276703dcea0f084b73b25e361cefc
neutral/rep0506,0,False,,0.0,7abd75fecc114a845b45afa336dc7fc94487328e6698a6d68985df74285b01c6
neutral/rep0507,2,False,,0.0,6f066e20cb55437e5f90c13c2b56562d8148ad7f01571e0b667358f0a60e9d3e
neutral/rep0508,1,False,,0.0,be8d738f2ad689b18b4bf952d9c289c25d0810d112fe338ff435ff8696355758
neutral/rep0509,3,False,,0.0,f102301d4a64dc6045be3e194d1f248cce0c6667a343527429957381b9b3874c
neutral/rep0510,0,False,,0.0,155ddc7786aaa1ba5efd88e356a067f9a0a9d62d01d6f7f5edf225f31e9e12ee
neutral/rep0511,2,False,,0.0,4f1b151ce9c0a5223d4d806a55b3f0b81267ea39452b880e89aa5c586540e07e
neutral/rep0512,0,False,,0.0,71f2cf60cffd0b49f27ac2f9cc501f9104574dfac789a8034b7f04a5eae4a345
neutral/rep0513,4,False,,0.0,7536bdbcb9d842bf06b3c6a41d5302220414c1fff128b2036c78028581250363
neutral/rep0514,3,False,,0.0,f8f162a12d8390432c014bf62a3326d524cf6013b3cda67b39a8dc8f50939380
neutral/rep0515,3,False,,0.0,d9bbb1e93ee65d22534e29e9f9d871bf17b0b2af7f5d96f6ff4b4164597476ff
neutral/rep0516,2,False,,0.0,27e90abc9ed010f98b0ecc8eac2c97ed36a6f054178dd2f9abdc876e2cbcccba
neutral/rep0517,4,False,,0.0,4907f908e27253a5cfb865ffc6af7c035dc2b9942ba68a45e346da0cfbcfd8d6
neutral/rep0518,2,False,,0.0,7892bde54ea70e576dc7045c97d753f3bd4ce4ab0be8f01a54c14c2028aa0d16
neutral/rep0519,4,True,4998321.0,0.2125,354a0909b847cbe448f5d00d23a0d710e9f05f5a80f511d24f24c6a811cf5877
neutral/rep0520,4,True,4997498.0,0.0525,00f64c2b10feb7268356566dfbf5bb9ca25c5b30a4233990318a52aa397c3eaa
neutral/rep0521,1,False,,0.0,1f9e500924f03490967506a052023cb1eda72f387a4f0cc296924fb49e0348bf
neutral/rep0522,4,False,,0.0,8392086514b13676cc0472b031c944f01546de26a3dc13b28bc7385556c2e261
neutral/rep0523,1,False,,0.0,e5a0b14ca3e5cfb038aada02f8d54a6465cbc653f58b7c9f672094bc7afd55a2
neutral/rep0524,3,True,4997770.0,0.0275,a1dd732039aaecabbd3a05c903054a5fc81e90ecc116a3f11ecc7e1435b43be3
neutral/rep0525,1,False,,0.0,bfd1a82bd7a73f658c37f2b5b6b3d56fbc050351de4dac60905a0c29b207b34f
neutral/rep0526,3,False,,0.0,98f8ddd27005f41d5a64328ca8f44c10a4e3b3ba641aeb93e8ee68c23806f666
neutral/rep0527,0,False,,0.0,e468567317c56b3733a3a8adb257ddd1692e4bfce581f81557143edac12aa2fa
neutral/rep0528,0,False,,0.0,2a79a05acd6b506f26f7050b0ddd96958f6fd9066a7b7031d2795a7463f5c476
neutral/rep0529,0,True,4999195.0,0.1625,9eaeac37d025281d6a1c3244757f8f0ed4ef576df2e09bc8f05605d0c1290f24
neutral/rep0530,1,False,,0.0,312f10d938b232bac76f2df40bbc0ed757e9fd5ddfe5ba4cea05de8009b73cec
neutral/rep0531,4,False,,0.0,b1c6f8991b02972e7be80f10f42b0182c18793d0728a2a1993466827ce42d408
neutral/rep0532,3,False,,0.0,19c9e8cf18ec4462dd5355837c69b8b9df3593d26d210f95935d1af147361786
neutral/rep0533,4,False,,0.0,9dc26f985ee561934ebbdac43312643d8ec160c562ab0089897ce2597d91028e
neutral/rep0534,3,False,,0.0,a4ceee551c15dcdcd2aa283a3de0d21ddf9e78ed59d4c07b24013944f718832e
neutral/rep0535,1,False,,0.0,67799969ed859b38e41e0fe385d555ed1facc41ae43f2d5a60d25db2e717f0e8
neutral/rep0536,4,True,5001122.0,0.0175,4ca57998f4f7cb7e09b43cad6b667c2b5e7493fa2ef0683063260ace6f9c97c5
neutral/rep0537,4,False,,0.0,b516e8e77d5db3b6c93123a94a836860c8434e665176b72f6b650df8ba47061b
neutral/rep0538,0,False,,0.0,36ccea0462b0bccf607c50306cbf0e57058ecd549ae20493acf0b8f505628a3b
neutral/rep0539,1,True,5000671.0,0.205,c4ed2a485a27ab7f587887cf0c12b6212913a58b5b1e4c0064726362157e78fa
neutral/rep0540,2,False,,0.0,718ddbd6d040abbf0a6e44e49087f1e6c81339904acb6abd783e4243cc362928
neutral/rep0541,2,True,4999703.0,0.0675,2d136387d797644f51b3ffe1001022861a720f647b4ad54c27936306ace43a8e
neutral/rep0542,3,False,,0.0,c1af8f00341f383b3a3fa4bd31510a3a22928ca6b7b74f1d400e156855d5d2ee
neutral/rep0543,0,False,,0.0,bcb3f14dabf5f6832d7514ad1ce13d8a7c0e16acc33ecea442dab0f9ef742833
neutral/rep0544,2,False,,0.0,b587f4d4570b661b3822a14e084ae9d824d9d52a12a4bd246b64f9ff57c2821f
neutral/rep0545,1,False,,0.0,2dfa92b17eea60ae54679ecaa0e897244b76eb57827475b668f99e6b95ebf2ca
neutral/rep0546,4,False,,0.0,f6cb7be91340ef28e245235f32c96dc11446cd001421dfb36091d2684abb5cf1
neutral/rep0547,3,True,4997734.0,0.08,7e4a5b6b8d9c352ae1eef8bcd16fce2c2498de625ec9f50eecf6521ea39f85d9
neutral/rep0548,2,False,,0.0,90dc95ecbc769f720712cdbbbfa52d9a587deadde5ed6657148d19fa50101890
neutral/rep0549,3,False,,0.0,33a2f70a435ef88a8bb2e14b4abc1240df1b3c2ccbdbf4088e9721d86d292247
neutral/rep0550,3,True,5000000.0,0.1475,9b347ca87ff5c2b550c62442c662abda690fc35081f67f46e32575d8a52601bb
neutral/rep0551,3,False,,0.0,4dac721942861e8728cfa1c1a3283dcbe87f455a3740e5cb967edb7d2fe4d44a
neutral/rep0552,4,False,,0.0,a4f1d19ce8d89028cf6cffcf89ef2e1a7f93a82f84ca447d816dffec5aabdd99
neutral/rep0553,1,True,5002616.0,0.0575,54260f35504fa4ebbf5cc656ecb0298b5638f23bc1f61b73a97976e5a2c63111
neutral/rep0554,2,False,,0.0,2cf6e30435ec3e98b85752f46ae9ebed43c516cf5ab8802d9d7c869f217d6dd9
neutral/rep0555,0,False,,0.0,e7eaec06c064ef27883d3e60ced7dc56e90dac886a42ebb97771db839e92dd0c
neutral/rep0556,3,False,,0.0,4ed8d7478992cc2f3704343fbaa1cfa7c6d5c57abc80dffc5a1c1f015256af63
neutral/rep0557,4,True,5000723.0,0.0625,0db9d5e89d5a3cab6798651f10370f99d17670532a8c46cc330149b3c6161138
neutral/rep0558,4,False,,0.0,d85293803ec19ec4f41fdf36eefff6a0c5a14ef7e500f015bad8a0622e44e54f
neutral/rep0559,0,False,,0.0,a028f63d296dfdc90dc33278b8f3cc72711dbb0bde543903c40a0dc4aa395cdc
neutral/rep0560,2,False,,0.0,806a4080adb273d9fb8dda98a188e6c0a81466c1940079d4044b2b1829322815
neutral/rep0561,2,False,,0.0,8de6080fc866517a0663f84c2b88cfc4cc5c93589daee67090ec934e162e9536
neutral/rep0562,4,False,,0.0,81cc8888801b15db94ec10d80c05f83cc54a5b4f3da54c3d36e73561c7ae7413
neutral/rep0563,1,False,,0.0,f0b1891b6b13902182bf557de1dd1efd889c87aaf7c0f1d2325cb9b7472d4d2a
neutral/rep0564,2,False,,0.0,38afb560e0838f0142b1438ea8abc7e70c6fe7824f649cede063591489d1109c
neutral/rep0565,3,True,5000151.0,0.1175,dee32158bf43a2afbcd9a15a50c14c1b5ca394ff59c08dc60eb1c809fbdf470a
neutral/rep0566,1,False,,0.0,3bdbd68b2f695b5657b9a08f5982bd009ce39e1b16e6e432b8a6ee9c46c3510c
neutral/rep0567,2,False,,0.0,5ceeabf550145e167a480baeccb10453c76a12a0b516266561713d57fd6dbda6
neutral/rep0568,4,False,,0.0,24f0ed9eb9438d13b28a79d197d91dd30241cfd702c1972a07b48263cfe27d37
neutral/rep0569,4,False,,0.0,59ae58ae5fa28291808f9f6c0d57386008d7c7b5225bcb9dfa4b0c2b58c9817b
neutral/rep0570,3,False,,0.0,b85042bb77684d78e20875e79c33565ff58cc3cf8172c285e28de3e020d9d0db
neutral/rep0571,1,False,,0.0,3c937b8d4820c8e2db5f8650ff7c27d4939037ea73f435eb98d572d14136fb2c
neutral/rep0572,1,False,,0.0,246fbca2187499198e4a7b92fafa3efd259af8f77f7761613f88548eff93a9a4
neutral/rep0573,2,False,,0.0,7ecf69456198a35f4c571b366d8b0865baa98f3c1e6b791a09e45fd89e8c7215
neutral/rep0574,0,False,,0.0,75da589f26a64a574b089a256bbe6aa902fecb5c6b3f02a7c89d254280a654f4
neutral/rep0575,2,False,,0.0,20641442ab9e49ffdb1a42c3c38a49b6816088f7b211d841d0d5e10fe115b5b6
neutral/rep0576,2,False,,0.0,753de6ab711df6a70787c1303024edaad05b89c09a2a045079f895f4fd1946af
neutral/rep0577,2,False,,0.0,8d46e48b37795ba8ec21ec1298c048cbf3cd2ce7e05d00a4991e7f3afb42b71c
neutral/rep0578,4,False,,0.0,b88e6363bba8b8bf70e7eb5c8e418d90fdffbc96cd4c00b85571b4d503a1856d
neutral/rep0579,1,True,5004539.0,0.0425,374a30ead0085e55265343869b71e2d8f0bdfde36a9bde4c7ce17a1ef7994ea0
neutral/rep0580,1,False,,0.0,9564b929ec26f600728eab7a98170433359fcc05eead8aa5ababae557f1f5143
neutral/rep0581,2,False,,0.0,21cff23afa73c9dbc02655ad59f5777a715fcafed2c566cc4b16f04b84e629b7
neutral/rep0582,0,True,5003714.0,0.12,85a29758ac16f0e1ff24c73df3fa551901688eef515127d102d85633026f09da
neutral/rep0583,0,False,,0.0,020f2c1ecabe3b07f7ccc59512ad1bdae83888b1fae2d8ed2a5fe24d2651d37a
neutral/rep0584,4,False,,0.0,84944c66b0bd6148cb32e77ccf3540b055c2cacdf2c4e85c7bb3a18dcb0d063f
neutral/rep0585,0,False,,0.0,8dcf35878f9ef4f8c5241a6017814d2227c56770f1f30baf4e4a89adc4ec4576
neutral/rep0586,2,False,,0.0,13527c8e8f5f2216022853f2a68864739db00d1369930c422634f6b85437d3ea
neutral/rep0587,4,False,,0.0,53aaea7ef5f8f1efe18ea22b6a90a8bdc5f7a01ce67c33222414e0d359687291
neutral/rep0588,1,False,,0.0,cfd307171a30fad150c4c420f309ded059fcafce56d82160bf95e4a575b8de01
neutral/rep0589,1,False,,0.0,104820f3cb3470a33154a5849ff2aa54ec2ef00d95356fa44e38d6c223256b98
neutral/rep0590,1,True,5000343.0,0.125,5e6376f5749614af18b1258e06b7ef87a8553731aa409e6363f6f822c3746655
neutral/rep0591,1,False,,0.0,9414a098fdc922f07f1947566c28ae4eedd3ccf98f54d3539504ff78c6392abc
neutral/rep0592,3,False,,0.0,eb5d919dc7102ce18350460030b597c041695f312bfb439ff70e48311200dde9
neutral/rep0593,3,False,,0.0,86e7f37f960cfed29e4bf646998f649e4c34bf12c6a28a92e50d7ecdf4b15fa6
neutral/rep0594,4,False,,0.0,6dfa2a7e95b09f26de242fbdd967749ed84f2a78efd7109ecc0ce2d65812d551
neutral/rep0595,2,True,5002469.0,0.015,b90313123fd7c9d38e5714f1f6d3f7c85eea5eee6944d5851890c0dcdbd7b00c
neutral/rep0596,0,False,,0.0,f2fff11b217feec8c089781338d235f576b6f9a5fe1cb72ddca3d7f2659cb627
neutral/rep0597,0,False,,0.0,84c1574789324338735b056bcbc39e7cab17619130c8fe7403a6978bdaad82cf
neutral/rep0598,0,True,5001425.0,0.1325,13e2cade215f830c32837a6312d77d4111015df7af2372e1ff35bce7afa81a78
neutral/rep0599,4,False,,0.0,ef45244e279055a21795bc01b24fef9ca873ad6101efef031f49592c42740b58
neutral/rep0600,2,False,,0.0,65a538f25ab019f85f62c2dae3571fa96e20077956662aa168c19e54526d2a8a
neutral/rep0601,1,False,,0.0,d839f0aa3b66d08d2eab1b0e617483f21fc14c273e7eca57cf0e854b937b0bf7
neutral/rep0602,2,False,,0.0,24ebafbff14e903b31e5604b8de95947b7f2b11d1a682ab918e6a2c435448f5a
neutral/rep0603,0,False,,0.0,d70885e2a78f626fe1b6be0390102d5f80cb1bee1e992b5ab59afead86880c26
neutral/rep0604,1,False,,0.0,47d51d1f9955e8c249c90e4b270aa8800689729744e12889814d93aa6fcdeacb
neutral/rep0605,1,False,,0.0,9a905af39d5929840c8c124d605151baaf7008c9110cd9c0ae7c16f77004f83c
neutral/rep0606,0,False,,0.0,6d049a18f6a65e34f0c04c4afce8f9416610c5a54605bcc8fd502a61b9aff2c0
neutral/rep0607,4,True,4996209.0,0.055,ad81b2dffdab4ddfb2dc26352bd0b87df22ed655a9b727fd4cf562158a1ab7cd
neutral/rep0608,4,False,,0.0,18bd40bbd8b9a945a936889df252ebe5fa09a4d1f91d6a303034107116754f74
neutral/rep0609,1,False,,0.0,f3101d0496fe74e626ee37d10d7c10fc7bedb6db660b56824ff50421ae626e58
neutral/rep0610,4,False,,0.0,e8028393a709df64c6e07fff2b760bfbb6f3a7f970df03ef0288d17f7fd7ecf2
neutral/rep0611,0,False,,0.0,85da1e0726e1fea5d12b3eb5d2309b1b9b74001facb8c50e0758a5099fde7850
neutral/rep0612,0,False,,0.0,2079663e38a8b50822a9bbc9d3203ed39ec5f704adc45fda571a4de9e894a701
neutral/rep0613,3,False,,0.0,b551c810b6186110dab242e738a4ae7aabd1ed1848ba26e1ec019fa2d7398493
neutral/rep0614,3,False,,0.0,d5a9edaaca91df1517898c8a4485a90f125e618e3e9ae6738cb02dc7494d40ea
neutral/rep0615,3,False,,0.0,306b5e79041856a11a73ad2ee9784ec6c6e3647fff97772777c53e05d772b255
neutral/rep0616,2,False,,0.0,c53a4d8a92cad9989e27709f43af5e983373d0418ca7f1fc2056e28fe2632ad0
neutral/rep0617,0,False,,0.0,16c31adaa6c4f51e05c569450e3ac75e7f6119db098c8283d093bc81ec492268
neutral/rep0618,3,False,,0.0,4cc6612ab1778fe7645cc5dd7a4f6424658e0b88cd9be1085c32f0a5706ea399
neutral/rep0619,3,False,,0.0,2e22fe51f3ae684072e3b14ad19c0617a7b43b39bd9f78b2218588a8591bf496
neutral/rep0620,4,False,,0.0,5f432600f31f08a1077f5d7d7452be2c5512666ceee78aed6eee61cd33ddd43a
neutral/rep0621,4,True,4999784.0,0.085,d42634586f14d2b5a7b2f1bdc1726699800a5fe9402fa6831179caea2cffb59a
neutral/rep0622,4,False,,0.0,3b9a0991f251f5b2438ba630bc6f25192975073cc6991a46ca8d03cbb8f13d50
neutral/rep0623,2,False,,0.0,123f4f232efd735b10585b4041263390b99cb78428dc5e4acb3156f8d90cd140
neutral/rep0624,3,False,,0.0,0bf6d9374953fd6198abca47dc4bd67272b3b7bef0e7580120d0c93f2b79e45a
neutral/rep0625,2,False,,0.0,6c537e2cc4839a14f580bb14888da37444329348e678f12132f107a8b03fc8a0
neutral/rep0626,1,False,,0.0,7eafc7ec1788b51712b88b9559d3907b65bb90d23bba12992d9f3e1ddf6d22ab
neutral/rep0627,3,False,,0.0,5ce20bcc57cf35f24b28da6a89df51f393eecc85a9e1bae109375cfbc706bd06
neutral/rep0628,3,False,,0.0,37ffa64353ce8d93a728f5c3488d0d1a938f52ab2bc2d22e781f29667a4319d9
neutral/rep0629,0,True,5000540.0,0.31,b7dd608fa6ecd0fdd3a4fbb6b735a0e3fd28a3b860dbc5069ff787d9c4c69a1b
neutral/rep0630,0,False,,0.0,192a91a4e810c56dd395c4edddbe3183c6b09bbda64adf454d09dcedad8176f6
neutral/rep0631,4,False,,0.0,db2aa2c05cd58efee0fd23a7014026070e09427b1f22a59ac7889360de636b38
neutral/rep0632,1,False,,0.0,fa4a6b46b13c11ca76db6b1c607656ca021fdd45439deab32c4ba57513457194
neutral/rep0633,0,False,,0.0,321f90a89ddd0a84f1c996db97bfbb2f8dcf083900d7b2e8abc1c292919e8d52
neutral/rep0634,4,False,,0.0,7d726049f3d122d5dd142c955b7859d0bb6f69e391911da41ce49b04ecbf7629
neutral/rep0635,2,False,,0.0,7acb628c43d97844f80d34d1368dfa0ffe0dfe8195c577062be4a494e3e6a67f
neutral/rep0636,1,False,,0.0,85bd5e45bd22fd87ea989a9ddf0b3f77be830d74d2c9dc4b6d8832aa62a0f3e9
neutral/rep0637,2,False,,0.0,b302f3fe0353fc472a9879db4f26ceda0f0ff97ccae0333f5d4ed7c52ee3bd5b
neutral/rep0638,3,False,,0.0,073b051f5ff48bd496cb7cc4073d09940b8cfe061d701e6543d5dc30252a6ef2
neutral/rep0639,4,False,,0.0,3646f01a7872240f7809a84964fc8105ed32d5abfc59ba97d97077a8ce0e483e
neutral/rep0640,4,False,,0.0,d3787eea6124afcfb6016bf166b6d9327d91e2704565a31832441d959880beb6
neutral/rep0641,0,True,4999019.0,0.0075,1655968bd5ee5dfeec58b01728a5095cf9c761296196716757bfe90571a447fe
neutral/rep0642,1,False,,0.0,37ae03bd81f476f99761d6c4b46f419217c03377b66ade0def1b511c74283e26
neutral/rep0643,2,False,,0.0,8d94dcc05d5b6d2a32e2346c61edafdaa29cb2d909ea4e50acdc0c7fbb54ba40
neutral/rep0644,4,False,,0.0,cd6ddc25649f9deb74c889f5d273c38f50d18c27276e02885b1cc881be5142bb
neutral/rep0645,4,False,,0.0,b1545cea3a0bafe0b9ee6a452f4247acbcfc9819202f5ed73d86fc7f0af853e5
neutral/rep0646,1,False,,0.0,448be12503a8014f3bd549c5bfb8bacdb4b27a41da5e6111b2200eb72b471af2
neutral/rep0647,2,False,,0.0,b5bc9eb4cc8e7c04cd45f0b91add81bf42bcd4180c8baa5543afdb53cf79ca9c
neutral/rep0648,2,False,,0.0,4596528a3b1a8678f300fa4b78d4eaaaf1fcb645d7b730d69788fce81a6d1b82
neutral/rep0649,4,True,5001644.0,0.1325,b42e9caa513bd39e24171c222b6e0909f4d484727a40bc3f84d008f27ac7bb7f
neutral/rep0650,3,False,,0.0,f99c66115214dbe6c54014f31aa3f39be467820ed4b54f8899accbd2722ea662
neutral/rep0651,0,False,,0.0,7e963e95e0ac1ae3a8bddbf1b2c9b17c5cd9a7c6a688ab23cd5da5c6dc480e5b
neutral/rep0652,4,False,,0.0,0f4a025cc13db2813f96df6947dcbce8f61403cedd5c6b5e6242cfa9e13be0bd
neutral/rep0653,1,False,,0.0,d715776e2c24f15330b1f71679b635bafa64976cface3edf031363e10c275d6b
neutral/rep0654,1,False,,0.0,d0d8a4ca2099c9bf51f2aa86202c265564034afb9a6017fa7fe105351e990695
neutral/rep0655,3,False,,0.0,b4b6f37a65ee2b5936360c87b652703a3a52b2299f5ceb1cb0578e4633cc01d8
neutral/rep0656,2,False,,0.0,9cd2aae5d866d66ced113d768898061dc882349aacd4627836cf2c1461c98012
neutral/rep0657,2,False,,0.0,9607a5a44064a7ffd9a1679800194c09394ae574ee540f16499b3ab608664ac8
neutral/rep0658,1,False,,0.0,17fe2b053b1bd5bef2c831d29a963881311dcc6b0b80d5c247a1404af830e4f8
neutral/rep0659,2,False,,0.0,ed7b5f1054ad9c552922545d8a6f15325c06e4102709262b719106dd9dbfa949
neutral/rep0660,1,True,4998864.0,0.145,513b5f10a00bee97ecfbdf37ad0151775dda54612828ddd26c4523f239ffee53
neutral/rep0661,3,False,,0.0,46bed6eb01b2ce39679c611c7057fcf7724be2940e98409724f59372c2e6d750
neutral/rep0662,4,False,,0.0,d4a39a2942e3a7788c529e6d824cfe23f6f0c5ffb167a858bf1b1b52ae1fa08b
neutral/rep0663,1,False,,0.0,36d658a0aae3deed799afa2c07c6e9026f3c7bf94c27adf92ceededa6c10087f
neutral/rep0664,1,False,,0.0,bfe55ef67e46b28be227ecb827bfff43d09471a19fa20a118e2a60ac732156b4
neutral/rep0665,1,False,,0.0,a938504f49e3ad74fe2da9d20951b47f8a681de143dc532d51b6888aa0eb6b50
neutral/rep0666,3,False,,0.0,74c69ae7ee5fd5d28fec1637a8de39c8978000b48473db20856fdab8e9e84b21
neutral/rep0667,1,False,,0.0,01ef1ee3635a154b12833500fec6219c3740e4918b04e10ac1d6844bd121780f
neutral/rep0668,2,False,,0.0,390624e8168089aed9c73256eefd38cfc35c1f91c5251320096d6635a2bfac4e
