position_0based	focal_carrier_copies	pair_class	n_pairs	mean_tmrca_generations	standard_error_generations	ci95_lower_generations	ci95_upper_generations	selected_attempt	population_focal_allele_frequency	sample_focal_allele_frequency
4615000.0	2	hom_alt	16	9891.99954796011	4121.766083139297	4069.828514708181	24043.18872483483	39	0.107825	0.10325
4620000.0	0	hom_ref	1603	19769.514082986567	365.2694945847328	19065.88466614893	20499.11105207308	39	0.107825	0.10325
4620000.0	2	hom_alt	16	9096.116428596748	3766.536229993313	3763.1376839574054	21986.794274180527	39	0.107825	0.10325
4625000.0	0	hom_ref	1603	20340.07691106873	367.81079972489187	19631.28036280478	21074.464889822495	39	0.107825	0.10325
4625000.0	2	hom_alt	16	9152.840391405076	3758.8476654008846	3814.1966444463715	21963.861604386693	39	0.107825	0.10325
4630000.0	0	hom_ref	1603	16450.593009098113	316.1702757330025	15841.985762811037	17082.58133814709	39	0.107825	0.10325
4630000.0	2	hom_alt	16	2665.267915981003	1562.670295356723	763.8504532153727	9299.795573931275	39	0.107825	0.10325
4635000.0	0	hom_ref	1603	22589.536136179864	404.890958507515	21809.16245043172	23397.83308999446	39	0.107825	0.10325
4635000.0	2	hom_alt	16	5528.212496092271	3539.9101040800388	1412.0209130432074	21643.541621550743	39	0.107825	0.10325
4640000.0	0	hom_ref	1603	25049.20144223387	594.0876201060153	23910.619049129225	26242.001162929413	39	0.107825	0.10325
4640000.0	2	hom_alt	16	4520.601164087506	3478.065306125104	876.9966477784774	23302.067273022516	39	0.107825	0.10325
4645000.0	0	hom_ref	1603	17932.79109262651	318.9573808064656	17317.96053650567	18569.449658572354	39	0.107825	0.10325
4645000.0	2	hom_alt	16	4252.2157066537475	2671.903978351662	1114.1944950656655	16228.170661395341	39	0.107825	0.10325
4650000.0	0	hom_ref	1603	18121.305535165113	288.1390852728102	17564.858672899245	18695.380385010707	39	0.107825	0.10325
4650000.0	2	hom_alt	16	2157.285848501343	1828.3976871613293	354.2865012469893	13135.928734975216	39	0.107825	0.10325
4655000.0	0	hom_ref	1603	19255.235861580662	273.17398571472194	18726.80627729282	19798.576574942825	39	0.107825	0.10325
4655000.0	2	hom_alt	16	3885.3437528044337	2502.4297181366096	984.5316294706498	15333.073743474351	39	0.107825	0.10325
4660000.0	0	hom_ref	1603	28112.03482198243	625.5460976084809	26911.450853455113	29366.17970304969	39	0.107825	0.10325
4660000.0	2	hom_alt	16	3885.3437528044337	2502.4297181366096	984.5316294706498	15333.073743474351	39	0.107825	0.10325
4665000.0	0	hom_ref	1603	19011.632147908727	301.8130596804032	18428.76401575562	19612.935334045338	39	0.107825	0.10325
4665000.0	2	hom_alt	16	4958.606785970622	3489.411203585673	1106.5053776792095	22221.11320366508	39	0.107825	0.10325
4670000.0	0	hom_ref	1603	16879.639759590536	208.5082599460012	16475.576884324015	17293.61226098517	39	0.107825	0.10325
4670000.0	2	hom_alt	16	3168.7295954691317	2013.1854317179339	818.0427287581967	12274.233235278734	39	0.107825	0.10325
4675000.0	0	hom_ref	1603	12427.655062635384	164.74362426367153	12108.684161758352	12755.028398842887	39	0.107825	0.10325
4675000.0	2	hom_alt	16	2118.130192645555	1410.8843091431795	512.1065340334023	8760.824584019198	39	0.107825	0.10325
4680000.0	0	hom_ref	1603	13272.462089502285	187.45699457370202	12909.821638264044	13645.289211057063	39	0.107825	0.10325
4680000.0	2	hom_alt	16	2118.130192645555	1410.8843091431795	512.1065340334023	8760.824584019198	39	0.107825	0.10325
4685000.0	0	hom_ref	1603	21932.6844019064	391.6491564619752	21177.78325682722	22714.494677744497	39	0.107825	0.10325
4685000.0	2	hom_alt	16	3459.3134730390834	2692.8345860323648	658.2866149549242	18178.78327295041	39	0.107825	0.10325
4690000.0	0	hom_ref	1603	15394.697092177366	180.2188732024767	15045.235010606635	15752.276278357607	39	0.107825	0.10325
4690000.0	2	hom_alt	16	2880.683801421839	1816.5768198544029	751.2044556655493	11046.711852130915	39	0.107825	0.10325
4695000.0	0	hom_ref	1603	24317.221008015873	371.7862869854762	23598.808243369793	25057.50423726694	39	0.107825	0.10325
4695000.0	2	hom_alt	16	4504.64149649912	2925.3143676966274	1128.5627142926762	17980.21036402896	39	0.107825	0.10325
4700000.0	0	hom_ref	1603	16285.50481015211	211.9503214964321	15875.037128173382	16706.585614896387	39	0.107825	0.10325
4700000.0	2	hom_alt	16	1835.098970784527	1137.6250689389221	489.56305987405585	6878.762939019072	39	0.107825	0.10325
4705000.0	0	hom_ref	1603	15107.266125108375	215.21050942019264	14690.985249167546	15535.342654283822	39	0.107825	0.10325
4705000.0	2	hom_alt	16	2214.3561170081457	1361.9497050996267	596.9057947935536	8214.651383351502	39	0.107825	0.10325
4710000.0	0	hom_ref	1603	17146.61950805946	250.9955555615094	16661.305813601728	17646.069512399692	39	0.107825	0.10325
4710000.0	2	hom_alt	16	2214.3561170081457	1361.9497050996267	596.9057947935536	8214.651383351502	39	0.107825	0.10325
4715000.0	0	hom_ref	1603	12568.75893294649	137.97232315941312	12301.026380950821	12842.318699450789	39	0.107825	0.10325
4715000.0	2	hom_alt	16	2214.3561170081457	1361.9497050996267	596.9057947935536	8214.651383351502	39	0.107825	0.10325
4720000.0	0	hom_ref	1603	12645.322394156592	135.22133583530547	12382.855239989074	12913.352805398645	39	0.107825	0.10325
4720000.0	2	hom_alt	16	2244.3537408381026	1361.063796721821	616.2043288862382	8174.437403123022	39	0.107825	0.10325
4725000.0	0	hom_ref	1603	12687.310048793415	135.58101209789496	12424.142945708796	12956.051534308164	39	0.107825	0.10325
4725000.0	2	hom_alt	16	977.6699502439346	615.9415594604244	255.27419295794428	3744.360213362615	39	0.107825	0.10325
4730000.0	0	hom_ref	1603	11712.915027373005	124.23313715579008	11471.755697987704	11959.144009885575	39	0.107825	0.10325
4730000.0	2	hom_alt	16	1171.768755124698	805.0491469268621	270.93630240110144	5067.766863717641	39	0.107825	0.10325
4735000.0	0	hom_ref	1603	14579.454534884946	169.15873266520956	14251.40581673382	14915.054505373171	39	0.107825	0.10325
4735000.0	2	hom_alt	16	1606.236018591636	1233.9747920172244	312.36863144939156	8259.45337548757	39	0.107825	0.10325
4740000.0	0	hom_ref	1603	13274.393870689544	149.71364813038846	12983.962939502975	13571.321287285298	39	0.107825	0.10325
4740000.0	2	hom_alt	16	1434.342296057057	1063.7359580411564	295.22492710415634	6968.713117955634	39	0.107825	0.10325
4745000.0	0	hom_ref	1603	20199.190965131744	301.10045491554854	19617.149164395487	20798.501975321695	39	0.107825	0.10325
4745000.0	2	hom_alt	16	2390.5867025944717	1449.4824851981332	656.5074441892654	8705.011395078638	39	0.107825	0.10325
4750000.0	0	hom_ref	1603	16779.062069490716	209.13961123394773	16373.819918788195	17194.333718594982	39	0.107825	0.10325
4750000.0	2	hom_alt	16	2540.8298370201205	1577.186168915412	676.6655889726331	9540.630358480945	39	0.107825	0.10325
4755000.0	0	hom_ref	1603	21698.86226367145	381.1538642424048	20963.982056111436	22459.50326982488	39	0.107825	0.10325
4755000.0	2	hom_alt	16	2223.8764404374783	1640.8872091439866	461.4238665504212	10718.185124029438	39	0.107825	0.10325
4760000.0	0	hom_ref	1603	27721.33488237489	534.12345721925	26693.23022249997	28789.037567024105	39	0.107825	0.10325
4760000.0	2	hom_alt	16	1384.2010432319855	680.495719299592	485.4242087812513	3947.088944935455	39	0.107825	0.10325
4765000.0	0	hom_ref	1603	24655.803983679016	357.16007696611376	23965.112653797154	25366.401521391632	39	0.107825	0.10325
4765000.0	2	hom_alt	16	4900.74277449437	3257.482473208903	1188.42655258685	20209.309266509	39	0.107825	0.10325
4770000.0	0	hom_ref	1603	24608.704115518398	455.0138469864432	23732.209081898473	25517.570494819178	39	0.107825	0.10325
4770000.0	2	hom_alt	16	5745.875366167405	3834.817016595567	1385.3398647413687	23831.757508611834	39	0.107825	0.10325
4775000.0	0	hom_ref	1603	13294.634106442058	176.62973392684694	12952.659609234057	13645.637371506917	39	0.107825	0.10325
4775000.0	2	hom_alt	16	2702.2657337547903	1755.6420080578944	676.5855485292923	10792.781654438737	39	0.107825	0.10325
4780000.0	0	hom_ref	1603	13663.692107967734	183.18581836804051	13309.066203740711	14027.767174895102	39	0.107825	0.10325
4780000.0	2	hom_alt	16	2651.575535825281	1721.014240459415	664.798914236817	10575.909002887707	39	0.107825	0.10325
4785000.0	0	hom_ref	1603	12328.072431657327	160.26910247295055	12017.687400406794	12646.47388606937	39	0.107825	0.10325
4785000.0	2	hom_alt	16	491.68408595245614	245.5975204093569	169.55403059542166	1425.818304229862	39	0.107825	0.10325
4790000.0	0	hom_ref	1603	35820.72343493569	712.2922457846238	34450.496051572314	37245.449977884695	39	0.107825	0.10325
4790000.0	2	hom_alt	16	491.68408595245614	245.5975204093569	169.55403059542166	1425.818304229862	39	0.107825	0.10325
4795000.0	0	hom_ref	1603	21324.603655271312	361.72512685462164	20626.772745831666	22046.043104164513	39	0.107825	0.10325
4795000.0	2	hom_alt	16	491.68408595245614	245.5975204093569	169.55403059542166	1425.818304229862	39	0.107825	0.10325
4800000.0	0	hom_ref	1603	25185.03110050301	511.8046162177381	24200.898134251547	26209.18397386247	39	0.107825	0.10325
4800000.0	2	hom_alt	16	491.68408595245614	245.5975204093569	169.55403059542166	1425.818304229862	39	0.107825	0.10325
4805000.0	0	hom_ref	1603	13188.9285881209	437.94994635740443	12357.290367146421	14076.535561955985	39	0.107825	0.10325
4805000.0	2	hom_alt	16	1290.9604018178748	791.5508416716169	349.40997736581653	4769.694247502657	39	0.107825	0.10325
4810000.0	0	hom_ref	1603	20674.54157147228	389.03528796931806	19925.38025079205	21451.87011793888	39	0.107825	0.10325
4810000.0	2	hom_alt	16	4846.872849238921	3220.6823787828507	1175.8766117038454	19978.436668324623	39	0.107825	0.10325
4815000.0	0	hom_ref	1603	18340.299648672237	310.50344599753396	17741.265205308708	18959.5605110754	39	0.107825	0.10325
4815000.0	2	hom_alt	16	3972.6242685018856	2623.4583190967037	972.2437713519253	16232.290752292809	39	0.107825	0.10325
4820000.0	0	hom_ref	1603	18731.025425928747	315.4323653413399	18122.42850445497	19360.060569174864	39	0.107825	0.10325
4820000.0	2	hom_alt	16	3972.6242685018856	2623.4583190967037	972.2437713519253	16232.290752292809	39	0.107825	0.10325
4825000.0	0	hom_ref	1603	19659.99205996066	288.58463182171505	19102.01992277629	20234.262625642783	39	0.107825	0.10325
4825000.0	2	hom_alt	16	3972.6242685018856	2623.4583190967037	972.2437713519253	16232.290752292809	39	0.107825	0.10325
4830000.0	0	hom_ref	1603	35952.63339137266	930.7356243665042	34172.62062400857	37825.36499019077	39	0.107825	0.10325
4830000.0	2	hom_alt	16	1226.4677379447965	747.4954586199713	334.5675209393821	4496.022530806167	39	0.107825	0.10325
4835000.0	0	hom_ref	1603	10996.769864618806	146.23477335024026	10713.646706232443	11287.374950028954	39	0.107825	0.10325
4835000.0	2	hom_alt	16	1226.4677379447965	747.4954586199713	334.5675209393821	4496.022530806167	39	0.107825	0.10325
4840000.0	0	hom_ref	1603	10698.433059237763	132.58668861114703	10441.50682407916	10961.681283303229	39	0.107825	0.10325
4840000.0	2	hom_alt	16	2131.4915850884586	1362.7069444616734	545.6060638702509	8326.990255708246	39	0.107825	0.10325
4845000.0	0	hom_ref	1603	11223.964930459182	157.88132241506187	10918.522302624362	11537.952230944093	39	0.107825	0.10325
4845000.0	2	hom_alt	16	2373.6567661625018	1528.1356736103453	601.834092829773	9361.793408973019	39	0.107825	0.10325
4850000.0	0	hom_ref	1603	13429.692046467946	222.87259256426805	12999.577856087333	13874.037331028292	39	0.107825	0.10325
4850000.0	2	hom_alt	16	3092.3168065852574	2019.0707723805906	768.9189040953296	12436.192141146925	39	0.107825	0.10325
4855000.0	0	hom_ref	1603	20928.292749840886	446.5660609452602	20070.454419500955	21822.796249071336	39	0.107825	0.10325
4855000.0	2	hom_alt	16	5442.529458117167	3624.567288513906	1316.214935634918	22504.779501065652	39	0.107825	0.10325
4860000.0	0	hom_ref	1603	24504.036032813987	576.3809925918712	23399.17920521439	25661.06172491894	39	0.107825	0.10325
4860000.0	2	hom_alt	16	7104.011524829698	4759.574306286002	1703.3935394826062	29627.316633032533	39	0.107825	0.10325
4865000.0	0	hom_ref	1603	25609.666610965352	614.4353615411956	24432.402947903967	26843.656161174225	39	0.107825	0.10325
4865000.0	2	hom_alt	16	7501.723160539877	5031.262850169193	1796.0865031813369	31332.483306177754	39	0.107825	0.10325
4870000.0	0	hom_ref	1603	10163.202505667894	134.9876377937268	9901.850696363119	10431.452496971311	39	0.107825	0.10325
4870000.0	2	hom_alt	16	1847.3935530871038	1168.633470320666	479.7225908514336	7114.242699995614	39	0.107825	0.10325
4875000.0	0	hom_ref	1603	11511.70228315815	164.91756642051422	11192.727948739514	11839.766861392576	39	0.107825	0.10325
4875000.0	2	hom_alt	16	1230.1770339458733	1059.136425124954	196.33355274034156	7707.982225785468	39	0.107825	0.10325
4880000.0	0	hom_ref	1603	12264.798926031843	160.5495944289847	11953.897987231285	12583.78587944038	39	0.107825	0.10325
4880000.0	2	hom_alt	16	1196.8384555575635	1060.8574537246227	180.938600956279	7916.620782579925	39	0.107825	0.10325
4885000.0	0	hom_ref	1603	13530.042838578283	259.17950760934554	13031.10822819577	14048.080639654812	39	0.107825	0.10325
4885000.0	2	hom_alt	16	1196.8384555575635	1060.8574537246227	180.938600956279	7916.620782579925	39	0.107825	0.10325
4890000.0	0	hom_ref	1603	22202.796655246453	432.43702270702937	21370.592174297228	23067.408487965033	39	0.107825	0.10325
4890000.0	2	hom_alt	16	2889.4052389424405	2753.412558656805	379.05267129079533	22025.072680264093	39	0.107825	0.10325
4895000.0	0	hom_ref	1603	11894.068002898917	146.20230041174673	11610.729493578796	12184.320867678627	39	0.107825	0.10325
4895000.0	2	hom_alt	16	135.0625	6.417728537678524	122.05333467518822	149.45825900452292	39	0.107825	0.10325
4900000.0	0	hom_ref	1603	14956.868832887476	164.30377985427552	14638.04303308526	15282.638859482151	39	0.107825	0.10325
4900000.0	2	hom_alt	16	135.0625	6.417728537678524	122.05333467518822	149.45825900452292	39	0.107825	0.10325
4905000.0	0	hom_ref	1603	14662.81154530784	161.68122045390317	14349.087437523855	14983.39482209706	39	0.107825	0.10325
4905000.0	2	hom_alt	16	135.0625	6.417728537678524	122.05333467518822	149.45825900452292	39	0.107825	0.10325
4910000.0	0	hom_ref	1603	33507.43708485749	631.1861116921987	32291.9921557378	34768.630395452004	39	0.107825	0.10325
4910000.0	2	hom_alt	16	135.0625	6.417728537678524	122.05333467518822	149.45825900452292	39	0.107825	0.10325
4915000.0	0	hom_ref	1603	27371.85300603074	397.17638617292204	26603.794844349486	28162.085197514003	39	0.107825	0.10325
4915000.0	2	hom_alt	16	135.0625	6.417728537678524	122.05333467518822	149.45825900452292	39	0.107825	0.10325
4920000.0	0	hom_ref	1603	16592.653983587763	308.72060385645443	15998.031407286622	17209.37777967311	39	0.107825	0.10325
4920000.0	2	hom_alt	16	135.0625	6.417728537678524	122.05333467518822	149.45825900452292	39	0.107825	0.10325
4925000.0	0	hom_ref	1603	10222.608253046328	108.13257294586495	10012.697182725735	10436.92000148981	39	0.107825	0.10325
4925000.0	2	hom_alt	16	135.0625	6.417728537678524	122.05333467518822	149.45825900452292	39	0.107825	0.10325
4930000.0	0	hom_ref	1603	29155.869890243597	635.5817597222368	27935.487399430942	30429.565695500605	39	0.107825	0.10325
4930000.0	2	hom_alt	16	135.0625	6.417728537678524	122.05333467518822	149.45825900452292	39	0.107825	0.10325
4935000.0	0	hom_ref	1603	41503.521725273305	769.2472280921555	40021.78199261394	43040.12040038922	39	0.107825	0.10325
4935000.0	2	hom_alt	16	135.0625	6.417728537678524	122.05333467518822	149.45825900452292	39	0.107825	0.10325
4940000.0	0	hom_ref	1603	38918.31437919221	767.701520471567	37441.26814793953	40453.62961887264	39	0.107825	0.10325
4940000.0	2	hom_alt	16	135.0625	6.417728537678524	122.05333467518822	149.45825900452292	39	0.107825	0.10325
4945000.0	0	hom_ref	1603	16175.728984182195	313.2440880797169	15572.840059507549	16801.958227906318	39	0.107825	0.10325
4945000.0	2	hom_alt	16	135.0625	6.417728537678524	122.05333467518822	149.45825900452292	39	0.107825	0.10325
4950000.0	0	hom_ref	1603	24288.102689157175	551.8668485475699	23229.412471122483	25395.04315799592	39	0.107825	0.10325
4950000.0	2	hom_alt	16	135.0625	6.417728537678524	122.05333467518822	149.45825900452292	39	0.107825	0.10325
4955000.0	0	hom_ref	1603	25590.420283048676	455.6738886615749	24712.068689601972	26499.991501667228	39	0.107825	0.10325
4955000.0	2	hom_alt	16	135.0625	6.417728537678524	122.05333467518822	149.45825900452292	39	0.107825	0.10325
4960000.0	0	hom_ref	1603	15833.018629684535	211.03419686114805	15424.450461543642	16252.409092495449	39	0.107825	0.10325
4960000.0	2	hom_alt	16	135.0625	6.417728537678524	122.05333467518822	149.45825900452292	39	0.107825	0.10325
4965000.0	0	hom_ref	1603	16182.013194873552	210.94763673139266	15773.49582065187	16601.11075036504	39	0.107825	0.10325
4965000.0	2	hom_alt	16	135.0625	6.417728537678524	122.05333467518822	149.45825900452292	39	0.107825	0.10325
4970000.0	0	hom_ref	1603	17275.983240501548	239.27970846897938	16812.966863536207	17751.750737901384	39	0.107825	0.10325
4970000.0	2	hom_alt	16	135.0625	6.417728537678524	122.05333467518822	149.45825900452292	39	0.107825	0.10325
4975000.0	0	hom_ref	1603	61057.554111232035	1306.6404494463643	58547.69402839353	63675.00848518592	39	0.107825	0.10325
4975000.0	2	hom_alt	16	135.0625	6.417728537678524	122.05333467518822	149.45825900452292	39	0.107825	0.10325
4980000.0	0	hom_ref	1603	19551.74499517105	310.07458941115436	18952.912663286606	20169.497910296763	39	0.107825	0.10325
4980000.0	2	hom_alt	16	135.0625	6.417728537678524	122.05333467518822	149.45825900452292	39	0.107825	0.10325
4985000.0	0	hom_ref	1603	19311.72282201411	271.72246823462035	18786.041200411684	19852.11436383563	39	0.107825	0.10325
4985000.0	2	hom_alt	16	135.0625	6.417728537678524	122.05333467518822	149.45825900452292	39	0.107825	0.10325
4990000.0	0	hom_ref	1603	28856.614375793783	433.2011473262749	28019.301847152066	29718.94866530752	39	0.107825	0.10325
4990000.0	2	hom_alt	16	135.0625	6.417728537678524	122.05333467518822	149.45825900452292	39	0.107825	0.10325
4995000.0	0	hom_ref	1603	21066.20523230698	309.75047111685024	20467.32395224986	21682.609994595565	39	0.107825	0.10325
4995000.0	2	hom_alt	16	135.0625	6.417728537678524	122.05333467518822	149.45825900452292	39	0.107825	0.10325
5000000.0	0	hom_ref	1603	18817.501851847752	308.36854941183753	18222.271078640366	19432.17584768332	39	0.107825	0.10325
5000000.0	2	hom_alt	16	135.0625	6.417728537678524	122.05333467518822	149.45825900452292	39	0.107825	0.10325
5005000.0	0	hom_ref	1603	16002.395884788119	173.0971035956514	15666.451722449816	16345.543878741173	39	0.107825	0.10325
5005000.0	2	hom_alt	16	135.0625	6.417728537678524	122.05333467518822	149.45825900452292	39	0.107825	0.10325
5010000.0	0	hom_ref	1603	15750.26165428955	198.1862148375427	15366.28802475442	16143.830037478972	39	0.107825	0.10325
5010000.0	2	hom_alt	16	135.0625	6.417728537678524	122.05333467518822	149.45825900452292	39	0.107825	0.10325
5015000.0	0	hom_ref	1603	17545.641863656238	214.47241883549492	17129.968837548215	17971.40154352717	39	0.107825	0.10325
5015000.0	2	hom_alt	16	135.0625	6.417728537678524	122.05333467518822	149.45825900452292	39	0.107825	0.10325
5020000.0	0	hom_ref	1603	19141.342807444056	348.98319561389303	18468.925922809543	19838.241054374965	39	0.107825	0.10325
5020000.0	2	hom_alt	16	4279.192913445667	2831.761095907453	1044.2251222645064	17535.961930099245	39	0.107825	0.10325
5025000.0	0	hom_ref	1603	14817.729372247026	256.58613849481867	14322.900469941835	15329.653669655354	39	0.107825	0.10325
5025000.0	2	hom_alt	16	4086.941726154891	2700.4288464132383	999.4511444685414	16712.265292234766	39	0.107825	0.10325
5030000.0	0	hom_ref	1603	13637.872580134808	254.5422886207103	13147.630083442924	14146.395002869438	39	0.107825	0.10325
5030000.0	2	hom_alt	16	4281.975027334632	2833.661637181587	1044.8730909550513	17547.882411210623	39	0.107825	0.10325
5035000.0	0	hom_ref	1603	17315.079766724946	266.66836493151624	16799.845497511076	17846.115749842178	39	0.107825	0.10325
5035000.0	2	hom_alt	16	3486.1090993548073	2289.9832364843555	859.5576457010793	14138.617361366256	39	0.107825	0.10325
5040000.0	0	hom_ref	1603	34277.630412853614	796.2810374733191	32750.81705442112	35875.62242394733	39	0.107825	0.10325
5040000.0	2	hom_alt	16	9368.134671837619	6308.1665822532905	2230.157402634806	39352.35563462933	39	0.107825	0.10325
5045000.0	0	hom_ref	1603	13926.371076507818	294.0456660908257	13361.396253800289	14515.235359884746	39	0.107825	0.10325
5045000.0	2	hom_alt	16	5058.786899533784	3364.324153738128	1225.8267221486335	20876.78823809459	39	0.107825	0.10325
5050000.0	0	hom_ref	1603	12360.499932989505	245.07448825123484	11889.026807808401	12850.66987090065	39	0.107825	0.10325
5050000.0	2	hom_alt	16	1261.7231323763258	770.4540786643973	343.3302944571829	4636.77481560562	39	0.107825	0.10325
5055000.0	0	hom_ref	1603	10113.014614902939	191.39714197697478	9744.482123104295	10495.484860991191	39	0.107825	0.10325
5055000.0	2	hom_alt	16	1867.7138052084772	777.705722541221	768.8889634933989	4536.877265499049	39	0.107825	0.10325
5060000.0	0	hom_ref	1603	12990.94941212904	213.9469630019852	12578.009504304142	13417.44626371488	39	0.107825	0.10325
5060000.0	2	hom_alt	16	7143.630428954283	2685.498084330278	3205.754071779816	15918.705728150004	39	0.107825	0.10325
5065000.0	0	hom_ref	1603	26240.018769007045	597.4001279778754	25094.028697342634	27438.34373118238	39	0.107825	0.10325
5065000.0	2	hom_alt	16	16930.290243536925	6433.500905396786	7531.955436544572	38055.81832569906	39	0.107825	0.10325
5070000.0	0	hom_ref	1603	28236.97403612043	586.1062284930337	27110.446216275937	29410.31277596084	39	0.107825	0.10325
5070000.0	2	hom_alt	16	17129.377737990664	6401.781758863735	7723.0234893928755	37992.3202478614	39	0.107825	0.10325
5075000.0	0	hom_ref	1603	16229.712420365864	255.62407300092377	15735.985377841183	16738.930478334893	39	0.107825	0.10325
5075000.0	2	hom_alt	16	4009.262444339879	2086.596881219498	1322.2132139597375	12157.029727040419	39	0.107825	0.10325
5080000.0	0	hom_ref	1603	15590.522026420726	242.140988064585	15122.737007006328	16072.776835548926	39	0.107825	0.10325
5080000.0	2	hom_alt	16	4667.146552945476	2169.3714190935107	1732.928595949713	12569.621736049263	39	0.107825	0.10325
5085000.0	0	hom_ref	1603	15647.750274151304	250.46777407735613	15164.103336335802	16146.822743913543	39	0.107825	0.10325
5085000.0	2	hom_alt	16	4600.70429565318	2192.983769530998	1665.6693787281188	12707.491826621706	39	0.107825	0.10325
5090000.0	0	hom_ref	1603	14985.065289171007	235.29220633132923	14530.586835784256	15453.758630567934	39	0.107825	0.10325
5090000.0	2	hom_alt	16	5033.941267682617	2012.9899596000862	2146.5711705228414	11805.136039494026	39	0.107825	0.10325
5095000.0	0	hom_ref	1603	13835.78853847663	180.55380804132554	13486.136026140151	14194.50642573935	39	0.107825	0.10325
5095000.0	2	hom_alt	16	7308.268449449898	2314.4773991966363	3720.9954936375652	14353.897450440496	39	0.107825	0.10325
5100000.0	0	hom_ref	1603	13009.86932904597	164.28856755670947	12691.58428537251	13336.136462799624	39	0.107825	0.10325
5100000.0	2	hom_alt	16	7537.72103804823	2252.8373404518557	3986.3763323796215	14252.853647041018	39	0.107825	0.10325
5105000.0	0	hom_ref	1603	12536.375519398372	155.1270620822685	12235.765030313492	12844.371461368622	39	0.107825	0.10325
5105000.0	2	hom_alt	16	6282.667458466001	2007.927761964585	3179.066811589806	12416.194038378297	39	0.107825	0.10325
5110000.0	0	hom_ref	1603	22054.07667190347	362.4952592236933	21354.401067237046	22776.6771036453	39	0.107825	0.10325
5110000.0	2	hom_alt	16	12759.685464194523	4270.911803917413	6251.7006153411385	26042.445594028643	39	0.107825	0.10325
5115000.0	0	hom_ref	1603	22278.671591360973	375.9233507181365	21553.3867926611	23028.36267220506	39	0.107825	0.10325
5115000.0	2	hom_alt	16	9975.964681902637	3578.199234605072	4644.417795443042	21427.846442284877	39	0.107825	0.10325
5120000.0	0	hom_ref	1603	18626.905761236827	521.738286520044	17631.148228633727	19678.900871272665	39	0.107825	0.10325
5120000.0	2	hom_alt	16	3216.078712778926	1034.4493015335563	1620.2552224208753	6383.662366065823	39	0.107825	0.10325
5125000.0	0	hom_ref	1603	11775.540933377106	236.0362033318569	11321.551785001375	12247.73484296905	39	0.107825	0.10325
5125000.0	2	hom_alt	16	3216.078712778926	1034.4493015335563	1620.2552224208753	6383.662366065823	39	0.107825	0.10325
5130000.0	0	hom_ref	1603	11668.847884395902	335.59242228482304	11028.823291446404	12346.01437986349	39	0.107825	0.10325
5130000.0	2	hom_alt	16	3119.6053783086336	997.7630721133637	1577.737021374109	6168.288874844461	39	0.107825	0.10325
5135000.0	0	hom_ref	1603	10728.566322965127	445.7840859618495	9888.867547348982	11639.566896324563	39	0.107825	0.10325
5135000.0	2	hom_alt	16	2799.935480498185	912.2371362785075	1398.158887083825	5607.115734395489	39	0.107825	0.10325
5140000.0	0	hom_ref	1603	13658.216771618183	265.2301416698383	13147.765328033995	14188.486083087615	39	0.107825	0.10325
5140000.0	2	hom_alt	16	4917.378813694682	1630.017174471689	2425.992708373988	9967.307120877656	39	0.107825	0.10325
5145000.0	0	hom_ref	1603	28017.82159217944	521.6209274492253	27013.14595298958	29059.863228715112	39	0.107825	0.10325
5145000.0	2	hom_alt	16	16756.44017288743	5390.197717203166	8441.328976864528	33262.332037656095	39	0.107825	0.10325
5150000.0	0	hom_ref	1603	28473.90386001817	507.7945249194998	27495.111157392712	29487.540399034348	39	0.107825	0.10325
5150000.0	2	hom_alt	16	17920.845105985005	5718.848002787992	9077.352566247735	35379.99509976749	39	0.107825	0.10325
5155000.0	0	hom_ref	1603	34182.8298839451	515.8868236728832	33185.776046282524	35209.83981947959	39	0.107825	0.10325
5155000.0	2	hom_alt	16	17183.627147492047	5535.402167692245	8648.173760925849	34143.28274463511	39	0.107825	0.10325
5160000.0	0	hom_ref	1603	53627.69459544058	990.4919773268499	51719.66833402013	55606.111180920314	39	0.107825	0.10325
5160000.0	2	hom_alt	16	30790.30674051609	10848.497961743664	14530.00727627707	65247.24806731009	39	0.107825	0.10325
5165000.0	0	hom_ref	1603	50557.30109528354	1009.5359700949621	48615.42728927538	52576.74027690844	39	0.107825	0.10325
5165000.0	2	hom_alt	16	36554.43528283666	11638.887818600982	18544.098149615776	72056.71195580787	39	0.107825	0.10325
5170000.0	0	hom_ref	1603	27858.019927058343	430.2204965810793	27026.818319535996	28714.784888142305	39	0.107825	0.10325
5170000.0	2	hom_alt	16	18091.751269602886	4826.557858308837	10245.342658838244	31947.341821585556	39	0.107825	0.10325
5175000.0	0	hom_ref	1603	21704.042103106854	340.4522409368265	21046.431830572485	22382.199861981142	39	0.107825	0.10325
5175000.0	2	hom_alt	16	14189.303678570352	3807.4688369307128	8008.8613994996795	25139.196302643937	39	0.107825	0.10325
5180000.0	0	hom_ref	1603	23436.983185968526	417.29100177263365	22632.616723613355	24269.936948398754	39	0.107825	0.10325
5180000.0	2	hom_alt	16	16221.0627786248	4708.753176966273	8737.113319492651	30115.539085553035	39	0.107825	0.10325
5185000.0	0	hom_ref	1603	25151.71946795913	457.21929917988774	24270.708567893213	26064.710489407316	39	0.107825	0.10325
5185000.0	2	hom_alt	16	13806.37229580152	3195.655282427638	8429.858106986525	22611.995783451737	39	0.107825	0.10325
