selection_coefficient	replicate	realized_population_allele_frequency	focal_allele_outcome	ancestry_seconds	slim_seconds	center_fraction_recent	center_mean_tmrca_generations	window_10000_fraction_recent	window_100000_fraction_recent	neutral_plateau_fraction_recent	neutral_plateau_mean_tmrca_generations	center_fraction_recent_mc_p_upper	window_10000_fraction_recent_mc_p_upper	window_100000_fraction_recent_mc_p_upper
0.001	47	0.0	lost	10.451107800006866	2.327895099995658	0.0065	15565.57051448913	0.006590909090909	0.0066782178217821	0.0081776859504132	19434.32609287668	0.9108910891089108	0.8613861386138614	0.8514851485148515
0.001	48	0.0	lost	10.326873800018802	2.320962500001769	0.005	12862.146721787569	0.0048181818181818	0.005019801980198	0.0095743801652892	21228.23276977879	0.9702970297029704	0.9702970297029704	0.9603960396039604
0.001	49	0.0	lost	5.303699899988715	2.846227400004864	0.012	20254.735947992325	0.0120454545454545	0.0119455445544554	0.0089049586776859	18537.7919982325	0.1386138613861386	0.0891089108910891	0.1089108910891089
0.001	50	0.0	lost	10.190900399989914	2.3968110000132583	0.0105	14326.701710406784	0.0104999999999999	0.0100940594059405	0.0091694214876033	21006.652902514208	0.3663366336633663	0.3465346534653465	0.3861386138613861
0.001	51	0.0	lost	9.534269600000698	2.3666799999773502	0.0075	25498.43883473613	0.0075	0.008039603960396	0.0093305785123966	19450.24533714929	0.7920792079207921	0.7920792079207921	0.6534653465346535
0.001	52	0.0	lost	7.088437400001567	2.840523899998516	0.0075	15511.527418491783	0.0075	0.0071930693069306	0.0078347107438016	20302.464831563128	0.7920792079207921	0.7920792079207921	0.7920792079207921
0.001	53	0.0	lost	11.532111700042153	2.557524200004991	0.0115	33922.35779080051	0.0115	0.0116336633663366	0.0081859504132231	20943.835316888883	0.198019801980198	0.198019801980198	0.1683168316831683
0.001	54	0.0	lost	10.853244000056293	2.6706522000022237	0.0065	14163.15682613154	0.0065454545454545	0.0064603960396039	0.0091404958677685	18959.10313426145	0.9108910891089108	0.8613861386138614	0.8712871287128713
0.001	55	0.0	lost	10.544370100018568	2.5527636999613605	0.0095	11042.365025157913	0.0094999999999999	0.0088217821782178	0.0084793388429752	19189.38595484974	0.5247524752475248	0.4851485148514851	0.6039603960396039
0.001	56	0.0	lost	10.9073527000146	2.852718899957836	0.007	21685.41104263484	0.007	0.0071584158415841	0.0087355371900826	21710.764341409063	0.8613861386138614	0.8316831683168316	0.7920792079207921
0.001	57	0.0	lost	11.458649899985176	2.6991155999712646	0.0055	40479.58744819953	0.0054999999999999	0.0056287128712871	0.0094710743801652	19959.40644639278	0.9504950495049505	0.9504950495049505	0.9504950495049505
0.001	58	0.0	lost	8.231443300028332	2.419743399950676	0.0065	21106.652029605924	0.0067272727272727	0.0068712871287128	0.0067479338842975	20137.077121727853	0.9108910891089108	0.8514851485148515	0.8514851485148515
0.001	59	0.0	lost	9.424565299996177	2.5876473000389524	0.01	14659.126257031032	0.0099999999999999	0.010509900990099	0.0103842975206611	20028.46986488377	0.4356435643564356	0.396039603960396	0.297029702970297
0.001	60	0.0	lost	8.860737600014545	2.4517609999747947	0.011	68352.6331697341	0.0109999999999999	0.0111138613861386	0.0085041322314049	20145.150039330518	0.2574257425742574	0.2574257425742574	0.2277227722772277
0.001	61	0.0	lost	7.109416200022679	2.435685400036164	0.0095	11973.020508854792	0.0093181818181818	0.0091930693069306	0.0093057851239669	18935.034665633128	0.5247524752475248	0.5247524752475248	0.5346534653465347
0.001	62	0.0	lost	10.145002299977932	2.768785999971442	0.0105	17826.495480648562	0.0104090909090909	0.0109900990099009	0.0076570247933884	18432.92506524487	0.3663366336633663	0.3663366336633663	0.2475247524752475
0.001	63	0.0	lost	10.394274200021757	2.4286717000068165	0.01	49353.79352284276	0.0099999999999999	0.0099702970297029	0.0094297520661157	20844.249630256872	0.4356435643564356	0.396039603960396	0.3861386138613861
0.001	64	0.0	lost	10.491832000028808	2.446932899998501	0.0085	30349.365274083702	0.0085	0.0088267326732673	0.0083057851239669	20410.04806399085	0.6435643564356436	0.6336633663366337	0.6039603960396039
0.001	65	0.0	lost	10.462905899970792	2.802250200009439	0.013	9959.408104019174	0.013	0.0122475247524752	0.0093181818181818	20751.721154305214	0.0594059405940594	0.0396039603960396	0.0594059405940594
0.001	66	0.0	lost	10.078202099946791	2.5221013999544084	0.007	14338.510265718392	0.007	0.007069306930693	0.0079008264462809	19838.46855323188	0.8613861386138614	0.8316831683168316	0.8118811881188119
0.001	67	0.0	lost	9.290222499985248	2.612937099998817	0.0055	13614.718911481186	0.006	0.0062475247524752	0.0090289256198347	19812.723558023543	0.9504950495049505	0.9405940594059404	0.8910891089108911
0.001	68	0.0	lost	9.829364700010046	2.7086378000094555	0.008	11416.206290679058	0.0077272727272727	0.007089108910891	0.0095702479338842	19406.668937084152	0.7227722772277227	0.7227722772277227	0.8118811881188119
0.001	69	0.0	lost	9.222048299969174	2.660609599959571	0.007	12648.296280056944	0.007	0.0069059405940594	0.0070165289256198	20533.040362257518	0.8613861386138614	0.8316831683168316	0.8514851485148515
0.001	70	0.0	lost	8.975997100002132	3.174144099990372	0.015	19060.082801767763	0.0152272727272727	0.0144603960396039	0.0101280991735537	20281.529500274224	0.0099009900990099	0.0099009900990099	0.0099009900990099
0.001	71	0.0	lost	9.978903300012462	2.873321400023997	0.0105	15045.019885496247	0.0107727272727272	0.0104306930693069	0.0098057851239669	19219.89589508653	0.3663366336633663	0.2574257425742574	0.3168316831683168
0.001	72	0.0	lost	10.268573800043669	2.4906773999682628	0.0065	59222.11216233963	0.0065	0.00659900990099	0.0067438016528925	20980.39177261757	0.9108910891089108	0.900990099009901	0.8613861386138614
0.001	73	0.0	lost	10.238695300009567	2.6676426000194624	0.0085	23698.06756252112	0.0085	0.0087623762376237	0.0083801652892562	19782.83077605285	0.6435643564356436	0.6336633663366337	0.6039603960396039
0.001	74	0.0	lost	5.160264200007077	2.888025399995968	0.0085	25642.159666073163	0.0084545454545454	0.0079950495049504	0.0091157024793388	19823.71247786216	0.6435643564356436	0.6336633663366337	0.6534653465346535
0.001	75	0.0	lost	10.802056499989703	2.648533099971246	0.013	11284.38071743228	0.013	0.0118118811881188	0.008995867768595	19122.594272114013	0.0594059405940594	0.0396039603960396	0.1287128712871287
0.001	76	0.00035	segregating	10.3505382000003	2.9785962000023574	0.013	17002.14250907112	0.013	0.013039603960396	0.0106033057851239	18848.570426186958	0.0594059405940594	0.0396039603960396	0.0297029702970297
0.001	77	0.0	lost	10.024153600039426	2.730762400024105	0.011	25805.56753350023	0.0109999999999999	0.0108564356435643	0.0093553719008264	22229.62412834436	0.2574257425742574	0.2574257425742574	0.2673267326732673
0.001	78	0.0	lost	8.037317500042263	2.538585399976	0.008	11452.92867401802	0.0079545454545454	0.0079603960396039	0.0078264462809917	20958.308833549923	0.7227722772277227	0.7128712871287128	0.6732673267326733
0.001	79	0.0	lost	10.592997700034177	2.6814584999810904	0.0095	35095.60687880632	0.0094999999999999	0.0094554455445544	0.0090619834710743	20202.16133601861	0.5247524752475248	0.4851485148514851	0.4851485148514851
0.001	80	0.0	lost	10.575949499965644	2.540756699978374	0.009	16429.003924237353	0.0089090909090909	0.0083663366336633	0.0095041322314049	20449.268069012887	0.5841584158415841	0.5742574257425742	0.6435643564356436
0.001	81	0.0	lost	10.2843185000238	2.5577993000042625	0.007	22021.41929099461	0.007	0.0073960396039603	0.0106652892561983	19223.652664271107	0.8613861386138614	0.8316831683168316	0.7623762376237624
0.001	82	0.0	lost	9.895271699992009	2.507869200024288	0.0085	19565.68808999079	0.0087272727272727	0.0085940594059405	0.0083099173553719	19257.393465790952	0.6435643564356436	0.5841584158415841	0.6237623762376238
0.001	83	0.0	lost	9.742660299991256	2.498935999989044	0.005	10973.84005774087	0.0051818181818181	0.0050841584158415	0.0093553719008264	19465.222460518165	0.9702970297029704	0.9504950495049505	0.9603960396039604
0.001	84	0.0	lost	9.93586209998466	2.609333999978844	0.0085	14053.108662350514	0.0085	0.0081336633663366	0.0076115702479338	19539.120469368798	0.6435643564356436	0.6336633663366337	0.6534653465346535
0.001	85	0.0	lost	9.533844099962153	2.9804752999916677	0.0065	15876.212804612796	0.0067272727272727	0.0069455445544554	0.0067520661157024	21116.865934769063	0.9108910891089108	0.8514851485148515	0.8316831683168316
0.001	86	0.0	lost	7.969171899952926	2.683167800016236	0.0075	14814.24159410978	0.007590909090909	0.0074554455445544	0.009297520661157	20779.52406017052	0.7920792079207921	0.7425742574257426	0.7623762376237624
0.001	87	0.0	lost	10.583816199970896	2.8378362999646924	0.006	39185.47625610828	0.0062272727272727	0.0063910891089108	0.0094752066115702	18870.459848879254	0.9504950495049505	0.9108910891089108	0.8811881188118812
0.001	88	0.0	lost	8.951595999998972	2.669613400008529	0.0105	15586.305502237048	0.0103636363636363	0.010549504950495	0.0088636363636363	20639.87818382207	0.3663366336633663	0.3663366336633663	0.297029702970297
0.001	89	0.0	lost	10.297556200006513	2.9305101999780163	0.009	22599.47253067635	0.0088181818181818	0.0092871287128712	0.0082107438016528	19259.446063711595	0.5841584158415841	0.5841584158415841	0.5148514851485149
0.001	90	0.0	lost	10.214352900045924	2.6350125999888405	0.008	18900.400810022154	0.008	0.0079851485148514	0.0101198347107438	21029.20108406017	0.7227722772277227	0.7029702970297029	0.6633663366336634
0.001	91	0.0	lost	7.696397899999283	2.554233599978033	0.011	12192.880517580876	0.0109999999999999	0.0108514851485148	0.007392561983471	19448.38251676317	0.2574257425742574	0.2574257425742574	0.2673267326732673
0.001	92	0.0	lost	9.901602800004184	2.479259699990507	0.0065	12563.313073483008	0.0065	0.0064504950495049	0.0096322314049586	19683.20504709357	0.9108910891089108	0.900990099009901	0.8712871287128713
0.001	93	0.0	lost	10.296688700036611	2.5695901000290178	0.005	28363.40851645225	0.0049999999999999	0.0049999999999999	0.0082727272727272	20089.731335386656	0.9702970297029704	0.9702970297029704	0.9603960396039604
0.001	94	0.0	lost	10.62991180003155	2.485143700032495	0.0085	23764.273794180022	0.0085	0.0085742574257425	0.0087809917355371	19536.068890615355	0.6435643564356436	0.6336633663366337	0.6237623762376238
0.001	95	0.0	lost	11.85484699998051	2.423322499962524	0.008	27050.41888097584	0.008	0.008	0.0090247933884297	21442.20551722796	0.7227722772277227	0.7029702970297029	0.6534653465346535
0.001	96	0.0	lost	12.685027099971194	3.0273528999532573	0.004	30917.90833937668	0.004	0.0043217821782178	0.00999173553719	21307.36005136716	1.0	1.0	0.99009900990099
0.001	97	0.0	lost	12.39557369996328	2.391940599947702	0.0115	7814.631658543702	0.0113636363636363	0.0103960396039603	0.0093099173553719	19471.69714253858	0.198019801980198	0.2079207920792079	0.3168316831683168
0.001	98	0.0	lost	12.984921399969608	2.931315599998925	0.0145	21112.5344200965	0.0142727272727272	0.0137128712871287	0.0090206611570247	19086.89138288781	0.0198019801980198	0.0198019801980198	0.0198019801980198
0.001	99	0.0	lost	9.83881330001168	2.7919802999822423	0.008	21181.288344454548	0.0080454545454545	0.0084801980198019	0.0081818181818181	20529.19328903912	0.7227722772277227	0.6633663366336634	0.6336633663366337
0.01	0	0.0	lost	13.131829800026026	2.3746367000276223	0.014	20543.677047803045	0.014	0.0140049504950495	0.0111859504132231	20749.811080984666	0.0198019801980198	0.0198019801980198	0.0099009900990099
0.01	1	0.0	lost	13.000023800006602	3.2384366000187583	0.0055	21568.12309915561	0.0054999999999999	0.005509900990099	0.0095867768595041	18532.473239499093	0.9504950495049505	0.9504950495049505	0.9504950495049505
0.01	2	0.0	lost	12.855719599989245	2.592912999971304	0.01	12907.2490112244	0.0099999999999999	0.0103168316831683	0.0075371900826446	19896.10718133632	0.4356435643564356	0.396039603960396	0.3168316831683168
0.01	3	0.0	lost	10.138899100013075	2.38779649999924	0.009	30281.75484361812	0.0087727272727272	0.0091188118811881	0.0090123966942148	20653.57506290349	0.5841584158415841	0.5841584158415841	0.5445544554455446
0.01	4	0.0	lost	12.57606539997505	2.6892702000332065	0.011	18050.539686867087	0.0109999999999999	0.0111188118811881	0.0096198347107438	20703.44682216857	0.2574257425742574	0.2574257425742574	0.2277227722772277
0.01	5	0.0	lost	13.930269100004807	2.416636800044216	0.011	11756.801927029248	0.0108636363636363	0.0109999999999999	0.0079834710743801	19980.85546967585	0.2574257425742574	0.2574257425742574	0.2475247524752475
0.01	6	0.0	lost	13.566253099997994	2.476276899978984	0.01	9104.43480052534	0.0099545454545454	0.0099207920792079	0.010995867768595	20705.07492625493	0.4356435643564356	0.4059405940594059	0.396039603960396
0.01	7	0.0	lost	13.34986920002848	2.383259399968665	0.012	14196.00291484824	0.012	0.0120247524752475	0.0089214876033057	19664.30176730546	0.1386138613861386	0.1287128712871287	0.099009900990099
0.01	8	0.0	lost	12.690062800014855	2.345545399992261	0.007	19850.80077489108	0.007	0.0069950495049504	0.008995867768595	19141.78913882838	0.8613861386138614	0.8316831683168316	0.8316831683168316
0.01	9	0.0	lost	13.01039180002408	3.042691400041804	0.012	29068.488716836557	0.012	0.0116138613861386	0.010297520661157	19916.68821225677	0.1386138613861386	0.1287128712871287	0.1683168316831683
0.01	10	0.0	lost	12.449219000001904	2.586018299974967	0.008	14386.354367505252	0.0082272727272727	0.0083217821782178	0.00849173553719	21169.385084150108	0.7227722772277227	0.6534653465346535	0.6435643564356436
0.01	11	0.0	lost	12.402083699998911	2.508153000031598	0.0085	17900.74433111927	0.0085454545454545	0.009009900990099	0.0088884297520661	20018.1528167432	0.6435643564356436	0.6039603960396039	0.5544554455445545
0.01	12	0.0	lost	7.414158599975053	2.6209723000065424	0.0095	44910.97505662767	0.0094999999999999	0.0091980198019801	0.0082148760330578	19810.357938289624	0.5247524752475248	0.4851485148514851	0.5346534653465347
0.01	13	0.0	lost	12.71435919997748	2.9654968000249937	0.0085	13775.434872476046	0.0085	0.008069306930693	0.0078429752066115	18371.612362442243	0.6435643564356436	0.6336633663366337	0.6534653465346535
0.01	14	0.0	lost	13.41829639999196	2.6273611999931745	0.0095	19761.116979258044	0.0092727272727272	0.009539603960396	0.0080702479338842	19601.21852824743	0.5247524752475248	0.5247524752475248	0.4653465346534653
0.01	15	0.0	lost	13.060885899991264	2.637896200001705	0.0085	12584.187213722898	0.0086818181818181	0.0084851485148514	0.0076570247933884	20152.77909701306	0.6435643564356436	0.594059405940594	0.6336633663366337
0.01	16	0.0	lost	11.02575860003708	3.085572400013916	0.0035	20936.891609084705	0.0035	0.0037772277227722	0.0083140495867768	18975.751094637348	1.0	1.0	1.0
0.01	17	0.0	lost	12.455681800027378	2.7247740000020717	0.007	10405.173169730466	0.0071363636363636	0.0073712871287128	0.007599173553719	19471.391723677287	0.8613861386138614	0.7920792079207921	0.7623762376237624
0.01	18	0.0	lost	13.472945800051091	2.745694799988996	0.012	19914.85931578087	0.0122272727272727	0.0124950495049504	0.0089256198347107	19499.833375524937	0.1386138613861386	0.0594059405940594	0.0396039603960396
0.01	19	0.0	lost	13.918486699985806	2.6568075999966823	0.0065	18797.76774908624	0.0065	0.0063811881188118	0.0099338842975206	20399.320424375703	0.9108910891089108	0.900990099009901	0.8811881188118812
0.01	20	0.0	lost	13.477035200048704	2.4998530999873765	0.0095	13633.436974209511	0.0094999999999999	0.0097871287128712	0.0082272727272727	19743.49615085855	0.5247524752475248	0.4851485148514851	0.4257425742574257
0.01	21	0.0	lost	11.60808309999993	2.6264648999786004	0.0045	40166.480507018285	0.0044999999999999	0.0050247524752475	0.0075702479338842	19551.408116368777	0.9801980198019802	0.9801980198019802	0.9603960396039604
0.01	22	0.0	lost	13.02604790002806	2.594869699969422	0.0095	32562.48734702261	0.009090909090909	0.0085148514851485	0.0096694214876033	20247.428416411956	0.5247524752475248	0.5247524752475248	0.6336633663366337
0.01	23	0.0	lost	12.856062200036831	2.931989100005012	0.0065	18092.19585252495	0.0065	0.0064999999999999	0.0072066115702479	19700.835663581387	0.9108910891089108	0.900990099009901	0.8712871287128713
0.01	24	0.0	lost	11.745838799979538	3.112341000000015	0.013	18522.265393153037	0.0127272727272727	0.0124009900990099	0.0091363636363636	19274.06828080381	0.0594059405940594	0.0594059405940594	0.0396039603960396
0.01	25	0.0	lost	12.37051999999676	2.5853303999756463	0.01	21172.19100273532	0.0099999999999999	0.0102227722772277	0.0091404958677685	21531.82957163247	0.4356435643564356	0.396039603960396	0.3465346534653465
0.01	26	0.0	lost	12.272587000043131	2.884408700047061	0.011	11387.672809232245	0.0107727272727272	0.0106584158415841	0.0087809917355371	19582.601411167023	0.2574257425742574	0.2574257425742574	0.2871287128712871
0.01	27	0.0	lost	13.23637980001513	2.751747499976773	0.0105	13289.67406342065	0.0104999999999999	0.0104405940594059	0.0106198347107438	20083.060686449917	0.3663366336633663	0.3465346534653465	0.297029702970297
0.01	28	0.0	lost	12.743838599999435	3.1693375000031665	0.009	12589.400732680127	0.0089999999999999	0.0091584158415841	0.0087561983471074	19677.07486581316	0.5841584158415841	0.5742574257425742	0.5445544554455446
0.01	29	0.0	lost	8.698173200013116	2.675619000045117	0.0055	11226.29009125806	0.005590909090909	0.0054752475247524	0.0083677685950413	18246.17990986785	0.9504950495049505	0.9504950495049505	0.9504950495049505
0.01	30	0.0	lost	12.465371300000696	3.0318857000092976	0.011	11711.476881692835	0.0109999999999999	0.011009900990099	0.0098347107438016	18585.132719921254	0.2574257425742574	0.2574257425742574	0.2277227722772277
0.01	31	0.0	lost	13.605014000029769	2.4509442999842577	0.009	14899.3714312989	0.0092727272727272	0.0096930693069306	0.0071239669421487	20701.39884898445	0.5841584158415841	0.5247524752475248	0.4455445544554455
0.01	32	0.0	lost	11.898524400021415	3.371723499963992	0.0105	18433.913391953665	0.0104090909090909	0.0099455445544554	0.0090165289256198	20579.7442022791	0.3663366336633663	0.3663366336633663	0.3861386138613861
0.01	33	0.0	lost	13.364518299989868	2.827528900001198	0.005	11289.713933595263	0.0048636363636363	0.0045544554455445	0.0082644628099173	19747.511774615	0.9702970297029704	0.9702970297029704	0.9801980198019802
0.01	34	0.0	lost	13.626641800045036	3.016787300002761	0.006	35114.91230644308	0.0059090909090909	0.0060841584158415	0.0085785123966942	20173.142970033805	0.9504950495049505	0.9504950495049505	0.900990099009901
0.01	35	0.0	lost	13.966742199962027	2.984552200010512	0.0055	21382.445998780982	0.0054999999999999	0.0057227722772277	0.0095247933884297	20413.539060892865	0.9504950495049505	0.9504950495049505	0.9405940594059404
0.01	36	0.0073	segregating	13.442391599994153	2.8280041000107303	0.0045	28893.67473073109	0.0046818181818181	0.0047871287128712	0.0095578512396694	19996.663968269157	0.9801980198019802	0.9801980198019802	0.9801980198019802
0.01	37	0.0	lost	12.32525330001954	2.627504899981432	0.0095	21894.792938857478	0.0094999999999999	0.0103613861386138	0.0094338842975206	19213.132121197075	0.5247524752475248	0.4851485148514851	0.3168316831683168
0.01	38	0.0	lost	9.781864200020207	2.4675595000153407	0.009	29215.3739799446	0.0091818181818181	0.0094702970297029	0.0093595041322314	18320.78025317989	0.5841584158415841	0.5247524752475248	0.4851485148514851
