demography_id	target_allele_frequency	statistic_scope	metric	statistic	threshold_years	n_neutral	n_folds	fold_sizes	minimum_training_null	maximum_training_null	mean_crossfit_p	fraction_crossfit_p_le_0_05	ks_uniform_p	calibration_note
ancient_eurasia_han_introgression	0.2	focal_nearest	p_tmrca_lt_threshold	p_hom_ref	30000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506172839506	0.05	0.964374178567	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	focal_nearest	p_tmrca_lt_threshold	p_hom_ref	40000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506172839506	0.05	0.872907841757	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	focal_nearest	p_tmrca_lt_threshold	p_hom_ref	50000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506172839506	0.06	0.98220293938	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	focal_nearest	p_tmrca_lt_threshold	p_overall	1000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506172839506	0.05	0.999962936483	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	focal_nearest	p_tmrca_lt_threshold	p_overall	4500	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506172839506	0.05	0.995118042621	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	focal_nearest	p_tmrca_lt_threshold	p_overall	10000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506172839506	0.05	0.990300765082	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	focal_nearest	p_tmrca_lt_threshold	p_overall	20000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506172839506	0.04	0.952279036591	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	focal_nearest	p_tmrca_lt_threshold	p_overall	30000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506172839506	0.05	0.908409027826	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	focal_nearest	p_tmrca_lt_threshold	p_overall	40000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506172839506	0.04	0.982692873816	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	focal_nearest	p_tmrca_lt_threshold	p_overall	50000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506172839506	0.04	0.988596581084	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	region_mean	mean_tmrca_generations	tmrca_hom_ref_minus_hom_alt	0	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506172839506	0.05	0.87920453829	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	region_mean	normalized_cdf_area	cdf_area_heterozygous	0	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506172839506	0.05	0.981703470923	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	region_mean	normalized_cdf_area	cdf_area_hom_alt	0	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506172839506	0.05	0.984558836699	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	region_mean	normalized_cdf_area	cdf_area_hom_alt_minus_hom_ref	0	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506172839506	0.05	0.997293758635	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	region_mean	normalized_cdf_area	cdf_area_hom_ref	0	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506172839506	0.04	0.967429613052	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	region_mean	normalized_cdf_area	cdf_area_overall	0	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506172839506	0.04	0.864837924182	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	region_mean	p_tmrca_lt_threshold	p_heterozygous	1000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506172839506	0.04	0.93797743956	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	region_mean	p_tmrca_lt_threshold	p_heterozygous	4500	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506172839506	0.06	0.99822892245	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	region_mean	p_tmrca_lt_threshold	p_heterozygous	10000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506172839506	0.05	0.955959129474	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	region_mean	p_tmrca_lt_threshold	p_heterozygous	20000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506172839506	0.05	0.863198126755	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	region_mean	p_tmrca_lt_threshold	p_heterozygous	30000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506172839506	0.04	0.994082006656	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	region_mean	p_tmrca_lt_threshold	p_heterozygous	40000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506172839506	0.04	0.964374178567	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	region_mean	p_tmrca_lt_threshold	p_heterozygous	50000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506172839506	0.04	0.864837924182	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	region_mean	p_tmrca_lt_threshold	p_hom_alt	1000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506172839506	0.04	0.999822024347	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	region_mean	p_tmrca_lt_threshold	p_hom_alt	4500	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506172839506	0.05	0.997748083783	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	region_mean	p_tmrca_lt_threshold	p_hom_alt	10000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506172839506	0.05	0.964374178567	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	region_mean	p_tmrca_lt_threshold	p_hom_alt	20000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506172839506	0.05	0.814146123005	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	region_mean	p_tmrca_lt_threshold	p_hom_alt	30000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506172839506	0.05	0.973670163986	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	region_mean	p_tmrca_lt_threshold	p_hom_alt	40000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506172839506	0.05	0.91895665479	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	region_mean	p_tmrca_lt_threshold	p_hom_alt	50000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506172839506	0.05	0.9635827884	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	1000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506172839506	0.04	0.99966514452	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	4500	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506172839506	0.05	0.997851664245	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	10000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506172839506	0.05	0.995842356889	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	20000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506172839506	0.05	0.998694001013	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	30000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506172839506	0.05	0.9474250292	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	40000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506172839506	0.05	0.994082006656	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	50000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506172839506	0.05	0.988596581084	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	region_mean	p_tmrca_lt_threshold	p_hom_ref	1000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506172839506	0.05	0.999202749935	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	region_mean	p_tmrca_lt_threshold	p_hom_ref	4500	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506172839506	0.05	0.971686293814	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	region_mean	p_tmrca_lt_threshold	p_hom_ref	10000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506172839506	0.04	0.9474250292	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	region_mean	p_tmrca_lt_threshold	p_hom_ref	20000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506172839506	0.04	0.952279036591	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	region_mean	p_tmrca_lt_threshold	p_hom_ref	30000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506172839506	0.05	0.991811142462	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	region_mean	p_tmrca_lt_threshold	p_hom_ref	40000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506172839506	0.04	0.999406404599	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	region_mean	p_tmrca_lt_threshold	p_hom_ref	50000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506172839506	0.05	0.999055329617	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	region_mean	p_tmrca_lt_threshold	p_overall	1000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506172839506	0.04	0.997293758635	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	region_mean	p_tmrca_lt_threshold	p_overall	4500	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506172839506	0.06	0.997413539818	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	region_mean	p_tmrca_lt_threshold	p_overall	10000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506172839506	0.05	0.982692873816	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	region_mean	p_tmrca_lt_threshold	p_overall	20000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506172839506	0.04	0.985002287152	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	region_mean	p_tmrca_lt_threshold	p_overall	30000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506172839506	0.04	0.994082006656	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	region_mean	p_tmrca_lt_threshold	p_overall	40000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506172839506	0.04	0.841141400522	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.2	region_mean	p_tmrca_lt_threshold	p_overall	50000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506172839506	0.04	0.908409027826	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	focal_nearest	mean_tmrca_generations	tmrca_hom_ref_minus_hom_alt	0	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506172839506	0.05	0.999290152061	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	focal_nearest	normalized_cdf_area	cdf_area_heterozygous	0	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506172839506	0.04	0.905667630009	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	focal_nearest	normalized_cdf_area	cdf_area_hom_alt	0	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506172839506	0.05	0.994301395511	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	focal_nearest	normalized_cdf_area	cdf_area_hom_alt_minus_hom_ref	0	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506172839506	0.06	0.999726851932	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	focal_nearest	normalized_cdf_area	cdf_area_hom_ref	0	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506172839506	0.05	0.989302301125	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	focal_nearest	normalized_cdf_area	cdf_area_overall	0	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506172839506	0.05	0.998047513259	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	focal_nearest	p_tmrca_lt_threshold	p_heterozygous	1000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506172839506	0.06	0.995118042621	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	focal_nearest	p_tmrca_lt_threshold	p_heterozygous	4500	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506172839506	0.06	0.997293758635	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	focal_nearest	p_tmrca_lt_threshold	p_heterozygous	10000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506172839506	0.06	0.997041190224	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	focal_nearest	p_tmrca_lt_threshold	p_heterozygous	20000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506172839506	0.04	0.998945274449	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	focal_nearest	p_tmrca_lt_threshold	p_heterozygous	30000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506172839506	0.05	0.997640602287	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	focal_nearest	p_tmrca_lt_threshold	p_heterozygous	40000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506172839506	0.04	0.950371307779	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	focal_nearest	p_tmrca_lt_threshold	p_heterozygous	50000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506172839506	0.04	0.905667630009	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	focal_nearest	p_tmrca_lt_threshold	p_hom_alt	1000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506172839506	0.04	0.986686447909	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	focal_nearest	p_tmrca_lt_threshold	p_hom_alt	4500	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506172839506	0.04	0.974310370278	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	focal_nearest	p_tmrca_lt_threshold	p_hom_alt	10000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506172839506	0.05	0.997169676083	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	focal_nearest	p_tmrca_lt_threshold	p_hom_alt	20000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506172839506	0.05	0.986278680785	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	focal_nearest	p_tmrca_lt_threshold	p_hom_alt	30000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506172839506	0.05	0.994301395511	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	focal_nearest	p_tmrca_lt_threshold	p_hom_alt	40000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506172839506	0.05	0.996628283881	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	focal_nearest	p_tmrca_lt_threshold	p_hom_alt	50000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506172839506	0.04	0.998694001013	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	1000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506172839506	0.06	0.989643040678	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	4500	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506172839506	0.04	0.979060517923	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	10000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506172839506	0.05	0.997041190224	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	20000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506172839506	0.06	0.998047513259	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	30000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506172839506	0.05	0.995842356889	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	40000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506172839506	0.05	0.974310370278	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	50000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506172839506	0.05	0.994082006656	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	focal_nearest	p_tmrca_lt_threshold	p_hom_ref	1000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506172839506	0.06	0.986278680785	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	focal_nearest	p_tmrca_lt_threshold	p_hom_ref	4500	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506172839506	0.07	0.999290152061	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	focal_nearest	p_tmrca_lt_threshold	p_hom_ref	10000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506172839506	0.04	0.999536582707	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	focal_nearest	p_tmrca_lt_threshold	p_hom_ref	20000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506172839506	0.04	0.999536582707	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	focal_nearest	p_tmrca_lt_threshold	p_hom_ref	30000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506172839506	0.06	0.998624200652	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	focal_nearest	p_tmrca_lt_threshold	p_hom_ref	40000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506172839506	0.05	0.999290152061	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	focal_nearest	p_tmrca_lt_threshold	p_hom_ref	50000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506172839506	0.06	0.971003753121	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	focal_nearest	p_tmrca_lt_threshold	p_overall	1000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506172839506	0.04	0.920227331993	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	focal_nearest	p_tmrca_lt_threshold	p_overall	4500	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506172839506	0.05	0.804824763981	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
ancient_eurasia_han_introgression	0.3	focal_nearest	p_tmrca_lt_threshold	p_overall	10000	100	5	"{""0"": 20, ""1"": 20, ""2"": 20, ""3"": 20, ""4"": 20}"	80	80	0.506172839506	0.05	0.996329100217	primary held-out diagnostic; deterministic folds are shared across estimands and finite-null p-values are discrete
