demography_id	target_allele_frequency	selection_coefficient	statistic_scope	metric	statistic	threshold_years	n_selected	mean_within_selection_score	median_within_selection_score	sd_within_selection_score	mean_ci95_low	mean_ci95_high	n_nonzero	n_positive	sign_test_p_upper	bootstrap_draws	bootstrap_seed	sign_test_bh_q_upper
ancient_eurasia_han_introgression	0.3	0.005	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	4500	10	-0.00524625373403	-0.0035816666156	0.0133571188904	-0.0137888668409	0.00227487226558	10	4	0.828125	2000	309616173	0.9453125
ancient_eurasia_han_introgression	0.3	0.005	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	10000	10	-0.00610575864262	-0.0069142953226	0.0150721425624	-0.0152322880444	0.00254458720978	10	4	0.828125	2000	3956931133	0.9453125
ancient_eurasia_han_introgression	0.3	0.005	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	20000	10	-0.00595799212349	-0.00593894493495	0.0161565943235	-0.0155692646394	0.00321912578368	10	3	0.9453125	2000	2834867171	0.9453125
ancient_eurasia_han_introgression	0.3	0.005	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	30000	10	-0.0053430224754	-0.0061396736974	0.0165786250978	-0.0150226033622	0.00416992052536	10	3	0.9453125	2000	3547449953	0.9453125
ancient_eurasia_han_introgression	0.3	0.005	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	40000	10	-0.0047419753851	-0.0069674064215	0.0168813146395	-0.0144480402446	0.00579281309393	10	3	0.9453125	2000	1677062657	0.9453125
ancient_eurasia_han_introgression	0.3	0.005	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	50000	10	-0.0042266097862	-0.0064521558975	0.0171912301164	-0.014173675331	0.00580300457332	10	3	0.9453125	2000	662109758	0.9453125
ancient_eurasia_han_introgression	0.3	0.01	focal_nearest	mean_tmrca_generations	tmrca_hom_ref_minus_hom_alt	0	10	12671.2858415	11443.2081037	6307.53837907	9056.52789106	16334.6774542	10	10	0.0009765625	2000	3188814744	0.0009765625
ancient_eurasia_han_introgression	0.3	0.01	focal_nearest	normalized_cdf_area	cdf_area_hom_alt_minus_hom_ref	0	10	0.118358601087	0.136850553663	0.0687740419538	0.0780638309241	0.157264057476	10	10	0.0009765625	2000	3420607000	0.0009765625
ancient_eurasia_han_introgression	0.3	0.01	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	1000	10	-3.76294513646e-05	-0.00356164663829	0.0218375138718	-0.0125770739621	0.0124253208714	10	4	0.828125	2000	2807475252	0.828125
ancient_eurasia_han_introgression	0.3	0.01	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	4500	10	0.0269569058103	-0.00207434554035	0.0628079136436	-0.00475714600446	0.0659845414371	10	4	0.828125	2000	1249797548	0.828125
ancient_eurasia_han_introgression	0.3	0.01	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	10000	10	0.0568127776455	0.0503278420249	0.069635488871	0.0197898012114	0.101591281893	10	8	0.0546875	2000	2008092708	0.0765625
ancient_eurasia_han_introgression	0.3	0.01	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	20000	10	0.106225112572	0.107583807936	0.0747193684392	0.0597580228782	0.15017332665	10	9	0.0107421875	2000	2803465930	0.018798828125
ancient_eurasia_han_introgression	0.3	0.01	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	30000	10	0.147310997263	0.183509090028	0.0865234452396	0.0959876481371	0.196179816243	10	10	0.0009765625	2000	1266290091	0.00227864583333
ancient_eurasia_han_introgression	0.3	0.01	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	40000	10	0.17967385275	0.201950154464	0.0990554089468	0.121964289713	0.234953413767	10	10	0.0009765625	2000	310070806	0.00227864583333
ancient_eurasia_han_introgression	0.3	0.01	focal_nearest	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	50000	10	0.204861998369	0.215354369567	0.109460355775	0.140946414005	0.270080528686	10	10	0.0009765625	2000	1175986325	0.00227864583333
ancient_eurasia_han_introgression	0.3	0.01	region_mean	mean_tmrca_generations	tmrca_hom_ref_minus_hom_alt	0	10	277.72917095	398.89906905	1182.06131899	-375.127184829	973.082687071	10	7	0.171875	2000	2797262075	0.171875
ancient_eurasia_han_introgression	0.3	0.01	region_mean	normalized_cdf_area	cdf_area_hom_alt_minus_hom_ref	0	10	0.00619065697377	0.000807609334093	0.030013024725	-0.0094721159887	0.0255710505457	10	5	0.623046875	2000	4084552873	0.623046875
ancient_eurasia_han_introgression	0.3	0.01	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	1000	10	-0.00128466864529	-0.0026670034947	0.0188851075656	-0.011442370066	0.0114235183409	10	2	0.9892578125	2000	2561687637	0.9892578125
ancient_eurasia_han_introgression	0.3	0.01	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	4500	10	0.0023938765729	-0.0008342071479	0.0275761625059	-0.0119508257202	0.020441883615	10	5	0.623046875	2000	2583804890	0.726888020833
ancient_eurasia_han_introgression	0.3	0.01	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	10000	10	0.00413704295461	0.0019992960666	0.0294713120087	-0.0121381057147	0.023656943216	10	6	0.376953125	2000	3659757684	0.726888020833
ancient_eurasia_han_introgression	0.3	0.01	region_mean	p_tmrca_lt_threshold	p_hom_alt_minus_hom_ref	20000	10	0.0061512041567	0.00142448258005	0.0309156299108	-0.0107888675475	0.0262139353607	10	5	0.623046875	2000	2535107200	0.726888020833
