arm	method	genotype_class	threshold_years	quantile	statistic	null_mean	n_neutral_exceeding	p_corrected	significant_rule
denovo_s0p005	decode_meanp	overall	10000.0	0.1	0.078237647086	0.08399950186776667	147	0.49169435215946844	False
denovo_s0p005	decode_meanp	overall	10000.0	0.25	0.11199747674999999	0.08399950186776667	44	0.14950166112956811	False
denovo_s0p005	decode_meanp	overall	10000.0	0.5	0.1627238483	0.08399950186776667	5	0.019933554817275746	False
denovo_s0p005	decode_meanp	overall	10000.0	0.75	0.2181825504	0.08399950186776667	0	0.0033222591362126247	True
denovo_s0p005	decode_meanp	overall	10000.0	0.9	0.25367621892	0.08399950186776667	0	0.0033222591362126247	True
denovo_s0p005	decode_meanp	overall	20000.0	0.1	0.13544780585	0.1463080011477	145	0.4850498338870432	False
denovo_s0p005	decode_meanp	overall	20000.0	0.25	0.190562411525	0.1463080011477	48	0.16279069767441862	False
denovo_s0p005	decode_meanp	overall	20000.0	0.5	0.29315797025	0.1463080011477	4	0.016611295681063124	False
denovo_s0p005	decode_meanp	overall	20000.0	0.75	0.3765022991	0.1463080011477	0	0.0033222591362126247	True
denovo_s0p005	decode_meanp	overall	20000.0	0.9	0.4372976226200001	0.1463080011477	0	0.0033222591362126247	True
denovo_s0p005	decode_meanp	overall	30000.0	0.1	0.17871479849	0.19414361391813334	150	0.5016611295681063	False
denovo_s0p005	decode_meanp	overall	30000.0	0.25	0.24773770912499998	0.19414361391813334	54	0.18272425249169436	False
denovo_s0p005	decode_meanp	overall	30000.0	0.5	0.3850265451	0.19414361391813334	5	0.019933554817275746	False
denovo_s0p005	decode_meanp	overall	30000.0	0.75	0.481627535	0.19414361391813334	0	0.0033222591362126247	True
denovo_s0p005	decode_meanp	overall	30000.0	0.9	0.5479116471000002	0.19414361391813334	0	0.0033222591362126247	True
denovo_s0p005	decode_meanp	overall	40000.0	0.1	0.20961288762	0.23248722517933335	155	0.5182724252491694	False
denovo_s0p005	decode_meanp	overall	40000.0	0.25	0.291484284775	0.23248722517933335	57	0.19269102990033224	False
denovo_s0p005	decode_meanp	overall	40000.0	0.5	0.45004228725	0.23248722517933335	5	0.019933554817275746	False
denovo_s0p005	decode_meanp	overall	40000.0	0.75	0.568636772875	0.23248722517933335	1	0.006644518272425249	True
denovo_s0p005	decode_meanp	overall	40000.0	0.9	0.6346859620500002	0.23248722517933335	0	0.0033222591362126247	True
denovo_s0p005	decode_meanp	overall	50000.0	0.1	0.23408761798	0.26428471205866666	159	0.53156146179402	False
denovo_s0p005	decode_meanp	overall	50000.0	0.25	0.32169805884999997	0.26428471205866666	68	0.2292358803986711	False
denovo_s0p005	decode_meanp	overall	50000.0	0.5	0.49880036805	0.26428471205866666	5	0.019933554817275746	False
denovo_s0p005	decode_meanp	overall	50000.0	0.75	0.6344954732	0.26428471205866666	1	0.006644518272425249	True
denovo_s0p005	decode_meanp	overall	50000.0	0.9	0.70317846519	0.26428471205866666	0	0.0033222591362126247	True
denovo_s0p005	decode_meanp	overall	75000.0	0.1	0.28193883193999997	0.32563642895666667	172	0.574750830564784	False
denovo_s0p005	decode_meanp	overall	75000.0	0.25	0.384422022	0.32563642895666667	81	0.2724252491694352	False
denovo_s0p005	decode_meanp	overall	75000.0	0.5	0.5910906392999999	0.32563642895666667	10	0.036544850498338874	False
denovo_s0p005	decode_meanp	overall	75000.0	0.75	0.7306110568249999	0.32563642895666667	1	0.006644518272425249	True
denovo_s0p005	decode_meanp	overall	75000.0	0.9	0.79306468429	0.32563642895666667	0	0.0033222591362126247	True
denovo_s0p005	truth	carrier_carrier	1000.0	0.1	0.0002251102695208082	0.0004786666666666667	259	0.8637873754152824	False
denovo_s0p005	truth	carrier_carrier	1000.0	0.25	0.00033900492499298873	0.0004786666666666667	215	0.717607973421927	False
denovo_s0p005	truth	carrier_carrier	1000.0	0.5	0.0005592998096294163	0.0004786666666666667	103	0.34551495016611294	False
denovo_s0p005	truth	carrier_carrier	1000.0	0.75	0.0008313959029164515	0.0004786666666666667	17	0.059800664451827246	False
denovo_s0p005	truth	carrier_carrier	1000.0	0.9	0.0013589422394066125	0.0004786666666666667	0	0.0033222591362126247	True
denovo_s0p005	truth	carrier_carrier	5000.0	0.1	0.0024095288554013584	0.0026056666666666667	181	0.6046511627906976	False
denovo_s0p005	truth	carrier_carrier	5000.0	0.25	0.0028233394740611447	0.0026056666666666667	89	0.29900332225913623	False
denovo_s0p005	truth	carrier_carrier	5000.0	0.5	0.0035354397238957338	0.0026056666666666667	15	0.053156146179401995	False
denovo_s0p005	truth	carrier_carrier	5000.0	0.75	0.004967522967467489	0.0026056666666666667	0	0.0033222591362126247	True
denovo_s0p005	truth	carrier_carrier	5000.0	0.9	0.007945875262948437	0.0026056666666666667	0	0.0033222591362126247	True
denovo_s0p005	truth	carrier_carrier	10000.0	0.1	0.007589540751545554	0.007359	122	0.40863787375415284	False
denovo_s0p005	truth	carrier_carrier	10000.0	0.25	0.00883831080210423	0.007359	29	0.09966777408637874	False
denovo_s0p005	truth	carrier_carrier	10000.0	0.5	0.011306762141663944	0.007359	2	0.009966777408637873	False
denovo_s0p005	truth	carrier_carrier	10000.0	0.75	0.017194905829809756	0.007359	0	0.0033222591362126247	True
denovo_s0p005	truth	carrier_carrier	10000.0	0.9	0.02529871212854681	0.007359	0	0.0033222591362126247	True
denovo_s0p005	truth	carrier_carrier	20000.0	0.1	0.052449912393203395	0.04594566666666666	62	0.20930232558139536	False
denovo_s0p005	truth	carrier_carrier	20000.0	0.25	0.06383546916048732	0.04594566666666666	10	0.036544850498338874	False
denovo_s0p005	truth	carrier_carrier	20000.0	0.5	0.09008068451333962	0.04594566666666666	0	0.0033222591362126247	True
denovo_s0p005	truth	carrier_carrier	20000.0	0.75	0.1568277725532326	0.04594566666666666	0	0.0033222591362126247	True
denovo_s0p005	truth	carrier_carrier	20000.0	0.9	0.3041230095081552	0.04594566666666666	0	0.0033222591362126247	True
denovo_s0p005	truth	carrier_carrier	30000.0	0.1	0.12833753466058573	0.10093533333333334	37	0.12624584717607973	False
denovo_s0p005	truth	carrier_carrier	30000.0	0.25	0.17240572345448305	0.10093533333333334	6	0.023255813953488372	False
denovo_s0p005	truth	carrier_carrier	30000.0	0.5	0.26978385665211635	0.10093533333333334	0	0.0033222591362126247	True
denovo_s0p005	truth	carrier_carrier	30000.0	0.75	0.4536108754529738	0.10093533333333334	0	0.0033222591362126247	True
denovo_s0p005	truth	carrier_carrier	30000.0	0.9	0.9066644518272432	0.10093533333333334	0	0.0033222591362126247	True
denovo_s0p005	truth	carrier_carrier	40000.0	0.1	0.27074799199035976	0.15520733333333334	7	0.026578073089700997	False
denovo_s0p005	truth	carrier_carrier	40000.0	0.25	0.3727384055737262	0.15520733333333334	1	0.006644518272425249	True
denovo_s0p005	truth	carrier_carrier	40000.0	0.5	0.538088235908712	0.15520733333333334	0	0.0033222591362126247	True
denovo_s0p005	truth	carrier_carrier	40000.0	0.75	1.0	0.15520733333333334	0	0.0033222591362126247	True
denovo_s0p005	truth	carrier_carrier	40000.0	0.9	1.0	0.15520733333333334	0	0.0033222591362126247	True
denovo_s0p005	truth	carrier_carrier	50000.0	0.1	0.5183475068575009	0.20062233333333335	0	0.0033222591362126247	True
denovo_s0p005	truth	carrier_carrier	50000.0	0.25	0.7582391261445212	0.20062233333333335	0	0.0033222591362126247	True
denovo_s0p005	truth	carrier_carrier	50000.0	0.5	1.0	0.20062233333333335	0	0.0033222591362126247	True
denovo_s0p005	truth	carrier_carrier	50000.0	0.75	1.0	0.20062233333333335	0	0.0033222591362126247	True
denovo_s0p005	truth	carrier_carrier	50000.0	0.9	1.0	0.20062233333333335	0	0.0033222591362126247	True
denovo_s0p005	truth	carrier_carrier	75000.0	0.1	1.0	0.28886799999999996	0	0.0033222591362126247	True
denovo_s0p005	truth	carrier_carrier	75000.0	0.25	1.0	0.28886799999999996	0	0.0033222591362126247	True
denovo_s0p005	truth	carrier_carrier	75000.0	0.5	1.0	0.28886799999999996	0	0.0033222591362126247	True
denovo_s0p005	truth	carrier_carrier	75000.0	0.75	1.0	0.28886799999999996	0	0.0033222591362126247	True
denovo_s0p005	truth	carrier_carrier	75000.0	0.9	1.0	0.28886799999999996	0	0.0033222591362126247	True
denovo_s0p005	truth	carrier_noncarrier	1000.0	0.1	0.0	0.0004786666666666667	300	1.0	False
denovo_s0p005	truth	carrier_noncarrier	1000.0	0.25	0.0	0.0004786666666666667	300	1.0	False
denovo_s0p005	truth	carrier_noncarrier	1000.0	0.5	0.0	0.0004786666666666667	300	1.0	False
denovo_s0p005	truth	carrier_noncarrier	1000.0	0.75	0.0	0.0004786666666666667	300	1.0	False
denovo_s0p005	truth	carrier_noncarrier	1000.0	0.9	0.0	0.0004786666666666667	300	1.0	False
denovo_s0p005	truth	carrier_noncarrier	5000.0	0.1	0.0	0.0026056666666666667	300	1.0	False
denovo_s0p005	truth	carrier_noncarrier	5000.0	0.25	0.0	0.0026056666666666667	300	1.0	False
denovo_s0p005	truth	carrier_noncarrier	5000.0	0.5	0.0	0.0026056666666666667	300	1.0	False
denovo_s0p005	truth	carrier_noncarrier	5000.0	0.75	0.0	0.0026056666666666667	300	1.0	False
denovo_s0p005	truth	carrier_noncarrier	5000.0	0.9	0.0	0.0026056666666666667	300	1.0	False
denovo_s0p005	truth	carrier_noncarrier	10000.0	0.1	0.0	0.007359	300	1.0	False
denovo_s0p005	truth	carrier_noncarrier	10000.0	0.25	0.0	0.007359	300	1.0	False
denovo_s0p005	truth	carrier_noncarrier	10000.0	0.5	0.0	0.007359	300	1.0	False
denovo_s0p005	truth	carrier_noncarrier	10000.0	0.75	0.0	0.007359	300	1.0	False
denovo_s0p005	truth	carrier_noncarrier	10000.0	0.9	0.0	0.007359	300	1.0	False
denovo_s0p005	truth	carrier_noncarrier	20000.0	0.1	0.0	0.04594566666666666	300	1.0	False
denovo_s0p005	truth	carrier_noncarrier	20000.0	0.25	0.0	0.04594566666666666	300	1.0	False
denovo_s0p005	truth	carrier_noncarrier	20000.0	0.5	0.0	0.04594566666666666	300	1.0	False
denovo_s0p005	truth	carrier_noncarrier	20000.0	0.75	0.0	0.04594566666666666	300	1.0	False
denovo_s0p005	truth	carrier_noncarrier	20000.0	0.9	0.0	0.04594566666666666	300	1.0	False
denovo_s0p005	truth	carrier_noncarrier	30000.0	0.1	0.0	0.10093533333333334	300	1.0	False
denovo_s0p005	truth	carrier_noncarrier	30000.0	0.25	0.0	0.10093533333333334	300	1.0	False
denovo_s0p005	truth	carrier_noncarrier	30000.0	0.5	0.0	0.10093533333333334	300	1.0	False
denovo_s0p005	truth	carrier_noncarrier	30000.0	0.75	0.0	0.10093533333333334	300	1.0	False
denovo_s0p005	truth	carrier_noncarrier	30000.0	0.9	0.0	0.10093533333333334	300	1.0	False
denovo_s0p005	truth	carrier_noncarrier	40000.0	0.1	0.0	0.15520733333333334	300	1.0	False
denovo_s0p005	truth	carrier_noncarrier	40000.0	0.25	0.0	0.15520733333333334	300	1.0	False
denovo_s0p005	truth	carrier_noncarrier	40000.0	0.5	0.0	0.15520733333333334	300	1.0	False
denovo_s0p005	truth	carrier_noncarrier	40000.0	0.75	0.0	0.15520733333333334	300	1.0	False
denovo_s0p005	truth	carrier_noncarrier	40000.0	0.9	0.0	0.15520733333333334	300	1.0	False
denovo_s0p005	truth	carrier_noncarrier	50000.0	0.1	0.0	0.20062233333333335	300	1.0	False
denovo_s0p005	truth	carrier_noncarrier	50000.0	0.25	0.0	0.20062233333333335	300	1.0	False
denovo_s0p005	truth	carrier_noncarrier	50000.0	0.5	0.0	0.20062233333333335	300	1.0	False
denovo_s0p005	truth	carrier_noncarrier	50000.0	0.75	0.0	0.20062233333333335	300	1.0	False
denovo_s0p005	truth	carrier_noncarrier	50000.0	0.9	0.0	0.20062233333333335	300	1.0	False
denovo_s0p005	truth	carrier_noncarrier	75000.0	0.1	0.0	0.28886799999999996	300	1.0	False
denovo_s0p005	truth	carrier_noncarrier	75000.0	0.25	0.0	0.28886799999999996	300	1.0	False
denovo_s0p005	truth	carrier_noncarrier	75000.0	0.5	0.0	0.28886799999999996	300	1.0	False
denovo_s0p005	truth	carrier_noncarrier	75000.0	0.75	0.05840532535588502	0.28886799999999996	300	1.0	False
denovo_s0p005	truth	carrier_noncarrier	75000.0	0.9	0.2789892696434753	0.28886799999999996	122	0.40863787375415284	False
denovo_s0p005	truth	noncarrier_noncarrier	1000.0	0.1	0.0	0.0004786666666666667	300	1.0	False
denovo_s0p005	truth	noncarrier_noncarrier	1000.0	0.25	0.0	0.0004786666666666667	300	1.0	False
denovo_s0p005	truth	noncarrier_noncarrier	1000.0	0.5	0.000725689404934688	0.0004786666666666667	32	0.10963455149501661	False
denovo_s0p005	truth	noncarrier_noncarrier	1000.0	0.75	0.0022026431718061676	0.0004786666666666667	0	0.0033222591362126247	True
denovo_s0p005	truth	noncarrier_noncarrier	1000.0	0.9	0.006730470234599043	0.0004786666666666667	0	0.0033222591362126247	True
denovo_s0p005	truth	noncarrier_noncarrier	5000.0	0.1	0.0022029222362978454	0.0026056666666666667	216	0.7209302325581395	False
denovo_s0p005	truth	noncarrier_noncarrier	5000.0	0.25	0.0032318879612173446	0.0026056666666666667	34	0.11627906976744186	False
denovo_s0p005	truth	noncarrier_noncarrier	5000.0	0.5	0.006202618883528601	0.0026056666666666667	0	0.0033222591362126247	True
denovo_s0p005	truth	noncarrier_noncarrier	5000.0	0.75	0.0125	0.0026056666666666667	0	0.0033222591362126247	True
denovo_s0p005	truth	noncarrier_noncarrier	5000.0	0.9	0.025938879651396157	0.0026056666666666667	0	0.0033222591362126247	True
denovo_s0p005	truth	noncarrier_noncarrier	10000.0	0.1	0.008278304400373842	0.007359	69	0.23255813953488372	False
denovo_s0p005	truth	noncarrier_noncarrier	10000.0	0.25	0.011111111111111112	0.007359	3	0.013289036544850499	False
denovo_s0p005	truth	noncarrier_noncarrier	10000.0	0.5	0.01706827309236948	0.007359	0	0.0033222591362126247	True
denovo_s0p005	truth	noncarrier_noncarrier	10000.0	0.75	0.028037383177570093	0.007359	0	0.0033222591362126247	True
denovo_s0p005	truth	noncarrier_noncarrier	10000.0	0.9	0.050500484339683585	0.007359	0	0.0033222591362126247	True
denovo_s0p005	truth	noncarrier_noncarrier	20000.0	0.1	0.04505429546994035	0.04594566666666666	146	0.4883720930232558	False
denovo_s0p005	truth	noncarrier_noncarrier	20000.0	0.25	0.05601469237832874	0.04594566666666666	33	0.11295681063122924	False
denovo_s0p005	truth	noncarrier_noncarrier	20000.0	0.5	0.07471264367816093	0.04594566666666666	3	0.013289036544850499	False
denovo_s0p005	truth	noncarrier_noncarrier	20000.0	0.75	0.10365853658536585	0.04594566666666666	0	0.0033222591362126247	True
denovo_s0p005	truth	noncarrier_noncarrier	20000.0	0.9	0.1695486111111112	0.04594566666666666	0	0.0033222591362126247	True
denovo_s0p005	truth	noncarrier_noncarrier	30000.0	0.1	0.08373909965911903	0.10093533333333334	219	0.7308970099667774	False
denovo_s0p005	truth	noncarrier_noncarrier	30000.0	0.25	0.1028169014084507	0.10093533333333334	113	0.3787375415282392	False
denovo_s0p005	truth	noncarrier_noncarrier	30000.0	0.5	0.13161131611316113	0.10093533333333334	32	0.10963455149501661	False
denovo_s0p005	truth	noncarrier_noncarrier	30000.0	0.75	0.1875	0.10093533333333334	4	0.016611295681063124	False
denovo_s0p005	truth	noncarrier_noncarrier	30000.0	0.9	0.2807751147373789	0.10093533333333334	0	0.0033222591362126247	True
denovo_s0p005	truth	noncarrier_noncarrier	40000.0	0.1	0.12422270396671878	0.15520733333333334	222	0.7408637873754153	False
denovo_s0p005	truth	noncarrier_noncarrier	40000.0	0.25	0.144640234948605	0.15520733333333334	159	0.53156146179402	False
denovo_s0p005	truth	noncarrier_noncarrier	40000.0	0.5	0.20270270270270271	0.15520733333333334	40	0.1362126245847176	False
denovo_s0p005	truth	noncarrier_noncarrier	40000.0	0.75	0.2770700636942675	0.15520733333333334	4	0.016611295681063124	False
denovo_s0p005	truth	noncarrier_noncarrier	40000.0	0.9	0.3832448528005682	0.15520733333333334	1	0.006644518272425249	True
denovo_s0p005	truth	noncarrier_noncarrier	50000.0	0.1	0.1601405926946933	0.20062233333333335	221	0.7375415282392026	False
denovo_s0p005	truth	noncarrier_noncarrier	50000.0	0.25	0.20180722891566266	0.20062233333333335	123	0.4119601328903654	False
denovo_s0p005	truth	noncarrier_noncarrier	50000.0	0.5	0.24489795918367346	0.20062233333333335	57	0.19269102990033224	False
denovo_s0p005	truth	noncarrier_noncarrier	50000.0	0.75	0.3183952198036705	0.20062233333333335	14	0.04983388704318937	False
denovo_s0p005	truth	noncarrier_noncarrier	50000.0	0.9	0.4238597951011496	0.20062233333333335	1	0.006644518272425249	True
denovo_s0p005	truth	noncarrier_noncarrier	75000.0	0.1	0.21386350560835185	0.28886799999999996	228	0.760797342192691	False
denovo_s0p005	truth	noncarrier_noncarrier	75000.0	0.25	0.24087591240875914	0.28886799999999996	181	0.6046511627906976	False
denovo_s0p005	truth	noncarrier_noncarrier	75000.0	0.5	0.3053835159599809	0.28886799999999996	96	0.3222591362126246	False
denovo_s0p005	truth	noncarrier_noncarrier	75000.0	0.75	0.3984375	0.28886799999999996	43	0.1461794019933555	False
denovo_s0p005	truth	noncarrier_noncarrier	75000.0	0.9	0.5109542631281763	0.28886799999999996	15	0.053156146179401995	False
denovo_s0p005	truth	overall	1000.0	0.1	0.0002	0.0004786666666666667	289	0.9634551495016611	False
denovo_s0p005	truth	overall	1000.0	0.25	0.0003	0.0004786666666666667	259	0.8637873754152824	False
denovo_s0p005	truth	overall	1000.0	0.5	0.0005	0.0004786666666666667	157	0.5249169435215947	False
denovo_s0p005	truth	overall	1000.0	0.75	0.0006	0.0004786666666666667	103	0.34551495016611294	False
denovo_s0p005	truth	overall	1000.0	0.9	0.0007	0.0004786666666666667	57	0.19269102990033224	False
denovo_s0p005	truth	overall	5000.0	0.1	0.00199	0.0026056666666666667	269	0.8970099667774086	False
denovo_s0p005	truth	overall	5000.0	0.25	0.0023	0.0026056666666666667	216	0.7209302325581395	False
denovo_s0p005	truth	overall	5000.0	0.5	0.0026	0.0026056666666666667	156	0.521594684385382	False
denovo_s0p005	truth	overall	5000.0	0.75	0.003	0.0026056666666666667	77	0.2591362126245847	False
denovo_s0p005	truth	overall	5000.0	0.9	0.003310000000000001	0.0026056666666666667	22	0.07641196013289037	False
denovo_s0p005	truth	overall	10000.0	0.1	0.00649	0.007359	230	0.7674418604651163	False
denovo_s0p005	truth	overall	10000.0	0.25	0.00715	0.007359	161	0.5382059800664452	False
denovo_s0p005	truth	overall	10000.0	0.5	0.00795	0.007359	89	0.29900332225913623	False
denovo_s0p005	truth	overall	10000.0	0.75	0.0088	0.007359	37	0.12624584717607973	False
denovo_s0p005	truth	overall	10000.0	0.9	0.00952	0.007359	12	0.04318936877076412	False
denovo_s0p005	truth	overall	20000.0	0.1	0.04273	0.04594566666666666	184	0.6146179401993356	False
denovo_s0p005	truth	overall	20000.0	0.25	0.04885	0.04594566666666666	96	0.3222591362126246	False
denovo_s0p005	truth	overall	20000.0	0.5	0.0569	0.04594566666666666	28	0.09634551495016612	False
denovo_s0p005	truth	overall	20000.0	0.75	0.06925	0.04594566666666666	8	0.029900332225913623	False
denovo_s0p005	truth	overall	20000.0	0.9	0.08866	0.04594566666666666	0	0.0033222591362126247	True
denovo_s0p005	truth	overall	30000.0	0.1	0.08901	0.10093533333333334	189	0.6312292358803987	False
denovo_s0p005	truth	overall	30000.0	0.25	0.1234	0.10093533333333334	45	0.15282392026578073	False
denovo_s0p005	truth	overall	30000.0	0.5	0.14625	0.10093533333333334	18	0.06312292358803986	False
denovo_s0p005	truth	overall	30000.0	0.75	0.194425	0.10093533333333334	4	0.016611295681063124	False
denovo_s0p005	truth	overall	30000.0	0.9	0.24008000000000013	0.10093533333333334	1	0.006644518272425249	True
denovo_s0p005	truth	overall	40000.0	0.1	0.17801999999999998	0.15520733333333334	66	0.22259136212624583	False
denovo_s0p005	truth	overall	40000.0	0.25	0.223325	0.15520733333333334	27	0.09302325581395349	False
denovo_s0p005	truth	overall	40000.0	0.5	0.28785	0.15520733333333334	4	0.016611295681063124	False
denovo_s0p005	truth	overall	40000.0	0.75	0.40602499999999997	0.15520733333333334	0	0.0033222591362126247	True
denovo_s0p005	truth	overall	40000.0	0.9	0.54026	0.15520733333333334	0	0.0033222591362126247	True
denovo_s0p005	truth	overall	50000.0	0.1	0.25101	0.20062233333333335	54	0.18272425249169436	False
denovo_s0p005	truth	overall	50000.0	0.25	0.3175	0.20062233333333335	15	0.053156146179401995	False
denovo_s0p005	truth	overall	50000.0	0.5	0.4857	0.20062233333333335	0	0.0033222591362126247	True
denovo_s0p005	truth	overall	50000.0	0.75	0.67965	0.20062233333333335	0	0.0033222591362126247	True
denovo_s0p005	truth	overall	50000.0	0.9	0.89329	0.20062233333333335	0	0.0033222591362126247	True
denovo_s0p005	truth	overall	75000.0	0.1	0.29264	0.28886799999999996	109	0.3654485049833887	False
denovo_s0p005	truth	overall	75000.0	0.25	0.431775	0.28886799999999996	35	0.11960132890365449	False
denovo_s0p005	truth	overall	75000.0	0.5	0.68375	0.28886799999999996	1	0.006644518272425249	True
denovo_s0p005	truth	overall	75000.0	0.75	0.857875	0.28886799999999996	0	0.0033222591362126247	True
denovo_s0p005	truth	overall	75000.0	0.9	0.92691	0.28886799999999996	0	0.0033222591362126247	True
pulse_delayed_s0p005	decode	overall	1000.0	0.1	0.0004	0.00063	262	0.8737541528239202	False
pulse_delayed_s0p005	decode	overall	1000.0	0.25	0.0005	0.00063	228	0.760797342192691	False
pulse_delayed_s0p005	decode	overall	1000.0	0.5	0.0006	0.00063	185	0.6179401993355482	False
pulse_delayed_s0p005	decode	overall	1000.0	0.75	0.0008	0.00063	85	0.2857142857142857	False
pulse_delayed_s0p005	decode	overall	1000.0	0.9	0.001010000000000001	0.00063	16	0.05647840531561462	False
pulse_delayed_s0p005	decode	overall	5000.0	0.1	0.00389	0.004874333333333333	244	0.813953488372093	False
pulse_delayed_s0p005	decode	overall	5000.0	0.25	0.004375	0.004874333333333333	193	0.6445182724252492	False
pulse_delayed_s0p005	decode	overall	5000.0	0.5	0.0051	0.004874333333333333	127	0.42524916943521596	False
pulse_delayed_s0p005	decode	overall	5000.0	0.75	0.006	0.004874333333333333	49	0.16611295681063123	False
pulse_delayed_s0p005	decode	overall	5000.0	0.9	0.007320000000000002	0.004874333333333333	8	0.029900332225913623	False
pulse_delayed_s0p005	decode	overall	10000.0	0.1	0.0157	0.021820000000000003	266	0.8870431893687708	False
pulse_delayed_s0p005	decode	overall	10000.0	0.25	0.017849999999999998	0.021820000000000003	225	0.7508305647840532	False
pulse_delayed_s0p005	decode	overall	10000.0	0.5	0.0214	0.021820000000000003	141	0.4717607973421927	False
pulse_delayed_s0p005	decode	overall	10000.0	0.75	0.026425	0.021820000000000003	44	0.14950166112956811	False
pulse_delayed_s0p005	decode	overall	10000.0	0.9	0.03143	0.021820000000000003	16	0.05647840531561462	False
pulse_delayed_s0p005	decode	overall	20000.0	0.1	0.04918	0.07635933333333332	282	0.9401993355481728	False
pulse_delayed_s0p005	decode	overall	20000.0	0.25	0.05675	0.07635933333333332	233	0.7774086378737541	False
pulse_delayed_s0p005	decode	overall	20000.0	0.5	0.0693	0.07635933333333332	159	0.53156146179402	False
pulse_delayed_s0p005	decode	overall	20000.0	0.75	0.08424999999999999	0.07635933333333332	91	0.30564784053156147	False
pulse_delayed_s0p005	decode	overall	20000.0	0.9	0.10167000000000004	0.07635933333333332	40	0.1362126245847176	False
pulse_delayed_s0p005	decode	overall	30000.0	0.1	0.07575000000000001	0.13027566666666668	285	0.9501661129568106	False
pulse_delayed_s0p005	decode	overall	30000.0	0.25	0.093975	0.13027566666666668	231	0.770764119601329	False
pulse_delayed_s0p005	decode	overall	30000.0	0.5	0.11224999999999999	0.13027566666666668	172	0.574750830564784	False
pulse_delayed_s0p005	decode	overall	30000.0	0.75	0.13997500000000002	0.13027566666666668	93	0.3122923588039867	False
pulse_delayed_s0p005	decode	overall	30000.0	0.9	0.16615000000000002	0.13027566666666668	52	0.1760797342192691	False
pulse_delayed_s0p005	decode	overall	40000.0	0.1	0.09749000000000001	0.17705100000000001	289	0.9634551495016611	False
pulse_delayed_s0p005	decode	overall	40000.0	0.25	0.11965	0.17705100000000001	250	0.8338870431893688	False
pulse_delayed_s0p005	decode	overall	40000.0	0.5	0.14845	0.17705100000000001	174	0.5813953488372093	False
pulse_delayed_s0p005	decode	overall	40000.0	0.75	0.173975	0.17705100000000001	123	0.4119601328903654	False
pulse_delayed_s0p005	decode	overall	40000.0	0.9	0.22228	0.17705100000000001	58	0.19601328903654486	False
pulse_delayed_s0p005	decode	overall	50000.0	0.1	0.11291999999999999	0.2158123333333333	292	0.973421926910299	False
pulse_delayed_s0p005	decode	overall	50000.0	0.25	0.137375	0.2158123333333333	262	0.8737541528239202	False
pulse_delayed_s0p005	decode	overall	50000.0	0.5	0.17245	0.2158123333333333	185	0.6179401993355482	False
pulse_delayed_s0p005	decode	overall	50000.0	0.75	0.202475	0.2158123333333333	131	0.43853820598006643	False
pulse_delayed_s0p005	decode	overall	50000.0	0.9	0.25033	0.2158123333333333	77	0.2591362126245847	False
pulse_delayed_s0p005	decode	overall	75000.0	0.1	0.15622	0.28657900000000003	288	0.9601328903654485	False
pulse_delayed_s0p005	decode	overall	75000.0	0.25	0.1819	0.28657900000000003	268	0.893687707641196	False
pulse_delayed_s0p005	decode	overall	75000.0	0.5	0.21239999999999998	0.28657900000000003	212	0.707641196013289	False
pulse_delayed_s0p005	decode	overall	75000.0	0.75	0.254025	0.28657900000000003	145	0.4850498338870432	False
pulse_delayed_s0p005	decode	overall	75000.0	0.9	0.31779999999999997	0.28657900000000003	88	0.2956810631229236	False
pulse_delayed_s0p005	decode_meanp	overall	1000.0	0.1	0.0059593841405	0.00937465100261	289	0.9634551495016611	False
pulse_delayed_s0p005	decode_meanp	overall	1000.0	0.25	0.00692382662025	0.00937465100261	255	0.8504983388704319	False
pulse_delayed_s0p005	decode_meanp	overall	1000.0	0.5	0.0082077092885	0.00937465100261	177	0.5913621262458472	False
pulse_delayed_s0p005	decode_meanp	overall	1000.0	0.75	0.00965858635775	0.00937465100261	105	0.3521594684385382	False
pulse_delayed_s0p005	decode_meanp	overall	1000.0	0.9	0.011729231823000001	0.00937465100261	55	0.18604651162790697	False
pulse_delayed_s0p005	decode_meanp	overall	5000.0	0.1	0.026174042737	0.04503344287813334	293	0.9767441860465116	False
pulse_delayed_s0p005	decode_meanp	overall	5000.0	0.25	0.0320284561325	0.04503344287813334	260	0.867109634551495	False
pulse_delayed_s0p005	decode_meanp	overall	5000.0	0.5	0.037869204925	0.04503344287813334	185	0.6179401993355482	False
pulse_delayed_s0p005	decode_meanp	overall	5000.0	0.75	0.044817169510000004	0.04503344287813334	118	0.3953488372093023	False
pulse_delayed_s0p005	decode_meanp	overall	5000.0	0.9	0.053785416763000006	0.04503344287813334	64	0.2159468438538206	False
pulse_delayed_s0p005	decode_meanp	overall	10000.0	0.1	0.047533402154	0.08399950186776667	292	0.973421926910299	False
pulse_delayed_s0p005	decode_meanp	overall	10000.0	0.25	0.05967448259	0.08399950186776667	257	0.8571428571428571	False
pulse_delayed_s0p005	decode_meanp	overall	10000.0	0.5	0.06845456605	0.08399950186776667	197	0.6578073089700996	False
pulse_delayed_s0p005	decode_meanp	overall	10000.0	0.75	0.08224282263999999	0.08399950186776667	126	0.4219269102990033	False
pulse_delayed_s0p005	decode_meanp	overall	10000.0	0.9	0.09738566129500002	0.08399950186776667	74	0.24916943521594684	False
