arm	method	genotype_class	threshold_years	n_replicates	n_null	mean_af	mean_statistic	null_mean	auc	power_rule	power_p_corrected	median_p
denovo_s0p003	truth	carrier_noncarrier	50000.0	100	300	0.4623499999999999	0.0	0.20062233333333335	0.0	0.0	0.0	1.0
denovo_s0p003	truth	noncarrier_noncarrier	50000.0	97	300	0.4475257731958763	0.25703394980220273	0.20062233333333335	0.6712371134020618	0.07216494845360824	0.08247422680412371	0.23588039867109634
denovo_s0p003	truth	overall	50000.0	100	300	0.4623499999999999	0.320826	0.20062233333333335	0.7377166666666666	0.25	0.26	0.12624584717607973
denovo_s0p004	truth	carrier_carrier	50000.0	99	300	0.6188383838383837	0.8475864215196813	0.20062233333333335	0.9982828282828284	0.898989898989899	0.9191919191919192	0.0033222591362126247
denovo_s0p004	truth	carrier_noncarrier	50000.0	100	300	0.6128	0.0	0.20062233333333335	0.0	0.0	0.0	1.0
denovo_s0p004	truth	noncarrier_noncarrier	50000.0	95	300	0.5945789473684211	0.2635584051233162	0.20062233333333335	0.7076842105263158	0.08421052631578947	0.08421052631578947	0.2026578073089701
denovo_s0p004	truth	overall	50000.0	100	300	0.6128	0.39520799999999995	0.20062233333333335	0.8544833333333334	0.32	0.33	0.026578073089700997
denovo_s0p005	truth	carrier_carrier	50000.0	100	300	0.7357	0.8761440819980205	0.20062233333333335	0.9977333333333334	0.95	0.95	0.0033222591362126247
denovo_s0p005	truth	carrier_noncarrier	50000.0	100	300	0.7357	0.0	0.20062233333333335	0.0	0.0	0.0	1.0
denovo_s0p005	truth	noncarrier_noncarrier	50000.0	77	300	0.6690909090909091	0.28198572345570105	0.20062233333333335	0.723982683982684	0.1038961038961039	0.1038961038961039	0.19269102990033224
denovo_s0p005	truth	overall	50000.0	100	300	0.7357	0.517336	0.20062233333333335	0.93645	0.58	0.61	0.0049833887043189366
pulse_delayed_s0p005	truth	carrier_carrier	50000.0	88	300	0.3131818181818182	0.8957255788700866	0.20062233333333335	0.9996969696969696	0.9886363636363636	0.9886363636363636	0.0033222591362126247
pulse_delayed_s0p005	truth	carrier_noncarrier	50000.0	100	300	0.2801	0.0	0.20062233333333335	0.0	0.0	0.0	1.0
pulse_delayed_s0p005	truth	noncarrier_noncarrier	50000.0	100	300	0.2801	0.21148067380463548	0.20062233333333335	0.5426000000000001	0.03	0.03	0.43687707641196016
pulse_delayed_s0p005	truth	overall	50000.0	100	300	0.2801	0.200914	0.20062233333333335	0.48211666666666664	0.01	0.02	0.5282392026578073
pulse_s0p003	truth	carrier_carrier	50000.0	95	300	0.5405263157894737	0.8613081174251034	0.20062233333333335	0.9991929824561403	0.9789473684210527	0.9789473684210527	0.0033222591362126247
pulse_s0p003	truth	carrier_noncarrier	50000.0	99	300	0.5207070707070708	0.0	0.20062233333333335	0.0	0.0	0.0	1.0
pulse_s0p003	truth	noncarrier_noncarrier	50000.0	97	300	0.5021134020618556	0.2376120506565298	0.20062233333333335	0.6340549828178694	0.041237113402061855	0.05154639175257732	0.32558139534883723
pulse_s0p003	truth	overall	50000.0	100	300	0.5155000000000001	0.32043900000000003	0.20062233333333335	0.7498166666666668	0.25	0.25	0.10132890365448505
pulse_s0p004	truth	carrier_carrier	50000.0	98	300	0.6880102040816327	0.7807471805545363	0.20062233333333335	0.9970068027210885	0.9081632653061225	0.9183673469387755	0.0033222591362126247
pulse_s0p004	truth	carrier_noncarrier	50000.0	100	300	0.67495	0.0	0.20062233333333335	0.0	0.0	0.0	1.0
pulse_s0p004	truth	noncarrier_noncarrier	50000.0	81	300	0.6060493827160495	0.26914582080558813	0.20062233333333335	0.6887860082304528	0.13580246913580246	0.13580246913580246	0.30564784053156147
pulse_s0p004	truth	overall	50000.0	100	300	0.67495	0.40942899999999993	0.20062233333333335	0.8725166666666668	0.41	0.41	0.026578073089700997
pulse_s0p005	truth	carrier_carrier	50000.0	100	300	0.8032499999999999	0.7853609560791264	0.20062233333333335	0.9967666666666668	0.92	0.93	0.0033222591362126247
pulse_s0p005	truth	carrier_noncarrier	50000.0	97	300	0.7971649484536081	0.0	0.20062233333333335	0.0	0.0	0.0	1.0
pulse_s0p005	truth	noncarrier_noncarrier	50000.0	70	300	0.7338571428571429	0.30178572163470957	0.20062233333333335	0.7876190476190477	0.17142857142857143	0.17142857142857143	0.11960132890365449
pulse_s0p005	truth	overall	50000.0	100	300	0.8032499999999999	0.5258970000000001	0.20062233333333335	0.9460000000000001	0.64	0.65	0.0033222591362126247
denovo_delayed_s0p01	decode	overall	75000.0	100	300	0.01875	0.283892	0.28657900000000003	0.5044333333333334	0.01	0.01	0.46179401993355484
denovo_delayed_s0p05	decode	overall	75000.0	100	300	0.78925	0.7222329999999998	0.28657900000000003	0.94595	0.64	0.71	0.006644518272425249
denovo_s0p003	decode	overall	75000.0	100	300	0.4623499999999999	0.37008899999999995	0.28657900000000003	0.61925	0.09	0.11	0.38870431893687707
denovo_s0p004	decode	overall	75000.0	100	300	0.6128	0.46469699999999997	0.28657900000000003	0.7933666666666669	0.15	0.18	0.1079734219269103
denovo_s0p005	decode	overall	75000.0	100	300	0.7357	0.560649	0.28657900000000003	0.8508333333333333	0.33	0.38	0.026578073089700997
pulse_delayed_s0p005	decode	overall	75000.0	100	300	0.2801	0.22263100000000005	0.28657900000000003	0.3251	0.0	0.0	0.7093023255813953
pulse_s0p003	decode	overall	75000.0	100	300	0.5155000000000001	0.3254420000000001	0.28657900000000003	0.5901833333333333	0.02	0.03	0.4119601328903655
pulse_s0p004	decode	overall	75000.0	100	300	0.67495	0.443825	0.28657900000000003	0.7463666666666664	0.13	0.18	0.1345514950166113
pulse_s0p005	decode	overall	75000.0	100	300	0.8032499999999999	0.5487709999999999	0.28657900000000003	0.8581	0.32	0.32	0.054817275747508304
denovo_delayed_s0p01	decode_meanp	overall	75000.0	100	300	0.01875	0.32301616305599995	0.32563642895666667	0.49729999999999996	0.01	0.01	0.5099667774086378
denovo_delayed_s0p05	decode_meanp	overall	75000.0	100	300	0.78925	0.7334494398310001	0.32563642895666667	0.9408	0.69	0.7	0.0033222591362126247
denovo_s0p003	decode_meanp	overall	75000.0	100	300	0.4623499999999999	0.39260936479099995	0.32563642895666667	0.5963999999999999	0.09	0.1	0.4318936877076412
denovo_s0p004	decode_meanp	overall	75000.0	100	300	0.6128	0.478495164023	0.32563642895666667	0.7748000000000002	0.17	0.17	0.12956810631229237
denovo_s0p005	decode_meanp	overall	75000.0	100	300	0.7357	0.561845720019	0.32563642895666667	0.8316999999999999	0.37	0.37	0.036544850498338874
pulse_delayed_s0p005	decode_meanp	overall	75000.0	100	300	0.2801	0.24861533865600002	0.32563642895666667	0.28059999999999996	0.0	0.0	0.8006644518272426
pulse_s0p003	decode_meanp	overall	75000.0	100	300	0.5155000000000001	0.34088202776000004	0.32563642895666667	0.5321666666666667	0.02	0.02	0.4750830564784053
pulse_s0p004	decode_meanp	overall	75000.0	100	300	0.67495	0.4508775006830001	0.32563642895666667	0.7056333333333333	0.14	0.14	0.1760797342192691
pulse_s0p005	decode_meanp	overall	75000.0	100	300	0.8032499999999999	0.548838212541	0.32563642895666667	0.8383666666666666	0.29	0.31	0.07308970099667775
denovo_delayed_s0p01	truth	carrier_carrier	75000.0	1	300	0.125	1.0	0.28886799999999996	1.0	1.0	1.0	0.0033222591362126247
denovo_delayed_s0p01	truth	carrier_noncarrier	75000.0	82	300	0.022865853658536585	0.2847040097466034	0.28886799999999996	0.4502439024390244	0.024390243902439025	0.024390243902439025	0.5448504983388704
denovo_delayed_s0p01	truth	noncarrier_noncarrier	75000.0	100	300	0.01875	0.29727179200860043	0.28886799999999996	0.5303000000000001	0.01	0.01	0.4069767441860465
denovo_delayed_s0p01	truth	overall	75000.0	100	300	0.01875	0.297123	0.28886799999999996	0.5316500000000001	0.01	0.01	0.4069767441860465
denovo_delayed_s0p05	truth	carrier_carrier	75000.0	100	300	0.78925	1.0	0.28886799999999996	1.0	1.0	1.0	0.0033222591362126247
denovo_delayed_s0p05	truth	carrier_noncarrier	75000.0	100	300	0.78925	0.30308216221104944	0.28886799999999996	0.4906333333333333	0.07	0.08	0.4036544850498339
denovo_delayed_s0p05	truth	noncarrier_noncarrier	75000.0	78	300	0.7432692307692307	0.3058571009090776	0.28886799999999996	0.5507264957264958	0.02564102564102564	0.02564102564102564	0.40199335548172754
denovo_delayed_s0p05	truth	overall	75000.0	100	300	0.78925	0.76436	0.28886799999999996	0.9702833333333334	0.78	0.79	0.0033222591362126247
denovo_s0p003	truth	carrier_carrier	75000.0	92	300	0.4984239130434782	1.0	0.28886799999999996	1.0	1.0	1.0	0.0033222591362126247
denovo_s0p003	truth	carrier_noncarrier	75000.0	100	300	0.4623499999999999	0.1000230291175707	0.28886799999999996	0.1338	0.03	0.03	1.0
denovo_s0p003	truth	noncarrier_noncarrier	75000.0	97	300	0.4475257731958763	0.3307767800914974	0.28886799999999996	0.6102061855670103	0.030927835051546393	0.030927835051546393	0.34219269102990035
denovo_s0p003	truth	overall	75000.0	100	300	0.4623499999999999	0.421938	0.28886799999999996	0.6994500000000001	0.19	0.19	0.23588039867109634
denovo_s0p004	truth	carrier_carrier	75000.0	99	300	0.6188383838383837	1.0	0.28886799999999996	1.0	1.0	1.0	0.0033222591362126247
denovo_s0p004	truth	carrier_noncarrier	75000.0	100	300	0.6128	0.06745410409473739	0.28886799999999996	0.10603333333333331	0.01	0.01	1.0
denovo_s0p004	truth	noncarrier_noncarrier	75000.0	95	300	0.5945789473684211	0.35528188768425417	0.28886799999999996	0.6490175438596489	0.05263157894736842	0.05263157894736842	0.3089700996677741
denovo_s0p004	truth	overall	75000.0	100	300	0.6128	0.5283950000000001	0.28886799999999996	0.8551666666666665	0.31	0.34	0.053156146179401995
denovo_s0p005	truth	carrier_carrier	75000.0	100	300	0.7357	1.0	0.28886799999999996	1.0	1.0	1.0	0.0033222591362126247
denovo_s0p005	truth	carrier_noncarrier	75000.0	100	300	0.7357	0.06334047713119129	0.28886799999999996	0.10219999999999999	0.0	0.0	1.0
denovo_s0p005	truth	noncarrier_noncarrier	75000.0	77	300	0.6690909090909091	0.34203991121821015	0.28886799999999996	0.6191774891774892	0.03896103896103896	0.03896103896103896	0.3222591362126246
denovo_s0p005	truth	overall	75000.0	100	300	0.7357	0.646113	0.28886799999999996	0.9017999999999999	0.52	0.52	0.006644518272425249
pulse_delayed_s0p005	truth	carrier_carrier	75000.0	88	300	0.3131818181818182	0.9491181261273134	0.28886799999999996	0.9966287878787878	0.8977272727272727	0.9204545454545454	0.0033222591362126247
pulse_delayed_s0p005	truth	carrier_noncarrier	75000.0	100	300	0.2801	0.0	0.28886799999999996	0.0	0.0	0.0	1.0
pulse_delayed_s0p005	truth	noncarrier_noncarrier	75000.0	100	300	0.2801	0.2927164570652168	0.28886799999999996	0.5495666666666668	0.01	0.01	0.4069767441860465
pulse_delayed_s0p005	truth	overall	75000.0	100	300	0.2801	0.253603	0.28886799999999996	0.4235666666666667	0.0	0.0	0.6112956810631229
pulse_s0p003	truth	carrier_carrier	75000.0	95	300	0.5405263157894737	0.9505935235261674	0.28886799999999996	0.9958245614035088	0.9157894736842105	0.9263157894736842	0.0033222591362126247
pulse_s0p003	truth	carrier_noncarrier	75000.0	99	300	0.5207070707070708	0.0	0.28886799999999996	0.0	0.0	0.0	1.0
pulse_s0p003	truth	noncarrier_noncarrier	75000.0	97	300	0.5021134020618556	0.3467274389165495	0.28886799999999996	0.6371821305841925	0.041237113402061855	0.041237113402061855	0.36212624584717606
pulse_s0p003	truth	overall	75000.0	100	300	0.5155000000000001	0.38609299999999996	0.28886799999999996	0.6991499999999999	0.07	0.08	0.1877076411960133
pulse_s0p004	truth	carrier_carrier	75000.0	98	300	0.6880102040816327	0.9124786592124736	0.28886799999999996	0.9935034013605444	0.8367346938775511	0.8367346938775511	0.0033222591362126247
pulse_s0p004	truth	carrier_noncarrier	75000.0	100	300	0.67495	0.0	0.28886799999999996	0.0	0.0	0.0	1.0
pulse_s0p004	truth	noncarrier_noncarrier	75000.0	81	300	0.6060493827160495	0.36517122288641823	0.28886799999999996	0.6697736625514403	0.04938271604938271	0.04938271604938271	0.2823920265780731
pulse_s0p004	truth	overall	75000.0	100	300	0.67495	0.520521	0.28886799999999996	0.8255666666666669	0.29	0.32	0.06312292358803986
pulse_s0p005	truth	carrier_carrier	75000.0	100	300	0.8032499999999999	0.9222095977070413	0.28886799999999996	0.9935666666666667	0.86	0.86	0.0033222591362126247
pulse_s0p005	truth	carrier_noncarrier	75000.0	97	300	0.7971649484536081	0.0	0.28886799999999996	0.0	0.0	0.0	1.0
pulse_s0p005	truth	noncarrier_noncarrier	75000.0	70	300	0.7338571428571429	0.3800678497277105	0.28886799999999996	0.7015238095238094	0.07142857142857142	0.08571428571428572	0.22591362126245848
pulse_s0p005	truth	overall	75000.0	100	300	0.8032499999999999	0.6419360000000001	0.28886799999999996	0.9085666666666669	0.5	0.51	0.00830564784053156
