calibration_id	selection_coefficient	target_allele_frequency	population_af_lower	population_af_upper	duration_multiplier	analytic_selection_end_generations_ago	analytic_selection_duration_generations	requested_selection_end_generations_ago	realized_selection_end_generations_ago	slim_scaling_factor	candidate_pool_diploids	draw_index	seed	calibration_phase	simulation_mode	sequence_length_bp	focal_position_bp	seed_namespace	upstream_artifact_sha256	reserved_seed_registry_sha256	stdpopsim_recapitation_applied	post_slim_neutral_mutation_overlay_applied	status	evaluable	terminal_class	candidate_pool_alt_count	candidate_pool_af	candidate_pool_frequency_gate_passed	exact_panel_feasible	selected_focal_identity_json	candidate_pool_frequency_gate_json	elapsed_seconds	error	selection_intervals_json	trajectory_sha256
han_extension__s0.010000__af0.200000__m0.850000__q5__draw011	0.01	0.2	0.175	0.225	0.85	1291.1152869182924	980.8847130817076	1438.2479938805486	1440.0	5.0	500	11	1291751426	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14	False	False	complete	True	segregating	793	0.793	False	False	"{""expected_mutation_type"":1,""expected_origin_time_generations"":2400.0,""expected_source_subpopulation"":7,""focal_position_0based"":1.0,""observed_focal_site_count"":1,""observed_metadata_entry_count"":1,""observed_mutation_node"":1918,""observed_mutation_types"":[1],""observed_nucleotide"":-1,""observed_origin_time_generations"":2400.0,""observed_origin_time_raw_scaled_generations"":480.0,""observed_raw_mutation_id"":14,""observed_selection_coeff"":0.0,""observed_slim_cycle"":5933,""observed_slim_scaling_factor"":5.0,""observed_slim_time"":5453,""observed_source_subpopulation"":7,""observed_tskit_mutation_count"":1,""status"":""valid""}"	"{""candidate_pool_diploids"":500,""candidate_pool_genotype_counts"":{""heterozygous"":169,""hom_alt"":312,""hom_ref"":19},""candidate_pool_haplotypes"":1000,""gate_order"":""before_exact_sample_panel"",""maximum_alt_count_inclusive"":225,""minimum_alt_count_inclusive"":175,""observed_af"":0.793,""observed_alt_count"":793,""passed"":false,""population_af_lower_inclusive"":0.175,""population_af_upper_inclusive"":0.225,""schema"":""gamma-smc.candidate-pool-frequency-gate/v1"",""status"":""fail""}"	65.97918570900038		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1440.0,""population"":""Han"",""start_time"":2015.0}]"	a84b9b6af7a75ed9a0b92654d3620215f38b28e0e94139d19e67235f451e9f74
han_extension__s0.010000__af0.200000__m0.850000__q5__draw012	0.01	0.2	0.175	0.225	0.85	1291.1152869182924	980.8847130817076	1438.2479938805486	1440.0	5.0	500	12	1799419829	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14	False	False	complete	True	segregating	781	0.781	False	False	"{""expected_mutation_type"":1,""expected_origin_time_generations"":2400.0,""expected_source_subpopulation"":7,""focal_position_0based"":1.0,""observed_focal_site_count"":1,""observed_metadata_entry_count"":1,""observed_mutation_node"":1927,""observed_mutation_types"":[1],""observed_nucleotide"":-1,""observed_origin_time_generations"":2400.0,""observed_origin_time_raw_scaled_generations"":480.0,""observed_raw_mutation_id"":26,""observed_selection_coeff"":0.0,""observed_slim_cycle"":5933,""observed_slim_scaling_factor"":5.0,""observed_slim_time"":5453,""observed_source_subpopulation"":7,""observed_tskit_mutation_count"":1,""status"":""valid""}"	"{""candidate_pool_diploids"":500,""candidate_pool_genotype_counts"":{""heterozygous"":161,""hom_alt"":310,""hom_ref"":29},""candidate_pool_haplotypes"":1000,""gate_order"":""before_exact_sample_panel"",""maximum_alt_count_inclusive"":225,""minimum_alt_count_inclusive"":175,""observed_af"":0.781,""observed_alt_count"":781,""passed"":false,""population_af_lower_inclusive"":0.175,""population_af_upper_inclusive"":0.225,""schema"":""gamma-smc.candidate-pool-frequency-gate/v1"",""status"":""fail""}"	79.29474636899977		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1440.0,""population"":""Han"",""start_time"":2015.0}]"	6528fc467fa8916d5d7f9728d872cc85877d225b81ec1ca0ce44173e8ec70e48
han_extension__s0.010000__af0.200000__m0.850000__q5__draw013	0.01	0.2	0.175	0.225	0.85	1291.1152869182924	980.8847130817076	1438.2479938805486	1440.0	5.0	500	13	1895461141	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14	False	False	complete	True	segregating	635	0.635	False	True	"{""expected_mutation_type"":1,""expected_origin_time_generations"":2400.0,""expected_source_subpopulation"":7,""focal_position_0based"":1.0,""observed_focal_site_count"":1,""observed_metadata_entry_count"":1,""observed_mutation_node"":1926,""observed_mutation_types"":[1],""observed_nucleotide"":-1,""observed_origin_time_generations"":2400.0,""observed_origin_time_raw_scaled_generations"":480.0,""observed_raw_mutation_id"":260,""observed_selection_coeff"":0.0,""observed_slim_cycle"":5933,""observed_slim_scaling_factor"":5.0,""observed_slim_time"":5453,""observed_source_subpopulation"":7,""observed_tskit_mutation_count"":1,""status"":""valid""}"	"{""candidate_pool_diploids"":500,""candidate_pool_genotype_counts"":{""heterozygous"":241,""hom_alt"":197,""hom_ref"":62},""candidate_pool_haplotypes"":1000,""gate_order"":""before_exact_sample_panel"",""maximum_alt_count_inclusive"":225,""minimum_alt_count_inclusive"":175,""observed_af"":0.635,""observed_alt_count"":635,""passed"":false,""population_af_lower_inclusive"":0.175,""population_af_upper_inclusive"":0.225,""schema"":""gamma-smc.candidate-pool-frequency-gate/v1"",""status"":""fail""}"	88.3890279770003		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1440.0,""population"":""Han"",""start_time"":2015.0}]"	cdfd2c578cd87dc5306cb36d0d5f8f3c06ee0082f1cd59df2fddd3baa1b5749b
han_extension__s0.010000__af0.200000__m0.850000__q5__draw014	0.01	0.2	0.175	0.225	0.85	1291.1152869182924	980.8847130817076	1438.2479938805486	1440.0	5.0	500	14	111728559	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14	False	False	complete	True	segregating	453	0.453	False	True	"{""expected_mutation_type"":1,""expected_origin_time_generations"":2400.0,""expected_source_subpopulation"":7,""focal_position_0based"":1.0,""observed_focal_site_count"":1,""observed_metadata_entry_count"":1,""observed_mutation_node"":1918,""observed_mutation_types"":[1],""observed_nucleotide"":-1,""observed_origin_time_generations"":2400.0,""observed_origin_time_raw_scaled_generations"":480.0,""observed_raw_mutation_id"":14,""observed_selection_coeff"":0.0,""observed_slim_cycle"":5933,""observed_slim_scaling_factor"":5.0,""observed_slim_time"":5453,""observed_source_subpopulation"":7,""observed_tskit_mutation_count"":1,""status"":""valid""}"	"{""candidate_pool_diploids"":500,""candidate_pool_genotype_counts"":{""heterozygous"":237,""hom_alt"":108,""hom_ref"":155},""candidate_pool_haplotypes"":1000,""gate_order"":""before_exact_sample_panel"",""maximum_alt_count_inclusive"":225,""minimum_alt_count_inclusive"":175,""observed_af"":0.453,""observed_alt_count"":453,""passed"":false,""population_af_lower_inclusive"":0.175,""population_af_upper_inclusive"":0.225,""schema"":""gamma-smc.candidate-pool-frequency-gate/v1"",""status"":""fail""}"	108.46840264900038		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1440.0,""population"":""Han"",""start_time"":2015.0}]"	8cd38cb4cd94486dc80488936f5622e3951cddbd2ada0e9aeec039d855555d05
han_extension__s0.010000__af0.200000__m0.850000__q5__draw015	0.01	0.2	0.175	0.225	0.85	1291.1152869182924	980.8847130817076	1438.2479938805486	1440.0	5.0	500	15	841410813	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14	False	False	complete	True	segregating	571	0.571	False	True	"{""expected_mutation_type"":1,""expected_origin_time_generations"":2400.0,""expected_source_subpopulation"":7,""focal_position_0based"":1.0,""observed_focal_site_count"":1,""observed_metadata_entry_count"":1,""observed_mutation_node"":1920,""observed_mutation_types"":[1],""observed_nucleotide"":-1,""observed_origin_time_generations"":2400.0,""observed_origin_time_raw_scaled_generations"":480.0,""observed_raw_mutation_id"":41,""observed_selection_coeff"":0.0,""observed_slim_cycle"":5933,""observed_slim_scaling_factor"":5.0,""observed_slim_time"":5453,""observed_source_subpopulation"":7,""observed_tskit_mutation_count"":1,""status"":""valid""}"	"{""candidate_pool_diploids"":500,""candidate_pool_genotype_counts"":{""heterozygous"":263,""hom_alt"":154,""hom_ref"":83},""candidate_pool_haplotypes"":1000,""gate_order"":""before_exact_sample_panel"",""maximum_alt_count_inclusive"":225,""minimum_alt_count_inclusive"":175,""observed_af"":0.571,""observed_alt_count"":571,""passed"":false,""population_af_lower_inclusive"":0.175,""population_af_upper_inclusive"":0.225,""schema"":""gamma-smc.candidate-pool-frequency-gate/v1"",""status"":""fail""}"	67.59570534900013		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1440.0,""population"":""Han"",""start_time"":2015.0}]"	3c4b4cbddfd3ce3ed8d42061f8f1fa049e00b084d7e42cab110571ea76a2a015
han_extension__s0.010000__af0.200000__m0.850000__q5__draw016	0.01	0.2	0.175	0.225	0.85	1291.1152869182924	980.8847130817076	1438.2479938805486	1440.0	5.0	500	16	1930947841	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14	False	False	complete	True	segregating	891	0.891	False	False	"{""expected_mutation_type"":1,""expected_origin_time_generations"":2400.0,""expected_source_subpopulation"":7,""focal_position_0based"":1.0,""observed_focal_site_count"":1,""observed_metadata_entry_count"":1,""observed_mutation_node"":1920,""observed_mutation_types"":[1],""observed_nucleotide"":-1,""observed_origin_time_generations"":2400.0,""observed_origin_time_raw_scaled_generations"":480.0,""observed_raw_mutation_id"":0,""observed_selection_coeff"":0.0,""observed_slim_cycle"":5933,""observed_slim_scaling_factor"":5.0,""observed_slim_time"":5453,""observed_source_subpopulation"":7,""observed_tskit_mutation_count"":1,""status"":""valid""}"	"{""candidate_pool_diploids"":500,""candidate_pool_genotype_counts"":{""heterozygous"":101,""hom_alt"":395,""hom_ref"":4},""candidate_pool_haplotypes"":1000,""gate_order"":""before_exact_sample_panel"",""maximum_alt_count_inclusive"":225,""minimum_alt_count_inclusive"":175,""observed_af"":0.891,""observed_alt_count"":891,""passed"":false,""population_af_lower_inclusive"":0.175,""population_af_upper_inclusive"":0.225,""schema"":""gamma-smc.candidate-pool-frequency-gate/v1"",""status"":""fail""}"	83.3102596330009		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1440.0,""population"":""Han"",""start_time"":2015.0}]"	ad48d8ac0d72e1214650d6d3546ad76e2d202be8c8c3eaff6c2627578c96033e
han_extension__s0.010000__af0.200000__m0.850000__q5__draw017	0.01	0.2	0.175	0.225	0.85	1291.1152869182924	980.8847130817076	1438.2479938805486	1440.0	5.0	500	17	1342975377	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14	False	False	complete	True	segregating	745	0.745	False	False	"{""expected_mutation_type"":1,""expected_origin_time_generations"":2400.0,""expected_source_subpopulation"":7,""focal_position_0based"":1.0,""observed_focal_site_count"":1,""observed_metadata_entry_count"":1,""observed_mutation_node"":1940,""observed_mutation_types"":[1],""observed_nucleotide"":-1,""observed_origin_time_generations"":2400.0,""observed_origin_time_raw_scaled_generations"":480.0,""observed_raw_mutation_id"":82,""observed_selection_coeff"":0.0,""observed_slim_cycle"":5933,""observed_slim_scaling_factor"":5.0,""observed_slim_time"":5453,""observed_source_subpopulation"":7,""observed_tskit_mutation_count"":1,""status"":""valid""}"	"{""candidate_pool_diploids"":500,""candidate_pool_genotype_counts"":{""heterozygous"":175,""hom_alt"":285,""hom_ref"":40},""candidate_pool_haplotypes"":1000,""gate_order"":""before_exact_sample_panel"",""maximum_alt_count_inclusive"":225,""minimum_alt_count_inclusive"":175,""observed_af"":0.745,""observed_alt_count"":745,""passed"":false,""population_af_lower_inclusive"":0.175,""population_af_upper_inclusive"":0.225,""schema"":""gamma-smc.candidate-pool-frequency-gate/v1"",""status"":""fail""}"	101.29380104600023		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1440.0,""population"":""Han"",""start_time"":2015.0}]"	f61c237a34774bdea549a7e977a3ed49c22a34b559ee475873867f7d95b2473d
han_extension__s0.010000__af0.200000__m0.850000__q5__draw018	0.01	0.2	0.175	0.225	0.85	1291.1152869182924	980.8847130817076	1438.2479938805486	1440.0	5.0	500	18	1333320402	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14	False	False	complete	True	segregating	653	0.653	False	False	"{""expected_mutation_type"":1,""expected_origin_time_generations"":2400.0,""expected_source_subpopulation"":7,""focal_position_0based"":1.0,""observed_focal_site_count"":1,""observed_metadata_entry_count"":1,""observed_mutation_node"":1924,""observed_mutation_types"":[1],""observed_nucleotide"":-1,""observed_origin_time_generations"":2400.0,""observed_origin_time_raw_scaled_generations"":480.0,""observed_raw_mutation_id"":8,""observed_selection_coeff"":0.0,""observed_slim_cycle"":5933,""observed_slim_scaling_factor"":5.0,""observed_slim_time"":5453,""observed_source_subpopulation"":7,""observed_tskit_mutation_count"":1,""status"":""valid""}"	"{""candidate_pool_diploids"":500,""candidate_pool_genotype_counts"":{""heterozygous"":245,""hom_alt"":204,""hom_ref"":51},""candidate_pool_haplotypes"":1000,""gate_order"":""before_exact_sample_panel"",""maximum_alt_count_inclusive"":225,""minimum_alt_count_inclusive"":175,""observed_af"":0.653,""observed_alt_count"":653,""passed"":false,""population_af_lower_inclusive"":0.175,""population_af_upper_inclusive"":0.225,""schema"":""gamma-smc.candidate-pool-frequency-gate/v1"",""status"":""fail""}"	88.55539024900008		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1440.0,""population"":""Han"",""start_time"":2015.0}]"	cd1bde4118da1b165e3def774d1456ee670643b2b1afd33d3da0634702ad6868
han_extension__s0.010000__af0.200000__m0.850000__q5__draw019	0.01	0.2	0.175	0.225	0.85	1291.1152869182924	980.8847130817076	1438.2479938805486	1440.0	5.0	500	19	1688448499	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14	False	False	complete	True	segregating	732	0.732	False	False	"{""expected_mutation_type"":1,""expected_origin_time_generations"":2400.0,""expected_source_subpopulation"":7,""focal_position_0based"":1.0,""observed_focal_site_count"":1,""observed_metadata_entry_count"":1,""observed_mutation_node"":1926,""observed_mutation_types"":[1],""observed_nucleotide"":-1,""observed_origin_time_generations"":2400.0,""observed_origin_time_raw_scaled_generations"":480.0,""observed_raw_mutation_id"":4,""observed_selection_coeff"":0.0,""observed_slim_cycle"":5933,""observed_slim_scaling_factor"":5.0,""observed_slim_time"":5453,""observed_source_subpopulation"":7,""observed_tskit_mutation_count"":1,""status"":""valid""}"	"{""candidate_pool_diploids"":500,""candidate_pool_genotype_counts"":{""heterozygous"":202,""hom_alt"":265,""hom_ref"":33},""candidate_pool_haplotypes"":1000,""gate_order"":""before_exact_sample_panel"",""maximum_alt_count_inclusive"":225,""minimum_alt_count_inclusive"":175,""observed_af"":0.732,""observed_alt_count"":732,""passed"":false,""population_af_lower_inclusive"":0.175,""population_af_upper_inclusive"":0.225,""schema"":""gamma-smc.candidate-pool-frequency-gate/v1"",""status"":""fail""}"	80.90495273000033		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1440.0,""population"":""Han"",""start_time"":2015.0}]"	74e040c2fcb02b2ddbc607714611ea8ce04580e8c27a5cb10d37d6ed6930cd5f
han_extension__s0.010000__af0.200000__m1.000000__q5__draw000	0.01	0.2	0.175	0.225	1.0	1291.1152869182924	980.8847130817076	1291.1152869182924	1290.0	5.0	500	0	171638175	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14	False	False	complete	True	segregating	980	0.98	False	False	"{""expected_mutation_type"":1,""expected_origin_time_generations"":2400.0,""expected_source_subpopulation"":7,""focal_position_0based"":1.0,""observed_focal_site_count"":1,""observed_metadata_entry_count"":1,""observed_mutation_node"":1912,""observed_mutation_types"":[1],""observed_nucleotide"":-1,""observed_origin_time_generations"":2400.0,""observed_origin_time_raw_scaled_generations"":480.0,""observed_raw_mutation_id"":249,""observed_selection_coeff"":0.0,""observed_slim_cycle"":5933,""observed_slim_scaling_factor"":5.0,""observed_slim_time"":5453,""observed_source_subpopulation"":7,""observed_tskit_mutation_count"":1,""status"":""valid""}"	"{""candidate_pool_diploids"":500,""candidate_pool_genotype_counts"":{""heterozygous"":20,""hom_alt"":480,""hom_ref"":0},""candidate_pool_haplotypes"":1000,""gate_order"":""before_exact_sample_panel"",""maximum_alt_count_inclusive"":225,""minimum_alt_count_inclusive"":175,""observed_af"":0.98,""observed_alt_count"":980,""passed"":false,""population_af_lower_inclusive"":0.175,""population_af_upper_inclusive"":0.225,""schema"":""gamma-smc.candidate-pool-frequency-gate/v1"",""status"":""fail""}"	87.1463536729998		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1290.0,""population"":""Han"",""start_time"":2015.0}]"	5114161d00c3cbe2a448b705118899128628b1ed60537606d8e766630b0a0b6d
han_extension__s0.010000__af0.200000__m1.000000__q5__draw001	0.01	0.2	0.175	0.225	1.0	1291.1152869182924	980.8847130817076	1291.1152869182924	1290.0	5.0	500	1	243618053	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14	False	False	complete	True	segregating	329	0.329	False	True	"{""expected_mutation_type"":1,""expected_origin_time_generations"":2400.0,""expected_source_subpopulation"":7,""focal_position_0based"":1.0,""observed_focal_site_count"":1,""observed_metadata_entry_count"":1,""observed_mutation_node"":1927,""observed_mutation_types"":[1],""observed_nucleotide"":-1,""observed_origin_time_generations"":2400.0,""observed_origin_time_raw_scaled_generations"":480.0,""observed_raw_mutation_id"":17,""observed_selection_coeff"":0.0,""observed_slim_cycle"":5933,""observed_slim_scaling_factor"":5.0,""observed_slim_time"":5453,""observed_source_subpopulation"":7,""observed_tskit_mutation_count"":1,""status"":""valid""}"	"{""candidate_pool_diploids"":500,""candidate_pool_genotype_counts"":{""heterozygous"":217,""hom_alt"":56,""hom_ref"":227},""candidate_pool_haplotypes"":1000,""gate_order"":""before_exact_sample_panel"",""maximum_alt_count_inclusive"":225,""minimum_alt_count_inclusive"":175,""observed_af"":0.329,""observed_alt_count"":329,""passed"":false,""population_af_lower_inclusive"":0.175,""population_af_upper_inclusive"":0.225,""schema"":""gamma-smc.candidate-pool-frequency-gate/v1"",""status"":""fail""}"	67.6200897130002		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1290.0,""population"":""Han"",""start_time"":2015.0}]"	07a5e641ce0108ddf29fa172dd5b05cb2d62160699cbb54dc88e15e51ec41b2b
han_extension__s0.010000__af0.200000__m1.000000__q5__draw002	0.01	0.2	0.175	0.225	1.0	1291.1152869182924	980.8847130817076	1291.1152869182924	1290.0	5.0	500	2	1613071083	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14	False	False	complete	True	segregating	789	0.789	False	False	"{""expected_mutation_type"":1,""expected_origin_time_generations"":2400.0,""expected_source_subpopulation"":7,""focal_position_0based"":1.0,""observed_focal_site_count"":1,""observed_metadata_entry_count"":1,""observed_mutation_node"":1932,""observed_mutation_types"":[1],""observed_nucleotide"":-1,""observed_origin_time_generations"":2400.0,""observed_origin_time_raw_scaled_generations"":480.0,""observed_raw_mutation_id"":16,""observed_selection_coeff"":0.0,""observed_slim_cycle"":5933,""observed_slim_scaling_factor"":5.0,""observed_slim_time"":5453,""observed_source_subpopulation"":7,""observed_tskit_mutation_count"":1,""status"":""valid""}"	"{""candidate_pool_diploids"":500,""candidate_pool_genotype_counts"":{""heterozygous"":165,""hom_alt"":312,""hom_ref"":23},""candidate_pool_haplotypes"":1000,""gate_order"":""before_exact_sample_panel"",""maximum_alt_count_inclusive"":225,""minimum_alt_count_inclusive"":175,""observed_af"":0.789,""observed_alt_count"":789,""passed"":false,""population_af_lower_inclusive"":0.175,""population_af_upper_inclusive"":0.225,""schema"":""gamma-smc.candidate-pool-frequency-gate/v1"",""status"":""fail""}"	77.83804993000012		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1290.0,""population"":""Han"",""start_time"":2015.0}]"	0f1bbd782aea2113f9cffbabaa9c8efaae6eee32d718b4f09cc8607257f0199e
han_extension__s0.010000__af0.200000__m1.000000__q5__draw003	0.01	0.2	0.175	0.225	1.0	1291.1152869182924	980.8847130817076	1291.1152869182924	1290.0	5.0	500	3	1821633746	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14	False	False	complete	True	segregating	709	0.709	False	False	"{""expected_mutation_type"":1,""expected_origin_time_generations"":2400.0,""expected_source_subpopulation"":7,""focal_position_0based"":1.0,""observed_focal_site_count"":1,""observed_metadata_entry_count"":1,""observed_mutation_node"":1941,""observed_mutation_types"":[1],""observed_nucleotide"":-1,""observed_origin_time_generations"":2400.0,""observed_origin_time_raw_scaled_generations"":480.0,""observed_raw_mutation_id"":22,""observed_selection_coeff"":0.0,""observed_slim_cycle"":5933,""observed_slim_scaling_factor"":5.0,""observed_slim_time"":5453,""observed_source_subpopulation"":7,""observed_tskit_mutation_count"":1,""status"":""valid""}"	"{""candidate_pool_diploids"":500,""candidate_pool_genotype_counts"":{""heterozygous"":189,""hom_alt"":260,""hom_ref"":51},""candidate_pool_haplotypes"":1000,""gate_order"":""before_exact_sample_panel"",""maximum_alt_count_inclusive"":225,""minimum_alt_count_inclusive"":175,""observed_af"":0.709,""observed_alt_count"":709,""passed"":false,""population_af_lower_inclusive"":0.175,""population_af_upper_inclusive"":0.225,""schema"":""gamma-smc.candidate-pool-frequency-gate/v1"",""status"":""fail""}"	71.36332777699954		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1290.0,""population"":""Han"",""start_time"":2015.0}]"	6a859fed5766693f2cbf6cf89b5a8582770d1485698e45f4ca92fa2952ca61ee
han_extension__s0.010000__af0.200000__m1.000000__q5__draw004	0.01	0.2	0.175	0.225	1.0	1291.1152869182924	980.8847130817076	1291.1152869182924	1290.0	5.0	500	4	963889946	extension	focal_2bp_forward_only_no_recap_no_neutral_overlay	2	1	han_selection_extension_v1	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa	55f816cf015343fac9acb473e5b4325d65aede215c379f6eecbf7d0c8bbadf14	False	False	complete	True	segregating	560	0.56	False	True	"{""expected_mutation_type"":1,""expected_origin_time_generations"":2400.0,""expected_source_subpopulation"":7,""focal_position_0based"":1.0,""observed_focal_site_count"":1,""observed_metadata_entry_count"":1,""observed_mutation_node"":1919,""observed_mutation_types"":[1],""observed_nucleotide"":-1,""observed_origin_time_generations"":2400.0,""observed_origin_time_raw_scaled_generations"":480.0,""observed_raw_mutation_id"":98,""observed_selection_coeff"":0.0,""observed_slim_cycle"":5933,""observed_slim_scaling_factor"":5.0,""observed_slim_time"":5453,""observed_source_subpopulation"":7,""observed_tskit_mutation_count"":1,""status"":""valid""}"	"{""candidate_pool_diploids"":500,""candidate_pool_genotype_counts"":{""heterozygous"":248,""hom_alt"":156,""hom_ref"":96},""candidate_pool_haplotypes"":1000,""gate_order"":""before_exact_sample_panel"",""maximum_alt_count_inclusive"":225,""minimum_alt_count_inclusive"":175,""observed_af"":0.56,""observed_alt_count"":560,""passed"":false,""population_af_lower_inclusive"":0.175,""population_af_upper_inclusive"":0.225,""schema"":""gamma-smc.candidate-pool-frequency-gate/v1"",""status"":""fail""}"	83.42175416600003		"[{""end_time"":2015.0,""population"":""Loschbour"",""start_time"":2272.0},{""end_time"":1290.0,""population"":""Han"",""start_time"":2015.0}]"	1db8bd3f87f6c30abdff205de0256aa67e214070c372c347e70712ac90c8ddb7
