schema	unit_id	demography	simulation_class	selection_coefficient	seed	generation_time_years	threshold_years	posthoc_overall_score	decoder_cpp_overall_score	signed_difference	absolute_difference
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r009	Han	neutral	0	2026084751	29	1000	0.015413683638860714	0.01541301334	6.7029886071344469e-07	6.7029886071344469e-07
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r009	Han	neutral	0	2026084751	29	4500	0.073405479291118167	0.073403426029999899	2.0532611182677574e-06	2.0532611182677574e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r009	Han	neutral	0	2026084751	29	10000	0.16291210991633828	0.16290977700000001	2.3329163382768137e-06	2.3329163382768137e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r009	Han	neutral	0	2026084751	29	20000	0.30751612814499507	0.30751446380000003	1.6643449950448641e-06	1.6643449950448641e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r009	Han	neutral	0	2026084751	29	30000	0.42681918336866009	0.42681774179999987	1.4415686602209377e-06	1.4415686602209377e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r009	Han	neutral	0	2026084751	29	40000	0.52414851324349221	0.52414694009999985	1.573143492361595e-06	1.573143492361595e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r009	Han	neutral	0	2026084751	29	50000	0.60353441031686472	0.60353270910000001	1.7012168647134729e-06	1.7012168647134729e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r010	Han	neutral	0	2026084752	29	1000	0.01301798521775115	0.0130175832	4.0201775114954985e-07	4.0201775114954985e-07
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r010	Han	neutral	0	2026084752	29	4500	0.060309182964899635	0.0603075662199999	1.6167448997350675e-06	1.6167448997350675e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r010	Han	neutral	0	2026084752	29	10000	0.12802397077061101	0.12802119670000001	2.7740706110002122e-06	2.7740706110002122e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r010	Han	neutral	0	2026084752	29	20000	0.22389855816247686	0.22389464649999991	3.9116624769575115e-06	3.9116624769575115e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r010	Han	neutral	0	2026084752	29	30000	0.29301856158665723	0.29301426130000002	4.3002866572106058e-06	4.3002866572106058e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r010	Han	neutral	0	2026084752	29	40000	0.34463725122676941	0.3446321651	5.0861267694157775e-06	5.0861267694157775e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r010	Han	neutral	0	2026084752	29	50000	0.38476850001309665	0.38476346309999993	5.0369130967231612e-06	5.0369130967231612e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r011	Han	neutral	0	2026084761	29	1000	0.012901730818910405	0.012900317790000001	1.4130289104040406e-06	1.4130289104040406e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r011	Han	neutral	0	2026084761	29	4500	0.063192910463347324	0.06318720823	5.7022333473238929e-06	5.7022333473238929e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r011	Han	neutral	0	2026084761	29	10000	0.13911927270487867	0.13910889309999991	1.0379604878762994e-05	1.0379604878762994e-05
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r011	Han	neutral	0	2026084761	29	20000	0.25339227898739541	0.25337606359999992	1.6215387395490666e-05	1.6215387395490666e-05
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r011	Han	neutral	0	2026084761	29	30000	0.34061248490500357	0.3405932378	1.9247105003561416e-05	1.9247105003561416e-05
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r011	Han	neutral	0	2026084761	29	40000	0.40876188686901027	0.40874073280000001	2.1154069010265175e-05	2.1154069010265175e-05
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r011	Han	neutral	0	2026084761	29	50000	0.46382784998004539	0.46380585559999993	2.1994380045464723e-05	2.1994380045464723e-05
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r012	Han	neutral	0	2026084805	29	1000	0.0094774365487606104	0.0094773763919999005	6.0156760709959012e-08	6.0156760709959012e-08
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r012	Han	neutral	0	2026084805	29	4500	0.046825579596497663	0.046825415420000002	1.6417649766065079e-07	1.6417649766065079e-07
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r012	Han	neutral	0	2026084805	29	10000	0.10495997359859628	0.1049597025	2.7109859628005051e-07	2.7109859628005051e-07
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r012	Han	neutral	0	2026084805	29	20000	0.19833194953104194	0.19833149	4.595310419408527e-07	4.595310419408527e-07
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r012	Han	neutral	0	2026084805	29	30000	0.27539304177328777	0.2753922271	8.1467328777451442e-07	8.1467328777451442e-07
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r012	Han	neutral	0	2026084805	29	40000	0.3391968756426561	0.339195788	1.0876426561057251e-06	1.0876426561057251e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r012	Han	neutral	0	2026084805	29	50000	0.39266980517086125	0.39266849339999987	1.3117708613785695e-06	1.3117708613785695e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r013	Han	neutral	0	2026084836	29	1000	0.014589832209092789	0.0145884083599999	1.4238490928884101e-06	1.4238490928884101e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r013	Han	neutral	0	2026084836	29	4500	0.066710230221556671	0.066705736710000005	4.4935115566663297e-06	4.4935115566663297e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r013	Han	neutral	0	2026084836	29	10000	0.14316755878637116	0.14316096319999991	6.5955863712552354e-06	6.5955863712552354e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r013	Han	neutral	0	2026084836	29	20000	0.25677954694569982	0.2567722341	7.3128456998250435e-06	7.3128456998250435e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r013	Han	neutral	0	2026084836	29	30000	0.34194913945777378	0.34194214839999992	6.9910577738530044e-06	6.9910577738530044e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r013	Han	neutral	0	2026084836	29	40000	0.40654300935561438	0.40653703390000001	5.9754556143709614e-06	5.9754556143709614e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r013	Han	neutral	0	2026084836	29	50000	0.45680991749608485	0.45680481000000001	5.1074960848440654e-06	5.1074960848440654e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r014	Han	neutral	0	2026084840	29	1000	0.013992624640686751	0.01399153691	1.0877306867509984e-06	1.0877306867509984e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r014	Han	neutral	0	2026084840	29	4500	0.065772219603341328	0.0657691831899999	3.0364133414284566e-06	3.0364133414284566e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r014	Han	neutral	0	2026084840	29	10000	0.14085316317819735	0.14084953629999991	3.6268781974380104e-06	3.6268781974380104e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r014	Han	neutral	0	2026084840	29	20000	0.24959168439676693	0.2495885098	3.1745967669360997e-06	3.1745967669360997e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r014	Han	neutral	0	2026084840	29	30000	0.3283949040559116	0.32839242159999987	2.482455911723136e-06	2.482455911723136e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r014	Han	neutral	0	2026084840	29	40000	0.38635960279222842	0.386357744	1.8587922284152292e-06	1.8587922284152292e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r014	Han	neutral	0	2026084840	29	50000	0.43010947938050453	0.43010809449999993	1.3848805046068335e-06	1.3848805046068335e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r015	Han	neutral	0	2026084841	29	1000	0.025923911273884291	0.025922316720000001	1.5945538842897233e-06	1.5945538842897233e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r015	Han	neutral	0	2026084841	29	4500	0.12197434870117058	0.12197011050000001	4.2382011705699441e-06	4.2382011705699441e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r015	Han	neutral	0	2026084841	29	10000	0.2514287281781219	0.25142386649999993	4.8616781219701366e-06	4.8616781219701366e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r015	Han	neutral	0	2026084841	29	20000	0.41419749469420714	0.4141937664	3.7282942071392711e-06	3.7282942071392711e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r015	Han	neutral	0	2026084841	29	30000	0.51425033192502778	0.51424780550000004	2.5264250277379219e-06	2.5264250277379219e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r015	Han	neutral	0	2026084841	29	40000	0.57924629434993669	0.57924464890000005	1.6454499366380659e-06	1.6454499366380659e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r015	Han	neutral	0	2026084841	29	50000	0.62454061696185359	0.62453959989999985	1.0170618537364007e-06	1.0170618537364007e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r016	Han	neutral	0	2026084853	29	1000	0.0097621476870980353	0.0097614686839999007	6.7900309813455351e-07	6.7900309813455351e-07
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r016	Han	neutral	0	2026084853	29	4500	0.044051300833968042	0.044049988999999901	1.3118339681414404e-06	1.3118339681414404e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r016	Han	neutral	0	2026084853	29	10000	0.10023380694967803	0.1002330545	7.5244967802368112e-07	7.5244967802368112e-07
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r016	Han	neutral	0	2026084853	29	20000	0.20039424810414597	0.20039469809999991	-4.4999585394056574e-07	4.4999585394056574e-07
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r016	Han	neutral	0	2026084853	29	30000	0.29202631305845533	0.29202710659999992	-7.9354154458588511e-07	7.9354154458588511e-07
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r016	Han	neutral	0	2026084853	29	40000	0.37264323389799059	0.37264386649999992	-6.326020093316842e-07	6.326020093316842e-07
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r016	Han	neutral	0	2026084853	29	50000	0.44210949739762334	0.44210973609999987	-2.3870237653156323e-07	2.3870237653156323e-07
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r017	Han	neutral	0	2026084949	29	1000	0.016337306609427713	0.016335566709999898	1.7398994278140789e-06	1.7398994278140789e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r017	Han	neutral	0	2026084949	29	4500	0.071217102889768624	0.071211760499999902	5.3423897687226996e-06	5.3423897687226996e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r017	Han	neutral	0	2026084949	29	10000	0.1442619095065317	0.1442551527	6.7568065316991888e-06	6.7568065316991888e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r017	Han	neutral	0	2026084949	29	20000	0.24335292110178358	0.2433468721	6.0490017835812537e-06	6.0490017835812537e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r017	Han	neutral	0	2026084949	29	30000	0.31396501884626682	0.31396061190000002	4.4069462667994941e-06	4.4069462667994941e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r017	Han	neutral	0	2026084949	29	40000	0.36734726342319063	0.36734405060000003	3.2128231906014548e-06	3.2128231906014548e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r017	Han	neutral	0	2026084949	29	50000	0.40975898503492503	0.40975679949999988	2.1855349251476142e-06	2.1855349251476142e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r018	Han	neutral	0	2026084958	29	1000	0.012466401533204408	0.01246512369	1.2778432044082549e-06	1.2778432044082549e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r018	Han	neutral	0	2026084958	29	4500	0.05496632579793527	0.05496165813	4.6676679352694594e-06	4.6676679352694594e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r018	Han	neutral	0	2026084958	29	10000	0.11484025224515021	0.1148330342	7.2180451502062981e-06	7.2180451502062981e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r018	Han	neutral	0	2026084958	29	20000	0.20251385654891096	0.20250479739999991	9.0591489110558587e-06	9.0591489110558587e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r018	Han	neutral	0	2026084958	29	30000	0.26981057739744224	0.2698011944	9.3829974422421358e-06	9.3829974422421358e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r018	Han	neutral	0	2026084958	29	40000	0.32308908391989782	0.32308006519999988	9.0187198979463368e-06	9.0187198979463368e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r018	Han	neutral	0	2026084958	29	50000	0.36644606443156424	0.36643764740000001	8.4170315642340121e-06	8.4170315642340121e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r019	Han	neutral	0	2026085010	29	1000	0.012861504002728725	0.01286107903	4.2497272872456249e-07	4.2497272872456249e-07
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r019	Han	neutral	0	2026085010	29	4500	0.062802124127143297	0.062801311240000005	8.128871432921958e-07	8.128871432921958e-07
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r019	Han	neutral	0	2026085010	29	10000	0.13989883218032359	0.13989824470000001	5.8748032358280078e-07	5.8748032358280078e-07
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r019	Han	neutral	0	2026085010	29	20000	0.25353905810700994	0.2535388609	1.9720700994430018e-07	1.9720700994430018e-07
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r019	Han	neutral	0	2026085010	29	30000	0.33466640009222964	0.33466689230000002	-4.922077703750638e-07	4.922077703750638e-07
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r019	Han	neutral	0	2026085010	29	40000	0.39329798849643599	0.39329906059999992	-1.0721035639260634e-06	1.0721035639260634e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r019	Han	neutral	0	2026085010	29	50000	0.43746946634991235	0.4374708028	-1.3364500876522634e-06	1.3364500876522634e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r020	Han	neutral	0	2026085015	29	1000	0.011764856617876539	0.01176469948	1.5713787653894029e-07	1.5713787653894029e-07
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r020	Han	neutral	0	2026085015	29	4500	0.058034454363491354	0.058033602910000003	8.5145349135173909e-07	8.5145349135173909e-07
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r020	Han	neutral	0	2026085015	29	10000	0.12742646521845322	0.12742499039999991	1.4748184533064368e-06	1.4748184533064368e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r020	Han	neutral	0	2026085015	29	20000	0.23139804475517572	0.23139589699999991	2.1477551758186664e-06	2.1477551758186664e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r020	Han	neutral	0	2026085015	29	30000	0.31033005342542802	0.31032771120000002	2.3422254279981125e-06	2.3422254279981125e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r020	Han	neutral	0	2026085015	29	40000	0.37122210071038581	0.3712197995	2.3012103858022215e-06	2.3012103858022215e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r020	Han	neutral	0	2026085015	29	50000	0.419464246652544	0.41946205850000001	2.1881525439915173e-06	2.1881525439915173e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r021	Han	neutral	0	2026085048	29	1000	0.014578304952394991	0.01457748029	8.2466239499125182e-07	8.2466239499125182e-07
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r021	Han	neutral	0	2026085048	29	4500	0.065377802468318591	0.065375036859999902	2.7656083186888836e-06	2.7656083186888836e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r021	Han	neutral	0	2026085048	29	10000	0.1394071718429811	0.1394031969	3.9749429810997938e-06	3.9749429810997938e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r021	Han	neutral	0	2026085048	29	20000	0.24892485432395345	0.24892070020000001	4.1541239534370611e-06	4.1541239534370611e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r021	Han	neutral	0	2026085048	29	30000	0.33244584236148633	0.33244219990000001	3.6424614863195259e-06	3.6424614863195259e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r021	Han	neutral	0	2026085048	29	40000	0.39817994016464325	0.39817641320000002	3.5269646432301016e-06	3.5269646432301016e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r021	Han	neutral	0	2026085048	29	50000	0.45167485608582159	0.45167237789999992	2.4781858216638142e-06	2.4781858216638142e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r022	Han	neutral	0	2026085057	29	1000	0.012507045544687383	0.012505480980000001	1.5645646873826968e-06	1.5645646873826968e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r022	Han	neutral	0	2026085057	29	4500	0.054421002731750726	0.054415771969999902	5.2307617508240423e-06	5.2307617508240423e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r022	Han	neutral	0	2026085057	29	10000	0.11202627749292758	0.1120190788	7.1986929275763556e-06	7.1986929275763556e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r022	Han	neutral	0	2026085057	29	20000	0.19777215485806388	0.1977630498999999	9.1049580639712691e-06	9.1049580639712691e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r022	Han	neutral	0	2026085057	29	30000	0.26710255701117186	0.26709264160000001	9.9154111718458005e-06	9.9154111718458005e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r022	Han	neutral	0	2026085057	29	40000	0.32558227639870213	0.32557164989999993	1.0626498702204223e-05	1.0626498702204223e-05
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r022	Han	neutral	0	2026085057	29	50000	0.3762909683261314	0.37628000690000002	1.0961426131383956e-05	1.0961426131383956e-05
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r023	Han	neutral	0	2026085106	29	1000	0.019475353210876907	0.01947292485	2.428360876906982e-06	2.428360876906982e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r023	Han	neutral	0	2026085106	29	4500	0.086592539580523861	0.086584569240000006	7.9703405238551461e-06	7.9703405238551461e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r023	Han	neutral	0	2026085106	29	10000	0.17869123214739682	0.17867775059999991	1.3481547396915206e-05	1.3481547396915206e-05
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r023	Han	neutral	0	2026085106	29	20000	0.30922577757301478	0.30920729229999988	1.8485273014900994e-05	1.8485273014900994e-05
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r023	Han	neutral	0	2026085106	29	30000	0.40707910598135472	0.4070570657	2.204028135471825e-05	2.204028135471825e-05
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r023	Han	neutral	0	2026085106	29	40000	0.48372004053066736	0.48369579660000001	2.4243930667355862e-05	2.4243930667355862e-05
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r023	Han	neutral	0	2026085106	29	50000	0.54577613795750901	0.54575034710000003	2.5790857508978249e-05	2.5790857508978249e-05
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r024	Han	neutral	0	2026085146	29	1000	0.0073796378553340411	0.0073792787970000003	3.5905833404084597e-07	3.5905833404084597e-07
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r024	Han	neutral	0	2026085146	29	4500	0.034389293345362927	0.034388259800000001	1.0335453629259361e-06	1.0335453629259361e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r024	Han	neutral	0	2026085146	29	10000	0.07350932780565872	0.073508099219999901	1.2285856588190036e-06	1.2285856588190036e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r024	Han	neutral	0	2026085146	29	20000	0.13244658924559224	0.13244565380000001	9.3544559223723844e-07	9.3544559223723844e-07
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r024	Han	neutral	0	2026085146	29	30000	0.17920089591361471	0.17920055100000001	3.4491361469712878e-07	3.4491361469712878e-07
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r024	Han	neutral	0	2026085146	29	40000	0.21771196226934172	0.217712252	-2.8973065827053723e-07	2.8973065827053723e-07
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r024	Han	neutral	0	2026085146	29	50000	0.2507915589778214	0.25079245550000001	-8.9652217860614059e-07	8.9652217860614059e-07
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r025	Han	neutral	0	2026085183	29	1000	0.011735274791899427	0.0117336734	1.6013918994264853e-06	1.6013918994264853e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r025	Han	neutral	0	2026085183	29	4500	0.050980602240344376	0.050975651990000002	4.9502503443737966e-06	4.9502503443737966e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r025	Han	neutral	0	2026085183	29	10000	0.10550832010931845	0.1055013294	6.9907093184495839e-06	6.9907093184495839e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r025	Han	neutral	0	2026085183	29	20000	0.18780028490398484	0.18779265070000001	7.634203984835386e-06	7.634203984835386e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r025	Han	neutral	0	2026085183	29	30000	0.25447867463619311	0.25447158019999988	7.0944361932334665e-06	7.0944361932334665e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r025	Han	neutral	0	2026085183	29	40000	0.31008412289060511	0.31007806770000002	6.0551906050920756e-06	6.0551906050920756e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r025	Han	neutral	0	2026085183	29	50000	0.35756394164137145	0.35755864999999992	5.2916413715298205e-06	5.2916413715298205e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r026	Han	neutral	0	2026085184	29	1000	0.01413058120896124	0.014129474580000001	1.1066289612397112e-06	1.1066289612397112e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r026	Han	neutral	0	2026085184	29	4500	0.064619423952689728	0.0646150497099999	4.3742426898280007e-06	4.3742426898280007e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r026	Han	neutral	0	2026085184	29	10000	0.13781979348493589	0.1378126493999999	7.1440849359893921e-06	7.1440849359893921e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r026	Han	neutral	0	2026085184	29	20000	0.24810848477610628	0.2480991125	9.3722761062842164e-06	9.3722761062842164e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r026	Han	neutral	0	2026085184	29	30000	0.33420498894067852	0.33419502849999988	9.9604406786357735e-06	9.9604406786357735e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r026	Han	neutral	0	2026085184	29	40000	0.40268100981012589	0.40267122	9.7898101258930836e-06	9.7898101258930836e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r026	Han	neutral	0	2026085184	29	50000	0.45840977661429771	0.45840069059999988	9.086014297832179e-06	9.086014297832179e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r027	Han	neutral	0	2026085233	29	1000	0.009743747729882497	0.0097428631419999006	8.8458788259637711e-07	8.8458788259637711e-07
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r027	Han	neutral	0	2026085233	29	4500	0.043036555463766578	0.043033998689999901	2.5567737666765122e-06	2.5567737666765122e-06
gamma-smc.cosi2-conditioned-focal-pairs/v2	han_introgressed_neutral_g645_gate_r027	Han	neutral	0	2026085233	29	10000	0.086494368713130904	0.086491158700000001	3.2100131309026336e-06	3.2100131309026336e-06
