arm_id	mode	unit_id	replicate_index	seed	status	elapsed_seconds	decoded	error
eas_denovo	selected	eas_denovo__selected__rep004	4	50260825	completed	36.73541749500009	True	
eas_denovo	selected	eas_denovo__selected__rep005	5	50260826	completed	37.24521131499978	True	
eas_denovo	selected	eas_denovo__selected__rep006	6	50260827	completed	37.46277223400011	True	
eas_denovo	selected	eas_denovo__selected__rep007	7	50260828	completed	36.690038276999985	True	
eas_denovo	selected	eas_denovo__selected__rep008	8	50260829	completed	37.883465066999634	True	
eas_denovo	selected	eas_denovo__selected__rep009	9	50260830	completed	35.373363410000366	True	
eas_denovo	selected	eas_denovo__selected__rep010	10	50260831	completed	37.084490607000134	True	
eas_denovo	selected	eas_denovo__selected__rep011	11	50260832	completed	35.329369556000074	True	
eas_denovo	selected	eas_denovo__selected__rep012	12	50260833	completed	36.69028480399993	True	
eas_denovo	selected	eas_denovo__selected__rep013	13	50260834	completed	36.89696411600016	True	
eas_denovo	selected	eas_denovo__selected__rep014	14	50260835	completed	35.80836197999997	True	
eas_denovo	selected	eas_denovo__selected__rep015	15	50260836	completed	37.25687024299987	True	
eas_denovo	selected	eas_denovo__selected__rep016	16	50260837	completed	40.027089196999896	True	
eas_denovo	selected	eas_denovo__selected__rep017	17	50260838	completed	35.838020056999994	True	
eas_denovo	selected	eas_denovo__selected__rep018	18	50260839	completed	39.45628231599994	True	
eas_denovo	selected	eas_denovo__selected__rep019	19	50260840	completed	36.74140918999956	True	
eas_denovo	selected	eas_denovo__selected__rep020	20	50260841	completed	35.12977162900006	True	
eas_denovo	selected	eas_denovo__selected__rep021	21	50260842	completed	37.02151307399981	True	
eas_denovo	selected	eas_denovo__selected__rep022	22	50260843	completed	35.997892870000214	True	
eas_denovo	selected	eas_denovo__selected__rep023	23	50260844	completed	36.91191347899985	True	
eas_denovo	selected	eas_denovo__selected__rep024	24	50260845	completed	36.07960985800037	True	
eas_denovo	selected	eas_denovo__selected__rep025	25	50260846	completed	34.140127800999835	True	
eas_denovo	selected	eas_denovo__selected__rep026	26	50260847	completed	37.13590375900003	True	
eas_denovo	selected	eas_denovo__selected__rep027	27	50260848	completed	39.02693469399992	True	
eas_denovo	selected	eas_denovo__selected__rep028	28	50260849	completed	37.058368023000185	True	
