unit_id	replicate_index	seed	source	threshold_years	overall_focal_p_tmrca_lt_threshold	final_pool_alt_count	final_pool_total_count	final_pool_af	sample_alt_count	sample_total_count	sample_af	sample_detected
ancient_eurasia_single_origin_survival__neutral__rep044	44	1955493411	gamma_smc	20000	0.05275463021	152	1000	0.152	31	200	0.155	True
ancient_eurasia_single_origin_survival__neutral__rep044	44	1955493411	gamma_smc	30000	0.06528637274	152	1000	0.152	31	200	0.155	True
ancient_eurasia_single_origin_survival__neutral__rep044	44	1955493411	gamma_smc	40000	0.07616519149	152	1000	0.152	31	200	0.155	True
ancient_eurasia_single_origin_survival__neutral__rep044	44	1955493411	gamma_smc	50000	0.08577060303	152	1000	0.152	31	200	0.155	True
ancient_eurasia_single_origin_survival__neutral__rep045	45	1976915805	gamma_smc	1000	0.01019419747	53	1000	0.053	14	200	0.07	True
ancient_eurasia_single_origin_survival__neutral__rep045	45	1976915805	gamma_smc	4500	0.045179359	53	1000	0.053	14	200	0.07	True
ancient_eurasia_single_origin_survival__neutral__rep045	45	1976915805	gamma_smc	10000	0.07798380048	53	1000	0.053	14	200	0.07	True
ancient_eurasia_single_origin_survival__neutral__rep045	45	1976915805	gamma_smc	20000	0.1058113853	53	1000	0.053	14	200	0.07	True
ancient_eurasia_single_origin_survival__neutral__rep045	45	1976915805	gamma_smc	30000	0.1195735518	53	1000	0.053	14	200	0.07	True
ancient_eurasia_single_origin_survival__neutral__rep045	45	1976915805	gamma_smc	40000	0.1291256005	53	1000	0.053	14	200	0.07	True
ancient_eurasia_single_origin_survival__neutral__rep045	45	1976915805	gamma_smc	50000	0.1373701799	53	1000	0.053	14	200	0.07	True
ancient_eurasia_single_origin_survival__neutral__rep046	46	162675911	gamma_smc	1000	0.007742208509	295	1000	0.295	54	200	0.27	True
ancient_eurasia_single_origin_survival__neutral__rep046	46	162675911	gamma_smc	4500	0.03255917214	295	1000	0.295	54	200	0.27	True
ancient_eurasia_single_origin_survival__neutral__rep046	46	162675911	gamma_smc	10000	0.05436360162	295	1000	0.295	54	200	0.27	True
ancient_eurasia_single_origin_survival__neutral__rep046	46	162675911	gamma_smc	20000	0.07816781482	295	1000	0.295	54	200	0.27	True
ancient_eurasia_single_origin_survival__neutral__rep046	46	162675911	gamma_smc	30000	0.09552929967	295	1000	0.295	54	200	0.27	True
ancient_eurasia_single_origin_survival__neutral__rep046	46	162675911	gamma_smc	40000	0.1088171783	295	1000	0.295	54	200	0.27	True
ancient_eurasia_single_origin_survival__neutral__rep046	46	162675911	gamma_smc	50000	0.1191876117	295	1000	0.295	54	200	0.27	True
ancient_eurasia_single_origin_survival__neutral__rep047	47	1657096784	gamma_smc	1000	0.01214068473	353	1000	0.353	64	200	0.32	True
ancient_eurasia_single_origin_survival__neutral__rep047	47	1657096784	gamma_smc	4500	0.02744291942	353	1000	0.353	64	200	0.32	True
ancient_eurasia_single_origin_survival__neutral__rep047	47	1657096784	gamma_smc	10000	0.04387963719	353	1000	0.353	64	200	0.32	True
ancient_eurasia_single_origin_survival__neutral__rep047	47	1657096784	gamma_smc	20000	0.06516708725	353	1000	0.353	64	200	0.32	True
ancient_eurasia_single_origin_survival__neutral__rep047	47	1657096784	gamma_smc	30000	0.08195935401	353	1000	0.353	64	200	0.32	True
ancient_eurasia_single_origin_survival__neutral__rep047	47	1657096784	gamma_smc	40000	0.0969234938	353	1000	0.353	64	200	0.32	True
ancient_eurasia_single_origin_survival__neutral__rep047	47	1657096784	gamma_smc	50000	0.1107618943	353	1000	0.353	64	200	0.32	True
ancient_eurasia_single_origin_survival__neutral__rep048	48	1760761932	gamma_smc	1000	0.01405491614	99	1000	0.099	26	200	0.13	True
ancient_eurasia_single_origin_survival__neutral__rep048	48	1760761932	gamma_smc	4500	0.03503040936	99	1000	0.099	26	200	0.13	True
ancient_eurasia_single_origin_survival__neutral__rep048	48	1760761932	gamma_smc	10000	0.05278882217	99	1000	0.099	26	200	0.13	True
ancient_eurasia_single_origin_survival__neutral__rep048	48	1760761932	gamma_smc	20000	0.07013201217	99	1000	0.099	26	200	0.13	True
ancient_eurasia_single_origin_survival__neutral__rep048	48	1760761932	gamma_smc	30000	0.08140120814	99	1000	0.099	26	200	0.13	True
ancient_eurasia_single_origin_survival__neutral__rep048	48	1760761932	gamma_smc	40000	0.09011448793	99	1000	0.099	26	200	0.13	True
ancient_eurasia_single_origin_survival__neutral__rep048	48	1760761932	gamma_smc	50000	0.09712452282	99	1000	0.099	26	200	0.13	True
ancient_eurasia_single_origin_survival__neutral__rep049	49	1440330354	gamma_smc	1000	0.005925586495	385	1000	0.385	80	200	0.4	True
ancient_eurasia_single_origin_survival__neutral__rep049	49	1440330354	gamma_smc	4500	0.02562880855	385	1000	0.385	80	200	0.4	True
ancient_eurasia_single_origin_survival__neutral__rep049	49	1440330354	gamma_smc	10000	0.04872137819	385	1000	0.385	80	200	0.4	True
ancient_eurasia_single_origin_survival__neutral__rep049	49	1440330354	gamma_smc	20000	0.08003494329	385	1000	0.385	80	200	0.4	True
ancient_eurasia_single_origin_survival__neutral__rep049	49	1440330354	gamma_smc	30000	0.1045208557	385	1000	0.385	80	200	0.4	True
ancient_eurasia_single_origin_survival__neutral__rep049	49	1440330354	gamma_smc	40000	0.1242514829	385	1000	0.385	80	200	0.4	True
ancient_eurasia_single_origin_survival__neutral__rep049	49	1440330354	gamma_smc	50000	0.1401933059	385	1000	0.385	80	200	0.4	True
ancient_eurasia_single_origin_survival__neutral__rep050	50	1566279775	gamma_smc	1000	0.02558063798	114	1000	0.114	28	200	0.14	True
ancient_eurasia_single_origin_survival__neutral__rep050	50	1566279775	gamma_smc	4500	0.05440583701	114	1000	0.114	28	200	0.14	True
ancient_eurasia_single_origin_survival__neutral__rep050	50	1566279775	gamma_smc	10000	0.07672185238	114	1000	0.114	28	200	0.14	True
ancient_eurasia_single_origin_survival__neutral__rep050	50	1566279775	gamma_smc	20000	0.09740842006	114	1000	0.114	28	200	0.14	True
ancient_eurasia_single_origin_survival__neutral__rep050	50	1566279775	gamma_smc	30000	0.1101591872	114	1000	0.114	28	200	0.14	True
ancient_eurasia_single_origin_survival__neutral__rep050	50	1566279775	gamma_smc	40000	0.1201835816	114	1000	0.114	28	200	0.14	True
ancient_eurasia_single_origin_survival__neutral__rep050	50	1566279775	gamma_smc	50000	0.1288001899	114	1000	0.114	28	200	0.14	True
ancient_eurasia_single_origin_survival__neutral__rep051	51	1244100212	gamma_smc	1000	0.01565777929	11	1000	0.011	2	200	0.01	True
ancient_eurasia_single_origin_survival__neutral__rep051	51	1244100212	gamma_smc	4500	0.04300954308	11	1000	0.011	2	200	0.01	True
ancient_eurasia_single_origin_survival__neutral__rep051	51	1244100212	gamma_smc	10000	0.07411619369	11	1000	0.011	2	200	0.01	True
ancient_eurasia_single_origin_survival__neutral__rep051	51	1244100212	gamma_smc	20000	0.1168608619	11	1000	0.011	2	200	0.01	True
ancient_eurasia_single_origin_survival__neutral__rep051	51	1244100212	gamma_smc	30000	0.150205546	11	1000	0.011	2	200	0.01	True
ancient_eurasia_single_origin_survival__neutral__rep051	51	1244100212	gamma_smc	40000	0.1773075193	11	1000	0.011	2	200	0.01	True
ancient_eurasia_single_origin_survival__neutral__rep051	51	1244100212	gamma_smc	50000	0.1996497244	11	1000	0.011	2	200	0.01	True
ancient_eurasia_single_origin_survival__neutral__rep052	52	1638743623	gamma_smc	1000	0.006306227384	39	1000	0.039	8	200	0.04	True
ancient_eurasia_single_origin_survival__neutral__rep052	52	1638743623	gamma_smc	4500	0.0231360072	39	1000	0.039	8	200	0.04	True
ancient_eurasia_single_origin_survival__neutral__rep052	52	1638743623	gamma_smc	10000	0.03800674143	39	1000	0.039	8	200	0.04	True
ancient_eurasia_single_origin_survival__neutral__rep052	52	1638743623	gamma_smc	20000	0.05344020938	39	1000	0.039	8	200	0.04	True
ancient_eurasia_single_origin_survival__neutral__rep052	52	1638743623	gamma_smc	30000	0.06294916847	39	1000	0.039	8	200	0.04	True
ancient_eurasia_single_origin_survival__neutral__rep052	52	1638743623	gamma_smc	40000	0.06949198006	39	1000	0.039	8	200	0.04	True
ancient_eurasia_single_origin_survival__neutral__rep052	52	1638743623	gamma_smc	50000	0.07436306846	39	1000	0.039	8	200	0.04	True
ancient_eurasia_single_origin_survival__neutral__rep053	53	318247857	gamma_smc	1000	0.01024388779	88	1000	0.088	14	200	0.07	True
ancient_eurasia_single_origin_survival__neutral__rep053	53	318247857	gamma_smc	4500	0.03341546906	88	1000	0.088	14	200	0.07	True
ancient_eurasia_single_origin_survival__neutral__rep053	53	318247857	gamma_smc	10000	0.05313675832	88	1000	0.088	14	200	0.07	True
ancient_eurasia_single_origin_survival__neutral__rep053	53	318247857	gamma_smc	20000	0.07752179576	88	1000	0.088	14	200	0.07	True
ancient_eurasia_single_origin_survival__neutral__rep053	53	318247857	gamma_smc	30000	0.09859703217	88	1000	0.088	14	200	0.07	True
ancient_eurasia_single_origin_survival__neutral__rep053	53	318247857	gamma_smc	40000	0.117963094	88	1000	0.088	14	200	0.07	True
ancient_eurasia_single_origin_survival__neutral__rep053	53	318247857	gamma_smc	50000	0.1355819672	88	1000	0.088	14	200	0.07	True
ancient_eurasia_single_origin_survival__neutral__rep054	54	891666166	gamma_smc	1000	0.006106763579	40	1000	0.04	10	200	0.05	True
ancient_eurasia_single_origin_survival__neutral__rep054	54	891666166	gamma_smc	4500	0.03008393933	40	1000	0.04	10	200	0.05	True
ancient_eurasia_single_origin_survival__neutral__rep054	54	891666166	gamma_smc	10000	0.06490811709	40	1000	0.04	10	200	0.05	True
ancient_eurasia_single_origin_survival__neutral__rep054	54	891666166	gamma_smc	20000	0.1172967851	40	1000	0.04	10	200	0.05	True
ancient_eurasia_single_origin_survival__neutral__rep054	54	891666166	gamma_smc	30000	0.1599891842	40	1000	0.04	10	200	0.05	True
ancient_eurasia_single_origin_survival__neutral__rep054	54	891666166	gamma_smc	40000	0.1957450167	40	1000	0.04	10	200	0.05	True
ancient_eurasia_single_origin_survival__neutral__rep054	54	891666166	gamma_smc	50000	0.2259793398	40	1000	0.04	10	200	0.05	True
ancient_eurasia_single_origin_survival__neutral__rep055	55	2108431360	gamma_smc	1000	0.006596903386	11	1000	0.011	1	200	0.005	True
ancient_eurasia_single_origin_survival__neutral__rep055	55	2108431360	gamma_smc	4500	0.02687114947	11	1000	0.011	1	200	0.005	True
ancient_eurasia_single_origin_survival__neutral__rep055	55	2108431360	gamma_smc	10000	0.0444184004	11	1000	0.011	1	200	0.005	True
ancient_eurasia_single_origin_survival__neutral__rep055	55	2108431360	gamma_smc	20000	0.06792812838	11	1000	0.011	1	200	0.005	True
ancient_eurasia_single_origin_survival__neutral__rep055	55	2108431360	gamma_smc	30000	0.08934140065	11	1000	0.011	1	200	0.005	True
ancient_eurasia_single_origin_survival__neutral__rep055	55	2108431360	gamma_smc	40000	0.1089230221	11	1000	0.011	1	200	0.005	True
ancient_eurasia_single_origin_survival__neutral__rep055	55	2108431360	gamma_smc	50000	0.1266283337	11	1000	0.011	1	200	0.005	True
ancient_eurasia_single_origin_survival__neutral__rep056	56	624286484	gamma_smc	1000	0.01158324018	161	1000	0.161	30	200	0.15	True
ancient_eurasia_single_origin_survival__neutral__rep056	56	624286484	gamma_smc	4500	0.03073932161	161	1000	0.161	30	200	0.15	True
ancient_eurasia_single_origin_survival__neutral__rep056	56	624286484	gamma_smc	10000	0.05020497365	161	1000	0.161	30	200	0.15	True
ancient_eurasia_single_origin_survival__neutral__rep056	56	624286484	gamma_smc	20000	0.07209686713	161	1000	0.161	30	200	0.15	True
ancient_eurasia_single_origin_survival__neutral__rep056	56	624286484	gamma_smc	30000	0.08736300064	161	1000	0.161	30	200	0.15	True
ancient_eurasia_single_origin_survival__neutral__rep056	56	624286484	gamma_smc	40000	0.09988563719	161	1000	0.161	30	200	0.15	True
ancient_eurasia_single_origin_survival__neutral__rep056	56	624286484	gamma_smc	50000	0.1111796866	161	1000	0.161	30	200	0.15	True
ancient_eurasia_single_origin_survival__neutral__rep057	57	46736894	gamma_smc	1000	0.01492449929	73	1000	0.073	22	200	0.11	True
ancient_eurasia_single_origin_survival__neutral__rep057	57	46736894	gamma_smc	4500	0.03094751228	73	1000	0.073	22	200	0.11	True
ancient_eurasia_single_origin_survival__neutral__rep057	57	46736894	gamma_smc	10000	0.04298198474	73	1000	0.073	22	200	0.11	True
ancient_eurasia_single_origin_survival__neutral__rep057	57	46736894	gamma_smc	20000	0.05734358968	73	1000	0.073	22	200	0.11	True
ancient_eurasia_single_origin_survival__neutral__rep057	57	46736894	gamma_smc	30000	0.06998552099	73	1000	0.073	22	200	0.11	True
ancient_eurasia_single_origin_survival__neutral__rep057	57	46736894	gamma_smc	40000	0.0819695088	73	1000	0.073	22	200	0.11	True
ancient_eurasia_single_origin_survival__neutral__rep057	57	46736894	gamma_smc	50000	0.09357152731	73	1000	0.073	22	200	0.11	True
ancient_eurasia_single_origin_survival__neutral__rep058	58	786120954	gamma_smc	1000	0.01069888772	160	1000	0.16	25	200	0.125	True
ancient_eurasia_single_origin_survival__neutral__rep058	58	786120954	gamma_smc	4500	0.0282295718	160	1000	0.16	25	200	0.125	True
ancient_eurasia_single_origin_survival__neutral__rep058	58	786120954	gamma_smc	10000	0.05384222374	160	1000	0.16	25	200	0.125	True
ancient_eurasia_single_origin_survival__neutral__rep058	58	786120954	gamma_smc	20000	0.09366411261	160	1000	0.16	25	200	0.125	True
ancient_eurasia_single_origin_survival__neutral__rep058	58	786120954	gamma_smc	30000	0.1248891943	160	1000	0.16	25	200	0.125	True
ancient_eurasia_single_origin_survival__neutral__rep058	58	786120954	gamma_smc	40000	0.150375422	160	1000	0.16	25	200	0.125	True
ancient_eurasia_single_origin_survival__neutral__rep058	58	786120954	gamma_smc	50000	0.1694818307	160	1000	0.16	25	200	0.125	True
ancient_eurasia_single_origin_survival__neutral__rep059	59	2032088043	gamma_smc	1000	0.01121457165	61	1000	0.061	13	200	0.065	True
ancient_eurasia_single_origin_survival__neutral__rep059	59	2032088043	gamma_smc	4500	0.01722364912	61	1000	0.061	13	200	0.065	True
ancient_eurasia_single_origin_survival__neutral__rep059	59	2032088043	gamma_smc	10000	0.02585028634	61	1000	0.061	13	200	0.065	True
ancient_eurasia_single_origin_survival__neutral__rep059	59	2032088043	gamma_smc	20000	0.03983909818	61	1000	0.061	13	200	0.065	True
ancient_eurasia_single_origin_survival__neutral__rep059	59	2032088043	gamma_smc	30000	0.05326452103	61	1000	0.061	13	200	0.065	True
ancient_eurasia_single_origin_survival__neutral__rep059	59	2032088043	gamma_smc	40000	0.06670864073	61	1000	0.061	13	200	0.065	True
ancient_eurasia_single_origin_survival__neutral__rep059	59	2032088043	gamma_smc	50000	0.0801974105	61	1000	0.061	13	200	0.065	True
ancient_eurasia_single_origin_survival__neutral__rep060	60	514990804	gamma_smc	1000	0.00940542144	37	1000	0.037	8	200	0.04	True
ancient_eurasia_single_origin_survival__neutral__rep060	60	514990804	gamma_smc	4500	0.03081456516	37	1000	0.037	8	200	0.04	True
ancient_eurasia_single_origin_survival__neutral__rep060	60	514990804	gamma_smc	10000	0.05645809288	37	1000	0.037	8	200	0.04	True
ancient_eurasia_single_origin_survival__neutral__rep060	60	514990804	gamma_smc	20000	0.09461042166	37	1000	0.037	8	200	0.04	True
ancient_eurasia_single_origin_survival__neutral__rep060	60	514990804	gamma_smc	30000	0.1321655053	37	1000	0.037	8	200	0.04	True
ancient_eurasia_single_origin_survival__neutral__rep060	60	514990804	gamma_smc	40000	0.1711743642	37	1000	0.037	8	200	0.04	True
ancient_eurasia_single_origin_survival__neutral__rep060	60	514990804	gamma_smc	50000	0.2112205821	37	1000	0.037	8	200	0.04	True
ancient_eurasia_single_origin_survival__neutral__rep061	61	254063284	gamma_smc	1000	0.0124601776	127	1000	0.127	25	200	0.125	True
ancient_eurasia_single_origin_survival__neutral__rep061	61	254063284	gamma_smc	4500	0.03063348807	127	1000	0.127	25	200	0.125	True
ancient_eurasia_single_origin_survival__neutral__rep061	61	254063284	gamma_smc	10000	0.04842094248	127	1000	0.127	25	200	0.125	True
ancient_eurasia_single_origin_survival__neutral__rep061	61	254063284	gamma_smc	20000	0.07810430368	127	1000	0.127	25	200	0.125	True
ancient_eurasia_single_origin_survival__neutral__rep061	61	254063284	gamma_smc	30000	0.1065100245	127	1000	0.127	25	200	0.125	True
ancient_eurasia_single_origin_survival__neutral__rep061	61	254063284	gamma_smc	40000	0.1325991824	127	1000	0.127	25	200	0.125	True
ancient_eurasia_single_origin_survival__neutral__rep061	61	254063284	gamma_smc	50000	0.1558930872	127	1000	0.127	25	200	0.125	True
ancient_eurasia_single_origin_survival__neutral__rep062	62	1625311896	gamma_smc	1000	0.0136326258	97	1000	0.097	19	200	0.095	True
ancient_eurasia_single_origin_survival__neutral__rep062	62	1625311896	gamma_smc	4500	0.03493647459	97	1000	0.097	19	200	0.095	True
ancient_eurasia_single_origin_survival__neutral__rep062	62	1625311896	gamma_smc	10000	0.0578660356	97	1000	0.097	19	200	0.095	True
ancient_eurasia_single_origin_survival__neutral__rep062	62	1625311896	gamma_smc	20000	0.08267297103	97	1000	0.097	19	200	0.095	True
ancient_eurasia_single_origin_survival__neutral__rep062	62	1625311896	gamma_smc	30000	0.09835991982	97	1000	0.097	19	200	0.095	True
ancient_eurasia_single_origin_survival__neutral__rep062	62	1625311896	gamma_smc	40000	0.1104434538	97	1000	0.097	19	200	0.095	True
ancient_eurasia_single_origin_survival__neutral__rep062	62	1625311896	gamma_smc	50000	0.1207967054	97	1000	0.097	19	200	0.095	True
ancient_eurasia_single_origin_survival__neutral__rep063	63	1759015040	gamma_smc	1000	0.01788648526	11	1000	0.011	2	200	0.01	True
ancient_eurasia_single_origin_survival__neutral__rep063	63	1759015040	gamma_smc	4500	0.04584080555	11	1000	0.011	2	200	0.01	True
ancient_eurasia_single_origin_survival__neutral__rep063	63	1759015040	gamma_smc	10000	0.06744167166	11	1000	0.011	2	200	0.01	True
ancient_eurasia_single_origin_survival__neutral__rep063	63	1759015040	gamma_smc	20000	0.1008892493	11	1000	0.011	2	200	0.01	True
ancient_eurasia_single_origin_survival__neutral__rep063	63	1759015040	gamma_smc	30000	0.1292315689	11	1000	0.011	2	200	0.01	True
ancient_eurasia_single_origin_survival__neutral__rep063	63	1759015040	gamma_smc	40000	0.1533836058	11	1000	0.011	2	200	0.01	True
ancient_eurasia_single_origin_survival__neutral__rep063	63	1759015040	gamma_smc	50000	0.174403953	11	1000	0.011	2	200	0.01	True
ancient_eurasia_single_origin_survival__neutral__rep064	64	1479530790	gamma_smc	1000	0.004971690699	114	1000	0.114	28	200	0.14	True
ancient_eurasia_single_origin_survival__neutral__rep064	64	1479530790	gamma_smc	4500	0.01325844298	114	1000	0.114	28	200	0.14	True
ancient_eurasia_single_origin_survival__neutral__rep064	64	1479530790	gamma_smc	10000	0.01924646617	114	1000	0.114	28	200	0.14	True
ancient_eurasia_single_origin_survival__neutral__rep064	64	1479530790	gamma_smc	20000	0.02614089495	114	1000	0.114	28	200	0.14	True
ancient_eurasia_single_origin_survival__neutral__rep064	64	1479530790	gamma_smc	30000	0.03093078182	114	1000	0.114	28	200	0.14	True
ancient_eurasia_single_origin_survival__neutral__rep064	64	1479530790	gamma_smc	40000	0.03500862578	114	1000	0.114	28	200	0.14	True
ancient_eurasia_single_origin_survival__neutral__rep064	64	1479530790	gamma_smc	50000	0.03889753253	114	1000	0.114	28	200	0.14	True
ancient_eurasia_single_origin_survival__neutral__rep065	65	446067728	gamma_smc	1000	0.01351557763	146	1000	0.146	29	200	0.145	True
ancient_eurasia_single_origin_survival__neutral__rep065	65	446067728	gamma_smc	4500	0.02682728556	146	1000	0.146	29	200	0.145	True
ancient_eurasia_single_origin_survival__neutral__rep065	65	446067728	gamma_smc	10000	0.03634958806	146	1000	0.146	29	200	0.145	True
ancient_eurasia_single_origin_survival__neutral__rep065	65	446067728	gamma_smc	20000	0.04917976595	146	1000	0.146	29	200	0.145	True
ancient_eurasia_single_origin_survival__neutral__rep065	65	446067728	gamma_smc	30000	0.06062208742	146	1000	0.146	29	200	0.145	True
ancient_eurasia_single_origin_survival__neutral__rep065	65	446067728	gamma_smc	40000	0.07132065311	146	1000	0.146	29	200	0.145	True
ancient_eurasia_single_origin_survival__neutral__rep065	65	446067728	gamma_smc	50000	0.08132087529	146	1000	0.146	29	200	0.145	True
ancient_eurasia_single_origin_survival__neutral__rep066	66	1659059065	gamma_smc	1000	0.001475174522	33	1000	0.033	7	200	0.035	True
ancient_eurasia_single_origin_survival__neutral__rep066	66	1659059065	gamma_smc	4500	0.009175346139	33	1000	0.033	7	200	0.035	True
ancient_eurasia_single_origin_survival__neutral__rep066	66	1659059065	gamma_smc	10000	0.0225489842	33	1000	0.033	7	200	0.035	True
ancient_eurasia_single_origin_survival__neutral__rep066	66	1659059065	gamma_smc	20000	0.04444991614	33	1000	0.033	7	200	0.035	True
ancient_eurasia_single_origin_survival__neutral__rep066	66	1659059065	gamma_smc	30000	0.06379227667	33	1000	0.033	7	200	0.035	True
ancient_eurasia_single_origin_survival__neutral__rep066	66	1659059065	gamma_smc	40000	0.08152784033	33	1000	0.033	7	200	0.035	True
ancient_eurasia_single_origin_survival__neutral__rep066	66	1659059065	gamma_smc	50000	0.0979164727	33	1000	0.033	7	200	0.035	True
ancient_eurasia_single_origin_survival__neutral__rep067	67	1877290780	gamma_smc	1000	0.01328224038	18	1000	0.018	2	200	0.01	True
ancient_eurasia_single_origin_survival__neutral__rep067	67	1877290780	gamma_smc	4500	0.04349487263	18	1000	0.018	2	200	0.01	True
ancient_eurasia_single_origin_survival__neutral__rep067	67	1877290780	gamma_smc	10000	0.06652843039	18	1000	0.018	2	200	0.01	True
ancient_eurasia_single_origin_survival__neutral__rep067	67	1877290780	gamma_smc	20000	0.08795575402	18	1000	0.018	2	200	0.01	True
ancient_eurasia_single_origin_survival__neutral__rep067	67	1877290780	gamma_smc	30000	0.1005427059	18	1000	0.018	2	200	0.01	True
ancient_eurasia_single_origin_survival__neutral__rep067	67	1877290780	gamma_smc	40000	0.1092606729	18	1000	0.018	2	200	0.01	True
ancient_eurasia_single_origin_survival__neutral__rep067	67	1877290780	gamma_smc	50000	0.1159707673	18	1000	0.018	2	200	0.01	True
ancient_eurasia_single_origin_survival__neutral__rep068	68	486316503	gamma_smc	1000	0.0100378602	15	1000	0.015	2	200	0.01	True
ancient_eurasia_single_origin_survival__neutral__rep068	68	486316503	gamma_smc	4500	0.03715342352	15	1000	0.015	2	200	0.01	True
ancient_eurasia_single_origin_survival__neutral__rep068	68	486316503	gamma_smc	10000	0.06213152651	15	1000	0.015	2	200	0.01	True
ancient_eurasia_single_origin_survival__neutral__rep068	68	486316503	gamma_smc	20000	0.08789450905	15	1000	0.015	2	200	0.01	True
ancient_eurasia_single_origin_survival__neutral__rep068	68	486316503	gamma_smc	30000	0.1064594921	15	1000	0.015	2	200	0.01	True
ancient_eurasia_single_origin_survival__neutral__rep068	68	486316503	gamma_smc	40000	0.1223058695	15	1000	0.015	2	200	0.01	True
ancient_eurasia_single_origin_survival__neutral__rep068	68	486316503	gamma_smc	50000	0.1365732606	15	1000	0.015	2	200	0.01	True
ancient_eurasia_single_origin_survival__neutral__rep069	69	1392232496	gamma_smc	1000	0.01474259084	352	1000	0.352	61	200	0.305	True
ancient_eurasia_single_origin_survival__neutral__rep069	69	1392232496	gamma_smc	4500	0.0364176627	352	1000	0.352	61	200	0.305	True
ancient_eurasia_single_origin_survival__neutral__rep069	69	1392232496	gamma_smc	10000	0.06092051016	352	1000	0.352	61	200	0.305	True
ancient_eurasia_single_origin_survival__neutral__rep069	69	1392232496	gamma_smc	20000	0.09017427877	352	1000	0.352	61	200	0.305	True
ancient_eurasia_single_origin_survival__neutral__rep069	69	1392232496	gamma_smc	30000	0.1104933259	352	1000	0.352	61	200	0.305	True
ancient_eurasia_single_origin_survival__neutral__rep069	69	1392232496	gamma_smc	40000	0.126790766	352	1000	0.352	61	200	0.305	True
ancient_eurasia_single_origin_survival__neutral__rep069	69	1392232496	gamma_smc	50000	0.1407024264	352	1000	0.352	61	200	0.305	True
ancient_eurasia_single_origin_survival__neutral__rep070	70	1180453811	gamma_smc	1000	0.02195426441	6	1000	0.006	1	200	0.005	True
ancient_eurasia_single_origin_survival__neutral__rep070	70	1180453811	gamma_smc	4500	0.04673943067	6	1000	0.006	1	200	0.005	True
ancient_eurasia_single_origin_survival__neutral__rep070	70	1180453811	gamma_smc	10000	0.06414393434	6	1000	0.006	1	200	0.005	True
ancient_eurasia_single_origin_survival__neutral__rep070	70	1180453811	gamma_smc	20000	0.08564816747	6	1000	0.006	1	200	0.005	True
ancient_eurasia_single_origin_survival__neutral__rep070	70	1180453811	gamma_smc	30000	0.1038822426	6	1000	0.006	1	200	0.005	True
ancient_eurasia_single_origin_survival__neutral__rep070	70	1180453811	gamma_smc	40000	0.1201600234	6	1000	0.006	1	200	0.005	True
ancient_eurasia_single_origin_survival__neutral__rep070	70	1180453811	gamma_smc	50000	0.134619166	6	1000	0.006	1	200	0.005	True
ancient_eurasia_single_origin_survival__neutral__rep071	71	571709875	gamma_smc	1000	0.01337006924	117	1000	0.117	29	200	0.145	True
ancient_eurasia_single_origin_survival__neutral__rep071	71	571709875	gamma_smc	4500	0.03708119807	117	1000	0.117	29	200	0.145	True
ancient_eurasia_single_origin_survival__neutral__rep071	71	571709875	gamma_smc	10000	0.06360310015	117	1000	0.117	29	200	0.145	True
ancient_eurasia_single_origin_survival__neutral__rep071	71	571709875	gamma_smc	20000	0.100559276	117	1000	0.117	29	200	0.145	True
ancient_eurasia_single_origin_survival__neutral__rep071	71	571709875	gamma_smc	30000	0.1328280306	117	1000	0.117	29	200	0.145	True
ancient_eurasia_single_origin_survival__neutral__rep071	71	571709875	gamma_smc	40000	0.1624667144	117	1000	0.117	29	200	0.145	True
ancient_eurasia_single_origin_survival__neutral__rep071	71	571709875	gamma_smc	50000	0.1899333115	117	1000	0.117	29	200	0.145	True
ancient_eurasia_single_origin_survival__neutral__rep072	72	1760871635	gamma_smc	1000	0.01695965672	21	1000	0.021	3	200	0.015	True
ancient_eurasia_single_origin_survival__neutral__rep072	72	1760871635	gamma_smc	4500	0.03916685804	21	1000	0.021	3	200	0.015	True
ancient_eurasia_single_origin_survival__neutral__rep072	72	1760871635	gamma_smc	10000	0.06084502488	21	1000	0.021	3	200	0.015	True
ancient_eurasia_single_origin_survival__neutral__rep072	72	1760871635	gamma_smc	20000	0.08478414573	21	1000	0.021	3	200	0.015	True
ancient_eurasia_single_origin_survival__neutral__rep072	72	1760871635	gamma_smc	30000	0.1002048897	21	1000	0.021	3	200	0.015	True
ancient_eurasia_single_origin_survival__neutral__rep072	72	1760871635	gamma_smc	40000	0.1110553947	21	1000	0.021	3	200	0.015	True
ancient_eurasia_single_origin_survival__neutral__rep072	72	1760871635	gamma_smc	50000	0.1188995099	21	1000	0.021	3	200	0.015	True
ancient_eurasia_single_origin_survival__neutral__rep073	73	470214725	gamma_smc	1000	0.001351507099	224	1000	0.224	44	200	0.22	True
ancient_eurasia_single_origin_survival__neutral__rep073	73	470214725	gamma_smc	4500	0.006243555914	224	1000	0.224	44	200	0.22	True
ancient_eurasia_single_origin_survival__neutral__rep073	73	470214725	gamma_smc	10000	0.0129795344	224	1000	0.224	44	200	0.22	True
ancient_eurasia_single_origin_survival__neutral__rep073	73	470214725	gamma_smc	20000	0.02303130692	224	1000	0.224	44	200	0.22	True
ancient_eurasia_single_origin_survival__neutral__rep073	73	470214725	gamma_smc	30000	0.03194509247	224	1000	0.224	44	200	0.22	True
