years,Ne
69873.03466796875,4647.65673828125
69914.91088867188,4647.65673828125
69956.81762695312,4648.008056640625
69998.74877929688,4653.969970703125
70040.70434570312,4661.38037109375
70082.6904296875,4661.38037109375
70124.69482421875,4661.38037109375
70166.7236328125,4661.38037109375
70208.78295898438,4661.248046875
70250.86669921875,4664.568115234375
70292.97485351562,4664.568115234375
70335.107421875,4664.568115234375
70377.26440429688,4675.435302734375
70419.44580078125,4680.298583984375
70461.65161132812,4680.298583984375
70503.88793945312,4680.298583984375
70546.14868164062,4680.298583984375
70588.43383789062,4680.298583984375
70630.74340820312,4708.975830078125
70673.07739257812,4709.185546875
70715.43579101562,4706.209228515625
70757.82470703125,4706.209228515625
70800.23193359375,4706.209228515625
70842.66967773438,4706.209228515625
70885.1318359375,4706.209228515625
70927.61840820312,4710.42529296875
70970.13549804688,4722.453369140625
71012.6708984375,4729.0078125
71055.23681640625,4729.0078125
71097.8271484375,4732.814697265625
71140.44189453125,4737.374755859375
71183.0810546875,4740.830322265625
71225.74462890625,4746.24658203125
71268.43872070312,4742.96337890625
71311.1572265625,4743.17919921875
71353.90014648438,4743.17919921875
71396.66748046875,4745.981201171875
71439.45922851562,4747.914306640625
71482.28149414062,4750.491455078125
71525.12817382812,4746.443603515625
71567.99926757812,4746.443603515625
71610.89477539062,4757.26904296875
71653.81469726562,4768.74658203125
71696.76513671875,4767.0185546875
71739.73999023438,4767.0185546875
71782.7392578125,4768.74658203125
71825.76293945312,4768.74658203125
71868.81713867188,4773.744384765625
71911.89575195312,4773.744384765625
71954.99877929688,4773.744384765625
71998.12622070312,4779.288330078125
72041.27807617188,4779.288330078125
72084.46044921875,4773.744384765625
72127.66723632812,4782.76318359375
72170.8984375,4785.0673828125
72214.16015625,4785.0673828125
72257.44018554688,4789.122314453125
72300.75073242188,4789.122314453125
72344.08569335938,4796.551025390625
72387.451171875,4796.551025390625
72430.84106445312,4796.551025390625
72474.24926757812,4792.49609375
72517.69409179688,4792.49609375
72561.1572265625,4792.49609375
72604.65087890625,4792.49609375
72648.1689453125,4792.49609375
72691.71142578125,4796.66845703125
72735.28442382812,4796.66845703125
72778.8818359375,4796.66845703125
72822.50366210938,4798.5205078125
72866.14990234375,4798.5205078125
72909.82666015625,4801.91748046875
72953.52783203125,4815.19384765625
72997.25341796875,4815.19384765625
73041.00952148438,4815.19384765625
73084.7900390625,4823.79443359375
73128.59497070312,4823.79443359375
73172.42431640625,4823.79443359375
73216.2841796875,4821.357666015625
73260.16845703125,4824.419677734375
73304.08325195312,4824.419677734375
73348.01635742188,4835.7978515625
73391.97998046875,4868.788818359375
73435.97412109375,4873.995361328125
73479.98657226562,4873.995361328125
73524.02954101562,4883.265625
73568.10302734375,4883.265625
73612.19482421875,4883.265625
73656.31713867188,4895.1748046875
73700.4638671875,4905.657958984375
73744.64111328125,4905.657958984375
73788.8427734375,4906.636962890625
73833.06884765625,4906.636962890625
73877.32543945312,4906.636962890625
73921.6064453125,4906.636962890625
73965.91186523438,4906.636962890625
74010.24780273438,4906.636962890625
74054.60815429688,4906.636962890625
74098.9990234375,4906.636962890625
74143.408203125,4906.636962890625
74187.85400390625,4905.657958984375
74232.31811523438,4907.4306640625
74276.81274414062,4907.4306640625
74321.33178710938,4907.4306640625
74365.88134765625,4921.80810546875
74410.45532226562,4921.80810546875
74455.0537109375,4938.390869140625
74499.6826171875,4942.957763671875
74544.3359375,4942.957763671875
74589.013671875,4942.957763671875
74633.72192382812,4951.76416015625
74678.46069335938,4958.997314453125
74723.2177734375,4958.997314453125
74768.00537109375,4958.997314453125
74812.82348632812,4958.997314453125
74857.666015625,4958.997314453125
74902.53295898438,4958.997314453125
74947.43041992188,4958.997314453125
74992.35229492188,4965.34912109375
75037.29858398438,4973.2529296875
75082.275390625,4976.791748046875
75127.28271484375,4979.634765625
75172.30834960938,4979.634765625
75217.36450195312,4979.634765625
75262.451171875,4979.634765625
75307.56225585938,4979.634765625
75352.70385742188,4979.634765625
75397.86376953125,4979.634765625
75443.06030273438,4980.88623046875
75488.27514648438,4980.88623046875
75533.52661132812,4997.560791015625
75578.79638671875,4998.094482421875
75624.0966796875,4998.094482421875
75669.42749023438,4998.854736328125
75714.78271484375,4998.854736328125
75760.16235351562,4998.854736328125
75805.57250976562,4998.854736328125
75851.01318359375,4998.854736328125
75896.47827148438,4998.854736328125
75941.9677734375,4998.854736328125
75987.48779296875,5002.481201171875
76033.0322265625,5002.481201171875
76078.60717773438,5010.883544921875
76124.20654296875,5024.4697265625
76169.83032226562,5024.4697265625
76215.48461914062,5024.4697265625
76261.16943359375,5033.474609375
76306.87866210938,5028.021484375
76352.61840820312,5028.021484375
76398.38256835938,5028.021484375
76444.17114257812,5024.101318359375
76489.99633789062,5029.15478515625
76535.83984375,5029.671142578125
76581.7138671875,5029.671142578125
76627.61840820312,5029.671142578125
76673.54736328125,5029.671142578125
76719.50073242188,5035.254150390625
76765.49072265625,5035.254150390625
76811.4990234375,5035.254150390625
76857.53784179688,5053.992431640625
76903.60717773438,5068.006103515625
76949.70092773438,5069.99951171875
76995.8251953125,5071.556640625
77041.97387695312,5072.6376953125
77088.15307617188,5084.9404296875
77134.35668945312,5088.25146484375
77180.5908203125,5086.03857421875
77226.85546875,5086.03857421875
77273.14453125,5093.1240234375
77319.4580078125,5095.694580078125
77365.80200195312,5095.694580078125
77412.17651367188,5098.141357421875
77458.57543945312,5107.74169921875
77504.99877929688,5102.10107421875
77551.45874023438,5115.360107421875
77597.94311523438,5115.360107421875
77644.45190429688,5115.360107421875
77690.9912109375,5115.360107421875
77737.55493164062,5120.58740234375
77784.14916992188,5123.155517578125
77830.77392578125,5126.260498046875
77877.42309570312,5126.260498046875
77924.10278320312,5124.6826171875
77970.81298828125,5125.66455078125
78017.54760742188,5135.58447265625
78064.306640625,5135.58447265625
78111.09619140625,5142.13916015625
78157.91625976562,5148.87060546875
78204.76684570312,5148.87060546875
78251.6357421875,5167.440673828125
78298.54125976562,5167.440673828125
78345.47119140625,5167.440673828125
78392.431640625,5174.775146484375
78439.41650390625,5191.587158203125
78486.43188476562,5198.7841796875
78533.47778320312,5204.253173828125
78580.54809570312,5204.253173828125
78627.64892578125,5213.88037109375
78674.7802734375,5218.130859375
78721.93603515625,5218.130859375
78769.12231445312,5218.130859375
78816.3330078125,5222.691162109375
78863.57421875,5224.1689453125
78910.84594726562,5224.1689453125
78958.14208984375,5244.431640625
79005.46875,5238.7763671875
79052.82592773438,5244.431640625
79100.20751953125,5244.431640625
79147.61962890625,5244.431640625
79195.05615234375,5248.3037109375
79242.529296875,5255.680419921875
79290.02075195312,5255.680419921875
79337.548828125,5262.37890625
79385.10131835938,5262.37890625
79432.68432617188,5276.822998046875
79480.2978515625,5276.822998046875
79527.93579101562,5276.822998046875
79575.60424804688,5290.6962890625
79623.29711914062,5293.7470703125
79671.02661132812,5299.983642578125
79718.78051757812,5299.95947265625
79766.55883789062,5300.2373046875
79814.37377929688,5300.2373046875
79862.21313476562,5302.089599609375
79910.07690429688,5302.089599609375
79957.97729492188,5308.4208984375
80005.90209960938,5308.4208984375
80053.857421875,5319.931884765625
80101.83715820312,5319.931884765625
80149.853515625,5319.931884765625
80197.89428710938,5309.60400390625
80245.95947265625,5319.931884765625
80294.06127929688,5329.0185546875
80342.1875,5333.72216796875
80390.34423828125,5337.145263671875
80438.525390625,5352.23388671875
80486.7431640625,5352.23388671875
80534.9853515625,5352.37890625
80583.25805664062,5354.619873046875
80631.55517578125,5360.21044921875
80679.8828125,5360.21044921875
80728.2470703125,5360.21044921875
80776.62963867188,5360.21044921875
80825.048828125,5360.21044921875
80873.49243164062,5361.94775390625
80921.96655273438,5361.94775390625
80970.47119140625,5370.09130859375
81019.00634765625,5370.09130859375
81067.56591796875,5370.09130859375
81116.15600585938,5372.826171875
81164.77661132812,5377.1728515625
81213.427734375,5380.837646484375
81262.10327148438,5380.837646484375
81310.80932617188,5380.837646484375
81359.5458984375,5380.837646484375
81408.31298828125,5392.18505859375
81457.11059570312,5396.76513671875
81505.9326171875,5399.3046875
81554.78515625,5399.3046875
81603.66821289062,5399.3046875
81652.58178710938,5399.3046875
81701.51977539062,5399.3046875
81750.49438476562,5411.019775390625
81799.49340820312,5411.019775390625
81848.52294921875,5411.019775390625
81897.5830078125,5423.357177734375
81946.66748046875,5423.357177734375
81995.78857421875,5423.357177734375
82044.93408203125,5423.357177734375
82094.11010742188,5423.357177734375
82143.31665039062,5428.072509765625
82192.5537109375,5428.072509765625
82241.81518554688,5428.072509765625
82291.11328125,5428.072509765625
82340.43579101562,5428.072509765625
82389.78881835938,5476.8212890625
82439.17236328125,5479.889892578125
82488.58642578125,5479.889892578125
82538.03100585938,5482.936279296875
82587.5,5490.4130859375
82636.99951171875,5497.019287109375
82686.53564453125,5497.019287109375
82736.09619140625,5497.019287109375
82785.68725585938,5497.1611328125
82835.30883789062,5501.2705078125
82884.95483398438,5511.801025390625
82934.63745117188,5511.801025390625
82984.34448242188,5511.801025390625
83034.08813476562,5511.801025390625
83083.85620117188,5511.801025390625
83133.65478515625,5519.330322265625
83183.48388671875,5525.04443359375
83233.34350585938,5525.04443359375
83283.23364257812,5540.168701171875
83333.14819335938,5541.425048828125
83383.09936523438,5548.65625
83433.0810546875,5548.65625
83483.08715820312,5548.65625
83533.12377929688,5554.24658203125
83583.19702148438,5554.053466796875
83633.29467773438,5554.053466796875
83683.4228515625,5554.053466796875
83733.58154296875,5554.053466796875
83783.77075195312,5554.053466796875
83833.99047851562,5560.18359375
83884.23461914062,5560.18359375
83934.51538085938,5565.533447265625
83984.82666015625,5565.533447265625
84035.16235351562,5576.263671875
84085.53466796875,5576.263671875
84135.93139648438,5576.263671875
84186.36474609375,5576.263671875
84236.82250976562,5576.263671875
84287.31079101562,5576.263671875
84337.83569335938,5580.338134765625
84388.38500976562,5589.035400390625
84438.96484375,5599.6220703125
84489.5751953125,5613.382568359375
84540.22216796875,5616.396484375
84590.8935546875,5615.740966796875
84641.59545898438,5616.396484375
84692.32788085938,5616.396484375
84743.0908203125,5617.23095703125
84793.88427734375,5620.43212890625
84844.70825195312,5620.43212890625
84895.56274414062,5620.43212890625
84946.44775390625,5632.273193359375
84997.36328125,5647.954345703125
85048.30932617188,5647.954345703125
85099.28588867188,5647.954345703125
85150.29296875,5647.954345703125
85201.33056640625,5652.75634765625
85252.39868164062,5652.75634765625
85303.49731445312,5652.75634765625
85354.63256835938,5652.75634765625
85405.79223632812,5655.61865234375
85456.982421875,5659.377197265625
85508.203125,5659.377197265625
85559.45434570312,5674.6884765625
85610.73608398438,5688.679931640625
85662.05444335938,5688.679931640625
85713.39721679688,5691.923095703125
85764.7705078125,5691.923095703125
85816.18041992188,5691.923095703125
85867.61474609375,5691.923095703125
85919.08569335938,5691.923095703125
85970.5810546875,5695.653076171875
86022.11303710938,5695.653076171875
86073.66943359375,5695.653076171875
86125.26245117188,5707.536376953125
86176.88598632812,5702.137939453125
86228.5400390625,5702.137939453125
86280.224609375,5700.207763671875
86331.93969726562,5700.207763671875
86383.68530273438,5706.300048828125
86435.46142578125,5717.060546875
86487.26806640625,5717.060546875
86539.111328125,5719.819580078125
86590.97900390625,5719.819580078125
86642.88330078125,5719.86572265625
86694.81201171875,5719.86572265625
86746.77734375,5714.81640625
86798.77319335938,5713.800048828125
86850.79956054688,5713.800048828125
86902.8564453125,5727.36572265625
86954.94384765625,5732.606689453125
87007.06176757812,5732.606689453125
87059.21630859375,5732.606689453125
87111.39526367188,5732.606689453125
87163.61083984375,5749.237060546875
87215.85083007812,5749.237060546875
87268.12744140625,5749.631591796875
87320.4345703125,5752.15380859375
87372.7783203125,5752.15380859375
87425.146484375,5755.32763671875
87477.54516601562,5763.03125
87529.98046875,5763.03125
87582.4462890625,5757.221923828125
87634.94262695312,5761.002685546875
87687.46948242188,5761.002685546875
87740.02685546875,5765.61572265625
87792.61474609375,5765.61572265625
87845.2392578125,5761.002685546875
87897.88818359375,5757.221923828125
87950.57373046875,5757.221923828125
88003.28979492188,5765.557861328125
88056.04248046875,5773.676025390625
88108.81958007812,5798.29931640625
88161.63330078125,5784.828857421875
88214.47143554688,5784.828857421875
88267.34619140625,5781.815185546875
88320.25146484375,5796.72216796875
88373.193359375,5796.72216796875
88426.15966796875,5799.89208984375
88479.16259765625,5799.89208984375
88532.19604492188,5807.6943359375
88585.26000976562,5807.6943359375
88638.36059570312,5807.6943359375
88691.48559570312,5816.873046875
88744.64721679688,5827.750732421875
88797.83935546875,5832.472412109375
88851.06201171875,5837.462890625
88904.3212890625,5844.589599609375
88957.60498046875,5844.589599609375
89010.92529296875,5844.589599609375
89064.2822265625,5844.589599609375
89117.66357421875,5845.47216796875
89171.08154296875,5860.6572265625
89224.52392578125,5860.6572265625
89278.00903320312,5870.026123046875
89331.5185546875,5870.026123046875
89385.06469726562,5859.05615234375
89438.64135742188,5875.766357421875
89492.24853515625,5875.766357421875
89545.88623046875,5877.790283203125
89599.560546875,5877.083984375
89653.26538085938,5877.083984375
89707.00073242188,5882.271240234375
89760.77270507812,5880.44287109375
89814.5751953125,5880.44287109375
89868.408203125,5884.395263671875
89922.27172851562,5890.998046875
89976.171875,5893.38916015625
90030.1025390625,5899.176025390625
90084.06372070312,5893.38916015625
90138.05541992188,5893.38916015625
90192.08374023438,5893.38916015625
90246.142578125,5893.38916015625
90300.23803710938,5915.410400390625
90354.36401367188,5915.410400390625
90408.5205078125,5916.9111328125
90462.70751953125,5916.9111328125
90516.93115234375,5916.9111328125
90571.18530273438,5923.283447265625
90625.47607421875,5923.283447265625
90679.79125976562,5939.65234375
90734.14306640625,5939.65234375
90788.53149414062,5939.65234375
90842.9443359375,5941.28076171875
90897.39990234375,5941.28076171875
90951.8798828125,5947.3310546875
91006.396484375,5952.97900390625
91060.94360351562,5952.97900390625
91115.52124023438,5980.053466796875
91170.13549804688,5980.053466796875
91224.7802734375,5992.203125
91279.46166992188,5997.5205078125
91334.17358398438,6006.2509765625
91388.916015625,6006.2509765625
91443.69506835938,6006.2509765625
91498.50463867188,6006.2509765625
91553.35083007812,6006.2509765625
91608.22143554688,6008.779296875
91663.134765625,6016.41015625
91718.07250976562,6027.97119140625
91773.046875,6054.076904296875
91828.05786132812,6054.701904296875
91883.09936523438,6054.701904296875
91938.17138671875,6054.076904296875
91993.27392578125,6054.13134765625
92048.4130859375,6055.89599609375
92103.5888671875,6058.37744140625
92158.79516601562,6064.075927734375
92214.03198242188,6078.86328125
92269.30541992188,6078.86328125
92324.609375,6080.80224609375
92379.94995117188,6077.97314453125
92435.32104492188,6077.97314453125
92490.72265625,6083.451171875
92546.16088867188,6093.5888671875
92601.62963867188,6093.5888671875
92657.13500976562,6093.5888671875
92712.6708984375,6098.21044921875
92768.24340820312,6098.21044921875
92823.84643554688,6098.21044921875
92879.48608398438,6107.198974609375
92935.15625,6107.198974609375
92990.85693359375,6108.97900390625
93046.59423828125,6113.391357421875
93102.3681640625,6118.619873046875
93158.17260742188,6122.76416015625
93214.00756835938,6122.76416015625
93269.87915039062,6134.52978515625
93325.78735351562,6141.472900390625
93381.72607421875,6143.62646484375
93437.6953125,6143.62646484375
93493.701171875,6143.62646484375
93549.73754882812,6143.62646484375
93605.810546875,6143.62646484375
93661.92016601562,6147.09228515625
93718.06030273438,6150.93115234375
93774.23095703125,6147.09228515625
93830.43823242188,6154.654052734375
93886.67602539062,6154.654052734375
93942.95043945312,6147.46435546875
93999.26147460938,6147.46435546875
94055.60302734375,6147.46435546875
94111.98120117188,6159.3232421875
94168.38989257812,6159.3232421875
94224.8291015625,6159.3232421875
94281.31103515625,6161.036376953125
94337.8173828125,6180.535888671875
94394.36645507812,6180.535888671875
94450.93994140625,6180.535888671875
94507.55615234375,6168.22607421875
94564.20288085938,6168.22607421875
94620.88012695312,6193.9140625
94677.59399414062,6193.9140625
94734.34448242188,6182.448486328125
94791.12548828125,6182.448486328125
94847.94311523438,6180.535888671875
94904.79125976562,6215.572998046875
94961.67602539062,6215.572998046875
95018.59741210938,6218.222900390625
95075.54931640625,6236.987060546875
95132.53784179688,6240.621826171875
95189.55688476562,6240.621826171875
95246.61254882812,6240.621826171875
95303.70483398438,6254.493896484375
95360.82763671875,6251.23486328125
95417.98706054688,6257.89013671875
95475.17700195312,6253.77392578125
95532.40356445312,6253.77392578125
95589.66674804688,6270.571533203125
95646.96044921875,6270.571533203125
95704.29077148438,6291.97705078125
95761.65161132812,6323.41796875
95819.04907226562,6310.59033203125
95876.48315429688,6318.859619140625
95933.94775390625,6326.499755859375
95991.44897460938,6326.499755859375
96048.98681640625,6326.499755859375
96106.56127929688,6326.011962890625
96164.16015625,6342.41455078125
96221.8017578125,6348.09814453125
96279.47387695312,6348.09814453125
96337.1826171875,6348.09814453125
96394.92797851562,6348.09814453125
96452.70385742188,6334.183837890625
96510.51635742188,6345.48486328125
96568.36547851562,6369.0556640625
96626.2451171875,6369.0556640625
96684.16137695312,6373.48046875
96742.1142578125,6373.48046875
96800.09765625,6373.48046875
96858.12377929688,6373.48046875
96916.17431640625,6375.341064453125
96974.267578125,6381.64990234375
97032.39135742188,6389.732666015625
97090.5517578125,6381.64990234375
97148.74877929688,6381.64990234375
97206.97631835938,6381.64990234375
97265.24047851562,6389.732666015625
97323.54125976562,6389.732666015625
97381.87255859375,6396.93701171875
97440.24658203125,6403.191162109375
97498.64501953125,6409.360107421875
97557.08618164062,6403.191162109375
97615.56396484375,6409.360107421875
97674.072265625,6419.53369140625
97732.6171875,6436.42578125
97791.19262695312,6436.42578125
97849.81079101562,6436.42578125
97908.45947265625,6450.96826171875
97967.14477539062,6458.115478515625
98025.86669921875,6464.45458984375
98084.619140625,6464.45458984375
98143.408203125,6473.380615234375
98202.23388671875,6473.380615234375
98261.09619140625,6473.380615234375
98319.9951171875,6473.380615234375
98378.92456054688,6473.380615234375
98437.890625,6473.380615234375
98496.89331054688,6484.34375
98555.9326171875,6484.34375
98615.00244140625,6490.32666015625
98674.11499023438,6494.929931640625
98733.25805664062,6499.639404296875
98792.43774414062,6499.639404296875
98851.65405273438,6518.00244140625
98910.90087890625,6540.300537109375
98970.1904296875,6543.099365234375
99029.51049804688,6543.417724609375
99088.8671875,6540.95361328125
99148.26049804688,6538.742919921875
99207.68432617188,6538.742919921875
99267.15087890625,6538.742919921875
99326.64794921875,6538.742919921875
99386.181640625,6543.417724609375
99445.75805664062,6546.688232421875
99505.35888671875,6555.056396484375
99565.00244140625,6549.64013671875
99624.6826171875,6567.781005859375
99684.39331054688,6567.781005859375
99744.14672851562,6577.733642578125
99803.9306640625,6567.781005859375
99863.75122070312,6580.826171875
99923.6083984375,6584.33642578125
99983.50219726562,6585.789306640625
100043.42651367188,6589.7900390625
100103.3935546875,6589.7900390625
100163.39721679688,6589.7900390625
100223.43139648438,6598.418701171875
100283.50219726562,6597.053466796875
100343.60961914062,6599.839111328125
100403.75366210938,6599.839111328125
100463.93432617188,6599.839111328125
100524.15161132812,6608.4677734375
100584.40551757812,6612.597900390625
100644.69604492188,6614.2451171875
100705.02319335938,6614.2451171875
100765.380859375,6614.2451171875
100825.78125,6614.2451171875
100886.21215820312,6614.2451171875
100946.6796875,6617.349609375
101007.18994140625,6624.091796875
101067.73071289062,6629.97705078125
101128.30810546875,6629.97705078125
101188.92211914062,6624.091796875
101249.57275390625,6629.97705078125
101310.26000976562,6640.928466796875
101370.98388671875,6640.928466796875
101431.74438476562,6664.5068359375
101492.54150390625,6671.33056640625
101553.37524414062,6687.74755859375
101614.24560546875,6687.74755859375
101675.15258789062,6687.74755859375
101736.09619140625,6687.74755859375
101797.07641601562,6693.74365234375
101858.09326171875,6693.74365234375
101919.140625,6697.775390625
101980.23071289062,6705.772216796875
102041.357421875,6705.772216796875
102102.52075195312,6705.232666015625
102163.720703125,6705.232666015625
102224.951171875,6731.468994140625
102286.22436523438,6731.468994140625
102347.5341796875,6731.468994140625
102408.87451171875,6743.3271484375
102470.263671875,6750.540283203125
102531.67724609375,6760.10498046875
102593.1396484375,6760.10498046875
102654.62646484375,6769.302001953125
102716.162109375,6769.302001953125
102777.72216796875,6769.302001953125
102839.3310546875,6774.46728515625
102900.9765625,6775.2705078125
102962.646484375,6775.2705078125
103024.365234375,6776.32666015625
103086.12060546875,6776.32666015625
103147.900390625,6776.32666015625
103209.72900390625,6776.32666015625
103271.59423828125,6782.855224609375
103333.49609375,6782.855224609375
103395.42236328125,6782.855224609375
103457.3974609375,6788.501220703125
103519.4091796875,6790.441162109375
103581.45751953125,6792.076171875
103643.54248046875,6794.44091796875
103705.6640625,6794.44091796875
103767.822265625,6794.44091796875
103830.029296875,6794.44091796875
103892.2607421875,6794.44091796875
103954.52880859375,6794.44091796875
104016.83349609375,6798.396240234375
104079.18701171875,6813.693359375
104141.56494140625,6818.07275390625
104203.99169921875,6826.73681640625
104266.44287109375,6827.935546875
104328.94287109375,6850.629638671875
104391.4794921875,6847.273681640625
104454.052734375,6847.273681640625
104516.650390625,6847.273681640625
104579.296875,6858.995361328125
104641.97998046875,6858.995361328125
104704.7119140625,6858.995361328125
104767.46826171875,6858.995361328125
104830.26123046875,6858.995361328125
104893.0908203125,6858.995361328125
104955.96923828125,6874.922607421875
105018.8720703125,6874.922607421875
105081.82373046875,6891.028076171875
105144.81201171875,6894.218017578125
105207.82470703125,6898.099365234375
105270.88623046875,6904.806884765625
105333.984375,6904.806884765625
105397.119140625,6921.7158203125
105460.29052734375,6936.096923828125
105523.5107421875,6941.936767578125
105586.75537109375,6945.33935546875
105650.048828125,6939.50341796875
105713.36669921875,6957.908447265625
105776.7333984375,6947.169677734375
105840.13671875,6947.169677734375
105903.57666015625,6947.169677734375
105967.05322265625,6947.169677734375
106030.56640625,6961.923583984375
106094.1162109375,6961.923583984375
106157.71484375,6961.923583984375
106221.337890625,6964.110595703125
106285.009765625,6964.110595703125
106348.71826171875,6964.110595703125
106412.451171875,6965.0185546875
106476.23291015625,6965.0185546875
106540.0634765625,6976.629150390625
106603.91845703125,6994.512451171875
106667.81005859375,6998.158935546875
106731.75048828125,6998.158935546875
106795.7275390625,7034.537841796875
106859.72900390625,7034.537841796875
106923.779296875,7036.706787109375
106987.87841796875,7036.706787109375
107052.001953125,7064.7373046875
107116.162109375,7064.7373046875
107180.37109375,7064.7373046875
107244.61669921875,7064.7373046875
107308.89892578125,7064.7373046875
107373.2177734375,7085.203369140625
107437.5732421875,7091.579345703125
107501.96533203125,7092.472900390625
107566.40625,7095.948974609375
107630.87158203125,7095.948974609375
107695.3857421875,7100.097900390625
107759.9365234375,7100.097900390625
107824.52392578125,7100.097900390625
107889.16015625,7110.5400390625
107953.82080078125,7110.5400390625
108018.5302734375,7110.5400390625
108083.2763671875,7110.5400390625
108148.05908203125,7110.5400390625
108212.87841796875,7121.141357421875
108277.74658203125,7121.141357421875
108342.63916015625,7121.141357421875
108407.58056640625,7121.141357421875
108472.55859375,7139.57421875
108537.5732421875,7139.57421875
108602.63671875,7159.830810546875
108667.724609375,7159.830810546875
108732.861328125,7159.830810546875
108798.03466796875,7159.830810546875
108863.24462890625,7165.927001953125
108928.50341796875,7165.927001953125
108993.78662109375,7165.927001953125
109059.11865234375,7174.30029296875
109124.4873046875,7174.30029296875
109189.892578125,7183.03564453125
109255.3466796875,7183.03564453125
109320.8251953125,7183.03564453125
109386.3525390625,7201.43408203125
109451.91650390625,7207.676025390625
109517.51708984375,7207.676025390625
109583.16650390625,7209.322021484375
109648.8525390625,7209.322021484375
109714.56298828125,7209.322021484375
109780.33447265625,7215.6650390625
109846.13037109375,7215.6650390625
109911.97509765625,7220.341796875
109977.8564453125,7230.382568359375
110043.7744140625,7230.382568359375
110109.72900390625,7238.20947265625
110175.732421875,7246.846435546875
110241.76025390625,7246.846435546875
110307.8369140625,7246.846435546875
110373.96240234375,7250.346435546875
110440.1123046875,7254.65625
110506.31103515625,7254.65625
110572.54638671875,7254.845703125
110638.818359375,7287.6064453125
110705.13916015625,7287.6064453125
110771.49658203125,7309.772216796875
110837.890625,7309.772216796875
110904.3212890625,7309.772216796875
110970.80078125,7316.556640625
111037.31689453125,7340.888427734375
111103.86962890625,7347.181396484375
111170.458984375,7353.91015625
111237.09716796875,7358.238525390625
111303.77197265625,7358.238525390625
111370.4833984375,7358.238525390625
111437.2314453125,7373.228515625
111504.0283203125,7373.228515625
111570.86181640625,7378.734375
111637.744140625,7378.734375
111704.65087890625,7399.240478515625
111771.6064453125,7399.240478515625
111838.5986328125,7399.240478515625
111905.6396484375,7399.240478515625
111972.705078125,7399.240478515625
112039.8193359375,7399.240478515625
112106.982421875,7399.240478515625
112174.169921875,7399.240478515625
112241.40625,7399.240478515625
112308.69140625,7399.240478515625
112376.0009765625,7417.634521484375
112443.359375,7417.634521484375
112510.75439453125,7429.04150390625
112578.1982421875,7429.04150390625
112645.66650390625,7429.04150390625
112713.19580078125,7450.94970703125
112780.74951171875,7452.345703125
112848.35205078125,7464.473388671875
112915.9912109375,7472.27392578125
112983.6669921875,7472.27392578125
113051.3916015625,7472.27392578125
113119.15283203125,7464.473388671875
113186.95068359375,7464.473388671875
113254.79736328125,7472.27392578125
113322.6806640625,7472.27392578125
113390.6005859375,7475.834228515625
113458.5693359375,7480.0849609375
113526.57470703125,7495.362548828125
113594.61669921875,7495.362548828125
113662.70751953125,7511.64208984375
113730.8349609375,7516.984619140625
113798.9990234375,7552.835693359375
113867.2119140625,7552.835693359375
113935.46142578125,7552.835693359375
114003.759765625,7552.835693359375
114072.08251953125,7552.835693359375
114140.4541015625,7552.835693359375
114208.87451171875,7552.835693359375
114277.33154296875,7568.793212890625
114345.8251953125,7586.16259765625
114414.36767578125,7586.16259765625
114482.9345703125,7577.47412109375
114551.5625,7577.47412109375
114620.21484375,7580.59765625
114688.92822265625,7587.685302734375
114757.666015625,7587.685302734375
114826.45263671875,7589.024169921875
114895.27587890625,7593.94384765625
114964.1357421875,7600.489013671875
115033.04443359375,7600.489013671875
115102.001953125,7608.602294921875
115170.98388671875,7608.602294921875
115240.0146484375,7631.003662109375
115309.09423828125,7645.27685546875
115378.21044921875,7645.27685546875
115447.36328125,7649.455810546875
115516.56494140625,7666.74560546875
115585.80322265625,7666.74560546875
115655.078125,7666.74560546875
115724.40185546875,7666.74560546875
115793.76220703125,7680.625
115863.17138671875,7703.8935546875
115932.6171875,7721.6787109375
116002.11181640625,7727.576904296875
116071.64306640625,7720.232421875
116141.2109375,7733.23486328125
116210.82763671875,7733.23486328125
116280.48095703125,7733.23486328125
116350.1708984375,7733.23486328125
116419.90966796875,7728.08837890625
116489.697265625,7728.08837890625
116559.521484375,7733.23486328125
116629.38232421875,7744.545166015625
116699.2919921875,7770.980712890625
116769.23828125,7765.414794921875
116839.22119140625,7770.980712890625
116909.2529296875,7771.3623046875
116979.33349609375,7771.3623046875
117049.45068359375,7771.203369140625
117119.6044921875,7792.980712890625
117189.80712890625,7792.980712890625
117260.04638671875,7814.6787109375
117330.33447265625,7828.558349609375
117400.6591796875,7839.16064453125
117471.0205078125,7850.481689453125
117541.4306640625,7850.481689453125
117611.8896484375,7857.83056640625
117682.38525390625,7857.83056640625
117752.91748046875,7857.83056640625
117823.49853515625,7857.83056640625
117894.1162109375,7864.759765625
117964.78271484375,7855.29736328125
118035.48583984375,7878.058349609375
118106.23779296875,7878.058349609375
118177.0263671875,7878.058349609375
118247.86376953125,7890.726806640625
118318.73779296875,7889.217529296875
118389.66064453125,7890.726806640625
118460.6201171875,7893.101806640625
118531.62841796875,7906.38623046875
118602.67333984375,7922.49072265625
118673.7548828125,7922.49072265625
118744.88525390625,7941.6474609375
118816.064453125,7941.6474609375
118887.2802734375,7943.650146484375
118958.544921875,7935.533447265625
119029.84619140625,7949.8642578125
119101.18408203125,7965.613037109375
