time_generations	time_years	raw_median_ne	cosi2_integer_ne
252.38204956054688	6309.551239013672	32517.9697265625	32518
252.5333251953125	6313.3331298828125	32517.9697265625	32518
252.6846923828125	6317.1173095703125	32466.109375	32466
252.83615112304688	6320.903778076172	32456.0947265625	32456
252.98770141601562	6324.692535400391	32456.0947265625	32456
253.1393280029297	6328.483200073242	32456.0947265625	32456
253.2910614013672	6332.27653503418	32414.8974609375	32415
253.44288635253906	6336.072158813477	32414.8974609375	32415
253.59478759765625	6339.869689941406	32414.8974609375	32415
253.74679565429688	6343.669891357422	32414.8974609375	32415
253.8988800048828	6347.47200012207	32361.76171875	32362
254.0510711669922	6351.276779174805	32304.7822265625	32305
254.20333862304688	6355.083465576172	32303.2900390625	32303
254.355712890625	6358.892822265625	32270.8408203125	32271
254.50816345214844	6362.704086303711	32270.8408203125	32271
254.6607208251953	6366.518020629883	32270.8408203125	32271
254.8133544921875	6370.3338623046875	32270.8408203125	32271
254.96607971191406	6374.151992797852	32270.8408203125	32271
255.11891174316406	6377.972793579102	32270.8408203125	32271
255.27182006835938	6381.795501708984	32270.8408203125	32271
255.42483520507812	6385.620880126953	32244.6748046875	32245
255.5779266357422	6389.448165893555	32244.6748046875	32245
255.7311248779297	6393.278121948242	32265.8505859375	32266
255.8843994140625	6397.1099853515625	32246.2373046875	32246
256.03778076171875	6400.944519042969	32246.2373046875	32246
256.1912536621094	6404.781341552734	32246.2373046875	32246
256.34478759765625	6408.619689941406	32225.0615234375	32225
256.4984436035156	6412.461090087891	32190.64453125	32191
256.6521911621094	6416.304779052734	32190.64453125	32191
256.8060302734375	6420.1507568359375	32189.505859375	32190
256.9599609375	6423.9990234375	32189.505859375	32190
257.11395263671875	6427.848815917969	32166.0361328125	32166
257.26806640625	6431.70166015625	32108.037109375	32108
257.4222717285156	6435.556793212891	32087.9912109375	32088
257.5765686035156	6439.414215087891	32087.9912109375	32088
257.73095703125	6443.27392578125	32072.591796875	32073
257.88543701171875	6447.135925292969	32072.591796875	32073
258.0400085449219	6451.000213623047	32060.7119140625	32061
258.1946716308594	6454.866790771484	32060.7119140625	32061
258.34942626953125	6458.735656738281	32060.7119140625	32061
258.5043029785156	6462.607574462891	32060.7119140625	32061
258.65924072265625	6466.481018066406	32030.5693359375	32031
258.81427001953125	6470.356750488281	32030.5693359375	32031
258.9693908691406	6474.234771728516	32030.5693359375	32031
259.1246337890625	6478.1158447265625	32030.5693359375	32031
259.2799377441406	6481.998443603516	31985.080078125	31985
259.4353332519531	6485.883331298828	31985.080078125	31985
259.5908508300781	6489.771270751953	31953.1630859375	31953
259.7464294433594	6493.660736083984	31953.1630859375	31953
259.9021301269531	6497.553253173828	31953.1630859375	31953
260.05792236328125	6501.448059082031	31953.1630859375	31953
260.2137756347656	6505.344390869141	31953.1630859375	31953
260.3697509765625	6509.2437744140625	31953.1630859375	31953
260.52581787109375	6513.145446777344	31953.1630859375	31953
260.6819763183594	6517.049407958984	31953.1630859375	31953
260.8382263183594	6520.955657958984	31953.1630859375	31953
260.99456787109375	6524.864196777344	31919.5498046875	31920
261.1510009765625	6528.7750244140625	31899.013671875	31899
261.3075256347656	6532.688140869141	31899.013671875	31899
261.46417236328125	6536.604309082031	31885.1943359375	31885
261.6208801269531	6540.522003173828	31873.17578125	31873
261.7776794433594	6544.441986083984	31869.0078125	31869
261.9346008300781	6548.365020751953	31869.0078125	31869
262.0915832519531	6552.289581298828	31863.486328125	31863
262.2486877441406	6556.217193603516	31831.6953125	31832
262.4058837890625	6560.1470947265625	31831.6953125	31832
262.56317138671875	6564.079284667969	31831.6953125	31832
262.72052001953125	6568.013000488281	31831.6953125	31832
262.8780212402344	6571.950531005859	31831.6953125	31832
263.03558349609375	6575.889587402344	31822.83984375	31823
263.1932373046875	6579.8309326171875	31822.83984375	31823
263.3509826660156	6583.774566650391	31822.83984375	31823
263.5088195800781	6587.720489501953	31780.1982421875	31780
263.6667785644531	6591.669464111328	31780.1982421875	31780
263.8248291015625	6595.6207275390625	31696.4521484375	31696
263.9829406738281	6599.573516845703	31696.4521484375	31696
264.14117431640625	6603.529357910156	31696.4521484375	31696
264.29949951171875	6607.487487792969	31696.4521484375	31696
264.4579162597656	6611.447906494141	31696.4521484375	31696
264.6164245605469	6615.410614013672	31696.4521484375	31696
264.7750244140625	6619.3756103515625	31696.4521484375	31696
264.9337463378906	6623.343658447266	31696.4521484375	31696
265.092529296875	6627.313232421875	31696.4521484375	31696
265.2514343261719	6631.285858154297	31696.4521484375	31696
265.4104309082031	6635.260772705078	31696.4521484375	31696
265.5694885253906	6639.237213134766	31645.6455078125	31646
265.7286682128906	6643.216705322266	31645.6455078125	31646
265.887939453125	6647.198486328125	31645.6455078125	31646
266.0473327636719	6651.183319091797	31645.6455078125	31646
266.206787109375	6655.169677734375	31645.6455078125	31646
266.3663330078125	6659.1583251953125	31645.6455078125	31646
266.5260009765625	6663.1500244140625	31585.5380859375	31586
266.6857604980469	6667.144012451172	31585.5380859375	31586
266.8456115722656	6671.140289306641	31585.5380859375	31586
267.00555419921875	6675.138854980469	31526.4951171875	31526
267.16558837890625	6679.139709472656	31526.4951171875	31526
267.3257141113281	6683.142852783203	31526.4951171875	31526
267.4859619140625	6687.1490478515625	31529.412109375	31529
267.6462707519531	6691.156768798828	31529.412109375	31529
267.80670166015625	6695.167541503906	31529.412109375	31529
267.96722412109375	6699.180603027344	31529.412109375	31529
268.1278381347656	6703.195953369141	31526.4951171875	31526
268.2885437011719	6707.213592529297	31478.2900390625	31478
268.4493713378906	6711.234283447266	31478.2900390625	31478
268.6102600097656	6715.256500244141	31450.3955078125	31450
268.7712707519531	6719.281768798828	31450.3955078125	31450
268.932373046875	6723.309326171875	31450.3955078125	31450
269.09356689453125	6727.339172363281	31450.3955078125	31450
269.2548522949219	6731.371307373047	31450.3955078125	31450
269.4162292480469	6735.405731201172	31501.517578125	31502
269.5777282714844	6739.443206787109	31501.517578125	31502
269.7392883300781	6743.482208251953	31501.517578125	31502
269.9009704589844	6747.524261474609	31501.517578125	31502
270.062744140625	6751.568603515625	31501.517578125	31502
270.2246398925781	6755.615997314453	31501.517578125	31502
270.3865966796875	6759.6649169921875	31501.517578125	31502
270.5486755371094	6763.716888427734	31501.517578125	31502
270.7108154296875	6767.7703857421875	31469.4228515625	31469
270.8730773925781	6771.826934814453	31467.8369140625	31468
271.0354309082031	6775.885772705078	31467.8369140625	31468
271.1979064941406	6779.947662353516	31467.8369140625	31468
271.3604431152344	6784.011077880859	31467.8369140625	31468
271.5231018066406	6788.077545166016	31416.71484375	31417
271.68585205078125	6792.146301269531	31416.71484375	31417
271.84869384765625	6796.217346191406	31416.71484375	31417
272.0116271972656	6800.290679931641	31389.48046875	31389
272.1746826171875	6804.3670654296875	31389.48046875	31389
272.3377990722656	6808.444976806641	31389.48046875	31389
272.50103759765625	6812.525939941406	31389.48046875	31389
272.66436767578125	6816.609191894531	31389.48046875	31389
272.82781982421875	6820.695495605469	31389.48046875	31389
272.9913330078125	6824.7833251953125	31389.48046875	31389
273.15496826171875	6828.874206542969	31389.48046875	31389
273.3186950683594	6832.967376708984	31357.265625	31357
273.4825134277344	6837.062835693359	31300.6962890625	31301
273.64642333984375	6841.160583496094	31300.6962890625	31301
273.8104553222656	6845.261383056641	31268.1201171875	31268
273.9745788574219	6849.364471435547	31268.1201171875	31268
274.1387939453125	6853.4698486328125	31268.1201171875	31268
274.3031005859375	6857.5775146484375	31229.341796875	31229
274.467529296875	6861.688232421875	31229.341796875	31229
274.63201904296875	6865.800476074219	31229.341796875	31229
274.796630859375	6869.915771484375	31229.341796875	31229
274.96136474609375	6874.034118652344	31229.341796875	31229
275.12615966796875	6878.153991699219	31229.341796875	31229
275.29107666015625	6882.276916503906	31188.654296875	31189
275.4560852050781	6886.402130126953	31188.654296875	31189
275.6211853027344	6890.529632568359	31188.654296875	31189
275.786376953125	6894.659423828125	31156.84375	31157
275.9516906738281	6898.792266845703	31156.84375	31157
276.1170959472656	6902.927398681641	31156.84375	31157
276.2825927734375	6907.0648193359375	31156.84375	31157
276.44818115234375	6911.204528808594	31156.84375	31157
276.6138916015625	6915.3472900390625	31124.7646484375	31125
276.7796936035156	6919.492340087891	31093.19140625	31093
276.9455871582031	6923.639678955078	31093.19140625	31093
277.111572265625	6927.789306640625	31089.1259765625	31089
277.2776794433594	6931.941986083984	31064.9287109375	31065
277.4438781738281	6936.096954345703	31050.9873046875	31051
277.61016845703125	6940.254211425781	31075.1845703125	31075
277.77655029296875	6944.413757324219	31075.1845703125	31075
277.94305419921875	6948.576354980469	31075.1845703125	31075
278.1096496582031	6952.741241455078	31050.9873046875	31051
278.2763366699219	6956.908416748047	31020.4609375	31020
278.4431457519531	6961.078643798828	31020.4609375	31020
278.61004638671875	6965.251159667969	31020.4609375	31020
278.77703857421875	6969.425964355469	30965.6064453125	30966
278.9441223144531	6973.603057861328	30965.6064453125	30966
279.111328125	6977.783203125	30965.6064453125	30966
279.27862548828125	6981.965637207031	30965.6064453125	30966
279.4460144042969	6986.150360107422	30965.6064453125	30966
279.6134948730469	6990.337371826172	30965.6064453125	30966
279.7810974121094	6994.527435302734	30965.6064453125	30966
279.94879150390625	6998.719787597656	30965.6064453125	30966
280.1166076660156	7002.915191650391	30965.6064453125	30966
280.28448486328125	7007.112121582031	30965.6064453125	30966
280.4524841308594	7011.312103271484	30965.6064453125	30966
280.62060546875	7015.51513671875	30908.892578125	30909
280.7887878417969	7019.719696044922	30908.892578125	30909
280.95709228515625	7023.927307128906	30908.892578125	30909
281.12548828125	7028.13720703125	30908.892578125	30909
281.29400634765625	7032.350158691406	30908.892578125	30909
281.4626159667969	7036.565399169922	30908.892578125	30909
281.6313171386719	7040.782928466797	30871.0751953125	30871
281.80010986328125	7045.002746582031	30860.859375	30861
281.9690246582031	7049.225616455078	30859.8984375	30860
282.1380310058594	7053.450775146484	30859.8984375	30860
282.30712890625	7057.67822265625	30859.8984375	30860
282.4763488769531	7061.908721923828	30859.8984375	30860
282.6456604003906	7066.141510009766	30858.150390625	30858
282.8150634765625	7070.3765869140625	30858.150390625	30858
282.9845886230469	7074.614715576172	30858.150390625	30858
283.1542053222656	7078.855133056641	30858.150390625	30858
283.32391357421875	7083.097839355469	30858.150390625	30858
283.4937438964844	7087.343597412109	30858.150390625	30858
283.6636657714844	7091.591644287109	30778.19921875	30778
283.8337097167969	7095.842742919922	30778.19921875	30778
284.0038146972656	7100.095367431641	30778.19921875	30778
284.1740417480469	7104.351043701172	30754.470703125	30754
284.3443908691406	7108.609771728516	30754.470703125	30754
284.5148010253906	7112.870025634766	30729.5634765625	30730
284.6853332519531	7117.133331298828	30668.8583984375	30669
284.8559875488281	7121.399688720703	30638.0234375	30638
285.0267333984375	7125.6683349609375	30638.0234375	30638
285.19757080078125	7129.939270019531	30561.71484375	30562
285.3684997558594	7134.212493896484	30552.283203125	30552
285.53955078125	7138.48876953125	30552.283203125	30552
285.710693359375	7142.767333984375	30552.283203125	30552
285.8819580078125	7147.0489501953125	30482.1611328125	30482
286.0533142089844	7151.332855224609	30482.1611328125	30482
286.2247619628906	7155.619049072266	30409.046875	30409
286.3963317871094	7159.908294677734	30409.046875	30409
286.5679931640625	7164.1998291015625	30398.17578125	30398
286.73974609375	7168.49365234375	30398.17578125	30398
286.91162109375	7172.79052734375	30340.537109375	30341
287.0835876464844	7177.089691162109	30340.537109375	30341
287.2556457519531	7181.391143798828	30284.9736328125	30285
287.4278259277344	7185.695648193359	30284.9736328125	30285
287.6001281738281	7190.003204345703	30284.9736328125	30285
287.7724914550781	7194.312286376953	30284.9736328125	30285
287.9449768066406	7198.624420166016	30284.9736328125	30285
288.1175842285156	7202.939605712891	30284.9736328125	30285
288.290283203125	7207.257080078125	30271.6416015625	30272
288.46307373046875	7211.576843261719	30232.76171875	30233
288.6359558105469	7215.898895263672	30232.76171875	30233
288.8089599609375	7220.2239990234375	30182.7568359375	30183
288.9820861816406	7224.552154541016	30165.837890625	30166
289.1553039550781	7228.882598876953	30165.837890625	30166
289.32861328125	7233.21533203125	30159.705078125	30160
289.50201416015625	7237.550354003906	30122.974609375	30123
289.675537109375	7241.888427734375	30078.619140625	30079
289.84918212890625	7246.229553222656	30018.8974609375	30019
290.0229187011719	7250.572967529297	30018.8974609375	30019
290.1967468261719	7254.918670654297	30018.8974609375	30019
290.3706970214844	7259.267425537109	30018.8974609375	30019
290.54473876953125	7263.618469238281	30018.8974609375	30019
290.7188720703125	7267.9718017578125	30018.8974609375	30019
290.89312744140625	7272.328186035156	30008.779296875	30009
291.0674743652344	7276.686859130859	29930.6162109375	29931
291.241943359375	7281.048583984375	29930.6162109375	29931
291.41650390625	7285.41259765625	29892.9970703125	29893
291.5911865234375	7289.7796630859375	29892.9970703125	29893
291.7659606933594	7294.149017333984	29890.8818359375	29891
291.94085693359375	7298.521423339844	29874.6396484375	29875
292.1158142089844	7302.895355224609	29846.93359375	29847
292.2909240722656	7307.273101806641	29874.6396484375	29875
292.46612548828125	7311.653137207031	29874.6396484375	29875
292.64141845703125	7316.035461425781	29848.0654296875	29848
292.8168029785156	7320.420074462891	29848.0654296875	29848
292.9923400878906	7324.808502197266	29815.37890625	29815
293.1679382324219	7329.198455810547	29604.2470703125	29604
293.3436584472656	7333.591461181641	29597.0048828125	29597
293.5195007324219	7337.987518310547	29513.0986328125	29513
293.6954345703125	7342.3858642578125	29513.0986328125	29513
293.8714599609375	7346.7864990234375	29513.0986328125	29513
294.047607421875	7351.190185546875	29513.0986328125	29513
294.2238464355469	7355.596160888672	29513.0986328125	29513
294.40020751953125	7360.005187988281	29599.4248046875	29599
294.57666015625	7364.41650390625	29483.47265625	29483
294.75323486328125	7368.830871582031	29385.880859375	29386
294.9299011230469	7373.247528076172	29434.5478515625	29435
295.106689453125	7377.667236328125	29424.3818359375	29424
295.2835693359375	7382.0892333984375	29375.71484375	29376
295.4605407714844	7386.513519287109	29357.73828125	29358
295.63763427734375	7390.940856933594	29357.73828125	29358
295.8148498535156	7395.371246337891	29357.73828125	29358
295.9921569824219	7399.803924560547	29357.73828125	29358
296.1695556640625	7404.2388916015625	29357.73828125	29358
296.3470764160156	7408.676910400391	29357.73828125	29358
296.52471923828125	7413.117980957031	29357.73828125	29358
296.70245361328125	7417.561340332031	29357.73828125	29358
296.8802795410156	7422.006988525391	29357.73828125	29358
297.0582275390625	7426.4556884765625	29305.66015625	29306
297.23626708984375	7430.906677246094	29305.66015625	29306
297.4144287109375	7435.3607177734375	29263.0439453125	29263
297.59271240234375	7439.817810058594	29263.0439453125	29263
297.7710876464844	7444.277191162109	29263.0439453125	29263
297.9495544433594	7448.738861083984	29263.0439453125	29263
298.1281433105469	7453.203582763672	29260.525390625	29261
298.30682373046875	7457.670593261719	29245.865234375	29246
298.4856262207031	7462.140655517578	29245.865234375	29246
298.66455078125	7466.61376953125	29245.865234375	29246
298.84356689453125	7471.089172363281	29219.6982421875	29220
299.0226745605469	7475.566864013672	29219.6982421875	29220
299.201904296875	7480.047607421875	29155.9794921875	29156
299.3812561035156	7484.531402587891	29155.9794921875	29156
299.5606994628906	7489.017486572266	29151.869140625	29152
299.7402648925781	7493.506622314453	29115.5068359375	29116
299.919921875	7497.998046875	29115.5068359375	29116
300.09967041015625	7502.491760253906	29115.5068359375	29116
300.279541015625	7506.988525390625	29115.5068359375	29116
300.45953369140625	7511.488342285156	29115.5068359375	29116
300.6396179199219	7515.990447998047	29115.5068359375	29116
300.81982421875	7520.49560546875	29115.5068359375	29116
301.0001220703125	7525.0030517578125	29020.4306640625	29020
301.1805419921875	7529.5135498046875	28999.1328125	28999
301.361083984375	7534.027099609375	28946.826171875	28947
301.5417175292969	7538.542938232422	28922.7119140625	28923
301.7224426269531	7543.061065673828	28922.294921875	28922
301.9032897949219	7547.582244873047	28922.294921875	28922
302.0842590332031	7552.106475830078	28753.29296875	28753
302.26531982421875	7556.632995605469	28753.29296875	28753
302.4465026855469	7561.162567138672	28753.29296875	28753
302.6277770996094	7565.694427490234	28743.6181640625	28744
302.8091735839844	7570.229339599609	28738.9560546875	28739
302.99066162109375	7574.766540527344	28727.861328125	28728
303.1722717285156	7579.306793212891	28727.861328125	28728
303.3539733886719	7583.849334716797	28727.861328125	28728
303.5357971191406	7588.394927978516	28727.861328125	28728
303.7177429199219	7592.943572998047	28665.171875	28665
303.8997802734375	7597.4945068359375	28665.171875	28665
304.0819396972656	7602.048492431641	28665.171875	28665
304.26422119140625	7606.605529785156	28665.171875	28665
304.4465637207031	7611.164093017578	28665.171875	28665
304.6290588378906	7615.726470947266	28665.171875	28665
304.8116455078125	7620.2911376953125	28665.171875	28665
304.9943542480469	7624.858856201172	28587.646484375	28588
305.1771545410156	7629.428863525391	28587.646484375	28588
305.3600769042969	7634.001922607422	28587.646484375	28588
305.5431213378906	7638.578033447266	28554.2412109375	28554
305.72625732421875	7643.156433105469	28554.2412109375	28554
305.90948486328125	7647.737121582031	28510.1640625	28510
306.0928649902344	7652.321624755859	28510.1640625	28510
306.27630615234375	7656.907653808594	28510.1640625	28510
306.45989990234375	7661.497497558594	28510.1640625	28510
306.6435852050781	7666.089630126953	28510.1640625	28510
306.827392578125	7670.684814453125	28510.1640625	28510
307.01129150390625	7675.282287597656	28458.21484375	28458
307.1953125	7679.8828125	28438.7998046875	28439
307.3794250488281	7684.485626220703	28438.7998046875	28439
307.5636901855469	7689.092254638672	28438.7998046875	28439
307.7480163574219	7693.700408935547	28438.7998046875	28439
307.9324951171875	7698.3123779296875	28438.7998046875	28439
308.1170654296875	7702.9266357421875	28438.7998046875	28439
308.3017272949219	7707.543182373047	28410.4970703125	28410
308.4865417480469	7712.163543701172	28410.4970703125	28410
308.6714172363281	7716.785430908203	28373.0830078125	28373
308.8564453125	7721.4111328125	28221.5029296875	28222
309.04156494140625	7726.039123535156	28221.5029296875	28222
309.226806640625	7730.670166015625	28221.5029296875	28222
309.4121398925781	7735.303497314453	28221.5029296875	28222
309.59759521484375	7739.939880371094	28177.3544921875	28177
309.7831726074219	7744.579315185547	28119.357421875	28119
309.9688415527344	7749.221038818359	28052.1484375	28052
310.1546325683594	7753.865814208984	28052.1484375	28052
310.3405456542969	7758.513641357422	28026.46484375	28026
310.52655029296875	7763.163757324219	27859.853515625	27860
310.7126770019531	7767.816925048828	27859.853515625	27860
310.89892578125	7772.47314453125	27705.94140625	27706
311.08526611328125	7777.131652832031	27705.94140625	27706
311.271728515625	7781.793212890625	27705.94140625	27706
311.45831298828125	7786.457824707031	27697.458984375	27697
311.6449890136719	7791.124725341797	27621.2431640625	27621
311.831787109375	7795.794677734375	27626.6904296875	27627
312.0186767578125	7800.4669189453125	27626.6904296875	27627
312.2057189941406	7805.142974853516	27626.6904296875	27627
312.3928527832031	7809.821319580078	27626.6904296875	27627
312.580078125	7814.501953125	27550.0029296875	27550
312.7674560546875	7819.1864013671875	27304.486328125	27304
312.9549255371094	7823.873138427734	27304.486328125	27304
313.1424865722656	7828.562164306641	27282.2939453125	27282
313.3301696777344	7833.254241943359	27282.2939453125	27282
313.51800537109375	7837.950134277344	27282.2939453125	27282
313.7059020996094	7842.647552490234	27282.2939453125	27282
313.8939514160156	7847.348785400391	27216.732421875	27217
314.08209228515625	7852.052307128906	27196.8271484375	27197
314.27032470703125	7856.758117675781	27196.8271484375	27197
314.4587097167969	7861.467742919922	27196.8271484375	27197
314.6471862792969	7866.179656982422	27160.873046875	27161
314.8357849121094	7870.894622802734	27134.5263671875	27135
315.0245056152344	7875.612640380859	27051.7373046875	27052
315.21331787109375	7880.332946777344	26931.8046875	26932
315.4022521972656	7885.056304931641	26927.7060546875	26928
315.59130859375	7889.78271484375	26819.79296875	26820
315.78045654296875	7894.511413574219	26819.79296875	26820
315.9697265625	7899.2431640625	26777.35546875	26777
316.15911865234375	7903.977966308594	26777.35546875	26777
316.3486328125	7908.7158203125	26777.35546875	26777
316.5382385253906	7913.455963134766	26687.46875	26687
316.72796630859375	7918.199157714844	26624.75	26625
316.9178161621094	7922.945404052734	26613.7138671875	26614
317.1077575683594	7927.693939208984	26530.099609375	26530
317.2978210449219	7932.445526123047	26530.099609375	26530
317.4880065917969	7937.200164794922	26288.8291015625	26289
317.6783142089844	7941.957855224609	26288.8291015625	26289
317.86871337890625	7946.717834472656	26288.8291015625	26289
318.05926513671875	7951.481628417969	26288.8291015625	26289
318.2499084472656	7956.247711181641	26288.8291015625	26289
318.4406433105469	7961.016082763672	26288.8291015625	26289
318.63153076171875	7965.788269042969	26197.7568359375	26198
318.822509765625	7970.562744140625	26197.7568359375	26198
319.01361083984375	7975.340270996094	26197.7568359375	26198
319.2048034667969	7980.120086669922	26197.7568359375	26198
319.3961486816406	7984.903717041016	26197.7568359375	26198
319.58758544921875	7989.689636230469	25980.0205078125	25980
319.7791442871094	7994.478607177734	25980.0205078125	25980
319.9707946777344	7999.269866943359	25980.0205078125	25980
320.16259765625	8004.06494140625	25980.0205078125	25980
320.3544921875	8008.8623046875	25921.8896484375	25922
320.5465087890625	8013.6627197265625	25921.8896484375	25922
320.7386474609375	8018.4661865234375	25639.3876953125	25639
320.9308776855469	8023.271942138672	25464.6640625	25465
321.1232604980469	8028.081512451172	25353.6787109375	25354
321.31573486328125	8032.893371582031	25266.650390625	25267
321.5083312988281	8037.708282470703	25266.650390625	25267
321.7010192871094	8042.525482177734	25215.35546875	25215
321.89385986328125	8047.346496582031	25156.498046875	25156
322.0867919921875	8052.1697998046875	25092.865234375	25093
322.27984619140625	8056.996154785156	25001.2158203125	25001
322.4730224609375	8061.8255615234375	25001.2158203125	25001
322.6662902832031	8066.657257080078	25001.2158203125	25001
322.8597106933594	8071.492767333984	25001.2158203125	25001
323.05322265625	8076.33056640625	24936.7451171875	24937
323.2468566894531	8081.171417236328	24936.7451171875	24937
323.44061279296875	8086.015319824219	24828.443359375	24828
323.63446044921875	8090.861511230469	24828.443359375	24828
323.8284606933594	8095.711517333984	24823.34375	24823
324.0225524902344	8100.563812255859	24823.34375	24823
324.2167663574219	8105.419158935547	24823.34375	24823
324.4111022949219	8110.277557373047	24817.3916015625	24817
324.60552978515625	8115.138244628906	24740.5029296875	24741
324.80010986328125	8120.002746582031	24430.4365234375	24430
324.9947814941406	8124.869537353516	24129.982421875	24130
325.1895751953125	8129.7393798828125	24041.8349609375	24042
325.3844909667969	8134.612274169922	24041.8349609375	24042
325.57952880859375	8139.488220214844	24041.8349609375	24042
325.774658203125	8144.366455078125	24014.830078125	24015
325.9699401855469	8149.248504638672	23698.478515625	23698
326.1653137207031	8154.132843017578	23698.478515625	23698
326.3608093261719	8159.020233154297	23698.478515625	23698
326.5564270019531	8163.910675048828	23512.212890625	23512
326.7521667480469	8168.804168701172	23378.185546875	23378
326.9480285644531	8173.700714111328	23378.185546875	23378
327.14398193359375	8178.599548339844	23367.4384765625	23367
327.3400573730469	8183.501434326172	23166.4326171875	23166
327.5362854003906	8188.407135009766	23107.208984375	23107
327.73260498046875	8193.315124511719	22692.41796875	22692
327.9290466308594	8198.226165771484	22566.8564453125	22567
328.1255798339844	8203.13949584961	22400.0380859375	22400
328.322265625	8208.056640625	22400.0380859375	22400
328.51904296875	8212.97607421875	22400.0380859375	22400
328.7159729003906	8217.899322509766	22400.0380859375	22400
328.9129943847656	8222.82485961914	22076.9091796875	22077
329.1101379394531	8227.753448486328	22076.9091796875	22077
329.3074035644531	8232.685089111328	21850.7255859375	21851
329.5047912597656	8237.61978149414	21935.3203125	21935
329.7022705078125	8242.556762695312	21907.8857421875	21908
329.89990234375	8247.49755859375	21860.080078125	21860
330.0976257324219	8252.440643310547	21860.080078125	21860
330.2955017089844	8257.38754272461	21860.080078125	21860
330.49346923828125	8262.336730957031	21860.080078125	21860
330.6915588378906	8267.288970947266	21734.712890625	21735
330.8897705078125	8272.244262695312	21734.712890625	21735
331.0881042480469	8277.202606201172	21734.712890625	21735
331.28656005859375	8282.164001464844	21698.3525390625	21698
331.4851379394531	8287.128448486328	21645.3427734375	21645
331.6838073730469	8292.095184326172	21645.3427734375	21645
331.88262939453125	8297.065734863281	21645.3427734375	21645
332.08154296875	8302.03857421875	21645.3427734375	21645
332.28057861328125	8307.014465332031	21179.1337890625	21179
332.4797668457031	8311.994171142578	20994.673828125	20995
332.6790466308594	8316.976165771484	20994.673828125	20995
332.8784484863281	8321.961212158203	20777.6455078125	20778
333.0779724121094	8326.949310302734	20595.7646484375	20596
333.2776184082031	8331.940460205078	20498.4248046875	20498
333.47735595703125	8336.933898925781	20595.7646484375	20596
333.67724609375	8341.93115234375	20595.7646484375	20596
333.87725830078125	8346.931457519531	20402.015625	20402
334.0773620605469	8351.934051513672	19900.896484375	19901
334.2776184082031	8356.940460205078	19900.896484375	19901
334.47796630859375	8361.949157714844	19900.896484375	19901
334.678466796875	8366.961669921875	19900.896484375	19901
334.8790588378906	8371.976470947266	20033.466796875	20033
335.07977294921875	8376.994323730469	20021.150390625	20021
335.2806091308594	8382.015228271484	19735.7763671875	19736
335.4815979003906	8387.039947509766	19948.2138671875	19948
335.68267822265625	8392.066955566406	19735.7763671875	19736
335.8838806152344	8397.09701538086	19735.7763671875	19736
336.085205078125	8402.130126953125	19735.7763671875	19736
336.2866516113281	8407.166290283203	19735.7763671875	19736
336.4881896972656	8412.20474243164	19509.9208984375	19510
336.68988037109375	8417.247009277344	19509.9208984375	19510
336.8916931152344	8422.29232788086	19509.9208984375	19510
337.0936279296875	8427.340698242188	19509.9208984375	19510
337.2956848144531	8432.392120361328	19509.9208984375	19510
337.4978332519531	8437.445831298828	19509.9208984375	19510
337.70013427734375	8442.503356933594	19509.9208984375	19510
337.9025573730469	8447.563934326172	19509.9208984375	19510
338.1050720214844	8452.62680053711	19073.2568359375	19073
338.3077392578125	8457.693481445312	19073.2568359375	19073
338.5105285644531	8462.763214111328	18600.0107421875	18600
338.7134094238281	8467.835235595703	18500.2216796875	18500
338.91644287109375	8472.911071777344	18351.556640625	18352
339.11956787109375	8477.989196777344	18183.703125	18184
339.3228454589844	8483.07113647461	18183.703125	18184
339.5262145996094	8488.155364990234	18042.830078125	18043
339.729736328125	8493.243408203125	18042.830078125	18043
339.933349609375	8498.333740234375	18042.830078125	18043
340.1371154785156	8503.42788696289	18042.830078125	18043
340.3409729003906	8508.524322509766	17883.8583984375	17884
340.54498291015625	8513.624572753906	17940.9970703125	17941
340.7491149902344	8518.72787475586	17818.1123046875	17818
340.9533386230469	8523.833465576172	17759.0361328125	17759
341.15771484375	8528.94287109375	17759.0361328125	17759
341.3621826171875	8534.054565429688	17719.212890625	17719
341.5668029785156	8539.17007446289	17648.2919921875	17648
341.7715148925781	8544.287872314453	17421.8203125	17422
341.97637939453125	8549.409484863281	17421.8203125	17422
342.1813659667969	8554.534149169922	17421.8203125	17422
342.3864440917969	8559.661102294922	17376.341796875	17376
342.5916748046875	8564.791870117188	17213.140625	17213
342.7970275878906	8569.925689697266	17146.08203125	17146
343.00250244140625	8575.062561035156	17027.74609375	17028
343.20806884765625	8580.201721191406	16904.962890625	16905
343.4137878417969	8585.344696044922	17027.74609375	17028
343.61962890625	8590.49072265625	17027.74609375	17028
343.8255920410156	8595.63980102539	16904.962890625	16905
344.03167724609375	8600.791931152344	16868.486328125	16868
344.2378845214844	8605.94711303711	16868.486328125	16868
344.4442138671875	8611.105346679688	16868.486328125	16868
344.6506652832031	8616.266632080078	16868.486328125	16868
344.85723876953125	8621.430969238281	16783.6328125	16784
345.06396484375	8626.59912109375	16650.818359375	16651
345.2707824707031	8631.769561767578	16494.783203125	16495
345.47772216796875	8636.943054199219	16494.783203125	16495
345.684814453125	8642.120361328125	16439.3310546875	16439
345.8919982910156	8647.29995727539	16414.744140625	16415
346.0993347167969	8652.483367919922	16333.06201171875	16333
