demography_id	selection_coefficient	time_variable	time_generations	time_kya	initial_af_assumption	deterministic_final_af
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	206	5.974	0.012	0.09834271321700612
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	208	6.032	0.012	0.09745955361182415
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	210	6.09	0.012	0.09658347559062333
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	212	6.148	0.012	0.0957144375971291
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	214	6.206	0.012	0.09485239804191808
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	216	6.264	0.012	0.09399731530850863
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	218	6.322	0.012	0.09314914775934705
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	220	6.38	0.012	0.09230785374168897
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	222	6.438	0.012	0.09147339159337788
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	224	6.496	0.012	0.09064571964851982
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	226	6.554	0.012	0.08982479624305627
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	228	6.612	0.012	0.08901057972023463
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	230	6.67	0.012	0.08820302843597806
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	232	6.728	0.012	0.08740210076415418
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	234	6.786	0.012	0.08660775510174447
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	236	6.844	0.012	0.085819949873914
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	238	6.902	0.012	0.08503864353898342
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	240	6.96	0.012	0.08426379459330238
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	242	7.018	0.012	0.08349536157602691
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	244	7.076	0.012	0.08273330307379996
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	246	7.134	0.012	0.08197757772533709
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	248	7.192	0.012	0.08122814422591725
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	250	7.25	0.012	0.08048496133177994
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	252	7.308	0.012	0.07974798786442977
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	254	7.366	0.012	0.07901718271484841
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	256	7.424	0.012	0.07829250484761574
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	258	7.482	0.012	0.07757391330494057
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	260	7.54	0.012	0.07686136721060201
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	262	7.598	0.012	0.07615482577380209
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	264	7.656	0.012	0.0754542482929308
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	266	7.714	0.012	0.07475959415924441
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	268	7.772	0.012	0.07407082286045803
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	270	7.83	0.012	0.07338789398425306
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	272	7.888	0.012	0.07271076722170074
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	274	7.946	0.012	0.07203940237060256
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	276	8.004	0.012	0.07137375933874887
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	278	8.062	0.012	0.07071379814709589
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	280	8.12	0.012	0.07005947893286264
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	282	8.178	0.012	0.06941076195254868
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	284	8.236	0.012	0.06876760758487355
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	286	8.294	0.012	0.0681299763336387
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	288	8.352	0.012	0.06749782883051297
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	290	8.41	0.012	0.06687112583774293
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	292	8.468	0.012	0.0662498282507884
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	294	8.526	0.012	0.06563389710088469
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	296	8.584	0.012	0.06502329355753216
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	298	8.642	0.012	0.06441797893091417
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	300	8.7	0.012	0.0638179146742445
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	302	8.758	0.012	0.06322306238604514
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	304	8.816	0.012	0.06263338381235525
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	306	8.874	0.012	0.06204884084887236
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	308	8.932	0.012	0.06146939554302695
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	310	8.99	0.012	0.060895010095991124
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	312	9.048	0.012	0.06032564686462245
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	314	9.106	0.012	0.059761268363343646
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	316	9.164	0.012	0.05920183726595971
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	318	9.222	0.012	0.05864731640741266
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	320	9.28	0.012	0.05809766878547539
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	322	9.338	0.012	0.05755285756238522
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	324	9.396	0.012	0.05701284606641836
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	326	9.454	0.012	0.05647759779340603
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	328	9.512	0.012	0.055947076408193214
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	330	9.57	0.012	0.05542124574604084
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	332	9.628	0.012	0.05490006981397265
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	334	9.686	0.012	0.05438351279206725
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	336	9.744	0.012	0.05387153903469652
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	338	9.802	0.012	0.05336411307171108
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	340	9.86	0.012	0.052861199609573924
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	342	9.918	0.012	0.05236276353244285
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	344	9.976	0.012	0.05186876990320293
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	346	10.034	0.012	0.05137918396444936
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	348	10.092	0.012	0.05089397113942202
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	350	10.15	0.012	0.05041309703289239
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	352	10.208	0.012	0.049936527432003774
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	354	10.266	0.012	0.049464228307065504
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	356	10.324	0.012	0.048996165812302074
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	358	10.382	0.012	0.048532306286558066
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	360	10.44	0.012	0.04807261625395968
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	362	10.498	0.012	0.04761706242453357
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	364	10.556	0.012	0.047165611694783754
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	366	10.614	0.012	0.04671823114822774
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	368	10.672	0.012	0.04627488805589227
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	370	10.73	0.012	0.04583554987676964
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	372	10.788	0.012	0.045400184258235235
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	374	10.846	0.012	0.044968759036427275
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	376	10.904	0.012	0.04454124223658945
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	378	10.962	0.012	0.04411760207337691
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	380	11.02	0.012	0.04369780695112675
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	382	11.078	0.012	0.043281825464093475
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	384	11.136	0.012	0.04286962639665035
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	386	11.194	0.012	0.04246117872345713
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	388	11.252	0.012	0.0420564516095949
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	390	11.31	0.012	0.04165541441066908
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	392	11.368	0.012	0.04125803667288074
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	394	11.426	0.012	0.0408642881330674
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	396	11.484	0.012	0.0404741387187136
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	398	11.542	0.012	0.04008755854793207
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	400	11.6	0.012	0.03970451792941628
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	402	11.658	0.012	0.03932498736236485
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	404	11.716	0.012	0.03894893753637843
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	406	11.774	0.012	0.03857633933132974
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	408	11.832	0.012	0.03820716381720755
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	410	11.89	0.012	0.037841382253934894
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	412	11.948	0.012	0.03747896609116245
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	414	12.006	0.012	0.03711988696803732
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	416	12.064	0.012	0.03676411671294822
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	418	12.122	0.012	0.0364116273432473
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	420	12.18	0.012	0.036062391064949434
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	422	12.238	0.012	0.03571638027240919
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	424	12.296	0.012	0.035373567547976555
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	426	12.354	0.012	0.035033925661631465
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	428	12.412	0.012	0.03469742757059799
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	430	12.47	0.012	0.03436404641893848
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	432	12.528	0.012	0.03403375553712846
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	434	12.586	0.012	0.03370652844161253
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	436	12.644	0.012	0.033382338834342
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	438	12.702	0.012	0.03306116060229445
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	440	12.76	0.012	0.032742967816976144
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	442	12.818	0.012	0.032427734733907414
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	444	12.876	0.012	0.03211543579209156
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	446	12.934	0.012	0.03180604561346795
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	448	12.992	0.012	0.03149953900234948
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	450	13.05	0.012	0.031195890944845074
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	452	13.108	0.012	0.03089507660826751
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	454	13.166	0.012	0.030597071340527176
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	456	13.224	0.012	0.030301850669511996
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	458	13.282	0.012	0.0300093903024541
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	460	13.34	0.012	0.02971966612528365
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	462	13.398	0.012	0.02943265420197006
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	464	13.456	0.012	0.02914833077385123
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	466	13.514	0.012	0.028866672258951034
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	468	13.572	0.012	0.0285876552512856
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	470	13.63	0.012	0.0283112565201586
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	472	13.688	0.012	0.028037453009445924
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	474	13.746	0.012	0.027766221836870355
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	476	13.804	0.012	0.027497540293266308
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	478	13.862	0.012	0.027231385841835144
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	480	13.92	0.012	0.02696773611739133
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	482	13.978	0.012	0.026706568925599868
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	484	14.036	0.012	0.026447862242205345
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	486	14.094	0.012	0.026191594212252697
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	488	14.152	0.012	0.02593774314930042
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	490	14.21	0.012	0.025686287534626064
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	492	14.268	0.012	0.02543720601642483
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	494	14.326	0.012	0.025190477409001048
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	496	14.384	0.012	0.024946080691953334
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	498	14.442	0.012	0.02470399500935329
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	500	14.5	0.012	0.024464199668918395
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	502	14.558	0.012	0.02422667414117904
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	504	14.616	0.012	0.023991398058640277
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	506	14.674	0.012	0.02375835121493833
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	508	14.732	0.012	0.023527513563992235
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	510	14.79	0.012	0.023298865219150904
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	512	14.848	0.012	0.02307238645233576
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	514	14.906	0.012	0.02284805769317922
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	516	14.964	0.012	0.022625859528159382
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	518	15.022	0.012	0.02240577269973101
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	520	15.08	0.012	0.022187778105453113
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	522	15.138	0.012	0.021971856797113318
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	524	15.196	0.012	0.02175798997984931
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	526	15.254	0.012	0.021546159011267562
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	528	15.312	0.012	0.021336345400559474
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	530	15.37	0.012	0.02112853080761517
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	532	15.428	0.012	0.020922697042135265
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	534	15.486	0.012	0.020718826062740676
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	536	15.544	0.012	0.020516899976080662
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	538	15.602	0.012	0.020316901035939406
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	540	15.66	0.012	0.020118811642341177
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	542	15.718	0.012	0.019922614340654416
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	544	15.776	0.012	0.019728291820694736
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	546	15.834	0.012	0.019535826915827205
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	548	15.892	0.012	0.01934520260206788
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	550	15.95	0.012	0.019156401997184994
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	552	16.008	0.012	0.018969408359799673
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	554	16.066	0.012	0.018784205088486643
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	556	16.124	0.012	0.018600775720874808
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	558	16.182	0.012	0.018419103932748065
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	560	16.24	0.012	0.018239173537146335
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	562	16.298	0.012	0.0180609684834671
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	564	16.356	0.012	0.01788447285656743
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	566	16.414	0.012	0.017709670875866772
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	568	16.472	0.012	0.017536546894450628
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	570	16.53	0.012	0.01736508539817504
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	572	16.588	0.012	0.01719527100477232
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	574	16.646	0.012	0.017027088462957946
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	576	16.704	0.012	0.01686052265153876
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	578	16.762	0.012	0.016695558578522705
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	580	16.82	0.012	0.016532181380229972
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	582	16.878	0.012	0.016370376320405965
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	584	16.936	0.012	0.016210128789335948
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	586	16.994	0.012	0.016051424302961678
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	588	17.052	0.012	0.015894248501999855
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	590	17.11	0.012	0.0157385871510628
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	592	17.168	0.012	0.01558442613778123
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	594	17.226	0.012	0.015431751471929347
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	596	17.284	0.012	0.015280549284552209
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	598	17.342	0.012	0.0151308058270956
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	600	17.4	0.012	0.014982507470538394
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	602	17.458	0.012	0.014835640704527602
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	604	17.516	0.012	0.014690192136515944
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	606	17.574	0.012	0.014546148490902348
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	608	17.632	0.012	0.014403496608175166
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	610	17.69	0.012	0.014262223444058421
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	612	17.748	0.012	0.014122316068660868
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	614	17.806	0.012	0.013983761665628236
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	616	17.864	0.012	0.013846547531298499
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	618	17.922	0.012	0.013710661073860413
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	620	17.98	0.012	0.013576089812515124
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	622	18.038	0.012	0.013442821376641222
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	624	18.096	0.012	0.013310843504963064
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	626	18.154	0.012	0.013180144044722503
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	628	18.212	0.012	0.013050710950854125
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	630	18.27	0.012	0.01292253228516387
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	632	18.328	0.012	0.012795596215511343
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	634	18.386	0.012	0.012669891014995615
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	636	18.444	0.012	0.012545405061144772
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	638	18.502	0.012	0.012422126835109019
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	640	18.56	0.012	0.012300044920857622
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	642	18.618	0.012	0.012179148004379569
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	644	18.676	0.012	0.012059424872888079
out_of_africa_archaic_admixture_5r19_chb	0.01	fixed_selection_path_generations_before_present	645	18.705	0.012	0.012
