arm_id	estimator	genotype_class	threshold_years	n_null	mean	sd	q500	q900	q950	q975	q990
chb_ooa_archaic	gamma_smc_meanp	overall	40000.0	100	0.36210537773300006	0.10935804109569933	0.34530714155	0.5182068695100003	0.5676499442599999	0.59069325429	0.5975177258570001
chb_ooa_archaic	gamma_smc_meanp	overall	50000.0	100	0.41172407352699997	0.11905533707638723	0.398969031	0.5910922173200003	0.63297186947	0.6515816273024999	0.662539505531
chb_ooa_archaic	gamma_smc_meanp	overall	75000.0	100	0.505096192709	0.1315032287985219	0.493487854	0.6974272847300002	0.7431758978649999	0.752051522435	0.7608695557240002
chb_ooa_archaic	gamma_smc_meanp	overall	100000.0	100	0.572529546991	0.13543043115165404	0.5686055541	0.7600058949400003	0.80861753438	0.8153680450799999	0.8250962798140001
chb_ooa_archaic	gamma_smc_meanp	overall	150000.0	100	0.6673598527769999	0.13380822587251662	0.6720674360000001	0.84521919964	0.872805412615	0.8908126809124999	0.904784113475
chb_ooa_archaic	gamma_smc_meanp	overall	200000.0	100	0.7327903628369999	0.12774675038526312	0.7437268566999999	0.89411336045	0.912572752095	0.926965748715	0.9318473658780001
chb_ooa_archaic	tree_truth	overall	1000.0	100	0.0003	0.001714466079977653	0.0	0.0	0.0	0.0052499999999999145	0.01
chb_ooa_archaic	tree_truth	overall	4500.0	100	0.0016	0.003949172013974524	0.0	0.01	0.01	0.01	0.010100000000000052
chb_ooa_archaic	tree_truth	overall	10000.0	100	0.0055000000000000005	0.007436600722307895	0.0	0.02	0.02	0.02	0.03
chb_ooa_archaic	tree_truth	overall	20000.0	100	0.022199999999999998	0.014183501583590604	0.02	0.04	0.05	0.05	0.06
chb_ooa_archaic	tree_truth	overall	30000.0	100	0.0767	0.032475476373050566	0.07	0.12	0.13049999999999998	0.15524999999999992	0.17010000000000006
chb_ooa_archaic	tree_truth	overall	40000.0	100	0.20149999999999998	0.07577711869140788	0.185	0.31	0.33	0.3552499999999999	0.42050000000000026
