arm_id	estimator	genotype_class	conditioned_on_presence	threshold_years	n_selected	n_significant	power	median_p_value	median_observed	n_null
chb_ooa_archaic	tree_truth	het	True	4500.0	42	0	0.0	1.0	0.0	18
chb_ooa_archaic	tree_truth	het	True	10000.0	42	0	0.0	1.0	0.0	18
chb_ooa_archaic	tree_truth	het	True	20000.0	42	0	0.0	1.0	0.0	18
chb_ooa_archaic	tree_truth	het	True	30000.0	42	0	0.0	1.0	0.0	18
chb_ooa_archaic	tree_truth	het	True	40000.0	42	0	0.0	1.0	0.0	18
chb_ooa_archaic	tree_truth	het	True	50000.0	42	0	0.0	1.0	0.0	18
chb_ooa_archaic	tree_truth	het	True	75000.0	42	0	0.0	1.0	0.0	18
chb_ooa_archaic	tree_truth	het	True	100000.0	42	0	0.0	1.0	0.0	18
chb_ooa_archaic	tree_truth	het	True	150000.0	42	0	0.0	1.0	0.0	18
chb_ooa_archaic	tree_truth	het	True	200000.0	42	0	0.0	1.0	0.0	18
chb_ooa_archaic	tree_truth	hom_carrier	False	1000.0	33	0	0.0	1.0	0.0	3
chb_ooa_archaic	tree_truth	hom_carrier	False	4500.0	33	0	0.0	1.0	0.0	3
chb_ooa_archaic	tree_truth	hom_carrier	False	10000.0	33	0	0.0	0.5	0.011494252873563218	3
chb_ooa_archaic	tree_truth	hom_carrier	False	20000.0	33	0	0.0	0.5	0.42857142857142855	3
chb_ooa_archaic	tree_truth	hom_carrier	False	30000.0	33	0	0.0	0.75	1.0	3
chb_ooa_archaic	tree_truth	hom_carrier	False	40000.0	33	0	0.0	0.75	1.0	3
chb_ooa_archaic	tree_truth	hom_carrier	False	50000.0	33	0	0.0	0.75	1.0	3
chb_ooa_archaic	tree_truth	hom_carrier	False	75000.0	33	0	0.0	0.75	1.0	3
chb_ooa_archaic	tree_truth	hom_carrier	False	100000.0	33	0	0.0	0.75	1.0	3
chb_ooa_archaic	tree_truth	hom_carrier	False	150000.0	33	0	0.0	0.75	1.0	3
chb_ooa_archaic	tree_truth	hom_carrier	False	200000.0	33	0	0.0	0.75	1.0	3
chb_ooa_archaic	tree_truth	hom_carrier	True	1000.0	33	0	0.0	1.0	0.0	3
chb_ooa_archaic	tree_truth	hom_carrier	True	4500.0	33	0	0.0	1.0	0.0	3
chb_ooa_archaic	tree_truth	hom_carrier	True	10000.0	33	0	0.0	0.5	0.011494252873563218	3
chb_ooa_archaic	tree_truth	hom_carrier	True	20000.0	33	0	0.0	0.5	0.42857142857142855	3
chb_ooa_archaic	tree_truth	hom_carrier	True	30000.0	33	0	0.0	0.75	1.0	3
chb_ooa_archaic	tree_truth	hom_carrier	True	40000.0	33	0	0.0	0.75	1.0	3
chb_ooa_archaic	tree_truth	hom_carrier	True	50000.0	33	0	0.0	0.75	1.0	3
chb_ooa_archaic	tree_truth	hom_carrier	True	75000.0	33	0	0.0	0.75	1.0	3
chb_ooa_archaic	tree_truth	hom_carrier	True	100000.0	33	0	0.0	0.75	1.0	3
chb_ooa_archaic	tree_truth	hom_carrier	True	150000.0	33	0	0.0	0.75	1.0	3
chb_ooa_archaic	tree_truth	hom_carrier	True	200000.0	33	0	0.0	0.75	1.0	3
